date,ABCI SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,PHILLIP SECURITIES (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL
2024-06-20,0.0,29.03411469233989,27.464420259522814,13.491523650062787,11.819145039765592,6.44948200083717,6.433785056508999,5.307529300962746
2024-06-21,0.0,29.03354501991511,27.463881385751378,13.491258935637251,11.818913138738644,6.449355456870222,6.433658820528584,5.309387242558813
2024-06-24,0.0,29.03411469233989,27.464420259522814,13.491523650062787,11.819145039765592,6.448173922143156,6.433785056508999,5.308837379656761
2024-06-25,0.0,29.037343258393893,27.46747427704263,13.49302389471412,11.82045931749946,6.4488909529758836,6.434500487313496,5.298307812060518
2024-06-26,0.0,29.035254104257962,27.46549807050821,13.49205311007914,11.819608869121591,6.448426973641181,6.434037543331807,5.305121329060109
2024-06-27,0.0,29.00148953406329,27.48516998980845,13.476363446311442,11.805864060417592,6.440928214911019,6.426555517809078,5.363629236679123
2024-06-28,0.0,29.016400943920406,27.50377502794501,13.484203714235289,11.812732466547695,6.444675412965179,6.430294354127038,5.307918080259382
2024-07-02,0.0,29.009195056758397,27.52308567021965,13.480855068391092,11.809798911232084,6.4430749524562625,6.4286974649875495,5.305292875954959
2024-07-03,0.0,29.004645813866876,27.518769480073967,13.478740990976274,11.807946890049072,6.445985062826301,6.427689312014427,5.316222450193085
2024-07-04,0.0,29.002940215615812,27.517151257758904,13.477948382881412,11.807252531852336,6.44952629859523,6.427311336164652,5.317869977131656
2024-07-05,0.0,29.003129716626702,27.51733105083993,13.478036445844142,11.80732967873034,6.449568438865984,6.427353331286059,5.317251337806846
2024-07-08,0.0,29.003319220113948,27.517510846270447,13.47812450995766,11.807406826616486,6.449610579687419,6.427395326956249,5.316632690397784
2024-07-09,0.0,29.004077258827525,27.518230051488462,13.478476777920076,11.807715428242858,6.449779148480175,6.427563315125062,5.314158019915841
2024-07-11,0.0,29.002940215615812,27.517151257758904,13.477948382881412,11.807252531852336,6.44952629859523,6.427311336164652,5.317869977131656
2024-07-12,0.0,29.001992747705074,27.516252327594653,13.477508085328804,11.806866812583712,6.44931560550129,6.427101368788997,5.3209630524974685
2024-07-15,0.0,29.00123481794602,27.51553322574955,13.477155867998613,11.80655825531331,6.449147060937285,6.4269334047654825,5.3234373672897375
2024-07-16,0.0,29.00047692780097,27.51481416148906,13.476803669077439,11.806249714169983,6.448978525182442,6.4267654495207855,5.3259115527593215
2024-07-19,0.0,29.012987182755218,27.52733713732949,13.482617306221693,11.811342706066132,6.451760492035792,6.429537834075178,5.2844173415165
2024-07-22,0.0,29.019246358620325,27.534583300645902,13.485526006119086,11.813890850134673,6.453152375722391,6.430924923511415,5.262676185246202
2024-07-23,0.0,29.020133350764805,27.53170349065237,13.484115570662834,11.812655249052163,6.452477448032424,6.4302523205647795,5.268662570270624
2024-07-24,0.0,29.016150221240384,27.527924654087226,13.482264821798552,11.811033914811015,6.451591819661309,6.429369742681421,5.281664825720093
2024-07-25,0.0,29.01235778095817,27.53739682788637,13.480502676103278,11.809490200691409,6.450748590062802,6.428529417530927,5.280974506767045
2024-07-26,0.0,29.011409825781243,27.53845751702325,13.480062211650306,11.80910433521101,6.450537817102976,6.42831937056448,5.282108922666737
2024-07-29,0.0,29.00022863115263,27.563771760786494,13.474866904007577,11.804553026096613,6.448051735963681,6.4258418525655685,5.282686089427442
2024-07-30,0.0,28.999849758633978,27.563411654810665,13.47469086205883,11.804398805907752,6.447967495607074,6.425757902369241,5.283923520612462
2024-07-31,0.0,5.453087114279607,5.184578308517355,2.533760130495771,2.219680983041937,1.212465883659286,1.2082896259301386,0.9935808462080808
2024-08-01,0.0,28.98745665985413,27.55355895239277,13.469235842219016,11.79961997792999,6.445357135861155,6.4231565338330645,5.321614897909878
2024-08-05,0.0,28.981211891736624,27.547623088874673,13.466334164588527,11.797077985664112,6.443968612500163,6.42177279314802,5.342011463487877
2024-08-06,0.0,28.978185093800178,27.54474601496103,13.464927740571026,11.795845898771525,6.443295604381258,6.4211021031606155,5.351897544354365
2024-08-07,0.0,28.97326789536887,27.540072051375763,13.462642928000834,11.79384430637498,6.442202265963556,6.420012530674047,5.367958022241946
2024-08-12,0.0,28.98253765237138,27.536477774007466,13.460885907441728,11.792305082091305,6.441361488867427,6.4191746495784505,5.3672574456422435
2024-08-13,0.0,28.983294179065517,27.53719655442443,13.461237274862961,11.792612894805533,6.441529626729313,6.419342208300705,5.3647872618115375
2024-08-16,0.0,28.979890119928488,27.53396233801824,13.459656265904554,11.791227864124549,6.440773075467512,6.418588262929179,5.375902073627478
2024-08-19,0.0,28.99294335755178,27.546364295086462,13.46571881793079,11.796538915979607,6.435187905136792,6.421479349039422,5.341767359275144
2024-08-20,0.0,28.99313262135415,27.54654411572708,13.465806721153092,11.796615922918244,6.435229913570254,6.421521267984437,5.341149437292738
2024-08-21,0.0,28.993321887627538,27.546723938715427,13.465894625523052,11.79669293086228,6.435271922552174,6.421563187476743,5.3405315072427815
2024-08-22,0.0,28.999001025091896,27.552119720287028,13.468532290394824,11.788556840366422,6.431961973661014,6.422821026789503,5.337007123409312
2024-08-23,0.0,28.999569061206365,27.552659414706763,13.468796113715605,11.777034879924782,6.432087963748906,6.422946837823368,5.346905728874205
2024-08-26,0.0,28.999001025091896,27.552119720287028,13.468532290394824,11.776804194388763,6.431961973661014,6.422821026789503,5.348759769386969
2024-08-27,0.0,29.00544007105399,27.54648223976803,13.471522893360241,11.778766090006073,6.4203287553143555,6.424247173840637,5.353212776656675
2024-08-28,0.0,29.004871804918825,27.545942557109832,13.47125896320677,11.778535323850946,6.420202970103052,6.424121311860821,5.3550670689497535
2024-08-29,0.0,29.01875506099313,27.544210223859157,13.470731133923675,11.778073818666249,6.423216571324087,6.391218034114359,5.373795157119348
2024-08-30,0.0,29.03714836475316,27.561668899271407,13.472734995262522,11.785539255725814,6.427287875322639,6.329924527068971,5.3856960825954845
2024-09-02,0.0,29.024967011144355,27.55647300139794,13.468598528893011,11.781920800616664,6.425314537306804,6.327981082034465,5.4147450386067595
2024-09-03,0.0,28.99949080179133,27.525427269522527,13.459805982426134,11.774229348095728,6.460289067906151,6.356490971524069,5.424266558734055
2024-09-04,0.0,29.00062673003604,27.526505457774064,13.46033321146916,11.774690552044706,6.460542121481172,6.358698490625163,5.418603436569698
2024-09-05,0.0,28.997029929175234,27.523091484709035,13.458663794510265,11.773230196807988,6.459740853161004,6.369659584190085,5.418584157446392
2024-09-09,0.0,28.998922871038285,27.524888207069882,13.45954238339263,11.77399875966968,6.460162548552403,6.37007539902732,5.412409831249796
2024-09-10,0.0,28.99854426289437,27.524528843831398,13.459366656439514,11.773845039069895,6.460078205069621,6.3699922317167905,5.413644760978412
2024-09-12,0.0,28.996651370457645,27.5227321683845,13.458488090497855,11.773076496276037,6.459656520689047,6.369576427736836,5.41981892595808
2024-09-16,0.0,28.9968406485809,27.52291182537403,13.458575941930597,11.773153346040367,6.459698686649781,6.369618005692054,5.419201545732265
2024-09-17,0.0,28.996651370457645,27.529912465648803,13.458488090497855,11.773076496276037,6.459656520689047,6.3676181648465695,5.414596891584038
2024-09-19,0.0,29.005739508583144,27.53854089807965,13.462706253387225,11.77676641701872,6.461681107940633,6.338924837902956,5.415640977087673
2024-09-20,0.0,29.006497110581474,27.53926017826243,13.46305788631689,11.777074014822555,6.461849880831891,6.339090404518593,5.413170524666166
2024-09-23,0.0,29.00725475215651,27.534102559079543,13.46340953761566,11.777381628695125,6.458753697572825,6.339908972776723,5.419188852103616
2024-09-24,0.0,29.007209843003057,27.505159217366316,13.464904260599253,11.778689166949661,6.464042214153236,6.34061283665526,5.439382461273216
2024-09-25,0.0,29.00891486790974,27.474120758906707,13.465695718904092,11.779381510629266,6.465075270221729,6.3409855337491425,5.465826339679325
2024-09-26,0.0,28.99887705003656,27.464614018593963,13.461036247780214,11.775305546850518,6.462838190744804,6.333568369372193,5.503760576621749
2024-09-27,0.0,28.9980027934784,27.456368217003668,13.456994791598678,11.77177020376728,6.460897829180102,6.321223909042255,5.534742255929615
2024-09-30,0.0,5.4572633720087556,5.1702070686847,2.532531819398963,2.2153818942031087,1.2152909991819447,1.1896192972586552,1.0385370323512577
2024-10-02,0.0,29.0144781782442,27.611067937071844,13.464640461838867,11.778458403808603,6.461303362568326,6.246449025971906,5.423602630496255
2024-10-03,0.0,29.031541391950967,27.627305814933646,13.472558923658983,11.798453968648106,6.465103210334755,6.250122519390736,5.35491417108281
2024-10-04,0.0,29.027222614102467,27.692217258405833,13.466311361914466,11.79298273114403,6.46537084933511,6.149254121273872,5.406641063824229
2024-10-07,0.0,29.02229419985111,27.734533153969725,13.464024971593505,11.790980448496088,6.464273120273748,6.148210064388052,5.3756840414277685
2024-10-08,0.0,29.107115918169235,27.304031850768396,13.523458458228662,11.843028708981313,6.492807996799181,6.175349761578371,5.554207305474843
2024-10-09,0.0,29.031601211237444,27.35071367108729,13.543000899888991,11.860142799902786,6.502190605684409,6.191499004867283,5.5208518073317965
2024-10-10,0.0,29.01349648146203,27.392737107446695,13.534555193782166,11.85274656023527,6.494853481777124,6.2047053880894865,5.506905787207226
2024-10-14,0.0,29.010830324909747,27.390219888414833,13.533311453889072,11.851657367902856,6.494256645881194,6.20413521496554,5.515589104036757
2024-10-15,0.0,29.006260910654046,27.393781091262287,13.531179860081116,11.849790646698255,6.5037342328743755,6.203158019084621,5.512095239345295
2024-10-16,0.0,29.00607054963085,27.39360131255127,13.531091058244463,11.849712879409353,6.504347826086956,6.203117309269893,5.512059064807219
2024-10-17,0.0,29.008926227356262,27.39629824100814,13.532423208191128,11.83775269099501,6.495143082173799,6.203728012601733,5.52572853767393
2024-10-18,0.0,29.006832008715573,27.400883370195118,13.531446272584677,11.836898097406987,6.494674183407604,6.20328015173491,5.525985915955136
2024-10-21,0.0,29.005539366254496,27.40214223832401,13.532067942558609,11.83744191541309,6.4949725656979345,6.203565146622561,5.524270825129295
2024-10-22,0.0,29.01201339197794,27.408258386397954,13.53508829514869,11.840084028096895,6.496422241186897,6.204949780082715,5.503183877108908
2024-10-23,0.0,29.01068026808983,27.406998956261447,13.534466347637148,11.839539967309321,6.496123725687128,6.204008218620558,5.508182516394573
2024-10-24,0.0,28.994988406996526,27.423200457151864,13.542467175051067,11.846538848056118,6.500620701885751,6.207675684906763,5.484508725951907
2024-10-25,0.0,29.009850889471572,27.43725726002011,13.549408880915298,11.852611241448653,6.5032956778318844,6.191142742608547,5.456433307703935
2024-10-28,0.0,29.025301141444427,27.451869970017356,13.556625111777393,11.858923780968912,6.505444216506233,6.194440061017305,5.40739571826837
2024-10-29,0.0,29.029033636931572,27.45602209581429,13.558675566369644,11.860717456350903,6.50642817216322,6.195376976950646,5.393746095419722
2024-10-30,0.0,29.032088339943048,27.45891127202415,13.56010233543134,11.86196555057909,6.507112838624391,6.193398180849594,5.386421482548389
2024-10-31,0.0,5.422133674640044,5.127216180296416,2.532531819398963,2.2153818942031087,1.2152909991819447,1.156700559864198,0.9994767394727597
2024-11-01,0.0,29.045078003171447,27.46527526467124,13.566169455392451,11.867272882794559,6.510024279350708,6.1961692579993555,5.350010856620235
2024-11-04,0.0,29.046989228208016,27.46313441380263,13.567062136855057,11.868053773417296,6.510452652150739,6.196576978502478,5.347730817063781
2024-11-05,0.0,29.046989228208016,27.46313441380263,13.567062136855057,11.86739575313711,6.510452652150739,6.196576978502478,5.3483888373439665
2024-11-06,0.0,29.046224708011188,27.462411580852113,13.566705050172725,11.867083401875309,6.510281296265834,6.196413883862477,5.350880078960355
2024-11-07,0.0,29.04775378865148,27.463857284805254,13.567419242335507,11.867708120842025,6.510624017056335,6.19674008172827,5.345897464581126
2024-11-08,0.0,29.0490918662806,27.46512240063175,13.568044222163728,11.868254803895761,6.510923927349302,6.197025533035009,5.3415372466438535
2024-11-11,0.0,29.050047711493534,27.466026126155768,13.568490671580403,11.86864532262841,6.51113816590438,6.197229442927182,5.338422559310322
2024-11-12,0.0,29.05023888808455,27.466206878397408,13.568579964989405,11.868723429458914,6.510522921410426,6.197270226515919,5.338457691143372
2024-11-13,0.0,29.052341996669806,27.46490460238379,13.5695622700618,11.869582672449537,6.510994254424357,6.197718881422639,5.334895322588076
2024-11-14,0.0,29.05559285441597,27.467977831312613,13.571080657688611,11.870910838171216,6.511722812421837,6.198412384976897,5.324302621012862
2024-11-15,0.0,29.051577194679723,27.47142095599123,13.569205051761468,11.869270206058692,6.510822852705219,6.197555726667852,5.33014801213581
2024-11-18,0.0,29.051386000473844,27.471240161107747,13.569115750125043,11.869192092031485,6.5120962434517065,6.197514939321347,5.329454813488825
2024-11-19,0.0,29.0555164496839,27.4602161714109,13.563670572137177,11.864429079857114,6.514745837417521,6.195027925978067,5.346393963515318
2024-11-20,0.0,29.050738650565005,27.456358446137045,13.561440204164857,11.862478129891999,6.512359077574753,6.1940092347764315,5.362616256889907
2024-11-21,0.0,29.05054757128293,27.45617785378367,13.561351004702866,11.862400105238926,6.5123162429703685,6.1939684940967545,5.363238727924491
2024-11-22,0.0,29.065268034588502,27.464167730557126,13.568222798404822,11.868411008304927,6.51561615709604,6.15235788836389,5.365956382684689
2024-11-26,0.0,29.061634326246732,27.46073419004191,13.566526513880389,11.866927232410166,6.514143587516533,6.151588727241622,5.37844542266264
2024-11-27,0.0,29.062781714932456,27.461818373242263,13.567062136855057,11.86739575313711,6.5144007738318495,6.1518315994498955,5.374709648551368
2024-11-28,0.0,29.065076764127166,27.463986996492473,13.568133509696695,11.868332905586374,6.507018340473417,6.152317401404326,5.375134082219546
2024-11-29,0.0,29.06488549618321,27.464464332719135,13.568044222163728,11.868254803895761,6.5069755198736505,6.152276914977626,5.375098710186892
2024-12-02,32.85247265021919,19.538338354279748,18.46248446160856,9.120869884496113,7.978217497666476,4.374195432044697,4.135755774088377,3.537665945596829
2024-12-03,32.85218199110836,19.538165490699168,18.462321116542434,9.120789188471832,7.978146911149942,4.374156731768817,4.135719183384574,3.5385193868748757
2024-12-04,32.852327320020876,19.538251922107108,18.4624027887142,9.120829536305484,7.9781822042520805,4.374176081821158,4.1357374786555425,3.5380926681235456
2024-12-06,32.85421671289722,19.53937560000177,18.463464592706632,9.121354090629575,7.978641042996625,4.374427648081543,4.135975331908813,3.5325449807778235
2024-12-09,32.85407136726803,19.539289158651933,18.46382530680139,9.121313738154855,7.978605745834845,4.374408295803435,4.135957034533405,3.532529352952106
2024-12-10,32.86017699115044,19.5429203539823,18.462831858407082,9.123008849557522,7.980088495575222,4.375221238938053,4.136725663716814,3.5190265486725667
2024-12-11,32.86032239080704,19.543006827463838,18.462913552714834,9.123049217031934,7.980123805857548,4.375240598409728,4.136743967893663,3.5185996398214154
2024-12-12,35.312356652300366,20.770287072341862,12.94227310027363,9.695967098909694,8.481267175712306,4.650001099719617,4.408283809544063,3.739563991198462
2024-12-13,35.31169241521071,20.76989637638316,12.942029651842748,9.695784714566711,8.481107640276003,4.6499136316633845,4.408200888269879,3.7413746817874074
2024-12-16,35.3148477639651,20.767989910892723,12.943186113466309,9.696651101310858,8.481865487057005,4.65032913424007,4.403421489066522,3.7417090000014155
2024-12-17,35.314017354358754,20.76750156280634,12.942881761422742,9.696423089787839,8.481666040562793,4.651160362692877,4.403317944984166,3.7430318833844893
2024-12-18,35.314349513514856,20.76769689928489,12.94300350052255,9.696514293110257,8.481745818034897,4.650263523633439,4.403359362032755,3.7430670898663565
2024-12-19,35.31501385057289,20.768087583266055,12.943246985592674,9.696696704902275,8.48190537748145,4.650351004853706,4.403442198467358,3.7412562948635943
2024-12-20,35.312522715477414,20.766622594123945,12.942804233125461,9.696012696067562,8.48130706050919,4.651904044499967,4.403131577906712,3.7456950782897533
2024-12-23,35.318502030244744,20.770138915349285,12.944995781463858,9.69765447941918,8.48274316307716,4.650810335265149,4.4038771408866895,3.731278154293935
2024-12-27,35.3186681512266,20.77023660793735,12.945056668400898,9.69770009244893,8.482783061757516,4.6508322104052295,4.403897854573642,3.730825353249826
2024-12-30,35.31883427377118,20.77033430144442,12.945117555910704,9.697745705907765,8.4828229608132,4.650854085751091,4.403918568455448,3.7303725479461876
2025-01-02,35.31551211976971,20.768380605898397,12.943899914531192,9.696833518250259,8.482025051006083,4.650416617928924,4.403504327838644,3.7394278447767872
2025-01-03,35.31900039787848,20.770431995870503,12.945178443993285,9.697791319795694,8.482862860244222,4.650875961302736,4.403939282532112,3.7299197383829594
2025-01-06,35.32431719456747,20.773558702822015,12.944775033188463,9.699251190805596,8.484139840245364,4.651576087626624,4.404602235886739,3.7177797148577274
2025-01-08,35.32581283206364,20.774438258770786,12.945323117127709,9.699661858722708,8.48449906014473,4.652243482438106,4.404788727481847,3.7132326632504773
2025-01-10,35.32581283206364,20.774438258770786,12.945793563429906,9.699661858722708,8.48449906014473,4.651773036135907,4.404788727481847,3.7132326632504773
2025-01-13,35.324815726327586,20.77385187986283,12.945428155701533,9.699388076247464,8.484259576832041,4.651641735276697,4.40466439799714,3.7159504517547153
2025-01-14,35.3288044870414,20.776197594130526,12.946889910396903,9.700483298892259,8.485217591207773,4.652166983191709,4.405161758052586,3.705078377086843
2025-01-16,35.3269761932359,20.77512240933685,12.946219898519415,9.699981291145795,8.484778474430808,4.651926229840412,4.404933787418667,3.710061716072157
2025-01-17,35.32464954751072,20.773754153263095,12.954305441815187,9.699342447337541,8.484219664260964,4.6516198525207875,4.404643677098719,3.707465216192994
2025-01-20,35.324815726327586,20.77385187986283,12.954366383145935,9.699388076247464,8.484259576832041,4.651641735276697,4.40466439799714,3.7070122243103123
2025-01-21,35.32581283206364,20.774438258770786,12.951909365358482,9.699661858722708,8.48449906014473,4.651773036135907,4.404788727481847,3.7071168613219005
2025-01-22,35.32381867687852,20.773265534056176,12.951178225289858,9.699114309227342,8.484020107038274,4.651510441829468,4.404540075530877,3.7125526301494904
2025-01-23,35.32165859614512,20.77199523168428,12.959794069603122,9.698521200363833,8.483501302190403,4.651225998118032,4.404270734261644,3.7090328676335638
2025-01-24,35.32016331038802,20.771115882586557,12.959245437510026,9.698110629026239,8.48314216677118,4.651029095926445,4.40408428652501,3.7131091912665206
2025-01-27,35.3186681512266,20.78058433332458,12.95869685186588,9.69770009244893,8.482783061757516,4.6508322104052295,4.403897854573642,3.706837444397615
2025-02-04,35.318502030244744,20.780486592066094,12.958635900772384,9.69765447941918,8.48274316307716,4.650810335265149,4.4038771408866895,3.7072903582685988
2025-02-05,35.32232320823259,20.78273487365726,12.960037921000028,9.698703687672653,8.483660927693098,4.651313515554718,4.39259360924858,3.70863225694108
