date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,KINGSTON SECURITIES LTD,HANG SENG SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-04,58.30866756286043,10.127573126561678,8.453210255754069,2.4253984022841566,3.8085425422782335,3.5160467225008962,3.6855284835920674,3.1745026265716,3.835392983526409,2.6651372940704636
2024-11-06,58.33509869993914,10.133340816402194,8.457033593984399,2.4264978278124816,3.8642224400106695,3.5176405355098694,3.687199122154547,3.180846482096711,3.7317750895995574,2.666345392490432
2024-11-07,58.30650056975857,10.128373059317866,8.452887627781337,2.4253082643711035,3.911352636493464,3.5159160515507284,3.685391513993302,3.17928640170415,3.7299456285684567,2.665038246461023
2024-11-11,58.34308110796943,10.144538502884963,8.46099041884034,2.426829862833899,3.913806554721745,3.5181218793780404,3.687703667934668,3.1812810336330837,3.6569367242373425,2.666710247566482
2024-11-12,58.34399695797533,10.143127952728378,8.4611232268025,2.426867958390424,3.9138679923367654,3.518177105668506,3.6877615562628447,3.1813310115544753,3.656994129596416,2.6667521086843657
2024-11-13,58.386960520265774,10.171215926456503,8.46735385915125,2.4286550641448703,3.916750100523602,3.5207678335772754,3.592292683899909,3.1836736915251302,3.663614459263636,2.668715861192051
2024-11-14,58.41242499753629,10.18115798162647,8.47104675115944,2.4297142806399195,3.9184526271116926,3.522303356435017,3.5447457506186186,3.185062196520633,3.665212282241482,2.6698797761104385
2024-11-15,58.41437587893955,10.227273467015982,8.471329670548144,2.429795429203869,3.9185834971510745,3.5224209957234907,3.4957488486469415,3.185168572494712,3.6653346944591005,2.66996894581713
2024-11-18,58.38114893886066,10.280557219650376,8.513378679164148,2.4284133264951544,3.9163545503020347,3.5204173918229698,3.4446730629347466,3.183356802639997,3.663249799184104,2.6684502289458063
2024-11-19,58.40856149511762,10.27280721653266,8.517376090592684,2.429553574985252,3.918193453636136,3.5220703849818125,3.4109310012960083,3.1858337388421787,3.664969858535943,2.6697031854797117
2024-11-20,58.49658380361432,10.288288443647224,8.530211864777797,2.4332149374432968,3.9240982118444774,3.5273781816136447,3.4160713097229185,3.190634823357897,3.5197919680847276,2.6737264558937
2024-11-21,58.50613906004705,10.289966173845553,8.524324769462249,2.4336123964258802,3.9247392025185186,3.5279543691594624,3.4166293155966705,3.191156004800265,3.5113155063715715,2.674163201772789
2024-11-22,58.520541337699605,10.27281740116802,8.521488303974346,2.4342114713604968,3.925705343587075,3.5288228349168436,3.4174703768054546,3.191941561932426,3.512179876190893,2.674821492364836
2024-11-25,58.51938956947659,10.272615217381386,8.521320588857277,2.434163562585958,3.925628080073028,3.5287533826200423,3.417403116084806,3.1938468834296776,3.5121107514514005,2.6747688480398395
2024-11-26,58.47048129327202,10.32617111234787,8.515968642501806,2.432129181422349,3.9223471896907265,3.5258041849888864,3.4145469807639586,3.191177587890557,3.509175463097289,2.692198364024536
2024-11-27,58.46921915604874,10.325948212781343,8.515780304745059,2.4320766817557855,3.9224591679600156,3.5257280773768835,3.4144732747374347,3.1930751596298497,3.5090997144310037,2.6921402505338903
2024-11-28,58.45792796460254,10.33450955527817,8.526325466822456,2.428657900501091,3.9212170505868484,3.525047211935486,3.4138138940925504,3.192458533934315,3.508422060149805,2.691620362096734
2024-11-29,58.45867101428882,10.334640915631683,8.525450792937185,2.428688770796257,3.9209788587183927,3.525092018265716,3.4138572865532715,3.192499112781269,3.5084666551603005,2.691654574867102
2024-12-02,58.459714062645176,10.333053901071413,8.52560290822278,2.4287321046556576,3.9210359798803136,3.5251549146910346,3.4139181982738047,3.1925560749204087,3.5085292549477147,2.691702600691697
2024-12-03,58.4612353818831,10.328990219126117,8.524409118119143,2.4287953084693235,3.9211380184818436,3.525246651129954,3.414007039957604,3.1926391560139926,3.5117664589329274,2.691772647885989
2024-12-04,58.46847786173832,10.32869668282873,8.514649794315641,2.429096200179516,3.921623789316532,3.525683376896844,3.4144299847867874,3.1930346766461066,3.512201514703968,2.692106118587554
2024-12-05,58.561640228210706,10.353032455287401,8.527822934190404,2.432966667800256,3.9278724170555863,3.5313011220278323,3.419870461248125,3.1981223867692985,3.350975667073594,2.6963956603367936
2024-12-06,58.56106534584274,10.353914177115989,8.527737535104135,2.4329427840833087,3.9278338582893464,3.531266456285153,3.4198368893874114,3.198090991744097,3.350942771532776,2.6963691906150413
2024-12-09,58.561180684731596,10.353934569657508,8.527557375999253,2.4329475758833845,3.927841594350672,3.531273411287541,3.4198436249238044,3.198097290541076,3.350949371378827,2.696374501246338
2024-12-10,58.55571873367595,10.352968867067643,8.526565081510377,2.4327206569513375,3.9369990986324224,3.5309440524475892,3.4195246590443804,3.1977990067519197,3.3506368312072947,2.6961230127110785
2024-12-11,58.55641064746291,10.35309120118035,8.526271956511923,2.432749402785199,3.937045619519101,3.530985775253212,3.4195650652815095,3.1978367930052274,3.349888668006061,2.6961548709945076
2024-12-12,58.55652596801716,10.35311159048021,8.526288748087719,2.432754193823556,3.937053373107101,3.5309927291500127,3.419571799747202,3.19784309080093,3.3496983260044946,2.696160180781611
2024-12-13,58.5565342711146,10.353098878885099,8.526289957083728,2.4327545387790463,3.937053931366616,3.5309932298316395,3.419572284629756,3.1978435442431783,3.3496988009792497,2.6961605630870893
2024-12-16,58.557379008263645,10.353248232793073,8.524970356427783,2.4327896337203536,3.9371107273460058,3.5310441679752875,3.4196216154137344,3.1978896763661306,3.3497471237676546,2.696199457926338
2024-12-17,58.521419971537405,10.408298696010188,8.51973532495389,2.4312957012174348,3.9346930182265463,3.5288758170506287,3.417521687081199,3.1959259096425088,3.3476901041078406,2.694543770172363
2024-12-18,58.5320634958599,10.392161781139396,8.521284843236195,2.431737890674623,3.9354086365567476,3.5295176277860496,3.4181432453963727,3.1965071654488226,3.3482989618741863,2.6948763520277117
2024-12-19,58.53287007811808,10.392304986979346,8.520024250251074,2.4317714004557933,3.935462867188565,3.5295662651674866,3.4181903480189866,3.196551213886787,3.348345102030136,2.6949134879037384
2024-12-20,58.53460186228043,10.389856342002801,8.52007946264139,2.4318433481185697,3.935579303854934,3.5296706927643187,3.418291480389579,3.1966457887258293,3.3484441679226853,2.694987551299465
2024-12-23,58.53828959677859,10.384604575222827,8.52022247976428,2.4319965565170842,3.935827249020825,3.5298930653092198,3.4185068359402444,3.196847180391245,3.348655123027535,2.6951573380281495
2024-12-27,58.54105570260067,10.380566872246943,8.520428198041401,2.4321114754851756,3.9360132283984806,3.530059863106466,3.4186683704115604,3.1969982407939135,3.3488133568006053,2.6952846921147735
2024-12-30,58.56411907307465,10.346248362474544,8.523391054402778,2.433069652397428,3.93755993722717,3.5314505978214625,3.4200152203138745,3.1982577595017188,3.350132685981966,2.695755656804408
2025-01-02,58.55847141927273,10.356476025777647,8.520993531521333,2.432835018370823,3.9371739148243394,3.531110040997407,3.419685409804175,3.1979493342597634,3.349809614621884,2.695495690549896
2025-01-03,58.55881740664957,10.356537216069787,8.520649983125438,2.4328493925541967,3.937197177256604,3.531130904238383,3.4197056147028997,3.197771282097421,3.3498294066658594,2.6955116166398474
2025-01-06,58.5594683583824,10.355540721092257,8.520744700404865,2.4328764366032045,3.937240943941768,3.5311701570082095,3.419743628846529,3.197806829173839,3.349866644051338,2.695541580495598
2025-01-07,58.557163462470704,10.359069119718296,8.520409324586488,2.4327806787845363,3.937085974458448,3.531031170438035,3.4196090280154405,3.1976809637571337,3.3497347935726873,2.69543548419823
2025-01-08,58.56848886597377,10.34173979631347,8.52204931837435,2.433251197183867,3.937847437013162,3.5317140988864515,3.4202704065688914,3.198299419724725,3.350382657914507,2.695956802046807
2025-01-09,58.5802126780115,10.34373286625348,8.523755199921226,2.433738267624452,3.9186954813560755,3.53242105160229,3.4209550513009175,3.19893963192694,3.3510533130278013,2.6964964589753198
2025-01-10,58.580719927360455,10.343822433216838,8.522963101984066,2.433759341500687,3.9187294135601567,3.532451639034407,3.4209846735426828,3.1989673317247296,3.351082329986492,2.696519808089479
2025-01-13,58.58072141622813,10.34382015454589,8.522963318600802,2.4337594033562877,3.9187295131572526,3.5324517288139976,3.4209847604892665,3.1989674130285963,3.3510824151564624,2.6965198766233103
2025-01-14,58.588109226466614,10.345124648218814,8.51142684428225,2.4340663328751364,3.9192237172114055,3.532897218087912,3.421416192291884,3.1993708454827416,3.3515050313410732,2.696859943742171
2025-01-15,58.588151508306964,10.34505994612864,8.511432986804952,2.4340680894910345,3.9192265456350177,3.532899767707589,3.4214186614579853,3.199373154403256,3.3515074500537185,2.6968618900108434
2025-01-16,58.58792158818805,10.345019348544456,8.511399585005542,2.434058537368119,3.919211165237954,3.5328859033900817,3.4214052346307984,3.199358943782605,3.3514942975822444,2.6972453962701466
2025-01-20,58.58795548847778,10.344967472155304,8.51140450989286,2.4340599457691585,3.919213432981721,3.5328879475973594,3.4214072143328527,3.1993607950036793,3.351496236832258,2.6972469569570245
2025-01-21,58.58807093331397,10.344987856431647,8.457495272136965,2.434064741970858,3.9192211556091623,3.5328949089884336,3.4214139560563366,3.1993670991950407,3.3515028407994176,2.750981235498169
2025-01-22,58.58818637860511,10.345008240788326,8.457314891541703,2.4340695381914594,3.9192288782670373,3.532901870406941,3.421420697806389,3.1993734034112467,3.3515094447926037,2.7509866561891827
2025-01-24,58.58760915669895,10.34490631980826,8.457231568473958,2.434045557277466,3.920175484217486,3.532867063588742,3.421386989321812,3.1993418825786586,3.351476425086929,2.7509595529477338
2025-01-27,58.5887661805988,10.343135756243285,8.457398587049937,2.434093626296217,3.9202529022379884,3.5329368328059267,3.4214545569623804,3.1994050651368013,3.351542612090964,2.75101388057769
2025-02-03,58.58880895981366,10.343143308394588,8.457331746239499,2.4340954035757365,3.9202557646526137,3.5329394124175773,3.421457055174054,3.199407401216661,3.3515450592556824,2.7510158892599264
2025-02-04,58.59162477882036,10.343568234839818,8.453004314013128,2.4342123878978823,3.920444174877863,3.5331092079489013,3.4216214927855635,3.199561166966989,3.3517061368479255,2.7511481050015707
2025-02-05,58.57201161764005,10.374068822160483,8.449325299783458,2.4333975513049197,3.9191318319655353,3.531926522870195,3.4204761274865247,3.198490134902068,3.3505841752546237,2.750587916632137
2025-02-07,58.571319335118055,10.375325130517904,8.44902844533402,2.433368790151814,3.9190855104137605,3.5318847778296325,3.4204356997160823,3.1984523308595554,3.350544573560931,2.750555406498247
2025-02-10,58.571434714401946,10.375345568807452,8.448848099634828,2.4333735836301176,3.919093230596349,3.5318917352678647,3.4204424376114573,3.1984586314712495,3.3505511737782037,2.7505608248005275
2025-02-11,58.57212699965142,10.374680233367759,8.448947960820453,2.433402344896537,3.918745568896635,3.5319334804728952,3.420482865541177,3.198496435662702,3.350590775627919,2.750593335062502
2025-02-12,58.572356934279256,10.374720960900811,8.448982546917062,2.433411897622231,3.9183669676036037,3.531947345665299,3.420496293215653,3.198508991892521,3.3506039289293703,2.7506041329741917
2025-02-13,58.57247231765111,10.374741398362257,8.448802197932597,2.4334166912703714,3.918374686507479,3.5319543033500387,3.4205030313497558,3.198515292727449,3.3506105293804924,2.750609551468446
2025-02-14,58.546838140278425,10.413109249127734,8.44490768238173,2.432351709161585,3.9137751315461355,3.530408547476984,3.4190060520019507,3.1971154660665837,3.353082271701731,2.7494057502571367
2025-02-17,58.53912522707858,10.424911353804161,8.443795157060057,2.4320312731107205,3.913259533969355,3.5299434543045494,3.41855563490435,3.196694280655673,3.3526405393497356,2.7490435457628126
2025-02-18,58.53336318160799,10.433728290029464,8.442964028623297,2.4317918866366797,3.912874349201296,3.529595999596037,3.4182191441738228,3.1963796278874725,3.3523105366863994,2.7487729555575457
2025-02-19,58.5305904171586,10.433087599144669,8.44256407978671,2.431676691033265,3.9126511981461083,3.5294288002796743,3.418057220853378,3.1962282132528568,3.352151735500645,2.7535640448440972
2025-02-20,58.53109680750394,10.433177863309009,8.442637122496674,2.4316977292218525,3.9126850493131187,3.5294593359133715,3.4180867929312284,3.195390694015885,3.3521807373826165,2.7535878679123025
2025-02-21,58.52410144620658,10.444472959059958,8.441628098231014,2.4314071041505705,3.912217423605492,3.5290375115399057,3.417678279280084,3.195008795954682,3.351780100513139,2.7526682814585754
2025-02-24,58.52342135402675,10.444351586767068,8.441511104957677,2.4313788494500854,3.9133529282746444,3.5289965015840994,3.4176385633987048,3.194971667652958,3.3517411504160237,2.752636293471992
2025-02-25,58.52376672000088,10.44303577312548,8.44156092109348,2.431393197817037,3.911210902487376,3.5290173273541297,3.4176587320088845,3.194990522232489,3.359634092947857,2.7477318109323843
2025-02-26,58.54075832249157,10.406674187250486,8.444004716993653,2.4320970757827443,3.9123431813701037,3.530038962826152,3.4186481296422775,3.195915458368389,3.380492449670668,2.7390275156039565
2025-02-27,58.535341670119244,10.406105015397985,8.443223411122448,2.4318720389917505,3.9119811805422704,3.5297123357979023,3.418331809371885,3.195619747080299,3.3801796598645253,2.747633131711686
2025-02-28,41.97636109776534,7.459033120608419,6.0547318017159855,1.7439231742690302,2.805326320080745,2.53119697180009,2.451324726023069,2.291615366158653,2.423965384492235,1.9703590550627874
2025-03-03,58.53033244131532,10.39971653174459,8.442500872623446,2.4316639287609463,3.9116464082790388,3.5294102766282176,3.4180392817181238,3.19534627826596,3.379890397124589,2.7614535835397653
2025-03-04,58.530577625260904,10.399341195570855,8.442536238314844,2.431674115017055,3.911662794191438,3.529425061350961,3.41805359990704,3.195359663592428,3.3799045555075784,2.761465151286896
2025-03-05,58.52885188733155,10.40099878561712,8.443271545384427,2.431602418607718,3.9115474612300236,3.5293209984330067,3.417952820707838,3.1952654503863887,3.3798049011093867,2.761383731192553
2025-03-06,58.52041923099435,10.413260393277852,8.442702604776349,2.431252080836113,3.9109838975443623,3.528812504756406,3.417460372614558,3.194805086402125,3.379317949250623,2.760985879547264
2025-03-07,58.521882368691244,10.413520747424817,8.440415717084546,2.4313128674233737,3.911079436866529,3.5289007327402246,3.4175458165530075,3.194884963474394,3.3794024395455717,2.761054910196293
2025-03-10,58.521884850912386,10.413516947590558,8.440416075087017,2.4313129705481535,3.9110796027559993,3.5289008824194847,3.4175459615091186,3.1948850989862865,3.379402582883822,2.7610550273071683
2025-03-11,58.527703525642714,10.40764349143012,8.43830265094274,2.431554709504089,3.9114684709565166,3.529251751610432,3.4178857589776492,3.195121501442413,3.3797385878580757,2.7613295516352445
2025-03-12,58.53288854453843,10.409549496335957,8.429207228161516,2.4317701229981314,3.911814991265878,3.529564411016448,3.4181885523759226,3.195404559966173,3.380037913179293,2.7615741801622504
2025-03-13,58.49974323648844,10.448369351094767,8.424378367055573,2.4303930891315693,3.895793883048414,3.5275657312554727,3.4162529412116927,3.1935951042718105,3.378320653613435,2.7855876428288253
2025-03-14,58.49433548304941,10.446616577510124,8.423597369444872,2.430168422049992,3.8975977825125865,3.5272396408376476,3.4159371406189147,3.193299886310969,3.378008359505427,2.79319933816006
2025-03-17,58.506536068415,10.427937782543038,8.425354339892396,2.4306752998021905,3.8984107325884123,3.527975342645141,3.4166496272613123,3.193965935895756,3.378712935068436,2.7937819358883176
2025-03-18,58.536984210149235,10.392415061787478,8.429671362877613,2.4319402789141265,3.8972895811157975,3.5298113818381305,3.4184277300015844,3.1956281489414358,3.3804712946849746,2.787360949689627
2025-03-19,58.54525840974865,10.393878840756528,8.430516173177034,2.432284033542984,3.8978404627904513,3.5303103204888955,3.418910924579096,3.1960798508100345,3.3809491241223766,2.773971859983947
2025-03-20,58.545374187737764,10.393899395493566,8.430335087108068,2.432288843581611,3.897848171085588,3.5303173019634158,3.41891768575229,3.1960861713167374,3.380955810223037,2.773977345737918
2025-03-21,58.55289506632201,10.395145186294286,8.431218906096484,2.432601301215167,3.8983488979703553,3.53077081495501,3.419356878236802,3.1964967481790896,3.3692263569782104,2.773939843752589
2025-03-24,58.55704639043111,10.395882188568565,8.431619727719886,2.4327737694836986,3.8986252858372152,3.531021142013839,3.419599306192417,3.1967233756413247,3.3625723016320808,2.774136512479858
2025-03-25,58.560047737690226,10.406257790941648,8.417083620853209,2.4328984615461433,3.8988251102654825,3.5312021248550125,3.4197745780962707,3.196887224017106,3.362744650611122,2.7742787011237766
2025-03-26,58.56064840622061,10.406364531147908,8.41697300453827,2.432923416538496,3.8980363237234408,3.531238345487897,3.4198096557823283,3.196920015478603,3.362779143323566,2.7743071577588827
2025-03-27,58.5602717470891,10.404183469372292,8.416721915313794,2.4329077680980147,3.898011251750772,3.53121563274129,3.4197876597394234,3.1998537282418535,3.362757514098036,2.7742893135554283
2025-03-28,58.567203252721946,10.39359646443631,8.417700130283338,2.433195740018152,3.8984726411217965,3.5316336062294402,3.4201924440192677,3.2002324799702846,3.363155547986122,2.774617693213349
2025-03-31,41.97636109776534,7.457076489495782,6.033144843143211,1.7439231742690302,2.779859522740682,2.53119697180009,2.4513247189642606,2.2936747311693853,2.418774555585464,1.9886275548450283
2025-04-01,58.57262580368734,10.405393402048931,8.418282505121027,2.4334210218683388,3.8789372721728124,3.5319605889459997,3.4205091087532677,3.200528779311212,3.363466931855432,2.7748745862356436
2025-04-02,58.5726922650083,10.405291740635878,8.418292057197068,2.433423783028067,3.8789416735342246,3.5319645965991158,3.4205129899443634,3.2005324108945246,3.36347074832178,2.774877734836683
2025-04-03,57.61954586741812,10.235967675872223,8.280966462648188,4.021642503455592,3.8156263330154183,3.4744893602477953,3.3648513922236183,3.1484505307580846,3.308737392158842,2.7297224822021233
2025-04-07,57.62051173959206,10.234656759105947,8.280911484824731,4.021709917950606,3.815690294076647,3.4745476028552513,3.3649077969779473,3.1485033080008225,3.3087928562783495,2.7297682403376387
2025-04-08,57.69083382314556,10.274893296600366,8.291017778812018,4.026618153097079,3.7904668515269155,3.4787880620157465,3.369014447892787,3.1523458513245326,3.174489372665857,2.7515323629191375
2025-04-09,57.80074020139708,10.279888129372463,8.306618537890852,4.034289233379354,3.7976880417217194,3.4854154752677875,3.3103096702761134,3.158351361949971,3.078672935990879,2.7480264127537737
2025-04-10,57.808648533076315,10.286277254818241,8.297839440713076,4.0348412072336055,3.7982076436600956,3.4858923518877454,3.310762588815604,3.1587834894632656,3.070345090968773,2.748402399363281
2025-04-11,57.81842844530306,10.288017459636116,8.29885433357163,4.035523810855328,3.7899052065300753,3.486482085813351,3.311322694757255,3.159317883988206,3.063280712829726,2.748867366715254
2025-04-14,57.844586289650465,10.356093459426036,8.292492525728958,4.037349536779451,3.788594641721383,3.488059417784714,3.312820782234943,3.151214513863449,2.9790669303958883,2.7497219024147066
2025-04-15,57.84481135763874,10.356133754037353,8.292330284545727,4.037365245736789,3.788609382796203,3.4880729895044973,3.3128336721172427,3.15103222952919,2.979078482763429,2.74973260133083
2025-04-16,57.84532902065853,10.355136968724,8.292599041177132,4.037401376802584,3.788643287703624,3.488104204860804,3.3128633192272003,3.151060428650617,2.9791051430416355,2.749757209153876
2025-04-22,57.84803002148023,10.35562048630329,8.28831690172804,4.037589897200356,3.7888201927157734,3.4882670766515425,3.313018008407794,3.1512075626880764,2.9792442478851116,2.7498856049397955
2025-04-23,57.83913904758112,10.354806980843113,8.287043025863756,4.036969338360617,3.788237868625752,3.487730946181411,3.312508812906598,3.1653146674978134,2.9787863518627726,2.7494629602770475
2025-04-24,57.83948018707669,10.354868054256174,8.286897375961535,4.036993148702652,3.78787115694846,3.487751517075018,3.312528350327177,3.1653333367564986,2.9788039209637347,2.7494729519320567
2025-04-25,57.839716326147354,10.354910329686575,8.286522942326407,4.037009630382766,3.787886621547586,3.487765756386977,3.3125418742621022,3.165346259743877,2.9788160824144825,2.749484177101881
2025-04-28,57.83961632896186,10.35526564874578,8.28631408807982,4.037002650929435,3.787874266135555,3.4877597265033367,3.312536147317275,3.1653407872807127,2.9788109324372134,2.7494794236090097
2025-04-29,57.83972884340026,10.355285792670877,8.286135678980342,4.037010504043181,3.78788163462402,3.487766511184007,3.3125425911384467,3.165346944765212,2.9788167270683057,2.7494847721253532
2025-04-30,41.97636109776534,7.515201111161033,6.013404017095688,2.9298029928873737,2.749001256922632,2.53119697180009,2.40403070238841,2.2972055542119607,2.1618338999829225,1.9953994933140144
2025-05-02,57.83995416613067,10.355325627355274,8.28577890060649,4.0370262307806275,3.78789639084521,3.4877800982648774,3.3125554956100993,3.1653592758156956,2.978828331464311,2.749495483126744
