date,CHINA SUNRISE SECURITIES (INTL) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCOM INTERNATIONAL SECURITIES LTD,PRIME CHINA SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2025-02-26,36.05371010895794,15.05656586015217,14.179285528657923,9.709862626782503,9.679650753818853,5.438674438108096,4.207208176775871,2.8786327733562165,2.79640973339043
2025-02-27,36.05066622185691,15.05452717433305,14.178088421780654,9.709042857457428,9.678833535175253,5.438215270080206,4.206852977084579,2.887599899814958,2.796173642416965
2025-02-28,36.05066622185691,15.050689607986229,14.178088421780654,9.709042857457428,9.678833535175253,5.438215270080206,4.206852977084579,2.891437466161779,2.796173642416965
2025-03-03,36.05260318145049,14.974742813016807,14.17885019367741,9.709564512829662,9.679353567436383,5.4385074589450255,4.207079006311962,2.962975388817592,2.796323877514665
2025-03-04,36.054484998657514,14.972454062861559,14.179590279050332,9.710071317441828,9.680779908629686,5.438791329623246,4.207298600820173,2.9600596672752335,2.7964698356404245
2025-03-05,35.96614127141422,14.935767298428749,14.14484625605068,9.686278885182348,9.65705924864017,5.425464746320912,4.227618074265611,3.1672065293146194,2.789617690382682
2025-03-06,35.9660311126766,14.935721552479558,14.144802932570528,9.686249217605662,9.65733595511896,5.425448128960072,4.2276051257241845,3.167196828650029,2.789609146214407
2025-03-07,35.99607435159021,14.710628883201185,14.156618406247839,9.694340360565242,9.66846835024329,5.429980128441503,4.231136539864004,3.2755989000625165,2.8371540797842068
2025-03-10,36.004075962053115,14.493907293394878,14.159765297901977,9.696495327090267,9.697445813588732,5.431187165225145,4.232077084271061,3.3138865839804224,2.971159472494404
2025-03-11,36.005731911829706,14.494573917434048,14.160416553615535,9.696941301854,9.697891832068569,5.431436963975219,4.23227173187456,3.3094396611353654,2.971296126212996
2025-03-12,35.992764380601216,14.489353669714095,14.155316653290855,9.693448930432124,9.694399118311471,5.4294808218637804,4.229214910253184,3.345795507139294,2.970226008393975
2025-03-13,35.975317404642404,14.493129642843892,14.159005575277645,9.69597507504359,9.696925510545016,5.4308957623890395,4.230317057541826,3.3474339126746147,2.971000059041973
2025-03-14,35.974490192562776,14.492796389580901,14.158680004822891,9.695752126970174,9.68520560133641,5.4307708850313965,4.230219786145126,3.361153269322923,2.970931744227408
2025-03-17,35.98114205449059,14.495384187100461,14.161298015084276,9.697544919698847,9.686996443960107,5.431775061543571,4.231001974795782,3.343376259062346,2.9714810842640222
2025-03-18,35.98059039695444,14.495161946018895,14.161080896162373,9.6973962383777,9.686847924366626,5.431691782373533,4.237836438992834,3.3379588507970652,2.97143552595653
2025-03-19,36.01454883497745,14.507307830268177,14.108456922954874,9.70654862930604,9.695990359808865,5.43681820655715,4.238766839547843,3.3173224133407975,2.9742399632388064
2025-03-20,36.0076415242367,14.504525441304914,14.058186556719289,9.70468698866992,9.701802433485936,5.435775467053021,4.237953876990614,3.375758184424757,2.9736695271148457
2025-03-21,36.01095670269959,14.505860854798325,14.059480876350545,9.705580487047818,9.70269566628645,5.436275932093069,4.237576820532699,3.3676293510472175,2.97394330914429
2025-03-24,36.054663554376695,14.523466760524844,13.874516093703837,9.717360245366649,9.714471923270002,5.442873993560901,4.319537086159424,3.375557529703224,2.9775528133344182
2025-03-25,36.05743338101453,14.523046036930326,13.875581975353391,9.71810676192245,9.707535920100783,5.443292131351898,4.319868925863498,3.3765850798698165,2.9785497875932996
2025-03-27,36.057710387085,14.522389372467218,13.875688572525677,9.718181419886534,9.707610496855892,5.44333394866451,4.319133876952781,3.3758427843159797,2.980109141246407
2025-03-28,36.07156611924493,14.527969824894923,13.842593975592395,9.72191578120316,9.711340796132063,5.445425633811461,4.320793570857899,3.3771400040487745,2.9812542942143914
2025-04-07,36.07655678995021,14.529979837800175,13.844509163527698,9.7232608539435,9.712684405773519,5.446179034040844,4.3206227357340605,3.364540414472403,2.9816667647575867
2025-04-08,36.0870971866755,14.534225025410304,13.810879851067165,9.726101674575602,9.7155221363114,5.447770230451022,4.3211162194032315,3.3747497652799496,2.9825379108258256
2025-04-09,36.08349056843475,14.531234875357319,13.809499563510814,9.725129628097896,9.714551147174369,5.447225769161078,4.319915573266755,3.3867130451051435,2.9822398298918764
2025-04-10,36.08349056843475,14.49279562781543,13.809499563510814,9.725129628097896,9.714551147174369,5.447225769161078,4.31837800336508,3.426689862548708,2.9822398298918764
2025-04-11,36.08365701186964,14.492862479182842,13.809563263017296,9.725174487504638,9.714595957785424,5.447250895748152,4.3176291343840525,3.427013184346018,2.9822535861619364
2025-04-14,36.08615384766787,14.493865323707302,13.793604308871787,9.725847428271049,9.717574691644314,5.447627822372689,4.316390212592955,3.436476419429192,2.98245994544284
2025-04-15,36.084211834409295,14.493085321528476,13.791324391319455,9.725324021849397,9.718589331064306,5.447334652712561,4.316157921641212,3.441673084163254,2.98229944131204
2025-04-16,36.083934421006745,14.49297389949906,13.789680775573945,9.725249254102213,9.720052203907926,5.447292773908397,4.316124739260493,3.442415419180499,2.982276513560722
2025-04-17,36.084211834409295,14.493085321528476,13.78978679068359,9.725324021849397,9.720126931700172,5.447334652712561,4.316157921641212,3.441673084163254,2.98229944131204
2025-04-24,36.083934421006745,14.49297389949906,13.768923326573093,9.725249254102213,9.720052203907926,5.447292773908397,4.316124739260493,3.46317286818135,2.982276513560722
2025-04-25,36.08668532416764,14.495314121949573,13.701943965260813,9.726819618252394,9.718546054687778,5.448172364041688,4.316821676416669,3.4721901807456073,3.0335066944778353
2025-04-30,36.08696280351765,14.494656655506011,13.702049322859361,9.726894410147551,9.717851858506181,5.448214256371579,4.316854869514404,3.4729858037244807,3.0335300198527837
2025-05-02,36.08668532416764,14.492238447761984,13.701943965260813,9.726819618252394,9.717777136140882,5.448172364041688,4.316821676416669,3.4760347734800945,3.0335066944778353
