date,KINGSTON SECURITIES LTD,EMPEROR SECURITIES LTD,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2025-01-10,42.14147951064209,13.879101405418517,13.690366992568451,7.304094393502121,5.535210681218223,5.639190524395021,4.691608046011231,3.633850477723472,3.485097968520867
2025-01-13,42.14113896651022,13.878989248783432,13.691872555566464,7.304035369317084,5.535165951333605,5.639144954252161,4.690762036018445,3.6338211126781372,3.4850698055404505
2025-01-14,42.139095817294326,13.878316347037147,13.696057074239624,7.303681244238748,5.5348975872065145,5.638871548860798,4.690534611534654,3.633644932372167,3.4849008372160255
2025-01-15,42.14284174221038,13.879550050086277,13.702931484711428,7.304330499782112,5.533773348205941,5.639372812331778,4.67802149502672,3.6339679426509655,3.4852106249944037
2025-01-20,42.14101194997952,13.8792135638663,13.704215500906683,7.304153418641119,5.535255411825776,5.639236095274394,4.677908084306333,3.633879843243411,3.4851261319564597
2025-01-21,42.14067140687408,13.879101405418517,13.704912860392865,7.304094393502121,5.535210681218223,5.639190524395021,4.6778702819548394,3.633850477723472,3.485097968520867
2025-01-22,42.105837417233424,13.867894707450878,13.694654262449632,7.29819669325453,5.611486394720742,5.634637152880336,4.674093129684651,3.6309163205634487,3.482283921762365
2025-01-23,42.10719739762326,13.868342627882043,13.69671154205854,7.298432418393674,5.611667640645838,5.634819146553941,4.669399234595456,3.631033595870057,3.4823963963771916
2025-01-24,42.10651739644698,13.868118664049664,13.698105278552413,7.298314553920705,5.611577016219794,5.6347281482476035,4.669323827131453,3.630974957269797,3.482340158161586
2025-01-27,42.105837417233424,13.867894707450878,13.699498970031318,7.29819669325453,5.611486394720742,5.634637152880336,4.669248422102964,3.6309163205634487,3.482283921762365
2025-02-03,42.104817489590836,13.867558786114925,13.714508330127561,7.298019909392598,5.619424785007583,5.634500665339873,4.648142094802752,3.6308283690548118,3.4821995705690627
2025-02-04,42.0978916468506,13.865543599803804,13.713322698957864,7.2969593860484006,5.633139848065373,5.633681878934427,4.647466642658213,3.6303007494686823,3.481693549212641
2025-02-06,42.09823151192376,13.865655539233678,13.71504805125493,7.297018295925797,5.633185325580082,5.6337273608250635,4.645082199959757,3.6303300576449717,3.4817216576519603
2025-02-10,42.09823151192376,13.865655539233678,13.71585537214409,7.297018295925797,5.633185325580082,5.632920039935904,4.645082199959757,3.6303300576449717,3.4817216576519603
2025-02-11,42.107409943665466,13.868678587194372,13.71965325695317,7.298609222241269,5.611803582773326,5.634148152619887,4.646094940124266,3.6311215573217344,3.4824807571065137
2025-02-12,42.1050809417049,13.869507356429533,13.722088211000308,7.29904537502575,5.6097162993719785,5.634484839970876,4.646372583053678,3.6310155290611115,3.4826888643818674
2025-02-13,42.09805992134077,13.86879057724899,13.727839077875018,7.298668158760729,5.615078911980221,5.634193648559199,4.644032948594558,3.630827877382607,3.482508878257909
2025-02-14,42.09568045291018,13.868006684846094,13.7311004412563,7.298255623111779,5.618798825155385,5.633875192413153,4.642963000572553,3.6290077399996274,3.4823120397349325
2025-02-17,42.084032976071775,13.858716535014148,13.745210069842006,7.299316523301079,5.619615593578563,5.633886577231918,4.646868218690448,3.6295352653696815,3.48281824090038
2025-02-18,42.08709194016622,13.859723884198097,13.746209168576156,7.299847089066282,5.62002406684288,5.604413635043375,4.669819733861384,3.629799085571101,3.4830713966745064
2025-02-19,42.09766636775769,13.862142119829123,13.751838697329411,7.301120761650188,5.629082392736153,5.6024027228342845,4.6722500705268155,3.599817746624382,3.4836791207119555
2025-02-20,42.09698627008625,13.861918173672713,13.754039818323402,7.30100281033228,5.638684594281157,5.602312214704617,4.66167368681611,3.599759590724582,3.48362284105889
2025-02-21,42.08874246773045,13.85867176733796,13.75081867667221,7.299292944390458,5.638171609231407,5.601000175372455,4.660581941301686,3.619913427576619,3.482806990386753
2025-02-24,42.09027321046646,13.858112195787994,13.750263459906176,7.298998220860301,5.638751496734907,5.600774023804533,4.6603937609980886,3.6197672663425973,3.4826663650989507
2025-02-25,42.09081705072201,13.858291253767504,13.751248674769457,7.2990925298004665,5.638339823723381,5.6008463903192665,4.6588388762891295,3.6198140366532905,3.482711363955493
2025-02-26,42.08589049781679,13.855605869831116,13.748584032958982,7.297678151543377,5.627558530324794,5.598953695023622,4.631292113463646,3.6724006058554597,3.482036503182214
2025-02-27,42.08363986506393,13.854599119145597,13.74758505849838,7.297147901004296,5.6126175968530205,5.598546874093262,4.630955602988832,3.69312448453664,3.4817834978160453
2025-02-28,42.07268683349561,13.85046179182453,13.751550629612522,7.294968791445293,5.617398282975017,5.596875008978922,4.6271514022405125,3.708163508620298,3.4807437508072963
2025-03-03,42.06589660578404,13.848226427350447,13.757400867473258,7.293791436182989,5.616491675473601,5.595971713785664,4.634474252219659,3.7075650378186853,3.480181983911658
2025-03-04,42.06093348847722,13.846326934783121,13.7587412457639,7.292790982970201,5.615721289153883,5.595204142087364,4.643520802660136,3.7070564895024685,3.4797046246017085
2025-03-05,42.059364840375856,13.84554494223435,13.759577814997787,7.292379111415001,5.615404132681643,5.5948881443524705,4.6464857831944615,3.7068471278019746,3.479508102946458
2025-03-06,42.04681307532615,13.841413019944044,13.757084681550147,7.290202848658603,5.645991003037175,5.593218463373364,4.6410662994400065,3.7057408944006873,3.4784697142698224
2025-03-07,42.04897625458342,13.841859595346554,13.758335129077928,7.29043805768436,5.646173163680826,5.593398921378844,4.636376480255203,3.705860455368135,3.4785819426247264
2025-03-10,42.047442700895616,13.841089270795454,13.760714989945896,7.290032331605041,5.628114888307945,5.591474542635675,4.642570841367626,3.7201720812060897,3.478388353240658
2025-03-11,42.04710357083012,13.840977636669582,13.761410545549172,7.289973534470582,5.628069495226985,5.5914294450743,4.642533397108181,3.72014207647523,3.4783602985958497
2025-03-12,42.0376101494971,13.837852612085083,13.758303485672252,7.288327599688113,5.626798786177555,5.590167008638302,4.607618109231764,3.775747296776956,3.4775749522328834
2025-03-13,42.0432305862233,13.839275979261418,13.762298388683664,7.289162230859643,5.611314111137305,5.590807173007377,4.609758659323697,3.776179680797378,3.4779731907062184
2025-03-14,42.044037037940264,13.839275979261418,13.762298388683664,7.289162230859643,5.611314111137305,5.590807173007377,4.608952207606736,3.776179680797378,3.4779731907062184
2025-03-19,42.04132469406163,13.838383180231364,13.762216955321199,7.288691992605896,5.610145714488835,5.5904464989931615,4.582850084878406,3.808192059633838,3.477748819785668
2025-03-20,42.04653891483223,13.839834037157503,13.76769224793803,7.289456160581463,5.615572804138593,5.591032617900092,4.563168458491837,3.8085913217263694,3.4781134372338802
2025-03-21,42.042598462059814,13.838271588452011,13.766944336871592,7.288633217090143,5.630260304366335,5.590401418013392,4.573136410826493,3.792033486864145,3.477720775456075
2025-03-24,42.070204256484125,13.83091050811661,13.759621198097435,7.284756127794463,5.620011685836687,5.587427680022913,4.573121685834753,3.7980760086174987,3.4758708491955157
2025-03-25,42.07732594867731,13.833251820433274,13.761950442478332,7.285989299626201,5.595973926963926,5.588373526157773,4.573895829093244,3.806779957989902,3.4764592485800376
2025-03-26,42.07711449764086,13.83291729871492,13.761617645000946,7.285813106660727,5.595838602686004,5.588238385676054,4.5753973835120805,3.806687900779532,3.4763751793288797
2025-03-27,42.07684315882992,13.832828095655811,13.761528901725345,7.285766123309119,5.595802517317253,5.587879918925523,4.5763351697463825,3.8066633529420453,3.4763527615486027
2025-03-28,42.07704666261004,13.832894997842285,13.761595459074744,7.2858013607660155,5.595345933372146,5.587906944590972,4.576357303096611,3.8066817637904786,3.4763695748567045
2025-03-31,42.077513564119236,13.832783494557683,13.761484530516746,7.285742631860546,5.595300830777919,5.587861901960454,4.576320414298504,3.806651079142026,3.4763415527668857
2025-04-02,42.078191926329126,13.833006502924514,13.761706389421102,7.2858600906182955,5.595391036693504,5.586339815192122,4.5763941924894285,3.806712448933622,3.476397597398288
2025-04-07,42.07785274249011,13.832894997842285,13.761595459074744,7.2858013607660155,5.596152013252211,5.586294784830841,4.576357303096611,3.8066817637904786,3.4763695748567045
2025-04-11,42.08260181389733,13.834456232597189,13.764760988399008,7.286623664868196,5.596783616905545,5.586925275958734,4.580098492150927,3.7909879836686553,3.4767619315544174
2025-04-14,42.0750117133863,13.829807882409337,13.763348037238831,7.285449001534573,5.62086863738722,5.586024617907598,4.576135979228132,3.7871526818141312,3.476201449093875
2025-04-15,42.06822429912568,13.829696409400476,13.763237099919184,7.285390278309492,5.620823331252475,5.585979592627635,4.583353403589871,3.7871221560607697,3.476173429714413
2025-04-16,42.07695861789552,13.80301556915856,13.76637333011381,7.286623664868196,5.62338725519977,5.586925275958734,4.592191055011939,3.787763300239052,3.4767619315544174
2025-04-17,42.07661940845207,13.802904294166666,13.766262350518584,7.286564922705284,5.623341921455987,5.586880236158432,4.592960198762724,3.7877327646413472,3.476733903138901
2025-04-22,42.076931480938775,13.803006667093184,13.766364451680344,7.286618965460309,5.623383628473369,5.5869216727479865,4.59299426367884,3.787019180662644,3.4767596892645454
2025-04-23,42.077398435771286,13.802895392244821,13.766253472228268,7.286560223373166,5.623338294788061,5.5868766330057795,4.592957236619986,3.786988651083455,3.476731660885182
2025-04-24,42.05921689256036,13.796666862852122,13.760041477429896,7.283272177406489,5.653032776787646,5.584355565915637,4.602971674580806,3.7852797799044167,3.4751627925626334
2025-04-29,42.060150651240335,13.796444519336085,13.759819724159101,7.283154802075166,5.6529416739730065,5.584265569885172,4.602897494279396,3.7852187773141672,3.475106787737571
