date,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,FULBRIGHT SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CENTRAL WEALTH SECURITIES INVESTMENT LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD
2025-02-19,14.13337947027767,16.61494170733201,16.38363012498885,15.392832081223947,10.318484616302175,8.596946149803935,4.642404651807562,5.065750518771969,4.1727427374610855,4.678887942030792
2025-02-20,14.159950856514577,16.633531391907464,16.401961005806204,15.184132076344534,10.330029488242895,8.606564872520638,4.910099050803477,5.0714183511327855,4.190321272308485,4.511991634418944
2025-02-21,14.266918971602784,16.63281563487359,16.401255213471277,15.183478688372922,10.32958497702684,8.60619452366327,5.088466300831681,5.071200123068582,4.20305025049405,4.217035316595002
2025-02-26,14.320091479911317,16.63209993943651,16.400549481875597,15.178522444527395,10.329140504064638,8.605824206677475,5.092550260702687,5.070981913784702,4.228686869556144,4.141552899463535
2025-03-03,14.450348032083687,16.626019014068603,16.39455321455186,15.172972967160353,10.325364027687717,8.602677798531738,5.127249734661157,5.0691278927848265,4.3282222673862805,3.9034650510837756
2025-03-10,14.546815303404545,16.625661451046977,16.39420062948741,15.17264665368407,10.325141968013781,8.602492787347453,5.084127002902266,5.069018874944487,4.276514226910103,3.903381102258907
2025-03-11,14.762512595128843,16.62637659247056,16.394905814782515,15.173299294672784,10.101911663653873,8.602862817674152,5.084345693138034,5.069236915314494,4.280999609645099,3.9035490035196463
2025-03-12,14.765053029643038,16.609878001168042,16.397727162728568,15.175910420182348,10.103650069964067,8.604343257367738,5.085220642249691,5.070109264403939,4.283887399261962,3.904220753030611
2025-03-19,14.764735427513731,16.609520716124084,16.39737444113304,15.175583980348103,10.096979617824804,8.604158174541801,5.085111257142795,5.070000204348757,4.292399409324541,3.9041367716983424
2025-03-20,14.770870818872384,16.609163446450484,16.397021734711547,15.175257554557255,10.081705479547818,8.603973099678104,5.085001876741632,5.069891148985323,4.303062046476511,3.9040527939789396
2025-03-26,14.770870818872384,16.40481908533313,16.397021734711547,15.175257554557255,10.081705479547818,8.603973099678104,5.085001876741632,5.069891148985323,4.507406407593867,3.9040527939789396
2025-03-31,14.97500061574838,16.33419823671081,16.326434452781736,15.109929826101947,10.051155304591983,8.566933990702735,5.236591945154489,5.048065854021586,4.475152143393341,3.8765376307929875
2025-04-01,14.974679898012836,16.335990096836404,16.326084791554898,15.109606218604199,10.050940040242311,8.56675051373732,5.202212791657698,5.047957740219715,4.5093233016684815,3.8764546074661372
2025-04-03,15.309762669082291,16.124983219933554,16.11520585838364,14.914440158847771,9.921115190003203,8.45609647560469,5.640269199831301,4.982754848250064,4.708988724852362,3.826383655211122
2025-04-07,15.33352422753885,16.118849605303335,16.10907596286227,14.908767010100135,9.917341400198431,8.452879949029134,5.638123756502114,4.980859509965417,4.715650401564628,3.8249281769356833
2025-04-08,15.438532726583079,16.11816838059174,16.10839515121035,14.908136926641614,9.91692226743148,8.452522708230537,5.555473378251448,4.980649005824845,4.696432929760594,3.8247665254743186
2025-04-09,15.513097392607955,16.17599816794476,16.16407072496589,14.959664038388343,9.951198204416228,8.48173722941933,5.220562275565281,4.99786366243534,4.697822207944631,3.8379860963122465
2025-04-10,15.565448140086913,16.175312194206583,16.163385257033447,14.959029645595038,9.950776205071229,8.481377545340914,5.175813655653951,4.997651718592134,4.693382299153028,3.837823339266764
2025-04-11,15.671465359403674,16.175312194206583,16.163385257033447,14.959029645595038,9.950776205071229,8.481377545340914,5.175813655653951,4.997651718592134,4.587365079836267,3.837823339266764
2025-04-16,16.080840884255466,16.171197573247213,16.15927367000783,14.47826828888279,9.94824496042854,8.47922008133692,5.265648665635735,4.996380432927779,4.584078356472772,3.836847086804956
2025-04-23,16.10203893445881,16.171197573247213,16.15927367000783,14.47826828888279,9.94824496042854,8.47922008133692,5.265648665635735,4.996380432927779,4.5734793313711,3.8262480617032844
2025-04-24,16.101697609864516,16.175094302826807,16.158931132174462,14.47796138433052,9.948034081502657,8.479040342214068,5.265537046517075,4.99627452164964,4.57126262449616,3.8261669544240986
2025-04-25,16.20132633388553,16.175094302826807,16.158931132174462,14.47796138433052,9.948034081502657,8.479040342214068,5.2400999254904335,4.99627452164964,4.497071021501786,3.8261669544240986
2025-04-28,16.219085877654305,16.173785608395864,16.155506552379297,14.474893054276611,9.945925783853607,8.477243370000943,5.238989385431645,4.995215655773055,4.49399864152175,3.8253560707129255
2025-04-30,16.215649277521102,16.170358606763617,16.152083423826387,14.471826024496162,9.943818379642822,8.475447159294971,5.237879315989037,4.994157238614561,4.514235043219483,3.824545530631855
2025-05-02,16.234773940889152,16.17042169523412,16.150030242907217,14.46998643041536,9.955265920427786,8.474369798193477,5.237213500094807,4.993522403585506,4.490356696817768,3.824059371434806
