date,CHINA SECURITIES (INTERNATIONAL),CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,DAIWA CAPITAL MARKETS HONG KONG LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-08-21,33.88363869131455,23.044337930263044,17.543288955823115,11.943495039111216,5.813135583430881,1.516447884757923,0.9565346767434711,2.004429375326616,1.7491054818119787,1.5455863814172004
2024-08-22,33.8675629851503,23.075975864131465,17.60493532108014,11.929822762456913,5.80527611717084,1.4897284139464944,0.9521667852824741,2.0034783966564005,1.7262002585495115,1.5448530955754558
2024-08-23,33.86718458223987,23.114990276989086,17.612654638066765,11.90836143298837,5.8043316972400385,1.4543262045355543,0.9545749297557476,2.0034560117550537,1.7352843915263931,1.5448358349031184
2024-08-26,33.867705971998504,23.278374622709993,17.646393464275107,11.74203291128508,5.803981270182625,1.542358469719043,0.9539299473019276,2.0034868552237177,1.6177564404639233,1.5439800468400766
2024-08-27,33.91009489305638,23.34383762066058,17.6913331780562,11.740499900627185,5.816749749619478,1.3690885532535795,0.9556963255748856,2.005994425302919,1.620792857011228,1.5459124968375622
2024-08-28,33.95166461965708,23.34415015502655,17.712138888245896,11.74748563890473,5.823880390142866,1.2834488943310747,0.9568238075609972,2.008453534900971,1.6241023827185963,1.5478516885112428
2024-08-29,33.98793080498705,23.397243618250453,17.72090750878799,11.701952917279842,5.830101290588679,1.218738853486329,0.9579782630566682,2.0105989068271883,1.6253075858615966,1.5492402508741954
2024-08-30,33.96373939313547,23.38879348967948,17.71614477026804,11.630291606859972,5.8256429070903595,1.3373850416382216,0.9553999679593389,2.009167833352828,1.6252974337774628,1.5481375562388264
2024-09-02,33.94988811399212,23.434357629387822,17.68720012645175,11.66551011863012,5.82390676436594,1.3060527176931547,0.9546620652917315,2.0082649935089036,1.622715585675479,1.5474418850029819
2024-09-03,33.93760046024922,23.66908433819373,17.76536400383426,11.321697260519265,5.826822581254615,1.347242905624602,0.9624690235028609,2.007538132060013,1.6210282556197546,1.5411530391416728
2024-09-04,33.89708176983905,23.695667932192404,17.78271065111682,11.273075063804281,5.833070296818088,1.4007456004092045,0.9610118109539088,2.0051412974295024,1.6120064881963856,1.5394890892403592
2024-09-05,33.907349073875416,23.765761561509045,17.818212258478304,11.277386668189925,5.839416045539212,1.3227445631414858,0.9613028979717411,2.0057486475098534,1.5648526371986604,1.5372256465863574
2024-09-09,33.98306410089355,23.86591343918995,17.87997528664568,11.10578932602621,5.860839484886384,1.2213055063439264,0.9695830704455803,2.0102274793025403,1.5655122620156372,1.5377900442505361
2024-09-10,33.93108454717437,23.884658809354434,17.853419633967093,11.097349668015069,5.859012468275138,1.2562110275117162,1.0104847997638506,2.0071526910215907,1.5643072913407905,1.5363190635759447
2024-09-11,33.936995124914674,23.824204458925273,17.901941525899087,11.136296581590322,5.858278009862375,1.279908397280315,1.0040521193545426,2.007504930888818,1.5151115105532986,1.5357073407312984
2024-09-12,33.95218829748804,23.93172825606065,17.93627563183076,11.098587053369,5.860900688401209,1.1331872335613764,1.0265007743931223,2.0084036659932263,1.5159220666581998,1.5363063322444077
2024-09-13,33.92598816885881,23.93662415458218,17.94308503961889,11.033416977864102,5.857198170346285,1.1658096120706036,1.0816440342284475,2.00683297995875,1.5146043732740777,1.5347964891978572
2024-09-16,33.94239709781004,23.99857733477122,17.97296280430787,10.96852267679106,5.877924875175951,1.1357020689647683,1.0516243888038146,2.0078036216868917,1.5153369395718252,1.5291481921165617
2024-09-17,33.93681387211531,23.998139955879232,17.951508877789284,10.907606974768502,5.8597449831580155,1.200115784947413,1.0480692064706418,2.0074942090825085,1.5645901161726798,1.5259160196164177
2024-09-19,33.91757583943216,23.984535938644562,17.94133256259941,10.897299202672212,5.85474964436592,1.2619653740054873,1.0474310375743832,2.0063562048092995,1.563703184479443,1.5250510114171287
2024-09-20,33.90678389012167,23.976904500085663,17.93562396029556,10.894712432783292,5.852886770624981,1.287218148898563,1.0509281587328148,2.0057178191368217,1.5651868813797365,1.5240374379408954
2024-09-23,33.91781077137141,24.02302582154697,17.925905041850193,10.816471072127221,5.856521452771872,1.2932233640938948,1.0755314008727175,2.006359681016081,1.5645899850682992,1.5205614092813446
2024-09-24,33.918061402159466,23.982508585953703,17.983115853805327,10.796577804042041,5.858942993322793,1.3045175215871778,1.0780056968598548,2.006374506722592,1.5621573069313544,1.5097383286156931
2024-09-25,33.89250452231959,23.968178777973183,18.06000376343487,10.738618370407881,5.854352310309037,1.3193005417529355,1.0918923549400907,2.004862725976219,1.561685875212318,1.5086007576738698
2024-09-26,33.892327533277786,23.92958607702493,18.11756873179953,10.618772077770346,5.860216065257373,1.3641515145172156,1.0760771405275393,2.005242821713786,1.62571870530991,1.5103393328015897
2024-09-27,33.979213760177885,23.96949975321838,18.0010330161133,10.53333322541728,5.866170086656552,1.4440106031828612,1.0614402835452026,2.0104513407389573,1.6306916634972284,1.5041562674523525
2024-09-30,30.485706263796796,21.527032890281095,16.420903890945077,9.371519043588014,5.264413090417245,1.2268882210008665,0.9238446055547048,1.8063101335912812,1.4436141132763207,1.3524948152404443
2024-10-02,33.95770279735781,23.808239481468323,18.41839162424394,10.389938508360958,5.8354818989986965,1.345316152004607,1.0398481108814341,2.012820187098025,1.6371565220946034,1.5551047174915982
2024-10-03,34.0437096427818,24.09587327290415,18.073090550552855,9.962108550857128,5.722549957659468,1.6007097328817659,0.892179732313779,2.0191030156924814,1.5051099297436892,2.085565614612884
2024-10-04,34.00454132547741,24.048863836749625,18.03783116041875,9.538993830709103,5.261207341708608,2.3598737729938466,1.2339229393086588,2.0152523505823265,1.5103348066241469,1.9891786354275225
2024-10-07,34.17187568145452,24.18435272970027,18.139454496628975,9.26014281045274,4.80913026866858,2.285715928829399,1.56082387153742,2.0629050965158937,1.5278382085463458,1.9977609076658582
2024-10-08,34.306436552184344,24.30362983504538,18.228918194462,9.378561822674166,4.379957885635175,2.0910234016172544,1.8006223322112287,2.0730793340183062,1.445221861662006,1.992548780490138
2024-10-09,34.86432235163785,24.698529749422082,18.525112560613543,8.980314509976518,3.2473712667929213,2.0513728928145576,2.330625924026726,2.1067639670157794,1.0769400876769435,2.1186466900230805
2024-10-10,34.77077088834192,24.846218569837493,19.22388212318839,8.930625473862241,3.411700767575274,1.4339431466181825,2.1605916024042404,2.1009578509483715,0.8767620210838696,2.2445475561400143
