date,CITIBANK N.A.,SOOCHOW SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,UBS SECURITIES HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-11-19,24.98179055011279,20.361412749755242,14.441452855216125,11.869100283251772,9.183634520483071,5.399048640441277,4.314244052989984,4.074753690899077,2.8369243574594183,2.537638299391242
2024-11-20,24.983826098635298,20.36371469570977,14.436775514717617,11.870442136477612,9.184672770166044,5.395452353401522,4.314731796977432,4.075214359463177,2.8372450840528143,2.5379251903987146
2024-11-21,24.981789784155175,20.362269226985568,14.43575075534553,11.869599542034154,9.18402081852413,5.402956322135926,4.314425526242497,4.074399293504736,2.837043689116125,2.5377450419561582
2024-11-22,24.981198114481533,20.362429824487872,14.435864610313725,11.869693157731824,9.18409325302483,5.402998935328037,4.314459554176991,4.074431428348974,2.8370660649193975,2.537765057186813
2024-11-25,24.98100068938535,20.362697492621276,14.436054372585104,11.869849187176197,9.183425267964921,5.403069958808647,4.314516268593957,4.074484987549153,2.83710335870921,2.537798416606181
2024-11-27,24.984284922636153,20.36537456104671,14.437952269725832,11.866150937542471,9.184632605933338,5.3958921417442856,4.315083494781836,4.075020657006209,2.837476350540182,2.538132059042979
2024-12-02,24.984416309928147,20.365481658425015,14.438028195991345,11.866213339225885,9.184680906055185,5.395920517647721,4.3151061869315965,4.075042086714148,2.8374912722533683,2.5376195268275845
2024-12-03,24.984613393457185,20.36537936466156,14.438142086886927,11.866306942981609,9.184227473304587,5.395963082062467,4.31514022560374,4.075074231698663,2.8375136551174145,2.5376395442258493
2024-12-04,24.972843528251627,20.36778936041009,14.439324719844512,11.86771117654737,9.185314315281248,5.396601628875376,4.315650870134922,4.078975117096019,2.837849440457956,2.537939843100885
2024-12-05,24.98269819309795,20.349519117452047,14.44502269755219,11.872394356338472,9.17578513876371,5.39873121016641,4.31735389177404,4.080584742874118,2.838969299119162,2.538941352861902
2024-12-06,24.982632469579872,20.34946558272264,14.444984696144052,11.872363122901671,9.17576099946235,5.398980083532751,4.3173425338460705,4.080574007829285,2.8389618304683135,2.5389346735129936
2024-12-09,24.986116438742602,20.352089115755128,14.446847000308752,11.860738251746888,9.176943974611373,5.399676141251481,4.317899142603389,4.081100091458239,2.8393278405785014,2.5392620029436466
2024-12-10,24.995257778878138,20.329529545383558,14.452132477251102,11.853233298982408,9.180301421795386,5.406915775732694,4.319478875285347,4.082593189601549,2.8403666279230917,2.540191009166725
2024-12-11,24.995455147729192,20.32969007246931,14.452246594929244,11.853326895098046,9.179584286580376,5.406958470101515,4.319512982978506,4.082625426785668,2.8403890561733975,2.5402110671547384
2024-12-12,24.994270619466967,20.33001113424631,14.452474835692227,11.853514091763747,9.179729257489063,5.407043860861944,4.319581199980789,4.082689902681252,2.840433913736621,2.5402511840810793
2024-12-13,24.99328348400132,20.330278693473762,14.452665041835072,11.85367009350187,9.179850070077514,5.407115021889288,4.319638049128641,4.082743634149921,2.8404712961216365,2.5402846158209766
2024-12-16,25.00104868220763,20.307369080887995,14.457155360553347,11.857352926844165,9.182702170536585,5.408794966018925,4.319137038947277,4.084012107480567,2.8413538061218873,2.541073860401623
2024-12-17,25.008489370746045,20.245461811200617,14.4614580276757,11.874050661465201,9.18543508097008,5.410404704843157,4.320422479165007,4.085227570978324,2.842199435797967,2.5668508571579007
2024-12-18,25.004406320790494,20.24215640435565,14.455146957867212,11.872112026095957,9.183935406609784,5.429798019742826,4.319717098662011,4.084560589938214,2.841735399681752,2.5664317762560973
2024-12-19,25.00730383178169,20.244502065752872,14.456822020520269,11.86189976507447,9.18499964118675,5.430427224821337,4.320217667546217,4.085033908882551,2.8420647000238204,2.5667291744100247
2024-12-20,25.012376092206445,20.248608281574366,14.4492176308941,11.864305727954175,9.186862645311255,5.431528684670318,4.321093942303737,4.085862481045675,2.8426411593014573,2.5575033547384702
2024-12-23,25.014550548042706,20.250368598318836,14.441780256798431,11.865337153706701,9.187661307022656,5.445172875189623,4.3214695974557,4.086217686304277,2.842888284869874,2.5445536922911933
2024-12-30,25.01263964247623,20.24882163700113,14.440677023772935,11.864430739706913,9.18695944539613,5.452396084942797,4.3211394727831305,4.085905532939474,2.842671111627525,2.544359309353732
2025-01-02,25.021999276665607,20.25639866869379,14.436330487804602,11.855694442552053,9.187761986158797,5.441260428918339,4.322756426664234,4.087434463179037,2.8437348282966113,2.546628991066924
2025-01-03,25.033873673700057,20.266011510482357,14.443181368025538,11.856047790739982,9.21848646382013,5.454915650751737,4.324807826535438,4.020826881400389,2.8450843462163635,2.536764488328009
2025-01-06,25.036451789856347,20.270233361401086,14.427995006253482,11.858517663326007,9.220406875023212,5.4560520283088,4.325708778056478,4.02166450707994,2.845677039157188,2.537292951537462
2025-01-07,25.043055603892867,20.275579999683504,14.431800649191265,11.869031063572551,9.189076623000481,5.4574911600704,4.326849761474824,4.022725293358482,2.846427637609889,2.537962208145738
2025-01-08,25.0449713616486,20.277131052408492,14.432904661196035,11.86993902738786,9.182129717897663,5.457908650299313,4.327180759261977,4.023033026060985,2.846645385232589,2.538156358606485
2025-01-09,25.027484884155864,20.269378160942303,14.412619801490646,11.939760412226873,9.183101646013709,5.455821837658571,4.325526276549683,4.021494833190637,2.845556980139315,2.519255167632397
2025-01-10,24.97681673927083,20.24690160000686,14.396637755833627,12.051896468145989,9.181347210089283,5.449771917872511,4.320729733006967,4.017035427827924,2.842401563414069,2.516461584531938
2025-01-13,24.978461539036992,20.24823492039612,14.3910005126384,12.05269012238542,9.181951829881383,5.450130802019746,4.321014266273504,4.017299961895708,2.842588744249627,2.5166273012231004
2025-01-14,24.97142331617999,20.242529541399577,14.386945536370751,12.056404142032509,9.17936461596751,5.44859510955428,4.327696867181317,4.016168000570906,2.8417877832680403,2.5290850874751136
2025-01-16,24.975566836314027,20.24588839394301,14.382748226416888,12.058404666899438,9.180887752299082,5.43949069268376,4.3284149639784495,4.016834405235203,2.842259322464967,2.5295047397651715
2025-01-17,24.976685164647296,20.24679494196138,14.383392241223733,12.058944604818821,9.17682115444789,5.439734256187246,4.328608776960716,4.017014266607514,2.842386590012152,2.529618003133253
2025-01-20,24.97839574288706,20.248181584208915,14.38437731660982,12.059770485759365,9.177186235860448,5.440106807267879,4.328905230390525,4.0172893798640565,2.842581256542871,2.5232059606090615
2025-01-21,24.98669678066852,20.24274276874402,14.380513563537622,12.056531139749541,9.174721173888527,5.438645553233239,4.327742453544852,4.016210305404195,2.841817717613017,2.5343785436164645
2025-01-22,24.981553765983403,20.25138225286744,14.386651082550642,12.048504137823917,9.17810998482785,5.440966735320413,4.329589508691716,4.017924400453776,2.8430305887804,2.522287542700442
2025-01-23,24.977210751139044,20.247861572986324,14.384149979544903,12.044829074762852,9.190211564339515,5.4400208294123775,4.334104961973187,4.0172258888448455,2.842536331130708,2.521849045866245
2025-01-24,24.97740812814495,20.24802157733321,14.384263647179122,12.044924256419566,9.189493959626688,5.440063818000417,4.334139211300272,4.017257634103589,2.842558793659283,2.5218689742329063
2025-02-03,24.977473921173466,20.24807491267746,14.384301536789742,12.044955983972763,9.18925475553542,5.440078147680746,4.334150627862922,4.017268215967997,2.8425662812476995,2.5218756170917844
2025-02-04,24.96958123177224,20.241676676940617,14.378966227534406,12.047206389702392,9.186351021801453,5.438359124881501,4.359113761205101,4.015998790149753,2.841668052194149,2.5210787238183876
2025-02-05,24.971619698646172,20.243329167104378,14.380140097695229,12.040026098828463,9.187100977200242,5.438803101687588,4.359469630569487,4.016326648291364,2.8419000403135066,2.52128453966357
2025-02-06,24.972343105608296,20.24391559943968,14.380556678341122,12.040374888326669,9.187367119840921,5.43896065927003,4.359595920762914,4.016442997919246,2.841982367783636,2.518460662707485
2025-02-07,24.974642729603424,20.247701571168196,14.383246097824081,12.038148762251739,9.18908532065066,5.439977841503742,4.360411242622102,4.0171941440878145,2.842513868957138,2.5070784213311
2025-02-10,24.984514309622195,20.255704760980358,14.367850526121767,12.042907010450563,9.174271777683392,5.442128069522783,4.3621347567064594,4.018781996769978,2.8436374126816943,2.5080693794608098
2025-02-11,24.992483072499503,20.26216527912983,14.330258171693314,12.082596782379804,9.177988674419897,5.443863825823528,4.337166705730558,4.0200637795731575,2.8445443853756553,2.5088693233747517
2025-02-12,24.99973181474619,20.26804205468039,14.334414475311236,12.086101181262144,9.176431911272187,5.4586262425297685,4.3120576534395285,4.0212297463988165,2.8453694082034806,2.4979955121562565
2025-02-13,25.00039099982232,20.268576476047137,14.33479244064971,12.086419863781872,9.176673872546525,5.456133405281783,4.312171352421325,4.02133577692171,2.8454444340103118,2.498061378517306
2025-02-14,25.006523361659415,20.274403497272754,14.338913555909837,12.108357279954177,9.146342995270805,5.451108174685304,4.306817243712898,4.022491872366061,2.8462624719782412,2.4987795471905083
2025-02-18,24.970167982764035,20.245568455200928,14.318520197569873,12.252586739835337,9.164940017258946,5.430186520250103,4.263819065179043,4.016770928596306,2.8422144072281252,2.4952256861173012
2025-02-19,24.97365405759373,20.248394930643677,14.320519200255543,12.254297318405007,9.153048815028008,5.430154383402335,4.264414335196119,4.01733170832516,2.8426112076065793,2.4955740435438427
2025-02-20,24.99643622281124,20.266438959659773,14.130534578073412,12.351958074907445,9.165160141930247,5.434993377485155,4.287988177807784,4.0209116883759535,2.845144354519568,2.500434424429423
2025-02-21,24.991099230323506,20.262111869529136,14.04184991871478,12.419172888067557,9.169793106345796,5.43383295131208,4.304469771031375,4.020053182976087,2.8445368873626,2.5130801943370837
2025-02-24,24.99617261412295,20.266225232817156,14.04470052137276,12.401920604557352,9.17165464430222,5.434936060855603,4.305343611233452,4.02086928444099,2.8451143500515466,2.5130630762459703
2025-02-25,24.994985967954296,20.267187039110027,14.045367062930833,12.402509182111588,9.172089918017555,5.432293748589203,4.30554793673219,4.021060109191834,2.8452493751415364,2.513709660220935
2025-02-26,25.014706055399117,20.283177074118814,13.993384154791515,12.402267348836755,9.17404900996774,5.436579620479088,4.308944849293737,4.024232571743955,2.847494168019278,2.5151651473499963
2025-02-27,25.006194242641733,20.27627526983627,13.9886225931124,12.45080260295843,9.170927334772879,5.434729702767976,4.307478634513604,4.022863236678933,2.8465252444935625,2.4955811382242183
2025-02-28,25.02117626796685,20.28842344666974,13.986446230416979,12.445065531714626,9.176421936000525,5.427692359326125,4.310059385241344,4.025273465053015,2.848230690467779,2.4712106871430155
2025-03-03,24.98685707978755,20.300210908519528,13.991931394387617,12.45229604598099,9.181753386409792,5.42424360867888,4.312563505914268,4.0276121266808635,2.849885496751349,2.472646446889161
2025-03-04,24.973666568697162,20.289494468421797,13.984545082229815,12.45891995340704,9.176906357450292,5.421380161497477,4.323484361611951,4.0254859584214815,2.8483810479872966,2.4977360402756905
2025-03-05,24.931993972700482,20.29983564194723,13.985070653847448,12.478474206159708,9.184224489071386,5.424143336946951,4.325687960232287,4.027537672863407,2.849832814206984,2.493199252024115
2025-03-06,24.935484730926426,20.30246279935005,13.98635233370516,12.480089141199816,9.18539988410859,5.424845316932058,4.3262477806834205,4.028058907399441,2.8502016329258493,2.480857472769192
2025-03-07,24.92896264022752,20.29822751377195,13.98343464845118,12.503627873455041,9.183219660306156,5.423713642939533,4.312142154833495,4.027218616250193,2.84960705393364,2.4898461958312934
2025-03-10,24.792083783720056,20.307450907403172,13.976579508724777,12.641400738531129,9.187392460599755,5.4195735815468185,4.314101566533893,4.029048560392431,2.8509018983989955,2.4814669941489806
2025-03-11,24.79202048530278,20.30718266720551,13.972432206331542,12.646781519786417,9.187271104749586,5.419501994645272,4.314044581762036,4.028466982687648,2.8508642409651683,2.481434216564042
2025-03-12,24.759848177344182,20.285585785795117,13.956252901452793,12.827560575471633,9.157707994604406,5.401862886759723,4.309456554424205,4.006501494750048,2.847832319800216,2.447391309597678
2025-03-13,24.68045427339514,20.278896332127406,13.951650633214403,12.930174009373877,9.152050002082724,5.400081547444118,4.3080354512695695,4.005180295234207,2.8468932075380473,2.4465842483205136
2025-03-14,24.670512896621652,20.27376182623084,13.941524543503391,12.975429114013174,9.149469008645685,5.386054549094864,4.3069446802007265,4.0041662054383,2.8461723897123834,2.4459647865389798
2025-03-17,24.656365185639363,20.2643018940682,13.91577494285314,13.035279966644426,9.14519977845112,5.386177576768976,4.30493501840968,4.00229782299423,2.8448443383146884,2.444823475856177
2025-03-18,24.579022058850605,20.26921781888985,13.902011237917897,13.116229334936309,9.145836204782785,5.387484211667227,4.30597935425817,4.003268741968618,2.8455344702012724,2.445416566527267
2025-03-19,24.61004093016537,20.294797691745238,13.917443514585312,12.963810590225899,9.141009189777929,5.37870618812629,4.384282486686718,4.0083208908152335,2.8491255515446046,2.4524629663274076
2025-03-20,24.6217419785736,20.304447021906867,13.924060678723524,12.912919344767579,9.143506354006991,5.381263538667052,4.395347909359172,4.010226680281908,2.850480191957205,2.456006301756105
2025-03-21,24.629483783174887,20.310831341160863,13.92843881562078,12.90376822095945,9.143739077509858,5.382955567235162,4.396729936865534,4.011487614272388,2.8513764673176234,2.4411891758834536
2025-03-24,24.63006949584021,20.311314352143327,13.928770047208673,12.904075084901216,9.14157842878435,5.383083579063601,4.396834495305845,4.011583011282052,2.851444275775373,2.4412472296953545
2025-03-25,24.65912974949937,20.335279040806668,13.945204170173705,12.787027900927955,9.150512480896225,5.389434912108052,4.41524941382174,4.0163161534237055,2.85480860627241,2.447037572070167
2025-03-26,24.6435485800518,20.32242994873744,13.936392724215812,12.775246978403393,9.15609884909346,5.386029532459815,4.4124595850658626,4.013778395474532,2.853004760918313,2.5010106455795724
2025-03-27,24.73222363855109,20.389650277816045,13.977184973646578,12.37983787698852,9.145800854920484,5.404110108562428,4.442969755732724,4.054906188411113,2.862441620554465,2.61087470481655
2025-03-28,24.739986498185832,20.394518994709696,13.980522498110195,12.364221912493479,9.151433821854658,5.41442124113151,4.444030664655289,4.054547857746992,2.863125125062153,2.5931913860501967
2025-03-31,24.74156193355191,20.395817711930125,13.981412773841809,12.354926640626447,9.155731232803351,5.4147660299498375,4.444313659275255,4.054806050211609,2.863307448063011,2.5933565197466475
2025-04-02,24.75082255609027,20.392517129668626,13.979150211798757,12.33966282596894,9.148413230689203,5.417338537595106,4.472776266195906,4.0541498754451855,2.862844089255545,2.582325277292464
2025-04-03,24.741042893416047,20.384459541353955,13.973626703509936,12.350698183650355,9.14479846616177,5.4151980130380055,4.498588139035613,4.052547980472897,2.8617129086889856,2.5773271706724312
2025-04-07,24.741502167642267,20.384837943223395,13.973886099470704,12.353579345992774,9.143111898115228,5.415298536726032,4.498671647463108,4.052623208944307,2.8617660313882776,2.5747231210339137
2025-04-08,24.755159557048064,20.395871828737146,13.98144987112458,12.29658619249625,9.14673420863275,5.418229724319647,4.501106684134007,4.054816808944582,2.8633150453586333,2.58673007920434
2025-04-09,24.742152892092196,20.375328101023968,13.938474914365287,12.25504324789892,9.142822479091794,5.416218069082117,4.593321893905792,4.050732597534093,2.86043097327077,2.625474831735061
2025-04-10,24.70422290343606,20.345182303826654,13.917852599184647,12.232676836153198,9.146499222499948,5.478343102105608,4.652694320453873,4.044739439397923,2.856198895554544,2.6215903773875424
2025-04-11,24.689314135057323,20.333557718265332,13.909900383964699,12.217751810108616,9.139421550318353,5.529704527462016,4.650035919933735,4.042428404825493,2.854566954982781,2.6333185950816502
2025-04-14,24.681273661433483,20.32758913860649,13.905817362703072,12.246427727807914,9.134623267733245,5.528081374130005,4.648670978776405,4.041241816807613,2.853729044052565,2.632545627949207
2025-04-15,24.682709647275868,20.328771821907736,13.906626419688278,12.25110713876694,9.126692012605151,5.52840300447606,4.6489414439802275,4.041741401009716,2.8538950774008223,2.631112032889202
2025-04-16,24.68009888819827,20.32662159098378,13.905155477004802,12.275461206684739,9.10457209881356,5.534429049272075,4.648449712470618,4.041313894743071,2.853593212954563,2.6303048688745228
2025-04-17,24.684537507304544,20.33027725425193,13.907656264747006,12.261535648757935,9.104358163706486,5.535424394656698,4.649285717942144,4.0420407092160975,2.8541064205156,2.630777918901559
2025-04-22,24.694003035555767,20.338073098660534,13.912989292082168,12.237133550405863,9.098607242039138,5.537547007485665,4.65106853219573,4.043590669409371,2.8552008556431527,2.631786716522608
2025-04-23,24.695571190204575,20.33936463668422,13.913872815049496,12.237910650734129,9.092834689025716,5.537898660883872,4.651363891143008,4.043847451410126,2.855382170778192,2.631953844086666
2025-04-24,24.687150418530504,20.3363513030889,13.911811435987588,12.23609757014095,9.077465956972656,5.607186221927145,4.65067477861036,4.042190109925917,2.8549591379462247,2.596113066869757
2025-04-25,24.687607610770346,20.336727920958715,13.911804511515607,12.23500135857962,9.077634066573099,5.6072900638847845,4.650760906510209,4.042000405578417,2.85501201019518,2.5961611454340225
2025-04-28,24.687545603108255,20.336458906771163,13.911620486199311,12.235897753817095,9.07751398765171,5.607215890665436,4.650699386256232,4.041946938006866,2.854974244103242,2.5961268034206952
2025-04-29,24.695130733005488,20.34227119707351,13.915596516500974,12.203669050632179,9.086724288440914,5.60881846890651,4.652028585949541,4.043102152348659,2.8557902140412006,2.5968687931010206
2025-04-30,24.690357674192285,20.338557406197413,13.913056012794298,12.21996219288956,9.085065368774124,5.607794493822621,4.651179287405123,4.042364022582368,2.8552688461202735,2.5963946952219388
2025-05-02,24.689377800001697,20.33775023978293,13.912503852121736,12.219477225206193,9.084704814213023,5.610217707521591,4.650994698319793,4.043526479004574,2.8551555304572758,2.596291653371189
