date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FB SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,EVERBRIGHT SECURITIES INVESTMENT,THE BANK OF EAST ASIA LTD,DBS BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-05-08,48.69610854844252,14.16814767714574,13.053419565568673,3.7407768351700446,4.045122466205379,3.574088246069514,3.4559891518566603,3.3635605293610316,3.0519229621823807,2.850864017998058
2024-05-09,48.658911735669385,14.147594080645492,13.053565944618112,3.81639574816421,4.044923080249507,3.5741426134952956,3.456041722812043,3.3586020583131697,3.029052676229086,2.860770339803697
2024-05-10,48.62725354248686,14.160455796571334,13.048189806720561,3.8167835089083355,4.043501816926234,3.5726563132694595,3.454604534610957,3.3862074666842714,3.0423461204311817,2.848001093390802
2024-05-13,48.60878143995655,14.288070000472366,13.049129590165487,3.7523878612474526,4.017726225243654,3.573710403332057,3.454867160539135,3.370189109194579,3.0294087055474375,2.855729504301285
2024-05-14,48.606193365527034,14.308309562313342,13.046744476788467,3.760635786420196,4.016955769236291,3.5694205209546372,3.4542494905606658,3.354565463795916,3.035217145830562,2.8477084185728874
2024-05-16,48.50991157346433,14.386054163151696,13.025866589043709,3.8246715990472766,4.0097626185671045,3.562681379696777,3.4487356584514033,3.3327555599521235,3.053273497575673,2.8462873610499115
2024-05-17,48.548777752577145,14.4497702463425,13.030280642069464,3.7276941563147488,4.0103600610359145,3.563860164988481,3.4498767424934185,3.330211926100572,3.036834314266245,2.852333993811511
2024-05-20,48.56097831542625,14.562110407562901,13.032985715774961,3.5292462402344507,4.012042269671004,3.5690429087854594,3.4506067279307864,3.3555606684114605,3.0630102234062253,2.864416522796508
2024-05-21,48.57100793095016,14.713389020136065,13.035271918109933,3.4902611331657583,4.013267156411001,3.569668978237973,3.4512120217084745,3.369541760911559,2.917709114882723,2.868670965486352
2024-05-22,48.56989597394075,14.756958107641365,13.038330746328395,3.498064633740741,4.013948285790038,3.570506628903781,3.4520218755255807,3.359386617689953,2.814833146053354,2.926053984386042
2024-05-23,48.587511948721776,14.837561457113749,13.042793719475505,3.48096056902039,4.015113682261866,3.571728800324064,3.453203490046139,3.3569909454743843,2.733962418185846,2.92017296937628
2024-05-24,48.54274797676549,14.848731817950092,13.042500031055946,3.485811187338049,4.014417101555259,3.566880042623486,3.3862926633240606,3.369507958214562,2.8186530828855076,2.9244581382875534
2024-05-27,48.51847627428076,14.886107827489276,13.03560064883968,3.482247507051502,4.012085055722829,3.5649931905111587,3.3845013405466196,3.403370474267158,2.7984614612881162,2.914156220002905
2024-05-28,48.48842437603905,14.924131800071219,13.028446197142593,3.473239015136372,4.009867034952765,3.56302233774212,3.3826302699772324,3.431853772069636,2.836950831441529,2.861434365427482
2024-05-29,48.54230802771241,14.93016395887149,13.041558365134334,3.475274762002762,4.013641989084952,3.5666082563347032,3.3860346372887866,3.4383315743417824,2.7186159593551436,2.8874624698736397
2024-05-30,48.52100990300771,14.988328115957605,13.04194946601955,3.390081725964645,4.0137623534533,3.5628048881898784,3.386136180456171,3.520290853922487,2.69007817272916,2.8855583402994975
2024-05-31,48.4668308784007,15.05946457734576,13.027358703478734,3.423265394525351,4.009219852357491,3.5588189779363315,3.382347919424441,3.5316117582050244,2.6514525219453,2.889629416380864
2024-06-03,48.57637057349205,15.005319294118916,13.055174508317108,3.4559914961542586,4.017780273506985,3.566417710449849,3.3895698537983727,3.511804546794556,2.525481500906613,2.896090242461289
2024-06-04,48.494958972717754,15.034844697818189,13.03579328420268,3.524984000574965,4.011895818687855,3.5611943227943144,3.384605478122459,3.5040033257562357,2.561490685359695,2.886229413965853
2024-06-05,48.53901597907947,15.02435763564606,13.047225594567957,3.508553590141722,4.01310315097524,3.564303218997843,3.3875602135756835,3.506227740834586,2.5232437116890103,2.8864091644924232
2024-06-06,48.62160681147456,15.076908336572625,13.067895256257192,3.559614902818812,4.0195130271752735,3.5699498556073315,3.392926850571342,3.484250709882323,2.355847518599464,2.8514867310410854
2024-06-07,48.81277708298174,15.134548391516308,13.112575465923246,3.562583383009526,4.033381086770229,3.5825989511378378,3.404500326071167,3.4669899281151655,2.1003425156707953,2.789702868803986
2024-06-11,48.8233842137964,15.132391305656803,13.114340422159934,3.5615949376339078,4.03418611847813,3.5836054449599866,3.4049585727442886,3.4598021705337314,2.015396898462872,2.870339915573948
2024-06-12,48.84577711099968,15.099960819517754,13.11362776155496,3.5620829136341174,4.034386289620468,3.5834107043674615,3.4047735401953196,3.326455537707043,2.1721299619166214,2.857395360486577
2024-06-13,48.68733494156828,14.97043582079683,13.069713326164953,3.5271041849649123,4.020799741613495,3.5712964936706193,3.393263236899443,3.489298418601592,2.3746215542686193,2.896132281451256
2024-06-14,48.656911221717316,14.97739439062775,13.061535093198987,3.528769450751508,4.018412281179614,3.5691759381532546,3.391248393524879,3.517564280945539,2.3760118446954044,2.902977105205753
2024-06-17,48.61865573396951,14.989187547952012,13.051980078607272,3.465139522669441,4.0154726582556455,3.5665649488686024,3.388767565073012,3.579483306673772,2.4341634249316515,2.890585212999076
2024-06-18,48.61137179983144,14.981197496742194,13.050977102318203,3.475516780332604,4.01516409021912,3.5658734834894013,3.3885071560395588,3.597469209872513,2.6460047555864357,2.667918125568532
2024-06-19,48.647398421453595,14.953540900620798,13.063621847472112,3.5465151593775475,4.019054276085964,3.5654115078384807,3.392051314361994,3.614428686143019,2.4391145365204467,2.758863350126047
2024-06-20,48.69078132924712,14.98202081266565,13.075015227562137,3.5389832198977635,4.022229775011002,3.568506799833699,3.39499610467796,3.61824604319704,2.426039061174845,2.6831816267327815
2024-06-21,48.671972555801105,14.9820080248105,13.072205898896991,3.5472494260414345,4.020826886614646,3.5677257993080294,3.394253078563361,3.627644592079267,2.44904714349111,2.6670665943935563
2024-06-24,48.653941577574486,15.001435404133675,13.066928255432547,3.460879047730715,4.01920355762917,3.5662854008861204,3.3928827163065787,3.6298888682709625,2.5264050677806322,2.682150104255116
2024-06-25,48.67645392846012,14.983621253939441,13.072679622876734,3.4961103887289595,4.020972597455595,3.567855090207924,3.3963619833628713,3.647321494976139,2.4802949067292817,2.6583287332629344
2024-06-26,48.6981792800565,14.947620880710918,13.077667928192957,3.493823122937055,4.02249084941522,3.5692022525799825,3.3976443928078153,3.653090205134044,2.4655922264689596,2.6746888616965445
2024-06-27,48.70038499791816,14.957604005427324,13.078400667472406,3.497208156288209,4.022245680037672,3.569402234312285,3.3978347621854352,3.6497919128053447,2.4418859931477876,2.6852415904053806
2024-06-28,48.657399763393514,14.935700473261932,13.065706851823746,3.4727118766183285,4.018602875259403,3.5659377943482333,3.394536844559845,3.8395095216006823,2.365771943253227,2.6841220558810854
2024-07-02,48.64009635583812,14.898522244702164,13.060621967480515,3.4482166177478653,4.017910467656272,3.564535760312709,3.393202200921794,3.9302061701460596,2.3636215907493505,2.6830666244451526
2024-07-03,48.67183073721073,14.878784205816109,13.068950609686352,3.4260306972223535,4.019600553748685,3.5668230919359694,3.3953795892888,3.943960914605659,2.3415700576032794,2.687069542882054
2024-07-04,48.65516571407784,14.935487157904609,13.06660780770752,3.403059499496709,4.01887998111721,3.5661836863365832,3.3947709174636285,3.9522385028326315,2.282734377614435,2.724872355448838
2024-07-05,48.64463532226453,14.954844787524815,13.063877991461778,3.3802050878481635,4.0180403749988045,3.5654386554681636,3.394061697370897,3.9532406990967517,2.297214811850392,2.7284405721157072
2024-07-08,48.63224351243329,14.941191033761871,13.060662254901503,3.3900765526772236,4.017051314985922,3.5645610055509422,3.393226232718273,3.9561312989934865,2.314362698720502,2.730494095256981
2024-07-09,48.624528481866946,14.947270435162253,13.059838198080417,3.414975182223516,4.016536815917272,3.564336101120104,3.393012138580626,3.9685684735618962,2.2867238116042237,2.7242103618827462
2024-07-10,48.63438374381997,14.952799607542334,13.062432957933382,3.394622844316808,4.017350891111432,3.565058523877957,3.393699837247935,3.9705216571043374,2.301605659295427,2.707524277750415
2024-07-11,48.64203045573537,14.9594238762121,13.06341685943966,3.3816002481659475,4.017898545207965,3.565312801725652,3.3939418929349765,3.9750871650448723,2.296405861974532,2.7048822935589243
2024-07-12,48.6594014892672,14.993684177491378,13.065206502600537,3.3729231866065446,4.018710135745449,3.56580123731189,3.394406851296366,3.9457559195755945,2.2789614811181367,2.7051490189868956
2024-07-15,48.67595127208104,14.952028801629671,13.068878633478242,3.3875594112444634,4.019839641779286,3.566803447940913,3.3953608895052265,3.9523506598571188,2.2754745141416115,2.7057527283424263
2024-07-16,48.700931803899906,14.947552120984076,13.073648804533372,3.3338931915900822,4.021652684729911,3.5679484409937943,3.3964508471345853,3.9390868990466767,2.3122766091219544,2.7065585979656444
2024-07-17,48.68667969549721,14.94221176084855,13.067708962871851,3.341856711333206,4.019664813255906,3.5661848319796436,3.394772008040022,3.9369308949105974,2.3451655214165346,2.6988247998464785
2024-07-18,48.681914612555055,14.999618830983977,13.065911311915135,3.3321002493946503,4.0193729950842325,3.5656942520629,3.394305008417868,3.9352925069604665,2.306547803675174,2.6992424289505417
2024-07-19,48.712665023532296,15.064704708312714,13.070812989683796,3.3326188083889994,4.020880863214027,3.567031922572668,3.3955783822379284,3.899097678983559,2.237157109727013,2.6994525133469973
2024-07-22,48.18292610854885,15.973654716925466,12.928670935091596,3.3072335729750915,3.9771547179758704,3.5282412791237387,3.358652256207275,3.8049122481486126,2.2649764638532903,2.6735777011502075
2024-07-23,48.17559900231031,15.955778541098068,12.925476142545348,3.358328756778494,3.976207700023941,3.527355318475567,3.3578088802886548,3.7847882412868175,2.27044542876856,2.6682119884242415
2024-07-24,48.19692356148202,15.939674720923744,12.932206192272162,3.378208539988065,3.9782621333881716,3.529177838072249,3.3595437983600456,3.7416665974591603,2.2738527669881234,2.670483851066258
2024-07-25,48.21074756135536,15.806884277831584,12.935846077874787,3.398550075981937,3.979381851002283,3.5301711568773255,3.358524446976964,3.832227235203936,2.28135989232601,2.6663074245698137
2024-07-26,48.19918510387895,15.78560305706832,12.932781479152924,3.420787812932233,3.9784232026863964,3.529320725136658,3.357715365585555,3.8371456963155715,2.279825958554782,2.6792115986886036
2024-07-29,48.22922574235796,15.750149441300662,12.938607719722992,3.422277164407614,3.978922504531506,3.5309106902672625,3.3592280222029465,3.8393915310249374,2.262892923116821,2.688394261067297
2024-07-30,48.24056136374167,15.6934199793022,12.941163044626029,3.446903857411163,3.979863515123742,3.5316080314505394,3.359891456724346,3.828251987124444,2.27739911431966,2.7009376501762126
2024-07-31,48.16996351130719,15.663139705911263,12.920963396110865,3.4770064085840713,3.9736514116314505,3.5260956025689447,3.3546470574195157,3.8190226534029725,2.2731923959475453,2.8223178571161798
2024-08-01,48.17490218606338,15.636715027112706,12.921387582957106,3.4768623036717323,3.973781864029518,3.526469614777276,3.3547571883061935,3.849363604364427,2.3170534201891964,2.76870720852847
2024-08-02,48.29549168861689,15.567713292710794,12.952329321039272,3.4689827108108,3.9833493127142883,3.5349141489633,3.362790537478904,3.901450414625175,2.2609933987511868,2.671985174289389
2024-08-05,48.30533829462716,15.510177078448923,12.951651205280182,3.4715449841245487,3.983140765519729,3.5347290794725525,3.362614479474088,3.9209711073762246,2.2420317937847516,2.717801211891845
2024-08-06,48.30876473201091,15.478818515693332,12.949974518725702,3.474356751102846,3.9826251186373134,3.534271482782575,3.3621791642856023,3.899188165430704,2.191828400103726,2.8179931512272938
2024-08-07,48.32234875591383,15.362594397492987,12.951891277626656,3.5211415284241374,3.9831986751759167,3.534780469809414,3.3626633674898176,3.939821451040876,2.231557231523453,2.7900028455029116
2024-08-08,48.301279908104654,15.249395976896166,12.946202560158584,3.635151701624871,3.981449178411578,3.533227926866197,3.3611864216579046,3.9625167898605116,2.270127788593958,2.7594617478255734
2024-08-09,48.304823575160256,15.201901326704903,12.946601265425365,3.689461839840056,3.981846467643202,3.5333508637553837,3.3613033724494215,3.9490440607276223,2.2656595413927016,2.7660076869010903
2024-08-12,47.23587710757732,17.099647128875166,12.660171324032838,3.639161735869404,3.8937523009210904,3.4551791907366547,3.287140494882475,3.8634974430935305,2.1513306029251904,2.7142426710863243
2024-08-13,47.23373162078159,17.071135420640502,12.659799737252817,3.6641549599826067,3.893638015984286,3.4550777782930933,3.2870440145173427,3.8637888854625086,2.2328175290655996,2.638812038019657
2024-08-14,47.18839789043995,17.049464738820497,12.648096361576592,3.696765014093491,3.8900385349976947,3.4518837251430297,3.2840053004962213,3.823360121284183,2.1548401106725774,2.813148202475762
2024-08-15,47.19016636874337,17.03417005959846,12.649248000604505,3.7166693913828563,3.8908983595295576,3.452198027303928,3.2843043169303,3.823607121779507,2.1918238379214467,2.7669145162060693
2024-08-16,47.18141345428112,17.0184532860889,12.646942448364126,3.762147323835606,3.8905430481695884,3.4515688023179294,3.2837056935832347,3.836559650732072,2.152266594627162,2.776399698000259
2024-08-19,47.17774828308256,17.00771272641815,12.64623100338233,3.7628455989831124,3.890324188366961,3.4513746367072473,3.2835209709953883,3.8597993406097757,2.1438540218332713,2.7765892296212127
2024-08-20,47.18475405851779,17.018729544748094,12.648027622755784,3.756605424638975,3.8908768772909545,3.451864965132824,3.2839874528576973,3.8736949669070735,2.1645515601839995,2.7269075269668077
2024-08-21,47.17018322718542,16.979164718694804,12.64405412406425,3.7737719872491096,3.8897050631270247,3.450780528781844,3.2829557568307624,3.890875286691759,2.1939127339064806,2.7245965734685496
2024-08-22,47.1887934550213,16.99177713379923,12.648564636325224,3.775608712397767,3.8910770834851243,3.451997726759578,3.284113757774281,3.89482626964582,2.1477821168588935,2.7254591079327857
2024-08-23,47.20941354190323,17.01549741366792,12.652275160730936,3.7179991592715864,3.8922185518570616,3.4540218814909887,3.28507717019298,3.897081479774741,2.1397972973992667,2.7366183437112954
2024-08-26,47.20387911723061,17.00695740253216,12.648980750468612,3.69460505386877,3.8912828653036606,3.453191537103436,3.284287439993075,3.915611176785192,2.157046222040836,2.7441584346736527
2024-08-27,47.25371091615788,16.979690704096704,12.660706538218633,3.6385134146611495,3.8948901406924046,3.4563926955068713,3.2873320218602737,3.9532504856847392,2.1233123215203196,2.752200761601026
2024-08-28,47.25500540055635,16.93072884293099,12.658802784390504,3.583012816115335,3.8943550790622123,3.4558729677329336,3.286837715250919,3.9740605813684304,2.2148864817393217,2.746437330853006
2024-08-29,47.3190333872254,16.85913759911125,12.675886912085272,3.5648442030907947,3.8996108414429567,3.460536961325633,3.2912735814379306,4.005062947151326,2.1685414449856646,2.7560721221437645
