date,EVERBRIGHT SECURITIES INVESTMENT,GOLDMAN SACHS (ASIA) SECURITIES LTD,PRUDENTIAL BROKERAGE LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,MORTON SECURITIES LTD,QUAM SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-11-27,60.63805832674666,19.46840952411426,4.423189694340971,3.291393465265232,3.017555865505889,2.5429495353127134,2.4022026561044725,1.9900954083397844,1.1547879220269979,1.0713576022430256
2024-11-28,60.09963611926098,19.29554409402866,4.383914961193645,3.2621682660393136,2.990762146591569,3.438843177326787,2.3503274804062504,1.9724247969707394,1.1445342384607264,1.0618447197213272
2024-11-29,60.09841230126337,19.295151175940287,4.3838256908689655,3.262101838012573,2.9907012452487667,3.4387731516420548,2.3502796203316056,1.9723846321857035,1.1445109321365892,1.0638594123700897
2024-12-02,60.09107971204008,19.294758273853684,4.381700150491112,3.2620354126911457,2.9947128937636993,3.438703128809152,2.348195488517335,1.9723444690363974,1.1444876267616133,1.0719828440357881
2024-12-03,60.08496224065506,19.292794003413107,4.381254078870886,3.2617033266579165,2.994408022050265,3.4383530574159797,2.358136766368491,1.9721436778223183,1.1443711141221207,1.0718737126238542
2024-12-05,60.08170287090745,19.292401197316632,4.379128850510887,3.261636917564896,2.994347055156295,3.4525352262319586,2.347908629443392,1.9721035244852934,1.144347814440894,1.0738879139423079
2024-12-06,60.08089010787641,19.292794003413107,4.379218012481558,3.2617033266579165,2.994408022050265,3.4526055221412797,2.3479564344218478,1.9721436778223183,1.1443711141221207,1.0739097790131829
2024-12-10,60.07966684597294,19.292401197316632,4.379128850510887,3.261636917564896,2.994347055156295,3.4504992012974496,2.347908629443392,1.9721035244852934,1.144347814440894,1.0779599638113262
2024-12-11,60.0894543361593,19.29554409402866,4.37984224795297,3.2621682660393136,2.9948348598322436,3.434770464086111,2.3482911237859128,1.9724247969707394,1.1445342384607264,1.0781355726840276
2024-12-12,60.088230725494874,19.295151175940287,4.379753060561567,3.262101838012573,2.994773875556165,3.434700521334657,2.3502796203316056,1.9723846321857035,1.1445109321365892,1.0781136184459836
2024-12-16,60.09557313706983,19.297508924531385,4.380288239400735,3.248244498906442,2.9951398184721527,3.4351202205762528,2.350566810020507,1.972625645435366,1.1446507843208575,1.0802819212664752
2024-12-17,60.11964845293172,19.30458562880072,4.3818945609526985,3.210726776397796,2.99623818400853,3.436379933942662,2.351428800355367,1.9733490387179624,1.1450705460177677,1.080678077874782
2024-12-18,60.12883603754779,19.307535787667366,4.382564209363717,3.195935278766747,2.996696074108587,3.4369050872366107,2.35178814961352,1.9736506091984432,1.145245537602111,1.080843228895101
2024-12-19,60.12647762296076,19.30677849421148,4.402767735849878,3.1958099255938373,2.996425719964609,3.436770282580041,2.3516959061602423,1.9735731973160056,1.1452006179934902,1.0645004973696648
2024-12-20,60.119127907195335,19.30441848012304,4.402229552129178,3.195419277488011,2.9960594441037145,3.4363501800607077,2.3452965609805583,1.9733319524831803,1.163396270042767,1.0643703753935054
2024-12-23,60.12035273504098,19.304811775736624,4.402319240278793,3.1954843788733074,2.9961204838619757,3.4364201900148514,2.34534434252088,1.9733721558595139,1.196017327291097,1.029757370521974
2024-12-27,60.114841402722575,19.303042071664702,4.401915672382046,3.1951914435273046,2.995845824534454,3.436105167683955,2.3542965065599155,1.9731912535652978,1.1959076864016245,1.029662970958131
2024-12-30,60.11326610860645,19.303804459722517,4.402089529327893,3.195317639998821,2.9959641477019217,3.4362408792228676,2.354389491258104,1.9732691862269953,1.1959549196685353,1.0297036382658908
2025-01-02,60.098610687560026,19.33968441068248,4.4010163140509215,3.194538631829365,2.995233741273077,3.4212333885702098,2.353815498668193,1.9727881095423603,1.1956633497034523,1.027415868119919
2025-01-03,60.094573744211246,19.34653170516152,4.400720689021764,3.194324048308471,2.9950325454585394,3.4175378021441785,2.349584198399079,1.972655593436809,1.2016928193081318,1.0273468545502578
2025-01-06,60.094573744211246,20.12043776623616,4.400720689021764,3.194324048308471,2.9950325454585394,2.6436317410695405,2.349584198399079,1.972655593436809,1.2016928193081318,1.0273468545502578
2025-01-08,60.090505143666725,20.12043930288056,4.400721025114987,3.1983974823726005,2.995032774196107,2.643631942969815,2.3495767406108135,1.9726557440930825,1.2016929110841936,1.027346933011115
2025-01-13,60.090505143666725,20.12058777065993,4.400721025114987,3.1983974823726005,2.995032774196107,2.6434834751904437,2.3495767406108135,1.9726557440930825,1.2016929110841936,1.027346933011115
2025-01-14,60.091728968846226,20.12099755390075,4.400810651807019,3.1984626221041377,2.995093772127706,2.6435373133405946,2.34962459294904,1.9726959199206,1.19968074866987,1.0273678563340543
2025-01-15,60.094176768760555,19.897629549456354,4.400989916143748,3.198592909527494,2.9911423364604652,2.8678326172229296,2.3497203034732004,1.9727762764852497,1.1997296169331766,1.0274097055368292
2025-01-16,60.088879487854754,19.897224298810638,4.400900282149864,3.198527764489048,2.9910814165222246,2.867774208706626,2.3496724472364625,1.9727360973846224,1.1997051823038787,1.0334988145418895
2025-01-17,60.088879487854754,20.121258880006504,4.400900282149864,3.198527764489048,2.9910814165222246,2.643739627510757,2.3496724472364625,1.9727360973846224,1.1997051823038787,1.0334988145418895
2025-01-21,60.09132722155067,20.12207852390376,4.4010795537888905,3.1986580572196366,2.991203258880293,2.641810559849408,2.3518049226347695,1.9728164572225808,1.1997540525578247,1.0294673923921664
2025-01-24,60.09010332977598,20.121668693608207,4.400989916143748,3.198592909527494,2.9911423364604652,2.641756753578786,2.35175702296549,1.9727762764852497,1.1997296169331766,1.0314831445214083
2025-01-27,60.09011709828116,20.121673304106185,4.400990924546947,3.1985936424242705,2.991143021823886,2.6417344457876024,2.3517575618259174,1.9727767285094413,1.199729891828418,1.031483380866168
2025-01-28,60.089945206595374,20.1216157447518,4.400978335226345,3.1985844926392497,2.9911344654648495,2.64201294543446,2.351750834470549,1.97277108525338,1.1997264599230806,1.031480430240911
2025-02-04,60.08505016376184,20.11997659912416,4.400619823042879,3.198323929777288,2.9908908018822156,2.6397611737460736,2.3576689009660927,1.9726103795158416,1.1996287278917124,1.0354695002918888
2025-02-10,60.0861514788644,20.120345383606015,4.400700483191428,3.1983825527198864,2.990945622727022,2.639908842186545,2.3557799047784447,1.972646536023933,1.1996507162104688,1.0354884796918529
2025-02-11,60.0849277979092,20.119935623905118,4.400610860986672,3.198317416249653,2.990884710801287,2.63985507927955,2.3557319282824776,1.9726063622078696,1.1996262847949397,1.0375039355832312
2025-02-12,60.080444124393765,20.119116154570907,4.400431627527888,3.19818715126806,2.9907628943925038,2.6601121712722944,2.3556359811526786,1.9725260194844874,1.1995774249490994,1.0232064509883205
2025-02-13,60.0743271728026,20.117067773248696,4.39998360774977,3.1978615352332778,2.990458396779141,2.670022607029141,2.355396147518405,1.9723251913057123,1.1994552927454312,1.0231022755878274
2025-02-14,60.08046492415405,20.119271577846277,4.400433150950764,3.1981882584756898,2.9907639297901643,2.6619664761095367,2.3556367966703475,1.9725267023700581,1.1995778402410175,1.0211703433920936
2025-02-17,60.07557125984555,20.117632826192843,4.400074727581706,3.1979277601630995,2.9905203265704343,2.6780400216885476,2.3554449257231065,1.9723660364442341,1.1913349485999856,1.0210871671904997
2025-02-18,60.07557125984555,20.12781430596893,4.400074727581706,3.1979277601630995,2.9905203265704343,2.66785854191246,2.3554449257231065,1.9723660364442341,1.1913349485999856,1.0210871671904997
2025-02-19,60.06945530040253,20.13594564851109,4.399626780470829,3.197602196942098,2.990215878345519,2.667586942087442,2.3552051309890096,1.9721652408390873,1.1912136654215506,1.0209832159908465
2025-02-20,60.06334058609632,20.144075335608356,4.39917892455667,3.1972767000019067,2.9899114921026517,2.6673153975569264,2.354965385074276,1.9719644861135435,1.1910924069349322,1.0208792859544245
2025-02-21,60.059672355020076,20.15302386756889,4.398910254771015,3.1970814336441618,2.9897288901004404,2.6630809832675215,2.354821560952529,1.9718440528952343,1.1910196636918966,1.020816938088234
2025-02-24,60.0352289268802,20.154996517570847,4.397119961176494,3.195780267200584,2.988512113178134,2.6925210753045437,2.353863182237655,1.971041540551759,1.1905349357135198,1.0204014801862555
2025-02-25,60.02830498600652,20.15130593551037,4.396314804399,3.1951950877730866,2.987964886628985,2.7042353831610635,2.3554667221875274,1.9706806230718836,1.1903169368231559,1.0202146344384044
2025-02-26,60.02464128134142,20.150076041819702,4.396046484327963,3.195000075584225,2.987782522311071,2.704070335692355,2.3593918245756385,1.9705603466157378,1.1902442882665225,1.0221867994653648
2025-02-27,60.00632946417078,20.15409788005284,4.394705375113875,3.194025371596074,2.9868710345266165,2.723583511361038,2.3586720409867112,1.9699591844926387,1.1898811784614514,1.0218749592379768
2025-02-28,60.00022800771323,20.152048607055235,4.39425852052821,3.1937006024108374,2.98656732883883,2.733474598265565,2.3584322107074023,1.969758878619997,1.1897601910878715,1.0217710547728225
2025-03-03,60.00022800771323,20.16221662851569,4.388157707651937,3.1937006024108374,2.98656732883883,2.733474598265565,2.3584322107074023,1.969758878619997,1.1856929825036893,1.0217710547728225
2025-03-04,59.992745199615136,20.17000561699648,4.387640189664469,3.1933239528876327,2.9862151076069536,2.737218954477322,2.356120704219058,1.969526574833631,1.1855531476374561,1.0216505520618564
2025-03-05,59.972014555919785,20.163035820925508,4.382058705934246,3.1922204917799455,2.98518321348063,2.7952202945070668,2.3532738789709713,1.9688459999818626,1.1709148439998975,1.0172321945000926
2025-03-13,59.97832369074846,20.165156998819754,4.362190947643093,3.1925563175752707,2.9854972586819066,2.807660787446931,2.3511836394662646,1.9690531251712158,1.1710380257819069,1.0173392086651942
2025-03-14,59.97222788662155,20.1631075442887,4.361747603115526,3.1922318470536135,2.985193832287328,2.8175387804620473,2.3509446805549343,1.9688530035034544,1.170919009144044,1.0172358129687986
2025-03-17,59.96735213538167,20.161468280581595,4.36139299237263,3.1919723181193933,2.984951135575167,2.8274722331246576,2.3487210445964655,1.968692935455105,1.170823813250681,1.0171531115426367
2025-03-18,59.976290815085264,20.165156998819754,4.362190947643093,3.1966220689016556,2.9854972586819066,2.8279895440788536,2.324756255844765,1.9690531251712158,1.1669722744555224,1.0254707113179635
2025-03-25,59.97627709859994,20.165152387079406,4.362189950016742,3.1966213378391117,2.9854965759032814,2.8279888973220006,2.3247785940225705,1.9690526748517987,1.1669720075707606,1.0254704767943912
2025-03-26,59.97615145588622,20.165110143635985,4.3621808117806,3.196614641321771,2.9854903216656106,2.828215330191395,2.324750854107422,1.9690485499355235,1.166969562912023,1.025468328563461
2025-03-27,61.95988442320937,19.165651190118723,4.145974669679697,3.0381783569942242,2.837518155316223,2.6880383059103425,2.209527429128122,1.8714550734245945,1.1091301477128632,0.9746422485058427
2025-04-07,61.95095900320422,19.165280895008017,4.145894566262701,3.038119657053383,2.8374633322846954,2.687986370944387,2.2094847393600645,1.871418915474274,1.1091087184659905,0.9842838019422645
2025-04-08,61.95223694270601,19.16567624109971,4.145980088787641,3.038182328127138,2.837521864170812,2.6879111116878263,2.2075982004404073,1.8714575195603922,1.1091315974313187,0.9843041059887506
2025-04-09,61.954631014263015,19.166416876186094,4.146140305326967,3.0440963092443543,2.837631516876229,2.686082791486652,2.207683510484432,1.8715298398419324,1.1091744585214331,0.9766133777688917
2025-04-11,61.95343395535593,19.166046551487796,4.146060195509489,3.044037492614486,2.837576689464191,2.6860308922294367,2.207640854638259,1.8714936790024925,1.109153027562305,0.9785266621356108
2025-04-15,61.95352373316939,19.16607432534377,4.146066203638418,3.0440419037828863,2.8337164877636276,2.68603478460416,2.2074991420064327,1.8714963910169795,1.1091546348555128,0.9823923938188232
2025-04-16,61.9524164916547,19.167663909055406,4.145992104598579,3.0439875002661014,2.8336658432103072,2.6859867794376386,2.2073147801185495,1.87146294338763,1.1091348118981745,0.9823748363729089
2025-04-17,61.938055863708065,19.163220826677154,4.14503105976037,3.0432819011233883,2.833008996823937,2.685364165196041,2.2087347969349844,1.8710291365312093,1.1088777134139132,1.0033955398309358
2025-04-22,61.930878046050644,19.161000057831494,4.144550704400221,3.0429292242067203,2.832680687810722,2.68505296630462,2.2181360861376587,1.8708123085118846,1.1087492088633542,1.005210709882683
2025-04-23,61.911048826702185,19.162036352569046,4.144774856379321,3.048888461731929,2.8274255350858493,2.6929244036600974,2.2143929407009626,1.870913488666595,1.0894936234906052,1.0381015110134042
2025-04-24,61.91475617125233,19.163183809644764,4.145023052925278,3.049071034636714,2.827594846393719,2.7297874043008314,2.1486555712866098,1.8710255223190273,1.089558864321184,1.0613437229195462
2025-04-25,61.929241912531154,19.167667279174662,4.145992833560016,3.0497844034179193,2.8282563980159674,2.726351032753465,2.149158276467534,1.8714632724341607,1.0898137804153853,1.0422708112297294
2025-04-28,61.9328317673412,19.16877837210031,4.1462331644902255,3.0499611903907953,2.8284203436662114,2.7265090712513786,2.1415539182146945,1.8715717556195328,1.0898769536938053,1.044263463231846
2025-04-29,61.94599812977516,19.17285348179998,4.14711461633122,3.050609584680161,2.8290216403661614,2.727088702532351,2.1207500936265244,1.8719696349244581,1.090108651721673,1.0444854642423131
2025-04-30,61.94719534941172,19.186752811672218,4.147194766901131,3.0506685432861813,2.829076316380147,2.727141408506004,2.1033969360101508,1.8720058141591729,1.0901297200638296,1.046438333609446
2025-05-02,61.954379639159015,19.188977984107087,4.147675735388499,3.0510223427861316,2.829404416851193,2.7274576871357317,2.092043434730209,1.8722229189385209,1.0902561472204895,1.0465596936831174
