date,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,DAH SING SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,CHINA CITIC BANK INTERNATIONAL LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,FUTU SECURITIES INTERNATIONAL
2025-04-08,35.24542991298248,15.842474330696213,12.342507675473804,9.988613375948782,6.607205929936448,5.396914002583602,5.34380935679159,4.7695381871802915,4.463507228406787
2025-04-09,35.25482282033654,15.804608322183372,12.332719777444305,10.001700215114173,6.591413667265438,5.388942687966173,5.3310368108892625,4.758138239809181,4.536617458991551
2025-04-10,35.24801604411145,15.802661371190077,12.331200524291603,10.00046811750242,6.59060167881719,5.388278830494652,5.330380086774202,4.757552090391027,4.550841256427376
2025-04-11,35.157065939925936,15.761885921691885,12.44928501392128,10.102449801071927,6.635031491825395,5.37437550837857,5.316626160208979,4.745276226190681,4.458003936785352
2025-04-14,35.13475013569571,15.752982235528451,12.488917160533548,10.064814655627627,6.63128344807091,5.371339592937438,5.313622866630154,4.7425956808240475,4.499694224152117
2025-04-15,35.13388723656645,15.752595346918124,12.49106640698871,10.064567466740018,6.631120585699865,5.371207674416891,5.313492365615429,4.742479204069052,4.499583712985453
2025-04-16,35.13647606111888,15.75375606976453,12.558302897521989,9.99162452319958,6.63160919681388,5.3716034494192435,5.313883887891419,4.742828651499112,4.499915262771374
2025-04-17,35.25207412081585,15.748340826112683,12.46313969961771,9.98818997203405,6.629329627456228,5.369756998239545,5.312057277407981,4.741198337265917,4.495913141050037
2025-04-22,35.3085461880127,15.748340826112683,12.387025174265434,9.98818997203405,6.653882700150509,5.369756998239545,5.312057277407981,4.741198337265917,4.49100252651118
2025-04-23,35.322422572159134,15.754529980030508,12.350136691548705,9.992115366193342,6.656497699701072,5.371867331825182,5.314144934798254,4.743061645063753,4.495223778680049
2025-04-24,35.32083387577344,15.754916963678212,12.350440051975998,9.992360805775329,6.656661205420635,5.371999282750896,5.314275467869942,4.743178150430718,4.495334196324835
2025-04-25,35.392248031583,15.737521499849102,12.336803570508465,9.981327948454343,6.649311391423615,5.3660679014920465,5.308407821160514,4.737941068944281,4.4903707665846335
2025-04-28,35.3931164443223,15.737907648367935,12.312569469833223,9.981572858366192,6.597947250773522,5.366199567661471,5.308538072535708,4.738057322887197,4.564091365252447
2025-04-29,35.37922695242464,15.731731545138592,12.310190306368971,9.977655741444307,6.595357986416849,5.364093684006564,5.306454817260265,4.7361979441319955,4.599091022807822
2025-04-30,35.392248031583,15.737521499849102,12.28282392083639,9.981327948454343,6.597785362191182,5.3660679014920465,5.308407821160514,4.737941068944281,4.595876445489141
