date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,QUAM SECURITIES LTD,YUE XIU SECURITIES CO LTD,CHINA MERCHANTS BANK CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ZHESHANG INTERNATIONAL FINANCIAL,FUTU SECURITIES INTERNATIONAL
2025-03-14,63.46137742101422,6.4079865057243,7.621035757438002,8.401024033687838,4.414350827242167,4.1140792669067245,2.8202796951824958,0.5323539615508847,2.2275125312533643
2025-03-17,63.42144775646202,6.408484826732229,7.621628411966333,8.13248867912113,4.414694111946593,4.114399200808762,2.8204990159658787,0.7985930405757048,2.2677649564213462
2025-03-18,63.41318977119784,6.409451173919544,7.621354867653657,7.892926573949454,4.414535666218035,4.114251532824884,2.824585015702109,1.038432780020936,2.2712726185135335
2025-03-19,60.416322202140336,10.796325965118335,7.2642579806491705,7.295045982450839,4.207693579561328,3.9214791924421157,2.7492545312526726,1.2178365157104332,2.1317840506747703
2025-03-20,60.365586128695895,10.822853691474025,7.259870426612118,7.286081402173232,4.205152166109208,3.919110650203135,2.7555712568162782,1.2171009521421774,2.168673325773936
2025-03-21,60.36627406736298,10.822977030946399,7.259953161592506,7.001259280785427,4.205200088890408,3.919155313196237,2.7556026598745276,1.499170925998735,2.1704074713527866
2025-03-24,60.3288979015243,10.819339697874183,7.257513272118299,6.714096926336896,4.203786825856137,3.917838182688145,2.754676570439062,1.7834764975278545,2.220374125635125
2025-03-25,60.30227762142947,10.820695705675254,7.258422869643488,6.2307017443914,4.204313694213087,3.918329212574202,2.7481855367051398,2.2679366960247016,2.249136919343261
2025-03-26,60.27873373293525,10.825147571620667,7.259498142534813,5.8042938213642685,4.204936527109875,3.9360029172459376,2.7485926567449916,2.6956036192082413,2.247191011235955
2025-03-27,60.296254922858594,10.831143813014014,7.26160825729381,5.396763879469043,4.206158773944614,3.937146993280405,2.7493915888223324,3.0736875701738886,2.2478442011433
2025-03-28,60.344060507192644,10.83973123124836,7.2673655871045755,5.4010426767359885,4.209493605904699,3.9402685405948046,2.7515714302011203,3.076124528000548,2.17034189301726
2025-03-31,60.368163973340636,10.844060987857208,7.270268419611066,5.403200036519675,4.211175020542317,3.9418424176024836,2.715009586414681,3.0773532365561946,2.168926321555738
2025-04-01,60.389184128959336,10.847836882873729,7.2727999223686695,5.405081427274855,4.212641348958542,3.9432149645807053,2.6936930251673927,3.0784247689611672,2.1571235308556003
2025-04-02,60.389184128959336,10.847836882873729,7.2727999223686695,5.405081427274855,4.212641348958542,3.9392192343039154,2.6936930251673927,3.0784247689611672,2.1611192611323897
2025-04-03,60.5852708738976,10.883633031726033,7.296415072729355,5.422632000916275,4.2263200091627535,3.9857977322185314,2.70243958309472,2.777459626617799,2.1200320696369257
2025-04-07,60.617207554088736,10.897964796479648,7.300261276127613,5.425490465713239,4.228547854785479,3.987898789878988,2.7038641364136415,2.725637147048038,2.1131279794646134
2025-04-08,60.62519698575972,10.899401163290449,7.301223460645827,5.426205552849488,4.229105183232572,3.998166241654967,2.70422050944099,2.711670152717687,2.104810750408298
2025-04-09,60.65021264888287,10.90241078490938,7.302855570712918,5.427418522806736,4.230050554262721,4.009950362821409,2.683044260772873,2.712276317448672,2.0817809773824125
2025-04-10,60.64743170902255,10.901910886435802,7.302520719419513,5.427169664247968,4.22985659754462,4.009766498160185,2.682921237548288,2.7121519538727834,2.086270733748295
2025-04-11,60.64187059430339,10.909507708178118,7.301851108946071,5.426672015588286,4.229468737463464,4.009398819416585,2.67694423749212,2.710757063442031,2.093529715169924
2025-04-14,60.58579705498431,10.898390088625277,7.294409966336135,5.421141823344859,4.225158586575676,3.9972977305516753,2.7457805665605606,2.7079945954611033,2.1240295875604
2025-04-15,60.580941367742525,10.897516630219485,7.293825351209627,5.420707342485201,4.224819958553256,3.996977364582498,2.7455605042305447,2.707777561511776,2.131873919465085
2025-04-16,60.594122901445225,10.899887771695564,7.295412381759466,5.421886809738669,4.225739218066467,3.997847048853668,2.7461578983532213,2.708366734614416,2.1105792354733057
2025-04-17,60.59759267954694,10.900511927803292,7.295830136170506,5.422197281170906,4.225981194956309,3.9980759760413207,2.7463151505434222,2.7085218227836503,2.104973830983657
2025-04-22,60.595857740825366,10.90019984081448,7.295621252984728,5.422042041010313,4.2258602030474295,3.9979615091703455,2.7462365221972185,2.708444276478908,2.1077766134712177
2025-04-23,60.60522759031453,10.913339289395918,7.296749364304858,5.422880443497583,4.226513641674112,3.9985797081529335,2.7541062469933335,2.685382447941722,2.097221267725013
2025-04-24,60.542816604878944,10.902100782644515,7.289235205272552,5.41729598608632,4.222161197308801,3.994461989107053,2.751270081010573,2.6826170534120553,2.198041100279189
2025-04-25,60.505085734215356,10.895306487670167,7.284692483176197,5.413919874671958,4.2195299054893916,3.991972601643215,2.7552729830018126,2.6809452204389914,2.2532747096929118
2025-04-28,60.50231834839831,10.894808157384697,7.284359295405039,5.413672252428406,4.219336912337273,3.9917900165228772,2.7288475721660976,2.680822599180145,2.284044846177155
2025-04-29,60.50024297515937,10.894434439584941,7.284109424577652,5.413486550610296,4.2191921790584,3.995083326187005,2.7287539662121603,2.6807306405968614,2.2839664980133207
2025-04-30,60.489868244305356,10.89256623510246,7.28286032753151,5.412558232587385,4.218468661579354,4.006402012060933,2.814027265712081,2.68027094229615,2.2029780788247737
2025-05-02,60.48600075455304,10.893002092169796,7.283151745189724,5.412774811647555,4.218637460128731,4.0065623249379785,2.8141398666956294,2.680378191130572,2.205352753546971
