date,ICBC INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,CHINA MERCHANTS BANK CO LTD
2025-03-07,55.33289490984832,13.76042646198658,13.218686404735685,4.087948176214617,3.058086283459649,3.066983059091667,2.5233179319567194,1.9221844433068433,1.6245031397274248,1.40496918967249
2025-03-10,55.33276186034362,13.760393374653482,13.2188950728491,4.087938346628057,3.0580789302050255,3.066975684444496,2.523311864567663,1.9221798213601962,1.6244992335638586,1.4049658113844916
2025-03-13,55.33262881147878,13.760360287479504,13.21357333845952,4.08792851708877,3.058071576985764,3.067689666550116,2.523305797207785,1.9221751994357759,1.6293043722012532,1.4049624331127395
2025-03-14,55.33262881147878,13.757955765088415,13.206119319047147,4.08792851708877,3.058071576985764,3.067689666550116,2.523305797207785,1.9221751994357759,1.6391629140047141,1.4049624331127395
2025-03-17,55.31932715539827,13.75464842907549,13.20294464144528,4.086945801819606,3.0813758771674435,3.066952211023736,2.522699208534495,1.9217131192133363,1.6387688683609352,1.4046246879614115
2025-03-19,55.35152815789357,13.726574760825974,13.18850082351511,4.089324785056204,3.0831695250191413,3.0687374629578876,2.5241676545132523,1.922831735294353,1.639722784526095,1.4054423103984117
2025-03-20,55.34966426838406,13.726112536574004,13.187816191923375,4.087984451112057,3.083065703362812,3.0734446526423786,2.524082656505644,1.9227669864785704,1.6396675690298241,1.4053949839872764
2025-03-21,55.34433956140396,13.724792067367927,13.18630700437032,4.087591181891204,3.0926297368756757,3.0731489834199692,2.523839836594863,1.9225820138878726,1.6395098309574214,1.4052597832307778
2025-03-24,55.3444726665925,13.724825076001698,13.18609821422005,4.087601012699543,3.0926371747648522,3.073156374457211,2.523845906523241,1.9225866377688954,1.6395137740393497,1.4052631629326566
2025-03-26,55.34460577242128,13.724858084794239,13.185889423065476,4.08761084355517,3.0926446126898055,3.073163765530005,2.5238519764808167,1.9225912616721599,1.6395177171402444,1.405266542650792
2025-03-27,55.354856844265946,13.727400238710077,13.169809487681839,4.088367961468388,3.0932174403696164,3.0737329849166306,2.524319450908994,1.9229473690267291,1.639821392876559,1.4055268297752288
2025-03-28,55.359118147066745,13.728456995287907,13.170582752707594,4.088682690379962,3.0859979731815805,3.073969605652809,2.5245137769385333,1.9230954004999654,1.6399476288726875,1.4056350294122213
2025-03-31,55.35951767784165,13.728556074558767,13.145899189822497,4.088712198699788,3.110077153729752,3.073991790714633,2.524531996537749,1.9231092796190934,1.6399594644937903,1.405645173982282
2025-04-01,55.352060720810606,13.724301463796081,13.115023491558025,4.087199300222988,3.1096582246517643,3.0745398690825225,2.5241919407097475,1.9678305952874446,1.6397385610652133,1.4054558328156144
2025-04-02,55.40283435795557,13.710407259646079,13.127775983092441,4.090226156498625,3.064118446863147,3.0605070870216333,2.5265073451231137,1.9696356575616727,1.6412426693066768,1.4067450369310417
2025-04-03,55.423783938442284,13.715591602355618,13.132740014314967,4.091772801594809,3.0652770878743385,3.0688898132863063,2.5274626982127217,1.9253417962180768,1.641863275558998,1.4072769721418843
2025-04-07,55.43045910604927,13.717243490160252,13.122277835828418,4.0922656093267875,3.0656462658132924,3.0692594263371547,2.5277671024942787,1.9255736818505114,1.6420610194114253,1.4074464627286136
2025-04-08,55.43713588174673,13.706850456779943,13.123858456071563,4.092758535779293,3.0660155326895677,3.069629128430146,2.5280715801087705,1.925805623345675,1.6422588109016094,1.4076159941467072
2025-04-09,55.4717473415522,13.669607361831925,13.132052167601213,4.107366636186964,3.0679297598891657,3.080223656153356,2.5296499489492343,1.9270079752144251,1.605920331608519,1.4084948210129955
2025-04-10,55.473352008928735,13.667110026317749,13.132432047030113,4.107485452657697,3.0680185078921602,3.080312759789897,2.529723125781435,1.9270637190296165,1.6059667871122472,1.4085355654603513
2025-04-15,55.47201477966799,13.669191149279605,13.132115479313148,4.107386438454726,3.067944550866441,3.08023850640146,2.529662144793937,1.9270172656263322,1.6059280740058326,1.4085016115905253
2025-04-17,55.488734780601504,13.658843388191205,13.117988877349074,4.108624459200105,3.0688692700416538,3.083578237235222,2.53042461851317,1.9275980941866098,1.6064121220254184,1.408926152656037
2025-04-22,55.495157939611616,13.660424482503835,13.119507364457949,4.109100057505214,3.069224510350893,3.059819327990267,2.5307175305745475,1.927821225406226,1.6191383171600449,1.4090892444394016
2025-04-25,55.50064556561156,13.661775290454358,13.120804683942975,4.097206084106959,3.069528009914602,3.0601218975246693,2.5309677799987296,1.9304236812568927,1.6192984252822062,1.4092285819070496
2025-04-28,55.530243909475885,13.669061078191117,13.1278019735214,4.099391113007515,3.0711649808833674,3.0084241232555153,2.532317538256467,1.9314531709743437,1.620161992743846,1.409980119690541
2025-04-29,55.528099982943345,13.668533339419284,13.127295131826072,4.099232842617262,3.0710464085230686,3.0121687999994866,2.532219769862582,1.9313786009129128,1.6200994410956144,1.4099256828003683
2025-04-30,55.53573847694907,13.669448255349936,13.112690163006885,4.099796736672811,3.0714688643533594,3.0162031795936426,2.5325681042291315,1.9316442830426879,1.62032230339188,1.410119633410598
2025-05-02,55.54351313706582,13.671361893613938,13.082423827685604,4.100370682874836,3.0718988510094203,3.0347280783956503,2.5329226481097553,1.931914701302695,1.6205491384990371,1.4103170414432342
