date,HGNH INTERNATIONAL SECURITIES CO LTD,YUE XIU SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,INNOVAX SECURITIES LTD,CMB WING LUNG BANK LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-06-14,27.015701362171157,14.72808568160549,10.834979723406468,26.343974212332327,0.023915982115004678,7.004263283768326,5.447644795674327,4.6178641988145985,0.020796506186960592,3.9627742539253408
2024-06-17,26.99605153782211,14.64879467996675,10.827098919368245,26.324812967581046,0.023898586866167915,6.999168744804655,5.443682460515379,4.61450540315877,0.1620947630922693,3.9598919368246053
2024-06-18,26.96355182863548,14.80862634397443,10.814064510772551,26.29312134169123,0.02386981609863423,6.990742662626095,5.43712898003238,4.607912325127652,0.1058574453069866,3.955124745734568
2024-06-19,27.011207452227975,14.618551556359554,10.836296342503067,26.33959204042168,0.023912003825920614,7.003098163973967,5.446738610608612,4.616056390742935,0.14243237061526626,3.96211506872102
2024-06-20,26.903800352076214,14.957025991508749,10.79424251838045,26.234855545200375,0.023816920368644506,6.975251113182147,5.42508025266646,4.597701149425287,0.14186600393496945,3.9463601532567045
2024-06-21,26.97362956810631,14.632475083056478,10.92607973421927,26.302948504983387,0.02387873754152824,6.9933554817275745,5.439161129568106,4.6096345514950166,0.14223421926910298,3.9566029900332227
2024-06-24,26.86894383602726,14.846068728735561,10.97943101790091,26.19985728911364,0.02688755829946535,6.96594587327687,5.417842997342269,4.6122503852159795,0.14167674950102896,3.9410955645870174
2024-06-25,26.97634819444733,14.710218659800237,10.818780239632869,26.30458707975995,0.025956766409867726,6.993791141474761,5.43949996885188,4.631725398176797,0.14224307992607513,3.956849471520236
2024-06-26,26.990920612495067,14.681805904718374,10.804886663480918,26.318796617564566,0.028048451102200243,6.997569134237809,5.442438345349151,4.634227420996863,0.14231991855560866,3.9589869314994495
2024-06-27,26.953400556039668,14.58877961741151,10.999419063031661,26.282210880119507,0.030084235860409148,6.987841819162622,5.434872816299432,4.627785385285697,0.14212207975434665,3.9534835470351464
2024-06-28,26.948927519395927,14.584284114010703,11.00381695224661,26.276812015101854,0.0435630419449861,6.986682155748247,5.433970874994814,4.627017383728167,0.14209849396340704,3.9528274488652864
2024-07-02,26.872278589675965,14.83860291455935,10.964245451818755,26.202074736003805,0.04033634304508362,6.96681042953034,5.4185154157229,4.6138570852337955,0.14169433326093478,3.941584701149069
2024-07-03,26.894253063928453,14.629223252732693,11.152285525008281,26.22350115932428,0.03829910566412719,6.97250745279894,5.422946339847632,4.6176300099370655,0.10454620735342829,3.9448078834051015
2024-07-04,26.927700853992203,14.61839814277423,11.171337368377415,26.256114750020725,0.039383135726722494,6.981179006715861,5.429690738744714,4.623372854655501,0.0031091949257938812,3.949713954066827
2024-07-05,26.863665501768025,14.723215947393452,11.102380115387001,26.193676461465294,0.03825554705432287,6.964577431295105,5.416778676151286,4.612378254306334,0.1447507185839244,3.940321346595256
2024-07-08,26.91236029541241,14.564494577545755,11.126648229286431,26.241156790238545,0.03832489149912474,6.977201868597413,5.426597474700393,4.620738945340419,0.1450131029696612,3.9474638244098483
2024-07-09,26.96990771977537,14.595638228302729,10.915847493694011,26.297268962081027,0.038406842646127655,6.992121407143673,5.438201314136832,4.630619595793932,0.1660836438751466,3.9559047925511486
2024-07-10,26.88896478210024,14.589090005898973,11.214256884721662,26.21834476906041,0.048640649093938546,6.971136431846172,5.421880012832852,4.61672203421404,0.08693222391257102,3.9440322063191444
2024-07-11,26.920167849557064,14.672330725793916,11.15059835258768,26.248769621302387,0.04869709371600269,6.979226027042429,5.428171786768896,4.6096461689892765,0.08703310366264312,3.855359270579703
2024-07-12,26.960672408425857,14.689218636505135,11.167375739337968,26.28826398256719,0.048770364221230676,6.989727093493826,5.436339109681436,4.616581923835218,0.08716405520390164,3.715886686728235
2024-07-15,27.04824168731391,14.703616564991984,11.057902517229174,26.373649253575966,0.04892877220012909,7.012429990214246,5.453996543754815,4.631576755710092,0.08744716733640093,3.5822107476732805
2024-07-16,27.059093134446517,14.65505567650337,11.0655097342736,26.3893084447037,0.0531244466203477,7.016593577150237,5.45723482047062,4.634326725763273,0.17083155383798085,3.4989218862303515
2024-07-17,27.00452206455637,14.827173969541036,11.05047039866937,26.33608815426997,0.053017308591922656,7.00244295441551,5.446229013982016,4.624980508342429,0.17048703155049638,3.484588596080877
2024-07-18,26.94094708676443,15.149032378502831,11.032751861608347,26.274086826657815,0.053929601128373195,6.985957561552343,5.433407313683599,4.6140922196179295,0.03941009313227272,3.4763850573520565
2024-07-19,27.036478118332724,14.857678097517823,11.065202685122548,26.366238226570225,0.05307800385075714,7.01045948899412,5.452463964198366,4.630275277098402,0.0395483165946818,3.488577821720352
2024-07-22,27.002618889258397,14.834137013634852,11.049218490189558,26.328150981044228,0.05300133022946458,7.0003325573661455,5.444587628865979,4.623586631193881,0.1808280678417027,3.4835384103757896
2024-07-23,26.96534761356207,15.065848874497961,11.033967433606277,26.291810662432415,0.052928173355334854,6.990670112186971,5.43707255310979,4.617204769762446,0.06641966852434177,3.4787301389624
2024-07-24,27.179828023096412,14.853778091637935,11.04141569393096,26.309558426452874,0.05296390146637311,6.9953890250488096,5.440742740829975,4.620321522037138,0.024924188925352052,3.4810783865741706
2024-07-25,26.998410207919864,14.823512297509325,11.047496337243738,26.32404742360166,0.03636779268280011,6.999241471752615,5.443739024719709,4.6228659898793625,0.22132399546961212,3.4829954592213137
2024-07-26,27.096108121636842,14.670671171734867,11.09998748592166,26.41930505151629,0.03649939515288032,7.024569307137196,5.463438034455429,4.639594543861845,0.05422767279856506,3.4955992157844245
2024-07-29,26.92538860103627,15.138860103626945,11.01761658031088,26.252849740932643,0.036269430051813475,6.980310880829016,5.429015544041451,4.610362694300518,0.13575129533678756,3.4735751295336783
2024-07-30,27.15893694632621,14.696195935383011,11.080771235018238,26.403335070349137,0.03647733194372069,7.020323084940074,5.460135487232934,4.636789994788953,0.01354872329338197,3.4934861907243353
2024-07-31,27.084457916372546,14.810239588091184,11.151019391271852,26.29863389112652,0.021799609683179007,6.992484325042561,5.4384835776273714,4.6184030228792095,0.10484574180957523,3.479632936096001
2024-08-01,27.25561172481225,14.691381139611808,11.057022197258108,26.35170276061495,0.021843599825251202,7.006594686804385,5.449458070690049,4.6277226486925045,0.10505731344525578,3.4336058582454387
2024-08-02,27.229944524091504,14.689688129817782,11.084792952274098,26.318851420141705,0.02389411789149993,6.997859918136674,5.4426645058073095,4.621953499968834,0.16102557709489082,3.429325354775707
2024-08-05,27.25841532884516,14.839979285344382,11.048161574313827,26.239254272397723,0.023821853961677887,6.976696012428793,5.426204039357846,4.607975142413257,0.16053858104609012,3.418953909891248
2024-08-06,27.147634279067834,14.784198064221327,11.089187056037884,26.309558426452874,0.023885681053462383,6.9953890250488096,5.440742740829975,4.620321522037138,0.16096872014289867,3.4281144851077974
2024-08-07,27.027222630038978,15.162167471386773,11.040001654242616,26.192864010917997,0.02377973759576514,6.96436141065539,5.4166106636614595,4.599828372328656,0.16025475336276507,3.4129092958095963
2024-08-08,27.08491222241832,14.862493900729836,11.086656354141795,26.301091120500814,0.025954341123096247,6.9931376722070535,5.43899172575605,4.618834546266209,0.16091691496319677,3.4270112018936287
2024-08-09,27.240618558836626,14.922265839435717,11.114793830983873,26.240069603405598,0.025894124105358015,6.976912798947662,5.426372647518825,4.608118325789512,0.16054356945321968,3.28441070152361
2024-08-12,27.240243889771794,14.769457688032988,11.13292408047947,26.314750760857148,0.028045246330746936,6.996769603107829,5.441816500991971,4.621233367610857,0.16100048819502874,3.293758374622168
2024-08-13,27.30345349548485,14.90881569261713,11.11836853182379,26.265642333571794,0.027992908463189324,6.983712274371974,5.431661016246254,4.612609250101086,0.08294195100204244,3.264802546317896
2024-08-14,27.307009069093404,14.810774872482105,11.173787930729995,26.31803118604627,0.02804874248137875,6.997641827946937,5.4424948837016025,4.621809455542744,0.08310738513001112,3.217294646845555
2024-08-15,27.28505335499964,15.047041410931824,11.131581398718653,26.2210584058706,0.027945392632766488,6.971857954604261,5.422441185298654,4.604779697154745,0.08280116335634516,3.2054400364325115
2024-08-16,27.22939217318901,14.780391340549542,11.193796835970025,26.36761032472939,0.02810158201498751,7.010824313072439,5.452747710241466,4.630516236469609,0.08326394671107411,3.223355537052456
2024-08-19,27.281693504012622,14.740295470354337,11.321518671940698,26.301637233832704,0.02803127043946803,6.993282877046542,5.439104660458259,4.618930451303454,0.06021532168478317,3.215290538927129
2024-08-20,27.174943978320915,14.793892334149774,11.193913179425714,26.404711032362293,0.028141122518109334,7.020688936369796,5.460420032310178,4.637031632706238,0.06045130022408672,3.225806451612903
2024-08-21,27.222170344777496,15.009182307716252,11.143275126840352,26.285263693051537,0.02801382015127463,6.988929353295774,5.43571865824177,4.616055031593364,0.060177835880515874,3.211213828451666
2024-08-22,27.28855617649512,14.660313620819085,11.197764617566103,26.413795979648008,0.02815080490449579,7.0231045124697635,5.462298773876053,4.638627074818584,0.06047209942447243,3.226916339978313
2024-08-23,27.253775836729588,14.833383712567361,11.45728014675992,26.40636237609314,0.02814288245656094,7.021128008422019,5.460761525552695,4.699861370245677,0.06045508083261238,2.778849060340425
2024-08-26,27.091762252346197,14.801876955161628,11.631908237747654,26.417101147028156,0.028154327424400417,7.023983315954119,5.462982273201251,4.701772679874869,0.06047966631908237,2.7799791449426485
2024-08-27,27.367173119520793,14.626816002662258,11.593298599195084,26.345947857194858,0.028078494992668394,7.00506452854127,5.448267972836656,4.6828689982216956,0.12999303237346477,2.772491394461257
2024-08-28,27.103915207027136,14.67081172997277,11.665293092836205,26.42895145894405,0.028166957029742222,7.027134168605318,5.467519325662185,4.696579279551832,0.13040257884139916,2.7812262015293614
2024-08-29,27.048890184483405,14.746179152958813,11.949777204014492,26.375296714279767,0.021863157456377794,7.012868029817182,5.4595427476783405,4.689126723025028,0.1301378420022488,2.566318244284346
2024-08-30,27.29738753025624,14.772347884149903,11.648652032384609,26.431433102412154,0.017736415991987314,7.027794007178032,5.465946081295384,4.6365078040230365,0.13041482347049493,2.5717803188381603
2024-09-02,27.115588989143347,14.74192002333868,11.917314384546458,26.395632332409512,0.017712392423263664,7.018275021359062,5.4585425826751965,4.63647919314843,0.13023817958282108,2.5682969013732313
2024-09-03,27.32857709076496,14.84344034879112,11.540146442205394,26.4242651813839,0.019817677368212445,7.025888144856792,5.4748941318814275,4.641508646765546,0.1303794563698187,2.5710828796128253
2024-09-04,27.17997451910023,14.826959627394057,11.554126026023935,26.4562751937175,0.019841684245702707,7.034399214687023,5.485703544351385,4.64713131017774,0.2213914242152092,2.57419745608722
2024-09-05,27.332894887935446,14.685832994060108,11.551992316766361,26.44660883363085,0.019834434666416125,7.031829048051527,5.491006649755201,4.645433382397461,0.2213105341726431,2.573256918563987
2024-09-09,27.192137818433004,14.772988926799657,11.483473928788229,26.514977079103257,0.021978942080254537,7.050007326314027,5.505201682958994,4.65744248843489,0.22188265338161725,2.5799091537060685
2024-09-10,28.414455884222185,14.74460242232754,12.229894136659949,25.86093406693178,0.020882133972508217,6.996422799658622,4.79925913820341,4.503050607397723,0.19247880009442356,2.238020010531859
2024-09-11,28.388672140199688,14.433652270731685,12.71397018221977,25.78391614088765,0.015388654035900824,6.975586352979516,4.788587049995021,4.480587665541183,0.19190556797711616,2.2277339754324665
2024-09-12,27.972487611849843,14.286478200420664,13.95783572778154,25.385681437381912,0.015150975009803572,6.8678478485615475,4.720865566289971,4.411384620869131,0.1889415707104916,2.1933264411250937
2024-09-13,27.81011863717534,14.19933167135204,14.455038101805195,25.180563659187747,0.01679661945932566,6.916671086829683,4.68272069873937,4.375740377305116,0.18741491186194947,2.1756042362842343
2024-09-16,27.73652183853466,14.226044442099525,14.887531766340429,25.047044960913112,0.014948866084540236,6.987275876926864,4.657890802929978,4.092252090642889,0.1864211535248547,2.1640682020031483
2024-09-17,27.65880177840384,14.299423339349385,14.84725095743276,25.077034819738518,0.014966764977769952,6.995642030197649,4.656424703966193,4.097151912664524,0.18664436325218997,2.1666593300171675
2024-09-19,27.764640085960135,14.195753075981363,14.828343946239682,25.08675280295224,0.014972564976528302,6.998353017852582,4.658229185932835,4.098739662324623,0.1867166926484706,2.1674989651315384
2024-09-20,27.74429284231907,14.212920033558529,14.711220029142932,25.154545855963264,0.01501302600785976,7.017264979909038,4.674349803505983,4.10981586965161,0.18722126550978055,2.1733562944319336
2024-09-23,27.911922407624974,14.124568268746632,14.718391972227865,25.160767443709307,0.01501673924757303,7.019000591836194,4.675505931612003,4.110832369023116,0.09010043548543818,2.1738938404868957
2024-09-24,27.806467886254417,14.17660126206976,14.74855959429679,25.20931241094266,0.015045712414482826,7.0325429909106205,4.684526812344565,4.104603102956926,0.04425209533671419,2.1780881324730728
2024-09-25,27.786991093303616,14.284324391257815,14.806387702213849,25.193258506469956,0.015036130938166121,7.028064496156943,4.676236721769665,4.025924058693979,0.007075826323842882,2.176701072872166
2024-09-26,28.050697365508082,14.135045384104494,14.682532654416649,25.22359973433695,0.015054239539517377,7.036528669470887,4.681868496789905,3.9882665485942,0.007084348018596413,2.1793225592207217
2024-09-27,27.835336953729218,14.307355664029625,14.709777726592192,25.233878755127172,0.015060374383189079,7.039396167577672,4.68200462442084,3.9898918310757536,0.007087235003853684,2.18021066806049
2024-09-30,27.830882027396775,14.272179079631286,14.695660258737481,25.221812933332156,0.018595096207485853,7.036030212603933,4.69216260968893,4.011006525993288,0.04250307704568195,2.179168179362985
2024-10-02,27.75737401349147,14.085798686124951,14.738547683082755,25.116837881927605,0.0185177020413562,7.292447422953133,4.672633481768881,3.9943124200872973,0.15343238834266568,2.1700983201798865
2024-10-03,27.73237885462555,14.169162995594714,14.735022026431718,25.095814977973568,0.018502202643171806,7.286343612334802,4.668722466960353,3.9724669603524227,0.15330396475770924,2.168281938325991
2024-10-04,27.795117184060853,14.139564367593458,14.733188357310137,25.077697170326285,0.01848884506347837,7.281083270236481,4.665351904351041,3.96959905618848,0.15319328766882076,2.166716557200965
2024-10-07,27.64324062665024,14.324942791762012,14.714178841753212,25.06930998063721,0.01848266150325647,7.278648125330048,4.663791585988383,3.9682714310860763,0.1531420524555536,2.165991902834008
2024-10-08,27.6453130495955,14.563841013014422,14.5324041505452,25.047265212803378,0.018466408723179742,7.2722476257474495,4.643862117481533,3.959505803728456,0.15300738656348928,2.164087231797397
2024-10-09,27.618932465705242,14.602532536053465,14.52888673935983,25.047265212803378,0.030777347871966232,7.2722476257474495,4.635068589518115,3.9471948645796693,0.15300738656348928,2.164087231797397
2024-10-10,27.76921523167176,14.544911652088382,14.49068219341694,25.01471001510521,0.030737344995960234,7.2627955176168895,4.630800576105666,3.9420644957318998,0.15280851512277374,2.1612744581445185
2024-10-14,28.341892452932367,14.947923247712053,14.859699633567395,25.707819635733497,0.031589017852307805,4.940522392100941,4.751890828354302,4.04046101915197,0.15704254589433023,2.221159226700843
2024-10-15,28.354500649913344,14.949812247255922,14.807418038705949,25.711068385326403,0.01895580589254766,4.962810514153668,4.747075389948007,4.0698566580011555,0.1570623916811092,2.2214399191218948
2024-10-16,28.412676296888904,14.975684737565956,14.86085018022958,25.604061233111903,0.018876913534747006,4.945751346103715,4.741700899799546,4.071795194477154,0.1564087121450466,2.2121944861434466
2024-10-17,28.40981746467712,14.954028474429744,14.90202346754077,25.650175151062165,0.018910911595990888,4.929444289354958,4.750240888992948,4.012490206849352,0.15669041036678164,2.2161787351301703
2024-10-18,28.28461573053919,14.960651166973962,15.072401852767909,25.61833880469488,0.01888743985249809,4.923325988217835,4.744345010567972,4.007510005846112,0.15649593020641273,2.2134280703332285
2024-10-21,28.36393365825533,14.920586301024317,14.96405437788849,25.660804857613893,0.018918748479743428,4.931487103719786,4.752209439554599,4.014153025648418,0.15675534454644552,2.2170971432689797
