date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,ELSTONE SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-11-25,66.03941187713784,13.879897506407064,5.193874912510847,2.8520100577455536,2.2885579558804103,2.0948883522525628,1.8400886529751546,3.448301392541487,2.3629692925490717
2024-11-27,66.05816039200269,13.877923433785014,5.158952155851682,2.857642381376501,2.2892076749138677,2.095483088703055,1.8497103750556125,3.449280361434135,2.3636401368774393
2024-11-28,66.08925108870544,13.837389526300445,5.161380249759078,2.8589873490843063,2.290285105182709,2.096469341253383,1.850580953102556,3.450903787350384,2.364752599261708
2024-11-29,66.10697368246204,13.818354098865585,5.16277144488124,2.855660231964789,2.2909024271610385,2.0970344222550104,1.851079757505747,3.4518339417439177,2.36538999316063
2024-12-02,66.13142286708963,13.754324164256671,5.164680858445567,2.8888726552822823,2.2917497008038237,2.0978099952226428,1.8517643659249592,3.4531105774851154,2.3662648154893122
2024-12-03,66.12985808075864,13.75396082121179,5.164544424924986,2.8912558213475212,2.2916891604745095,2.0977545781289244,1.8517154485303216,3.4530193579023467,2.366202306720958
2024-12-04,66.13009903732299,13.754010936352543,5.164563242913065,2.890901987390451,2.291697510674596,2.0977622216919176,1.8517221956035133,3.453031939627232,2.3662109284236945
2024-12-05,66.19479911032306,13.676286204453827,5.16961612539312,2.8870741388867356,2.293939651521097,2.0998146209905135,1.853533875352606,3.4564103017016548,2.368525971377376
2024-12-06,66.19322985794193,13.675597269830114,5.169493571468592,2.8870056962291875,2.2938852700544454,2.099764841564664,1.8562253091568646,3.456328362030124,2.3684698217240747
2024-12-11,66.06490924786391,13.663201567574944,5.155698237958687,2.9162726640004846,2.291806068813426,2.0978615930799105,1.9451838376410318,3.4987437667905734,2.3663230162770312
2024-12-12,66.07159021738829,13.657659255898308,5.147109047570081,2.913287772836103,2.2920378330991236,2.0980737442737785,1.9545822271765882,3.499097585493205,2.3665623162645217
2024-12-13,66.08651877943497,13.660820486447667,5.148300408260606,2.8911803853880667,2.292568352998802,2.0985593688373245,1.9550346388916566,3.499907493983027,2.367110085757885
2024-12-16,66.08133844695777,13.656780367570853,5.150918002084461,2.8522357604282367,2.293306166329879,2.1439606161624174,1.9548867805324708,3.499642797609331,2.366931062324576
2024-12-18,66.1091846550468,13.660560417609629,5.152378098208216,2.815674507064484,2.293956234423117,2.1445683502758075,1.9554409191558153,3.5006348178436375,2.3676020003724925
2024-12-19,66.08214090780243,13.65488108800664,5.150270378808522,2.8145226793708162,2.311239522539132,2.14369105667862,1.977418109318406,3.4992027886376715,2.366633468837768
2024-12-23,66.0819602890248,13.654843765851263,5.150256301850249,2.8147883112325256,2.311233205351892,2.143685197442631,1.9774127045473617,3.499193224454041,2.3666270002452205
2024-12-27,66.09654446146708,13.661228821256739,5.159956646155281,2.8233965820745786,2.3123139465397227,2.144687592562801,1.9783373500354047,3.5008294601368313,2.322705139771571
2024-12-30,66.10769213634194,13.61010950134399,5.160826911303458,2.8527724515272803,2.3203618955730647,2.145049310110743,1.9786710113750507,3.501419901118761,2.3230968813057062
2025-01-03,66.10196865569264,13.525128593958097,5.204545306059922,2.8921228753403425,2.319530846798878,2.14428105038232,1.989991968045745,3.5001658507388225,2.3222648529832237
2025-01-06,66.16736403981336,13.439549963827426,5.209701400877112,2.8949880746788623,2.3218287845195023,2.146405369753236,1.9919634346522022,3.5036334326198544,2.3245654992584455
2025-01-08,66.30048456474323,13.38605879015266,5.25491746870535,2.857393937478983,2.3767740614948343,2.150723670983461,1.8337229616047945,3.5106823082775205,2.329242236559163
2025-01-09,66.28551887426845,13.383037219287141,5.312218803910998,2.8595819400502167,2.3771514309094064,2.150238198441774,1.7936472064608227,3.5098898587935405,2.328716467877652
2025-01-10,66.34882078369978,13.395817866166867,5.320036131752745,2.8679841957193863,2.379421583231355,2.152291651232145,1.6914456595237195,3.5132417633079602,2.3309403653660388
2025-01-14,66.35416210241387,13.396896277686675,5.32046441379626,2.860164719086299,2.3796131352270207,2.1524649184513525,1.6915818269830403,3.5135245919062044,2.3311280144492903
2025-01-15,66.33304463718905,13.392632664338239,5.318771155699432,2.859254460753155,2.378855814268705,2.1517798882795773,1.7228688561051875,3.512406399301021,2.330386124065629
2025-01-16,66.320004643471,13.389999891385235,5.3177255721168075,2.878350745546469,2.378388170049389,2.151356883480396,1.7225301682131493,3.511715917541399,2.3299280081961604
2025-01-17,66.32303674261736,13.386040149391734,5.317968694403281,2.8784823415088856,2.3784969081108365,2.1514552418476036,1.7226089209557145,3.511876470467972,2.330034530696614
2025-01-20,66.32970833675907,13.387386683438237,5.323076023991806,2.864140271631936,2.378736166848337,2.151671661916597,1.7227822023395285,3.512229738587732,2.3302689144867497
2025-01-21,66.32989030812885,13.387423410888932,5.329949219778478,2.8641481292200592,2.3787426927609254,2.1516775648920428,1.7156539927298062,3.512239374168417,2.3302753074324887
2025-01-22,66.33365127332628,13.379951712608076,5.348542049159084,2.8643105290278115,2.3788775696382958,2.1517995669698395,1.7000213417655805,3.512438521340075,2.3304074361649647
2025-01-23,66.3363812732593,13.378581778527094,5.348762171512607,2.8668062893822954,2.3789754737259066,2.1518881255304034,1.6955184648394812,3.5125830777868248,2.3305033454360893
2025-01-24,66.32139937464466,13.370256961690727,5.347554167533051,2.861404146754314,2.3784381883227845,2.151402127212317,1.7277782564411555,3.5117897700643232,2.3299770073366597
2025-01-27,66.3381407256209,13.37354052415497,5.323752738063085,2.862126444105657,2.379038571741431,2.151945200465329,1.7282143953416147,3.512676242690803,2.330565157816206
2025-02-03,66.36093283417395,13.37538771201254,5.324488068501325,2.862521768380843,2.379367170675608,2.1522424326782406,1.7010115295203603,3.5131614225795054,2.33088706147762
2025-02-05,66.38522236496178,13.380283392012121,5.2898347918866175,2.8635695130048924,2.380238070310068,2.153030199766476,1.7016341363788257,3.514447315331338,2.331740216347883
2025-02-06,66.38491863608543,13.380222173893163,5.2898105895789325,2.864013936294193,2.3802271801298622,2.153020349118696,1.7016263509801213,3.5144312358622023,2.331729548057402
2025-02-07,66.40029133710877,13.374103189593276,5.287391476687805,2.8627041780492934,2.3791386651144837,2.1520357393310277,1.7008481707084786,3.5128240316412414,2.3306632117656187
2025-02-12,66.39573676620287,13.373185824623132,5.2870288005774615,2.8693670810655307,2.3789754737259066,2.1518881255304034,1.7007315050517822,3.5125830777868248,2.3305033454360893
2025-02-14,66.62524648675142,13.418026630780139,4.840708370902956,2.8397133994154324,2.420904766476376,2.159103489137391,1.8336183399185408,3.5243609038760586,2.3383176127416805
2025-02-17,66.63937228069864,13.420779719537359,4.841734691293674,2.8467402787603233,2.421418043405173,2.1595612593162126,1.8064722132628541,3.525108134071052,2.338813379654712
2025-02-18,66.63906646416098,13.42071812987578,4.841712471958633,2.8471861274004544,2.421406931210431,2.1595513488154894,1.8064639231325792,3.5250919569023966,2.338802646543257
2025-02-19,66.62084486598592,13.41704840660445,4.787169251549807,2.840902154359303,2.506813308907857,2.158960847192276,1.8059699687380835,3.524128065710983,2.3381631309513184
2025-02-20,66.59151558384374,13.411141660765002,4.785061739435189,2.8378171294921453,2.5057097048487575,2.1580103823347883,1.8510334283769265,3.5225765971495697,2.3371337737538815
2025-02-21,66.59518033178635,13.406376393933794,4.7853250769641695,2.837973303809483,2.505847602213086,2.1581291446731954,1.8511352967739567,3.522770456010175,2.3372623938357924
2025-02-24,66.54121770935126,13.405138989710188,4.780481138863146,2.84321417745945,2.5056163132864158,2.1579299500481723,1.8151961227146685,3.6141589332971367,2.337046665269562
2025-02-25,66.54506265549225,13.400135285417836,4.780757369042568,2.843378466688832,2.5057610951239924,2.158054641550967,1.8153010100546874,3.6143677699689305,2.3371817066599405
2025-02-26,66.74367563291793,13.284161252284033,4.870400830065302,3.3685655846456255,2.477180307763943,2.156648244704278,1.678737413479487,3.084972160823319,2.3356585733160955
2025-02-27,66.85498279702976,13.30295650352214,4.89107388892794,3.3897822304733998,2.4878494977853673,2.1619371706822244,1.6963612582402663,2.8736701522838444,2.3413865010550574
2025-02-28,66.7421027082257,13.273198416347359,4.912220226179775,3.334618358874171,2.482284295627995,2.1571010190512294,1.7628839090201915,2.9994421369501074,2.336148929723466
2025-03-03,66.79102783056973,13.282928299435625,4.915454133850412,3.2792630626241723,2.484103927583361,2.1586822762634403,1.7490381620420004,3.001640870096943,2.3378614375343187
2025-03-04,66.7848637399854,13.284439597686463,4.91601340188733,3.2820218260094425,2.484386562694838,2.158927885716016,1.7492371632151869,3.001982389263075,2.3381274335422466
2025-03-05,66.74572931047685,13.244559418717628,4.913132728495702,3.2974303647320387,2.5379521323300493,2.1576628024856817,1.7665526043216533,3.0002232950369354,2.3367573434034656
2025-03-06,66.77653081586172,13.25067145573438,4.90530811274493,3.299594259540864,2.539123334548949,2.1586585105724176,1.7306699878209053,3.0016078239788255,2.3378356991970053
2025-03-07,67.08660756797018,13.31403015591418,4.959183551185454,3.3666253224686122,2.5531079360119024,2.168980236367131,1.840346867220596,2.362104193831925,2.3490141690300153
2025-03-10,66.97886549097801,13.29218745182531,4.969626074683824,3.6161560475656453,2.5747774703289936,2.1654968222537496,1.8373912431243935,2.2202577814632773,2.345241617776788
2025-03-11,67.35377240433961,13.362916645655792,5.157988674020242,3.34995852568886,2.5884781449116594,2.177019669417588,1.8016459264269313,1.8504991027392474,2.357720906800075
2025-03-12,67.20504668385631,13.293372881504553,5.106772216655921,3.5604430293579172,2.5591549601280037,2.179149154355552,1.8979983930286426,1.8460325760138525,2.3520301050992494
2025-03-13,67.1035294215244,13.271336521661784,5.153219967471491,3.6920640670590554,2.578683918113697,2.148503840696031,1.8603652244527,1.8434972248453652,2.34879981417548
2025-03-14,66.87890479794186,13.231455354406435,5.168520016964346,4.044976655643517,2.5690968598957236,2.142047456979161,1.7852999247815933,1.8379574044181737,2.3417415289691954
2025-03-17,66.84211033893035,13.22417586555758,5.165676476112581,4.0932672706239694,2.5814605283883965,2.1408689765959275,1.7750411361145007,1.8369462238585332,2.340453183818157
2025-03-18,66.77807777979139,13.211415777557045,5.1607279267210036,4.185234548303255,2.578987573493484,2.138818094021192,1.7733407046657323,1.8351864893570653,2.338211106089837
2025-03-19,67.20466669898452,13.294551901328958,5.220904115217788,4.398645419982133,2.607681955322867,2.152277139500043,1.8929955655279238,1.8467348573512743,1.3815423467844883
2025-03-20,67.27672721978679,13.308807047301684,5.233434935630053,4.331262002204593,2.568419787721297,2.154584928812917,1.8950253389503458,1.8487150275111905,1.3830237120811215
2025-03-21,67.24918932379047,13.303359449604098,5.242380521410675,4.314058666208373,2.5673684750324663,2.15370300815273,1.9395246404450623,1.8479583063646918,1.382457608991426
2025-03-24,67.31087454882112,13.306420868620132,5.1822205833221275,4.211172277203932,2.5665729998294866,2.1079890372370733,2.083590374172906,1.8483835654672043,1.3827757453260157
2025-03-25,67.62535869047481,12.836599788561404,5.214958699768812,4.297919304808485,2.5810379079196535,2.119869419240912,2.0748864388861135,1.8588008411073806,1.3905689092324314
2025-03-26,67.69418770761261,12.846873826891384,5.210963015475847,4.273080846633798,2.583664885518554,2.1220270200494293,2.016525742451286,1.8606927265986493,1.3919842287684494
2025-03-27,67.71497717392164,12.850819212154798,5.21256334696244,4.246474184033425,2.5816664549478685,2.1226787127683187,2.017145034821926,1.8612641613120422,1.392411719077539
2025-03-28,67.7174349545998,12.85128564508406,5.20912294514795,4.267102962821294,2.5817601590321817,2.1227557574480023,1.9967436001598882,1.8613317176974022,1.3924622580094268
2025-03-31,67.69488048415721,12.847005300702651,5.197061005761229,4.322340403262758,2.580900258871525,2.1220487366930034,1.983053567565933,1.8607117687693484,1.3919984742163496
2025-04-01,67.71377985822072,12.850591987864773,5.198511945614823,4.282506985433539,2.581620806704155,2.122641180206736,1.9967288860763617,1.8612312510033198,1.3923870988755838
2025-04-02,67.78266278702017,12.863664458708735,5.143248665187656,4.32487117657717,2.584247001883153,2.1248004709979034,1.9195772942865885,1.8631246183505665,1.3938035269880589
2025-04-15,67.78266278702017,12.863664458708735,5.140919759414718,4.3272000823501084,2.584247001883153,2.1248004709979034,1.9195772942865885,1.8631246183505665,1.3938035269880589
