date,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF COMMUNICATIONS TRUSTEE LTD,CITIBANK N.A.
2024-10-21,27.58056697653459,25.282285149688416,19.99166906389882,7.560520371273236,5.325753347882359,4.419087199243962,3.3512626008292177,2.5751246913800334,2.6335212628582063,1.2802093364111553
2024-10-22,27.54454881316719,25.287666760164846,20.02334911001487,7.563953268065424,5.31879831123276,4.375868266942728,3.348216739076714,2.5907708741617985,2.66810028763549,1.2787275695381806
2024-10-23,27.537336318483717,25.271543163295203,20.03520974252452,7.562691965547138,5.307143364593745,4.36446022498084,3.3283358879851503,2.6474849457817697,2.6674016499750928,1.2783927368328254
2024-10-24,27.5372840909463,25.252490762981278,20.037072152583413,7.562677622083666,5.305993053621217,4.362551538308206,3.3283295754360678,2.6491902926416446,2.6856405173751763,1.2787703940230297
2024-10-25,27.5369015485908,25.23313613449488,20.036793801648255,7.562572562902744,5.299326916598994,4.352989021620838,3.328283338957864,2.685640836578295,2.6856032090027844,1.27875262960454
2024-10-28,27.523354578408878,25.221292352035118,20.045931038572203,7.5599917713646505,5.296719875875955,4.378959364292998,3.3266459668275856,2.684699506434405,2.6842820078310163,1.2781235383571912
2024-10-29,27.53123138234159,25.116620800433576,20.051667907164646,7.562155336592367,5.298235723947089,4.407952434827629,3.327598006956255,2.739997580399091,2.685050212266837,1.2794906150709187
2024-10-30,27.535412769802353,25.124236021462504,20.054713313728197,7.569004700946517,5.298864823360493,4.396840170566231,3.3281033957776827,2.7276818506159675,2.6854580122352862,1.2796849415047682
2024-10-31,27.52014234592602,25.116570219348333,20.04302172343449,7.564807127767874,5.29592621072401,4.434095620992949,3.3262577161801894,2.7362350470564962,2.683968727055807,1.2789752615138308
2024-11-01,27.51838764655649,25.09893538989076,20.041743769376712,7.564324791516452,5.299386749396538,4.449955292411527,3.3260456321639036,2.7370101356672696,2.683797595737734,1.2804129972826164
2024-11-04,27.518948254271592,25.083355834228506,20.042152062054516,7.564478892799278,5.2994947091046125,4.44871654688214,3.3261133907428615,2.752448957548206,2.6838522703668315,1.28043908200146
2024-11-05,27.513104830490736,25.05882060222431,20.17650431946908,7.56287263752224,5.298369404709854,4.369923544448158,3.3254071177448643,2.7324973460641746,2.682333006100626,1.2801671912259636
2024-11-06,27.523661408292284,25.068435489054863,20.184245897125397,7.569953288147578,5.302681713078853,4.326202946266925,3.326683052219602,2.734115626041823,2.6833621977255997,1.2806583820470805
2024-11-07,27.574101209011015,25.118372042859725,20.22123550129202,7.581923017884789,5.312399395799726,4.1493547074282375,3.313750025861088,2.757584773636734,2.688279721324719,1.2829996049019439
2024-11-08,27.586175083680025,25.12937062713402,20.21980934724289,7.5917157777972015,5.314725536695868,4.103577008885991,3.3190085840969754,2.762599803733672,2.6894568386561053,1.283561392077256
2024-11-11,27.637739018324226,25.069149716719334,20.247685933039705,7.623072247918522,5.3246597939604134,4.079204054440657,3.3023243582127333,2.7549844520377667,2.676173477816648,1.2850069475299934
2024-11-12,27.583542025309526,25.01998967033563,20.247194858264592,7.800768030432891,5.3142182542430145,4.045696567514918,3.314884587057343,2.723121929689688,2.669239160554515,1.2813449165978845
2024-11-13,27.636835466736763,24.948171545632928,20.280592097071267,7.8158396906908765,5.324485716594449,4.005258986885794,3.321289189026746,2.7093104098506826,2.674396327851151,1.283820569659342
2024-11-14,27.62608899451099,24.95086209084304,20.32455607706075,7.812800532887943,5.330041462255409,3.977010031303003,3.31618464384494,2.679468187268202,2.673356399604208,1.3096315804215233
2024-11-15,27.630303251529803,24.958481908878223,20.32765651241803,7.81399234652066,5.330854540235695,3.9776167093760963,3.316690515465558,2.660808645563289,2.673764210169542,1.3098313598431037
2024-11-18,27.58307507896357,25.02183784034355,20.29062639040259,7.800635975596563,5.321742569373131,3.91428180957592,3.339574870041146,2.6562605546960114,2.6691939744985924,1.4027709365089223
2024-11-19,27.584808683094597,25.023410469984075,20.289997973275813,7.801126247791133,5.318269664852373,3.9145278233033847,3.3397847632736446,2.656427501429018,2.66936173410072,1.4022851388952369
2024-11-20,27.587802452797185,25.026126252028497,20.2922000397065,7.801972901312461,5.307422720938649,3.9151430551865993,3.3401472289536613,2.6567158025828257,2.6696514390023056,1.4028181074913175
2024-11-21,27.58690956876998,25.006277939438753,20.291543279120976,7.801720389101814,5.30725094527869,3.9277720271315424,3.3495582933366257,2.6566298175135548,2.669565035268911,1.4027727050391507
2024-11-22,27.588800450404833,24.97848049155285,20.292934116555433,7.802255140186098,5.307614718658922,3.9446057363438687,3.349787881150583,2.662904595760942,2.669748014499899,1.4028688548865709
2024-11-25,27.591952495889426,24.97181339666647,20.293348420901935,7.803146554915366,5.308221118456478,3.9450564111284474,3.350170597455488,2.6632088350272367,2.6700530356329937,1.4030291339261571
2024-11-26,27.526603101842312,24.962969246285493,20.329017484578507,7.78574858042297,5.306745787187867,3.9100749332280067,3.3492394735766395,2.662468640679361,2.6693109390540437,1.497821813144802
2024-11-27,27.489858948747347,25.02282959184145,20.292375541220288,7.771553475536849,5.303464249000429,3.932991981168959,3.33792470758387,2.6583442851610894,2.665747783460897,1.5249094362788223
2024-11-28,27.497177476579726,25.029491331181553,20.29777790852455,7.773622468706934,5.304876171512897,3.93594066527216,3.3388133514623415,2.6305277431836567,2.6664574760564004,1.5253154075197832
2024-11-29,27.489762527013866,25.07917516805077,20.293635138279278,7.7703855536492865,5.309148961226369,3.9331682965265666,3.3312591329667565,2.6028227014381393,2.6657384332484138,1.5249040876005509
2024-12-02,27.509008009416142,25.054460504563814,20.308603612457212,7.780049360026803,5.3128658770347155,3.9197511895621493,3.3335913353260147,2.604644928110616,2.6676047069950766,1.5094204765074537
2024-12-03,27.508159699494435,25.0540683622433,20.334610624172864,7.76801470468987,5.309317712560127,3.914874371441538,3.333488535595696,2.602662230221887,2.66542982987546,1.5093739297048274
2024-12-04,27.518682232401652,25.063461835693566,20.3804511974045,7.770986157206027,5.311348654322704,3.916371905077055,3.315732627443861,2.5465646679901934,2.6664494209132887,1.509951301547151
2024-12-05,27.516259324794856,25.042572101076022,20.407483103420294,7.779924246637432,5.310954469513758,3.916081249273484,3.3154865484312923,2.5351481883849023,2.6662515288290076,1.5098392396389513
2024-12-06,27.520710852069953,25.04662344001097,20.429817300506635,7.781182867752072,5.317523479636123,3.8881657144901256,3.3160229214399326,2.523187055729471,2.6666828698504292,1.5100834985142921
2024-12-10,27.521496565225085,25.047338518252737,20.417077289366105,7.781405019635232,5.317675294324818,3.8871347257410886,3.325634222154409,2.5253527507324973,2.6667590033421353,1.510126611225897
2024-12-11,27.551629412854638,25.054436799076107,20.420225462945677,7.782604859031811,5.318495243459999,3.840714700886836,3.3261470121901775,2.533166257751811,2.667170199328633,1.5054100524743104
2024-12-12,27.553832397047444,25.052632568908507,20.478971374026745,7.783227143660657,5.318920501827673,3.815892015572203,3.326412965581935,2.49719714873297,2.667383461989095,1.5055304226527704
2024-12-13,26.436091719484295,24.040373225322263,23.692742893012518,7.467495035842677,5.1031547339320085,3.6610976600889877,3.1914746735713178,2.403933373936788,2.559179167386363,1.4444575174227827
2024-12-16,26.436816039435573,24.004500032600127,23.717137765408737,7.422034796261609,5.099641367519872,3.6611979701539896,3.173296180175342,2.4039992390776255,2.559249286091862,1.5221273232752626
2024-12-17,26.447250649425317,23.996249656087972,23.689952626777966,7.4249642730304375,5.101654195716667,3.663373970647425,3.1745486800214917,2.419018419778729,2.560259421659136,1.5227281068548517
2024-12-18,26.453389659854988,24.00181973325268,23.69545160541215,7.426687776683663,5.07359458610623,3.651795699858942,3.175285565216648,2.4380400905172994,2.560853716298702,1.5230815667987017
2024-12-19,26.454840235952442,24.003135877098448,23.700406627455315,7.427095020364365,5.073872797523724,3.6428567518301627,3.17545968253782,2.438173780858137,2.5609941411454877,1.5231650852340963
2024-12-20,26.45101913237421,23.999120622100374,23.711603970470936,7.42602226017738,5.07131235880864,3.6423305822201684,3.1750010231678423,2.440020735080695,2.5606242343991505,1.5229450812005993
2024-12-23,26.453533114742633,24.001401568849527,23.713857590794994,7.426728051093646,5.071794351195815,3.6426767599919154,3.1753027845688697,2.4307483487689083,2.5608676036298488,1.5230898263638408
2024-12-27,26.456890799919986,24.002723128153388,23.716867535356464,7.427670708340418,5.072438102207889,3.6418595299893957,3.1757058183355538,2.4305084837843367,2.5520527453141715,1.5232831485984006
2024-12-30,26.460421747066725,23.996054128187673,23.718204573295832,7.428662008221153,5.073115071810232,3.6423455740077006,3.1761296492944875,2.429187458257747,2.552393343286456,1.523486446571995
2025-01-02,26.50122650097272,24.03302194710128,23.75404812227342,7.440117786515006,5.080938348930331,3.651807646301023,3.0129377425911192,2.4433704712621114,2.556329402327376,1.526202031725612
2025-01-03,26.49769105955168,24.029998860693375,23.751063168245306,7.4409309425848225,5.061952521103582,3.570399125859073,3.0125357964814263,2.4366367104514,2.5559883708338162,1.6428034441955148
2025-01-06,26.456916659502006,23.996507690734674,23.74211301328061,7.228902304241499,5.0545124661569085,3.554182702760431,3.0081079730751026,2.4440239956822993,2.5522315805749622,1.9625016139915106
2025-01-07,26.44864863748585,23.989008568427597,23.73505889906476,7.226643207908647,5.052932886008211,3.5587373551084904,2.9907200755226198,2.4849280702277317,2.551433985482152,1.9618883147639388
2025-01-08,26.46113684130554,24.004906409954575,23.78283383986331,7.230055397111562,4.973625791162316,3.561149036918729,2.992132197645858,2.4861013735841193,2.5452444569351007,1.9628146555188877
2025-01-09,26.463362579892706,24.006925546426242,23.78483429703592,7.221520771582412,4.974044140188964,3.5614485775950673,2.9923838763295874,2.486310488248843,2.545458546331015,1.9637111763692423
2025-01-10,26.361748790254897,23.914743962360323,23.693505497019192,7.193791638886848,4.954944848729518,3.5477733582998217,2.980893746728447,2.4824103267697195,2.5721151743071533,2.2980726566440812
2025-01-13,26.357164705232073,23.910585390768784,23.707597558222687,7.192540699399809,4.953988704635441,3.5464279440846584,2.980375394532327,2.4819786566218096,2.571667905245403,2.2976730412570108
2025-01-14,26.361149481334856,23.914200283733724,23.711181762717402,7.193628094975844,4.954737667432634,3.6017909997010022,2.980825978985635,2.4102228294265227,2.57205669975072,2.300206201941655
2025-01-15,26.363601917684313,23.91295116757353,23.7093800126416,7.194297334192331,4.956109448157334,3.6021260823261763,2.9811032918542355,2.4162763727772596,2.572295983904387,2.2918583888888304
2025-01-16,26.373018286277055,23.913291827636005,23.716390515393083,7.196866943446638,4.952412702255173,3.6125242226210172,2.9821680616643995,2.4171394016235848,2.5732147387539595,2.262973300329084
2025-01-20,26.308801782686803,23.92005423824444,23.737444697189797,7.2017167324065126,4.955248124141588,3.633555404589873,2.9838754526068305,2.420346649671054,2.574687990243155,2.2642689282199506
2025-01-21,26.266948188625864,23.859335752396223,23.832175886017907,7.175341014800868,4.937099920033511,3.6233361463971354,2.9729472448984895,2.4205657066824537,2.565258399233595,2.3469917409139534
2025-01-22,26.204753927588005,23.866088262749507,23.823198340541953,7.165348871632146,4.964747832762545,3.5939768297252517,2.975009293303102,2.475821362421266,2.5879809853342266,2.3430742939419993
2025-01-23,26.178358068590768,23.844584473437163,23.818767523678357,7.158131267566706,5.086564312436272,3.549050392864106,2.9647658774431243,2.4735086532426913,2.5853741308159517,2.3408952999248624
2025-01-24,26.16300200169816,23.831679226464754,23.8299631256504,7.153932350954639,5.083580564501024,3.5538488779859296,2.972079838231697,2.488534303697391,2.5838575659499963,2.339522144866014
2025-01-27,26.161091474404586,23.835974004720136,23.830033448903144,7.167893803689786,5.083209341068143,3.53638977609632,2.97005232235241,2.4883525809460068,2.587651944239617,2.339351303579857
2025-02-03,26.147945385927834,23.856270927322758,23.80869572958909,7.166920634756162,5.08251920508827,3.536452719421036,2.972183416626587,2.489643956073668,2.6003343301167434,2.3390336950778585
2025-02-04,26.147282727067388,23.819462525361388,23.808092353570512,7.1667390058216265,5.0823904004600315,3.554465006382036,2.97210809355065,2.500623027017378,2.6098624430599666,2.3389744177090237
2025-02-05,26.14690407994112,23.81875555518081,23.811367910602925,7.166635221992249,5.082316800746448,3.549345071605223,2.9720650535070505,2.503845111337435,2.609824648810968,2.3389405462757686
2025-02-06,26.14759488253905,23.8044333968053,23.814169263359354,7.166824564876386,5.0824510758269215,3.550343951802843,2.9719625543616353,2.5133243687018334,2.6098936005171445,2.3390023412095333
2025-02-07,26.14712156404376,23.804002493747216,23.815548363920165,7.166694832461827,5.082359074321376,3.5502796841918225,2.9719087564941606,2.513278873010406,2.6098463567489354,2.338960001060331
2025-02-10,26.145701711367312,23.80252887001347,23.821495447606868,7.166305663397299,5.082083089788368,3.5477337892923955,2.971747374577159,2.5138664284415912,2.609704635706117,2.338832989809418
2025-02-11,26.1428656387169,23.799945698737833,23.8160156695663,7.164793507562379,5.081531826830609,3.547529948564311,2.980474449717386,2.5213762511245563,2.6094215562147083,2.3360454529650134
2025-02-12,26.14391348436666,23.808837206357566,23.811178386718115,7.165080683337679,5.081735502322518,3.5621518010051645,2.9805939116474405,2.5196673539450334,2.5907025850949736,2.336139085204851
2025-02-13,26.150066451402143,23.81263022972745,23.816782344816325,7.166766984253474,5.093793790580046,3.5332998598209016,2.9812953940821765,2.5202603573673588,2.588415692679917,2.33668889527021
2025-02-14,26.142020846228576,23.789377309603594,23.883114570346358,7.1645619811559325,5.092226580272922,3.5336606289145713,2.9803781373061318,2.5091689351306377,2.5695210461148883,2.3359699649263903
2025-02-17,26.1257589125876,23.765522155881623,23.86825781437606,7.143826877848583,5.111667665663424,3.5500920955232322,3.0038459727743234,2.529493359778759,2.567922647085724,2.3336124984806688
2025-02-18,26.116929428046554,23.756947912146913,23.853682154205007,7.141412543811707,5.101909130206275,3.6429129643959577,3.0028307903381295,2.48385807635445,2.567054789681431,2.3324622108135786
2025-02-19,26.114344434811255,23.748570014971236,23.845897439917486,7.140705703324693,5.101243974161399,3.668043937841196,3.002352786027957,2.4798096513040733,2.5668007085389966,2.3322313491017086
2025-02-20,26.100660012859215,23.745160121089093,23.841894455591884,7.13696383532094,5.098570823579466,3.7140063391741807,3.0007794950546596,2.4785101830476948,2.554613875506358,2.328840858776509
2025-02-21,26.097590444155788,23.740758117400656,23.825539898148833,7.130342890006725,5.101584707620856,3.7941506385407795,2.9989811876843975,2.419137947019866,2.563347194026772,2.328566975395328
2025-02-24,26.08671878140827,23.714450610564892,23.79913844329062,7.122441645093122,5.095931561503731,3.8818079894506807,2.9956579695417758,2.4171791617564566,2.5605067087526363,2.3261671286378167
2025-02-25,26.082743629337944,23.71116503029285,23.815508901922996,7.121454847880646,5.095225532404381,3.8884881688848627,2.9952321013208385,2.4042127767877406,2.560151956687456,2.3258170544802845
2025-02-26,26.081298915895605,23.70979700442388,23.812565810931783,7.121060393152495,5.095665069244522,3.8886336667164443,3.0040881900589036,2.4228453548750633,2.5598297109548147,2.304215883746489
2025-02-27,26.077854218810586,23.712438837564594,23.779689276889375,7.120119876498871,5.129271104805723,3.9052595976975635,3.003691424013439,2.4225253566894547,2.5452387534387615,2.30391155359163
2025-02-28,26.085573937461543,23.67245542569345,23.759297323440492,7.12222761595268,5.1676052687080425,3.917063352797655,3.002956369264418,2.4320854896762767,2.5450898626404634,2.2956453543649777
2025-03-03,26.08517256947548,23.617409786394578,23.77404781765076,7.135111629400158,5.1671224138862275,3.933966949525373,3.0029101640111593,2.4399886016529435,2.548660035788237,2.2956100322150874
2025-03-04,26.078207417671724,23.608938183484184,23.76769977254588,7.133206442248217,5.160330156368934,3.933277355371903,3.0111292638365357,2.464234836853583,2.5479795034284014,2.2949970681906398
2025-03-05,26.116467993069982,23.672485286105648,23.667058105339265,7.143671907858789,5.167901121576223,3.8535849076594832,3.0245811935919864,2.503986869290546,2.551717765048258,2.2985448504598134
2025-03-06,26.12339381642489,23.675650852151957,23.662271822485017,7.144627184204479,5.1685921910656925,3.845245562388263,3.0249856509784845,2.504321711015782,2.552058989512828,2.298852219772608
2025-03-07,26.12868068899176,23.659476054330234,23.66545903944499,7.1460731193584675,5.169638214735369,3.8500001323045465,3.0178258615075624,2.506455232819058,2.552575477177314,2.3038161793307013
2025-03-10,26.12801954171125,23.662130694758705,23.670643879281677,7.144446383898086,5.169507404753512,3.776703279975176,3.0087125327884663,2.5835675100701816,2.552510888063339,2.3037578846996065
2025-03-11,26.127746119866043,23.661845122831863,23.671480597840016,7.144190881969808,5.169453307417463,3.776663757914272,3.008681047519133,2.5835404738153023,2.5524841768066433,2.303914514019459
2025-03-12,26.136859344057157,23.66973665238607,23.6847185043288,7.1466827392036025,5.170448388889621,3.7523073690948254,3.0077416546692133,2.5737743705073353,2.5533744702303776,2.3043565066329976
2025-03-13,26.14260331464117,23.688450522844445,23.6884259280634,7.1484016771390975,5.1698835582335265,3.75176313158446,3.008465084184563,2.5431074128903353,2.553988614218654,2.304910756200343
2025-03-14,26.144158358316172,23.686242491139716,23.689834989604318,7.1488268863916185,5.170191079050445,3.7512628792286202,3.008644037081652,2.543620394330927,2.5541405334362146,2.3030783514203232
2025-03-17,26.152809176533047,23.69588915745879,23.69749278428084,7.151192355610804,5.171739377866932,3.7174067032067923,3.0096395647359517,2.544642965287777,2.5549856708146033,2.304202244204457
2025-03-18,26.159942019316528,23.721420593337854,23.711624201611535,7.154754415863451,5.1722063829890805,3.612456726616485,3.0194250526359716,2.5877919000727507,2.555611795575131,2.3047669119812046
2025-03-19,26.02342293590833,23.59672718056964,23.583381621487767,7.117416392937284,5.145214546612595,4.120867280965737,3.003667787566299,2.5742880692104118,2.542275000729734,2.2927391840122016
2025-03-20,26.041707427329154,23.595652813445053,23.608238186830892,7.173577262935575,5.1433964264464205,4.08070896335214,3.00487750951731,2.533043099222198,2.5244482100806502,2.29435010084061
2025-03-21,26.03251595948155,23.636305752921146,23.59990561636337,7.171045335835613,5.144462294642236,4.064862473280512,3.0002153834415015,2.5339498316237976,2.5235572015083187,2.2931801509019545
2025-03-24,26.034016164086005,23.64847313845359,23.606848357065363,7.171458589600571,5.1537631519180005,4.039704339143222,3.000388280173404,2.5283330476960213,2.5237026293317073,2.293312302532115
2025-03-25,26.065231470597976,23.676828131125653,23.642365591271446,7.181860349622913,5.129290977561165,3.9340218194020613,3.0039858057810642,2.525414545484561,2.5447589755023405,2.2962423336508206
2025-03-26,26.100332535742616,23.566986985368292,23.639871986575866,7.186644223087455,5.138267159060196,3.9618137196424636,3.033812007235471,2.523219605668293,2.5470935113388835,2.3019582662804643
2025-03-27,26.109803685131943,23.568136926843938,23.576236433763707,7.193584905996921,5.141937052612324,3.968667401218864,3.0710198324507663,2.5196218516709843,2.548017787040024,2.302974123270531
2025-03-28,26.10999223547323,23.567404442883877,23.594460284328758,7.193636854027839,5.141974184794466,3.9452263856154057,3.0710420096315865,2.5252366617945907,2.548036187393744,2.302990754056505
2025-03-31,26.109520864725937,23.566256843349365,23.612809728269,7.1953123123870295,5.141881355344646,3.9271018910797024,3.070986567280092,2.525191073014571,2.547990187007725,2.3029491775419295
2025-04-01,26.105729400450773,23.562112670308096,23.6088393015908,7.194267453321158,5.141134682911745,3.9249070630762413,3.068916059086344,2.543858428328934,2.5476201835205847,2.3026147574053284
2025-04-02,26.11105533325759,23.564572606766138,23.61365583400169,7.195735184195976,5.142183546073236,3.9076534675482693,3.069542160754285,2.5443774109189814,2.548139933561144,2.3030845229226906
2025-04-03,26.105069701630857,23.57884543423357,23.60824269985683,7.194085652243077,5.141004765052286,3.9067576870490464,3.068838506750167,2.5488481982595608,2.547555804471722,2.300751550452879
2025-04-07,26.104734728757883,23.57800137832751,23.609383762438156,7.193812840160652,5.140777971980717,3.906707556639076,3.06879912828219,2.5495374905982944,2.547523114955983,2.300722027859541
2025-04-08,26.104122196855624,23.57690664858122,23.605219874961506,7.1936440416683745,5.140657346717024,3.9067963834697794,3.068727120756075,2.549477667234248,2.5537806769554456,2.300668042800702
2025-04-09,26.12029390822505,23.63919050014114,23.604491885097595,7.212187922397893,5.143842024839251,3.847449015063642,3.0886889408734586,2.550154052968532,2.491247211052445,2.302454539340992
2025-04-10,26.102970573357716,23.67665844855743,23.588837064415426,7.207404701085575,5.149454929281044,3.8250437191949276,3.122737962553634,2.5363700994865743,2.489594981953262,2.3009275201144104
2025-04-11,26.115178437228238,23.687009285013918,23.599869115765177,7.210775467458825,5.1608918227042855,3.782411951346829,3.124198407825295,2.526722002323663,2.4907593182707326,2.302184192063037
2025-04-14,26.106776882188594,23.677984503264536,23.591735223645195,7.208455677566751,5.159231504096609,3.781195105661925,3.1430498273384373,2.5401697112828385,2.489958012181507,2.3014435527736095
2025-04-15,26.14303599495395,23.701952977365078,23.525985580973146,7.223200697281191,5.160983028973454,3.7878486462428316,3.1344010538018394,2.5261940062378536,2.4925545277496624,2.3038434864209933
2025-04-16,26.147524658676613,23.705299584078073,23.52821757676013,7.21070518685368,5.161869150895174,3.7778357593321994,3.134939219005957,2.5363873262202103,2.4929824902513253,2.3042390479266346
2025-04-17,26.177804293623723,23.732027278381786,23.423376102939603,7.220141058193424,5.167846753577422,3.7887245313278974,3.147616689148324,2.539686425059181,2.4958694403821595,2.306907427366481
2025-04-23,26.151100580472118,23.70661481200304,23.411231405348023,7.212775865392321,5.271571985449011,3.778171656463108,3.1444058372282995,2.526250253957806,2.4933234292327042,2.304554174453566
2025-04-24,26.14864276468326,23.704386741639198,23.418791095684657,7.212097971383658,5.271076535828524,3.7778165643352755,3.1441103096924867,2.525651342437351,2.493089093791554,2.3043375805240363
2025-04-25,26.13961898184559,23.707227840275998,23.428777207790382,7.209609107755687,5.271064293753092,3.7891603407848797,3.1430252909055594,2.5287546748513043,2.4922287395934486,2.2905335224440626
2025-04-28,26.134678147983216,23.699434116511803,23.444400275332107,7.208246368656897,5.270063095297377,3.784289308274307,3.1424312055136334,2.5345992440423246,2.49175766585064,2.290100572537698
2025-04-29,26.13278985322885,23.69663798724534,23.442886990915543,7.207725555133614,5.269682320281068,3.7840158840672307,3.142204157132639,2.5425445146224144,2.491577630232718,2.289935107140588
2025-04-30,26.13019389343942,23.69428402811181,23.434959229404953,7.2070095594125485,5.269158844468367,3.7836399902903786,3.141892019175386,2.5578246807068314,2.491330123733157,2.2897076312571505
2025-05-02,26.12184312235405,23.723364495849424,23.391178158070396,7.199650766696898,5.267474909802516,3.7831530244294567,3.1408879232573046,2.5570072429001245,2.526645032966163,2.2887953236736704
