date,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-06-05,19.866680562540033,3.131394589176261,0.8634096780036081,4.7914582285662055,3.356152752074347,3.377066378765756,3.146091498929647,1.9324792093113146,40.46473289736717
2024-06-06,19.866680562540033,3.131394589176261,0.8634096780036081,4.781297714364927,3.356152752074347,3.3772771778155755,3.146091498929647,1.9324792093113146,40.45478318221571
2024-06-07,19.866680562540033,3.131394589176261,0.8634096780036081,4.770546962824154,3.3595255368714523,3.3772771778155755,3.144742385010805,1.9324792093113146,40.446056101553204
2024-06-11,19.85980851351593,3.131394589176261,0.8634096780036081,4.775058062490283,3.3768532187665796,3.3772771778155755,3.144742385010805,1.9324792093113146,40.46102283409036
2024-06-12,19.85980851351593,3.131394589176261,0.8634096780036081,4.779021084626881,3.3793828073644083,3.3772771778155755,3.144742385010805,1.9324792093113146,40.467515444824784
2024-06-13,19.85980851351593,3.131394589176261,0.8634096780036081,4.779779961206229,3.3819545557722006,3.3772771778155755,3.1483681286676926,1.9324792093113146,40.47447181346881
2024-06-14,19.85980851351593,3.1305513929769853,0.8634096780036081,4.780496677975614,3.382797751971477,3.3768555797159374,3.1483681286676926,1.9324792093113146,40.47476693213856
2024-06-17,19.85980851351593,3.1305513929769853,0.8634096780036081,4.791247429516386,3.387435331067497,3.3768555797159374,3.1483681286676926,1.9324792093113146,40.49015526277535
2024-06-18,19.85980851351593,3.1306778724068764,0.8634096780036081,4.79128958932635,3.395867293060259,3.3768555797159374,3.1483681286676926,1.9324792093113146,40.49875586400797
2024-06-19,19.85980851351593,3.1306778724068764,0.8634096780036081,4.794915332983239,3.395867293060259,3.3768555797159374,3.1483681286676926,1.9324792093113146,40.50238160766486
2024-06-20,19.84652817337733,3.1306778724068764,0.8634096780036081,4.798119478540488,3.396246731349933,3.3768555797159374,3.1483681286676926,1.9324792093113146,40.49268485137318
2024-06-21,19.84652817337733,3.134893853403258,0.8634096780036081,4.826914628745772,3.412562577805929,3.3478496304608334,3.1483681286676926,1.9324792093113146,40.51300587977574
2024-06-24,19.827640578513538,3.1393627932594224,0.8634096780036081,4.87055003205832,3.418970868920429,3.3763496619963718,3.1483681286676926,1.9324792093113146,40.57713095073069
2024-06-25,19.810903133957904,3.1393627932594224,0.863241038763753,4.876072967163579,3.420615101509018,3.37677126009601,3.1483681286676926,1.9324792093113146,40.567813632728694
2024-06-26,19.810903133957904,3.1393627932594224,0.863241038763753,4.891967215519936,3.4012215889256634,3.3813245195721016,3.1483681286676926,1.9324792093113146,40.56886762797779
2024-06-27,19.810903133957904,3.1393627932594224,0.863241038763753,4.902254209151107,3.41555592431336,3.389756481564864,3.1483681286676926,1.9324792093113146,40.60192091898942
2024-06-28,19.810903133957904,3.1393627932594224,0.863241038763753,4.9016639718116135,3.4134057740052057,3.3939303027512815,3.1483681286676926,1.9323948896913867,40.60327003290826
2024-07-02,19.810903133957904,3.1393627932594224,0.863241038763753,4.906385870527561,3.410454587307739,3.3939303027512815,3.1483681286676926,1.9323948896913867,40.60504074492674
2024-07-03,19.8070665912512,3.1393627932594224,0.863241038763753,4.917726859407827,3.4141224907745906,3.3939303027512815,3.1483681286676926,1.9323948896913867,40.61621309456715
2024-07-04,19.75601106138502,3.1464878011433064,0.863241038763753,4.923334114133014,3.363699358057869,3.41104718559659,3.1483681286676926,1.9323948896913867,40.54458357743863
2024-07-05,19.750235167419977,3.143663093875731,0.863241038763753,4.890238663311421,3.395782973440332,3.393550864461607,3.1483681286676926,1.9319732915917487,40.517053221532265
2024-07-08,19.750235167419977,3.1456867647539943,0.863241038763753,4.879867350060322,3.4029501411341796,3.4009288312052752,3.1483681286676926,1.9319732915917487,40.523250713596944
2024-07-09,19.750235167419977,3.1456867647539943,0.8618497650349471,4.878138797851806,3.409400592058643,3.4053977710614394,3.1610160716568365,1.9319732915917487,40.543698221429395
2024-07-10,19.750235167419977,3.1456867647539943,0.8618497650349471,4.873712017805606,3.407292601560453,3.403922177712706,3.1610160716568365,1.9319732915917487,40.53568785753627
2024-07-11,19.750235167419977,3.1456867647539943,0.8618497650349471,4.872152104836944,3.407292601560453,3.403922177712706,3.1610160716568365,1.9319732915917487,40.53412794456761
2024-07-12,19.750193007610015,3.145728924563958,0.8615546463652004,4.868652840609948,3.4086838752892583,3.4045967346721264,3.1610160716568365,1.9319732915917487,40.53239939235909
2024-07-15,19.750193007610015,3.145728924563958,0.8615546463652004,4.868652840609948,3.4086838752892583,3.4041751365724884,3.1610160716568365,1.9319732915917487,40.531977794259454
2024-07-16,19.750193007610015,3.145728924563958,0.8615546463652004,4.873669857995642,3.410328107877847,3.4041751365724884,3.1610160716568365,1.9319732915917487,40.53863904423374
2024-07-17,19.750193007610015,3.145728924563958,0.8615546463652004,4.897869588914871,3.4056905287818275,3.4041751365724884,3.155577456171504,1.9319732915917487,40.55276258057161
2024-07-18,19.746693743383016,3.143072856536238,0.8615546463652004,4.920804525535185,3.4056905287818275,3.4083911175688693,3.155577456171504,1.9319732915917487,40.57375816593359
2024-07-19,19.746693743383016,3.143072856536238,0.8615546463652004,4.912246084112531,3.4665271345596107,3.4085175969987613,3.155577456171504,1.9319732915917487,40.626162809718615
2024-07-22,19.746693743383016,3.143072856536238,0.8615546463652004,4.912035285062712,3.4707431155559916,7.620282612383719,3.155577456171504,1.9319732915917487,44.84193300705013
2024-07-23,19.746651583573055,3.143072856536238,0.8615546463652004,4.916672864158731,3.4707431155559916,7.6290940126661555,3.155577456171504,1.9319732915917487,44.855339826618625
2024-07-24,19.742435602576673,3.145728924563958,0.8615546463652004,4.928013853038997,3.4665271345596107,7.62150524687267,3.155577456171504,1.9319732915917487,44.853316155740366
2024-07-25,19.742435602576673,3.145728924563958,0.8615546463652004,4.942685466906404,3.4665271345596107,7.62150524687267,3.155577456171504,1.9319732915917487,44.86798776960777
2024-07-26,19.742435602576673,3.145728924563958,0.8615546463652004,4.946311210563293,3.459570765915581,7.6227700411715835,3.155577456171504,1.9153201666560422,44.849268813983834
2024-07-29,19.742435602576673,3.145728924563958,0.8607114501659241,4.955712848185223,3.458811889336232,7.621926844972307,3.155577456171504,1.9153201666560422,44.85622518262786
2024-07-30,19.742435602576673,3.145728924563958,0.8607114501659241,4.954701012746091,3.458811889336232,7.62150524687267,3.155577456171504,1.9153201666560422,44.854791749089095
2024-07-31,19.742435602576673,3.145728924563958,0.8607114501659241,4.941673631467273,3.463070030142578,7.62150524687267,3.155577456171504,1.9153201666560422,44.84602250861662
2024-08-01,19.742435602576673,3.145728924563958,0.8607114501659241,4.940198038118539,3.463070030142578,7.62150524687267,3.155577456171504,1.9153201666560422,44.84454691526789
2024-08-02,19.742435602576673,3.145728924563958,0.8607114501659241,4.942727626716368,3.463070030142578,7.62150524687267,3.155577456171504,1.9153201666560422,44.847076503865715
2024-08-05,19.742351282956744,3.145728924563958,0.8607114501659241,4.944582658354776,3.462859231092759,7.62150524687267,3.155577456171504,1.9153201666560422,44.84863641683438
2024-08-06,19.74087568960801,3.145728924563958,0.8607114501659241,4.947660324482134,3.462859231092759,7.619565895614334,3.155577456171504,1.9153201666560422,44.84829913835467
2024-08-07,19.74087568960801,3.145728924563958,0.8607114501659241,4.951412547568913,3.462859231092759,7.594902406785503,3.155577456171504,1.9152780068460786,44.827345712802654
2024-08-08,19.74087568960801,3.145728924563958,0.8607114501659241,4.954195095026525,3.462817071282795,7.595703443174815,3.155577456171504,1.9152780068460786,44.830887136839614
2024-08-09,19.74087568960801,3.145728924563958,0.8607114501659241,4.95280382129772,3.462817071282795,7.596335840324272,3.155577456171504,1.9152780068460786,44.83012826026027
2024-08-12,19.74087568960801,3.145728924563958,0.8607114501659241,4.955038291225802,3.45889620895616,7.596335840324272,3.155577456171504,1.9152780068460786,44.82844186786171
2024-08-13,19.74087568960801,3.145728924563958,0.8607114501659241,4.957441400393739,3.4631121899525414,7.584362454294551,3.155535296361541,1.9152780068460786,44.823045412186346
2024-08-14,19.74087568960801,3.145728924563958,0.8607114501659241,4.957441400393739,3.4631543497625055,7.584362454294551,3.155535296361541,1.9152780068460786,44.823087571996304
2024-08-15,19.658664060178577,3.145728924563958,0.8601212128264307,4.912541202782278,3.471038234225739,7.5997929447413055,3.155535296361541,1.9152780068460786,44.718699882525904
2024-08-16,19.658664060178577,3.145728924563958,0.8601212128264307,4.92295467584334,3.481493867096764,7.603966765927724,3.155535296361541,1.9152780068460786,44.74374280964441
2024-08-19,19.65638743044053,3.145728924563958,0.8601212128264307,4.933789747004039,3.481915465196402,7.60426188459747,3.155535296361541,1.9152780068460786,44.75301796783645
2024-08-20,19.656345270630567,3.145728924563958,0.8601212128264307,4.953098939967466,3.481493867096764,7.603123569728447,3.155535296361541,1.9152780068460786,44.77072508802125
2024-08-21,19.656345270630567,3.145728924563958,0.8601212128264307,4.950442871939746,3.481493867096764,7.603123569728447,3.155535296361541,1.9152780068460786,44.768069019993526
2024-08-22,19.656345270630567,3.145728924563958,0.8601212128264307,4.948208402011664,3.480650670897488,7.603123569728447,3.155535296361541,1.9152780068460786,44.76499135386617
2024-08-23,19.656345270630567,3.145728924563958,0.8601212128264307,4.924851867291711,3.4768562880007443,7.603123569728447,3.155535296361541,1.9152780068460786,44.73784043624948
2024-08-26,19.656345270630567,3.145728924563958,0.8601212128264307,4.926074501780662,3.479385876598574,7.603123569728447,3.155535296361541,1.9152780068460786,44.741592659336256
2024-08-27,19.656345270630567,3.145728924563958,0.8601212128264307,4.928477610948599,3.482674341775751,7.603123569728447,3.155535296361541,1.9152780068460786,44.74728423368137
2024-08-28,19.656345270630567,3.145728924563958,0.8601212128264307,4.928140332468889,3.486890322772132,7.604388364027362,3.155535296361541,1.9152780068460786,44.752427730496954
2024-08-29,19.656345270630567,3.145728924563958,0.8601212128264307,4.931723916315812,3.498610749942072,7.604388364027362,3.155535296361541,1.9152780068460786,44.76773174151382
2024-08-30,19.656345270630567,3.145728924563958,0.8601212128264307,4.931681756505849,3.502742411318526,7.604809962127,3.155535296361541,1.9152780068460786,44.772242841179946
2024-09-02,19.656345270630567,3.145728924563958,0.8601212128264307,4.920888845155113,3.4943104493257633,7.604809962127,3.155535296361541,1.9152780068460786,44.75301796783645
2024-09-03,19.656345270630567,3.145728924563958,0.8601212128264307,4.913047120501844,3.496418439823954,7.604725642507073,3.155535296361541,1.9152780068460786,44.74719991406144
2024-09-04,19.656345270630567,3.145728924563958,0.8601633726363945,4.913384398981554,3.496418439823954,7.604725642507073,3.155535296361541,1.9152780068460786,44.74757935235112
2024-09-05,19.65605015196082,3.145728924563958,0.8601633726363945,4.913426558791518,3.5156011533574896,7.6045148434572525,3.155535296361541,1.9152780068460786,44.76629830797505
2024-09-10,19.65605015196082,3.143072856536238,0.8601633726363945,4.913426558791518,3.5156011533574896,7.605105080796746,3.155535296361541,1.9152780068460786,44.764232477286825
2024-09-11,19.654785357661904,3.143072856536238,0.8601633726363945,4.913763837271228,3.5198171343538704,7.605062920986782,3.155535296361541,1.9152780068460786,44.76747878265404
2024-09-12,19.65474319785194,3.143072856536238,0.8601633726363945,4.905837792998032,3.519437696064196,7.605062920986782,3.155535296361541,1.9152358470361146,44.75908898047124
2024-09-13,19.65031641780574,3.143072856536238,0.8601633726363945,4.902043410101288,3.5198592941638345,7.610290737422296,3.155535296361541,1.9152358470361146,44.756517232063445
2024-09-16,19.647828989017878,3.143072856536238,0.8601633726363945,4.897658789865051,3.5153903543076703,7.610290737422296,3.155535296361541,1.9152358470361146,44.74517624318318
2024-09-17,19.647828989017878,3.143072856536238,0.8601633726363945,4.896562634805993,3.5293452514056924,7.619987493713973,3.155535296361541,1.9152358470361146,44.76773174151382
2024-09-19,19.647828989017878,3.143072856536238,0.8601633726363945,4.896393995566138,3.5293452514056924,7.619987493713973,3.155535296361541,1.9152358470361146,44.76756310227397
2024-09-20,19.647828989017878,3.143072856536238,0.8601633726363945,4.89344280886867,3.5250871105993475,7.620451251623574,3.155535296361541,1.9152358470361146,44.76081753267975
2024-09-23,19.647828989017878,3.143072856536238,0.8601633726363945,4.884589248776269,3.529724689695367,7.620451251623574,3.155535296361541,1.9152358470361146,44.756601551683374
2024-09-24,19.647828989017878,3.143072856536238,0.8601633726363945,4.876157286783506,3.5333082735422914,7.620366932003647,3.155535296361541,1.9152358470361146,44.75166885391761
2024-09-25,19.647828989017878,3.143030696726274,0.8600790530164669,4.87210994502698,3.532886675442653,7.620366932003647,3.155535296361541,1.9152358470361146,44.74707343463155
2024-09-26,19.647828989017878,3.142946377106346,0.8600790530164669,4.877337761462494,3.5301884476049685,7.61952373580437,3.155535296361541,1.9143926508368385,44.7478323112109
2024-09-27,19.647828989017878,3.142946377106346,0.8600790530164669,4.881005664929345,3.53086300456439,7.6173314256862525,3.155535296361541,1.9143926508368385,44.74998246151905
2024-09-30,19.647828989017878,3.142946377106346,0.861638965985128,4.882734217137862,3.5134931628592985,7.6172892658762885,3.155535296361541,1.9143926508368385,44.73585892518118
2024-10-02,19.64458268365066,3.138730396109965,0.8588985783374801,4.883577413337138,3.520744650173074,7.631370642404202,3.155535296361541,1.9143926508368385,44.7478323112109
2024-10-03,19.64445620422077,3.1383931176302546,0.8588985783374801,4.89310553038896,3.528502055206416,7.643175389194069,3.142887353372397,1.9076470812426285,44.757065309592974
2024-10-04,19.64445620422077,3.1383931176302546,0.8588985783374801,4.8509035606151825,3.588326825545067,7.732259067647608,3.134455391379634,1.9076470812426285,44.855339826618625
2024-10-07,19.64445620422077,3.1422296603369615,0.8588985783374801,4.81139981867909,3.598655978986202,7.7457502068360276,3.142887353372397,1.9076470812426285,44.85192488201156
2024-10-08,19.64445620422077,3.140964866038047,0.8588985783374801,4.641116346235247,3.628083526340943,7.734999455295255,3.142887353372397,1.9076470812426285,44.699053411082765
2024-10-09,19.64445620422077,3.140754066988228,0.8588985783374801,4.7811712349350355,3.5729806547182394,7.7545194473085015,3.1328954784109735,1.9076470812426285,44.793322746161856
2024-10-10,19.64403460612113,3.144126851785333,0.8581397017581316,4.732181535757084,3.629179681400003,7.788921852238973,3.163292701394883,1.9020398265174412,44.86191675697298
2024-10-14,19.62114182931078,3.144379810645116,0.8581397017581316,4.63905051554702,3.600595330244537,7.770793133954533,3.163714299494521,1.9015760686078391,44.69939068956248
2024-10-15,19.617347446414037,3.142904217296382,0.8581397017581316,4.643308656353366,3.597433344497251,7.756880396666474,3.163714299494521,1.899805356589359,44.67953341906952
2024-10-16,19.617347446414037,3.142904217296382,0.8581397017581316,4.632220626332882,3.5880738666852845,7.755615602367561,3.163714299494521,1.899805356589359,44.65782111693816
2024-10-17,19.61439625971657,3.1425247790067083,0.8581397017581316,4.628932161155705,3.5939762400802184,7.752242817570456,3.1847942044764275,1.899805356589359,44.67481152035357
2024-10-18,19.613974661616933,3.1425247790067083,0.8581397017581316,4.625685855788491,3.5989510976559482,7.752242817570456,3.1847942044764275,1.894830499013629,44.671143616886724
2024-10-21,19.613974661616933,3.1425247790067083,0.8581397017581316,4.624463221299541,3.6002158919548624,7.760211021653615,3.183529410177513,1.894830499013629,44.67788918648093
2024-10-22,19.58581190856111,3.1425247790067083,0.8581397017581316,4.622228751371458,3.6036308365619316,7.760211021653615,3.174254251985474,1.894830499013629,44.64163174991205
2024-10-23,19.581975365854397,3.1425247790067083,0.8581397017581316,4.622439550421277,3.611641200455056,7.755995040657234,3.174254251985474,1.894830499013629,44.64180038915191
2024-10-24,19.581975365854397,3.1425247790067083,0.8581397017581316,4.631546069373462,3.6068771419291457,7.755995040657234,3.174254251985474,1.894830499013629,44.64614284957818
2024-10-25,19.581933206044436,3.1425247790067083,0.8581397017581316,4.635719890559878,3.5997099742352967,7.755995040657234,3.174254251985474,1.894830499013629,44.64310734326079
2024-10-28,19.581933206044436,3.1425247790067083,0.8581397017581316,4.64204386205445,3.597601983737106,7.755995040657234,3.174254251985474,1.894830499013629,44.64732332425717
2024-10-29,19.581933206044436,3.1425247790067083,0.8581397017581316,4.645838244951194,3.601817964733488,7.755995040657234,3.174254251985474,1.894830499013629,44.65533368815029
2024-10-30,19.57978305573628,3.143157176156165,0.8581397017581316,4.646934400010253,3.601817964733488,7.758524629255064,3.174254251985474,1.894830499013629,44.65744167864848
2024-10-31,19.57978305573628,3.143157176156165,0.8581397017581316,4.6534270107446805,3.6035043571320404,7.754308648258681,3.174254251985474,1.894830499013629,44.661404700785084
2024-11-01,19.57978305573628,3.1432414957760932,0.8581397017581316,4.649211029748299,3.6026190011228,7.754308648258681,3.174254251985474,1.894830499013629,44.65638768339939
2024-11-04,19.57978305573628,3.1432414957760932,0.8581397017581316,4.650180705377467,3.6009326087242477,7.756374478946909,3.174254251985474,1.894830499013629,44.65773679731823
