date,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA MERCHANTS SECURITIES (HK) CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CIS SECURITIES ASSET MANAGEMENT LTD,VALUABLE CAPITAL LTD
2024-11-04,72.63708489559141,10.255982739102066,0.0,2.4123610484755234,3.6101325471776144,3.1208391224036443,1.8523549044880159,2.2352471619043595,2.1025282692697838,1.7734693115875702
2024-11-05,72.70409563120317,10.140533804676304,0.0,2.414586551999678,3.613463044787616,3.115437511330827,1.8815884095740136,2.2373092704926734,2.1044679391528853,1.7885178367828363
2024-11-06,72.70553716856932,10.202316616030256,0.0,2.409269350376798,3.633828676483661,3.1200479345502314,1.7985836593968438,2.237353630647147,2.104509665401508,1.788553298544232
2024-11-07,72.75492312592567,10.165129759399873,0.0,2.41090587048285,3.6362969906595266,3.0875039941047397,1.823147630479382,2.238873375295179,2.1059391744683422,1.7772800791844334
2024-11-08,72.85032069976228,10.146788220092724,0.0,2.4140670939562696,3.620496841738711,2.9897635273428578,1.85218324887994,2.241809026642936,2.108700520082632,1.7758708215016448
2024-11-11,72.84282949676124,10.141538140871662,0.0,2.4138188552871016,3.6201245458236677,2.872954303516195,1.9901122585271158,2.2415785012815257,2.1084836822772166,1.7685602156542715
2024-11-12,72.74261279002481,10.244043671885516,0.0,2.4165659005712836,3.6058086749538614,2.8591996184527675,2.0270494113102404,2.2384945516760313,2.1055828436867174,1.7606425374387717
2024-11-13,72.70833561017682,10.280622547499387,0.0,2.4154271861257697,3.6041095752417625,2.7444815622255385,2.1515952147598663,2.2374397465570834,2.104590668137205,1.7533978892765798
2024-11-14,72.64800489029017,10.357282664682476,0.0,2.4134229529144084,3.6011190168222926,2.7373096196415982,2.1388551574116637,2.235583200818827,2.102844355709478,1.7655781417090775
2024-11-15,72.68019140630815,10.335871540728455,0.0,2.4144922138892895,3.6027144835538656,2.7198677467495944,2.139802771814676,2.236573670338415,2.1037760156172842,1.7667101510002607
2024-11-18,72.63101654737774,10.327014168533054,0.0,2.4128585870136687,3.600276914622533,2.7184935553718867,2.2070628421983574,2.2350604217819887,2.102352616933441,1.7658643461673265
2024-11-19,72.60639923539001,10.333647122133723,0.0,2.4120407808553312,3.5990566488977422,2.5878211597338376,2.3580791963445225,2.234302877934609,2.101640052622222,1.767012926087992
2024-11-20,72.60107191151653,10.342439005937718,0.0,2.4118638030328388,3.598792576576161,2.582972703526529,2.360119003759987,2.234138941212948,2.101485849723528,1.7671162047137603
2024-11-21,72.60515894202517,10.345583590610183,0.0,2.411999577349748,3.5989951682826953,2.583195757694685,2.3519824185197837,2.234264710623411,2.1016041515137793,1.767215683380546
2024-11-22,72.59264562524315,10.32074325615147,0.0,2.4115838752807863,3.598374890505001,2.580537981287348,2.3940816773068727,2.2338796407123147,2.101241945316844,1.766911108196213
2024-11-25,72.54778535105343,10.350093684353007,0.0,2.410093582249794,3.596151193010095,2.5866242960057177,2.410059056467313,2.2324991640493406,2.099943435130392,1.7667502376809177
2024-11-26,72.57903806307304,10.32835581526403,0.0,2.4111318215330733,3.592111771140352,2.587971440947517,2.397242208842802,2.2334608977965593,2.1008480654663564,1.7698399159362714
2024-11-27,72.56011428687961,10.32601206484631,0.0,2.4105031590406893,3.5911751877819484,2.5976561654289827,2.4118654132283037,2.2328785600404433,2.1003003042991066,1.7694948584546117
2024-11-28,72.55977645198587,10.325963987645457,0.0,2.410491935904031,3.5911584675176558,2.597644070920819,2.412086980304775,2.2328681639116823,2.1002905254455717,1.769719416364136
2024-11-29,72.56028320550618,10.326152502705387,0.0,2.4105087706482093,3.5911835479724803,2.5978950109068277,2.411056234371773,2.232883758141127,2.100305193760022,1.7697317759879945
2024-12-02,72.55259820412432,10.325989933817521,0.0,2.4102534689540174,3.5984847250443424,2.598550956871442,2.411615582033596,2.2326472690591004,2.100082746332816,1.7697771137628466
2024-12-03,72.52845593685858,10.370605643332649,0.0,2.4210862475878727,3.597287309898171,2.5926833095859236,2.38486749230955,2.231904343672361,2.0993839325039922,1.7737257842509064
2024-12-04,72.51234190012103,10.400290150955643,0.0,2.4321805603202415,3.596488081248968,2.5993192546576913,2.353861221088567,2.2314084694927154,2.098917501096104,1.7751928610190446
2024-12-05,72.68338027044432,10.152452255729896,0.0,2.4379174623215887,3.6049712917505854,2.6106972399635544,2.388329334226805,2.236671800646374,2.1038683193902505,1.7817120255266248
2024-12-06,72.71627672506163,10.108404478537986,0.0,2.4390208623129155,3.6066028996099684,2.6123454373034107,2.3899935373159966,2.2376841169710966,2.1048205289384594,1.784851413948535
2024-12-09,72.58351700781279,10.27042570127447,0.0,2.4345678878946986,3.6000182448016442,2.611884165753961,2.383417782297786,2.2335987275089195,2.100977711472186,1.7815927711835469
2024-12-10,72.42295904985447,10.332982302963698,0.0,2.4531153484462433,3.6083198767302664,2.6034344497837125,2.4601677888299442,2.2286579080863977,2.0963302556175236,1.7940330196877523
2024-12-11,72.40310742348146,10.36023202320808,0.0,2.4524429328202304,3.6073308116745593,2.6023723898062743,2.457286647956786,2.228047017773643,2.09575563721564,1.7934251160633283
2024-12-12,72.44593659152765,10.334866047429346,0.0,2.453893645285914,3.6094646838663675,2.59926316482853,2.435264662491983,2.2293649915945863,2.096995355696852,1.7949508572787563
2024-12-13,72.43171068020403,10.337251960049246,0.0,2.4534117842590866,3.608755908095988,2.5987527581856,2.4500077214014255,2.2289272203382455,2.096583577322802,1.7945983901435754
2024-12-16,72.4007528679467,10.38219459749018,0.0,2.452363179156518,3.607213500953644,2.5969451742881677,2.442921126022656,2.227974561485176,2.0956874830547103,1.7939475096022535
2024-12-17,72.40436885551583,10.370169036872392,0.0,2.452485660131088,3.607393659842357,2.5969587272971144,2.4507089679384375,2.228085835581087,2.0957921501967958,1.7940371066249006
2024-12-18,72.4853606025033,10.290490201308703,0.0,2.5095312653270128,3.6114289013505765,2.5841660414350103,2.3756597529246974,2.2305781791663466,2.0981365096636373,1.8146485463207007
2024-12-19,72.56895851580182,10.27348787545528,0.0,2.5124255266701985,3.6155939895514124,2.5828390983531633,2.315571131081314,2.2331507218105098,2.100556306331066,1.7974168349452262
2024-12-20,72.5462405887388,10.279814607943978,0.0,2.533634175026962,3.6144621171610116,2.5820305329354967,2.314613481563146,2.2324516273732127,2.0998987209676403,1.7968541482897566
2024-12-23,72.50953350364232,10.256932920458818,0.0,2.5990022323727837,3.6141453945637405,2.580607754525154,2.3135586467013365,2.231322047243426,2.0988362102101017,1.7960612902823196
2024-12-27,72.47555984218762,10.23875686509372,0.0,2.641848239493129,3.6124520206562005,2.5800962140596746,2.3142185982093353,2.230276582238115,2.0978528202004143,1.8089388178617958
2024-12-30,72.47370611700866,10.237913684865262,0.0,2.6417806682924208,3.612359624084404,2.575612334465376,2.309974039444709,2.230219537906681,2.097799162904037,1.820634831028443
2025-01-02,72.53239723202138,10.132875473250499,0.0,2.668354466768713,3.6164485515687996,2.566295406158173,2.3299959969059203,2.2320256283968174,2.0994980158886607,1.8221092290410343
2025-01-03,72.57521055271134,10.079015112024516,0.0,2.6953097244929944,3.602749680834976,2.565016047111063,2.3246187753855825,2.233343114550089,2.1007372756577074,1.8239997172317284
2025-01-06,72.56802925092359,10.073128511900212,0.0,2.7197222657137807,3.6023931895133976,2.5578939598258654,2.3213620554123398,2.2331221257196185,2.1005294081470467,1.8238192328441465
2025-01-07,72.59109895193572,10.049664092392185,0.0,2.7205868775842377,3.6035384064177016,2.558008434607289,2.322915166461943,2.2338320452295695,2.101197175839147,1.8191588495322073
2025-01-08,72.60564124197803,10.052026773105272,0.0,2.721131897070516,3.604260308984839,2.5622479837858445,2.3224487449208615,2.234279552347888,2.1016181120036124,1.7963453858031317
2025-01-09,72.5969320778154,10.061884514999564,0.0,2.7367602227048917,3.603827972128104,2.5586798173028935,2.322170163435555,2.2340115468999127,2.101366019510088,1.7843676652035894
2025-01-10,72.5812101413888,10.05411669776279,0.0,2.763994942925893,3.60304751002525,2.5574271014817485,2.32166726323528,2.233527738748364,2.1009109377039814,1.7840976667278934
2025-01-13,72.57098608542026,10.044085634698792,0.0,2.786190350884079,3.6025399715131736,2.5569504366426603,2.3214566409133592,2.233213115823728,2.100614995669257,1.7839627684346981
2025-01-14,72.59549484383038,10.048176468519666,0.0,2.787131306352344,3.603756625531361,2.5576975173623713,2.286721695213079,2.2339673191725655,2.101324417825667,1.7857298061925726
2025-01-15,72.59650935603005,10.04843334762742,0.0,2.7871702561345373,3.603806987541692,2.557150974819969,2.2867536518387905,2.233998538563023,2.101353783549559,1.7848231038949534
2025-01-16,72.6626829222454,9.94289440671934,0.0,2.8253792201360435,3.595435613604919,2.559248756310745,2.288721522644136,2.236034885097146,2.1032692210130275,1.786333452229253
2025-01-17,72.64879509479842,9.949385005151173,0.0,2.8467489356817985,3.594748427453922,2.558759613828082,2.28863370855689,2.2356075176314705,2.102867228699487,1.774454468198758
2025-01-20,72.64845643361852,9.949455165420531,0.0,2.846735665215961,3.594731670097626,2.5590973074664984,2.2886230398129546,2.235597096075563,2.1028574259285544,1.774446196363787
2025-01-21,72.64803311158376,9.949397190016617,0.0,2.8467190773076503,3.595293422904987,2.5590823956248356,2.2886097040229103,2.235584069267313,2.1028451725934105,1.7744358566785228
2025-01-22,72.44574322758636,10.101826687964705,0.0,2.937807809184128,3.5852822573123966,2.5516079340699167,2.2818883790233135,2.2293590412428945,2.0969897586502,1.7694949049660798
2025-01-23,72.444901306637,9.945982532625406,0.0,3.094313923706463,3.5852405913137138,2.5520431368078045,2.2818618602860514,2.2293331329700696,2.0969653886937363,1.7693581269597722
2025-01-24,68.58832915698059,9.380753665009873,5.311902715124459,2.9783316333672474,3.394381900572267,2.415746144142104,2.1592876835063075,2.1106555736408406,1.9853343674490604,1.6752771602072374
2025-01-27,68.57987801159268,9.381798087556795,5.291115673499178,3.007228338394844,3.394513729307446,2.415778528291385,2.1590216257910666,2.110395508155416,1.9850897434789305,1.6751807539322587
2025-02-03,68.58010435441317,9.381939065692126,5.251418008828647,3.0498137604380053,3.394524932649213,2.4160065297977265,2.1548482117343344,2.1104024733598683,1.9850962951209643,1.6758463679659528
2025-02-04,68.59685787014588,9.387642264271127,5.236965009662102,3.050558803089929,3.3953541852057607,2.4161565746054805,2.1508629379264033,2.110918026104686,1.9855812366696006,1.669103092319026
2025-02-05,68.58440515189072,9.41289325058343,5.236014318161028,3.0500050204463034,3.386046143048683,2.4154979158500733,2.1504724814098353,2.110534820980501,1.9852207845369416,1.668910113092489
2025-02-06,68.56735603699488,9.413083194534355,5.23460272516637,3.070805607925924,3.385754388546356,2.415117444675278,2.1499379043097684,2.1100101718190056,1.984727286675814,1.6686052393522555
2025-02-07,68.56758229716706,9.412674279581895,5.234619998431411,3.070815741042406,3.385765560938223,2.415125414136556,2.14994499872537,2.1100171344801377,1.9847338359255384,1.6687207395714003
2025-02-10,68.63061614639592,9.326975690799975,5.239432159465783,3.0736387272108785,3.3888780789641255,2.4173456273353193,2.1542334327435797,2.1119568631021663,1.9865583922126617,1.6703648817695913
2025-02-11,68.77645208728667,9.353745692735052,4.947160395578799,3.1508910289325365,3.3960792415204333,2.4224823417321213,2.1600246704871036,2.1164446447008944,1.9907797095857236,1.6859401874406699
2025-02-12,68.797097777623,9.34695203114839,4.8888290954131035,3.2026035378525637,3.3987541295778683,2.423209535688116,2.1585761947985214,2.1170799705925676,1.9913773126920862,1.6755204146137914
2025-02-13,68.82618975479056,9.308507499276978,4.890896416695748,3.2039578110996865,3.4001913483084527,2.424234229443546,2.1594889840207716,2.117975212458227,1.992219399134455,1.676339344771582
2025-02-14,68.89586732406417,9.254602767989764,4.807431220151825,3.259146150422023,3.4036336000015854,2.4266884514346128,2.1602384162280464,2.1201193870102637,1.9942362622745762,1.6780364204231262
2025-02-17,68.95142122258324,9.17645314744614,4.787084113241917,3.285002219995187,3.4063781059197877,2.4293088608183266,2.165298611354786,2.121828936535495,1.9958443064612665,1.6813804756438546
2025-02-18,68.93304575700844,9.176219242062082,4.763692285006884,3.301819632257493,3.4054703105109296,2.4288826138781383,2.1647215620440297,2.121263471837486,1.995312416506052,1.7095727088884707
2025-02-19,68.96293947397206,9.148558925230367,4.765758122477229,3.3022558544986023,3.388693461678331,2.4298253022575436,2.172740535422196,2.1221833854890013,1.9961777098349338,1.710867229139728
2025-02-20,68.96408388125724,9.148821371401047,4.76583720797382,3.302310653868904,3.388749695439744,2.4298656240564513,2.1710065082587398,2.122218602116154,1.9962108354576384,1.7108956201702714
2025-02-21,68.96835667073286,9.149277565476181,4.766132483687188,3.302515254255265,3.382321429690311,2.4303480816780505,2.1713622907877332,2.1223500878518844,1.9963345141635513,1.711001621676974
2025-02-24,68.93571378516071,9.13864386512179,4.763876661962604,3.3330217180425006,3.3807205689952435,2.4324047474128174,2.195547882880418,2.1213455745590344,1.9953896443383836,1.7033355515264976
2025-02-25,68.92778653493254,9.195532667834456,4.702403698829133,3.343695632350286,3.3803318036306673,2.43212503345861,2.1954059781850175,2.1211016307994557,1.9951601848587488,1.706456835121097
2025-02-26,68.895029747788,9.191936279260062,4.700168959476924,3.3863143556803275,3.3787253570155085,2.4290903766151475,2.1984518656394605,2.1200936124352388,1.9942120180775398,1.7059774280117994
2025-02-27,68.8847520609907,9.192775094261654,4.699467793302286,3.401279596450442,3.3782213223831037,2.4286175046018292,2.195250827260704,2.119777339139338,1.9939145236631504,1.7059439379467811
2025-02-28,68.88848212611273,9.167855831392838,4.699722266467733,3.417929598842657,3.378404250899969,2.427312397052446,2.1995690366763956,2.1198921237220305,1.9940224928551489,1.706809875978041
2025-03-03,68.91986110768019,9.186183408382721,4.701863008923078,3.433748620464939,3.37994312766782,2.4168093283069325,2.20057094924767,2.1208577431379654,1.9949307781463508,1.6452319280423324
2025-03-04,68.9012739881943,9.192990441147247,4.700594955155287,3.4405596257541804,3.379031584815588,2.4158259464713927,2.2102567089503453,2.1202857652545117,1.994392761729261,1.6447882225278834
2025-03-05,68.93075904010433,9.158111988269905,4.702606489605064,3.4420319509129618,3.3782660458855545,2.4168597554173568,2.2108708181236754,2.1211931031342632,1.9952462259789736,1.6440545825679105
2025-03-06,68.9241284189459,9.15734161277673,4.702154134190384,3.450988403789275,3.37794108207209,2.416737837743478,2.2106581489607446,2.1209890602937866,1.9950542982818682,1.6440070029457492
2025-03-07,68.95531106259334,9.14998050151577,4.658707649026959,3.4642750059888474,3.3794693296602794,2.4178312179067434,2.211658294582701,2.1219486378403496,1.9959569004426456,1.6448614004423707
2025-03-10,69.00286357871252,9.099726644793876,4.431237432978576,3.5961741037821735,3.3817998574658477,2.4194985870504873,2.3305174089211365,2.12341196235082,1.9973333393451598,1.6174370845993942
2025-03-11,69.0010304854919,9.107454546091178,4.373561205602977,3.621979899011455,3.3817100183769933,2.4194343119432347,2.3366541063544957,2.1233555529227046,1.9972802792544067,1.6375395949506593
2025-03-12,69.01470465188282,9.116455640510505,4.374427928943563,3.6226976789555394,3.3823801832303553,2.4207994703981046,2.3309173318479903,2.123776345437446,1.9976760870079384,1.6161646817857394
2025-03-13,69.02922506094937,9.122803091967421,4.375348290528545,3.6234598795979713,3.3830918220633674,2.4213087966171414,2.3314077472359784,2.1242231792166706,1.998096389813147,1.59103574201038
2025-03-14,69.03151831567443,9.119562538044852,4.37549364618236,3.6235802563874056,3.3832042134642473,2.4213892361387175,2.33148520010942,2.1242937491070104,1.9981627695817599,1.591310075309792
2025-03-17,69.03151831567443,9.108931656539651,4.37549364618236,3.633989661194582,3.3832042134642473,2.4213892361387175,2.33148520010942,2.1242937491070104,1.9981627695817599,1.591531552007817
2025-03-18,69.04558694519547,9.078002826035274,4.3763853721733526,3.6781485482671767,3.383893710781336,2.4218827154785996,2.3319603569988296,2.1247266803604328,1.9985699953304306,1.5608428493790971
2025-03-19,69.27400776886073,9.1011453335956,4.057481566724111,3.7047633783810365,3.3950885144293355,2.430228317683782,2.3393417085097847,2.13175583080819,2.005181786535108,1.5610057944723266
2025-03-20,69.27346889650046,9.028842325717038,4.05745000416928,3.7736329765989383,3.395062104533041,2.4306539192099605,2.3391012581551047,2.1317392481918085,2.005166188519678,1.5648830784046837
2025-03-21,69.24815134883364,9.033429628609477,4.055967117784021,3.812577986674665,3.3938213027075728,2.429099066859846,2.3382463809770995,2.1309601561254072,2.004433355425473,1.5533136560027927
2025-03-24,69.2457667587965,9.038228332399276,3.989178224731342,3.867654472841832,3.393704435003401,2.429015419783047,2.343386718337391,2.1308867755909255,2.0043643318960886,1.557814530620192
