date,CMB WING LUNG BANK LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,LIVERMORE HOLDINGS LTD,CINDA INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIC SECURITIES BROKERAGE (HK) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,TOTAL_CCASS_PCT
2025-02-25,8781.088033170807,2588.436288248167,729.6809613391177,359.50397358620955,186.03754751026992,131.60824663108994,204.1693861097247,155.7952931239682,143.81694628939994,13280.136676008755
2025-02-26,8781.088033170807,2588.436288248167,729.6809613391177,359.50397358620955,186.03754751026992,131.60824663108994,204.24617038430532,156.10243022229048,143.81694628939994,13280.520597381656
2025-02-28,8781.088033170807,2588.436288248167,729.6809613391177,356.31742619111606,187.80358582562292,131.60824663108994,204.207778247015,157.3309786155795,142.66518217069145,13279.138480439207
2025-03-03,8781.088033170807,2588.436288248167,729.7577456136983,355.5495834453104,188.53303643413827,131.60824663108994,204.66848389449842,157.3693707528698,142.66518217069145,13279.675970361272
2025-03-04,8781.088033170807,2588.205935424425,729.7577456136983,355.5495834453104,188.53303643413827,131.60824663108994,204.66848389449842,157.90686067493377,142.66518217069145,13279.983107459591
2025-03-05,8781.088033170807,2577.9552347679196,730.2952355357622,354.8585249740853,197.67036510922563,131.60824663108994,205.01401313011092,159.51933044112565,143.54820132836795,13281.557185088493
2025-03-06,8781.088033170807,2572.273198448958,730.4488040849234,354.8585249740853,201.93189234844704,131.60824663108994,205.20597381656236,159.51933044112565,144.1240833877222,13281.05808730372
2025-03-07,8781.088033170807,2564.0956732061272,730.6023726340845,354.8585249740853,209.64871194379393,131.60824663108994,205.39793450301377,159.98003608860904,144.1240833877222,13281.403616539334
2025-03-10,8781.088033170807,2556.186892924329,730.6791569086652,354.8585249740853,217.9798057357853,133.41267708373326,205.62828732675547,159.98003608860904,144.1240833877222,13283.937497600491
2025-03-11,8781.088033170807,2552.0405420969782,730.7559411832457,354.8585249740853,222.20294083771645,134.18051982953892,204.78366030636926,160.17199677506048,144.1240833877222,13284.206242561524
2025-03-12,8781.088033170807,2543.671056167697,730.8327254578263,354.8585249740853,228.23050639229086,135.02514684992514,204.70687603178868,160.17199677506048,144.1240833877222,13282.708949207203
2025-03-13,8781.088033170807,2538.68007831996,730.9095097324068,354.8585249740853,228.3072906668714,133.4894613583138,205.28275809114294,160.17199677506048,144.1240833877222,13276.91173647637
2025-03-14,8781.088033170807,2533.5739240603525,730.9095097324068,354.8585249740853,228.3072906668714,133.4894613583138,205.05240526740124,160.17199677506048,144.1240833877222,13271.57522939302
2025-03-17,8781.088033170807,2531.577532921258,730.9095097324068,354.8585249740853,228.3072906668714,133.4894613583138,205.01401313011092,160.17199677506048,144.1240833877222,13269.540446116636
2025-03-18,8781.088033170807,2525.8187123277153,730.9095097324068,354.8585249740853,231.7625830229969,133.4894613583138,205.01401313011092,160.5559181479633,144.1240833877222,13267.62083925212
2025-03-19,8781.088033170807,2519.2920489883672,730.9862940069874,354.8585249740853,238.51959918608668,133.4894613583138,204.3229546588859,160.5559181479633,144.1240833877222,13267.23691787922
2025-03-20,8781.088033170807,2501.9771950704494,731.063078281568,354.8585249740853,246.42837946788498,135.6010289092794,200.56052520443814,160.5559181479633,144.1240833877222,13256.256766614197
2025-03-21,8781.088033170807,2498.368334165163,731.063078281568,354.8585249740853,246.3515951933044,137.48224363650326,200.8676623027604,161.8612508158329,144.1240833877222,13256.064805927746
2025-03-24,8781.088033170807,2490.305985334204,731.063078281568,354.8585249740853,246.54355587975581,137.48224363650326,202.28817138250088,161.8612508158329,144.1240833877222,13249.614926862978
2025-03-25,8781.088033170807,2485.73732099666,731.1398625561485,354.8585249740853,246.73551656620725,137.48224363650326,202.78726916727456,161.8612508158329,144.1240833877222,13245.81410527124
2025-03-26,8781.855875916612,2475.141091104542,731.2934311053097,354.8585249740853,248.1176335086574,137.48224363650326,203.90064114869273,162.43713287518716,144.1240833877222,13239.210657657313
2025-03-27,8781.855875916612,2467.040350136292,731.2934311053097,354.8585249740853,248.69351556801166,139.32506622643683,204.70687603178868,162.43713287518716,144.1240833877222,13234.334856221445
2025-03-28,8781.855875916612,2464.314508388682,731.2934311053097,354.8585249740853,248.69351556801166,139.32506622643683,204.82205244365952,162.43713287518716,144.1240833877222,13231.724190885705
2025-03-31,8781.855875916612,2463.5850577801666,731.2934311053097,354.8585249740853,248.69351556801166,139.32506622643683,205.01401313011092,162.43713287518716,144.1240833877222,13231.18670096364
2025-04-01,8781.894268053902,2463.5850577801666,731.2934311053097,354.8585249740853,248.69351556801166,139.32506622643683,205.09079740469153,162.43713287518716,144.1240833877222,13231.301877375514
2025-04-02,8781.894268053902,2462.7404307597803,731.2934311053097,354.8585249740853,248.69351556801166,139.32506622643683,205.09079740469153,162.43713287518716,144.1240833877222,13230.457250355126
2025-04-03,8781.894268053902,2462.7404307597803,731.2934311053097,354.8585249740853,248.69351556801166,139.32506622643683,204.82205244365952,162.43713287518716,144.1240833877222,13230.188505394097
2025-04-07,8781.894268053902,2462.7404307597803,731.2934311053097,354.8585249740853,248.8470841171728,139.32506622643683,204.47652320804698,162.43713287518716,144.1240833877222,13229.996544707643
2025-04-09,8781.894268053902,2462.7404307597803,731.2934311053097,354.8585249740853,248.00245709678657,139.32506622643683,204.47652320804698,162.43713287518716,144.1240833877222,13229.151917687259
2025-04-11,8781.894268053902,2454.294160555918,731.2934311053097,354.8585249740853,247.9640649594963,139.32506622643683,204.47652320804698,162.43713287518716,144.1240833877222,13220.667255346107
2025-04-14,8781.894268053902,2446.1550274503784,731.2934311053097,354.8585249740853,250.07563251046187,143.54820132836795,205.05240526740124,162.43713287518716,144.1240833877222,13219.438706952815
2025-04-15,8781.894268053902,2444.273812723154,731.2934311053097,354.8585249740853,250.49794602065498,143.54820132836795,204.97562099282067,162.43713287518716,144.1240833877222,13217.903021461205
2025-04-16,8781.894268053902,2430.14550620033,731.2934311053097,354.8585249740853,250.49794602065498,145.045494682689,204.8988367182401,162.43713287518716,144.1240833877222,13205.19522401812
2025-04-17,8781.894268053902,2422.5822551541446,731.2934311053097,354.8585249740853,251.64971013936346,147.73294429300879,205.09079740469153,162.43713287518716,144.1240833877222,13201.663147387415
2025-04-22,8781.894268053902,2419.626060582793,731.2934311053097,354.8585249740853,251.64971013936346,147.84812070487965,205.09079740469153,162.43713287518716,144.1240833877222,13198.822129227934
2025-04-23,8781.894268053902,2418.435904326794,731.2934311053097,354.8585249740853,251.64971013936346,147.84812070487965,205.09079740469153,162.43713287518716,144.1240833877222,13197.631972971936
2025-04-24,8781.894268053902,2400.3532076630704,731.2934311053097,354.8585249740853,251.6113180020732,157.98364494951434,204.78366030636926,162.7442699735094,144.1240833877222,13189.646408415556
2025-04-25,8782.086228740354,2315.314623565094,731.2934311053097,354.8585249740853,250.80508311897725,236.07325219794987,205.01401313011092,162.7442699735094,144.1240833877222,13182.313510193111
2025-04-30,8781.894268053902,2315.314623565094,731.2934311053097,354.8585249740853,250.38276960878414,236.07325219794987,205.05240526740124,162.7442699735094,144.1240833877222,13181.737628133757
