date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,TAI YIP STOCK CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-07-05,35.078695033735876,30.313067345466738,12.595164041471033,6.781750156274077,4.064976322618423,1.9281771328536947,2.965465200417717,2.7300271525522852,2.46122534555214,1.0814522690580193
2024-07-08,35.09284834263724,30.305878924195014,12.595075436676478,6.779313878038437,4.05821594815828,1.9376565866141375,2.959379592502291,2.734762135078454,2.4556733419363908,1.0811958141632818
2024-07-09,35.047297299283194,30.3008607479208,12.571049977230716,6.778191330425042,4.056716050251624,1.930298410514961,2.9588895658479037,2.6684895616122586,2.4498852329344243,1.2383218239790807
2024-07-10,34.97187912118193,30.317301469532946,12.61639003793883,6.778969762850001,4.074656193015489,1.9516408335400015,2.9604950080179426,2.626033802725734,2.463640055269375,1.2389937159277504
2024-07-11,34.95276232035931,30.320753820659075,12.626905770185056,6.77927862933333,4.073599232019194,1.985694491905907,2.960629895429161,2.5640228351221572,2.4637523047507384,1.2726007002360678
2024-07-12,34.96935482249732,30.330015254907845,12.680606616165674,6.781349351045956,4.021684888250846,1.9249800870629628,2.9615342159244116,2.5648060125141274,2.4632618627643663,1.302406888866491
2024-07-15,34.888825124462805,30.346558202423118,12.664829332837662,6.774682824433525,4.033874308196519,1.9785534246222432,2.958622826812591,2.5602150175963354,2.4616681558109663,1.3321707828042315
2024-07-16,34.829199926834896,30.29772395116429,12.75520808622321,6.754326105276541,4.00240753244303,1.994899700908366,2.9607675055161917,2.568284244509985,2.4663521601247003,1.3708307869987846
2024-07-17,34.79735301470916,30.273515963476548,12.751976414155722,6.758760533512334,4.015397622056154,2.008229779520867,2.9627113428171215,2.5716283854065103,2.4886961636755434,1.3717307806700427
2024-07-18,34.761076824501856,30.259865065089482,12.66018815838022,6.758396361444525,4.0238023043810545,2.041279411266668,2.9625517075244248,2.5723187681989126,2.5499040696077855,1.4106173296050715
2024-07-19,34.75886944563181,30.24571971608288,12.65613867078598,6.751649141884908,4.023909140800319,2.038835630045142,2.9614102027370337,2.5725705644181054,2.5555505750496326,1.4353469125641922
2024-07-22,45.19704001111097,25.40223923558363,10.61967047736167,5.6704554676437775,3.37987748684495,1.7300874193130131,2.487176736106015,2.161300921627868,2.1466585083928136,1.2054937360152862
2024-07-23,45.185191116750154,25.383072821897528,10.606442205436037,5.665133903661263,3.3689824276955167,1.756250619738111,2.4853001197261535,2.1600178875394738,2.145038818701953,1.24457007885381
2024-07-24,45.171457308844424,25.370281883220734,10.574337766861188,5.66227915156462,3.361029233242467,1.7647488818293218,2.484047737020249,2.170050326481671,2.1491708241539227,1.292596886781406
2024-07-25,45.17960352655656,25.3652521738137,10.511361486487825,5.661079046487914,3.3880437551897997,1.7650697573288285,2.483521249678283,2.1695903900596383,2.1528847692068096,1.3235938451906377
2024-07-26,45.19459375444071,25.360058410145108,10.511090089796468,5.638806734839025,3.368637455790411,1.7678590114339452,2.4830467392672526,2.1702180252683436,2.1590738089022987,1.3466159701164364
2024-07-29,45.19020901981804,25.347466669383284,10.494933840146189,5.636006962399119,3.3963046002323525,1.775314415891245,2.481813860370261,2.1698349032591833,2.16216837826351,1.3459473502368127
2024-07-30,45.177508277056525,25.343068848238516,10.513240339615344,5.635029107258224,3.392938092095511,1.778825107540115,2.4813832621722285,2.169458433849334,2.1628347056971355,1.345713826477069
2024-07-31,19.206034388589885,10.776260565604916,4.465965392938648,2.396100579539852,1.4368245467455132,0.7569741111311212,1.055122122597921,0.9224869138543386,0.9196704033160426,0.5840273738843932
2024-08-01,45.17437317801463,25.344036663804836,10.509475799382248,5.631425443933451,3.3545319244296796,1.7858364147459262,2.481478022651377,2.1698884511861545,2.1643059765459687,1.3846481253057255
2024-08-02,45.17029980937418,25.35544058041378,10.527534474309967,5.511791608365865,3.394326650490039,1.801030261545295,2.482322571951784,2.1706269537062988,2.1598332744681907,1.426793815374603
2024-08-05,45.18626996625889,25.363990509706746,10.517822135387133,5.513257447276822,3.3574407223376865,1.8118115563393173,2.483295670698695,2.1749520953897696,2.1638067617891243,1.4273531348158106
2024-08-06,45.07828541735899,25.338403587257684,10.476257519169154,5.4978514839949195,3.4202314208497655,1.8304190850697055,2.480733598373436,2.1727081481070867,2.162615507418079,1.5424942324011754
2024-08-07,45.104548192824545,25.360282768323945,10.452455694633123,5.457612848753765,3.432130273847369,1.8363392815732933,2.4826376239646675,2.1709024458597805,2.1528134445765694,1.5502774256429426
2024-08-08,45.123848049963556,25.35175853997138,10.437535106555519,5.446294375235736,3.448580540905899,1.8412454745584308,2.482228100386245,2.170891618328677,2.1475964945200423,1.5500216995745193
2024-08-09,45.12590433285356,25.339263021152025,10.460158802421633,5.4290316657843265,3.431608270814747,1.8608170040451233,2.4810046456940036,2.180581797331176,2.1448024619875885,1.5468279979158155
2024-08-12,46.92536764298979,24.484679012714192,10.093355008285739,5.233045425839365,3.3000208946183447,1.812767450276342,2.397265387477785,2.1069824582468177,2.0714045912486094,1.5751121283030183
2024-08-13,46.92483591200665,24.483584829292486,10.10521148094507,5.228884852195893,3.297164504479913,1.8047751089923874,2.3968955990247105,2.1093401303582824,2.0744384221933014,1.5748691605113059
2024-08-14,46.90189596236583,24.471076433335693,10.147340937127915,5.220109022286953,3.2907426509512083,1.823602773050614,2.395638239788488,2.1095742544102363,2.0659767082388663,1.574043018444202
2024-08-15,46.92352926522564,24.475295200269485,10.098786591219163,5.217299501911976,3.3105258630301644,1.8217810981620035,2.39588717112678,2.1097934607718876,2.072895270654928,1.574206577627973
2024-08-16,46.9295215946067,24.473612171009744,10.09288841671444,5.217369455215053,3.3082238587432533,1.8144311507278559,2.395919295067788,2.109821748782062,2.083984624618363,1.5742276845147427
2024-08-19,46.93448083771407,24.473823004118678,10.088973450127032,5.212743353319785,3.297416514780846,1.8283152571708108,2.396104024447049,2.1096491949097236,2.0841453033135457,1.574349060098459
2024-08-20,46.92767699889867,24.46560003455281,10.064550053275617,5.2112060595461696,3.328951273165671,1.838500092776224,2.3953973877400316,2.1090270367960344,2.085206295528347,1.5738847677204264
2024-08-21,46.954104208398235,24.476085274705962,9.985252569528265,5.213582259545495,3.362387727601532,1.8423559174406752,2.3964896384025645,2.1096534300194567,2.086157105598302,1.5739318687595099
2024-08-22,46.96442063702126,24.48109910685633,9.954632963134678,5.214578811460736,3.338550416036871,1.869200147593707,2.3969477162116624,2.11072736580377,2.095610117390866,1.5742327184901144
2024-08-23,46.95078082453465,24.475751036359668,9.942694997442345,5.213511064373018,3.364554620361193,1.8782050792680158,2.396456912632709,2.1123068133894187,2.0918282760381715,1.5739103756008166
2024-08-26,46.96354566765756,24.482291118382793,9.915423891936438,5.214332732620965,3.349659850632874,1.8815190329733913,2.3968346029316976,2.1186756041514525,2.1055710303128143,1.5721464684000086
2024-08-27,46.93933997042107,24.56284011063313,9.855705819412478,5.231416714274801,3.3036150960021486,1.8806186130415525,2.4046874731805787,2.125617128025699,2.115161023107393,1.5809980519011577
2024-08-28,20.62920653524919,10.778796015552807,4.329478296040647,2.2948361021147448,1.4519129538818543,0.863405143526897,1.055122122597921,0.9487625362765966,0.9301511291136849,0.6935583392625703
2024-08-29,20.615654661561127,10.778796015552807,4.33567816200545,2.2948361021147448,1.4494034843246721,0.8673907716471273,1.055122122597921,0.9492053838455111,0.9298558974010752,0.6935583392625703
2024-08-30,46.872354685973974,24.477053925016534,9.953188334272685,5.202111867689864,3.281950330099122,1.9750527175996315,2.3959937054546963,2.1574869828790653,2.109860457061591,1.5749469939528355
2024-09-02,46.915144921093486,24.44453802211987,9.946661695824119,5.1925232178280964,3.284955360117922,1.9744376209625498,2.392810842974024,2.1549557190852773,2.1211177816951627,1.5728548182994988
2024-09-03,46.926050111006454,24.452108203465805,9.963074779680136,5.147725678904128,3.2874021827890614,1.9761078084317758,2.3936174282943696,2.1563518800823975,2.125181550509642,1.5723803768362243
2024-09-04,46.93194015549605,24.450384317065215,9.984167902856548,5.125408716847548,3.2678129614402236,1.976747189886573,2.393986205861554,2.1570190312089297,2.1399108905007957,1.5726226288365663
2024-09-05,46.97324037987282,24.509213702561023,9.91811893291584,5.105972494777826,3.302105354837031,1.9871458081041853,2.396024523068748,2.082427907620541,2.1511188586258188,1.5746320376161607
2024-09-09,20.63745530877173,10.79486585988728,4.362207089778072,2.245411306917656,1.4520777177138167,0.8734533366006029,1.0551345829655197,0.9174792523463817,0.9492047839911666,0.6934189121763853
2024-09-10,46.94264413794686,24.543158638193944,9.91054267829185,5.106902980379314,3.2891369395067387,2.0171108478153252,2.399769667965559,2.0866900927277405,2.125607775508401,1.5784362416642759
2024-09-11,46.94024226244584,24.55117395802357,9.919409440398168,5.1109525950091514,3.3128797564451493,2.0314784951301905,2.4016726103932835,2.045705900674236,2.1067970891540715,1.5796878923263442
2024-09-12,46.912506379599236,24.556802501276458,9.92790655993928,5.115989239868195,3.3030274117737215,2.0402071349050344,2.404039365275349,2.0477218642184507,2.1105549298830653,1.5812446132612143
2024-09-13,47.00428047432128,24.57165153460433,9.744419962200183,5.118406901118847,3.3171382483218417,2.0932665477650882,2.4054917244995493,2.04862242229453,2.114522289751719,1.5821998951226344
2024-09-16,20.591480250241354,10.776414250412591,4.27377366679165,2.2451160717185346,1.4424678119824157,0.9308765828297113,1.0551345829655197,0.8985989613625696,0.9244050272649706,0.6940093825746281
2024-09-17,20.562104347928777,10.776362289017547,4.261130514624475,2.2365542509440144,1.4439439879780227,0.9432764611928093,1.0551345829655197,0.8985989613625696,0.9229288512693637,0.7189567569003846
2024-09-19,20.525199948038605,10.776458683310059,4.297000853229725,2.2365542509440144,1.4563291045811646,0.9699952467132942,1.0551345829655197,0.8807519935756821,0.9301621136478375,0.7189567569003846
2024-09-20,47.12975287052087,24.2908429629598,9.791619555098265,5.101365935763139,3.281410287848689,2.2289645894496726,2.4066608788559565,2.0085742005106377,2.1209372482292745,1.6398714707636985
2024-09-23,46.97420491098108,24.368183524378036,9.829846012489515,5.106308783209741,3.319135154129377,2.2041450583962687,2.413772187225721,2.0121453491934793,2.1275419842356116,1.6447170357611747
2024-09-24,46.99317076351872,24.372253848435506,9.827451227917154,5.069711728698189,3.327474061382585,2.2086876312539987,2.4146773123924072,2.0125620477211252,2.1286776008798483,1.6453337778004704
2024-09-25,20.55838438441985,10.649630660765899,4.306177648924015,2.2147068462090322,1.4272779609876207,0.9620238963370168,1.0551345829655197,0.8782424943831503,0.9292764080504733,0.718809139300824
2024-09-26,20.53107512850112,10.649602465804383,4.327610395821831,2.2018641150472527,1.4175351994166152,0.9722095107067045,1.0551345829655197,0.8749949071928151,0.9337049360372942,0.718809139300824
2024-09-27,47.06646382802596,24.399656808530143,9.896209447943683,5.015772350884354,3.217217870986276,2.2054929444745923,2.4163588943632637,2.0055121367255797,2.1318503045260413,1.6454654135401026
2024-09-30,20.55174159243962,10.667123051078642,4.227174628667928,2.173373918332039,1.4290493721823492,0.9730952163040686,1.0551345829655197,0.8715997024029193,0.9303097312473982,0.7185139041017026
2024-10-02,46.93214613585525,24.69751321824234,9.702477710888017,4.876811636462709,3.2971825446746594,2.303277495804367,2.4207124746802884,1.996594793368238,2.124853923404783,1.6484300666193465
2024-10-03,46.96525290628199,24.793146445695562,9.619727642766598,4.869749493035531,3.268406430064054,2.311388671419949,2.418214614237993,1.991151387073747,2.1169099442713772,1.6460524651531936
2024-10-04,46.82218223610112,24.918892540720645,9.608094854432855,4.878272130516724,3.229729303344172,2.3340739310037986,2.422446775776969,1.9929415869106677,2.144772299683705,1.6485943415093476
2024-10-07,46.66531082065862,24.967496839949348,9.665950683637096,4.882673865371106,3.2702965008284157,2.3385545107592334,2.4246325842190855,1.9937221989237426,2.136870296962162,1.654491698691193
2024-10-08,46.651288521957476,24.95945014273505,9.738130701377887,4.88110024353618,3.254660943768226,2.322201922171443,2.4238511568943437,1.9862975165901964,2.1290603732824294,1.6539584776867695
2024-10-09,20.098308154691434,10.95862190113754,4.237218530142037,2.124807728076572,1.4411540153463256,1.0085234401986343,1.0551345829655197,0.9163278350698084,0.8916752530903744,0.7511373936046151
2024-10-10,20.004570978970396,10.954710182366782,4.233823325352142,2.1246601104770115,1.4078071996055657,1.0032092066144493,1.0551345829655197,0.9107036045265461,0.899941838665773,0.7511373936046151
