date,QUAM SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,UBS SECURITIES HONG KONG LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,REALINK FINANCIAL TRADE LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-15,40.81595083834498,31.503546817692335,0.0,9.173596181713473,5.2897061426001395,4.039699309675685,3.1602508016089486,3.2113815288221303,1.0069964312239843,1.7988719483183253
2024-07-16,40.81762046603901,31.50483550981261,0.0,9.173971439178368,5.289922524668611,4.039864558645866,3.160380075634178,3.2115128944139273,1.0029469981744281,1.7989455334329982
2024-07-17,40.82293382667244,31.508936595345016,0.0,9.175165644478444,5.2906111308581805,4.040390440778759,3.1607914724497888,3.2119309473526356,0.9900602341191197,1.7991797079456202
2024-07-22,40.81595083834498,31.503546817692335,0.0,9.173596181713473,5.2897061426001395,4.039699309675685,3.1602508016089486,3.2284870811989044,0.9898908788472107,1.7988719483183253
2024-07-24,40.80927369325385,31.49839310330699,0.0,9.172095458798667,5.28884079131766,4.039038448961645,3.1597338112487265,3.2279589279592216,0.9889853430513166,1.8156804221019187
2024-07-26,40.809728883746935,31.49874443935859,0.0,9.172197765217689,5.288899783547361,4.037968091333295,3.159769055218084,3.2279949329179747,0.9889963742872394,1.8157006743728321
2024-07-31,32.95487687894159,25.43602403724181,0.0,7.406779126690916,4.275422475691791,3.260760238570976,2.5458879833306565,2.608488094719823,0.7986393107682699,1.4662237120815211
2024-08-07,40.810639295197205,31.499447134975323,0.0,9.1724023849027,5.294594943594903,4.038058173097784,3.1442234649234755,3.231041436786496,0.9938519862520488,1.8157411802700636
2024-08-12,40.81701331289142,31.504366882297685,0.0,9.173834978366305,5.295421880943521,4.038688858004712,3.1261210703758224,3.2326616861686817,0.9958665587897998,1.8160247721620564
2024-08-15,40.816102617036535,31.503663967164954,0.0,9.173630294759883,5.297163037307386,3.9735230351104294,3.111176872701456,3.305846219842939,1.0029097024652873,1.8159842536111348
2024-08-28,40.81215673788471,31.500618364011213,0.0,9.172743437999792,5.305946568039767,3.973138896481354,3.1108761010164474,3.3055266285825877,1.0031845718690462,1.8158086941150806
2024-09-13,40.8118532403197,31.500384111236208,0.0,9.172675225351394,5.305907110633146,3.9731093504324093,3.1108529671417107,3.305502047198925,1.0039207567420807,1.8157951909444265
2024-09-20,40.822478341558266,31.508585031891894,0.0,9.175063271841807,5.271956135242207,3.974143723677644,3.111662857531141,3.301899581564748,1.0179431352492359,1.8162679214430557
2024-09-23,40.808666788391854,31.49792466742981,0.0,9.171959053790076,5.270172463465993,3.982093980243564,3.1106100822284466,3.3253208122215057,1.0175987324519524,1.8156534197768026
2024-09-26,40.816102617036535,31.503663967164954,0.0,9.173630294759883,5.269645307243452,3.9828195655374343,3.111176872701456,3.30956483201374,1.017412289931415,1.8159842536111348
2024-09-30,32.95487687894159,25.43602403724181,0.0,7.400774319843034,4.254555771895403,3.215724187211863,2.5119608246401244,2.664032558062729,0.8178546926814915,1.4662237120815211
2024-10-02,40.81435723023282,31.502316800830314,0.0,9.165801103733576,5.268118506953303,3.991945384252492,3.1110438318986984,3.2993834841854004,1.0311270598045885,1.8159065981088023
2024-10-03,40.80965301795958,31.49868588280571,0.0,9.164744664848527,5.267511310137793,3.9992931291686724,3.1106852568390924,3.2990032013306956,1.0347262379469544,1.8156972989629723
2024-10-04,40.81678563511779,31.504191150573853,0.0,9.147753085821092,5.255416593238342,3.999992116410276,3.1112289352434876,3.3029266004700477,1.0456912407702965,1.8160146423548165
2024-10-07,40.81663385134647,31.504073997180438,0.0,9.138422417008142,5.255397050127879,3.999977241797313,3.1112173656391224,3.3029143180071343,1.0553558696807304,1.8160078892127718
2024-10-08,40.80555668427582,31.495524152223993,0.0,9.117354096961478,5.2361260689781215,4.077334137634814,3.1014506535872752,3.338450928284535,1.020867065597921,1.807336212456043
2024-10-09,40.799944525401685,31.491192441061866,0.0,9.069635898324771,5.314952720022817,4.074914794786176,3.0787212577255643,3.3591794755286357,1.004371245200661,1.8070876419478217
2024-10-10,40.807225461688915,31.49681218806003,0.0,9.061959907728582,5.362373740143314,4.100179484394948,3.079270669583457,3.243039909541382,1.0521383634073267,1.7970002754520542
2024-10-15,40.80388804334366,31.49423622172995,0.0,9.061218775468356,5.3619351784843925,4.099844151275011,3.0793905814105775,3.2483509265848522,1.0542828138927263,1.7968533078104698
2024-10-16,40.8022195388757,31.49294839656498,0.0,9.060848254796502,5.371009292885075,4.099676505283113,3.0807516015354577,3.2563962629804655,1.0393703140745871,1.796779833004119
2024-10-17,40.79319681123616,31.485984258359757,0.0,9.058844599924042,5.368892452788886,4.059003109728216,3.072637294298222,3.3478459929892206,1.0172129754453263,1.7963825052301732
2024-10-21,40.78880062555758,31.482591088814527,0.0,9.05786834981354,5.368313860034315,4.069342442496592,3.072306163493957,3.3474852035988585,1.0171033528252749,1.7961889133653512
2024-10-23,40.78910378035637,31.47093338934318,0.0,9.05793567065198,5.377272524742422,4.069372687089971,3.0723289978098114,3.347510083129215,1.0193406036882144,1.7962022631888386
2024-10-24,40.781526262018915,31.46508693642432,0.0,9.056252949844644,5.376273572145152,4.068616707102659,3.0717582417214953,3.3468882057970646,1.0377285478231795,1.79586857712257
2024-10-25,40.77304278322638,31.45854148748709,0.0,9.054369044633587,5.375155185782191,4.067770342910013,3.0711192466105226,3.34619197743787,1.0583149360258095,1.7954949958865392
2024-10-28,40.773194242968245,31.458658346623615,0.0,9.05440267892489,5.374803682593047,4.067785453468461,3.0711306549062143,3.3462044075470434,1.0583188673514128,1.7955016656170775
2024-11-05,40.80077866755126,31.479941177286193,0.0,9.060528284055378,5.285509514902189,4.070537445877799,3.07320837713298,3.348468226333703,1.0843119245354587,1.796716382325039
2024-11-07,40.80532913429432,31.447762846988308,0.0,9.061538794981333,5.262306165991538,4.070991428519275,3.073551128741437,3.35255930801213,1.129044424310583,1.7969167681610811
2024-11-11,40.86168724729172,31.358666353606928,0.0,9.074054102128033,5.263990030732544,4.076614061636261,3.077796151278734,3.3571896815520565,1.1306037993871807,1.7993985723865453
2024-11-12,40.861230896983194,31.358316134660296,0.0,9.073952761540601,5.263931241591996,4.076568533313518,3.0777617779251645,3.357152187883778,1.1317079897057758,1.79937847639568
2024-11-14,40.863588816635335,31.360125683424467,0.0,9.074476378941974,5.265165734238112,4.076803773927837,3.0794285572388573,3.357345914184853,1.1235828308948643,1.7994823105136937
2024-11-15,40.859329547077664,31.356856973247112,0.0,9.073530533456738,5.264616938579742,4.07637884291444,3.088413960115031,3.3569959732799797,1.1245824833975182,1.799294747931779
2024-11-18,40.83060268535284,31.334810990007036,0.0,9.067151230127978,5.260915558148267,4.1438196118078565,3.0862425970073954,3.3546357789203514,1.123791826138654,1.7980297224896338
2024-11-22,40.83090646184363,31.335044118550243,0.0,9.06721868902403,5.259838710679409,4.1438504415017,3.086265558410956,3.3546607371481953,1.1241721831516795,1.7980430996901533
2024-11-25,40.831665922846646,31.33562695508506,0.0,9.067387340655767,5.259936544470746,4.143927517743334,3.0863229634146574,3.3547231343426,1.1223330778788672,1.7980765435623147
2024-11-26,40.83394447537822,31.33737559478695,0.0,9.067893333196428,5.250929473482573,4.144158763672757,3.086495191239376,3.3582585537657863,1.1227677318339586,1.7981768826439493
2024-11-27,40.83622328222669,31.339124429660387,0.0,9.068399382212618,5.251222510420316,4.144390035412314,3.0866674382870207,3.3584459670242794,1.1172497218316064,1.7982772329247652
2024-11-28,40.813598412963955,31.321761325630675,0.0,9.063375133299418,5.248313127200749,4.142093880792996,3.0849573034695537,3.3565852562429526,1.1720346435889872,1.7972809168107138
2024-12-02,40.813750174160454,31.32187779240058,0.0,9.06340883453401,5.248332642516986,4.1421092827459685,3.0849687745681518,3.356597737362346,1.1716671618952867,1.797287599816207
2024-12-04,40.82665400226291,31.279706605995962,0.0,9.066274355813581,5.2499919750202375,4.139699294058431,3.0822245563785606,3.357658971873441,1.1999344016022733,1.7978558369946023
2024-12-10,40.816026727549655,31.141413240309696,0.0,9.063914383130056,5.248625389677293,4.138621720529486,3.081050385502229,3.3645940363314426,1.3483662661071851,1.7973878508629564
2024-12-11,40.818910726453716,31.14361364561263,0.0,9.064554825653332,5.24899624963318,4.13184830008498,3.0812680878767025,3.3648317734727415,1.3484615396344122,1.7975148515783044
2024-12-12,40.815116075718485,31.14071844007395,0.0,9.063712156924021,5.248508286894258,4.131464190834862,3.0809816437750097,3.3645189684239076,1.3576324882532809,1.797347749102228
2024-12-13,40.814812534138106,31.140486846884997,0.0,9.063644750193948,5.248097404330849,4.131433465179998,3.0809587305475783,3.3644939465324346,1.358737939945791,1.7973343822463004
2024-12-16,40.82255425503811,31.146393549449346,0.0,9.065363935059347,5.249092859236501,4.113249192385028,3.0815431243280567,3.3651321210452307,1.3589956642682663,1.7976752991901108
2024-12-18,40.82559102576582,31.14871051510548,0.0,9.066038303244689,5.249483336800505,4.113555175069628,3.0769370392661055,3.3653824516506163,1.3564931256818962,1.797809027415258
2024-12-19,40.83242541210237,31.153924948410594,0.0,9.067555998561511,5.2503621237645035,4.114243802584301,3.077452132273487,3.365945831708735,1.3567202086916177,1.7813695419028819
2024-12-30,40.83242541210237,31.153924948410594,0.0,9.067555998561511,5.242921925197509,4.114243802584301,3.077452132273487,3.365945831708735,1.364160407258613,1.7813695419028819
2025-01-02,40.832273511990934,31.153809053147857,0.0,9.067522266478425,5.242902421079968,4.114228497245817,3.0774406838886037,3.3659333101026396,1.3645273410097791,1.781362915055978
2025-01-03,40.83075457303322,31.152650147944154,0.0,9.06718495945053,5.242707387885539,4.114075450123824,3.078070194136225,3.3658080991654558,1.3674525389624463,1.7812966492986058
2025-01-06,40.83075457303322,31.152650147944154,0.0,9.06718495945053,5.21927172141257,4.114075450123824,3.1000178817855137,3.3658080991654558,1.3689405177861271,1.7812966492986058
2025-01-07,40.83075457303322,31.152650147944154,0.0,9.06718495945053,5.21927172141257,4.114075450123824,3.1000178817855137,3.3658080991654558,1.3700565019038875,1.7801806651808454
2025-01-08,40.85355052980591,31.170042784292747,0.0,9.07224720134508,5.166355300755724,4.116372353208309,3.1017486328913093,3.36768724190323,1.370821409364456,1.7811745464332347
2025-01-09,40.85720024524373,31.172827408514436,0.0,9.073057684650374,5.157883189700627,4.116740095730818,3.1020257324266716,3.3679880994775933,1.370943873825815,1.7813336704299318
2025-01-13,40.85583152553844,31.171783116128083,0.0,9.072753736441353,5.157710400172295,4.116602184585248,3.1019218142991245,3.3678752715879856,1.3742479556479712,1.7812739955995032
2025-01-14,40.849749436193754,31.167142663030784,0.0,9.071403101861982,5.156942586758725,4.115989357937294,3.101460040179976,3.3673739057476957,1.3889300857924847,1.781008822497303
2025-01-15,40.84929335249182,31.166794684744488,0.0,9.071301820479217,5.152046883086999,4.115943403294012,3.1014254126633802,3.3673363093272055,1.3948691962155577,1.7809889376973187
2025-01-16,40.849749436193754,31.167142663030784,0.0,9.071403101861982,5.150987902575263,4.115989357937294,3.101460040179976,3.3673739057476957,1.3948847699759463,1.781008822497303
2025-01-17,40.845797049091956,31.164127109340455,0.0,9.070525405006801,5.052246739874658,4.115591118450541,3.1011599607222378,3.474966306260786,1.3947498089382548,1.780836502314306
2025-01-20,40.84549305099362,31.163895167841893,0.0,9.070457896898912,5.068582813379212,4.115560487835792,3.0922057844994364,3.4712191537169192,1.3910181385713811,1.7815675062628378
2025-01-22,40.84473307554454,31.163315329199825,0.0,9.070289131025405,5.068488506805536,4.115483913293625,3.0921482506002422,3.4711545678559554,1.3928528674404845,1.7815343582343897
2025-01-23,40.831665922846646,31.153345480719587,0.0,9.067387340655767,5.066866982846904,4.114167277030604,3.091159002530476,3.482320166398434,1.412123421819085,1.7809644051524947
2025-02-03,40.83174187050083,31.15340342651865,0.0,9.058104113642965,5.066690405462829,4.113802925757026,3.09116475214342,3.490882728697738,1.4132420594973045,1.7809677177792436
2025-02-05,40.81792404938642,31.142860840385094,0.0,9.055038771422812,5.064975792799799,4.140301614474049,3.0949530863125054,3.489701383232989,1.4161107062394738,1.7781337557468604
2025-02-07,40.81412958208947,31.139965774804367,0.0,9.054197007680758,5.064504948545634,4.139916728680823,3.094665376965568,3.489376977764481,1.4252751444769027,1.7779684589919933
2025-02-11,40.81564728434828,31.141123736443628,0.0,9.050071409572189,5.064693275742094,4.112925108395406,3.0873433129110674,3.4988031594315245,1.451358139149882,1.778034574005934
2025-02-12,40.81412958208947,31.139965774804367,0.0,9.04973488878336,5.064504948545634,4.112400328813542,3.087228512136573,3.498673058800725,1.4553944470343325,1.7779684589919933
2025-02-13,40.812460239963684,31.138692116461154,0.0,9.042671840232336,5.0892102829934815,4.112232127183927,3.087102241145129,3.483656837975154,1.456078575889711,1.7778957381554272
2025-02-14,40.78167778479466,31.115206019605896,0.0,9.026562791374582,5.085371788904645,4.0671456336117995,3.074742035440958,3.4810293190799757,1.5917098519520347,1.776554775235447
2025-02-17,40.795925954875464,31.12607694918869,0.0,8.994407110069622,5.087148499577384,4.068566599738718,3.0758162788231638,3.482245509793272,1.5926376357630663,1.777175462170619
2025-02-18,40.780920182175315,31.114627991362276,0.0,8.991098739797168,5.080075748228132,4.067070078108626,3.069854886984198,3.5092017437295917,1.610628857497912,1.7765217721167859
2025-02-19,35.9109516706929,27.3989870031863,12.146264383262752,7.917401345259716,4.473424186191289,3.5813894430002886,2.703259514254774,2.883694929941492,1.4202541060671678,1.5643734181433226
2025-02-20,35.900615472362844,27.391100791584204,12.147020354354272,7.915122490850241,4.472136606847056,3.5803586167520876,2.677623515830719,2.882864920116284,1.4692340845430392,1.5639231467592483
2025-02-21,35.898501982940424,27.38948826207657,12.21923933804239,7.914002405778238,4.471873329649998,3.5801478390268198,2.6022423862619917,2.882695204237189,1.4779781742622937,1.563831077724089
2025-02-24,35.860384520374424,27.360405772951317,12.333355538818493,7.803011841360834,4.467125040589808,3.530933509557109,2.599479293896936,2.9560847924564166,1.5270491069784806,1.5621705830161754
2025-02-25,35.86044310045317,27.36045046780739,12.333375686090987,7.802044452230353,4.46631555805846,3.5309392775477706,2.599483540301535,2.957723181090906,1.5270516015043516,1.5621731349150743
2025-02-26,35.859974465182,27.36009291304744,12.33321450975407,7.8019424927200545,4.466257190876636,3.530893134150122,2.5994495694531987,2.957684528657049,1.528338476202107,1.5621527199573266
2025-02-27,35.859974465182,27.36009291304744,12.33321450975407,7.8019424927200545,4.458089499148322,3.532526672495785,2.5994495694531987,2.961278313017507,1.5312788452243,1.5621527199573266
2025-02-28,32.95487687894159,25.143589943749973,11.334072925376764,7.1608822862701595,4.0969295921385065,3.24634870213606,2.3888622842585487,2.7243808668839407,1.4072264848010834,1.4355991971573243
2025-03-04,35.86196624968066,27.361612585321588,12.333899538280878,7.792574064576639,4.458337116546007,3.532722880997669,2.571822257366303,2.9647100506055812,1.5601157694116874,1.5622394872129808
2025-03-05,35.848555267197206,27.35138040495127,12.329287138907432,7.781821457355706,4.456669871628115,3.5297687616885316,2.560082575849693,2.9551096697439587,1.6202806224137687,1.567044230264314
2025-03-06,35.97002898892873,27.34640355764964,12.371065235232283,7.640402660313193,4.426547381851657,3.653478696026148,2.568757479373993,2.821258294307675,1.6313420593638754,1.5707156469528034
2025-03-07,36.04863824493755,27.404418953165848,12.552317881621153,7.192574697407925,4.477317404612056,3.6188652319743677,2.5742070984011147,2.790462169434748,1.754999391957078,1.5861989264881526
2025-03-10,36.053502709539515,27.409864892389834,12.605068377281473,7.150645890273069,4.447823606430448,3.618927448773905,2.57471865733735,2.7693376283742044,1.783596645958004,1.5865141436422023
2025-03-11,36.04710888056202,27.40500395031078,12.602832959211192,7.149377774737407,4.447034816955798,3.610075343430072,2.607103308057278,2.7672044433697325,1.7780257365777037,1.5862327867880142
2025-03-12,36.04604346287305,27.404193960914082,12.60246046661517,7.149166465875672,4.446903379242633,3.6099686431079423,2.6070262518364697,2.7671226551582917,1.7809288106958716,1.586185903680815
2025-03-13,36.05364353643704,27.407974321132915,12.604198953807147,7.006620825591947,4.423540104491847,3.6236045591629273,2.607385886509395,2.773744890290589,1.9128822073478258,1.5864047152283653
