date,KGI ASIA LTD,CMB INTERNATIONAL SECURITIES LTD,CHINA SKY SECURITIES LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,SINOMAX SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD
2024-07-11,10.370984428733006,3.068338588382546,22.552288624611712,21.219479050283045,19.71596197916181,6.049421298157964,6.328448338539001,6.493371537664563,4.201706154466349
2024-07-16,10.408910878440238,3.0795594314911945,22.63476182146028,20.931380510916714,19.78806279520013,6.071543891649359,6.351591327450588,6.51711764689324,4.217071696498255
2024-07-17,10.411916889395547,3.0804487838448367,22.64129856125955,20.90854612034683,19.79377743088502,6.073297305399086,6.353425616679975,6.518999738811636,4.218289553377523
2024-07-18,7.839100967219393,3.1689139837167835,23.291517780318355,21.499100808278552,20.372123588536624,6.24771197602162,6.535885091415865,6.706214218040642,4.33943158645217
2024-07-19,12.750219486370781,3.098944429316915,22.777241555479325,21.005032709963714,17.065468130540225,6.10976262642513,6.391572885466138,6.558141148541921,4.2436170278958505
2024-07-22,12.688779140383403,3.084011335958293,22.667483319293453,20.932726942816913,17.436197768684067,6.080321099550272,6.3607733804139786,6.526538989721738,4.223168023177887
2024-07-23,13.857663739397848,3.186585510640495,23.421403503207635,21.63890723319311,13.933312781516468,6.2825524958221495,6.57233261569602,6.743611586892946,4.363630533633327
2024-07-24,10.361736571398096,3.2616129282386295,28.45757279888204,22.15858283122119,14.29194702416934,6.4304737388304725,3.669314544268458,6.902388359384999,4.466371203606774
2024-07-25,14.590974439409562,3.078670592516853,26.861400919709546,20.838751573098452,10.661789827961723,6.069791490059009,7.167529973203298,6.515236641413791,4.215854542627766
2024-07-26,17.169339815995972,2.9833779002599434,26.029972179768002,20.259000553952678,10.331780290905916,5.881915991481244,6.945676674042681,6.313573481425104,4.0853631121684595
2024-07-29,18.05819951542559,2.908800888420511,25.379287751468958,19.707126019048964,8.946351189939312,5.734882751576564,6.8629520961171435,6.146659877343593,6.255739910659362
2024-07-30,17.981377652218697,2.896426481782937,25.27132105355612,19.659494745101686,8.953548944980048,5.7104858354901715,7.195809540679483,6.102408543806425,6.229127202384429
2024-07-31,5.657222222222223,0.8888888888888888,7.7555555555555555,6.033333333333333,2.786657638888889,1.7525,2.25,1.8727777777777777,1.9422222222222223
2024-08-01,15.118386329628278,3.0075619805470235,25.89688882938309,20.359601818469415,9.352456680391285,5.911124154290085,7.589175091099966,6.307447742380861,6.457357373809995
2024-08-02,18.272000735336615,2.875216480776808,24.83468235270968,19.632337532804144,9.238400753378597,5.668668992881525,7.277891716966295,6.008303939673286,6.1924974954730505
2024-08-05,18.213088342098686,2.8301219099641943,24.75461063019314,19.569039155923303,9.351911710406343,5.883250261567972,7.254426414781637,5.988932029091951,6.154619545972767
2024-08-06,18.174818938876285,2.8311361454623416,24.763481981195927,19.576052145048152,9.364222462166984,5.885358651753836,7.257026195647141,5.991078292628696,6.156825187220637
2024-08-07,18.166680909293156,2.8298684646241927,24.752393785510343,19.55833141373176,9.3779400603859,5.828991720328756,7.25377676058733,5.9883957034626505,6.243621182075908
2024-08-08,18.20907843199692,2.827496650931199,24.810161089440744,19.603976779789647,9.20235040371603,5.824643100918269,7.270705673823083,5.993395281989719,6.2581925873943876
2024-08-09,20.315541665963018,2.8333461545994645,24.861488162898155,10.370946400803753,9.248372405664021,12.951540088913552,7.2857472546843365,5.8618783776268915,6.2711394888468135
2024-08-12,20.367512873028232,2.831817865026436,24.848078028358948,10.365352375795176,9.243383890197206,12.935564209481074,7.281817367210835,5.858716516310249,6.267756874591844
2024-08-13,20.639041900022008,2.816121544878685,24.710349047760907,10.25425845071699,9.192149269997598,12.863864415637904,7.241455401116618,6.049744283871131,6.233015685998156
2024-08-14,21.76084313200264,2.869741935267869,22.44775913809533,10.504166512266199,9.367172479940105,13.154350413756433,7.379336404974519,6.164934500304022,6.3516954833928825
2024-08-15,21.34729311159415,2.881555249465271,22.540165506928346,10.547406992487169,9.497210460127887,13.20850039588224,7.409713498624984,6.190312499406823,6.377842285483134
2024-08-16,8.438672813453673,0.8181286929420167,6.399584442568665,6.487890396727486,2.7016343094604247,3.750146094409454,2.1037594961366146,1.75754821115512,1.8107915070449971
2024-08-19,21.833688579612318,2.4570797408373695,19.219823750550088,19.49283261064313,8.698816957056115,11.262785516809771,6.318205047867521,5.2784313035703105,5.438336493053377
2024-08-20,24.298866615137698,2.3799455812220933,18.616463213115043,18.88090161102861,8.4332937236094,10.909217221354224,6.119860065999669,5.093839082095033,5.267612886438233
2024-08-21,24.6325250802514,2.372059979908652,18.554780287285453,18.81081215813274,8.330047747873067,10.873071126952706,6.099582805479391,5.076961391918772,5.250159422197816
2024-08-22,24.044904238684705,2.358738387214874,18.450575828880794,18.705169813532557,8.096064375736391,10.812007483490657,7.1885360372262825,5.048448954477042,5.295554880756695
2024-08-23,24.67226762085545,2.3287656479984786,18.3325193503778,18.563163871425576,7.9400994602415995,10.74282657873803,7.142540006640702,5.016146325497043,5.261671138225317
2024-08-26,24.677775808386272,2.329285554725401,18.336612162438943,18.582191789614463,7.904663086425778,10.745224959961684,7.144134608742444,5.0172662012647455,5.262845828440268
2024-08-27,24.705353679048727,2.3318885743922837,18.357103665503473,18.58060736272957,7.928396940033232,10.764683070732941,7.04036646262207,5.022873088994497,5.268727155943204
2024-08-28,23.29568840942913,2.3711588150470937,18.666247029635905,18.908665822228578,8.198275921334874,10.945966044286088,7.158929968752408,5.097612672987825,5.357455316298097
2024-08-29,24.65447463082924,2.327086203506997,18.31929841994007,18.557211386432794,8.112807994366369,10.742513915166965,7.025867291738377,5.002863598529898,5.257876559489291
2024-08-30,24.674654200190943,2.328990912415116,18.334292677926022,18.490550854158347,8.119448288839964,10.751306611337382,7.0316179304545825,5.006958418415755,5.2621801062618845
2024-09-02,24.724326204607724,2.3336793528669877,18.117702324175013,18.579964688001702,8.135793371854824,10.772949830535177,7.045773126068061,5.01703781643513,5.272773285455379
2024-09-03,24.75755212755011,2.3293496166568057,18.14204989896166,18.642262797410396,7.982477691484624,10.787427118934033,7.055241627373979,5.02377999053963,5.2798591310887595
2024-09-04,24.798283062331834,2.3331818447717296,18.171897060241353,18.643020317358722,7.8610037576379685,10.805174511252153,7.066848856760526,5.032045074829797,5.28854551481592
2024-09-05,24.822600206108948,2.335469757940349,18.18971638395849,18.58644682360861,7.868712241250583,10.814272946462893,7.073778593761634,5.0152715955770315,5.293731451331459
2024-09-09,24.80420893594588,2.331630016575311,18.15981070601925,18.64556695947244,7.960399730315601,10.796493220981898,7.062148607896375,5.00702599713288,5.232715825660362
2024-09-10,21.780776342415304,2.423452166054554,18.8749639856172,19.364314903762832,8.312726384269371,11.221670975317354,7.37910114664047,5.204208177104331,5.438785918818586
2024-09-11,24.537861883664362,2.2996644461576046,17.910848090265958,18.397315569260837,7.991309995559695,10.648478286422728,7.002183409774757,6.051360609921132,5.160977708972932
2024-09-12,24.52798746076669,2.302889497083809,17.935966275364283,18.386210696268492,8.024660182175166,10.545314822062943,7.0120032763769835,6.059847042005793,5.205120747895841
2024-09-13,24.663826507410537,2.3205313079557572,18.073368840809266,18.534500062262012,8.145635726751266,10.626099614347407,6.284772292380176,6.106269884075887,5.244995764007693
2024-09-16,23.670334804945526,2.3435975054401514,18.311710412281563,18.786458460007385,8.25305585616129,10.766230726759948,6.367652386163755,6.186795987030109,5.314163861210272
2024-09-17,24.505260019959437,2.2908327873669143,17.957173139682585,18.44489882989619,8.093266527476406,10.557783236487452,6.983345109876561,6.067011994929796,5.100428354324659
2024-09-19,24.485660279414066,2.287620833193201,17.931995563417676,18.389519730056314,8.067160193803549,10.432288941565252,6.973553830217984,6.5234090856219025,4.9087915427100555
2024-09-20,24.481783302308465,2.27782091488161,17.912960592758296,18.369999093478878,8.058596832461498,10.4212149753014,6.966151341628225,6.622635307215659,4.888837639965968
2024-09-23,24.46884386740063,2.2779888388499274,17.91428115988778,18.393469750584366,8.007585997718657,10.458843901865347,6.966664895511915,6.623123536643284,4.889198051538097
2024-09-24,24.46295844555866,2.279501269466429,17.926175031726288,18.40568177125806,7.939132225956781,10.4657878672881,6.971290290115778,6.627520843005306,4.9219522556246
2024-09-25,21.524182998728204,2.2773956241554623,17.192241199529423,7.705421390930904,13.057976991213533,12.810001092067088,6.601652959591754,9.398797769137298,9.432329974646334
2024-09-26,21.257298057887756,2.297634653009387,17.134784488048794,7.185330187592992,13.898578263711261,13.177979114396566,6.0922130951006475,11.518808393753726,7.437373746498871
2024-09-27,20.16763124544245,2.3137797449798803,17.203057257992402,7.3747360451775625,13.492598622283966,14.293007385378734,6.116487241261012,11.725480798275683,7.313221659208309
2024-09-30,7.49327965716512,0.8648789039672748,6.3917927407311215,2.740081812869294,4.5820316862541395,5.261216804103629,2.272579702616713,4.566976170378547,2.779559768846179
2024-10-02,20.08157442839553,2.3058392071499987,17.30418071672026,7.499170754785131,12.53460251893545,14.490779906314721,6.058886805574321,12.245183345117292,7.479782317007294
2024-10-03,20.33645611639639,2.3631549640445444,18.687857504981338,4.396730452391482,11.929351764329217,14.835985036881432,6.135788111391622,13.52257576458012,7.792100285003851
2024-10-04,20.35996988635678,2.3610026673900535,18.670837117491075,4.042428899359232,12.072617576225138,14.444151926878558,6.1301998040542935,13.979657930297071,7.9391341919478
2024-10-07,20.355691562136474,2.360506540187878,18.666913737687523,4.041579447146604,12.112107530108672,14.448121188265684,6.128911639953689,13.94870244549003,7.937465909023452
2024-10-08,20.418621078405806,2.3678040340741053,20.003377106851566,3.77302898011215,12.184682672190512,13.811253382134922,6.147859138916446,13.296238439411978,7.997135167902512
2024-10-09,20.445915633564038,2.3709691918760814,20.030116585374493,3.426296725352082,11.940656400006564,13.893035202367058,6.156077278610004,13.729107658833787,8.007825324015894
2024-10-10,20.436367787039305,2.364979205464183,19.979512753580202,3.4176405728814743,12.036809041631301,13.857936014926175,6.140524643267536,13.778635525247406,7.9875944559624115
2024-10-14,20.45934032801653,2.3676376808974866,20.00197174336838,3.3933798215830446,12.492954389760971,13.213104410872115,6.147427213012762,13.927611093801712,7.996573318687
2024-10-15,20.767916583701457,2.3877683766188094,20.172037294462164,1.7075732307570712,13.229772559570968,13.353789493808515,6.199695339885632,14.116883423072151,8.06456369812323
2024-10-16,20.849164764612798,2.3971097968934916,20.250954278207033,1.714253593624129,13.445131001428004,12.851211483820387,6.223949769382211,14.172111452019562,8.09611386001238
2024-10-17,20.791487031291346,2.404665178126903,20.19493145170293,1.7095112328276805,13.535617338465864,13.028461748276351,6.206731654457346,14.05487782873347,8.073716536118116
2024-10-18,20.750273789317962,2.399898609593255,20.15490071242477,1.2530444067787792,14.060975866382424,13.002636508082393,6.19442856458436,14.126128866024724,8.057712676811335
2024-10-21,20.723865730971156,2.396844352904787,20.129250362005692,1.2797310556807269,14.870310481667259,12.986088563363488,6.186545158677548,13.37990635232159,8.047457942407753
2024-10-22,20.51786881076564,2.373019524018134,19.92916396719654,1.267010424328266,15.681506269592832,12.857005781015063,6.125050393852115,13.281909276908577,7.967465552322832
2024-10-23,20.279425277673894,2.6481047867005154,21.191862444231976,1.2713712636413614,13.810862135994686,13.266513290825632,6.146131799371222,13.180116238103043,8.205612763457673
2024-10-24,19.91983114888304,2.594249077614223,20.816089008409868,1.2488273485323786,16.229213428336898,12.54829999323667,6.03714878434161,12.532430916432114,8.073910294213201
2024-10-25,19.80097282369461,2.5787696240896314,20.691882861378772,1.2413758030857,16.90052054968189,12.3705499227938,6.001126119889435,12.389067683392314,8.025734611993848
2024-10-28,19.845889665590295,2.584619346147328,20.73882065778322,1.2441917597145384,16.99384986045891,12.39861147512217,6.014739169890724,12.21095161302158,7.968326452271232
2024-10-29,19.89950402369743,2.5917813269978986,20.79628793498048,1.2476394153899457,16.951330361872124,12.432968030601355,6.031406013625428,12.189643879423095,7.859439013412245
2024-10-30,19.89813243837573,2.5916026869061186,20.794854538286597,1.2475534210904453,16.93637686052389,12.36318547740294,6.030990295326739,12.27840698525149,7.858897296836055
2024-10-31,7.497954678267645,0.9765599636387248,7.835854814622427,0.47009934419842864,6.605276930069476,4.619700019479255,2.272579702616713,4.525420427244984,2.961366145055516
2024-11-01,19.896761042115692,2.591424071438394,20.876126362731103,1.2474674386445461,17.44522390291657,12.045297472481066,6.030574634331369,12.008769420410259,7.858355654931001
2024-11-04,19.914603951495742,2.5937479946525333,20.94313540363056,1.248586135723693,17.322903017261858,12.056099388974022,6.0359827003217195,12.019538579474931,7.865402828464943
2024-11-05,19.900875798119888,2.591959991718826,20.997633337169,1.2477254215454985,17.31096145567644,12.047788504061147,6.031821789239288,12.011252897794899,7.859980804675014
2024-11-06,20.08921569962917,2.616490042280844,21.196352842519815,1.2595337703532785,16.660616903287657,12.09222007040272,6.088906348392921,12.062297444919187,7.9343668782144094
2024-11-07,20.873360488892235,2.605791541493237,21.10968360475638,1.2543836941762654,16.24597889028174,11.87644937408766,6.064009571294101,12.068418591373199,7.901924243645182
2024-11-08,17.018536381012453,2.6948357705655015,22.81963873096509,1.3041852258619138,17.157578017792293,12.311940858730674,6.5713642319672125,11.906274404498488,8.215646378606376
2024-11-11,17.12518585398001,2.693477231754289,22.808134740550358,1.3035277511965944,17.12012118054891,12.305734079942656,6.661674971584805,11.770639538981845,8.211504651460535
2024-11-12,17.132309839972283,2.6923332409553486,22.798447524346493,1.30297410859069,17.1128498136792,12.300507510214983,6.766826862294191,11.743324106872887,8.150426993073918
2024-11-13,17.36017047213794,2.6919456679711384,22.79516558947753,1.3027865398469949,16.952036599952418,12.298736799097018,6.765852748376659,11.684051879191308,8.149253703948993
2024-11-14,17.735755834488756,2.680178060567617,22.767181011827056,1.2970915212907452,16.76327221577827,12.244973936074564,6.7362764089132625,11.661641064068672,8.11362994699106
2024-11-15,17.93808063503195,2.676150687104372,22.732969874145965,1.2951424448285866,16.723771894146005,12.226574008169093,6.726154133363931,11.579718334066861,8.101437989143236
2024-11-18,18.59890912011099,2.6631923162914006,22.62289301833631,1.2888711477239132,16.63567174851589,12.181612554758555,6.777610819909506,11.169029807762199,8.06220946659124
