date,ICBC (ASIA) SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,YUANTA SECURITIES (HONG KONG) CO LTD,USMART SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CNI SECURITIES GROUP LTD
2024-12-27,14.80708661417323,12.740157480314963,12.657480314960631,12.15748031496063,10.299212598425198,10.30708661417323,9.881889763779528,9.031496062992126,8.118110236220472
2024-12-30,14.82459597950335,12.755222703981081,12.672447772960188,12.21127315727237,10.311391407173828,10.161608198659835,9.893575088687426,9.042175798186834,8.127709893575089
2025-01-02,14.823427400283778,12.754217247359293,12.671448841242313,12.218193283935047,10.310578590572286,10.160807189027274,9.892795207315151,9.041463030111935,8.127069210152925
2025-01-03,14.81408539467465,12.746179297305812,12.66346305341106,12.226248621395936,10.30408066803214,10.201670080352923,9.88656057980148,9.035764928312588,8.121947376713408
2025-01-08,14.797765187283602,12.732137236386528,12.649512118350644,12.244255587031791,10.292728989612844,10.26912181303116,9.875668870003148,9.025810513062638,8.112999685237646
2025-01-10,14.780245746691872,12.744171392564589,12.661468178954003,12.271581600504096,10.302457466918714,10.200063011972274,9.885003150598614,9.03434152488973,8.120667926906112
2025-01-13,14.765127075300969,12.731135415847037,12.648516799118733,12.25902903454245,10.291919112440002,10.291919112440002,9.874891808954285,9.025100322606027,8.11236131875049
2025-01-14,14.780245746691872,12.744171392564589,12.661468178954003,12.271581600504096,10.302457466918714,10.200063011972274,9.885003150598614,9.03434152488973,8.120667926906112
2025-01-15,14.748879981136525,12.795724278865048,12.634598758154523,12.269118918494065,10.280594199481255,10.288453980979329,9.864025780083313,9.015169378291283,8.10343472451466
2025-01-16,14.7639653815893,12.816679779701023,12.647521636506687,12.281667977970102,10.29110936270653,10.188827694728559,9.874114870180959,9.024390243902438,8.111723052714398
2025-01-17,14.74656188605108,12.80157170923379,12.632612966601178,12.267190569744598,10.278978388998034,10.294695481335953,9.862475442043223,9.013752455795677,8.102161100196463
2025-01-21,14.897879025923016,12.796543597800472,12.627651217596227,12.262372348782403,10.274941084053417,10.172820109976435,9.8586017282011,9.010212097407697,8.09897879025923
2025-01-22,14.903732809430256,12.80157170923379,12.593320235756385,12.267190569744598,10.278978388998034,10.176817288801573,9.862475442043223,9.013752455795677,8.102161100196463
2025-01-24,14.888522531009576,12.788506829957608,12.58046789134872,12.254671062961219,10.268487988695242,10.299890092636206,9.821008007536506,9.00455330507144,8.093892290783483
2025-01-27,14.90607561109801,12.803584060363121,12.611019413660301,12.269118918494065,10.280594199481255,10.178417040006288,9.832586654091017,9.015169378291283,8.10343472451466
2025-02-04,14.774951076320939,13.291585127201566,12.551859099804306,12.227005870841486,10.238747553816047,10.136986301369863,9.79256360078278,8.915851272015656,8.070450097847358
2025-02-05,14.803921568627452,13.309803921568628,12.35686274509804,12.24313725490196,10.258823529411764,10.156862745098039,9.811764705882354,8.972549019607843,8.086274509803921
2025-02-06,14.809729305610041,13.29933307179286,12.338171832091016,12.247940368772067,10.262848175755199,10.160847391133778,9.815613966261278,8.976069046684975,8.089446841898784
2025-02-07,14.848960376618281,13.29933307179286,12.298940761082777,12.247940368772067,10.262848175755199,10.160847391133778,9.815613966261278,8.976069046684975,8.089446841898784
2025-02-10,14.68197601010101,13.375946969696969,12.046243686868687,12.318497474747476,10.321969696969697,10.219381313131313,9.872159090909092,9.027777777777777,8.13604797979798
2025-02-11,14.794748081942577,13.406628173692953,12.073874871470379,12.346753144032272,10.34564581191173,10.23491259985763,9.894803448548604,8.747923752273985,8.154710116269873
2025-02-12,14.52547214727821,13.450245992699571,12.113156641802888,12.386922710680844,10.3793048722425,10.26027614664339,9.926995714965878,8.776384700841136,8.18124107284558
2025-02-13,14.538162179334446,13.461996664284012,12.123739178778493,12.3977444206179,10.388372647128902,10.181875943133985,9.93566833452466,8.784052100706855,8.188388531490748
2025-02-14,14.512804249583763,13.43851581701419,12.102592563228415,12.376119876318084,10.37025291366051,10.338539601997939,9.918338222468881,8.768730674700706,8.174106081027512
2025-02-17,14.533545057562524,13.457721317983326,12.119888844779675,12.401746724890831,10.385073441842001,10.202461294164351,9.932512901945216,8.781262405716554,8.185788011115521
2025-02-18,14.512804249583763,13.43851581701419,12.102592563228415,12.384048204233727,10.37025291366051,10.330611274082296,9.918338222468881,8.768730674700706,8.174106081027512
2025-02-21,14.533545057562524,13.457721317983326,12.119888844779675,12.401746724890831,10.385073441842001,10.202461294164351,9.932512901945216,8.781262405716554,8.185788011115521
2025-02-24,14.538162179334446,13.461996664284012,12.123739178778493,12.405686601540783,10.388372647128902,10.420141370820428,9.93566833452466,8.537844492097529,8.188388531490748
2025-02-25,14.530084140339735,13.45451658993491,12.132878234640419,12.414668995078584,10.38260041276393,10.438164788061597,9.930147642482934,8.53310049214161,8.18383870455628
2025-02-26,14.534699063045894,13.45878989995236,12.184373511195808,12.418612037478164,10.385898046688899,10.362077179609336,9.933301572177228,8.535810703509608,8.186437986342703
2025-02-27,14.510503369005153,13.452239397542609,12.164090368608798,12.397938961553706,10.368608799048753,10.495441934205312,9.916765755053508,8.52160126833135,8.172810146650813
2025-02-28,14.538162179334446,13.477881026129776,12.22698753077595,12.421570963386545,10.388372647128902,10.285124295131443,9.93566833452466,8.537844492097529,8.188388531490748
2025-03-03,14.517408200491714,13.458640653501467,12.209532873344436,12.40383852803553,10.373542707589817,10.413196922832897,9.9214846538187,8.525656277262271,8.176699183123166
