date,CITIBANK N.A.,ABN AMRO CLEARING HONG KONG LTD,BNP PARIBAS,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,IFAST SECURITIES (HK) LTD,BOCI SECURITIES LTD,CHIEF SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-09-09,0.43916300697494187,97.41668819426505,0.0,0.0,0.6716610694910876,0.0,0.0,0.051666236114699046,1.4208214931542238
2024-09-12,0.43916300697494187,96.74502712477397,0.0,0.0,0.6716610694910876,0.025833118057349523,0.0,0.051666236114699046,2.066649444587962
2024-09-23,0.43916300697494187,96.71919400671662,0.0,0.0,0.6716610694910876,0.051666236114699046,0.0,0.051666236114699046,2.066649444587962
2024-09-26,0.43916300697494187,98.63084474296048,0.0,0.0,0.6716610694910876,0.051666236114699046,0.0,0.051666236114699046,0.15499870834409715
2024-10-08,0.43916300697494187,98.60501162490313,0.0,0.0,0.6716610694910876,0.07749935417204858,0.0,0.051666236114699046,0.15499870834409715
2024-10-31,0.43916300697494187,98.57917850684578,0.0,0.0,0.6716610694910876,0.10333247222939809,0.0,0.051666236114699046,0.15499870834409715
2024-11-04,0.43916300697494187,98.55334538878843,0.0,0.0,0.6716610694910876,0.10333247222939809,0.0,0.051666236114699046,0.18083182640144665
2024-11-27,0.43916300697494187,98.45001291655903,0.0,0.0,0.6716610694910876,0.12916559028674762,0.025833118057349523,0.10333247222939809,0.18083182640144665
2024-11-28,0.43916300697494187,98.37251356238697,0.0,0.07749935417204858,0.6716610694910876,0.12916559028674762,0.025833118057349523,0.10333247222939809,0.18083182640144665
2024-11-29,0.43882292204439854,98.37377387712958,0.0,0.07743933918430562,0.6711409395973155,0.12906556530717606,0.02581311306143521,0.10325245224574084,0.18069179143004646
2024-12-12,0.43882292204439854,98.34796076406815,0.0,0.07743933918430562,0.6711409395973155,0.12906556530717606,0.02581311306143521,0.10325245224574084,0.20650490449148168
2024-12-13,0.43882292204439854,98.3221476510067,0.0,0.07743933918430562,0.6711409395973155,0.15487867836861124,0.02581311306143521,0.10325245224574084,0.20650490449148168
2025-01-03,0.43882292204439854,98.29633453794527,0.0,0.07743933918430562,0.6711409395973155,0.18069179143004646,0.02581311306143521,0.10325245224574084,0.20650490449148168
2025-01-14,0.4389362251484637,98.29589465530596,0.0,0.0774593338497289,0.6713142266976504,0.18073844564936742,0.02581977794990963,0.10327911179963851,0.20655822359927703
2025-02-04,0.4389362251484637,98.24425509940615,0.0,0.0774593338497289,0.69713400464756,0.20655822359927703,0.02581977794990963,0.10327911179963851,0.20655822359927703
2025-02-06,0.43927648578811374,98.3204134366925,0.0,0.07751937984496124,0.6976744186046512,0.20671834625322996,0.025839793281653745,0.10335917312661498,0.12919896640826875
2025-03-03,0.43961727437289894,97.62089475045255,0.0,0.7757951900698216,0.6982156710628394,0.2068787173519524,0.02585983966899405,0.1034393586759762,0.12929919834497025
2025-03-04,0.43961727437289894,97.59503491078355,0.0,0.7757951900698216,0.6982156710628394,0.23273855702094648,0.02585983966899405,0.1034393586759762,0.12929919834497025
2025-03-14,0.43961727437289894,97.69847426945954,0.0,0.7757951900698216,0.6982156710628394,0.23273855702094648,0.02585983966899405,0.1034393586759762,0.02585983966899405
2025-03-26,0.43961727437289894,97.59503491078355,0.0,0.7757951900698216,0.6982156710628394,0.2585983966899405,0.02585983966899405,0.18101887768295835,0.02585983966899405
2025-04-03,59.14870161685448,28.49093581577658,10.498530132288094,0.7349338559529642,0.6614404703576677,0.2449779519843214,0.02449779519843214,0.17148456638902498,0.02449779519843214
2025-04-07,59.089416952474274,28.49093581577658,10.5578147966683,0.7349338559529642,0.6614404703576677,0.2449779519843214,0.02449779519843214,0.17148456638902498,0.02449779519843214
2025-04-08,59.089416952474274,28.46643802057815,10.5578147966683,0.7349338559529642,0.6859382655560999,0.2449779519843214,0.02449779519843214,0.17148456638902498,0.02449779519843214
2025-04-10,59.089416952474274,28.147966682998533,10.5578147966683,0.7349338559529642,0.6859382655560999,0.3184713375796179,0.2694757471827536,0.17148456638902498,0.02449779519843214
2025-04-11,59.089416952474274,28.02547770700637,10.5578147966683,0.7349338559529642,0.6859382655560999,0.3674669279764821,0.2694757471827536,0.17148456638902498,0.09799118079372857
2025-04-16,59.089416952474274,27.95198432141107,10.5578147966683,0.7349338559529642,0.6859382655560999,0.3674669279764821,0.2694757471827536,0.2449779519843214,0.09799118079372857
2025-04-22,59.103896103896105,27.934329821122272,10.560401862288654,0.7351139426611124,0.6861063464837049,0.3675569713305562,0.2695417789757413,0.24503798088703752,0.098015192354815
2025-04-24,59.103896103896105,27.909826023033567,10.560401862288654,0.7351139426611124,0.6861063464837049,0.39206076941926,0.2695417789757413,0.24503798088703752,0.098015192354815
2025-04-28,59.278201032194644,27.697222904890634,10.591545834357335,0.7372818874416318,0.6881297616121897,0.39321700663553694,0.27033669206193167,0.2457606291472106,0.09830425165888423
2025-04-29,59.103896103896105,27.615780445969122,10.8544474393531,0.7351139426611124,0.6861063464837049,0.39206076941926,0.2695417789757413,0.24503798088703752,0.098015192354815
