date,SPDB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,LEADING SECURITIES COMPANY LTD,TIGER BROKERS (HK) GLOBAL LTD,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,YUE XIU SECURITIES CO LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-12-10,38.654555534437705,37.73744570481341,7.390299825008406,4.988628941060435,3.711624450861998,2.598755046471899,1.6540715224377864,2.254565311807135,1.0100536631012265
2024-12-11,38.65348895257987,37.73709224202267,7.3901963202389025,4.988559072868221,3.711572467743265,2.6004693358709785,1.6540483563557968,2.254533735515448,1.0100395168048564
2024-12-12,38.65345511754393,37.73320770279842,7.390189851287072,4.992406212520357,3.711569218846691,2.600467059570034,1.654046908497218,2.2546192962617932,1.0100386326744901
2024-12-13,38.652896077615715,37.73378741246265,7.390183382346568,4.992401842459586,3.711565969955805,2.6004647832730736,1.6540454606411743,2.254617322699763,1.0100377485456715
2024-12-17,38.65226347221423,37.733853472484924,7.3901963202389025,4.9924105825887795,3.711572467743265,2.600206732935486,1.6540483563557968,2.255409078633756,1.0100395168048564
2024-12-18,38.65173826634325,37.73437867835591,7.3901963202389025,4.9924105825887795,3.711572467743265,2.600206732935486,1.6540483563557968,2.255409078633756,1.0100395168048564
2024-12-19,38.6513005947841,37.734816349915064,7.3901963202389025,4.9924105825887795,3.711572467743265,2.600206732935486,1.6540483563557968,2.255409078633756,1.0100395168048564
2024-12-20,38.65059441432498,37.73541917867169,7.390228665167925,4.992432433045649,3.711588712311451,2.6002181133506443,1.6540555956867118,2.25541894996104,1.0100439374799057
2024-12-23,38.649721208803044,37.736286272606364,7.390312763308453,4.99248924512865,3.7116309488542227,2.5999850958230977,1.6540744182436622,2.2554446158163737,1.0100554314161343
2024-12-27,38.64924969845994,37.73677845360291,7.390306294152767,4.992484874922514,3.711627699855266,2.599982819910169,1.654072970339457,2.255442641499071,1.0100545472579066
2024-12-30,38.64921586663136,37.736745420510935,7.390299825008406,4.992480504724028,3.711624450861998,2.5999805440012245,1.6540715224377864,2.255528202723034,1.0100536631012265
2025-01-02,38.64893338758352,37.73698655813483,7.390312763308453,4.99248924512865,3.7116309488542227,2.5999850958230977,1.6540744182436622,2.2555321515074325,1.0100554314161343
2025-01-03,38.64169539478128,37.73112696063292,7.389782330151958,4.9921309136325585,3.7143405497094024,2.598573072478751,1.653955698516521,2.268412144514932,1.009982935581671
2025-01-06,38.64091561920044,37.73156622918263,7.3898340763762675,4.992165870538526,3.7143665590139605,2.5985912687312362,1.6539672801787066,2.268603088890332,1.0099900078878903
2025-01-07,38.64103919432354,37.73383199827342,7.390209258176536,4.988917944145525,3.7145551373660677,2.5987231991832993,1.6540512520805586,2.2686307313808127,1.0100412850702325
2025-01-08,38.640858176805764,37.7341722192326,7.390241603218811,4.988939779354269,3.7145713950170705,2.598734573125336,1.6540584914368213,2.2683780560485705,1.0100457057607604
2025-01-09,38.64007239480433,37.73486422880671,7.390325701653802,4.988996551791523,3.7146136655757007,2.598764145840585,1.6540773140596772,2.268228797730438,1.0100571997372343
2025-01-10,38.63797755799158,37.73615250253511,7.390578008443302,4.989166876856158,3.714740483024083,2.5988528680247995,1.6541337844986732,2.2683062353900096,1.0100916832362794
2025-01-13,38.63717777850976,37.73665792249952,7.390642705266905,4.9892105518229855,3.714773001713349,2.59887561827862,1.6541482647195096,2.268413631650966,1.0101005255383808
2025-01-14,38.63709023891066,37.73665792249952,7.390642705266905,4.9892105518229855,3.714773001713349,2.59887561827862,1.6541482647195096,2.2685011712500724,1.0101005255383808
2025-01-15,38.63696887666389,37.7368875065768,7.390636235533574,4.989206184291893,3.7147697498188026,2.598873343235314,1.6541468166860176,2.268411645892505,1.010099641301204
2025-01-16,38.636765942021455,37.73668929947114,7.39059741737145,4.989179979265917,3.714750238571083,2.598859693059123,1.6541381285383048,2.2689249657908723,1.010094335910655
2025-01-17,38.63632625760924,37.736610010150876,7.391126079217868,4.989123202653975,3.7147079649041403,2.5988301181692814,1.654119304531351,2.269074221674278,1.010082841088986
2025-01-20,38.6351265957781,37.73664138686675,7.392393852104803,4.9890926311673995,3.7146852025589214,2.598814193507404,1.6541091687050626,2.2690603176335697,1.0100766516779889
2025-01-21,38.6340821238708,37.73612607038279,7.3941122395906,4.9889832574737,3.714668943911697,2.598802818868405,1.6541019289051935,2.2690503862802456,1.010072230716574
2025-01-22,38.6337101165472,37.735850245776206,7.39833032063137,4.985521302728162,3.714633175388779,2.5987777950130924,1.6540860015685597,2.2690285376089454,1.0100625047376834
2025-01-23,38.63287260522487,37.73555130547058,7.399795856471883,4.985447113433713,3.714577898117319,2.5987391227300276,1.6540613871970695,2.2689072373067343,1.0100474740478065
2025-01-24,38.63287260522487,37.73581391047489,7.399795856471883,4.985447113433713,3.714577898117319,2.5987391227300276,1.6540613871970695,2.2686446323024163,1.0100474740478065
2025-01-27,38.628634912422314,37.73671736055599,7.402266153722831,4.985578037207912,3.7146754473535077,2.5988073687120563,1.654104824817536,2.2691418961113556,1.010073999096496
2025-02-03,38.525116337154216,37.63576157198965,7.664609003379604,4.972228751607015,3.70472910550683,2.5918488532645516,1.6496758263031182,2.2486611059530803,1.0073694448419346
2025-02-04,38.522966698852116,37.635541894725236,7.667060465024705,4.972176661346797,3.7046902938767174,2.591996304429622,1.6496585439037432,2.2485502464428877,1.0073588913981695
2025-02-05,38.522738423979874,37.63557475133375,7.667067158527481,4.972355606307471,3.7046935281481668,2.5919985672961454,1.6496599840898605,2.248552209473881,1.007359770843371
2025-02-06,38.52265112190621,37.63566205340742,7.667067158527481,4.972355606307471,3.7046935281481668,2.5919985672961454,1.6496599840898605,2.248552209473881,1.007359770843371
2025-02-07,38.52140817129994,37.63530063303069,7.668826856580982,4.972307856100927,3.7046579514728126,2.591973675981696,1.6496441421808732,2.2485306163214736,1.0073500970306088
2025-02-10,38.519795337289366,37.63457781310143,7.671473155712231,4.972212358439095,3.7045868001719495,2.591923894786977,1.6496124592756727,2.248487431260808,1.0073307499624673
2025-02-11,38.519761709707424,37.63463225779219,7.671466458555876,4.972208017723443,3.7045835660868485,2.591921632050833,1.6496110191725342,2.2484854683429187,1.0073298705679368
2025-02-12,38.51952631827777,37.63431497637458,7.671419578788788,4.972177632926085,3.7045609276492466,2.5926041845996894,1.649600938520969,2.2484717280136577,1.0073237148492136
2025-02-13,38.5192922405965,37.63485191919848,7.671546825203908,4.972260106811477,3.704622375480746,2.591948785145311,1.6496283005761467,2.248509023583787,1.0073404234036427
2025-02-14,38.518721879600974,37.6352349209807,8.195413598500664,4.972299174343723,3.7046514830597963,2.591969150339522,1.649641261866474,1.724720193132624,1.0073483381755228
2025-02-17,38.51743368089286,37.635848874901704,8.19558531453411,4.972403357431137,3.70472910550683,2.592023459088673,1.6496758263031182,1.7249309364996297,1.0073694448419346
2025-02-18,38.51592300130836,37.636166180097206,8.195635399732671,4.972433744987355,3.704751745999942,2.592039299569205,1.6507335492170607,1.724941477968621,1.0073756011195807
2025-02-19,38.51431262759973,37.63715193601107,8.19585005751754,4.972563981578058,3.7048487798191023,2.592107189535901,1.650776784767424,1.724986657152251,1.007401986018923
2025-02-20,38.51257474373933,37.6381818801485,8.196093349934161,4.972711591295096,3.7049587576257403,2.592184135797467,1.6508257877958405,1.7250378630881227,1.0074318905757373
2025-02-24,38.51248743541545,37.63826918847238,8.196093349934161,4.972711591295096,3.7049587576257403,2.592184135797467,1.6508257877958405,1.7250378630881227,1.0074318905757373
2025-02-28,35.50170180949552,34.69558575807987,7.55534844639964,4.583960576289274,3.4153166878738928,2.389535300172797,1.521769398978351,1.5901798066963326,0.9286740211879104
2025-03-04,38.51258830950145,37.63819315565137,8.19611481760557,4.972637307550079,3.7049684618633325,2.592190925392813,1.6508301117321422,1.7250423814048903,1.0074345292983422
2025-03-05,38.51258830950145,37.63819315565137,8.198734074182257,4.972637307550079,3.7049684618633325,2.592190925392813,1.6508301117321422,1.7224231248282051,1.0074345292983422
2025-03-07,38.512722809104794,37.63832460155704,8.198762707066445,4.972305438331482,3.7049814009258673,2.592199978241934,1.6508358770157796,1.7224291401400094,1.0074380476166513
2025-03-10,38.512722809104794,37.638411910414504,8.198762707066445,4.972305438331482,3.7049814009258673,2.592199978241934,1.6507485681583107,1.7224291401400094,1.0074380476166513
2025-03-11,39.35126576934906,37.63877339222766,7.36066836703813,4.970257759980134,3.7050169838138407,2.5922248739030587,1.6507644220574313,1.7235807085119663,1.0074477231187144
2025-03-12,39.352743196048316,37.64167084467979,7.36120665915377,4.967563038072533,3.70515608711601,2.593195327634094,1.645674933846714,1.7253043661296197,1.0074855473191597
2025-03-13,39.352743196048316,37.64167084467979,7.36120665915377,4.967563038072533,3.70515608711601,2.593195327634094,1.6455876208727196,1.7253916791036141,1.0074855473191597
2025-03-14,39.352743196048316,37.63922608140794,7.365397681905502,4.967563038072533,3.70515608711601,2.593195327634094,1.6455876208727196,1.7236454196237256,1.0074855473191597
2025-03-17,39.35068771226687,37.64102580329217,7.365339803830453,4.967524002436069,3.705126971607067,2.5957070063790812,1.645574689670912,1.7215363801263528,1.007477630391027
2025-03-18,39.35060039997899,37.64102580329217,7.365339803830453,4.967524002436069,3.705126971607067,2.5957070063790812,1.645574689670912,1.7216236924142327,1.007477630391027
2025-03-19,39.30838550759916,37.60064492378333,7.464630032341257,4.962194897186708,3.701152152042178,2.592922360381052,1.6438093351980116,1.7198639720257651,1.0063968194425348
2025-03-20,39.30780268430581,37.60008742106671,7.464519354677882,4.962121322992936,3.701097275260581,2.594628261802874,1.6433488758912822,1.7200129063502798,1.0063818976516459
2025-03-21,39.303552025375296,37.59610863858705,7.463712158047943,4.961584730157022,3.700697046778919,2.6641140008679836,1.6152646412018985,1.720175739537169,0.9747910194467293
2025-03-24,39.30530016895607,37.59778083849244,7.46404412907411,4.961805411547114,3.700861646400412,2.66423249534365,1.615336484950574,1.7210371554915573,0.9696016697440737
2025-03-25,39.30516305403559,37.597649680182805,7.464018091063643,4.961788102493333,3.7008487360970137,2.6642232012783413,1.615330849915789,1.721554420545172,0.9694238643883129
2025-03-26,39.30516305403559,37.597649680182805,7.464018091063643,4.961788102493333,3.7008487360970137,2.6642232012783413,1.615330849915789,1.7217288434854503,0.9692494414480347
2025-03-27,39.305128775454946,37.597616890748384,7.464011581589411,4.961783775248758,3.700845508535238,2.6642208777721463,1.615329441163236,1.7218145533358042,0.9692485961520846
2025-03-28,39.18166938567047,37.47952088182292,7.757366844649553,4.946198562422353,3.6892209663341267,2.655852425764269,1.6102556100037906,1.7165801219914072,0.9633352013411209
2025-03-31,36.27264686306088,34.696873483401625,7.301666558014842,4.578970640667492,3.4153166878738928,2.464062403169092,1.4907030255911262,1.5909846350224264,0.827748549095735
2025-04-01,39.144740410510956,37.457589968296624,7.9058048406070185,4.943861389837066,3.687412927231008,2.666716106361537,1.6094664447205314,1.7142616359705563,0.8701462764647091
2025-04-02,39.14613506552875,37.45875071735559,7.914602508748617,4.944298224357578,3.687544302963424,2.6577737299864075,1.609523787046207,1.7111943858392133,0.8701772781742099
2025-04-03,39.14620310002294,37.45872892114123,7.914616264026818,4.943959224965034,3.6875507117752013,2.6577783490960867,1.6095265843373456,1.7114580541261213,0.8701787905092302
2025-04-07,39.07848992131771,37.3941948957179,7.900925949691606,4.935407407215148,3.6811721677388096,2.6531810546956214,1.779283851981752,1.708671153648509,0.8686735979929422
2025-04-08,39.07689669919774,37.392757086214985,7.904247089039062,4.935206191654668,3.6810220870950365,2.6530728850413396,1.7792113109394447,1.7089484684714544,0.8686381823462745
2025-04-09,39.06811935829598,37.384097857644704,7.929963410370376,4.934097659738788,3.680195266429772,2.64987521641775,1.7788116695776297,1.7063964902057158,0.8684430713192801
2025-04-10,39.06825488570606,37.38405409304658,7.9299909194345615,4.934114776136707,3.6802080330369495,2.6498844088419315,1.7788178402800474,1.7064024096996837,0.8682726338174802
2025-04-11,39.06845817858422,37.38442207316927,7.930032183388698,4.934140450956249,3.6802271831137956,2.649898197597786,1.778827096413948,1.7064980145354811,0.8674966222405489
2025-04-15,39.05636593327321,37.3730244584141,7.9583557549111825,4.932613264076767,3.679088100283983,2.6490780162917282,1.7782765240438436,1.70596982904835,0.8672281196568364
2025-04-16,39.056399794654354,37.373143559109444,7.9583626547061606,4.932617540590821,3.679091290007385,2.649080313009261,1.7782780657873654,1.7061447056033137,0.8668820765318931
2025-04-17,39.05721248541666,37.37409462556061,7.95852825337492,4.932720179152754,3.67916784502835,2.649135435424801,1.7783150684339093,1.7061802072893033,0.8646459003186873
2025-04-22,39.05768657064699,37.374461579121125,7.958624855780981,4.932780053619811,3.6792125035952123,2.6491675912265893,1.7783366540222083,1.7062876188950835,0.8634425730919947
2025-04-23,39.05768657064699,37.37437487751447,7.958624855780981,4.932780053619811,3.6792125035952123,2.6491675912265893,1.7783366540222083,1.706374320501735,0.8634425730919947
2025-04-24,38.8924083331912,37.21630615113684,8.349492573403097,4.911906282933349,3.663643384909198,2.6448640335446147,1.770811365824501,1.6991535513037888,0.8514143237534111
2025-04-25,38.894020127203866,37.21793482177812,8.349838596257309,4.912109844026038,3.663795215015006,2.6467004088922903,1.7708847524641906,1.6996556597440426,0.8450605746191296
2025-04-28,38.894020127203866,37.21793482177812,8.349838596257309,4.912109844026038,3.663795215015006,2.6467004088922903,1.7708847524641906,1.6998283363324551,0.8448878980307171
2025-04-29,38.89388580593365,37.21806530288987,8.349809759924044,4.912092879957228,3.6637825620255358,2.646691268459914,1.7708786366785614,1.699908803937604,0.8448849801935976
2025-04-30,36.25622836520856,34.69437851559073,7.78355268929361,4.578970640667492,3.4153166878738928,2.467201233640858,1.6499785513251097,1.5847874569115035,0.7875876156236494
2025-05-02,38.89405370766639,37.21848498534843,8.349845805371746,4.912114085061549,3.6637983782760286,2.646702694010249,1.7700228977297054,1.7000888190427603,0.8448886274931461
