date,BNP PARIBAS,FULBRIGHT SECURITIES LTD,LUK FOOK SECURITIES (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,UBS SECURITIES HONG KONG LTD,CHINA SKY SECURITIES LTD,CENTRAL WEALTH SECURITIES INVESTMENT LTD,BANK OF CHINA (HONG KONG) LTD
2024-11-04,26.877379083440655,24.20858877997017,16.93862123627666,11.296669529770705,7.611990624886365,4.44408681400163,0.20828927343299344,3.0746184362238,3.7513825368499334,1.5883736851470855
2024-11-05,26.874851070381204,24.206311786056567,16.93702803570597,11.295606995808189,7.611274661784144,4.453074542890373,0.20826968231133874,3.0743292459893103,3.751029692027724,1.588224287045177
2024-11-06,26.87376778178538,24.20533606264005,16.936345327203878,11.295151685294675,7.610967861682473,4.456925909152557,0.20826128724447446,3.074205323970049,3.750878493136339,1.5881602678901214
2024-11-07,26.87665674546571,24.20793816656991,16.93816600552949,11.296365928241462,7.611786050255922,4.466811393810438,0.2082836755935796,3.074535804891033,3.7311252325352857,1.5883309971071684
2024-11-08,26.87521218598792,24.206637044676384,16.937255617438012,11.295758774136665,7.611376933981305,4.471946086504993,0.2082724808173655,3.07437055554924,3.7309246929976294,1.5882456279104902
2024-11-11,26.87376778178538,24.20533606264005,16.936345327203878,11.293808064086647,7.610967861682473,4.478423848481019,0.20826128724447446,3.074205323970049,3.7307241750159066,1.5881602678901214
2024-11-12,26.871240447986743,24.203059680540033,16.93475255471591,11.29274594198053,7.610252090954924,4.487407140658994,0.20824170138682793,3.0739162114391116,3.7303733204064047,1.58801090993052
2024-11-13,26.869074540194383,24.20110883663826,16.93338755957953,11.291835710594663,7.60963868033335,4.495105760659188,0.20822491644068442,3.0736684439760387,3.7300726404039786,1.5878829111799289
2024-11-15,26.866908981532045,24.19915830719963,16.93202278447135,11.294955460787572,7.609025368589517,4.498773304837207,0.20820813420016335,3.0734207164514435,3.7297720088691833,1.5877549330618907
2024-11-18,26.61061403343281,23.968312175005853,16.77050096952255,12.154455502346154,7.536439617721453,4.469162221874114,0.2062219476617212,3.0441020403226973,3.667582833169717,1.5726086589429318
2024-11-19,26.609197930046268,23.967036683654992,16.769608514985908,12.14582633380118,7.53603856054736,4.48222832588965,0.2062109734091881,3.043940046194983,3.6673876600533077,1.5725249714171636
2024-11-21,26.605658330883298,23.963848549115674,16.76737779414949,12.144210676056149,7.535036104334619,4.494934256581558,0.20618354288720117,3.043535136296234,3.6668998181301524,1.5723157915656247
2024-11-22,26.61132214164983,23.968949971592505,16.77094723241318,12.146795934812864,7.536640162316692,4.5091961337065865,0.20622743522602485,3.0441830438525477,3.6330874383835665,1.5726505060462026
2024-11-25,26.612384374638502,23.969906730119128,16.771616671282356,12.14328913530015,7.536940999222185,4.509376125398098,0.20623566712009242,3.0443045572307836,3.6332324588116105,1.572713280877092
2024-11-26,26.60636617537896,23.96448610816719,16.76782389083805,12.14320352142127,7.544548336814115,4.518998376800154,0.20618902840776657,3.0436161096578704,3.632410829430884,1.5723576230837426
2024-11-27,26.604950524050086,23.963211023986915,16.766931721196507,12.142557415068806,7.54414691221489,4.524078657434465,0.20617805765850522,3.0434541672429676,3.632217558873612,1.5722739622732462
2024-11-28,26.602119673281656,23.960661262645317,16.765147666702426,12.143925487570527,7.5433441911549775,4.531577518065992,0.20615611966194972,3.0431303341067157,3.6318310794528608,1.5721066673575776
2024-11-29,26.603181171720564,23.961617359559316,16.76581664264475,12.14707024902445,7.543645191533195,4.541068988469135,0.20616434586354118,3.0272906528091594,3.6319759995971417,1.5721693987787462
2024-12-02,26.59645977862905,23.955563367431747,16.76158069644614,12.150650028859705,7.541739261398453,4.55853826144284,0.20611225767149158,3.0265257965181602,3.6310583672946497,1.5717721843077614
2024-12-03,26.592923567329347,23.95237828435769,16.759352110703784,12.161000720392872,7.540736527056454,4.584523761437344,0.2060848534041322,3.0261233957922897,3.6053135748571585,1.571563204668931
2024-12-04,26.58585396498483,23.946010658427166,16.75489671659586,12.159097002384819,7.6144977535943665,4.585963440057705,0.20603006672529617,3.0253189152695104,3.551186069900446,1.5711454120600006
2024-12-05,26.585500583535854,23.94569236600162,16.754674009073018,12.161593799763077,7.639651503843978,4.592548525882442,0.2060273281559951,3.0252787024712564,3.5179086530122037,1.571124528260556
2024-12-06,26.58585396498483,23.946010658427166,16.75489671659586,12.161755454858692,7.667666803071863,4.600584928664016,0.20603006672529617,3.0253189152695104,3.4807370793427634,1.5711454120600006
2024-12-09,26.58479384882021,23.945055806534477,16.754228611788346,12.161270502463902,7.667361053347458,4.604388999134947,0.2060218512357948,3.0251982800817356,3.480598284265973,1.571082762327158
2024-12-10,26.581967285666824,23.942509907069038,16.752447259428543,12.155990389398111,7.6705329356834415,4.6118736402176115,0.20599994646659459,3.0248766332772203,3.4802282181703705,1.5735737846222448
2024-12-11,26.580200988898827,23.94091899480088,16.75133410654816,12.139235334888074,7.704575784058784,4.615554025025975,0.2059862583510484,3.024675638754749,3.462720699989679,1.5747981686838215
2024-12-12,26.578788120481683,23.939646417203015,16.75044369074904,12.137261201860879,7.704166247960945,4.621953050439845,0.2059753091682746,3.024514862367697,3.4625366393531003,1.5747144604155188
2024-12-13,26.576938429702885,23.93678361219365,16.748440601260114,12.141124632607243,7.703244950906541,4.629372621884202,0.20595067776242112,3.02415317798239,3.4568077182554333,1.5771835774451217
2024-12-16,26.575609715652803,23.93678361219365,16.748440601260114,12.139795918557162,7.703244950906541,4.632030049984363,0.20595067776242112,3.02415317798239,3.4568077182554333,1.5771835774451217
2024-12-18,26.543515160858,23.907875887348478,16.728214019429785,12.239266465227384,7.693941976494291,4.633071635321802,0.20570195739877958,3.020501000255628,3.452633036811971,1.5752788608538797
2024-12-19,26.543162904047364,23.907558607890266,16.72799202067482,12.24175822250812,7.7097649723093005,4.643626884533379,0.20569922754498982,3.020460915434818,3.42471828959951,1.5752579554574382
2024-12-20,26.44000326887856,23.814642212331748,16.66297891126515,12.194180798648581,7.759117121481167,5.016871976687217,0.20489978034479162,2.957166507298702,3.3810036858430035,1.5691357372210815
2024-12-23,26.457615238824893,23.816216385720804,16.664080352040564,12.194986847076411,7.800612672331775,4.951102524904967,0.2049133244400069,2.9573619791761,3.381227173812426,1.5718835016720532
2024-12-27,26.453418600413375,23.812438719154894,16.661437138770328,12.193052509844259,7.821846159141535,4.958248064358696,0.20488082161915117,2.956892890077685,3.3806908523145283,1.557094244305549
2024-12-30,26.448873744233563,23.808347599178916,16.658574603810724,12.190957670198497,7.829753411598106,4.974576808108208,0.20484562186359875,2.956384878121745,3.3801100293235846,1.547575633563059
2025-01-02,26.447475641112423,23.80708907583272,16.657694021697,12.190313248960253,7.829339526198358,4.97959990822344,0.20483479360277945,2.9562286018672106,3.3799313547067564,1.5474938277990629
2025-01-03,26.44642716076745,23.80614527063537,16.657033646203654,12.189829977739437,7.82902914086258,4.987331272045791,0.20482667315839478,2.9561114055182527,3.3797973611400036,1.5434680919290653
2025-01-06,26.44642716076745,23.80614527063537,16.657033646203654,12.189829977739437,7.843565227344788,4.995260046490634,0.20482667315839478,2.9561114055182527,3.3586539626204273,1.5421466295215918
2025-01-07,26.444330449452664,23.80425788471942,16.65571305228356,12.18886355024115,7.842943378054507,5.002792160829098,0.20481043420102749,2.955877040694829,3.3583876836360083,1.5420243658877362
2025-01-08,26.437252894941963,23.807403694195425,16.65791415849755,12.190474347882638,7.847944445109616,5.014025554046453,0.20483750056066005,2.9562676693819134,3.3416515860012623,1.542228149382518
2025-01-09,26.431116873052602,23.80425788471942,16.65571305228356,12.18886355024115,7.881262749614698,5.013363021949151,0.20481043420102749,2.955877040694829,3.322711027355829,1.5420243658877362
2025-01-10,26.42587916745283,23.79954072897379,16.652412483414633,12.186448151785664,7.931223700120343,5.016332839410845,0.20476984807054885,2.955291291185921,3.286382997983294,1.5417187916021322
2025-01-13,26.423908007500767,23.794196878692706,16.648673419701446,12.183711857202379,8.017936399769345,5.021810488619347,0.2047238698971618,2.954627722322264,3.209038735843047,1.5413726204515341
2025-01-14,26.421465186067945,23.79199716720054,16.647134293231353,12.182585504792751,8.107001202265153,5.026628943551595,0.20470494370891393,2.954354574689293,3.1228980599227634,1.5412301245696935
2025-01-15,26.419720590127234,23.790426193698995,16.646035091400268,12.181781094852976,8.279463171773163,5.034220576908129,0.20469142714534244,2.954159500155684,2.9483739960116604,1.5411283579265462
2025-01-16,26.409606475214137,23.781318636958044,16.639662582229043,12.177117611247267,8.391140924833634,5.037573691395815,0.20461306626303066,2.953028575679997,2.8654000598631826,1.5405383763158502
2025-01-17,26.413441951912958,23.78477240646366,16.64207916644321,12.178886098441524,8.392359573264612,5.046226956133486,0.20464278229263763,2.9534574450879383,2.843371510698632,1.5407621092613426
2025-01-20,26.40502327515278,23.78194652044182,16.64010190897414,12.182719592778094,8.399283185861503,5.049587767712573,0.20461846853558047,2.953106542671571,2.843033687671795,1.5405790502001446
2025-01-21,26.40196046931785,23.780376873894358,16.639003635605796,12.18455557782303,8.3987288197232,5.051894550878773,0.20460496338904388,2.952911632911556,2.842846042896447,1.5431174335599502
2025-01-22,26.400914967722933,23.779435185417157,16.638344741170318,12.184073076824484,8.398396235164318,5.05697441792127,0.20459686115679487,2.9527946994048393,2.8361335691732354,1.5483362460446477
2025-01-23,26.397778959693902,23.776610567415908,16.636368370928533,12.182625803082574,8.40531757725168,5.066932313592363,0.20457255830971222,2.9524439544440404,2.8291975669116582,1.5481523283696288
2025-01-24,26.398127368239084,23.776924380722317,16.636587944435462,12.182786594296827,8.437104683060264,5.0722785505164545,0.20457525834093582,2.9524829219914417,2.7909595368880735,1.5481727615091467
2025-01-27,26.39770517075905,23.77535539702151,16.635490134857406,12.181982680666504,9.134697425047845,5.077222855835774,0.20456175889749287,2.2686558938373564,2.7722988220225333,1.5520298610545267
2025-02-03,26.399447208615474,23.776924380722317,16.636587944435462,12.182786594296827,9.201292260991888,5.084157113903993,0.20457525834093582,2.268805607019798,2.6893318279058023,1.5560918037675053
2025-02-04,26.397778959693902,23.776610567415908,16.636368370928533,12.18394562603941,9.2011708202243,5.113126117081653,0.20457255830971222,2.268775662802551,2.6497016447818464,1.5679496727221816
2025-02-05,26.399521094393396,23.778179716789012,16.637466296426613,12.184749711659048,9.20177805612041,5.118743200648319,0.2045860591785899,2.268925391793523,2.630077862286339,1.5759726107047505
2025-02-06,26.391857421213228,23.771277008307397,16.63263650789424,12.181212528570066,9.199106817523074,5.146286842081581,0.20452666868096847,2.2682667320166763,2.6293143614219527,1.575515112290815
2025-02-07,26.372717690559533,23.7540377578836,16.620574295760356,12.172378549092562,9.284735398215641,5.1623332348537385,0.20437834318467715,2.266621754415871,2.5878504485339864,1.574372527500029
2025-02-10,26.37097909152247,23.752471793099215,16.619478598502113,12.170257612334293,9.306537521429634,5.177814708780456,0.20436486971581336,2.2664723292998916,2.557354736989137,1.5742687383269756
2025-02-11,24.97822803136622,22.496889210332093,15.740954121356424,11.524426426730486,8.814583398946658,4.911602273280996,5.4734313299409125,2.1466640328926374,2.4221700667918467,1.4910511083617273
2025-02-12,24.9863407088051,22.504195973858806,15.746066625061909,11.526920252499702,8.817446287050007,4.913197512338833,5.475209045430094,2.1473612477970185,2.391726960381547,1.4915353867769867
2025-02-13,24.979162799773373,22.49885594909841,15.742330238045266,11.51294496623723,8.921510127707329,4.929516198539346,5.47390983207873,2.1468517000555183,2.303736728391338,1.4911814600734665
2025-02-14,24.98165875865999,22.5011040716594,15.743903237483584,11.516593399541245,8.934891784490308,4.944997009720052,5.474456794120631,2.1470662169959764,2.2639982659598776,1.4913304613689329
2025-02-17,24.98324410199749,22.46883043769581,15.721321546886244,11.501322224879928,9.03183250193464,4.937904334492449,5.4666047076558835,2.1439866512572356,2.2607509830222448,1.4842025101780747
2025-02-18,24.98106310455239,22.466868944561494,15.719949100538312,11.490341216803627,9.03104403733289,4.956180065089194,5.466127481765919,2.1437994846350934,2.26055362305979,1.484072941661292
2025-02-19,24.97950548235985,22.4654680876997,15.718968928418247,11.4896247696931,9.030480932610105,4.96210624855764,5.465786657140593,2.143665814196824,2.2604126727537133,1.4839804065702271
2025-02-20,24.977948054397284,22.4640674055198,15.71798887852218,11.488908411920992,9.029917898104486,4.96803169305198,5.4654458750148915,2.143532160426785,2.260271740023641,1.4838878830179605
2025-02-21,24.97451985491162,22.463227080045574,15.717400907242546,11.485984804209814,9.029580111099891,4.976574276945318,5.465241426135984,2.1434519761642155,2.260187188820712,1.483832374424326
2025-02-24,24.97389704689559,22.462666897989116,15.717008950827246,11.479463935405875,9.029354933802901,4.985178380507927,5.465105135380866,2.143398523321859,2.2601308248662857,1.4837953710023342
2025-02-25,24.969845040578058,22.462386817438016,15.716812979950385,11.473086444665883,9.029242349365912,4.996338063622307,5.4650369925523625,2.1433717979004134,2.2601026439432514,1.483776869983416
2025-02-26,24.96704327846078,22.459866406744776,15.71504946194937,11.473045828924164,9.033216141411657,5.000764371029363,5.4644237835560565,2.1431312990948803,2.2598490472565813,1.483610381572372
2025-02-27,24.967354554313022,22.460146424445675,15.715245388850278,11.473188868773873,9.03332876275899,5.005813705733657,5.464491911093278,2.1431580185191295,2.2598772218558034,1.4773951436562933
2025-02-28,6.664137455946808,5.995227778720685,4.194829095241423,3.0625081117778024,2.415901746819351,1.337852633540662,1.4586224454139751,0.5720675299262202,0.6032230797134005,0.3923604524624862
2025-03-03,24.962995553482777,22.457346561597618,15.713286339657948,11.469265447681314,9.049654957174718,5.011422642924151,5.463810712155556,2.1428908542540275,2.2595955074735783,1.4697314235983119
2025-03-04,24.958635576971282,22.455666978931113,15.712111144569896,11.468407662484358,9.04897813440039,5.021019825580483,5.463402074307803,2.1427305876648672,2.2594265125552666,1.4696215025345425
2025-03-05,24.94306428398712,22.44053240219207,15.70936970618855,11.452697573583473,9.089772822698183,5.031360288842031,5.462448823659216,2.142356725500842,2.259032289366266,1.469365083982253
2025-03-06,24.941510077708493,22.439134129070606,15.708390852878761,11.45198395418718,9.089206437516657,5.037277799795419,5.46210845760949,2.1422232349146046,2.2588915287071996,1.4692735276115876
2025-03-07,24.938082247392902,22.439413769754466,15.708586613781797,11.448388014875563,9.089319708906244,5.043571668753376,5.46217652742607,2.1422499317009844,2.2589196794356643,1.4692918379729267
2025-03-10,24.940568759631272,22.431680402570766,15.710152876675437,11.43706607479668,9.092718667567656,5.057784322795446,5.46272114704232,2.1424635299488357,2.259144910524915,1.465699308446673
2025-03-11,24.94367759730172,22.425751019591985,15.712111144569896,11.426026720087263,9.097591568326468,5.064647266283375,5.463402074307803,2.1427305876648672,2.2594265125552666,1.4646355093113548
2025-03-12,24.938386891559258,22.423235472339577,15.710348681498548,11.424745036807334,9.106541938753994,5.067818228785502,5.462789232130753,2.1424902327247923,2.2591730675691566,1.4644712178310826
2025-03-13,24.847647498151485,22.32674568290597,15.653185902054048,11.383175610565525,9.085825629743006,5.428134938236291,5.442912638532558,2.134694689855685,2.2509529691864585,1.4467244407689779
2025-03-14,24.842094588475785,22.321756140047285,15.64968775489716,11.379390171956361,9.102418335509391,5.431888052078585,5.441696265744883,2.1342176319451185,2.2504499300748857,1.4464011292705428
2025-03-17,24.84178616626494,22.32147900860999,15.649493459231822,11.374282770864921,9.201627775761393,5.438028266622872,5.441628705419522,2.034868685416974,2.2504219900499267,1.4463831717576416
2025-03-18,24.842403018345138,22.22643304684965,15.6498820553871,11.367115839595128,9.308630548038384,5.444371106789208,5.441763827747851,2.034919213707216,2.25047787079363,1.4340034727466957
2025-03-19,24.84271145587328,22.164630161939616,15.650076360701817,11.35856593303297,9.37082496500181,5.451888164020448,5.441831391428486,2.034944478793358,2.2505058122061854,1.4340212770020309
2025-03-20,24.84271145587328,22.077719781515253,15.650076360701817,11.354841202443353,9.455252191699765,5.458096048336474,5.441831391428486,2.034944478793358,2.2505058122061854,1.4340212770020309
2025-03-21,24.84271145587328,21.98087678618524,15.650076360701817,11.352358048716942,9.549612033303362,5.463062355789295,5.441831391428486,2.034944478793358,2.2505058122061854,1.4340212770020309
2025-03-24,24.856347398679,21.955591664887013,15.652408400876695,11.355291441635615,9.551035034597597,5.466359938238738,5.442642286476997,2.03524770876929,2.2508411632835155,1.43423496255554
2025-03-25,24.858816897160153,21.946596003727542,15.653963480476781,11.353935828659974,9.551983937754327,5.4706286813049,5.443183017447817,2.0354499122968224,2.251064786197409,1.4343774549742707
2025-03-26,24.868081888331343,21.906324021429114,15.659797782006123,11.350713402245058,9.569209833562873,5.477637001241032,5.445211715869325,2.0362085334952824,2.251903768014451,1.4349120538054003
2025-03-27,24.867464007398844,21.888387288123106,15.659408693273837,11.347946744046796,9.588849149369242,5.479985536445873,5.445076422262534,2.036157941156352,2.2518478164373925,1.4348764014860202
2025-03-28,24.8693177423157,21.86765557188883,15.660576017479613,11.346307852410359,9.603230454427052,5.484121269238934,5.445482323253721,2.0363097257159133,2.252015679510343,1.4349833637595362
2025-03-31,6.6611423379890775,5.854124443823235,4.194829095241423,3.0388799590001634,2.575641371231559,1.470303405449118,1.4586224454139751,0.5454442591908523,0.6032230797134005,0.3843734712418757
2025-04-01,24.867766372900853,21.84999036771619,15.660381451359676,11.343682097710394,9.615535088460593,5.4939922900482046,5.445414668886113,2.0362844267178506,2.2519877005935838,1.434965535606539
2025-04-02,24.86683954023281,21.824329046925946,15.659797782006123,11.342016965555327,9.640023675179245,5.498756918916089,5.445211715869325,2.0362085334952824,2.251903768014451,1.4349120538054003
2025-04-03,24.867766372900853,21.806506563606902,15.660381451359676,11.328773364872923,9.662746075779252,5.505173839676307,5.445414668886113,2.0362844267178506,2.2519877005935838,1.434965535606539
2025-04-07,24.869620245520903,21.798192325510527,15.661548920603066,11.328375429083575,9.663466425975393,5.509311707167478,5.445820620309658,2.036436230136329,2.252155584523174,1.4350725111698963
2025-04-08,24.864972663065902,21.79629661241272,15.660186890074234,11.32614786063957,9.67008030166154,5.513802097329509,5.445347016199554,2.036259128348407,2.2519597223720327,1.4349477078965283
2025-04-09,24.85631885183555,21.789799527137504,15.655518869104437,11.321529730370607,9.694522014093867,5.517126566318828,5.443723855873443,2.035652156006519,2.2512884535499578,1.434519975709292
2025-04-10,24.855392733462036,21.788987663811422,15.65493556214905,11.307446316984215,9.72769379090108,5.520646891496132,5.44352102886944,2.035576309905775,2.251204573084256,1.4145951293365941
2025-04-11,24.8544666840982,21.788175860981305,15.654352298658763,11.307025029999105,9.72733136151832,5.524166954356528,5.443318216979084,2.035500469456701,2.2511206988689048,1.4145424250830885
2025-04-14,24.85290880873976,21.764148416588654,15.65493556214905,11.307446316984215,9.748807151040433,5.526856703301823,5.44352102886944,2.035576309905775,2.251204573084256,1.4145951293365941
2025-04-15,24.85290880873976,21.760422529505238,15.65493556214905,11.307446316984215,9.748807151040433,5.530582590385239,5.44352102886944,2.035576309905775,2.251204573084256,1.4145951293365941
2025-04-16,24.853217476346348,21.74827301125885,15.655129992971151,11.306344775169604,9.761348006920002,5.53065127899245,5.4435886361913965,2.035601591311362,2.2512325325449725,1.4146126982938627
2025-04-17,24.85599582986669,21.74076732847717,15.656880087725234,11.306366600437837,9.762439232859828,5.531269553244683,5.444197177667568,2.035829152223852,2.2514841989474355,1.4147708385497055
2025-04-22,24.76553319020838,21.663807657964778,15.601456637641892,11.265105718960546,9.727881386054944,5.869390521329759,5.424925382212171,2.0286225647834244,2.243514218886617,1.4097627219574864
2025-04-23,24.7633759669852,21.663003276196623,15.600877352251521,11.263449769469654,9.727520187758074,5.875360958260469,5.424723953583373,2.028547241597798,2.243430916728346,1.4097103771689397
2025-04-24,24.7633759669852,21.663003276196623,15.600877352251521,11.262212095740797,9.727520187758074,5.879073979447042,5.424723953583373,2.028547241597798,2.2409555692706307,1.4097103771689397
2025-04-25,24.76674781382823,21.66223944132317,15.603001609021632,11.246415796808094,9.736271766187246,5.879874489727382,5.425462598361111,2.0288234539616385,2.241260703714807,1.409902327066691
2025-04-28,24.853504318023095,21.738121029858267,15.657658033220766,11.284569171185566,9.784041332341612,5.910408781266778,5.444467684221073,2.0359303067392966,1.8764582086859123,1.4148411344576322
2025-04-29,24.856283152322327,21.72688604812901,15.659408693273837,11.284588565279883,9.785135271823608,5.914796567199213,5.445076422262534,2.036157941156352,1.876668012758797,1.4149993257944389
2025-04-30,6.65848001091554,5.82017977363564,4.194829095241423,3.022905996558942,2.621233722365877,1.5864474240321609,1.4586224454139751,0.5454442591908523,0.5027202326873862,0.3790488170948021
2025-05-02,24.851637364649196,21.722512376068202,15.658047034959669,11.28236510868871,9.784284408865807,5.929188758632764,5.4446029475785975,2.0359808877666716,1.8765048277591223,1.4148762850312624
