date,GOLDMAN SACHS (ASIA) SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CMB INTERNATIONAL SECURITIES LTD,YUE XIU SECURITIES CO LTD
2025-02-21,34.90072750737595,38.14355204708922,10.41890540958583,5.230029702430993,4.175737784805089,2.0704142250137214,1.5963351928847358,1.8203658794747688,1.6439322513396897
2025-02-24,34.90637492576836,38.02563858493903,10.420591331978894,5.338780230202337,4.176413476690389,2.070749246550788,1.5965935019049944,1.820660439745654,1.6441982622195528
2025-02-25,34.90637492576836,37.940473441345354,10.420591331978894,5.423945373796015,4.176413476690389,2.070749246550788,1.5965935019049944,1.820660439745654,1.6441982622195528
2025-02-26,34.94789490347248,37.61264694964035,10.450039569428466,5.556506049036923,4.181381182297292,2.1840587123728645,1.5984925970342543,1.8228260550817004,1.6461539816356678
2025-02-27,34.94104251699148,37.511667874268824,10.447990584501927,5.537769867300344,4.180561320615647,2.295051866513087,1.5981791736051136,1.8224686456110708,1.6652681505925093
2025-02-28,77.29116519528164,82.22319967576954,23.1114273660492,12.180024012544997,9.24759058014879,5.3822519730167,3.746638534107823,4.0313830098986685,3.6406530259661194
2025-03-03,34.99761037282631,37.23067570728391,10.464819987578885,5.514629457813049,4.187329446952411,2.4345339530588888,1.69648620632423,1.825419134096304,1.648495734066014
2025-03-04,34.99796898052898,37.229264035448104,10.464329496444817,5.516052182062711,4.1873723529844895,2.4345588988371483,1.6965035895973903,1.8254378384979797,1.648512625598372
2025-03-05,35.04980521818125,37.13629296078729,10.479828437853419,5.52422212449482,4.1935743594080215,2.438164775901865,1.699016317215876,1.8281415333800584,1.650954272777407
2025-03-06,35.02745971120467,37.0442487885127,10.473147171637713,5.520529313771395,4.1909008054603865,2.4366103584758396,1.8302260930435732,1.8269760276337637,1.6499017302599606
2025-03-10,35.06272828884688,37.01311074450317,10.483521319400941,5.494007863253418,4.195120555098721,2.43906374168776,1.8320689178329672,1.8288155799853274,1.6515629893908097
2025-03-11,35.15433168710525,36.64545023998203,10.51091012299489,5.70297366078066,4.214571790448766,2.4454359362719007,1.836855303459736,1.833593466079485,1.6558777928772819
2025-03-12,35.15454275174144,36.56607511488272,10.510973229909876,5.696232021541574,4.214597094501467,2.5312212460404075,1.8368663318359773,1.8336044748718374,1.655887734674698
2025-03-13,35.184237649294595,36.52828786592921,10.519851805730083,5.685248479003165,4.218157147318334,2.5333593582074845,1.83841792526525,1.8351533130239601,1.6572864562279248
2025-03-14,35.271104662507646,36.346539375278574,10.545824461864244,5.659699585928042,4.293198751180606,2.539614015848112,1.8429568291857201,1.8396841568830602,1.6613781613239949
2025-03-17,35.27763166948494,36.04952104034126,10.547775993309108,5.945986028950946,4.293993218449834,2.5400839778342674,1.8432978730004248,1.840024595081492,1.6616856035477259
2025-03-18,35.30796078409455,35.92596974753751,10.556844195788646,6.019669322381908,4.297684878186955,2.5422677553282766,1.844882605019106,1.8416065129764223,1.6631141986866316
2025-03-19,35.38874766438726,35.870023400835336,10.580998932833053,6.033442712126016,4.234127519200968,2.5308162182161036,1.8491038148215404,1.8458202268700077,1.6669195107097186
2025-03-20,35.395073756264736,35.79007804657338,10.582890392006442,6.05490161527312,4.234884411757931,2.5793697426689444,1.8494343605852528,1.8461501856595988,1.6672174892106002
2025-03-21,35.40400136515166,35.64431365119455,10.585559687371205,6.056428827614651,4.279142196170729,2.666399591206348,1.8499008386818105,1.8466158353971183,1.6676380072119357
2025-03-24,35.403145097851585,34.79652340453037,10.585217292002147,6.9057154544418395,4.279038702514824,2.6663351027109568,1.8498560977052128,1.8465711738703223,1.6675976743727405
2025-03-25,35.41412680771697,34.776297922861815,10.588500723031835,6.907857539935204,4.280366018531632,2.667162173820626,1.8504299050011905,1.847143962215007,1.6681149468857202
2025-03-26,35.403145097851585,34.74901596016567,10.585217292002147,6.913316645540192,4.279038702514824,2.6663351027109568,1.8897623509715658,1.8465711738703223,1.6675976743727405
2025-03-27,35.43375177041278,34.69260527977885,10.594368407778724,6.919293335416109,4.282738010474119,2.668640198633975,1.891396085413373,1.8481675687421164,1.6690393433499533
2025-03-28,35.42701376277099,34.560244690200356,10.592353804985487,7.019539180070413,4.325141317395363,2.6681327356318043,1.8910364215155235,1.8478161250879932,1.668721962342071
2025-03-31,77.29116519528164,75.23079243435113,23.109353027331412,15.310766866429256,9.436166827220484,5.8210688999525315,4.125676790721928,4.0313830098986685,3.6406530259661194
2025-04-01,35.4566801804749,34.51115525530448,10.601223793140587,7.0240331851623345,4.328763170758719,2.6660416282946957,1.8926199666810757,1.8493634777769317,1.6701193424062792
2025-04-02,35.676703410840005,34.098589970036954,10.667008731068156,7.073800356321611,4.355624920123519,2.682585509119395,1.9043644491538594,1.8608395360099241,1.6804831173265786
2025-04-03,35.711829710133436,34.03370525728997,10.677511173991155,7.080765025270891,4.35991334842342,2.685226708907067,1.9062394339256983,1.862671667351383,1.682137674706979
2025-04-07,35.6591351371374,33.8535062400815,10.661755977560707,7.058484769200427,4.3534800803982385,2.8552680044411534,2.0187909908264183,1.8599232030766712,1.6796555972774914
2025-04-09,35.618880366673366,33.815202898667806,10.606268405558483,7.180958802013898,4.348565537724049,2.8520447586251785,2.0165120245071835,1.8578235789177384,1.7037436273122961
2025-04-10,35.61281440355387,33.73993312431938,10.604462137862212,7.274879026216776,4.3478249687363935,2.86893679520818,2.016168608671403,1.857507188026272,1.67747374740552
2025-04-11,35.68853915581578,33.61584724670032,10.627010770474083,7.2993164202361775,4.357069898522197,2.8492633639263567,2.0204556573353987,1.8614568694539764,1.6810406175357129
2025-04-14,35.68881883528666,33.44196235711487,10.627094050900226,7.298589955137093,4.357104043461515,3.023434018720541,2.0204714909890744,1.8614714570858786,1.681053791304143
2025-04-16,35.68872560830931,33.441874999416605,10.627066290613147,7.298832111435244,4.357092661755614,3.023426120851573,2.020466213076942,1.861466594516507,1.681049400025058
2025-04-23,35.6859911669773,33.43617828845847,10.626252053376941,7.309069221553603,4.356758824834888,3.0231944683840726,2.020311406587531,1.8613239704494542,1.6809205993777325
2025-04-24,35.43206702822706,33.16791956753282,10.55064081735518,7.895218628986353,4.325758250207092,3.0881306242162085,2.005935854244747,1.8480796952962133,1.6862495339343222
2025-04-25,35.571984876726866,32.96909789740051,10.592304290228004,7.848719840150846,4.342840256374474,3.1176831790214865,2.026441524237001,1.855377585498781,1.6755505503620296
2025-04-28,35.571984876726866,32.90348533052629,10.592304290228004,7.891072925646374,4.342840256374474,3.1409426604001784,2.026441524237001,1.855377585498781,1.6755505503620296
2025-04-29,35.705980892860886,31.627213347525863,10.632204413358282,8.649871886810038,4.359199289896985,3.4472264683158595,2.034074921476916,1.8623666024384529,1.6818621773167168
2025-04-30,77.29116519528164,67.11711082784444,23.052780153209902,19.90901007502544,9.424852252396182,7.462059401970411,4.403072450164389,4.0313830098986685,3.6406530259661194
2025-05-02,36.03848854052736,30.151585703309173,10.748800995297564,9.381172671814713,4.394518170815184,3.655182935476167,2.0530169992578657,1.879709667173953,1.6975243163280167
