date,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA SECURITIES (INTERNATIONAL),BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,FOSUN INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-08-28,5.408886478260869,1.913574956521739,1.8123678695652174,1.6549648260869565,0.9161757391304348,0.8330434782608696,0.4547826086956521,0.48086956521739127,13.47466552173913
2024-08-29,5.408886478260869,1.913574956521739,1.811498304347826,1.6549648260869565,0.9161757391304348,0.8330434782608696,0.4547826086956521,0.48086956521739127,13.47379595652174
2024-08-30,5.408886478260869,1.913574956521739,1.811498304347826,1.6567039565217392,0.9161757391304348,0.8330434782608696,0.4547826086956521,0.48086956521739127,13.475535086956523
2024-09-05,5.408886478260869,1.913574956521739,1.811498304347826,1.6653996086956522,0.9161757391304348,0.8330434782608696,0.4547826086956521,0.48086956521739127,13.484230739130435
2024-09-11,5.408886478260869,1.913574956521739,1.811498304347826,1.6662691739130435,0.9161757391304348,0.8330434782608696,0.4547826086956521,0.48086956521739127,13.485100304347828
2024-09-13,5.408886478260869,1.913574956521739,1.811498304347826,1.669312652173913,0.9161757391304348,0.8317391304347826,0.4547826086956521,0.48086956521739127,13.486839434782608
2024-09-23,5.408886478260869,1.913574956521739,1.8136722173913045,1.669312652173913,0.9161757391304348,0.8317391304347826,0.4547826086956521,0.48086956521739127,13.489013347826088
2024-09-25,5.408886478260869,1.913574956521739,1.8136722173913045,1.7527909130434782,0.9161757391304348,0.8317391304347826,0.4547826086956521,0.4826086956521739,13.574230739130435
2024-09-26,5.408886478260869,1.9231401739130436,1.8136722173913045,1.7493126521739129,0.9161757391304348,0.8317391304347826,0.4547826086956521,0.4826086956521739,13.580317695652175
2024-10-02,5.408886478260869,1.9231401739130436,1.804107,1.798008304347826,0.9161757391304348,0.8247826086956521,0.4547826086956521,0.48913043478260876,13.619013347826087
2024-10-03,5.415408217391304,1.9231401739130436,1.8028026521739131,1.8088778695652175,0.9161757391304348,0.8247826086956521,0.4547826086956521,0.48913043478260876,13.635100304347825
2024-10-04,5.415408217391304,1.9231401739130436,1.7988896086956523,1.7988778695652174,0.9161757391304348,0.8247826086956521,0.4547826086956521,0.48913043478260876,13.621187260869567
2024-10-07,5.414103869565218,1.9231401739130436,1.7988896086956523,1.8001822173913045,0.9161757391304348,0.8247826086956521,0.4547826086956521,0.48913043478260876,13.621187260869567
2024-10-08,5.414103869565218,1.9231401739130436,1.7971504782608696,1.7349648260869563,0.9161757391304348,0.8291304347826087,0.4578260869565217,0.48913043478260876,13.56162204347826
2024-10-09,5.408886478260869,1.9318358260869566,1.7923678695652172,1.7340952608695652,0.9161757391304348,0.831304347826087,0.4578260869565217,0.4882608695652174,13.56075247826087
2024-10-10,5.408886478260869,1.9318358260869566,1.7923678695652172,1.745399608695652,0.9161757391304348,0.831304347826087,0.45434782608695656,0.4926086956521739,13.57292639130435
2024-10-14,5.408886478260869,1.9318358260869566,1.7884548260869566,1.748008304347826,0.9161757391304348,0.831304347826087,0.45434782608695656,0.4926086956521739,13.57162204347826
2024-10-15,5.408886478260869,1.9296619130434782,1.7884548260869566,1.748008304347826,0.9161757391304348,0.831304347826087,0.45434782608695656,0.4926086956521739,13.569448130434782
2024-10-16,5.409756043478261,1.928792347826087,1.7884548260869566,1.7597474347826085,0.9161757391304348,0.831304347826087,0.45434782608695656,0.4926086956521739,13.581187260869566
2024-10-17,5.410625608695653,1.9283575652173912,1.7871504782608696,1.760617,0.9161757391304348,0.831304347826087,0.45434782608695656,0.4926086956521739,13.581187260869566
2024-10-18,5.410625608695653,1.9283575652173912,1.7871504782608696,1.7436604782608693,0.9161757391304348,0.831304347826087,0.45434782608695656,0.4926086956521739,13.564230739130434
2024-10-21,5.411060391304348,1.9283575652173912,1.7958461304347826,1.7462691739130436,0.9161757391304348,0.831304347826087,0.4539130434782609,0.4926086956521739,13.575535086956522
2024-10-22,5.411060391304348,1.9283575652173912,1.7958461304347826,1.7514865652173912,0.9161757391304348,0.831304347826087,0.4539130434782609,0.4926086956521739,13.580752478260868
2024-10-23,5.408886478260869,1.9283575652173912,1.800193956521739,1.7562691739130436,0.9161757391304348,0.831304347826087,0.44739130434782615,0.4926086956521739,13.581187260869566
2024-10-24,5.408886478260869,1.9283575652173912,1.800193956521739,1.760617,0.9161757391304348,0.831304347826087,0.44739130434782615,0.4926086956521739,13.58553508695652
2024-10-28,5.408886478260869,1.9283575652173912,1.792802652173913,1.760617,0.9161757391304348,0.831304347826087,0.44739130434782615,0.4926086956521739,13.578143782608695
2024-10-29,5.408886478260869,1.9283575652173912,1.7901939565217393,1.760617,0.9161757391304348,0.8278260869565217,0.44999999999999996,0.4926086956521739,13.57466552173913
2024-10-30,5.408886478260869,1.9283575652173912,1.7901939565217393,1.7675735217391304,0.9161757391304348,0.8278260869565217,0.4434782608695652,0.4926086956521739,13.575100304347826
2024-10-31,5.408886478260869,1.9283575652173912,1.7901939565217393,1.7475735217391306,0.9161757391304348,0.8278260869565217,0.4434782608695652,0.5143478260869565,13.57683943478261
2024-11-06,5.408886478260869,1.9283575652173912,1.7901939565217393,1.7523561304347826,0.9161757391304348,0.8273913043478262,0.4434782608695652,0.4926086956521739,13.559448130434781
2024-11-11,5.408886478260869,1.9283575652173912,1.7901939565217393,1.7536604782608698,0.9161757391304348,0.8273913043478262,0.4434782608695652,0.4926086956521739,13.56075247826087
2024-11-12,5.408886478260869,1.9283575652173912,1.7871504782608696,1.753225695652174,0.9161757391304348,0.8273913043478262,0.45173913043478264,0.4926086956521739,13.56553508695652
2024-11-18,5.408886478260869,1.9283575652173912,1.7871504782608696,1.753225695652174,0.9161757391304348,0.8321739130434782,0.45173913043478264,0.4926086956521739,13.570317695652173
2024-11-19,5.408886478260869,1.9283575652173912,1.7871504782608696,1.7497474347826087,0.9161757391304348,0.8321739130434782,0.45173913043478264,0.4926086956521739,13.56683943478261
2024-11-20,5.408886478260869,1.9283575652173912,1.7871504782608696,1.7488778695652174,0.9161757391304348,0.8330434782608696,0.45173913043478264,0.4926086956521739,13.56683943478261
2024-11-21,5.408886478260869,1.9283575652173912,1.7871504782608696,1.7484430869565217,0.9161757391304348,0.8343478260869566,0.4539130434782609,0.4926086956521739,13.569882913043479
2024-11-26,5.408886478260869,1.9283575652173912,1.7871504782608696,1.7484430869565217,0.9161757391304348,0.8343478260869566,0.45608695652173914,0.4926086956521739,13.572056826086957
2024-11-27,5.408886478260869,1.9283575652173912,1.7871504782608696,1.7488778695652174,0.9161757391304348,0.8343478260869566,0.45608695652173914,0.4926086956521739,13.572491608695653
2024-11-28,5.408886478260869,1.9283575652173912,1.7871504782608696,1.748008304347826,0.9161757391304348,0.8386956521739131,0.45608695652173914,0.4926086956521739,13.575969869565219
2024-11-29,5.408886478260869,1.9283575652173912,1.7871504782608696,1.7523561304347826,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.581622043478262
2024-12-02,5.408886478260869,1.9261836521739133,1.7871504782608696,1.7580083043478263,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.585100304347828
2024-12-04,5.408886478260869,1.9261836521739133,1.7871504782608696,1.7540952608695652,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.581187260869566
2024-12-11,5.408886478260869,1.9261836521739133,1.7871504782608696,1.754530043478261,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.581622043478262
2024-12-12,5.408886478260869,1.9261836521739133,1.7871504782608696,1.7540952608695652,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.581187260869566
2024-12-13,5.408886478260869,1.923574956521739,1.7910635217391304,1.7549648260869566,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.583361173913044
2024-12-16,5.408886478260869,1.923574956521739,1.7910635217391304,1.755399608695652,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.583795956521739
2024-12-17,5.408886478260869,1.923574956521739,1.7910635217391304,1.7549648260869566,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.583361173913044
2024-12-19,5.408886478260869,1.9231401739130436,1.7910635217391304,1.754530043478261,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.582491608695651
2024-12-30,5.408886478260869,1.9231401739130436,1.7910635217391304,1.7549648260869566,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.582926391304348
2025-01-02,5.408886478260869,1.930096695652174,1.7910635217391304,1.753225695652174,0.9161757391304348,0.84,0.45608695652173914,0.4926086956521739,13.588143782608695
2025-01-03,5.408886478260869,1.927488,1.7910635217391304,1.7580083043478263,0.9161757391304348,0.8400004347826087,0.45608695652173914,0.4926086956521739,13.590318130434783
2025-01-06,5.408886478260869,1.927488,1.7910635217391304,1.759312652173913,0.9161757391304348,0.8400004347826087,0.45608695652173914,0.4926086956521739,13.59162247826087
2025-01-07,5.408886478260869,1.927488,1.7910635217391304,1.765399608695652,0.9161757391304348,0.8400004347826087,0.45608695652173914,0.4926086956521739,13.59770943478261
2025-01-08,5.408886478260869,1.927488,1.7910635217391304,1.7671387391304347,0.9161757391304348,0.8400004347826087,0.45608695652173914,0.4926086956521739,13.599448565217392
2025-01-10,5.408886478260869,1.9296619130434782,1.7910635217391304,1.7684430869565215,0.9161757391304348,0.8356526086956522,0.45608695652173914,0.4926086956521739,13.598578999999999
2025-01-13,5.408886478260869,1.9296619130434782,1.7997591739130434,1.7658343913043477,0.9161757391304348,0.8356526086956522,0.45608695652173914,0.4926086956521739,13.604665956521739
2025-01-14,5.408886478260869,1.9296619130434782,1.7993243913043477,1.765399608695652,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.60162247826087
2025-01-15,5.408886478260869,1.9296619130434782,1.7993243913043477,1.7875735217391302,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.62379639130435
2025-01-17,5.408886478260869,1.9296619130434782,1.7993243913043477,1.788008304347826,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.624231173913042
2025-01-20,5.408886478260869,1.9296619130434782,1.7993243913043477,1.787138739130435,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.623361608695653
2025-01-24,5.408886478260869,1.9296619130434782,1.7993243913043477,1.7832256956521737,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.61944856521739
2025-02-03,5.408886478260869,1.9296619130434782,1.7971504782608696,1.7836604782608696,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.61770943478261
2025-02-04,5.408886478260869,1.9296619130434782,1.7971504782608696,1.7832256956521737,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.617274652173913
2025-02-05,5.408886478260869,1.9296619130434782,1.7971504782608696,1.787138739130435,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.621187695652173
2025-02-06,5.408886478260869,1.9296619130434782,1.7971504782608696,1.791921347826087,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.625970304347826
2025-02-07,5.408886478260869,1.9296619130434782,1.7971504782608696,1.7923561304347826,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.4926086956521739,13.626405086956522
2025-02-11,5.408886478260869,1.9209662608695652,1.8036722173913042,1.796703956521739,0.9161757391304348,0.8291308695652174,0.46043478260869564,0.48739130434782607,13.623361608695653
2025-02-12,5.408886478260869,1.9209662608695652,1.8036722173913042,1.7975735217391307,0.9161757391304348,0.8291308695652174,0.4647826086956522,0.48739130434782607,13.628578999999998
2025-02-17,5.408886478260869,1.9209662608695652,1.8032374347826088,1.7888778695652172,0.9161757391304348,0.8291308695652174,0.4691304347826087,0.48739130434782607,13.62379639130435
2025-02-18,5.408886478260869,1.9174879999999999,1.8032374347826088,1.7827909130434785,0.9161757391304348,0.8291308695652174,0.47000000000000003,0.48739130434782607,13.615100739130433
2025-02-19,5.408886478260869,1.9174879999999999,1.8032374347826088,1.772790913043478,0.9161757391304348,0.8291308695652174,0.46565217391304353,0.49173913043478257,13.605100739130435
2025-02-20,5.409321260869565,1.9174879999999999,1.8032374347826088,1.773225695652174,0.9161757391304348,0.8286960869565217,0.46565217391304353,0.49173913043478257,13.605535521739132
2025-02-21,5.409321260869565,1.9174879999999999,1.7945417826086958,1.7601822173913044,0.9161757391304348,0.8286960869565217,0.46043478260869564,0.5082608695652173,13.595100739130434
2025-02-24,5.409321260869565,1.9174879999999999,1.7949765652173912,1.763225695652174,0.9161757391304348,0.8300004347826087,0.4691304347826087,0.5130434782608695,13.613361608695651
2025-02-25,5.409321260869565,1.9131401739130434,1.8097591739130434,1.751921347826087,0.9279148695652174,0.8300004347826087,0.4691304347826087,0.5008695652173913,13.612057260869564
2025-02-26,5.410625608695653,1.9083575652173914,1.810628739130435,1.7623561304347828,0.9279148695652174,0.8300004347826087,0.4691304347826087,0.5008695652173913,13.619883347826086
2025-02-27,5.413669086956522,1.9018358260869566,1.814107,1.7610517826086955,0.9279148695652174,0.8300004347826087,0.4691304347826087,0.5008695652173913,13.618579
2025-02-28,5.413669086956522,1.8979227826086957,1.8236722173913045,1.7575735217391304,0.9279148695652174,0.8300004347826087,0.4691304347826087,0.5008695652173913,13.62075291304348
2025-03-03,5.413669086956522,1.8957488695652174,1.8236722173913045,1.7301822173913046,0.9279148695652174,0.8300004347826087,0.5034782608695652,0.5008695652173913,13.62553552173913
2025-03-04,5.414103869565218,1.8931401739130433,1.8232374347826086,1.7327909130434784,0.9279148695652174,0.8300004347826087,0.5034782608695652,0.5008695652173913,13.62553552173913
2025-03-05,5.414103869565218,1.8896619130434782,1.8319330869565216,1.7275735217391304,0.9279148695652174,0.8313047826086957,0.5034782608695652,0.5008695652173913,13.626839869565218
2025-03-06,5.409756043478261,1.8896619130434782,1.8323678695652175,1.7436604782608693,0.9279148695652174,0.8334786956521739,0.5034782608695652,0.5008695652173913,13.641187695652174
2025-03-07,5.409321260869565,1.8896619130434782,1.8323678695652175,1.7436604782608693,0.9279148695652174,0.8334786956521739,0.5034782608695652,0.5008695652173913,13.640752913043478
2025-03-10,5.408886478260869,1.8896619130434782,1.8254113478260872,1.7427909130434782,0.9279148695652174,0.8334786956521739,0.5034782608695652,0.5008695652173913,13.632492043478262
2025-03-11,5.408886478260869,1.8896619130434782,1.8254113478260872,1.7436604782608693,0.9279148695652174,0.8256526086956522,0.5113043478260869,0.5008695652173913,13.633361608695651
2025-03-12,5.408886478260869,1.8896619130434782,1.8254113478260872,1.741921347826087,0.9279148695652174,0.8256526086956522,0.5113043478260869,0.5008695652173913,13.63162247826087
2025-03-14,5.408886478260869,1.8896619130434782,1.8254113478260872,1.7427909130434782,0.9279148695652174,0.8256526086956522,0.5113043478260869,0.5008695652173913,13.632492043478262
2025-03-17,5.408886478260869,1.8896619130434782,1.8123678695652174,1.7523561304347826,0.9279148695652174,0.8230439130434782,0.5113043478260869,0.5008695652173913,13.626405086956522
2025-03-18,5.408886478260869,1.8896619130434782,1.811498304347826,1.7523561304347826,0.9279148695652174,0.8230439130434782,0.5113043478260869,0.5008695652173913,13.62553552173913
2025-03-20,5.408886478260869,1.8892271304347827,1.811498304347826,1.7558343913043477,0.9279148695652174,0.8230439130434782,0.5113043478260869,0.5008695652173913,13.628578999999998
2025-03-21,5.408886478260869,1.8892271304347827,1.811498304347826,1.7619213478260871,0.9279148695652174,0.8230439130434782,0.5113043478260869,0.5008695652173913,13.634665956521738
2025-03-24,5.408886478260869,1.8892271304347827,1.811498304347826,1.7623561304347828,0.9279148695652174,0.8230439130434782,0.5113043478260869,0.5008695652173913,13.635100739130435
2025-03-26,5.408886478260869,1.8892271304347827,1.811498304347826,1.7623561304347828,0.9279148695652174,0.822174347826087,0.5113043478260869,0.5008695652173913,13.634231173913044
2025-03-27,5.408886478260869,1.8892271304347827,1.811498304347826,1.7610517826086955,0.9279148695652174,0.822174347826087,0.5113043478260869,0.5008695652173913,13.632926826086955
2025-03-28,5.408886478260869,1.8892271304347827,1.8149765652173915,1.7601822173913044,0.9279148695652174,0.822174347826087,0.5113043478260869,0.5008695652173913,13.635535521739131
2025-03-31,5.408886478260869,1.8892271304347827,1.8149765652173915,1.7601822173913044,0.9279148695652174,0.8221739130434783,0.5113043478260869,0.5008695652173913,13.635535086956521
2025-04-02,5.408886478260869,1.8892271304347827,1.8149765652173915,1.7610517826086955,0.9279148695652174,0.8208695652173912,0.5113043478260869,0.5008695652173913,13.635100304347825
