date,FUTU SECURITIES INTERNATIONAL,KGI ASIA LTD,EVERBRIGHT SECURITIES INVESTMENT,FUNDERSTONE SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL),BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA CONSTRUCTION BANK (ASIA),STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-20,27.75092690630605,16.893664240470716,9.310437056826268,7.510836254573869,7.203352831551077,5.290556947557413,4.535804295617491,1.5760185561824174,1.0978465791987346,18.83055633171596
2024-11-21,27.69705869841421,16.90625999261525,9.317378828360011,7.516436261210331,7.208723581530735,5.294501535485137,4.539186147291023,1.577193620326365,1.098665122956174,18.84459621181076
2024-11-25,27.69644359602621,16.906214321929152,9.317353658329269,7.51641595625813,7.208704107835666,5.294487232882563,4.539173885102592,1.5771893596847573,1.0986621550147144,18.845355726936948
2024-11-26,27.696094665057053,16.906990757152414,9.317781567347229,7.516761155365984,7.209035174961446,5.294730387636102,4.539382351316364,1.574290109745937,1.0987126122004198,18.846221219217043
2024-11-27,27.706062430606643,16.91357048191671,9.321407785578941,7.519686467163432,7.211840728471748,5.2967909476229265,4.543581275138356,1.5343640454122354,1.0991402002134008,18.853555637875612
2024-11-29,27.70628706616538,16.91370761397454,9.321483361805313,7.519747435371214,7.211899200724008,5.296833893010674,4.5428073323953475,1.5343764857481912,1.099149111836033,18.853708498969297
2024-12-02,27.71574618072507,16.91370761397454,9.321483361805313,7.519747435371214,7.211899200724008,5.296833893010674,4.533348217835657,1.5343764857481912,1.099149111836033,18.853708498969297
2024-12-03,33.7138980943958,20.574518619615525,11.33902970105987,9.147325184693479,8.77284613017018,6.4432831667680475,5.5145482850843015,1.866477669830548,1.3370494739142635,1.2910236744679893
2024-12-04,33.71411601302455,20.574450979933058,11.338992423474782,9.147295112438455,8.772817289032385,6.443261984176344,5.514530155751516,1.8664715336987996,1.3370450783022187,1.291019430167891
2024-12-12,33.714337687916476,20.574586259742734,11.33906697889006,9.14735525714623,8.77287497149761,6.443304349499031,5.514566414536289,1.8658262924203681,1.3370538695552099,1.2910279187959943
2024-12-16,33.71389434104767,20.574315701902332,11.338917869039916,9.14723496852159,8.77275960732569,6.443219619410763,5.515808907315362,1.865801756620432,1.3370362871648338,1.2910109416514142
2024-12-17,33.71500273008312,20.574992109845756,11.339290651018551,9.147535696015165,8.773048023444609,6.443431448809851,5.515990246856049,1.8625754645689745,1.3370802440078404,1.2910533853500836
2025-01-02,33.714566885760114,20.57512739677155,11.339365210355668,9.147595843886732,8.773105708944103,6.443473816361081,5.516026516195022,1.8625877115777372,1.3370890357232776,1.2910618744247138
2025-01-03,33.71369893150023,20.575600915022612,11.339626175757195,9.147806367666337,8.773307614166443,6.443622107178119,5.515495916629426,1.8626305773767493,1.3371198076378086,1.2910915870650785
2025-01-06,33.713920616039445,20.575736209954716,11.339700739506748,9.147866519097468,8.773365303079776,6.44366447723667,5.514874633459253,1.8626428251102927,1.3371285998735412,1.291100076642094
2025-01-07,33.7134884984304,20.57607445506938,11.339887153170773,9.148016901136202,8.773509528682334,6.443770404820875,5.514307731499348,1.8626734451488436,1.3371505809687485,1.2911213010730944
2025-01-08,33.712620479399014,20.576548016913364,11.34014814259723,9.148227444296992,8.77371145249242,6.4439187092898225,5.513777067951953,1.862716314894156,1.3371813557161951,1.2911510164488562
2025-01-09,33.73852777762597,20.578713148680034,11.34134139012165,9.149190050747409,8.774634651143707,6.4445967595190385,5.481474972252787,1.862912316004855,1.3373220583174616,1.2912868755870843
2025-01-13,33.73697867148097,20.58191456333003,11.34093118296217,9.148859131931621,8.774317279694255,6.444363663658523,5.481276711729556,1.8628449359707637,1.3372736884585548,1.2912401707835612
2025-01-14,33.740528832007485,20.58408040933997,11.342124595289093,9.149821871330104,8.775240605850898,6.445041807535011,5.480538127678886,1.8538332917902887,1.3374144104926216,1.2913760486856465
2025-01-15,33.742193226971715,20.585095806577726,11.353865390330874,9.150273225175862,8.775673481883961,6.4453597366102215,5.469627181963427,1.8489918150475693,1.3374803841417302,1.2914397512969202
2025-01-16,33.75173892855099,20.590919351604235,11.357077410665724,9.152861846993918,8.778156129044797,6.44718313558737,5.472490363979361,1.8495148967562849,1.3378587587343147,1.262199178083001
2025-01-22,33.75251614196493,20.591393506099188,11.35733893416605,9.153072613230838,8.778358266798575,6.447331597188881,5.472616380980367,1.849557486200049,1.337889566088432,1.2599255072826885
2025-02-04,33.7520802806393,20.591528982822943,11.357413657378393,9.153132833938562,8.778416022152413,6.447374016045162,5.472652386903786,1.8495696549728209,1.3378983684502104,1.2599337966964115
2025-02-07,33.7553699250171,20.591528982822943,11.357413657378393,9.153132833938562,8.778416022152413,6.447374016045162,5.469362742525989,1.8495696549728209,1.3378983684502104,1.2599337966964115
2025-02-11,33.75965908484923,20.59213865014118,11.35774992400203,9.15340383692979,8.77867593064969,6.447564907806007,5.46886672929063,1.8496244164318838,1.3379379805116092,1.2543785393879434
2025-02-12,33.75988120743239,20.592274136670184,11.357824652622531,9.153464061996038,8.778733690183621,6.4476073297323895,5.472192475267542,1.8496365860853812,1.3379467835104661,1.2504390764994546
2025-02-13,33.76276906702218,20.594035623802668,11.358796214182261,9.154247059981394,8.779484633296176,6.448158865578855,5.472660572990391,1.8497948061549343,1.3380612330378694,1.2419919239532722
2025-02-14,33.76354665209731,20.594509921829168,11.359057816848502,9.154457890019467,8.779686832239179,6.448307372121254,5.47114155268148,1.849837408490971,1.3380920497176967,1.2413625039549716
2025-02-18,33.76540963218987,20.594442163630674,11.359020444301295,9.15442777084804,8.779657946105672,6.448286156482109,5.469478497135496,1.849831322322823,1.3380876472479584,1.2413584197360579
2025-02-19,33.76418766546556,20.59369685287319,11.358280363441063,9.154096473042445,8.77934021118174,6.448052793665015,5.467306562841228,1.8497643771162906,1.3380392219927353,1.2472354783807373
2025-02-20,33.76539683836261,20.59383235990751,11.358355101206604,9.154156707223503,8.779397979457334,6.448095222011778,5.46569753167415,1.8497765486116136,1.338048026323889,1.2472436852210138
2025-02-21,33.77591614129332,20.593425844154282,11.358130890860581,9.153976007058331,8.779224676911207,6.447967938646534,5.464931651046358,1.841186171327183,1.338021613678017,1.2472190650241854
2025-02-24,30.958783334013418,21.46743151426354,11.86761797894354,9.542479940049365,9.151823787173457,6.721626172187094,5.6941251766326,1.901151207862745,1.3948085944326196,1.3001522944416182
2025-02-25,30.9370005354353,21.45161397666603,11.973337174004437,9.535448892337628,9.145080580994218,6.716673573427231,5.672109001163024,1.8901546725282183,1.3937808777554237,1.2848007156884886
2025-02-26,30.942589855805245,21.45168749265281,11.973378207359705,9.53548157090137,9.145111921741995,6.716696591876387,5.672128439825811,1.8843351467306049,1.3937856543273262,1.2848051187787426
2025-02-27,30.947583277112926,21.453010866584908,11.97411685585084,9.536069823352149,9.145676091937347,6.717110950941729,5.672478358540567,1.8751977578949222,1.393871638220318,1.2848843795642912
2025-02-28,30.944287788030884,21.44977624074542,11.999725475760972,9.534632001032028,9.14429713210786,6.7160981634694386,5.679847291163117,1.8529837853535711,1.3936614740971585,1.2846906482395493
2025-03-03,30.944524424263697,21.449702737857944,11.999684355776246,9.534599328291053,9.144265796944474,6.716075149121781,5.679827827781699,1.8529774356528965,1.39365669837636,1.2846862459338515
2025-03-04,30.90844463165439,21.42635434258889,12.097870424732266,9.524220741857029,9.13431209572625,6.708764578007822,5.673645230903601,1.8509604356915916,1.392139677471188,1.2832878413669742
2025-03-05,30.88797000892674,21.41880270648258,12.159305276762856,9.520863966920485,9.131092742591065,6.706400099758,5.650772552038554,1.850308071811389,1.3916490232009688,1.2828355515073597
2025-03-06,30.879777940697075,21.417630114438204,12.206542283801163,9.520342738470127,9.130592852524696,6.706032951719375,5.619326453701071,1.8467851550390408,1.3915728360958568,1.2813966735133968
2025-03-07,30.882550474765573,21.419315755877573,12.207502980824835,9.521092022314852,9.131311461707694,6.70656073966682,5.611556179896739,1.846930503407199,1.3916823576827877,1.2814975238559232
2025-03-10,30.882711514663885,21.419902128140077,12.207837171759035,9.521352670429584,9.131561439243038,6.706744337557591,5.611709801092246,1.8449278749685185,1.391720456188924,1.2815326059570986
2025-03-11,30.883843793527987,21.419975426930275,12.20787894691236,9.521385252447354,9.131592687397307,6.7067672880007425,5.610360206478503,1.8449341883018116,1.3917252186488605,1.2815369913548027
2025-03-12,30.88550453210404,21.420415230206448,12.208129603836513,9.52158074923688,9.131780180814108,6.706904993958242,5.607395542170506,1.8449720692089628,1.3917537940929725,1.281563304371326
2025-03-13,30.88656149028306,21.42114827580238,12.208547388251265,9.52190659506011,9.132092686952417,6.707134516454204,5.607587437451839,1.8416130255036813,1.3918014224409023,1.2816071618001423
2025-03-14,30.885187458756413,21.420195326310832,12.208004274087802,9.521482999838623,9.131686433143296,6.7068361402726415,5.607337976147124,1.841531098793979,1.3917395062242375,1.2859987864250517
2025-03-17,30.884160849826326,21.420195326310832,12.208004274087802,9.521482999838623,9.131686433143296,6.7068361402726415,5.607337976147124,1.841531098793979,1.3917395062242375,1.2870253953551407
2025-03-18,30.886002682045383,21.42004872622213,12.207920722351593,9.521417834688116,9.131623935765438,6.706790238600966,5.607299599454842,1.8401496927931444,1.3917299811413915,1.2870165869369987
2025-03-19,30.880456876075435,21.421661437572777,12.208839854355837,9.52213470040642,9.13231145397603,6.707295191548666,5.607721771963695,1.8406304637086253,1.3918347642241151,1.2871134861684033
2025-03-20,30.880693420589267,21.421588127243147,12.208798072625846,9.52210211325926,9.132280200902363,6.707272237492426,5.607702580925093,1.84062416460683,1.391830001014424,1.2871090813413446
2025-03-24,30.888092899827154,21.426721062389102,12.21172348452083,9.524383752338036,9.134468432779826,6.708879400938797,5.609046270921125,1.8410652058783215,1.3921635044450271,1.2634559859617887
2025-03-25,30.88925599754948,21.42752789013808,12.212183319571722,9.524742395038473,9.134812393135789,6.709132025222722,5.608915160634435,1.8377113303844919,1.3922159266585443,1.2635035616662618
2025-03-28,30.88912515681022,21.427674592620694,12.212266929665255,9.52480760570406,9.1348749341654,6.709177958954757,5.608953561787524,1.8373815897185446,1.3922254583942544,1.2635122121792952
2025-03-31,30.852850139364048,21.430535692590578,12.236836222837391,9.526079392179817,9.136094655432215,6.710073792460783,5.610387225728601,1.8410506052134605,1.3924113533311906,1.263680920861919
2025-04-16,30.853086876386126,21.430462321508593,12.236794327948406,9.52604677802765,9.13606337645909,6.710050819382489,5.608656182617681,1.8427561370602739,1.3924065861742223,1.2636765944354695
2025-04-22,30.855690876645824,21.429655272763686,12.23633350310217,9.525688037092396,9.13571932188991,6.709798125902955,5.608444966505546,1.842686740795962,1.3923541496018836,1.2636290056996686
2025-04-23,30.85740264717644,21.429655272763686,12.23633350310217,9.525688037092396,9.13571932188991,6.709798125902955,5.608444966505546,1.8409749702653477,1.3923541496018836,1.2636290056996686
2025-04-24,30.864676643167506,21.430902555536612,12.237045701585437,9.52624246629052,9.136251053510575,6.7101886602118705,5.60432053569101,1.8410821216094349,1.3924351896056777,1.2568550727913554
2025-04-25,30.86958003545426,21.431929838610227,12.237632280236882,9.52669910350472,9.136688996618162,6.710510310838274,5.603219615126708,1.8411703732589282,1.3925019355160602,1.2500675108357844
2025-04-28,30.8746953319963,21.43310399700904,12.238302724701365,9.527221028214704,9.137189554440232,6.710877949315125,5.604896226967665,1.8412712426474385,1.3925782243922962,1.2398637203158358
2025-04-30,30.87811942401595,21.43310399700904,12.238302724701365,9.527221028214704,9.137189554440232,6.710877949315125,5.601472134948014,1.8412712426474385,1.3925782243922962,1.2398637203158358
