date,USMART SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FUNDERSTONE SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CLSA LTD,FORTHRIGHT SECURITIES CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CHONG HING SECURITIES LTD,VALUABLE CAPITAL LTD
2025-01-22,41.13306041053298,16.54579332268028,7.363799990038003,13.854803454748529,7.306400717263736,6.731078601497262,3.533816265786062,2.495782979256162,0.2266129795837411,0.8088512786132542
2025-01-27,41.13306041053298,16.540184090512366,7.363799990038003,13.854803454748529,7.306400717263736,6.731078601497262,3.533816265786062,2.495782979256162,0.23222221175165553,0.8088512786132542
2025-02-05,41.107696323150854,16.52998483301971,7.359259212752104,13.8462600971189,7.301895334382136,6.726927982405945,3.5316371907631208,2.494243991956388,0.2937425218983929,0.8083525125524476
2025-02-06,41.107696323150854,16.52998483301971,7.342441892796088,13.8462600971189,7.301895334382136,6.726927982405945,3.5316371907631208,2.494243991956388,0.31055984185440777,0.8083525125524476
2025-02-11,41.01857494007432,16.483167189716923,7.346560207915844,13.85402635024594,7.30599090727158,6.730701060848229,3.533618056945321,2.495642992846611,0.4229123833232971,0.808805910811929
2025-02-12,40.99053035232079,16.49718948359369,7.346560207915844,13.85402635024594,7.30599090727158,6.730701060848229,3.5476403508220877,2.495642992846611,0.4229123833232971,0.808805910811929
2025-02-13,40.912133408638,16.569624394404386,7.347590508649827,13.85596927497715,7.3070155184612,6.731644991891733,3.5481378811429347,2.495992988318576,0.4229716936571972,0.80891933985899
2025-02-14,40.828568849504585,16.60931958635104,7.366780451417535,13.865692078793955,7.312142888258465,6.736368621276416,3.5506276274644444,2.497744439239976,0.4232684950368682,0.809486962656716
2025-02-17,40.72887108740375,16.620064675634644,7.369055649032818,13.869974436570192,7.314401211303613,6.738449118981469,3.5517242231298165,2.498515856581544,0.5076298336299374,0.8013139077322132
2025-02-18,40.74030969173497,16.596647623703802,7.371125230379259,13.873869785138131,7.316455443084219,6.740341596018524,3.5527217162347644,2.499217558679729,0.5077724002333955,0.8015389547932029
2025-02-19,40.78039545361928,16.514584258230972,7.378377928580135,13.887520752566438,7.323654349841378,6.746973644971548,3.556217358703753,2.5016766229507756,0.5082720145878566,0.8023276159478666
2025-02-20,40.446046101720235,16.521551162622735,7.381490598738279,13.893379394104663,7.326743934105558,6.749819948552872,3.557717597883076,2.5027319896241766,0.817853183766323,0.8026660888820791
2025-02-21,40.297029346494035,16.523874770530103,7.382528739149826,13.89533337323788,7.327774374890018,6.750769250156055,3.558217958936421,2.503083976419113,0.9586092335221598,0.8027789766643909
2025-02-24,37.70118183412535,15.36540009070739,13.268435411506163,13.032064365524185,6.87252509490192,6.331367303088673,3.337158182669655,2.3475760254757336,0.9913865968753014,0.752905095125628
2025-02-25,37.981737553932724,14.735586383470544,13.367173309537343,13.129043293525225,6.923667423367316,6.378482571753145,3.36199185552822,2.36504566036749,0.99876406269368,0.7585078858243115
2025-02-26,38.01204494971128,14.667549940281683,13.377839599128686,13.139519568096011,6.929192139779805,6.383572259803731,3.3646745452715496,2.3669328403513266,0.9995610230142674,0.7591131345616603
2025-02-27,38.01710088534899,14.656199975398696,13.379618969222406,13.141267239533699,6.93011378315696,6.3844213309475455,3.3651220765202687,2.367247663195386,0.9996939734042032,0.7592141032718457
2025-02-28,38.05253012900242,14.576665602314847,13.392087825853013,13.153513969244848,6.936572158047512,6.3903711591472945,3.3682581318005527,2.3694537702444296,1.0006256173364805,0.7599216370085992
2025-03-03,38.05151694851713,14.578940070138845,13.391731250298209,13.153163745918791,6.93638746600413,6.390201010162976,3.368168449106735,2.369390681553279,1.0005989748413526,0.7599014034585472
2025-03-05,38.05151694851713,13.553845324758534,13.391731250298209,14.178258491299104,6.93638746600413,6.390201010162976,3.368168449106735,2.369390681553279,1.0005989748413526,0.7599014034585472
2025-03-07,39.051620154166,13.707036467051955,13.691014256555277,12.260284756546241,7.091404233783378,6.533011415566381,3.4434414336214463,2.42234263772078,1.0229607041541025,0.7768839408344355
2025-03-10,39.04099285200029,13.730519779514264,13.68728845606646,12.256948307245773,7.0894744163961825,6.531233556258849,3.442504353611435,2.4216834341574374,1.0226823210175313,0.7766725237317814
2025-03-11,39.04630577997025,13.71877972115676,13.689151102796446,12.258616304874183,7.09043919377933,6.532122364941838,3.44297282985476,2.4220129910849595,1.0228214936438096,0.776778217897667
2025-03-14,33.699538617814454,14.922170620700076,14.889943024119717,13.33392384695308,7.712401946516044,7.105110398021179,3.7449852722903296,2.634468358930283,1.112541869823483,0.8449160448313519
2025-03-25,33.699538617814454,14.907368307370866,14.889943024119717,13.33392384695308,7.712401946516044,7.105110398021179,3.759787585619541,2.634468358930283,1.112541869823483,0.8449160448313519
2025-03-26,33.67944357378638,15.010233781154417,14.84495661851549,13.320122043548043,7.704418920913963,7.097755973471427,3.755895869295297,2.631741448623603,1.1113902895127343,0.8440414811786439
2025-03-27,32.60898448219858,17.59985481411029,14.373128194696614,12.89675858413291,7.5597626171761,6.872162655843468,3.6508364109168427,2.5480948303469204,1.076066135860823,0.8143512747174511
2025-03-28,32.66416754415895,17.431729417404014,14.426133812200511,12.918583324747715,7.5725557432281265,6.883792180149759,3.6570145957045592,2.5524068835168285,1.0778871255417832,0.8157293733477464
2025-03-31,32.62206188893431,17.53816381922814,14.407537844135513,12.901930660487185,7.56279436110006,6.874918646796013,3.652300531110382,2.54911671045226,1.076497678110809,0.8146778596453276
2025-04-01,33.0213399887282,19.74921019289703,13.66259909495661,12.222688261964123,7.164639176690139,6.512977759483547,3.460019434725634,2.414914458550107,1.0198237675057988,0.7717878644988003
2025-04-02,33.65537690042187,20.289988458170818,13.32274697228098,11.918653391163854,6.986421414792848,6.35096983543367,3.3739527250741372,2.3548443504312733,0.9944560267316555,0.7525899254988899
2025-04-03,33.64647324472829,20.311076039516283,13.319222389796437,11.915500266881809,6.984573130906692,6.349289662636844,3.373060133275823,2.354221367560802,0.9941929396745524,0.7523908250224659
2025-04-09,33.620017871133975,20.337531413110607,13.319222389796437,11.915500266881809,6.984573130906692,6.349289662636844,3.373060133275823,2.354221367560802,0.9941929396745524,0.7523908250224659
2025-04-11,33.6244656101321,20.326992517218905,13.320984447897505,11.917076620452539,6.985497150590995,6.350129637896558,3.3735063701325467,2.354532817787475,0.9943244658006359,0.752490362090742
2025-04-14,33.61123617338648,20.340221953964523,13.320984447897505,11.917076620452539,6.985497150590995,6.350129637896558,3.3735063701325467,2.354532817787475,0.9943244658006359,0.752490362090742
2025-04-17,33.62013168149567,20.31913929583408,13.324509963131975,11.920230579181348,6.987345923609318,6.351810255336421,3.3743991981474735,2.3551559655249146,0.9945876224814277,0.7526895152573658
2025-04-24,33.62458120148957,20.295359092062192,13.326273420635697,11.921808184670715,6.98827067713753,6.352650897693099,3.388080478769653,2.3554676631011353,0.9947192530637777,0.7527891313766322
2025-04-25,33.611346512119376,20.295359092062192,13.326273420635697,11.921808184670715,6.98827067713753,6.352650897693099,3.4013151681398464,2.3554676631011353,0.9947192530637777,0.7527891313766322
2025-04-28,33.611346512119376,20.295359092062192,13.313038731265504,11.921808184670715,6.98827067713753,6.352650897693099,3.4013151681398464,2.3554676631011353,0.9947192530637777,0.7660238207468261
2025-04-29,33.59811182274918,20.282124402692002,13.313038731265504,11.921808184670715,6.98827067713753,6.352650897693099,3.4013151681398464,2.3554676631011353,0.9947192530637777,0.7924931994872141
2025-04-30,33.58487713337899,20.295359092062192,13.313038731265504,11.921808184670715,6.98827067713753,6.352650897693099,3.4013151681398464,2.3554676631011353,0.9947192530637777,0.7924931994872141
