date,THE BANK OF EAST ASIA LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,EAST ASIA SECURITIES CO LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-10-10,47.3340255384941,16.728483312820984,8.349776531828661,4.262106286897786,3.217432429843984,1.970743726527889,1.9020011683658749,1.3478306878726678,0.9476044611158899,0.9181125294686902
2024-10-14,47.15432877184691,16.643211596038572,8.349350618229222,4.251947367381026,3.301518900017429,2.0426868276677532,1.929080573761536,1.3732617907529907,0.9436451975251208,0.9137131350484129
2024-10-15,47.15616374798225,16.642617806860233,8.36486594805718,4.251725350433743,3.3090388900266055,2.0379022411330516,1.9199966836370148,1.4031976824154353,0.9436451975251208,0.9137112773246395
2024-10-16,47.1561940781663,16.643488813920836,8.39732925395694,4.250575191941641,3.2815550420941,2.0204723942620717,1.9128615078380384,1.4198337883696919,0.9436451975251208,0.9136202867724741
2024-10-17,47.15560263957723,16.642634033508703,8.379627117858606,4.25210334035253,3.2723127904960814,2.0292861940975815,1.9195018845968852,1.4408298582818775,0.9436451975251208,0.9136062590623486
2024-10-18,47.15560263957723,16.642618868416676,8.395663254859521,4.252376084532647,3.2803992346052184,2.0335331402071755,1.9088125420048643,1.452825446075694,0.9436451975251208,0.9145456986007272
2024-10-21,47.15480647224578,16.642618868416676,8.40355835342,4.250815975690309,3.3015593149876823,2.022431686239305,1.90896411709968,1.461697024911829,0.9436451975251208,0.9144850382326168
2024-10-22,47.15463965623348,16.642618868416676,8.418017586239158,4.246092731952858,3.294941155088656,2.0245690543096724,1.9090542356590536,1.504037961852835,0.9436451975251208,0.9142727269442307
2024-10-23,47.155215929730524,16.642634412636003,8.404197296659852,4.250407200634705,3.2930166669976257,2.0230418158043046,1.9067946369469444,1.5109987390934947,0.9441091356029746,0.9136737058091413
2024-10-24,47.1553789165571,16.642998374844666,8.41924053717299,4.251923709837464,3.2836791786216732,2.0249222872157246,1.9077083337416063,1.5170647759045273,0.9441091356029746,0.9139011821895549
2024-10-25,54.15756666846276,19.114070726064494,9.65859653699341,4.884515901775524,3.7830234771418176,2.322760922167475,2.2018391069716436,1.7446152144460139,1.084310644479458,1.048700801497398
2024-10-28,54.32589074648534,19.1735089535119,9.705659168063448,4.9005544194122885,3.7815286679616666,2.333474792052045,2.2119441477583397,1.4243821898367164,1.0887379156686197,1.054318999249638
2024-10-29,54.3262973968485,19.17381253664478,9.683154349759395,4.901713211800543,3.8042701001715225,2.3317677720013203,2.211475431143499,1.4244066896655745,1.0887566423086994,1.0543458696561705
2024-10-30,54.33380419724183,19.176460398797886,9.670357664413473,4.903762674133686,3.806413689491153,2.3318802875970874,2.2090742930397873,1.4248219387365175,1.0889070865536115,1.0545177699949633
2024-10-31,47.289978402034514,16.690231182060238,8.406782069446885,4.276089970725404,3.3130412031949894,2.0239855686788997,1.9359294734664734,1.2410822417411023,0.94773021884178,0.9190921997676704
2024-11-01,54.33740857522202,19.177109412053667,9.715819921012384,4.915293339639801,3.7281489470708675,2.327310673204414,2.227312185233934,1.426048333182383,1.0889429004168065,1.0566057129637243
2024-11-04,54.339480282518295,19.178009682670602,9.701804278085255,4.916157894378045,3.7369978958038272,2.3293317738969597,2.2268188987405613,1.4265972136120726,1.0889950603586307,1.05580701993575
2024-11-05,54.338750375064016,19.178285582955354,9.693103794835507,4.916454742934477,3.740029718108799,2.3327267415124324,2.2287385424286357,1.4267534908720008,1.0890141607179609,1.056142850570822
2024-11-06,54.33650820379482,19.176969999062063,9.699562592862172,4.9154066371731915,3.739454783981583,2.3306820860486654,2.2291196115470195,1.4267033561902893,1.0889692248987517,1.056623504441447
2024-11-07,54.33754353489051,19.17733417496753,9.706635223391427,4.91220490214926,3.738051863576379,2.331836143355264,2.2257882300990515,1.4266477976119818,1.0889375498523721,1.0550205801062282
2024-11-08,54.33932385539888,19.177975041554383,9.702842962894044,4.9122391498182605,3.732770653518711,2.32761360783061,2.2353901147286286,1.426855095213248,1.0889732279071058,1.0560162911361315
2024-11-11,54.34024196666183,19.178286531744458,9.70461234488019,4.9113609859993765,3.734384117535484,2.3266306097043175,2.232167802065728,1.427403472549762,1.0889916270794668,1.0559205417793862
2024-11-12,54.34270032894061,19.17909092412655,9.71060116452927,4.911864081000723,3.7377913546223884,2.329043815348287,2.2167923844114057,1.427463341948292,1.089168375348523,1.055484229723956
2024-11-13,54.33936490492659,19.17800442091839,9.711922800181155,4.913578278278771,3.7398732519027615,2.3280118916030315,2.2181347348161045,1.427487327903767,1.0891066735223662,1.0545157159470657
2024-11-14,54.34019280385057,19.184478056172992,9.70894197081072,4.915645495784419,3.7368594532760557,2.3269463943103386,2.2145833555392467,1.4280945111040724,1.0891232668381825,1.0551346923133944
2024-11-15,54.34702345567264,19.18061482849396,9.712892645655966,4.916791982216509,3.742759279736154,2.328743428164786,2.1983202267991544,1.42833704610397,1.0892549169083185,1.0552621902485397
2024-11-18,54.318971003155504,19.17087769748365,9.752461760090133,4.914528809566386,3.7458378848154235,2.326757661287702,2.1994675962410137,1.4280574007536926,1.0887019514312264,1.0543382351752715
2024-11-19,54.31746419698599,19.170349281303736,9.753791689456772,4.914650033076498,3.7412319794272246,2.330177577482264,2.200760337041578,1.4280177554969853,1.0886717272481372,1.054885422480822
2024-11-20,54.320120727003605,19.17103715700716,9.755189295744241,4.914647848344742,3.7420911883167305,2.329362058280785,2.1937381422996878,1.428124896934054,1.089979174275951,1.0557095117930462
2024-11-21,54.31968729080332,19.170947894058653,9.747491058103495,4.913739397192309,3.7433717906991544,2.3287726149356414,2.203157059494027,1.4281169460619207,1.089973105979641,1.0547428426718382
2024-11-22,54.32447984385892,19.172651962791626,9.742050273325724,4.914181621888561,3.7389343003099076,2.332982945791103,2.2014859936782636,1.4282454731431586,1.0900712009307063,1.0549163842820315
2024-11-25,54.322822403671886,19.172083907275237,9.748505189663868,4.9136298806944305,3.739218235168222,2.330509644546594,2.1999600831975537,1.4282018973657018,1.0887694914527428,1.0562992669637574
2024-11-26,54.32054214950699,19.171748821537708,9.75267272432562,4.912748279558652,3.7473598201155776,2.327811401045472,2.193362174253969,1.4279703657030736,1.0887494700738063,1.0570347938791342
2024-11-27,54.3303944855796,19.175203276999305,9.703476127698597,4.9136834434343575,3.801374855080554,2.333714393948951,2.180425956343194,1.4225868194277422,1.088946940961496,1.0501937005261959
2024-11-28,54.3261700284975,19.173713594739368,9.737882835860033,4.913064725402575,3.763693099537739,2.34327333855095,2.1808234526212398,1.4220293195608686,1.0888620948563132,1.050487510373414
2024-11-29,54.31933583849704,19.171321206645928,9.730145499529437,4.910770856739902,3.768594939422995,2.3431527748026686,2.1968369452337693,1.4211964745699213,1.088725992194454,1.0499194723638872
2024-12-02,54.31989471226066,19.17141038635377,9.733491097667205,4.910389954209682,3.7592438958459957,2.344314752277284,2.2028167106575918,1.4205494796200333,1.0887322024933612,1.049156808614411
2024-12-03,54.31671235347078,19.17032112813979,9.744746264559963,4.908998749376181,3.7582405618684236,2.3416224371554457,2.2015414350757814,1.420468768542556,1.0886703442121761,1.0486779575989134
2024-12-04,54.31075447881114,19.168218379915206,9.739635950211989,4.906663036481981,3.7613481723146664,2.342605709418797,2.2046815054704236,1.4203129606058418,1.0972168762328605,1.0485629305370943
2024-12-05,54.307263702996245,19.167017180391383,9.742933307428688,4.905661305824475,3.771271198908625,2.3365318135067836,2.203487127824597,1.4202239549811069,1.0971481178139433,1.0484622903241483
2024-12-06,54.30962257468326,19.16784971237824,9.753042212157471,4.89100197272525,3.7752863765898788,2.3334766041066355,2.2039496265653282,1.4202856433418931,1.0971957731634325,1.0482895042886131
2024-12-09,54.30978606279794,19.167907413306054,9.74455523344573,4.891933801925726,3.7803462991002914,2.336304417815283,2.2037292006741245,1.4203685166669304,1.0968724583463494,1.0481965959215735
2024-12-10,54.292779326196424,19.170283029065764,9.732599132321141,4.8949050019370635,3.7724830865915853,2.349929458896155,2.2217395468672105,1.419923738018528,1.0965289802674083,1.0488286998387193
2024-12-11,54.29651537842016,19.171615989798063,9.737985457637551,4.896775122812593,3.767815714819717,2.3290210015958523,2.231155979811844,1.420152411710022,1.0966044357807558,1.0523585076134425
2024-12-12,54.291448549718965,19.16146624699966,9.737989237356977,4.892999849559281,3.7890135385742965,2.3277555541443933,2.230941539327527,1.4198039157226734,1.0965072710774806,1.0520742975187427
2024-12-13,54.292379306411796,19.161811551409077,9.744601944082245,4.892622511509109,3.7816559005868022,2.328731829759184,2.2309797859358698,1.4197197386885219,1.0965260692769863,1.0509713623404136
2024-12-16,54.291515948760086,19.161490034621576,9.747213707151651,4.889445498714789,3.7924907547217765,2.3251472064431264,2.2278101779164174,1.418911447014309,1.0965086323146664,1.049466592341609
2024-12-17,54.2851976607205,19.159286263843935,9.75060302064041,4.88887647932981,3.7934982170341023,2.3300966465987463,2.227742953259844,1.4187463182447724,1.09638102384296,1.0495714164849175
2024-12-18,54.288772080285575,19.16053472393585,9.74694678233205,4.88890886134468,3.793276813768509,2.3254537342294075,2.227489458387479,1.4187088389953513,1.0964532531750768,1.0534554535460252
2024-12-19,54.289471298032495,19.15921921872892,9.793811392640892,4.8875545447434225,3.7739537552692597,2.322423306891607,2.2096554061089972,1.4140290359599275,1.0966815431266086,1.0532004984978678
2024-12-20,54.280746130949844,19.158848447252456,9.8021174153822,4.887275473507097,3.7760602568643935,2.321647792246887,2.2096912052928905,1.413390643862014,1.0979278968564254,1.0522947377857892
2024-12-23,54.279400198611704,19.158373389049967,9.792071978346687,4.886892427303146,3.788986997234363,2.3244096114293216,2.2094792968233286,1.4111297665541502,1.097900672900112,1.051355661747218
2024-12-24,54.2797276166477,19.1579858863011,9.792114131430866,4.887150713193635,3.788910360097846,2.3243625972545985,2.209434607262075,1.4111012246392158,1.0978784664465633,1.0513343967263995
2024-12-27,54.27251421307554,19.15632693806638,9.801665777445006,4.8859366419700585,3.7957513811511996,2.322583612835899,2.20980421560196,1.4064015974561999,1.0977802293001981,1.0512353930975626
2024-12-30,54.27059621709789,19.1555574238678,9.8168082041266,4.88469232306076,3.785875381140465,2.32699340081625,2.2056684963208584,1.4063448841176298,1.0976845129001533,1.0497791565516015
2025-01-02,54.26933173061096,19.1552993803171,9.809432929133756,4.881379124641425,3.7826265464057265,2.3295954128901566,2.2165653924475097,1.4058532803658847,1.1000562644272132,1.0498599387602705
2025-01-03,54.26384635315876,19.15344073944069,9.841457294185126,4.878681846607902,3.774463309795597,2.3265744282136733,2.2075847155365818,1.4049583077124135,1.0999500269892306,1.0490429783600266
2025-01-06,54.25927628858205,19.152297043013316,9.847077904650119,4.880628651089693,3.7754952564534157,2.3235145554629555,2.207808647694167,1.4048731342446477,1.0998833441861513,1.0491451746234919
2025-01-07,54.25648063175987,19.151310239400164,9.868222853638626,4.882200809388047,3.7893756454928638,2.316501001335362,2.18234733615092,1.4044081023407107,1.0998266737588054,1.0493267067346237
2025-01-08,54.254787730565845,19.15068214530491,9.875173501608762,4.876595213025322,3.7898574434697183,2.3156609028766257,2.1829510849076765,1.4040539261535234,1.1000541137736841,1.0501839383139373
2025-01-09,54.25272408059539,19.149360081289444,9.865669105436762,4.875441615400814,3.7864986212905203,2.319276159566898,2.1976203103347056,1.403955398398316,1.0999769188309414,1.0494777088562086
2025-01-10,54.249006490768515,19.14877822983108,9.864480852236237,4.8748507551030995,3.7904369680219783,2.320724781622897,2.197598158813099,1.403913378983648,1.0999439972820588,1.0502663873373856
2025-01-13,54.24233268505743,19.146413791056187,9.880175366764158,4.874251042612224,3.7961015532478095,2.3164281463372096,2.190610885715771,1.4037406671547572,1.0998086802872271,1.0501371817672307
2025-01-14,54.23441398699935,19.144045319986127,9.911128495864,4.87364919280263,3.7763310432012496,2.319643650433653,2.1880115727797476,1.403532451010543,1.0996728810353966,1.0495714058873002
2025-01-15,54.225592783387135,19.140927773440698,9.92961694921025,4.873509116416871,3.7755143314116286,2.319571215600222,2.181777538400987,1.4031556881866687,1.0994938428993102,1.0508407610462325
2025-01-16,54.23409304063567,19.1439223235919,9.943356244296341,4.876192826181399,3.775038876439684,2.2880816274455937,2.1834766908009082,1.4035042180600439,1.099664428055781,1.0526697244926744
2025-01-17,54.23428491203256,19.144007756542567,9.946094061434438,4.874421151526119,3.774800998955007,2.2892708956616743,2.182048550305365,1.4030927762329293,1.0996700870201537,1.0523088102891829
2025-01-20,54.23344242374555,19.143743930738765,9.947608697690763,4.873521540077139,3.7738218145709177,2.2906069040152284,2.1825488042610908,1.4026362317706227,1.1002646089079744,1.0518050442219513
2025-01-21,54.23023208726509,19.142584556510016,9.959622420095924,4.872060355985157,3.773232119726186,2.2913870728210566,2.1759326647421235,1.4025532030329575,1.100661458494752,1.0517340613267465
2025-01-22,54.228386736798775,19.141933171185297,9.970036097563998,4.871675709768348,3.7768552936716464,2.280017152330681,2.175283020472467,1.4024575100568413,1.100624005102843,1.0527313030491046
2025-01-23,54.229493206438875,19.14307853114218,9.97832981681966,4.872669957731452,3.767336676391463,2.2771084409855633,2.1742972846033584,1.4029788436421289,1.1006909041651736,1.0540163380801506
2025-01-24,54.225895313541784,19.141731506049517,9.981510074654363,4.87319920168906,3.7646367252692254,2.2774365940302093,2.1783696851659657,1.4028801213961857,1.1006134527633646,1.0537273254403259
2025-01-27,54.22707965803978,19.142117484980243,9.976317711331737,4.872992552761471,3.7722879332339287,2.2765756544820457,2.179163793401804,1.4024724389588434,1.1007508861682778,1.0502418866418717
2025-02-03,54.22529574986582,19.14222345369594,9.970894868800372,4.873220120763002,3.7802331451814024,2.2765795359859857,2.1802747503286493,1.4024365960189669,1.10075697980749,1.0480847995523714
2025-02-04,54.2217884771649,19.140985341541356,9.973285233291232,4.872193609651922,3.783971740838642,2.273466775729715,2.1822485276970287,1.4023458869224104,1.1006857832404224,1.0490286239223743
2025-02-05,54.215790867017,19.138898890617632,9.969408138630774,4.869613352008462,3.788557800794331,2.2810057935958277,2.1862728338295843,1.4013210390249153,1.100565803687218,1.0485654807942617
2025-02-06,54.22117208058875,19.14076312257419,9.95679818431575,4.870037418553856,3.793957851165021,2.279602807951454,2.186831627975363,1.4013248092287311,1.1006715003025973,1.0488405973442814
2025-02-07,54.2190128905611,19.140171759012123,9.968605048739343,4.868262890170759,3.7887269217553787,2.2794521703869486,2.1862787089568756,1.4010130962388057,1.1006389988817575,1.047837515296901
2025-02-10,54.22075950170456,19.140837597432707,9.9682268759752,4.8682316676752295,3.783488705859424,2.281641886855556,2.1863286018605046,1.401061833959604,1.100677287343422,1.048746041333784
2025-02-11,54.22493104312177,19.142433374549785,9.879702708144288,4.873519464213795,3.8561291159515525,2.285128824073567,2.186449826404961,1.4013966776640754,1.1007690511243688,1.0495399147518412
2025-02-12,54.22115052098037,19.141126485950497,9.879217184321226,4.873116973207097,3.8609405285904757,2.2821482097656243,2.1884722695812404,1.4004289142065145,1.100693899627419,1.0527050137695237
2025-02-13,54.21882596902504,19.140234500320418,9.883691622891087,4.873104326480234,3.8601282465435443,2.2821554722419006,2.188788390239042,1.39906642580352,1.1017769580281271,1.0522280884270863
2025-02-14,54.21756212882275,19.139966133667976,9.90368057132681,4.868510553241775,3.8708152281503714,2.2751254063327986,2.1712852474013697,1.3989152925094834,1.101760950227656,1.052378488319017
2025-02-17,54.21338998187778,19.138991478894066,9.91456468045618,4.866930169381202,3.8678340523144508,2.2748255384269083,2.1762521139644706,1.3925663880993457,1.101705405489632,1.0529401910959655
2025-02-18,54.21090156354194,19.140047078919192,9.934629745954448,4.868428102875499,3.858853026300556,2.2745112363303095,2.174188450048239,1.3826334577352521,1.101764354764725,1.0540429835298464
2025-02-19,54.202538622952055,19.13760287462555,9.932453567316346,4.86640567748964,3.8560775407978793,2.2864244266071942,2.1807622647610136,1.3814983978196527,1.1023492594753213,1.0538873681553436
2025-02-20,54.1996950074195,19.136606847276465,9.93427988994287,4.866027417065398,3.8549570233802,2.2890154530139974,2.1816016786108268,1.3813845484047396,1.1022932003865802,1.0541389344994179
2025-02-21,54.192131474148084,19.134044076403768,9.936359079078308,4.865680879642869,3.8667139181426697,2.2864850626124373,2.181074140571281,1.3819144063870958,1.102145581483727,1.0534513815297588
2025-02-24,54.16226299209326,19.136230374666876,9.956399736991841,4.863542760945466,3.8768429681582672,2.288945311543002,2.1793625164849986,1.3786371342494805,1.1022715150794098,1.055504689787408
2025-02-25,54.16022374290586,19.136053680910365,9.99765997147452,4.858086198680654,3.84586492074828,2.292210534206243,2.167764050074647,1.376616634471258,1.1022613372914714,1.0632589292366914
2025-02-26,54.14648068542923,19.1362722308368,10.016631540929104,4.856729934877175,3.823746934532146,2.316354850797316,2.1668956726206603,1.375176716891297,1.1019947679111097,1.0597166651751606
2025-02-27,54.13239755860042,19.132382523974833,10.004491054641129,4.861156579119236,3.865222806787414,2.322755318624942,2.1499084525940395,1.374572615169052,1.1017341384200101,1.0553789520689238
2025-02-28,47.23565847364688,16.690131984766825,8.590197636835844,4.240679768779269,3.471034431957324,2.0135236951420823,1.8601035034292872,1.1999842213568508,0.9606126736310651,0.9214558632937165
2025-03-03,54.17311323041526,19.141549348598016,9.86886916152147,4.854786321370808,3.9941683630369824,2.310114529737624,2.126014010235386,1.3753041238336452,1.1017057812352946,1.054375130015512
2025-03-04,54.16445426837733,19.182489226336006,9.830699903369931,4.854724452998851,3.9672034473464626,2.327576543452486,2.125189306556539,1.3748249179814085,1.1015314592900027,1.0713064742909915
2025-03-05,54.278780879895685,19.22828768494742,7.839343437633525,4.8659496974617955,4.973130986434414,3.0919891884422506,2.1329604176665113,1.36514481201007,1.1038926020202648,1.1205202934880607
2025-03-06,54.27389624653104,19.231842350860237,7.385909909176417,4.857629450675797,5.4275878960739,3.1031872356980865,2.131475223907929,1.3650274544295204,1.1038066596802674,1.1196375729668033
2025-03-07,54.20090043590948,19.15152411956368,9.470262080982856,4.845590524692771,4.295628206327757,2.369550646529507,2.135910151496194,1.3619296755789645,1.102289515775163,1.0664146431436197
2025-03-10,54.119162529716206,19.124233868157233,9.995216818907425,4.83558085856517,3.9694079246361293,2.3201959636908653,2.127019668585949,1.3588011518839183,1.100674159941519,1.0497070559155872
2025-03-11,54.055889722040284,19.101457171808587,10.095361868435655,4.828127070760678,3.9779159886454516,2.327035156955149,2.1260659345819093,1.3563501785718735,1.0994078510443166,1.032389057156097
2025-03-12,54.049913311416894,19.102944219915106,10.087705634697967,4.824394751127029,4.0089899181122055,2.3213659877918698,2.120607356062469,1.3501295317999826,1.1045911734423466,1.029358115634128
2025-03-13,54.04344706471939,19.097632262319518,9.975202430305911,4.823977273418963,4.132238442089192,2.32368911258732,2.1200046581162924,1.350248822077818,1.104475207661644,1.0290847267039585
2025-03-14,54.02373558089765,19.09058986525429,10.018803823457585,4.81886395916137,4.105717467837188,2.323129529590462,2.114664526003308,1.3715435984852706,1.1042116137301907,1.0287400355826835
2025-03-17,54.01984170636618,19.089228569210785,9.963845616260228,4.81460467234447,4.170056977981845,2.3336296673338923,2.108098633602256,1.3664698879243657,1.1041320253523448,1.030092243623632
2025-03-18,54.01149051264673,19.08638554715646,10.013277795652199,4.805275504293074,4.145019130083278,2.3312773546351617,2.1093718661431335,1.364353876367026,1.1039680862937438,1.0295803267291883
2025-03-19,53.99685893514135,19.085999956123803,10.030527360376777,4.799615073613815,4.1619280653090165,2.3315088485521063,2.1008289101897737,1.36220286909938,1.1037401062363363,1.0267898753576483
2025-03-20,53.98969972215259,19.080727063479515,10.047208022425002,4.79469304622382,4.171408832697231,2.327634885098182,2.0986993394665276,1.3596796787268322,1.1036397905095294,1.0266096192207772
2025-03-21,53.97886909783887,19.078070452709724,9.95827555564305,4.792895239824708,4.276771236043683,2.3372575598506296,2.091603701343869,1.3577446397416,1.1034874831073884,1.0250250338964837
2025-03-24,53.9736400376523,19.07622231509017,9.963465194984222,4.792855514564817,4.281786569034267,2.3374893970843926,2.089176090127582,1.3573192998041335,1.103380585675843,1.0246649959822716
2025-03-25,53.93918236831372,19.073280347218436,10.022076869811036,4.790436042183881,4.2673636435493805,2.3375128537391494,2.085385455110934,1.3571952705121564,1.1032091185922024,1.0243580309691032
2025-03-26,53.94270674596867,19.075826437796835,10.02578083632291,4.790541167767003,4.260286888244626,2.339168328467878,2.081350535981554,1.3566006190781865,1.103726060371172,1.0240123800011707
2025-03-27,53.94178632783662,19.075744746881075,10.02664915129825,4.788382352137378,4.261575287411461,2.3409757016494193,2.081481479360381,1.356575286018825,1.1037054494725678,1.0231242179340325
2025-03-28,53.93991435596547,19.074248991431666,10.032265325384317,4.788171956349487,4.263143784790692,2.3376005385640797,2.081252487520504,1.3565279894845894,1.103666969158858,1.0232076013503362
2025-03-31,47.20015861772686,16.690494212675727,8.78533913035523,4.190360886608649,3.732138171390622,2.044224592081766,1.8216722895455402,1.1870253819901562,0.9657601728907004,0.8953544661541332
2025-04-01,53.93464816666309,19.072544022712528,10.04147272360811,4.786066694307092,4.260644003912649,2.33531112046705,2.0818306671734828,1.3563894321002006,1.1036020299373777,1.0274911391184152
2025-04-02,53.92747374593768,19.07166999130642,10.047867936460001,4.782502184168401,4.252033260435681,2.351333146662462,2.0818982339633223,1.3562884353349798,1.1034996732657354,1.0254333924653152
2025-04-03,53.92356654262574,19.069839501278267,10.057437176593261,4.781869664975044,4.25457589703823,2.355611304143817,2.081912797421046,1.35599925576716,1.1034198992595585,1.015767960897871
2025-04-07,53.92241671321315,19.068422993219972,10.055239883552185,4.780758949807846,4.248643246228805,2.3555326297514814,2.0876676763804403,1.355967719798573,1.1033942374347945,1.0219559506127556
2025-04-08,53.915803131784145,19.065638068663905,10.073667747822594,4.77931327231811,4.247141722557654,2.3508806238524986,2.089099434126341,1.3559712081878246,1.1032557067251554,1.0192290839617768
2025-04-09,53.920735316349955,19.06686726460848,10.070104303086726,4.778794935930451,4.24448896306247,2.350913547568989,2.089495447114407,1.356739276883965,1.1035563444739933,1.0183046009205619
2025-04-10,47.10055009667175,16.652271329539673,8.807729681161335,4.174213827543313,3.7696034749216687,2.064117285327427,1.833072911477233,1.1870745704138952,0.9687634483707137,0.8998637085991797
2025-04-11,53.86996035411852,19.04534455127984,10.06856728972568,4.769287862753659,4.3011422213842545,2.3631180282670807,2.088247158828838,1.3574484440838606,1.1079814146587847,1.0289026748994876
2025-04-14,53.86457544784173,19.04516764964373,10.067132549297728,4.768659414848984,4.308054091700598,2.3648814999606382,2.087440977834131,1.3565870958776423,1.1090623613344255,1.0284389116603907
2025-04-15,53.859521773104355,19.04333778546228,10.077068526292434,4.768608536206978,4.311100534458649,2.359831604142093,2.0866164767504416,1.3561362116705535,1.1089561635724172,1.0288223883397933
2025-04-16,53.8589817215234,19.044149035860823,10.076442334435184,4.7690662686776815,4.3150205551185,2.361891659425503,2.0807461377367655,1.3561991611250557,1.1085100352444348,1.0289930908526488
2025-04-17,53.86220610290847,19.0468664186842,10.067777451503892,4.769221283614911,4.322694204087216,2.354831789284408,2.0831538507041185,1.355425009996706,1.10863845261008,1.0291854366060045
2025-04-22,53.863123130634264,19.049172299613655,10.07423513892721,4.768237427499434,4.327642164474854,2.334697320306459,2.085690769066905,1.3552104514611933,1.1086403632863382,1.033350934729684
2025-04-23,53.86137729020495,19.059932265581228,10.07430351618404,4.7677362472214675,4.313024003030345,2.3348162383140187,2.091270917155799,1.3553400356569303,1.1086044294404098,1.0335950572108115
2025-04-24,53.86230740461318,19.06243415837033,10.07589732527854,4.772067800914683,4.303269216289475,2.3351012056573217,2.0913350978889724,1.3551707995286928,1.1086182165818481,1.033798774876956
2025-04-25,53.86351745688306,19.06586192715192,10.07797119510107,4.776089746842453,4.2877403340244005,2.336574556074724,2.09391769704287,1.355432111863941,1.108654550972918,1.03424042404264
2025-04-28,53.86323597171662,19.064373461332014,10.078480636798568,4.777077302224254,4.2866382175692905,2.3358162225298695,2.0948438760671073,1.3560085226107896,1.108648757258999,1.0348770318924938
2025-04-29,53.86214309885639,19.111767132908547,10.033234812030738,4.778526536654501,4.2833706819366775,2.339881800594139,2.091885010150743,1.355977620563565,1.108630727254774,1.0345825790499237
2025-04-30,47.09618281296221,16.70885435977112,8.728039592613287,4.178242627990241,3.7868474979082447,2.044805002163004,1.8291166702505408,1.1854419689938243,0.9693703210961542,0.9046388866393087
2025-05-02,53.86644854576169,19.11097330136063,10.025195372595835,4.778920301225378,4.2811285557430505,2.3449979861273538,2.093152282393424,1.3557347930871946,1.1087301335394337,1.034718728166008
