date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2025-03-26,1.504248659845702,0.06873606644057448,0.0024907652029500927,0.01226668915823252,0.017839883734495316,0.02069939907639424,0.016199428069428347,0.01401339913644305,0.008261295766306518,0.005791731003317124,1.6705473174338439
2025-03-27,1.504248659845702,0.06818468310613719,0.002805906878041547,0.012070877310876605,0.018647792392457046,0.020420928432586152,0.01595940470998142,0.014099965689666356,0.008167326248642885,0.0059235175219917325,1.6705290621360829
2025-03-28,1.504248659845702,0.06897654818791245,0.003199547479473963,0.012345440197913555,0.017755654959516327,0.01998889784527896,0.016033606249843863,0.01368068974542741,0.00826587964521694,0.005883408581525547,1.670378332737811
2025-03-31,1.504248659845702,0.06881465704449365,0.0036017828538634188,0.01154379999436183,0.017932134297567542,0.01813815673519642,0.0171898897049976,0.013152065369780367,0.007974803334405197,0.006344088412022873,1.668940037592391
2025-04-01,1.504248659845702,0.06878485037187863,0.00402464568334977,0.011612340443769902,0.017857646265273197,0.017951363669596758,0.017843310183980856,0.01284421206215648,0.008380476617977469,0.006372737655213005,1.6699202427988982
2025-04-02,1.504248659845702,0.07037738158293715,0.029120236748177965,0.009498839934844745,0.02401723355115162,0.017787489998549202,0.01644097556861299,0.012878854727021988,0.008396520194163943,0.006403678837858348,1.6991698709890202
2025-04-03,1.504248659845702,0.06865500054204368,0.03023755723259312,0.014022910685182176,0.021333933974266563,0.016970413582766634,0.016117113063894458,0.01272637199506683,0.008402250042801969,0.0065904719034580094,1.6993046828677756
2025-04-07,1.504248659845702,0.06814363447049437,0.02882113864927299,0.015221010575696227,0.02159900823195894,0.01602957243640269,0.01609629079394387,0.013102169847840432,0.008668115019606397,0.00625241083381445,1.6981820107047323
2025-04-08,1.504248659845702,0.06819634907796421,0.02882113864927299,0.0173270393619974,0.02175703745739571,0.015906953675548924,0.01442887046118635,0.013303207317154227,0.008760938567542426,0.006253556803542055,1.6990037512173064
2025-04-09,1.504248659845702,0.06807743179933061,0.02880051119417609,0.01813925686613492,0.020353224541079233,0.017811555362828912,0.014442897130652237,0.012296805242673986,0.00871853768762103,0.006961766095202123,1.6998506457654012
2025-04-10,1.504248659845702,0.06915365780931385,0.028789051496900038,0.015577246725219606,0.020913466221510905,0.017933028153955075,0.016849192904980544,0.011874435180170506,0.008688742474703292,0.006843731213258778,1.7008712120257146
2025-04-11,1.504248659845702,0.06935312530010082,0.028708833615967665,0.015884171797364132,0.020521682091037212,0.017808117453646098,0.01722277903617987,0.011468635839928198,0.00845611061999942,0.0068196658489790675,1.7004917814489047
2025-04-14,1.504248659845702,0.06916077428132228,0.028565587400017002,0.01752065094747631,0.020455800291397184,0.017714147935982465,0.015987950815896067,0.011341501958347667,0.008480175984279128,0.006914781336370306,1.7003900307967903
2025-04-15,1.504248659845702,0.06948271155689842,0.028565587400017002,0.018211888427470544,0.02026073332436421,0.01812096718928234,0.015461847573649757,0.01098627426218458,0.00834151364723889,0.00687238045644891,1.7005525636832566
2025-04-16,1.504248659845702,0.0700737225245163,0.028541522035737295,0.01870168734874632,0.020063294199995096,0.018133572856286,0.015536335605944099,0.01043946334696044,0.008177639976191333,0.006468999112331848,1.7003848968524107
2025-04-17,1.504248659845702,0.07044673567085183,0.028429217002431978,0.018750941127638796,0.020031207047622148,0.018323803831068478,0.01547333019032036,0.010223528271187776,0.008035539729968278,0.006367007806574978,1.7003299705233665
2025-04-22,1.504248659845702,0.06982103619957934,0.029219936114479622,0.018333109105256633,0.019985368258517936,0.01983304596232464,0.015399541199559856,0.009987286611841947,0.008272755463582571,0.00547658932822567,1.7005773280890701
2025-04-23,1.504248659845702,0.07217583209434907,0.02856214949083419,0.018931878287930394,0.019991098107155963,0.019404453284200263,0.016314025042188877,0.009594734681650756,0.008343805586694099,0.00561525166526591,1.7031818880859715
2025-04-24,1.504248659845702,0.07231220249193408,0.028467034003442953,0.018550270368637833,0.02001057959252525,0.018786775601021013,0.01703942387976302,0.009654921011744585,0.008310572464593546,0.005745892214212913,1.7031263314735774
2025-04-25,1.504248659845702,0.07314303054444792,0.028721439282971325,0.01900069377007309,0.01953729409502427,0.01839599992390761,0.017254808890066434,0.00963118797868588,0.008359849162880573,0.0058730948539771,1.7041660583477363
2025-04-28,1.504248659845702,0.07285298560639103,0.028941465470671543,0.01922042200564413,0.019973908561241885,0.017950217699869153,0.01670439962989762,0.010162161592274514,0.00870593202061737,0.005860489186973441,1.7046206416192828
2025-04-29,1.504248659845702,0.0728706564595907,0.028699665858146824,0.020555110027991458,0.019634701521870718,0.017874583697847207,0.015442331709188638,0.010451564787283953,0.008793025719915372,0.005869656944794284,1.7044399565723314
2025-04-30,1.504248659845702,0.07289126099529304,0.028794781345538062,0.020496012369138852,0.019815764738832353,0.017777176271000755,0.015300884665710317,0.01063488556460897,0.008729997384897081,0.0058547593383354146,1.704544182519057
2025-05-02,1.504248659845702,0.07298041744010074,0.02885093386219072,0.020440238022496303,0.019700021796344218,0.017823015060104964,0.015890348574195926,0.010368527820821673,0.008574145501942763,0.00584089310463139,1.7047172010285307
