date,UPBEST SECURITIES CO LTD,OCBC BANK (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA ZHONG HENG FINANCE GROUP LTD,KGI ASIA LTD,EVERBRIGHT SECURITIES INVESTMENT,TOTAL_CCASS_PCT
2024-12-13,20.676371064151553,2.509082411660495,0.0,0.14606775983166712,0.11932065780278736,0.0,0.09193545067506155,0.07288602265817853,23.615663366779742
2024-12-16,20.67704212583531,2.509082411660495,0.0,0.14606775983166712,0.11932065780278736,0.0,0.09193545067506155,0.07288602265817853,23.6163344284635
2024-12-18,20.677116688244617,2.509082411660495,0.0,0.14606775983166712,0.11932065780278736,0.0,0.09193545067506155,0.07288602265817853,23.61640899087281
2024-12-19,20.676967563426004,2.509082411660495,0.0,0.14606775983166712,0.11932065780278736,0.0,0.09193545067506155,0.07288602265817853,23.616259866054193
2024-12-20,20.674730691146806,2.509082411660495,0.0,0.14606775983166712,0.11932065780278736,0.0,0.09193545067506155,0.07288602265817853,23.614022993774995
2025-01-03,20.6735376925979,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.61305368245401
2025-01-07,20.674134191872355,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.613650181728463
2025-01-08,20.673910504644432,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.61342649450054
2025-01-09,20.673835942235126,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.613351932091238
2025-01-10,20.67309031814206,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.612606307998167
2025-01-13,20.67316488055137,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.612680870407477
2025-01-14,20.673985067053742,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.61350105690985
2025-01-15,20.674134191872355,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.613650181728463
2025-01-16,20.672493818867608,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.612009808723716
2025-01-17,20.672344694048995,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.611860683905103
2025-01-20,20.672121006821072,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.611636996677184
2025-01-21,20.672568381276914,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.612084371133022
2025-01-24,20.673686817416513,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.613202807272625
2025-01-27,20.67376137982582,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.613277369681928
2025-02-04,20.673835942235126,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.613351932091238
2025-02-10,20.672121006821072,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.611636996677184
2025-02-11,20.670182384179103,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.60969837403521
2025-02-12,20.67048063381633,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.609996623672437
2025-02-14,20.670928008272167,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.61044399812828
2025-02-17,20.669436760086036,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.608952749942144
2025-02-19,20.670704321044248,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.610220310900356
2025-02-20,20.66973500972326,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.609250999579373
2025-02-21,20.67062975863494,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.61014574849105
2025-02-25,20.671822757183847,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.611338747039955
2025-02-27,20.671300820318702,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.61081681017481
2025-03-05,20.67174819477454,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.611264184630652
2025-03-10,20.673686817416513,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.613202807272625
2025-03-11,20.673612255007207,2.509082411660495,0.0,0.14606775983166712,0.11954434503070722,0.0,0.09193545067506155,0.07288602265817853,23.613128244863315
2025-03-13,20.671822757183847,2.509082411660495,0.0,0.14606775983166712,0.11946978262140061,0.0,0.09193545067506155,0.07288602265817853,23.611264184630652
2025-03-14,20.671822757183847,2.509082411660495,0.0,0.14606775983166712,0.11946978262140061,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.704467196263927
2025-03-17,20.669436760086036,2.509082411660495,0.0,0.14606775983166712,0.11946978262140061,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.702081199166113
2025-03-18,20.669287635267423,2.509082411660495,0.0,0.14606775983166712,0.11946978262140061,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.7019320743475
2025-03-19,20.66913851044881,2.509082411660495,0.0,0.14606775983166712,0.11939522021209399,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.70170838711958
2025-03-20,20.669884134541878,2.509082411660495,0.0,0.14606775983166712,0.11939522021209399,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.702454011212645
2025-03-24,20.670331508997716,2.509082411660495,0.0,0.14606775983166712,0.11939522021209399,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.702901385668483
2025-03-27,20.670555196225635,2.509082411660495,0.0,0.14606775983166712,0.11939522021209399,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.703125072896405
2025-04-02,20.67062975863494,2.509082411660495,0.0,0.14606775983166712,0.11939522021209399,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.70319963530571
2025-04-03,20.669884134541878,2.509082411660495,0.0,0.14606775983166712,0.11939522021209399,0.09320301163327407,0.09193545067506155,0.07288602265817853,23.702454011212645
2025-04-09,20.671449945137315,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11932065780278736,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.5971878612854
2025-04-10,20.672568381276914,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11924609539348074,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.59823173501569
2025-04-11,20.67264294368622,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11917153298417413,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.59823173501569
2025-04-16,20.672493818867608,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11917153298417413,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.59808261019708
2025-04-17,20.672568381276914,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11917153298417413,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.598157172606385
2025-04-23,20.672717506095527,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11917153298417413,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.598306297424998
2025-04-24,20.67286663091414,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11917153298417413,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.59845542224361
2025-04-25,20.67435787910027,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11917153298417413,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.59994667042974
2025-04-28,20.67547631523987,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11917153298417413,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.601065106569344
2025-05-02,20.67555087764918,2.509082411660495,0.8932426018866189,0.14606775983166712,0.11917153298417413,0.09320301163327407,0.09193545067506155,0.07288602265817853,24.601139668978647
