date,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,USMART SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,DAH SING SECURITIES LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-09-23,88.61796052740968,3.744409158173021,2.9521307550338363,2.271253512461966,0.7989292186954424,0.809736793974361,0.8055800342517001
2024-09-24,88.61722380639637,3.7452093742465933,2.9521062126414326,2.2712346305086997,0.7989225768370647,0.809730062267743,0.8055733371020976
2024-09-25,88.61648709763234,3.7460095770151636,2.9520816706570896,2.27121574886938,0.7989159350891194,0.8097233306730514,0.8055666400638468
2024-10-02,88.61796052740968,3.744409158173021,2.9521307550338363,2.271253512461966,0.7989292186954424,0.809736793974361,0.8055800342517001
2024-10-09,88.61722380639637,3.7452093742465933,2.9521062126414326,2.2712346305086997,0.7989225768370647,0.809730062267743,0.8055733371020976
2024-10-15,88.61675063600539,3.745365058778537,2.9522289286842587,2.2713290434146423,0.7989557872333349,0.8097637219201543,0.8056068239636853
2024-10-17,88.61822414366478,3.743764549384769,2.952278017958098,2.271366810774859,0.7989690721649484,0.8097771865646823,0.8056202194878617
2024-10-21,88.6189609158706,3.7429642747279246,2.9523025632072097,2.271385694925964,0.7989757147964316,0.8097839190548641,0.8056269174170054
2024-11-04,88.61969770032758,3.7421639867639964,2.952327108864464,2.2714045793910773,0.7989823575383694,0.8097906516569947,0.8056336154575233
2024-11-11,88.78578627772734,3.7491774466277397,2.9578602783770505,2.2756615828009297,0.8004797880935921,0.8113083388170226,0.6197262875563293
2024-11-13,88.8635075199253,3.7632974288858505,2.960449528128856,2.235968919865275,0.8011805115550071,0.7553273085003501,0.6202687831393604
2024-11-18,88.74439051195165,3.7582529202640935,2.9564811962467425,2.367016626564204,0.8001065698657054,0.7543148306954516,0.619437344412159
2024-11-20,88.74270344988385,3.7588162310248063,2.9569243323812775,2.367371410014073,0.8002264949080282,0.7544278921817622,0.6195301896062153
2024-11-29,88.74713744431027,3.7590040388058457,2.9570720739476206,2.362493233959279,0.8002664779114793,0.7544655868759629,0.6195611441895325
2024-12-03,88.76709590364658,3.7598494061203755,2.9577370937380265,2.363024538139899,0.8004464508820737,0.7546352596245148,0.5972113478485399
2024-12-11,88.75822436911801,3.759473640376447,2.9574414924627304,2.372782543516282,0.8003664529024737,0.7545598400932789,0.5971516615307737
2024-12-17,88.74639841446962,3.7722965208267407,2.9570474493279817,2.372466399080659,0.80025981380011,0.7544593041653481,0.5970720983295306
2024-12-18,88.67329533635645,3.76835711611266,2.9546116403877356,2.453717186004909,0.7996006157174357,0.7538378333402671,0.5965802720805425
2024-12-19,88.63347166892606,3.8115752792355226,2.9532847079566533,2.452615208043979,0.7992415106579396,0.7534992805994728,0.5963123445803774
2024-12-30,88.64747962069539,3.8229911828314753,2.953751455664615,2.448843786391615,0.7993678256529696,0.7311595408417901,0.5964065879221427
2025-01-06,88.64453021027416,3.8261911099281343,2.9536531807293054,2.448762310354006,0.7993412297045515,0.7311352142667021,0.5963867447431461
2025-01-08,88.64379288833437,3.8269910584321067,2.9536286130172593,2.448741942191724,0.7993345809939696,0.7311291328758578,0.5963817841547099
2025-01-10,88.64482873295644,3.829398071167276,2.952278017958098,2.4476222148320583,0.7989690721649484,0.7307948121050881,0.5961090788160958
2025-02-06,88.62257029314445,3.8517816464641426,2.9522289286842587,2.4475815167689263,0.7989557872333349,0.730782660747244,0.5960991669576495
2025-02-11,88.18269055773399,3.8326632583842093,2.9375754868384045,2.931784715673136,0.7949901556890191,0.7271554077530153,0.5931404179282275
2025-02-13,88.18196106979475,3.8334587990039957,2.9375511858573993,2.931760462596064,0.7949835791633232,0.7271493923876806,0.593135511196777
2025-02-19,88.18511286158734,3.828523201165023,2.938207453498378,2.9324154365525916,0.7951611835572914,0.7273118421923612,0.5932680214470114
2025-02-20,88.18481957419344,3.8286182386866687,2.9382803902261423,2.9324882295019568,0.7951809222774777,0.7273298966513037,0.5932827484630088
2025-02-27,88.18627897162622,3.828681599655775,2.9383290167230722,2.932536760142655,0.7951940819687052,0.7273419334552466,0.5916376364283291
2025-03-10,88.2008756031151,3.8293153247097185,2.938815370227839,2.9230909286524156,0.7953257028411584,0.7208415059049417,0.5917355645488327
2025-03-14,88.20233553203288,3.8293787087536932,2.938864014433621,2.9231393125822445,0.7953388673248971,0.7191982057287571,0.5917453591439141
2025-03-19,88.22497061209623,3.8046987532906176,2.93961820559943,2.9238894683686816,0.7955429725657709,0.7193827712379344,0.5918972168413384
