date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,REALINK FINANCIAL TRADE LTD,NANYANG COMMERCIAL BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT,BOCI SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD
2025-03-06,18.21919810858438,17.330927658295707,12.02736629525653,9.140569338447694,9.220735419991268,9.236277823555836,7.179956071359575,6.807005054540974,5.657434897503514,5.180529332464523
2025-03-07,18.184320248174526,17.328092708717993,12.057296498698747,9.139074147094004,9.219227115271488,9.234766976448755,7.178781592195282,6.80589158176644,5.672867217132988,5.179681914499774
2025-03-10,18.163522245024577,17.38996919964386,12.076184252883664,9.128621488413074,9.208682783013439,9.224204870742081,7.170570984367791,6.798107460467214,5.666378972940136,5.17375774250416
2025-03-11,18.132136762382956,17.46029192331305,12.068888073346736,9.123106165036967,9.203119088267108,9.218631797872954,7.16623867441055,6.794000185229917,5.662955464533416,5.170631865606342
2025-03-12,18.142505583143144,17.417176407284213,12.072521938109993,9.127506267052574,9.208381870779256,9.223903451292458,7.170336671536508,6.797885318630824,5.666193812608669,5.173588679562358
2025-03-13,18.152589513573012,17.473447809790954,11.977059643627753,9.132579498959453,9.213500054799155,9.229030262485564,7.174322073432797,6.8016637053762015,5.669343184890609,5.1764642530645055
2025-03-14,18.149029199559,17.470020697583973,12.004947656528184,9.12016445519772,9.211692987364579,9.227220149071458,7.17291495521421,6.800329677600675,5.668231242047616,5.175448979832583
2025-03-17,18.18454028051919,17.464882549163356,11.989979151888628,9.117482102417354,9.208983714914734,9.224506309891966,7.170805312513362,6.798329616822414,5.666564145373367,5.173926816495628
2025-03-18,18.186026040079533,17.465492463983484,11.983605378755525,9.118227042129384,9.209736130724231,9.225259993967999,7.171391199887147,6.79888507123956,5.667027129409444,5.1743495498236936
2025-03-19,18.207344749600047,17.465531626521546,11.962948653828983,9.115405722431264,9.21018763922958,9.225712263532753,7.171742778268545,6.799218387459807,5.667304956147655,5.174603222979823
2025-03-20,18.21463737839151,17.271443596584422,12.150023245788386,9.119056736411144,9.213876616424024,9.229407458839926,7.174615292552701,6.777419310948918,5.672844545598184,5.176675818460784
2025-03-21,18.214488490838647,17.270485012677703,12.1515587429143,9.118982196687202,9.21380130163662,9.229332017102474,7.174556646811288,6.777363911911596,5.672798175422121,5.176633503998049
2025-03-24,18.256552636061958,17.2707969869537,12.152353415516982,9.119578548601336,9.169443580105877,9.228300666471895,7.175025839589286,6.777807129570594,5.67316915805784,5.176972039070527
2025-03-25,18.198455831488527,17.268146672633783,12.159155116536509,9.128981390408592,9.178897835802545,9.23781560741508,7.182423728929578,6.784795462189236,5.67901854154138,5.182309813054769
2025-03-26,18.215621924831087,17.261279115528172,12.209841997128418,9.12405367539451,9.141228749541451,9.232829144991808,7.178546742469321,6.781133110713567,5.675953075227492,5.179512464174175
2025-03-27,18.21606887102184,17.2617026455608,12.20768794074392,9.124277547027948,9.141453042589761,9.233055685586097,7.178722878323199,6.781299495458777,5.676092342808709,5.179639550878948
2025-03-28,18.21145148443684,17.33909451310918,12.160439186133825,9.121964736451652,9.139135878390112,9.230715302061911,7.164638123151013,6.779580580058264,5.674653573948948,5.1783266222582505
2025-03-31,5.623479400789495,5.391726638972632,3.76661328346167,2.816754108479581,2.8220563526780458,2.8503349884031906,2.1893785618432955,2.0934537683902295,1.7522654636830666,1.5990056100533612
2025-04-01,18.20400901723008,17.612355920404543,12.329562847850143,9.127227598405206,9.135400991078624,8.783945106121676,7.1249298860834624,6.670555866591743,5.835802368820021,5.176210397414504
2025-04-02,18.21378144962258,17.622230114825207,12.171828061725702,9.138281831739338,9.146465123430696,8.794583580702307,7.127012448902044,6.678634758042916,5.924703184543101,5.182479446466111
2025-04-03,18.21318527439166,17.62165330230898,12.170611349905611,9.142074228544713,9.14616574046225,8.794295715554066,7.126779166851074,6.6784161523332735,5.924509256593601,5.182309813054769
2025-04-08,18.209460063248628,17.61804907942037,12.188575424412958,9.140204365790144,9.144295040855392,8.792496985244064,7.125321499959406,6.677050190811788,5.923297494479112,5.1812498557781375
2025-04-09,18.132061081089322,17.635073967755844,12.217551075130778,9.149036839691739,9.15313146770807,8.800993458303537,7.113371638769508,6.683502439491337,5.929021367648424,5.186256664411442
2025-04-10,18.13844831817377,17.64128613513881,12.26281555875465,9.152259698203418,9.156355768601825,8.804093714338714,7.12161190823349,6.685856783790345,5.849188528926996,5.188083585837982
2025-04-11,18.14216389719889,17.644899872741387,12.244842993708593,9.154134497170263,9.158231406630149,8.805897193079915,7.123070738193314,6.6872263512855925,5.850386708717837,5.189146341274058
2025-04-16,18.18612296774176,17.686832688622303,11.950893949249663,9.176315271547576,9.180422107956252,8.909370904983579,7.1403301770803385,6.703429724630581,5.864562391590556,5.201719816597392
2025-04-17,18.184479992682608,17.684413527487074,11.949814278737811,9.185341779615372,9.17959272807234,8.9085660124721,7.139685103668274,6.702824121783407,5.864032573896081,5.201249881584937
2025-04-22,18.190306426053827,17.67775639271487,11.925710170351369,9.196500389013035,9.182533933178371,8.911420378740788,7.141972708239025,6.704971753069003,5.865911450558609,5.2029163980811095
2025-04-23,18.190381148158213,17.677829009367255,11.925759158759774,9.196538166378957,9.182571653172914,8.911456985055613,7.1415912662200665,6.704999295738571,5.865935546537944,5.202937770610692
2025-04-25,18.169842158149326,17.677829009367255,11.924116039559065,9.196538166378957,9.184214772373624,8.931995975064499,7.1415912662200665,6.704999295738571,5.865935546537944,5.202937770610692
2025-04-28,18.17730902952024,17.68509368861879,11.887921377509274,9.200317470951244,9.187989012664282,8.935666566391097,7.144526093221004,6.707754705876293,5.868346144594594,5.20507591065318
2025-04-29,18.173574826867274,17.681460602793887,11.885479216930166,9.198427430469874,9.18610150484391,8.954374103075775,7.143058378266708,6.706376717782596,5.867140597959166,5.2040066210106435
2025-04-30,5.584091301029472,5.432882153465477,3.6494589354574996,2.8263486456006124,2.8225613283159947,2.7917578144011053,2.194807049951247,2.060630351923544,1.8027630274779678,1.5990056100533612
