date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,CMB WING LUNG BANK LTD,CMB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD
2025-02-20,32.559513466550825,19.562119895742832,16.635968722849697,5.814074717636838,6.001737619461338,5.626411815812337,5.077324066029539,4.330147697654214,4.392701998262381
2025-02-21,32.59660828468168,19.52668890742285,16.635390603280513,5.813872671670837,6.0015290519877675,5.626216291353906,5.077147623019183,4.329997219905477,4.392549346677787
2025-02-24,32.61300072959733,19.521940034047873,16.631344891081543,5.812458743008025,6.000069485460167,5.624848000555883,5.07591286523295,4.328944168432756,4.391481082583469
2025-02-26,32.68196175072021,19.50296761653535,16.615181701433478,5.806809898996911,5.994238311755926,5.619381486237895,5.070979834091146,4.324737079587657,4.383742320641422
2025-02-27,32.72399320129037,19.49079052343127,16.604807658954527,5.803184293593257,5.9904956814318915,5.615872905754622,5.0678136598563945,4.322036837906275,4.381005237781401
2025-02-28,32.72512834743999,19.491466629665602,16.601914805050647,5.803385597335923,5.990703482725128,5.616067711946719,5.067989454696822,4.322186762869432,4.381157208269737
2025-03-03,32.75347222222222,19.510416666666668,16.631944444444443,5.809027777777778,5.888888888888888,5.621527777777778,5.072916666666667,4.326388888888888,4.385416666666667
2025-03-04,32.75706450045129,19.506352843157675,16.628480177740748,5.807817815732833,5.898076789557731,5.620356870096508,5.071860029160591,4.325487745608553,4.384503228494064
2025-03-05,32.75479033601778,19.504998611496806,16.634268258816995,5.807414607053596,5.897667314634824,5.619966675923354,5.071507914468203,4.32518744793113,4.384198833657318
2025-03-07,32.768440061119605,19.513126823169884,16.599527712182248,5.809834699263787,5.900125017363523,5.62230865397972,5.073621336296708,4.326989859702737,4.386025836921795
2025-03-10,32.77413080476538,19.49914903963044,16.602410475495816,5.810843666423535,5.901149664825814,5.623285054357265,5.07450244868188,4.327741308047654,4.3867875377722205
2025-03-12,32.83711569158165,19.480880005552084,16.58685543757374,5.805399403150808,5.895620792560206,5.618016517454369,5.069748074120342,4.323686584773405,4.382677493233396
2025-03-14,32.840944554249454,19.466694406879572,16.619855057387564,5.801172023995284,5.8913277159402195,5.613925586878879,5.066056381982731,4.320538160130379,4.379486112555914
2025-03-17,32.844361215147735,19.468719655985574,16.621584130947426,5.801775558329866,5.891940629768345,5.614509640726869,5.066583437369954,4.3105839922319324,4.379941739492301
2025-03-19,32.84663938406048,19.470070056183673,16.622737046542277,5.802177984324062,5.892349309842547,5.614899077477977,5.0669348685579525,4.303946729555386,4.380245543455643
2025-03-20,32.915251888296034,19.478899591157926,16.60314600512785,5.796549095696764,5.886632942969995,5.609451874436975,5.062019264084263,4.29977132561846,4.348278012611739
2025-03-21,32.90823398946493,19.482949819794843,16.606598281120043,5.797754366509564,5.887856944829498,5.610618242306626,5.059606321042417,4.300665372886055,4.345716662046022
2025-03-24,32.91288377572943,19.481599556448817,16.605447362949615,5.797352553884538,5.887448887656802,5.610229399126759,5.059255665673297,4.300367315822302,4.345415482708435
2025-03-26,32.89902280130293,19.481599556448817,16.61930833737612,5.797352553884538,5.887448887656802,5.610229399126759,5.059255665673297,4.300367315822302,4.345415482708435
2025-03-27,32.83737384247217,19.49849131203829,16.637186557070024,5.802379218256858,5.892553671140707,5.615093816113481,5.06364235424687,4.30409600110984,4.349183227551764
2025-03-28,32.79655722912473,19.511348649961825,16.648157145831888,5.8062053168598595,5.892968695772889,5.618796418407719,5.066981328520858,4.3069341292427294,4.352051086277504
2025-03-31,32.732940768964326,19.667474887426394,16.615864218912364,5.7949428472462765,5.881537928645653,5.607897471423623,5.057152753723589,4.298579840665051,4.343609282992726
2025-04-02,32.7946011420661,19.650458556843745,16.598027340370304,5.789929053469459,5.876449212666551,5.603045509603738,5.052777297110227,4.294860702543693,4.3398511853261805
2025-04-03,32.79806194843399,19.650458556843745,16.598027340370304,5.789929053469459,5.876449212666551,5.603045509603738,5.049316490742343,4.294860702543693,4.3398511853261805
2025-04-07,32.90534694583838,19.650458556843745,16.598027340370304,5.789929053469459,5.872988406298667,5.603045509603738,5.049316490742343,4.294860702543693,4.23602699428967
2025-04-08,32.94943625925158,19.637545825551637,16.587120426091168,5.786124368817873,5.869129141592308,5.599363630075397,5.045998478245832,4.292038458878053,4.2332434114961615
2025-04-09,32.97489800152134,19.632113961690063,16.575617177235323,5.784523891847037,5.867505704999655,5.597814812253648,5.044602724569532,4.290851255099924,4.2320724707834865
2025-04-10,33.099564706695226,19.615836384992747,16.492779658674774,5.779727768949078,5.862640779382298,5.593173495474332,5.040420092586196,4.287293581151109,4.2285635320942445
2025-04-11,33.106497633769735,19.613803585616083,16.491070503298904,5.779128812739645,5.862033230854261,5.592593871981761,5.039897751217659,4.286849286676569,4.228125323845383
2025-04-14,33.0297783933518,19.3005540166205,16.530470914127424,5.917590027700831,5.876038781163435,5.605955678670361,5.051939058171745,4.449445983379501,4.238227146814404
2025-04-15,33.04019665547207,19.298549319669007,16.5252916940761,5.916975383443549,5.875428452723055,5.6053734030398505,5.0514143267666105,4.448983831319461,4.2377869334902885
2025-04-16,33.13486568817502,19.419828302409307,16.51204652450845,5.91595126003877,5.874411520354473,5.40708944890612,5.050540016615896,4.4482137911935755,4.237053447798393
2025-04-17,33.2088520055325,19.398340248962658,16.493775933609957,5.909405255878284,5.8679114799446745,5.401106500691563,5.044951590594744,4.4432918395574,4.232365145228216
2025-04-22,33.21807682998513,19.390754123301406,16.493205629127626,5.909200926662287,5.867708585456934,5.400919746896719,5.044777151550776,4.443138204073165,4.232218802945956
2025-04-23,33.14641744548287,19.41156109380408,16.510903426791277,5.915541709934233,5.8740048459674625,5.406715126341295,5.050190377293181,4.447905849775009,4.2367601246105915
2025-04-24,33.15798581069389,19.408202111091885,16.50804637480533,5.914518082713272,5.872988406298667,5.405779546634366,5.049316490742343,4.447136182730576,4.23602699428967
2025-04-25,33.16955017301038,19.40484429065744,16.505190311418687,5.913494809688581,5.8719723183391,5.404844290657439,5.048442906574394,4.446366782006921,4.235294117647059
2025-04-28,33.16723762067892,19.405515761791065,16.5057614450327,5.913699435966643,5.872175507803038,5.40503131596249,5.048617599224887,4.446520640852625,4.235440672687636
2025-04-29,33.19606893210603,19.375043255588622,16.50633261817427,5.913904076406672,5.872378711329504,5.405218354211364,5.048792303965673,4.446674510346737,4.235587237871133
2025-05-02,33.21224701608718,19.370351150320015,16.502335236118316,5.912471890676354,5.870956581906245,5.403909358242519,5.047569624632416,4.445597647465836,4.234561494551116
