date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,IFAST SECURITIES (HK) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL
2024-08-20,31.774033696729436,34.96531219028741,8.800792864222002,2.180376610505451,4.955401387512389,5.827552031714569,9.078295341922695,0.0,2.4182358771060457
2024-08-21,30.572617396473152,36.179908856746586,8.797305329898949,2.179512581731722,4.953437685753913,5.825242718446602,9.074697840301168,0.0,2.4172775906479096
2024-08-23,30.572617396473152,32.0190212007133,8.797305329898949,2.179512581731722,9.1143253417872,5.825242718446602,9.074697840301168,0.0,2.4172775906479096
2024-08-26,29.40728035067658,34.610253478178,8.461978273299028,2.0964360587002098,8.766914427291786,5.603201829616924,8.728797408042691,0.0,2.325138174194778
2024-08-28,29.40728035067658,38.61254049933295,8.461978273299028,2.0964360587002098,4.76462740613684,5.603201829616924,8.728797408042691,0.0,2.325138174194778
2024-08-30,42.30874691527283,11.680833561831642,12.17438990951467,3.016177680285166,6.854949273375377,8.061420345489443,12.558267068823692,0.0,3.345215245407184
2024-09-04,42.35520175679385,11.693659072193247,12.187757342849299,2.9096898160856437,6.8624759813340654,8.07027175404886,12.572055997804007,0.0,3.348888278891024
2024-09-30,41.2572055997804,12.791655229206697,12.187757342849299,2.9096898160856437,6.8624759813340654,8.07027175404886,12.572055997804007,0.0,3.348888278891024
2024-10-02,41.18936694984928,12.770622088243355,12.167717182789806,2.9049054535489174,6.851192107426693,8.05700191833379,12.5513839408057,0.0,3.507810359002467
2024-10-03,39.66745843230404,16.09923462655054,11.718131433095804,2.7975719187120616,6.598046978094484,7.759303246239114,12.087622063869095,0.0,3.2726313011348642
2024-10-04,36.95022386094285,19.225704503555438,11.693442191203582,2.7916776402422965,6.0574137476955485,7.742954964445616,12.062154332367658,0.0,3.476428759547011
2024-10-07,36.95022386094285,22.438767447985253,11.693442191203582,2.7916776402422965,6.0574137476955485,7.742954964445616,8.901764550961285,0.0,3.4237555965235713
2024-10-08,36.6797385620915,23.00653594771242,11.607843137254902,2.7712418300653594,6.0130718954248366,7.686274509803921,8.836601307189543,0.0,3.3986928104575163
2024-10-09,35.92829705505762,24.583866837387962,11.370038412291933,2.714468629961588,5.8898847631242,7.528809218950064,8.655569782330346,0.0,3.329065300896287
2024-10-14,35.799948966573105,24.85327889767798,11.329420770604747,2.7047716254146468,5.868844092880837,7.501913753508547,8.6246491451901,0.0,3.317172748150038
2024-10-15,35.745222929936304,25.37579617834395,11.312101910828025,2.700636942675159,5.859872611464969,7.490445859872612,8.203821656050955,0.0,3.3121019108280256
2024-10-16,35.745222929936304,22.878980891719745,11.312101910828025,5.197452229299363,5.859872611464969,7.490445859872612,8.203821656050955,0.0,3.3121019108280256
2024-10-17,35.78168834481,22.800306044376434,11.32364192807957,5.202754399387912,5.865850548329508,7.4980872226472846,8.21219076766131,0.0,3.3154807447079824
2024-10-18,35.64331210191083,22.980891719745223,11.312101910828025,5.197452229299363,5.859872611464969,7.490445859872612,8.203821656050955,0.0,3.3121019108280256
2024-10-21,35.64331210191083,23.0828025477707,11.312101910828025,5.197452229299363,5.859872611464969,7.490445859872612,8.203821656050955,0.0,3.210191082802548
2024-11-08,35.64331210191083,22.980891719745223,11.312101910828025,5.197452229299363,5.859872611464969,7.490445859872612,8.203821656050955,0.0,3.3121019108280256
2024-11-11,27.117658460942046,39.07734056987788,8.606319054080249,3.9542547005233573,4.458228338825354,5.698778833107191,6.241519674355495,2.3260321767784453,2.5198681915099828
2024-11-12,27.117658460942046,39.11610777282419,8.606319054080249,3.9542547005233573,4.458228338825354,5.698778833107191,6.241519674355495,2.3260321767784453,2.481100988563675
2024-11-26,27.117658460942046,39.07734056987788,8.606319054080249,3.9542547005233573,4.458228338825354,5.698778833107191,6.241519674355495,2.3260321767784453,2.5198681915099828
2024-11-27,27.107149777174968,39.10094942840534,8.602983917845378,3.9527223406316607,4.456500678163146,5.696570432086805,6.239100949428406,2.325130788606859,2.518891687657431
2024-12-17,27.107149777174968,38.7134276303042,8.602983917845378,4.340244138732804,4.456500678163146,5.696570432086805,6.239100949428406,2.325130788606859,2.518891687657431
2024-12-23,27.107149777174968,38.75217981011432,8.602983917845378,4.727765936833947,4.456500678163146,5.696570432086805,6.239100949428406,2.325130788606859,2.0926177097461736
2024-12-30,27.107149777174968,38.82968416973455,8.602983917845378,4.727765936833947,4.456500678163146,5.696570432086805,6.239100949428406,2.325130788606859,2.0151133501259446
2025-01-22,27.096649234940926,39.240751501065276,8.599651365485183,4.725934534185551,4.454774355994577,5.306992058880495,6.2366840983924074,2.324230098779779,2.0143327522758088
2025-01-23,27.086156824782186,37.405614714424004,8.596321393998064,6.582768635043562,4.453049370764763,5.304937076476283,6.234269119070667,2.3233301064859635,2.0135527589545013
2025-02-05,26.998258176891817,37.50725759628411,8.592994000387073,6.5802206309270375,4.451325720921231,5.302883684923553,6.231856009289723,2.322430810915425,2.0127733694600347
2025-02-07,26.998258176891817,37.62337913682988,8.592994000387073,6.5802206309270375,4.3352041803754595,5.302883684923553,6.231856009289723,2.322430810915425,2.0127733694600347
2025-02-10,26.998258176891817,39.13295916392491,8.592994000387073,6.5802206309270375,4.3352041803754595,5.302883684923553,4.722275982194697,2.322430810915425,2.0127733694600347
2025-02-12,26.998258176891817,41.45538997484034,8.592994000387073,6.5802206309270375,4.3352041803754595,2.9804528740081286,4.722275982194697,2.322430810915425,2.0127733694600347
2025-02-14,26.96694374637541,42.18055287067466,8.583027256910883,5.799342741156003,4.330175913396482,2.9769959404600814,4.716798762806882,2.3197370964624007,2.1264256717572008
2025-02-17,26.96694374637541,43.727044268316256,8.583027256910883,5.799342741156003,4.330175913396482,2.9769959404600814,2.938333655519041,2.3197370964624007,2.358399381403441
2025-02-19,26.96694374637541,43.649719698434176,8.660351826792963,5.799342741156003,4.330175913396482,2.9769959404600814,2.938333655519041,2.3197370964624007,2.358399381403441
2025-02-25,26.96694374637541,44.42296539725498,8.660351826792963,5.026097042335202,4.330175913396482,2.9769959404600814,2.938333655519041,2.3197370964624007,2.358399381403441
2025-03-04,26.956521739130434,44.405797101449274,8.695652173913043,5.024154589371981,4.328502415458938,2.975845410628019,2.9371980676328504,2.318840579710145,2.357487922705314
2025-03-13,26.956521739130434,44.7536231884058,8.695652173913043,5.024154589371981,4.328502415458938,2.975845410628019,2.9371980676328504,2.318840579710145,2.0096618357487923
2025-03-20,26.83208309290248,44.93171763800731,8.655510675129833,5.0009617234083485,4.308520869397961,2.9621080977110985,2.9236391613771877,2.308136180034622,2.07732256203116
2025-04-09,26.44739372956338,45.31640700134641,8.655510675129833,5.0009617234083485,4.308520869397961,2.9621080977110985,2.9236391613771877,2.308136180034622,2.07732256203116
2025-04-11,26.437223610844068,45.33743510863296,8.652182272639877,4.999038646414151,4.306864064602961,2.9609690444145356,2.922514900980581,2.3072486060373003,2.0765237454335703
2025-04-24,95.89313124590763,2.531102070608946,0.4830347462994171,0.2790867423063299,0.24044396260237655,0.16530522428913386,0.16315840319446978,0.12880926567984458,0.11592833911186011
