date,KCG SECURITIES ASIA LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-06-19,21.75499127994437,8.831055813197757,0.0,4.828160888957931,3.6907612376628665,3.341027914385898,3.1623880256816737,2.321975947101656,3.2142104690817663,51.14457157601392
2024-06-20,21.75499127994437,8.831055813197757,0.0,4.828160888957931,3.6907612376628665,3.341018413386085,3.1623880256816737,2.321975947101656,3.2142104690817663,51.1445620750141
2024-06-21,21.75499127994437,8.831055813197757,0.0,4.828113383958866,3.6907612376628665,3.341018413386085,3.1623880256816737,2.321975947101656,3.2142104690817663,51.14451457001504
2024-06-24,21.75499127994437,8.831055813197757,0.0,4.784408784819007,3.686903831738783,3.341018413386085,3.1623880256816737,2.321975947101656,3.3890288656412006,51.27177096151053
2024-06-25,21.75499127994437,8.831055813197757,0.0,4.784408784819007,3.686903831738783,3.341018413386085,3.1623880256816737,2.321975947101656,3.3852284657159957,51.26797056158533
2024-06-27,21.75499127994437,8.838656613048167,0.0,4.784408784819007,3.686903831738783,3.341018413386085,3.1623880256816737,2.321975947101656,3.4194320650428414,51.309774960762574
2024-06-28,21.75499127994437,8.838656613048167,0.0,4.784313774820878,3.686903831738783,3.341018413386085,3.0597772277011366,2.321975947101656,3.529643662873789,51.317280750614856
2024-07-02,21.75499127994437,8.838656613048167,0.0,4.784313774820878,3.686903831738783,3.341018413386085,3.0597772277011366,2.321975947101656,3.5068412633225585,51.29447835106363
2024-07-08,21.75499127994437,8.838656613048167,0.0,4.784313774820878,3.6850036317761807,3.341018413386085,3.0597772277011366,2.321975947101656,3.5068412633225585,51.29257815110103
2024-07-10,21.75499127994437,8.831055813197757,0.0,4.784313774820878,3.6850036317761807,3.341018413386085,3.0597772277011366,2.321975947101656,3.5144420631729685,51.29257815110103
2024-07-15,21.75499127994437,8.831055813197757,0.0,4.774812775007865,3.684932374277583,3.3409424053875805,3.0597772277011366,2.321975947101656,3.503040863397353,51.2715286860153
2024-07-17,21.75499127994437,8.831055813197757,0.0,4.774812775007865,3.684932374277583,3.3409424053875805,3.0217732284490855,2.321975947101656,3.541044862649404,51.2715286860153
2024-07-19,21.75499127994437,8.831055813197757,0.0,4.774812775007865,3.677331574427173,3.3409424053875805,3.0217732284490855,2.321975947101656,3.544845262574609,51.2677282860901
2024-07-22,21.75499127994437,8.831055813197757,0.0,4.774812775007865,3.677331574427173,3.3435076753370945,3.0217732284490855,2.321975947101656,3.544845262574609,51.270293556039604
2024-08-06,21.75499127994437,8.831055813197757,0.0,4.774812775007865,3.677331574427173,3.343498174337281,3.0217732284490855,2.321975947101656,3.544845262574609,51.270284055039795
2024-08-07,21.75499127994437,8.831055813197757,0.0,4.77861317493307,3.681131974352378,3.343498174337281,3.040775228075111,2.321975947101656,3.666458060181172,51.4184996521228
2024-08-08,21.75499127994437,8.831055813197757,0.0,4.755430735389319,3.681131974352378,3.343498174337281,3.040775228075111,2.321975947101656,3.6854600598071974,51.414319212205065
2024-08-14,21.75499127994437,8.831055813197757,0.0,4.7553642283906274,3.681131974352378,3.343498174337281,3.040775228075111,2.321975947101656,3.6854600598071974,51.41425270520637
2024-08-15,21.75499127994437,8.831055813197757,0.0,4.7553642283906274,3.681131974352378,3.343498174337281,3.040775228075111,2.321975947101656,3.6930608596576078,51.42185350505678
2024-08-21,21.75499127994437,8.831055813197757,0.0,4.7553642283906274,3.681131974352378,3.343498174337281,3.0407704775752045,2.321975947101656,3.6930608596576078,51.421848754556876
2024-08-22,21.75499127994437,8.831055813197757,0.0,4.7553642283906274,3.681131974352378,3.3406478743933774,3.0407704775752045,2.321975947101656,3.6930608596576078,51.418998454612975
2024-08-28,21.75499127994437,8.831055813197757,0.0,4.8541746264459595,3.711530423254112,3.3444482743185824,3.0939760765280755,2.321975947101656,3.3928292655664056,51.30498170635691
2024-08-29,21.75499127994437,8.831055813197757,0.0,4.8541746264459595,3.711530423254112,3.3444482743185824,3.0407704775752045,2.321975947101656,3.3890288656412006,51.247975707478844
2024-08-30,21.75499127994437,8.831055813197757,0.0,4.8541746264459595,3.711530423254112,3.3444482743185824,3.0407704775752045,2.321975947101656,3.3700268660151753,51.22897370785281
2024-09-02,21.75499127994437,8.831055813197757,0.0,4.8541746264459595,3.711530423254112,3.3444482743185824,3.0407704775752045,2.321975947101656,3.36622646608997,51.225173307927605
2024-09-04,21.75499127994437,8.831055813197757,0.0,4.930182624950062,3.711530423254112,3.401454273196659,3.0407704775752045,2.321975947101656,3.077396071774383,51.0693569109942
2024-09-05,21.75499127994437,8.831055813197757,0.0,4.949184624576087,3.711530423254112,3.401454273196659,3.0407704775752045,2.321975947101656,3.1115996711012293,51.122562509947066
2024-09-09,21.75499127994437,8.831055813197757,0.0,4.949184624576087,3.711530423254112,3.401454273196659,3.0407704775752045,2.321975947101656,3.1610048701288953,51.17196770897474
2024-09-10,21.75499127994437,8.831055813197757,0.0,4.949184624576087,3.711530423254112,3.401454273196659,3.040675467577074,2.321975947101656,3.2294120687825867,51.2402798976303
2024-09-11,21.75499127994437,8.831055813197757,0.0,4.990989023753343,3.715330823179317,3.409055073047069,3.0482762674274846,2.321975947101656,3.1762064698297157,51.24788069748071
2024-09-13,21.75499127994437,8.831055813197757,0.0,5.002390223528958,3.711530423254112,3.409055073047069,3.0482762674274846,2.321975947101656,3.1762064698297157,51.255481497331125
2024-09-19,21.75499127994437,8.831055813197757,0.0,5.002390223528958,3.711530423254112,3.409055073047069,3.0482762674274846,2.321975947101656,3.2256116688573817,51.304886696358786
2024-09-23,21.75499127994437,8.831055813197757,0.0,5.017591823229779,3.711530423254112,3.409055073047069,3.0482762674274846,2.321975947101656,3.2294120687825867,51.323888695984806
2024-09-24,21.75499127994437,8.831055813197757,0.0,5.036590972555861,3.711530423254112,3.409055073047069,3.0482762674274846,2.321975947101656,3.2294120687825867,51.34288784531089
2024-09-26,21.75499127994437,8.831055813197757,0.0,5.02899017270545,3.711530423254112,3.409055073047069,3.0482762674274846,2.321975947101656,3.2104100691565614,51.316285045834455
2024-09-27,21.75499127994437,8.831055813197757,0.0,5.02899017270545,3.711530423254112,3.408960063048939,3.0482762674274846,2.321975947101656,3.2104100691565614,51.31619003583633
2024-09-30,21.75499127994437,8.831055813197757,0.0,5.044191772406271,3.711435413255982,3.344353264320452,3.0482762674274846,2.321975947101656,3.195208469455741,51.25148822710971
2024-10-02,21.75499127994437,8.831055813197757,0.0,5.032790572630655,3.711435413255982,3.344353264320452,3.0482762674274846,2.321975947101656,3.2066096692313564,51.25148822710971
2024-10-03,21.75499127994437,8.831055813197757,0.0,5.032790572630655,3.711435413255982,3.344353264320452,3.03725510764439,2.321975947101656,3.195208469455741,51.22906586755101
2024-10-04,21.75499127994437,8.831055813197757,0.0,5.032790572630655,3.6848326137795464,3.4051596631237335,3.041055507569595,2.3218809371035256,3.153404070278485,51.22517045762767
2024-10-07,21.75499127994437,8.831055813197757,0.0,5.0322965206403785,3.6848326137795464,3.3101496649936064,3.136065505699722,2.3218809371035256,3.031791272671922,51.10306360803083
2024-10-08,21.75499127994437,8.831055813197757,0.0,4.966454591936201,3.673431414003931,3.4046846131330835,3.132265105774517,2.3218809371035256,2.936781274541795,51.02154502963517
2024-10-09,21.75499127994437,8.842457012973371,0.0,4.955053392160585,3.6506290144527007,3.176660617620778,3.0296543077939795,2.325681337028731,2.7809648776083864,50.5160918395829
2024-10-10,21.75499127994437,8.842457012973371,0.0,5.012059391038662,3.6500589544639195,3.2868722154517256,3.0296543077939795,2.325681337028731,2.682154479553054,50.583928978247805
2024-10-14,21.75499127994437,8.850057812823781,0.0,4.955053392160585,3.6500589544639195,3.3362774144793916,3.0296543077939795,2.325681337028731,2.6593520800018235,50.56112657869658
2024-10-15,21.75499127994437,8.850057812823781,0.0,5.0535787602215265,3.6500589544639195,3.2640698159004953,3.0296543077939795,2.325681337028731,2.5643420818716964,50.4924343500485
2024-10-16,21.75499127994437,8.850057812823781,0.0,5.064979959997142,3.6500589544639195,3.2640698159004953,3.03725510764439,2.325681337028731,2.560541681946491,50.50763594974932
2024-10-17,21.75499127994437,8.850057812823781,0.0,5.064960957997516,3.6500589544639195,3.263309735915454,3.03725510764439,2.325681337028731,2.5719428817221064,50.518258067540266
2024-10-21,21.75499127994437,8.850057812823781,0.0,5.064960957997516,3.6500589544639195,3.263309735915454,3.03725510764439,2.325681337028731,2.5871444814229267,50.53345966724109
2024-10-22,21.75499127994437,8.850057812823781,0.0,5.064960957997516,3.6500589544639195,3.263309735915454,3.041055507569595,2.325681337028731,2.5643420818716964,50.51445766761506
2024-10-23,21.75499127994437,8.850057812823781,0.0,5.099164557324362,3.6500589544639195,3.263309735915454,3.041055507569595,2.325681337028731,2.5415396823204657,50.525858867390674
2024-10-24,21.75499127994437,8.850057812823781,0.0,5.099164557324362,3.6500589544639195,3.263309735915454,3.041055507569595,2.325681337028731,2.567444158310645,50.55176334338085
2024-10-29,21.75499127994437,8.850057812823781,0.0,5.106765357174773,3.6500589544639195,3.263024705921063,3.041055507569595,2.325681337028731,2.5560429585350297,50.547677913461264
2024-10-30,21.75499127994437,8.850057812823781,0.0,5.102964957249567,3.6500589544639195,3.263024705921063,3.041055507569595,2.325681337028731,2.5522425586098247,50.54007711361085
2024-10-31,21.75499127994437,8.850057812823781,0.0,5.091563757473952,3.6500589544639195,3.263024705921063,3.041055507569595,2.325681337028731,2.5028373595821587,50.47927071480757
2024-11-01,21.75499127994437,8.850057812823781,0.0,5.076362157773132,3.6500589544639195,3.263024705921063,3.041055507569595,2.325681337028731,2.5028373595821587,50.464069115106746
2024-11-04,21.75499127994437,8.850057812823781,0.0,5.076362157773132,3.661460154239535,3.2478231062202427,3.041055507569595,2.325681337028731,2.4876357598813383,50.445067115480725
2024-11-06,21.75499127994437,8.850057812823781,0.0,5.042158558446285,3.661460154239535,3.2554239060706527,3.041055507569595,2.325681337028731,2.4990369596569537,50.4298655157799
2024-11-07,21.75499127994437,8.850057812823781,0.0,4.969950959867389,3.661460154239535,3.2858271054722934,3.041055507569595,2.325681337028731,2.559843358460235,50.44886751540593
2024-11-08,21.75499127994437,8.850057812823781,0.0,4.958549760091774,3.661460154239535,3.2858271054722934,3.041055507569595,2.325681337028731,2.559843358460235,50.43746631563031
2024-11-11,21.75499127994437,8.850057812823781,0.0,4.9545593401703085,3.661460154239535,3.2858271054722934,3.041055507569595,2.325681337028731,2.544641758759415,50.41827429600802
2024-11-12,21.75499127994437,8.850057812823781,0.0,4.9545593401703085,3.661460154239535,3.2858271054722934,3.041055507569595,2.325681337028731,2.5370409589090044,50.41067349615762
2024-11-13,21.75499127994437,8.850057812823781,0.0,4.9545593401703085,3.661460154239535,3.2478231062202427,3.041055507569595,2.325681337028731,2.5332405589837994,50.36886909698036
2024-11-14,21.75499127994437,8.850057812823781,0.0,4.954568841170121,3.661460154239535,3.2478231062202427,3.041055507569595,2.325681337028731,2.5332405589837994,50.36887859798017
2024-11-18,21.75499127994437,8.850057812823781,0.0,4.954568841170121,3.661460154239535,3.3931028943610206,3.041055507569595,2.325681337028731,2.5332405589837994,50.514158386120954
2024-11-21,21.75499127994437,8.850057812823781,0.0,4.954568841170121,3.661460154239535,3.3931028943610206,3.041055507569595,2.325681337028731,2.5370409589090044,50.51795878604616
2024-11-26,21.75499127994437,8.850057812823781,0.0,4.958369241095326,3.661460154239535,3.3931028943610206,3.0334547077191845,2.325681337028731,2.5408413588342094,50.51795878604616
2024-11-27,21.75499127994437,8.850057812823781,0.0,4.958369241095326,3.661460154239535,3.3931028943610206,3.0334547077191845,2.325681337028731,2.559843358460235,50.53696078567218
2024-12-02,21.75499127994437,8.850057812823781,0.0,4.958369241095326,3.6614126492404697,3.3931028943610206,3.0334547077191845,2.325681337028731,2.559843358460235,50.53691328067311
2024-12-04,21.75499127994437,8.850057812823781,0.0,4.957704171108416,3.6614126492404697,3.3931028943610206,3.0334547077191845,2.325681337028731,2.559843358460235,50.53624821068621
2024-12-05,21.75499127994437,8.850057812823781,0.0,5.003308970210877,3.6614126492404697,3.404504094136636,3.0334547077191845,2.325681337028731,2.567444158310645,50.600855009414694
2024-12-09,21.75499127994437,8.850057812823781,0.0,5.018510569911697,3.6614126492404697,3.404365379539366,3.0334547077191845,2.325681337028731,2.559843358460235,50.60831709466783
2024-12-11,21.75499127994437,8.850057812823781,0.0,5.018510569911697,3.6614126492404697,3.404365379539366,3.0334547077191845,2.325681337028731,2.5788453580862605,50.62731909429385
2024-12-12,21.75499127994437,8.850057812823781,6.521533396611005,5.018510569911697,3.6614126492404697,3.404365379539366,3.0334547077191845,2.325681337028731,2.590246557861876,57.16025369068048
2024-12-13,21.75499127994437,8.850057812823781,6.521533396611005,5.018510569911697,3.6614126492404697,3.404365379539366,3.0334547077191845,2.325681337028731,2.692857355842413,57.262864488661016
2024-12-16,21.75499127994437,8.850057812823781,6.521533396611005,5.094518568415799,3.6614126492404697,3.404365379539366,3.0334547077191845,2.325681337028731,2.6206497572635166,57.26666488858621
2024-12-17,21.75499127994437,8.850057812823781,6.521533396611005,5.094518568415799,3.6614126492404697,3.403415279558065,3.0334547077191845,2.325681337028731,2.6206497572635166,57.26571478860492
2024-12-18,21.75499127994437,8.850057812823781,6.521533396611005,5.094005514425897,3.6614126492404697,3.403415279558065,3.0334547077191845,2.325681337028731,2.6206497572635166,57.26520173461501
2024-12-19,21.75499127994437,8.850057812823781,6.521533396611005,5.094005514425897,3.6614126492404697,3.403414899518072,3.0334547077191845,2.325681337028731,2.6206497572635166,57.26520135457503
2024-12-20,21.75499127994437,8.850057812823781,6.521533396611005,5.132009513677947,3.6614126492404697,3.403414899518072,3.0334547077191845,2.325681337028731,2.5826457580114655,57.26520135457503
2024-12-30,21.75499127994437,8.850057812823781,6.521533396611005,5.132009513677947,3.6614126492404697,3.403414899518072,3.041055507569595,2.325681337028731,2.605448157562696,57.295604553976666
2025-01-02,21.75499127994437,8.850057812823781,6.521533396611005,5.131954407879031,3.6614126492404697,3.402464799536771,3.041055507569595,2.325681337028731,2.609248557487901,57.29839974812165
2025-01-06,21.75499127994437,8.850057812823781,6.521533396611005,5.131954407879031,3.6614126492404697,3.402464799536771,3.041055507569595,2.325681337028731,2.594046957787081,57.28319814842083
2025-01-08,21.75499127994437,8.850057812823781,6.521533396611005,5.131954407879031,3.6614126492404697,3.406630987954777,3.041055507569595,2.325681337028731,2.6548533565903623,57.34817073564212
2025-01-09,21.75499127994437,8.850057812823781,6.521533396611005,5.181359606906698,3.6614126492404697,3.406630987954777,3.041055507569595,2.325681337028731,2.6548533565903623,57.39757593466979
2025-01-10,21.75499127994437,8.850057812823781,6.521533396611005,5.181359606906698,3.6614126492404697,3.3876289883287516,3.041055507569595,2.325681337028731,2.6738553562163876,57.39757593466979
2025-01-13,21.75499127994437,8.850057812823781,6.521533396611005,5.181359606906698,3.6614126492404697,3.3876147368290317,3.041055507569595,2.325681337028731,2.685256555992003,57.40896288294568
2025-01-14,21.75499127994437,8.850057812823781,6.521533396611005,5.238365605784774,3.6614126492404697,3.387609986329125,3.048656307420005,2.325681337028731,2.6586537565155672,57.44696213169783
2025-01-15,21.75499127994437,8.850057812823781,6.521533396611005,5.238365605784774,3.6614126492404697,3.387609986329125,3.048656307420005,2.325681337028731,2.7536637546456944,57.541972129827954
2025-01-17,21.75499127994437,8.850057812823781,6.521533396611005,5.234565205859569,3.6614126492404697,3.38756248133006,3.0524567073452102,2.325681337028731,2.7536637546456944,57.54192462482889
2025-01-20,21.75499127994437,8.850057812823781,6.521533396611005,5.158557207355467,3.6614126492404697,3.4901732793105973,3.0524567073452102,2.325681337028731,2.7156597553936437,57.53052342505327
2025-02-03,21.75499127994437,8.850057812823781,6.521533396611005,5.153806707448961,3.6614126492404697,3.4901732793105973,3.0524567073452102,2.325681337028731,2.7118593554684387,57.521972525221564
2025-02-05,21.75499127994437,8.850057812823781,6.521533396611005,5.13860510774814,3.6690134490908797,3.4901732793105973,3.0524567073452102,2.325681337028731,2.7042585556180283,57.50677092552075
2025-02-06,21.75499127994437,8.853858212748987,6.521533396611005,5.1082019083465,3.6690134490908797,3.5319776784878534,3.0524567073452102,2.325681337028731,2.689056955917208,57.50677092552075
2025-02-07,21.75499127994437,8.853858212748987,6.521533396611005,5.1082019083465,3.6690134490908797,3.531977298447861,3.0524567073452102,2.325681337028731,2.689056955917208,57.50677054548075
2025-02-11,21.75499127994437,8.853858212748987,6.521533396611005,5.1082019083465,3.6690134490908797,3.531977298447861,3.0524567073452102,2.325681337028731,2.6966577557676183,57.51437134533116
2025-02-12,21.75499127994437,8.853858212748987,6.521533396611005,5.10810689834837,3.6690134490908797,3.531977298447861,3.0524567073452102,2.325681337028731,2.7004581556928233,57.51807673525824
2025-02-13,21.75499127994437,8.853858212748987,6.521533396611005,5.100506098497959,3.6690134490908797,3.531977298447861,3.0524567073452102,2.325681337028731,2.7004581556928233,57.510475935407825
2025-02-14,21.75499127994437,8.853858212748987,6.521533396611005,4.9788933008913965,3.6690134490908797,3.531977298447861,3.0524567073452102,2.325681337028731,2.803068953673361,57.4914739357818
2025-02-17,21.75499127994437,8.853858212748987,6.521533396611005,4.977848190911965,3.6689849460914408,3.5205760986722456,3.0524567073452102,2.325681337028731,2.810669753523771,57.48659992287772
2025-02-18,21.75499127994437,8.853858212748987,6.521533396611005,4.936015288735271,3.6689849460914408,3.5205760986722456,3.0524567073452102,2.325681337028731,2.8410729529254115,57.47517022010267
2025-02-19,21.75499127994437,8.853858212748987,6.521533396611005,4.9550172883612955,3.6689849460914408,3.5205760986722456,3.0524567073452102,2.325681337028731,2.8410729529254115,57.4941722197287
2025-02-20,21.75499127994437,8.857658612674193,6.548136196087441,4.9550172883612955,3.6689849460914408,3.5205760986722456,3.0524567073452102,2.325681337028731,2.836322453018905,57.51982491922383
2025-02-21,21.75499127994437,8.857658612674193,6.559537395863056,4.9550172883612955,3.6689849460914408,3.5205760986722456,3.0524567073452102,2.325681337028731,2.836322453018905,57.53122611899945
2025-02-24,21.75499127994437,8.857658612674193,6.559537395863056,4.95468475336784,3.6689849460914408,3.5205760986722456,3.0524567073452102,2.325685137428656,2.836322453018905,57.53089738440591
2025-02-25,21.75499127994437,8.857658612674193,6.559537395863056,5.011689992165932,3.6689849460914408,3.5205760986722456,3.0524567073452102,2.325685137428656,2.7793164541408286,57.53089662432593
2025-02-26,21.75499127994437,8.857658612674193,6.559537395863056,5.030689141492013,3.6195797470637747,3.5205760986722456,3.0524567073452102,2.325685137428656,2.7983184537668544,57.51949257425038
