date,MINERVA HOLDING FINANCIAL SECURITIES LTD,BRADBURY SECURITIES LTD,CHINA DEMETER SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GET NICE SECURITIES LTD,VC BROKERAGE LTD,LUK FOOK SECURITIES (HK) LTD,VALUABLE CAPITAL LTD
2024-09-19,46.17418593095644,11.098588140818027,10.306398566323809,7.9190576901674845,6.905594036597441,6.672898785232813,5.8907616530598546,5.032515196844129
2024-09-23,46.17435483647711,11.09862873953722,10.306436267207559,7.918720857385464,6.905619297312553,6.672923194746937,5.890783201510446,5.032533605822706
2024-09-25,47.92174054216653,10.738324926116997,9.971850042459023,7.6616489803739976,6.681436560396015,6.456294660704466,5.699545914333247,4.869158373449723
2024-09-26,47.92174096618464,10.738325021131164,9.971850130691315,7.661648163351639,6.681436619514279,6.4562947178306445,5.699545964763608,4.869158416532702
2024-09-27,48.0141613640378,10.719450435601253,9.954322766059231,7.647298146044217,6.66969276312238,6.44494658982947,5.689527962181091,4.8605999731245655
2024-09-30,22.296989374453574,4.844265892745341,4.019506406736766,3.4559183610291866,3.014125151432908,2.912559289605514,2.5711753059165896,2.196571438950411
2024-10-02,48.08459851030201,10.691121506915373,9.994966125957763,7.627086855394971,6.652066369700596,6.4279141464757314,5.674491908526546,4.84775457672701
2024-10-03,47.89894008625204,10.649842244286708,9.95637477411398,7.632736794029387,6.62638221724563,6.7541046216808995,5.652582248101792,4.829037014289563
2024-10-04,46.43739360125463,10.961260438695028,10.247514885289851,7.840924851350679,6.8201480907881304,6.9516052998958395,5.817872673731593,4.923280158994249
2024-10-07,46.57790196225444,9.544961188204464,9.942426609914564,7.909039477529549,6.840784215163264,6.972639182102776,7.274070546652435,4.9381768181785075
2024-10-08,47.40755269415183,9.604760620077778,8.906248474793554,7.909124585931006,6.810714591396945,7.072841619178799,7.319642789170691,4.969114625299395
2024-10-09,47.4037801047845,9.553411527753674,8.894935308414661,8.00971526138529,6.802063277934302,7.06385733873392,7.310345009421754,4.961892171571896
2024-10-10,47.386954463144704,9.550020610859532,8.891778113069105,8.042366572355299,6.799648932941713,7.0613500717625195,7.3077502533681225,4.960130982499007
2024-10-14,47.43971477186358,9.560653538031344,8.810565791583931,8.031093942654108,6.807219615230673,7.069212130296963,7.315886652167671,4.9656535581717325
2024-10-15,40.91385770389336,9.526195884659467,15.173635577773858,7.956755636099593,6.78268564242277,7.4068698552464936,7.292242906675793,4.94775679322866
2024-10-16,42.69967776243512,9.419474939699034,13.881560178458802,7.864921708471869,6.706699946779603,7.323891491194187,7.210548695964181,4.893225276997202
2024-10-17,42.521803124862664,9.380236102807954,13.823733571442675,7.977869285995284,6.678761754154877,7.561561256224064,7.180511613644053,4.875523290868431
2024-10-18,42.48610229938702,9.37236056255762,13.812127320922052,7.971171157079857,6.673154341245356,7.555212654826822,7.258441807382276,4.871429856598991
2024-10-21,42.48694001169788,9.372545360442109,13.81239965913313,7.97024979178147,6.673285918002021,7.555361623414419,7.2585849244424585,4.8706327110865155
2024-10-22,42.48504263589466,9.372126802627008,13.81178282692797,7.9698938574850375,6.672987903336212,7.555024217135574,7.262726557538958,4.870415199054586
2024-10-25,42.48618104104019,9.372377932829892,13.81215291963975,7.967427870872419,6.673166708941524,7.555226657286503,7.262921165447313,4.870545703942412
2024-10-28,42.81128246777793,9.444094744349032,13.134828945322448,8.04621440873563,6.724229336007018,7.613038748310598,7.318496554322341,4.907814795175006
2024-10-29,42.97684220631018,9.480616935846683,12.751945750501449,8.124289032042606,6.750233267366424,7.642479882328362,7.34679863513234,4.926794290471963
2024-10-30,42.93766025212777,9.471973464634488,12.740319811309961,8.116882123943356,6.744079084857321,7.726682162809545,7.340100564433538,4.922302535884022
2024-10-31,18.986784147932422,4.188451689540922,5.633695474149227,3.5932297292557798,2.9821926278441357,3.4166940057632633,3.245749866729413,2.1766136117074284
2024-11-01,42.93107229333181,9.470520172337354,12.738365054076533,8.124662084496672,6.743044335528485,7.725496651921921,7.3389743670629155,4.927865041244306
2024-11-04,42.92875148829741,9.470008206767421,12.737676432521832,8.12962876097089,6.742679814206161,7.7250790203426165,7.3385776304395645,4.927598646454108
2024-11-05,42.927206684156324,9.469667425650183,12.737218063372522,8.132934744140961,6.742437176828231,7.724801031031325,7.338313549498002,4.927421325322448
2024-11-06,42.92643190262901,9.46949651018752,12.736988172773362,8.132787955004435,6.7423154844057045,7.724661608189652,7.339985975180855,4.9273323916294585
2024-11-07,42.926693388267765,9.469554193466422,12.73706575992283,8.132228347425666,6.742356555107204,7.72470866283606,7.340030686582108,4.927362406391941
2024-11-08,42.9228198529194,9.468699698279245,12.735916417391152,8.14051813247044,6.7417481514686735,7.72401161562139,7.3393683511894094,4.926917780660284
2024-11-11,42.924988946585316,9.469178196584119,12.736560023652931,8.135876037171116,6.742088843978222,7.724401946562562,7.339739244282104,4.9271667611836305
2024-11-12,43.04268014028892,9.495140670022025,12.500016864707131,8.158182879552152,6.757859577212094,7.745580614467837,7.359863248838229,4.940676004911614
2024-11-13,43.09025174569974,9.505634883760626,12.405126475495877,8.165383171351994,6.765328494765114,7.754141180479716,7.367997512532083,4.946136535914849
2024-11-14,43.09025076983438,9.505634668486419,12.405126194556853,8.165385251131479,6.765328341550653,7.754141004871603,7.36799734566897,4.946136423899645
2024-11-15,43.09122665727516,9.505849947565187,12.405407139936338,8.163305424591574,6.765481559479147,7.754316616957528,7.368164212557532,4.946248441637538
2024-11-18,43.091617024628384,9.50593606192702,12.405519521651284,8.162473467597737,6.765542848593767,7.754386864019137,7.368230961429285,4.946293250153386
2024-11-19,43.09122763318472,9.505850162849146,12.405407420888086,8.163303344717884,6.7654817127005495,7.754316792573595,7.368164379428204,4.946248553657815
2024-11-20,43.087870765732525,9.505109643704769,12.404441022140832,8.170457553006935,6.764954672126235,7.753712720350901,7.367590389023516,4.945863233914281
2024-11-21,43.08669988849957,9.504851350215654,12.404103941720697,8.168423916083785,6.764770840081001,7.7535020196239035,7.371919209601802,4.945728834173588
2024-11-22,43.02670705686348,9.507607204703849,12.407700410961539,8.214283566580056,6.766732230469376,7.755750084591223,7.374056637731062,4.947162808099413
2024-11-25,43.44742872102791,9.510450853910772,11.958241765374948,8.22399110807112,6.768756105912097,7.758069767357065,7.376262159042388,4.956799519303696
2024-11-27,44.49407413730265,9.50363755882945,10.944358885764602,8.217284312777029,6.7639069632803235,7.752511879576724,7.370977798557407,4.953248463911818
2024-11-28,44.56953131686269,9.502346631672125,10.861371223449314,8.229751623269465,6.762988187586864,7.751458816677295,7.369976561361935,4.952575639120315
2024-11-29,45.01602536041482,9.504842740674446,10.411321860889378,8.231913442650503,6.764764712518227,7.753494996463552,7.371912532081041,4.945724354308029
2024-12-02,45.46604728138525,9.506134346177287,9.95977263775942,8.228502430712227,6.76568397100219,7.754548612717592,7.37291429539819,4.946396424847841
2024-12-05,45.690572656725045,9.460709563119046,9.912180157482561,8.225246286075865,6.733354349367191,7.717493730509986,7.337683041538398,4.922760215181909
2024-12-06,45.92985974151834,9.419182089971843,9.868670969025413,8.188244196778484,6.7037985121365455,7.683618045867173,7.305474523410112,4.90115192129209
2024-12-10,45.97251314422853,9.427929344353744,9.787988133882003,8.19552487252583,6.71002408781292,7.690753544573811,7.3122588538781255,4.903008018745038
2024-12-11,46.006113438689454,9.422849753617161,9.78271455025206,8.190209940062518,6.701020906902916,7.686609911434923,7.308319146548871,4.902162352492094
2024-12-12,46.05296230107206,9.414986999698444,9.774551512617274,8.18337574372222,6.6954293417423925,7.680195936492831,7.302220830592308,4.896277334062478
2024-12-13,46.09436101459781,9.406041137421486,9.765264002007468,8.186356795125297,6.689067528520745,7.672898425077243,7.29528246074979,4.890728636500166
2024-12-16,46.186427045938984,9.390132603902675,9.748747911186015,8.171616253068489,6.677754240237994,7.659921173542998,7.282943874955783,4.882456897167065
2024-12-17,46.18702945301426,9.390255078895443,9.74887506357888,8.170418540415248,6.677841337826152,7.660021081481459,7.283038865999685,4.882520578788869
2024-12-18,46.187060865409464,9.390261465329191,9.74888169391471,8.170356085930992,6.677845879512284,7.66002629116072,7.283043819288472,4.882523899454169
2024-12-19,46.20690881198334,9.394296738507139,9.753071076815251,8.172971859702342,6.680715547461742,7.663318031092483,7.286173558698426,4.842544375739278
2024-12-20,46.20773617995702,9.39446495015463,9.753245712575605,8.171327630643214,6.680835170484086,7.66345524831982,7.286304022882422,4.8426310849832115
2024-12-27,46.20773659364841,9.39446503426196,9.75324579989505,8.171326808513955,6.680835230296668,7.663455316929663,7.286304088115682,4.842631128338611
2024-12-30,46.20815028875372,9.394549142346193,9.753333120122045,8.170504671888644,6.6808950434153775,7.663523927387307,7.286369321960905,4.842674484125808
2025-01-02,46.20981548646671,9.394887692615976,9.753684599848114,8.167195423094872,6.681135802049459,7.663800096903671,7.28663190000082,4.842848999020374
2025-01-03,49.253924871401864,6.355254939129254,9.753684599848114,8.162718791646437,6.681135802049459,7.663800096903671,7.28663190000082,4.842848999020374
2025-01-06,49.26274611774215,6.356393148307908,9.755431458698558,8.146270979966957,6.682332375619923,7.66517266302371,7.28793691630457,4.843716340336232
2025-01-07,49.26406957722664,6.356563914849814,9.755693541495535,8.146489832151243,6.679825366530469,7.665378590347309,7.288132709068766,4.843846468330223
2025-01-08,49.26236012212028,6.356343343128143,9.755355020535255,8.149677133836649,6.679593577689628,7.665112602971806,7.287879812063255,4.843678387654981
2025-01-09,49.263110062011705,6.356440108192277,9.755503530063967,8.148278860977067,6.679695263716648,7.665229291934718,7.287990758266025,4.843752124837591
2025-01-13,49.30726438473643,6.362137359290801,9.674617759428546,8.155582129772434,6.685682247080176,7.672099605390143,7.2945229543768715,4.848093559924605
2025-01-14,49.35149792914255,6.367844832396672,9.683296858535217,8.16289850209194,6.6019699773050045,7.6789822455612775,7.301066870553323,4.852442784414015
2025-01-15,49.24987918161301,6.354732922049804,9.66335816285198,8.146090430264326,6.588375984245571,7.869078728718251,7.286033380139713,4.842451210117347
2025-01-16,49.2423848369539,6.353765923561164,9.6618876914957,8.157382472494676,6.5873734323370154,7.867881292518963,7.284924665839175,4.844399684799399
2025-01-21,49.04745468738748,6.328614003200466,9.62364029102894,8.128657075811303,6.561296756874056,7.925892930587786,7.256086674759048,5.128357580350928
2025-01-22,45.86480630294757,9.329187306976037,9.591998010821868,8.101930261724144,6.539723382950646,8.22863021165825,7.232228849567518,5.111495673353969
2025-01-24,45.86888240289909,9.330016411097365,9.592850471472604,8.09731797320499,6.540304581658608,8.229361507000158,7.229316710148123,5.11194994251906
2025-02-03,45.868882810545315,9.330016494015146,9.592850556726246,8.09731715644689,6.5403046397836455,8.229361580136192,7.229316774396553,5.111949987950014
2025-02-04,46.19747854116536,9.333560916836847,9.24087152588617,8.106856736985284,6.542789266154991,8.232487870106995,7.232063152752574,5.113891990111781
2025-02-11,46.181630091572764,9.330358957024732,9.237701363981357,8.101942600965774,6.540544704998104,8.229663643046317,7.229582130152504,5.14857650825845
2025-02-12,46.18737697702032,9.331520035661502,9.238850912220176,8.102061950461477,6.5413586165276385,8.230687750123844,7.230481786146744,5.1376619718382965
2025-02-13,46.18800306342903,9.331646527751968,9.23897614814754,8.10081624105413,6.541447286982476,8.230799320039088,7.230579797912534,5.137731614683239
2025-02-14,46.20110345161506,9.334293279804887,9.241596615930396,8.10142454721738,6.543302649697341,8.233133836775517,7.232630620547854,5.112514998411564
2025-02-17,46.19700005441158,9.333464245213085,9.240775814285492,8.109586611093443,6.542721499729301,8.232402602760793,7.231988247226767,5.11206092527954
2025-02-18,46.20118458218119,9.33430967111249,9.241612844459791,8.10126317047751,6.5433141399391035,8.233148294413093,7.232643321270847,5.112523976145973
2025-02-19,46.20143105653487,9.334359467843115,9.241662146670834,8.100772908550928,6.5433490472502065,8.233192216661472,7.232681906019358,5.112551250469219
2025-02-21,46.1603882709894,9.32606734127729,9.233452367257176,8.093576631776916,6.537536299342748,8.314712752409276,7.226256793082399,5.108009543864797
2025-02-24,46.098960636217235,9.31365673816153,9.221165010912332,8.082806157611522,6.528836515672206,8.436722348731616,7.2166404991195,5.101212093574058
2025-02-25,46.09691586390785,9.313243620227102,9.220755995554624,8.086883250242929,6.5285469216350425,8.436348128228538,7.216320396747218,5.100985823456701
2025-02-26,45.073285871975,9.106433352920131,9.01599951220962,7.907305591280946,6.383573742681895,10.244084211208458,7.056074491981803,5.213243225742154
2025-02-27,44.68567186796849,9.028121310080174,8.93846516778719,7.839305614757265,6.328677310562438,11.015952718886881,6.995394795938036,5.168411214019527
2025-02-28,20.741077162590624,4.19044747226522,4.1488331272712955,3.6366569634451484,2.9374870948198533,5.87829241791278,3.2469473363639922,2.398943807194258
2025-03-03,44.048901225325785,8.899470618076213,8.641550184443394,7.697078001203067,6.23849368458872,12.48403446264794,6.895710448505364,5.094761375209514
2025-03-04,41.93977570274054,8.905585590853555,10.683388568179918,7.7371467593536,6.2427802563062995,12.492612448257043,6.900448604681462,5.098262069627583
2025-03-05,40.54082627007953,8.861983804643806,12.31936002901622,7.694200822665658,6.2122155767225715,12.431448562781666,6.86666397797239,5.07330095611816
2025-03-06,40.54113444225198,8.862051169250119,12.31945367496014,7.69349915767065,6.212262799045009,12.431543060769565,6.86671617510181,5.073339520950725
2025-03-07,40.52710803069344,8.858985079002206,14.002897490957722,7.69927589324305,6.210113481914939,10.765695345620665,6.864340430356313,5.071584248211665
2025-03-10,39.6873420626861,8.859143940084198,14.8470167745906,7.694245265581367,6.21022484290474,10.765888398210297,6.864463523073843,5.071675192868858
2025-03-11,42.093055267156416,8.87494633104571,12.33737969968488,7.7307948649624345,6.221302256432523,10.785091921560532,6.876707926942465,5.080721732215045
2025-03-12,45.97117538324044,8.85921926091761,8.518077838369125,7.739029747170834,6.210277642510887,10.765979930269381,6.86452188504617,5.071718312475549
2025-03-13,46.02399576471112,8.869398407676266,8.52786501733657,7.751301188174997,6.276552331244101,10.600932482923325,6.872409146173587,5.077545661760039
2025-03-17,45.92699279383781,8.850704724498431,8.509891170691066,7.734964074656417,6.5583959974395425,10.494282882030426,6.8579244389429554,5.066843917903345
2025-03-18,47.562209578950316,8.858023250114542,8.516927882282022,7.748953862600989,6.673508030599404,8.70574861218816,6.8635951620369955,5.071033621227574
2025-03-19,48.99739337814689,8.899699438495627,8.556999248186997,7.798975681073412,6.704906274879509,7.051245860222058,6.8958877488667785,5.094892370128731
2025-03-20,49.2853214072058,8.850928581559028,8.510106407701311,7.7478059963064645,6.6681630087764985,7.012604633577239,6.85809789347053,5.066972071403124
2025-03-21,49.0944642234617,8.887193605960638,8.544974976992291,7.766000616116907,6.695484559504072,7.041337469438709,6.886197666863067,5.084346881662617
