date,REALORD ASIA PACIFIC SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA SKY SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,OCBC BANK (HONG KONG) LTD
2024-09-19,35.35863717872086,20.94142259414226,20.968320382546324,5.812910938433951,5.367603108188882,5.88762701733413,3.299462044231919,2.3640167364016738
2024-09-23,35.34596080305927,20.939890057361378,20.960803059273424,5.810826959847036,5.365678776290631,5.885516252390057,3.3281548757170176,2.3631692160611855
2024-09-24,35.34490484868402,20.94225196426971,20.960176858960956,5.810653362411496,5.365518477578944,5.885340423625012,3.3280554476742448,2.3630986167956265
2024-09-27,35.32907310081223,20.93287147634974,20.95078834209269,5.8080506450071665,5.3631151457238415,5.88270425226947,3.3713569039655997,2.3620401337792645
2024-09-30,35.35652381806228,21.020859482397945,20.967067120913274,5.812563504871197,5.3672822903592134,5.737851891698045,3.3739764508995274,2.363875440798518
2024-10-02,35.349129044787716,21.091158982939437,20.962681884729154,5.811347814395411,5.36615972989931,5.682870716185127,3.373270787893275,2.3633810391705756
2024-10-03,35.35863717872086,21.096832038254632,20.968320382546324,5.812910938433951,5.367603108188882,5.657501494321578,3.374178123132098,2.3640167364016738
2024-10-04,35.35863717872086,21.10878661087866,20.968320382546324,5.812910938433951,5.367603108188882,5.64554692169755,3.374178123132098,2.3640167364016738
2024-10-08,35.349129044787716,21.13000089635185,20.962681884729154,5.811347814395411,5.36615972989931,5.6440288027727155,3.373270787893275,2.3633810391705756
2024-10-09,35.34701682053121,21.13471363269696,20.961429297003377,5.811000567655582,5.365839084580682,5.643691553882466,3.373069224104449,2.363239819545278
2024-10-10,35.349129044787716,21.147927933311422,20.962681884729154,5.811347814395411,5.36615972989931,5.626101765813141,3.373270787893275,2.3633810391705756
2024-10-14,35.34490484868402,21.157350700564635,20.960176858960956,5.810653362411496,5.365518477578944,5.6254294506019775,3.3728676844023546,2.3630986167956265
2024-10-15,35.38719229503784,21.182663835132953,20.985254090270093,5.817605359973679,5.371937905662071,5.51251757245835,3.3769030598510454,2.365925881613974
2024-10-16,35.3861338756954,21.18502123586768,20.984626428186875,5.8174313573009515,5.371777232757074,5.5123526948615185,3.3768020577854876,2.365855117545014
2024-10-17,35.38825077769802,21.180306293371622,20.985881789901892,5.817779373055755,5.37209858817899,5.512682459918641,3.377004067958842,2.365996649916248
2024-10-18,35.38719229503784,21.182663835132953,20.985254090270093,5.817605359973679,5.371937905662071,5.51251757245835,3.3769030598510454,2.365925881613974
2024-10-22,35.372380183574016,21.173797351032977,20.976470236493558,5.857027536101893,5.3696893592848385,5.510210183275032,3.3754895805303913,2.364935569707298
2024-10-24,35.370265179826006,21.1785105683279,20.97521600047834,5.856677329666058,5.369368292026667,5.509880713922688,3.375287751502287,2.3647941642500525
2024-10-25,35.338570447145976,21.30290629947131,20.956420442665554,5.9649332417336245,5.364556886406404,5.364556886406404,3.3453806864004303,2.362675109770304
2024-10-28,35.34701682053121,21.307997968390545,20.961429297003377,5.966358937587763,5.365839084580682,5.341937796898808,3.3461802754623404,2.363239819545278
2024-10-29,35.35652381806228,21.513956129340745,20.967067120913274,5.967963660271352,5.3672822903592134,5.116251270097424,3.3470802701571936,2.363875440798518
2024-10-30,35.36497877682788,21.495187421534045,20.97208106653913,5.969390805284869,5.3685657918335625,5.117474741436002,3.3478806719674776,2.3644407245770314
2024-11-01,35.372380183574016,21.556492361048825,20.898735312584087,5.970640117200347,5.3696893592848385,5.11854575896194,3.3485813376386524,2.364935569707298
2024-11-05,35.37872671271792,21.581292425465744,20.863610537962384,5.971711372267576,5.370652791483508,5.11946413085733,3.3491821416823657,2.365359887563171
2024-11-11,35.38507551966502,21.630028413339314,20.825482279048902,5.972783011813967,5.3716165694631375,5.0994466876028115,3.349783161357858,2.365784357708988
2024-11-12,35.390367932994316,21.678133413102003,20.768770565360455,5.973676338618008,5.372419982052049,5.100209392760993,3.3502841758899193,2.3661381992222554
2024-11-13,35.390367932994316,21.71402931498654,20.73287466347592,5.973676338618008,5.372419982052049,5.100209392760993,3.3502841758899193,2.3661381992222554
2024-11-14,35.390367932994316,21.717020640143584,20.688004786120253,5.973676338618008,5.372419982052049,5.097218067603949,3.395154053245588,2.3661381992222554
2024-11-15,35.38930932368161,21.719362268553137,20.68738595913972,5.973497651879992,5.372259280308696,5.0970655977984505,3.3950524961861746,2.366067422452215
2024-11-18,35.38295899751772,21.7154649041481,20.683673774561115,5.990369949457188,5.371295271704998,5.096150970481802,3.394443281394862,2.3656428507342167
2024-11-21,35.40201681678087,21.798976630060743,20.694814327179152,5.993596457105239,5.37418833597654,4.973218827613034,3.3962715820341725,2.366917023250247
2024-11-27,35.4773899484227,21.842389348686577,20.52896725440806,6.006357202830754,5.385630322658031,4.983807124865059,3.4035024589180765,2.3719563392107474
2024-11-28,35.482710014095915,21.845664757220405,20.532045706745045,5.992262243949255,5.38643793299943,4.984554479201032,3.404012836277479,2.3723120295114417
2024-11-29,35.45400059934072,22.043751872939765,20.335630806113276,5.987413844770752,5.427030266706623,4.9805214264309265,3.401258615522925,2.3703925681750073
2024-12-02,35.46462829736211,22.197242206235014,20.104916067146284,5.989208633093525,5.488609112709832,4.982014388489208,3.402278177458033,2.3711031175059953
2024-12-03,35.54987980769231,22.25060096153846,19.78064903846154,6.1358173076923075,5.501802884615384,4.993990384615385,3.4104567307692304,2.3768028846153846
2024-12-04,35.62803023458909,22.299515162465745,19.613334537898634,6.1493058692444365,5.513897672177553,5.004968831872798,3.4089198060649863,2.3820278856867527
2024-12-05,35.63446884129996,22.375832053251408,19.568687690129817,6.150417156109756,5.514894129694889,4.999849402126442,3.373392367699768,2.382458359687961
2024-12-10,35.62266650608214,22.51896904733229,19.562206431410335,6.14838010357702,5.40467300975551,4.998193424063591,3.3632422016138745,2.3816692761652414
2024-12-11,35.6355421686747,22.623493975903614,19.569277108433734,6.018072289156627,5.406626506024097,5.0,3.3644578313253017,2.3825301204819276
2024-12-12,35.63232238050779,22.612414540854743,19.567508960033734,6.01752853657802,5.406137999578351,4.99954823359335,3.3822244977863445,2.3823148510676746
2024-12-16,35.65487312398288,22.626725333011873,19.519619070580436,6.021336869387017,5.409559399674523,4.999698631788319,3.3843650171779878,2.383822554396962
2024-12-18,35.66347139325978,23.153674564417916,18.888286007114004,6.113221197323205,5.4108639295834084,5.0009043226623255,3.3851811659733526,2.3843974196660036
2024-12-19,35.67637657559858,23.083649960798507,18.855919425848864,6.181774320004825,5.41282190458959,5.002713949701466,3.4014836258368013,2.385260237621374
2024-12-23,35.67637657559858,23.394246426632893,18.545322960014474,6.181774320004825,5.41282190458959,5.002713949701466,3.4014836258368013,2.385260237621374
2024-12-27,35.78103735067292,23.493119612883714,18.276122788447,6.199909269620445,5.428701043399365,5.017389989414789,3.4114622712838347,2.3922576742779373
2024-12-30,35.78103735067292,23.68062906396492,18.088613337365793,6.199909269620445,5.428701043399365,5.017389989414789,3.4114622712838347,2.3922576742779373
2025-01-02,35.79186204810165,23.657540462864922,18.094085614884285,6.201784903947965,5.430343367115413,5.018907880804719,3.4124943276357587,2.3929813946452883
2025-01-03,35.817868063334444,24.00472283612364,17.53201537949199,6.2365656504495774,5.55538736338591,5.013472192788592,3.445248403015349,2.3947201114104932
2025-01-06,35.80486033350483,24.03232152044306,17.525648397542597,6.234300759616258,5.553369851405744,5.011651484429381,3.4439972157491754,2.393850437308961
2025-01-14,35.80486033350483,24.044426958811247,17.525648397542597,6.234300759616258,5.553369851405744,4.999546046061193,3.4439972157491754,2.393850437308961
2025-01-16,35.80486033350483,24.141270465756744,17.525648397542597,6.234300759616258,5.456526344460249,4.999546046061193,3.4439972157491754,2.393850437308961
2025-01-17,35.80594395012409,24.190424308455903,17.526178802735913,6.23448943768537,5.45669148356637,4.948247684764845,3.444101446643666,2.3939228860238484
2025-01-22,35.814615244899194,24.19628261790882,17.530423200339047,6.235999273475812,5.433795483441303,4.949446025307259,3.444935520978386,2.3945026336501787
2025-01-24,35.82329074062859,24.202143765518077,17.534669654211832,6.237509840731545,5.435111730152001,4.926421607218555,3.4457699993944164,2.395082662144977
2025-02-04,35.818952467453826,24.27490160460188,17.53254617014835,6.2367544656373,5.370874962155616,4.925825007568877,3.445352709657887,2.3947926127762638
2025-02-06,35.76265038389457,24.514841907986217,17.504987606553414,6.226951212139532,5.362432742881325,4.797170666827882,3.439937125929508,2.3910283537875583
2025-02-07,35.76156938608953,24.52921440014509,17.5044584832089,6.226762990055315,5.362270652601034,4.7849348608046425,3.43983314693347,2.3909560801620167
2025-02-10,35.76048845363318,24.53149558699069,17.503929391851045,6.2265747793495345,5.362108572119453,4.784790230927336,3.43972917422319,2.390883810905574
2025-02-19,35.74536225753822,24.611759018671822,17.496525469816905,6.223941023626805,5.359840473744637,4.734425040787963,3.438274215964711,2.389872499848934
2025-02-21,35.74212259448355,24.61859158333585,17.494939729917526,6.2233769372526515,5.359354702274856,4.7339959517839345,3.437962599317241,2.389655901634392
2025-02-24,35.74212259448355,24.651823207758074,17.494939729917526,6.2233769372526515,5.326123077852633,4.7339959517839345,3.437962599317241,2.389655901634392
2025-02-25,35.74320241691843,24.891238670694865,17.49546827794562,6.22356495468278,5.326283987915407,4.492447129909365,3.4380664652567976,2.389728096676737
2025-02-26,35.74428230460135,24.88896945527055,17.495996857911113,6.223752983473821,5.326444907701139,4.4925828574881415,3.4381703374724313,2.389800296081453
2025-02-27,35.73996314533426,24.89804549436607,17.493882729661962,6.223000936471014,5.3258012868924265,4.492039996374951,3.4377548862640848,2.389511524635229
2025-03-03,35.68068037879245,25.022618975812776,17.464865190904156,6.212678689908921,5.3169672477230225,4.484588937812896,3.432052596658423,2.3855479823873575
2025-03-04,35.67530078702168,25.04598498326448,17.462232005548355,6.199680366673702,5.316165606247926,4.483912794379278,3.4315351445888487,2.385188312275729
2025-03-05,35.67314940449269,25.035428916025932,17.461178953716267,6.21438263229308,5.315845017337555,4.483642394090155,3.431328207447611,2.385044474596713
2025-03-06,35.66992281717318,25.04220935841775,17.459599614085867,6.213820549927641,5.315364206464062,4.483236854799807,3.431017848528702,2.384828750602991
2025-03-07,35.618376685934486,25.27396435452794,17.434368978805395,6.216883429672447,5.307683044315993,4.341281310211946,3.426059730250482,2.3813824662813103
2025-03-12,35.50294082343056,25.234065538350738,17.37786580242468,6.184731724882967,5.362501500420118,4.324210779018125,3.640019205377506,2.373664626095307
2025-03-13,35.44444111567153,25.58195272476707,17.3492315527727,6.174540878995776,5.353665478294737,4.317085592737949,3.4093292189700115,2.3697534377902274
2025-03-14,35.44762703739214,25.563279002876314,17.350790987535955,6.175095877277085,5.387104506232023,4.296500479386386,3.409635666347076,2.3699664429530203
2025-03-18,35.44762703739214,25.566275167785236,17.350790987535955,6.175095877277085,5.384108341323106,4.296500479386386,3.409635666347076,2.3699664429530203
2025-03-25,35.60765665442725,25.687714440498404,17.429121772106182,6.202973574911215,4.956961415758744,4.309877806537049,3.4250285920664543,2.380665743694697
2025-03-28,35.476326126720444,25.96179795496117,17.364838525892832,6.180095355183064,4.938678820954152,4.293981828540586,3.4123961737983146,2.3718852139494437
2025-03-31,35.33962602305992,26.250074675906564,17.29792699683374,6.15329470099767,4.919648724535516,4.277435928072166,3.3992472668618197,2.3627456837326006
2025-04-02,35.35863717872086,26.335923490735208,17.307232516437537,6.153616258218769,4.799760908547519,4.279736999402271,3.4010759115361626,2.3640167364016738
2025-04-03,35.301664975830995,26.454615981380915,17.279345944978218,6.143701139822164,4.792027212508206,4.272841200692247,3.395595870382527,2.3602076744047262
2025-04-07,35.1935032870274,26.679953594907342,17.226403307850195,6.124877294226136,4.777344795787846,4.259749531487046,3.385192015944314,2.3529761727697296
2025-04-08,35.05689226028209,26.967524001422305,17.159535379874363,6.098139148986607,4.758800521512386,4.243214412705938,3.372051677136423,2.343842598079886
2025-04-09,35.05793107535485,26.96535988384153,17.16004385575014,6.098319850653391,4.7589415355439,4.243340148753964,3.372151598660621,2.3439120514416096
2025-04-10,34.988466315727216,27.110072750931568,17.126042467616966,6.0862364701011415,4.749512036434613,4.2349322765718345,3.3654699237002426,2.3392677589164252
2025-04-14,34.984327872730496,27.121651191673074,17.124016795789224,6.082559583653675,4.748950263173458,4.23443136791058,3.3650718552250285,2.3389910698444614
2025-04-15,34.984327872730496,27.13347921225383,17.124016795789224,6.082559583653675,4.748950263173458,4.222603347329825,3.3650718552250285,2.3389910698444614
2025-04-16,34.975019954474234,27.152866053744052,17.119460785762854,6.080941259940285,4.747686759097762,4.221479882933751,3.364176545363171,2.3383687586838913
2025-04-17,34.98536239169648,27.131324481769525,17.124523168820417,6.0827394505721974,4.74909069402963,4.2227282136203685,3.3651713635153917,2.3390602359759884
