date,SINOLINK SECURITIES (HONG KONG) CO LTD,KAM FAI SECURITIES CO LTD,ASTRUM CAPITAL MANAGEMENT LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,ROOFER SECURITIES LTD,CELESTIAL SECURITIES LTD
2025-01-22,41.85397412832293,19.169590826577547,11.41511325456431,7.2701685969815,7.1323201049437,4.769735805101883,3.147100420506175,2.6367068402013487,2.6052900228006113
2025-01-23,41.83576620714951,19.161251393919926,11.410147286895684,7.310221167127601,7.1289291976009,4.768237010232854,3.1457313233636737,2.635559781856146,2.604156631853706
2025-01-24,41.836308598290344,19.161499815161974,11.410295216845704,7.3103159424731485,7.1287335165087455,4.768298829335172,3.144763735950104,2.6355939512859523,2.6041903941488544
2025-01-27,41.82606580782884,19.15680850194361,11.407501632351138,7.307518032371949,7.1265561342468615,4.793054600187835,3.1439938029163956,2.6349486783761495,2.603552809777221
2025-02-03,41.79512691440143,19.1426381408254,11.399063461787886,7.260378382160909,7.120852861035913,4.827933454734437,3.219380235557475,2.632999597228486,2.601626952268068
2025-02-04,41.72103284389552,19.12937350798773,11.383205966450303,7.33291214029357,7.111090592371425,4.880138724244965,3.2149016828021204,2.6293367718589398,2.598007770095426
2025-02-05,41.714198783362214,19.126240045376505,11.381341354926208,7.330274107211333,7.1227139546942615,4.877184027197166,3.2215594437785926,2.628906076705045,2.597582206748678
2025-02-06,41.71168153592644,19.125085870536417,11.380654546760717,7.329831761098066,7.126307140387664,4.878901216330892,3.221365038456531,2.6287474351088145,2.5974254553944656
2025-02-07,41.70011808919226,19.129264124963036,11.37749956504323,7.313435864030628,7.142286434429974,4.877835949567637,3.2204720012625865,2.642382582768817,2.5967053887418285
2025-02-10,41.691913729453574,19.120330520059277,11.37526107979101,7.3022314412322515,7.1408812132951205,4.897125362280466,3.2341994555358786,2.641862702771597,2.596194495580829
2025-02-11,41.6912551252508,19.11227362148009,11.375081385598909,7.302116088400333,7.126407564718493,4.9171531851545485,3.234148365116575,2.645411180599648,2.5961534836806055
2025-02-12,41.72409091178569,19.118703042351687,11.384040332578856,7.311460230719799,7.1229658235541295,4.918870082724328,3.1741766866038397,2.6474946908360804,2.5981981988455924
2025-02-13,41.72397097910923,19.11864808711657,11.384007610034251,7.311439214492122,7.122945349139065,4.919143386087973,3.1741675626781354,2.6474870808170907,2.598190730525561
2025-02-14,41.72714942800918,19.120104507599926,11.384874821031095,7.311277524919101,7.116588820769862,4.9195181166209805,3.174409364432884,2.647688761103079,2.5983886555138955
2025-02-17,41.74214864328347,19.12697740851714,11.388967221078842,7.303265634550948,7.100311273850354,4.914816214709401,3.175550435655782,2.648640497664323,2.599322670689736
2025-02-18,41.74208862494224,19.126949907070898,11.38895084561799,7.306849722291068,7.096706476136694,4.9149529315577745,3.175545869736781,2.648636689355111,2.5993189332914444
2025-02-19,41.72292778797277,19.12441580862506,11.383762196945813,7.303520822498341,7.093473314703883,4.952236207783948,3.1740991349072254,2.647430007069131,2.5981347194938254
2025-02-20,41.707290219113034,19.120541175587324,11.381455831013207,7.322013879272209,7.099220613325387,4.9515202557375435,3.173456058041703,2.6468936340958007,2.597608333813793
2025-02-21,41.945784328442194,19.22987785062917,11.446538222053867,7.362582635211772,6.556571284267296,4.985325854188467,3.198828308249007,2.6620293222797193,2.6124621946785065
2025-02-24,41.9437197850765,19.231184032086418,11.447315723403143,7.363082735575917,6.554704310374884,4.986098041549973,3.199045587331776,2.662210139514567,2.6126396450868214
2025-02-25,41.928268086249055,19.224099432406618,11.443098632600348,7.360370240416817,6.588406402711937,4.9849835424826425,3.197867086969767,2.661229404627391,2.6116771715354203
2025-02-26,41.880175245767425,19.239234467916027,11.44969851288279,7.364615381001623,6.602758492837253,4.98785866360557,3.1997114772534467,2.6627642856975076,2.6131834730383554
2025-02-27,41.86105397452414,19.230450392428867,11.44447091319788,7.368477135421868,6.638176735940352,4.985581352255502,3.1982505819563816,2.661548544887805,2.611990369387207
2025-02-28,41.830230497813844,19.216290468501484,11.436044025932471,7.363051517531019,6.693205765666782,4.995626246276173,3.1958956196951203,2.6595887714994766,2.6100670870836296
2025-03-03,41.81901909209345,19.22109139918005,11.438901167101083,7.364891076522717,6.690545547955158,4.997885235150479,3.1966940710586265,2.6602532338391978,2.6107191770992357
2025-03-04,41.832732704480314,19.227394526389237,11.442652299005726,7.374529303747855,6.653012645619466,4.999524179878425,3.1974534323785573,2.661125604413444,2.611575304086979
2025-03-05,41.82125373714171,19.227895374293663,11.43951241730268,7.372505721362901,6.672850330013014,4.998152302617267,3.196576046151455,2.6603953873818966,2.610858683735407
2025-03-06,41.817871664462906,19.227784521934556,11.438587307246232,7.375519763889328,6.669855725187395,5.00323569098023,3.196317539972291,2.660180241977337,2.6106475443497255
2025-03-07,41.813342959637204,19.229312095300408,11.437348554926336,7.410819664733885,6.647474223315209,4.99547413306861,3.19597139182817,2.6598921553143966,2.6103648218757756
2025-03-10,41.811667568889156,19.22966745805929,11.438075257088283,7.411290530743283,6.618871437898363,5.023661454113096,3.1961744563154344,2.660061158590858,2.610530678302238
2025-03-11,41.81788738768908,19.232528024358757,11.43977676194699,7.419614279970804,6.61581214179162,5.006355612065932,3.1966499127400914,2.660456863889526,2.6109190155471937
2025-03-12,41.696363302859965,19.17663769815833,11.406532413930156,7.40525292497691,6.59197820908628,5.279818005836903,3.18736034840693,2.6527254932773725,2.6033316034671485
2025-03-13,41.693721487590665,19.18579043666004,11.405809714176174,7.404783739928128,6.588968616887716,5.272283665679992,3.1929182577517303,2.652557420808738,2.603166660516821
2025-03-14,41.69510288610302,19.186757424962853,11.406384581529913,7.405156950470847,6.58498060000918,5.272549395499706,3.193079184903378,2.652691113085161,2.603297863435945
2025-03-17,41.636044825952965,19.303380460680224,11.390228272992893,7.394668087886765,6.566306478444879,5.272271198992684,3.1885564220484444,2.6489337703645055,2.599610482636639
2025-03-18,41.63131543602208,19.301187812133406,11.388934470204228,7.429773970794369,6.553195252202267,5.259450744051819,3.1881942376310834,2.6486328810568507,2.5993151959039005
2025-03-19,41.61785222194007,19.30372495771811,11.387886541662152,7.461151070215704,6.527863815202216,5.266155312332474,3.187900882730496,2.6483891727449973,2.599076025453779
2025-03-20,41.59524724277467,19.2932400269207,11.381701144668586,7.514575310154734,6.522737555687392,5.261714357149747,3.1861693557729978,2.6469506847194135,2.5976643221517595
2025-03-21,41.565006934386744,19.33013518686201,11.382273584324425,7.514953253737124,6.5230656150516335,5.253357038918964,3.1863296033200275,2.6470838124056635,2.597794970993409
2025-03-24,41.56506666307418,19.330162964160458,11.382289940589258,7.514964052683812,6.5230749886612145,5.253220888511677,3.186334182058225,2.647087616250612,2.597798704010562
2025-03-25,41.52526057101008,19.34509091425501,11.391080050455889,7.520767573768906,6.528112511525057,5.251956765552513,3.1887948668306465,2.6491318613976684,2.599804885204226
2025-03-26,41.47110765378914,19.319863062761584,11.376224990992153,7.51095977248699,6.588250965908775,5.303993093175525,3.187508830563237,2.645677139707185,2.5964144906154116
2025-03-27,41.4223242657893,19.297136677352192,11.362842884048154,7.600677317762843,6.633865924005636,5.263468397008053,3.1837592929011995,2.6425649707362933,2.5933602703963254
2025-03-28,41.34581340440602,19.31165322060378,11.371390742880545,7.64214193565522,6.635554420619358,5.267427915350907,3.1861543207361995,2.6445528775089002,2.5953111622390694
2025-03-31,41.311653091260055,19.29824404098499,11.363494939282328,7.63683556168936,6.702964986443721,5.263770440444998,3.18681123588534,2.6427166139771963,2.5935090900320152
2025-04-01,41.3010271200661,19.300652995765365,11.364913417844294,7.637788850055608,6.70710174369544,5.264427504628578,3.1872090380970093,2.6430464981265986,2.5938328317210058
2025-04-02,41.29761448038726,19.3087135326399,11.365435246172,7.638139544727574,6.707409705186917,5.2582123247512165,3.187355381135557,2.643167855543365,2.593951929456216
