date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,MERRILL LYNCH FAR EAST LTD,BANK OF CHINA (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,UBS SECURITIES HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-10-10,52.53359375445301,13.141517624682624,10.942887462826548,8.670817409438513,5.773599344637667,0.8860285070408603,1.4197424400498226,1.7383032121076452,2.090871019924154,2.8026392248391563
2024-10-14,52.0864919878897,12.945068011012395,10.849121342703286,10.174376236865463,5.45094510009719,0.9256749859265492,1.4165216540019852,1.716592491213706,2.089567587492292,2.3456406027974332
2024-10-15,51.83327100714944,14.046491261777948,10.840142194931271,9.404371269334803,5.440771317270283,1.1479214258037775,1.385923058089891,1.6895512330414026,2.0514172739341565,2.1601399586670262
2024-10-16,50.89591796994174,15.708354148387984,10.704932622241202,8.942933393909692,5.4739721953669775,0.8689870350579656,1.3870822014881778,1.6815729962235233,2.037769901861751,2.298477535520989
2024-10-17,50.42951961543193,15.830661350853745,10.550068192899323,8.882852976272536,5.478552264340084,0.9428282101501922,1.4191160508494252,1.6485640374451258,2.1151260310865387,2.702711270671106
2024-10-18,51.16073851970157,16.264902117231824,10.53559655711907,8.062860238034594,5.479617071799037,0.9446016339934896,1.4123513620097454,1.6341042538291357,2.1233400083267724,2.381888237954767
2024-10-21,51.16172332835915,16.341590607485372,10.532996176012656,8.094832955961058,5.457507915446088,0.9189230499350187,1.4148138767968954,1.634766658237727,2.092746037632375,2.350099394133657
2024-10-22,50.79163859130501,16.420433972065382,10.496394258956327,8.084550486727458,5.419944508859245,0.9337144036568755,1.3839776812871387,1.6338658118583296,2.0468658826286177,2.7886144026556194
2024-10-23,50.86995316970578,16.482925519269898,10.53385715493234,7.912402493070311,5.426249377296672,0.8959029348546157,1.39117895505322,1.6276851841832192,2.0083940128112947,2.8514511988226445
2024-10-24,50.75981180821735,16.49912515491462,10.528505790077167,7.934325229332799,5.419938263596932,0.8831210448514919,1.3903186029707117,1.6248376184568554,2.0092511246207505,2.95076536296132
2024-10-25,49.73486543365041,16.530270833256534,10.33585704534785,9.187940468797157,5.41556289952339,0.8557088447517807,1.382376608876342,1.616694417828472,1.9935165679994797,2.947206879968579
2024-10-28,50.304858034602894,16.59563545431621,10.30851895492592,8.902825899739772,5.419490975248639,0.8851468998804908,1.3614369234147934,1.635705988795225,1.9734139794887358,2.6129668895873146
2024-10-29,49.957124321937464,16.590110149989588,10.34467412339576,8.836064269851674,5.419508897714127,0.8766352852613133,1.3580579670750177,1.6226971218770223,1.8765594765127884,3.1185683863852507
2024-10-30,49.92088229673469,16.58645748281693,10.314806714509926,8.859338585355854,5.344706996727176,0.8413818093135353,1.3465468033937449,1.6146545918664503,1.8685075689765982,3.302717150305099
2024-10-31,50.839613808507536,16.515293177857178,10.252720622994172,8.099639844574039,5.340849991824675,0.8664434184917484,1.3551529294647908,1.6170578522224908,1.8102846849158485,3.3029436691475267
2024-11-01,50.15515344375844,16.49159317957877,10.266682686240662,8.604791000781088,5.3376552393385355,0.8775655386344706,1.3606315131860174,1.6158488219716687,1.8969870688273587,3.393091507682989
2024-11-04,50.13420462058789,16.471621510998116,10.253462871265203,8.503124842008893,5.347128243689951,0.8867223626324141,1.373864974256456,1.6181837334720954,1.9419406874469252,3.469746153642059
2024-11-05,50.18877164435478,16.437901007977835,10.281271033140301,8.589337296638385,5.345629165783988,0.8695478502198869,1.3804287319155994,1.6169120755635265,1.8038790745565125,3.4863221198491825
2024-11-06,50.01320677113061,16.476738444003015,10.263527029304118,8.617771376520766,5.3402676776891065,0.8904743812919389,1.383706029010681,1.6165195957226814,1.8877556263880106,3.5100330689390704
2024-11-07,50.669058032907145,16.614397799244358,10.27532373027252,8.084663517838832,5.272336185195101,0.8585239711901933,1.3731126460260643,1.6177479825077248,1.7179713968154056,3.51686473800266
2024-11-08,50.59715327809094,16.624525647193657,10.308081051201997,8.062758694142826,5.245429364760657,0.8855538257620723,1.3848946390615557,1.6335520862863713,1.7665639003141547,3.491487513185759
2024-11-11,50.76847893519706,16.53856986619146,10.419504117568621,8.165639780246144,5.204629888143579,0.8964508954804649,1.3470253690116927,1.6297952015706607,1.767421628026596,3.2624843185637222
2024-11-12,50.94136983854123,16.45044594896968,10.383108506713382,8.282696479998766,5.206870908955375,0.8090774872859287,1.3387699206865624,1.6286834769267948,1.6073185474904217,3.3516588844318616
2024-11-13,50.649775291003785,16.532115543303505,10.42479138628114,8.371294115400406,5.1982075354198445,0.7875752468484558,1.3690386825058922,1.6352412695781253,1.6030705723817622,3.4288903572770804
2024-11-14,50.5959665703718,16.548242192056385,10.299907503116982,8.358408988468016,5.134743163225667,0.8614385871246771,1.4241686912680918,1.6413208097132328,1.5917812344684459,3.544022260186704
2024-11-15,50.4402254021502,16.52963161272752,10.370292284698152,8.451991062275543,5.089138048622085,0.8418334883462423,1.4237292788029756,1.6376531623317419,1.569439991864407,3.64606566818114
2024-11-18,50.86917862286266,16.53391709762116,10.251694978098609,8.32310942359736,5.07924952121374,0.7775350432498923,1.4229844672836505,1.6373554762741038,1.5110202779637087,3.5939550918351064
2024-11-19,50.76201510144699,16.552223768536088,10.24971259320238,8.28119883718179,5.094498824472046,0.7847451304846688,1.4256127204157885,1.6377825760570401,1.620599039680684,3.591611408522523
2024-11-20,51.164923436937094,16.48994719244878,10.283105300807968,8.137414661894557,5.067771687237097,0.8272986433372018,1.4304937551054286,1.639762981422344,1.6260539178545788,3.333228422954957
2024-11-21,50.855115015806064,16.521260902498785,10.316018254550611,8.333747089346502,5.074108525052281,0.8445938511260237,1.4309954591624263,1.641295426328364,1.4922415799161937,3.4906238962127487
2024-11-22,51.11255551739453,16.44344776869047,10.335483504515116,8.44789708415688,5.088118873283802,0.7247834351338049,1.4097083467148532,1.6413471957407217,1.5109644225733874,3.285693851796433
2024-11-25,51.02776299998251,16.3938437309806,10.353774983050172,8.470188192563304,5.125459041617603,0.7254085313299019,1.4168214218362318,1.6444734895264688,1.6055781245850835,3.236689484528124
2024-11-26,51.35012459727529,16.345423708007253,10.325651816973936,8.658657470888585,5.115743518726561,0.3545089312393569,1.4110236365445343,1.6436820062665138,1.6099219293245988,3.1852623847533637
2024-11-27,51.25803156210896,16.39598993336794,10.259219511227863,8.88436748776797,5.105162254037025,0.36483021088975903,1.4160357285861218,1.6423744366248623,1.6030802871412546,3.070908588248239
2024-11-28,51.27091622394614,16.40402884159974,10.26111592018673,8.970111520049425,5.11148666647597,0.35302316521333355,1.413281839145588,1.6426947550504996,1.6040895083606281,2.9692515599719482
2024-11-29,51.441159760234335,16.435259673773334,10.200654363718666,8.839954130756029,5.128194189619494,0.3450867830673159,1.4139004848467533,1.6441431395759174,1.609896092251702,2.9417513821564554
2024-12-02,51.37145762731341,16.455667031100553,10.199466311396584,8.938088935855081,5.117262057156895,0.35871054300939403,1.4164772112459207,1.642363310958619,1.5462522143080186,2.9542547576555274
2024-12-03,51.27953551088192,16.434094407868407,10.226472099149866,8.959117129878491,5.078912122249508,0.3402538242075974,1.4174869608224288,1.6417179578264587,1.686963539789481,2.935446447325833
2024-12-04,51.51140098702367,16.43504303277428,10.18667397559083,8.792448514816625,5.077443741046536,0.46683408245849256,1.415723470529808,1.6399171200477254,1.6889112839268279,2.785603791785208
2024-12-05,51.45249229958046,16.49060813380937,10.11754374976253,8.929011493863396,5.084263063650566,0.2851865244064057,1.4168051358968383,1.6396339932568849,1.6899961216805255,2.894459484093014
2024-12-06,51.428924807045995,16.481227835295268,10.100744935542252,8.622145275251352,5.119485706358378,0.5606713973471198,1.419455851986803,1.6407281690413131,1.7014843375755122,2.9251316845560025
2024-12-09,51.60290929915897,16.48355132042846,9.965121598044403,8.623071990524116,5.144860718811118,0.506361305068182,1.4281394702877213,1.6411881007910774,1.706421222207451,2.8983749746785006
2024-12-10,51.589291113684986,16.4789243303967,9.939451259064032,8.638325452143157,5.138678984938962,0.4371343826828994,1.428399603834817,1.6364798331192472,1.7660147800961206,2.9473002600390776
2024-12-11,51.41246772166084,16.80728804220578,9.912807583750546,8.60372678798433,5.162728938581585,0.35099231393523084,1.4273859826675415,1.6370110045339115,1.763187458392311,2.9224041662879325
2024-12-12,51.2066931816641,16.98063972284762,9.792785383390031,8.52358226879824,5.211217713268759,0.39883210332844865,1.4515709424156469,1.6560504585411133,1.8067454966109766,2.9718827291350625
2024-12-13,50.8833643296895,17.2740030916598,9.858319123663247,8.38476605674374,5.247397906180434,0.46635134529447975,1.500370962461164,1.6520171714538097,1.789909472020108,2.9435005408337256
2024-12-16,51.275273336189386,17.492671502101448,9.862077677638908,7.828552889809,5.300868700608103,0.40880936671182855,1.4697839220080489,1.66067744079146,1.8426622969924058,2.8586228671494167
2024-12-17,51.58938993437039,17.988793046612454,9.91919713691296,6.841231573130542,5.398881939130703,0.44315369255898823,1.5220428296152329,1.7412239490499655,1.8476341350205496,2.7084517635982186
2024-12-18,51.05070090300457,17.90834598739218,9.745730049997388,7.8688929244326635,5.302624344037736,0.3506570003572737,1.5677523992478946,1.7188485192707332,1.8019113145542338,2.6845365577053295
2024-12-19,50.83476764384651,18.070965490656953,9.456955791141233,8.148550934962385,5.287960164962207,0.40751801992011655,1.5777076269154613,1.714241696034,1.795899560080758,2.7054330714803667
2024-12-20,50.37092875681586,18.244449207001423,9.38694077963157,8.492237185310277,5.274871429320886,0.4578076099356315,1.5725386532457004,1.7025850069702693,1.7907795660296755,2.706861805738708
2024-12-23,50.44976837156893,18.512074722831148,9.280363425945543,8.277924322525326,5.282784698430208,0.3468584155369348,1.5832554866688737,1.6710817059672707,1.7752308097029084,2.820658040822859
2024-12-27,50.374358403977126,18.623676171180232,9.274330712657811,8.200639014363167,5.275543281662964,0.2731209775028508,1.5820234202800536,1.7118688694662998,1.7813381282004654,2.9031010207090286
2024-12-30,50.45278778210456,18.733024824846193,9.247049932243117,8.137979447940765,5.281019458617761,0.27293143070594666,1.583585717467619,1.7138597850684112,1.7661634873293954,2.8115981336762372
2025-01-02,50.67404812916927,18.929925555496403,9.372435140869317,7.375775271441744,5.308291264437898,0.2884426806943656,1.606154214745756,1.7187253539594933,1.7909751318789833,2.9352272573067744
2025-01-03,50.760227597161965,19.19410439904089,9.554858878726426,6.801781739118293,5.313110840369899,0.31592907068275033,1.6168276928546734,1.7247369477996883,1.8058242470703743,2.9125985871750473
2025-01-06,50.44391735383438,19.116471325779806,9.542985008695407,7.281610660161736,5.2819248431600165,0.30707671538043424,1.627214307029092,1.7079892163005532,1.8062535923759924,2.884556977282584
2025-01-07,50.66992933257024,19.205398890100682,9.531937609559911,6.757225255840432,5.292421665476885,0.6155425193355271,1.6487279871574827,1.7100522154047084,1.8161111101993155,2.7526534143548154
2025-01-08,50.64504459884035,19.06769104077087,9.440760812019597,6.797753390941476,5.294203862407731,0.6886851283391764,1.670209461635051,1.7163846463065962,1.8318624520496067,2.8474046066895418
2025-01-09,50.547391191600525,19.113972490296202,9.359392421531258,6.809425334104188,5.284824824855141,0.6603366996440443,1.675346436502635,1.719911572438026,1.8359269527549156,2.993472076273067
2025-01-10,50.408232986318055,19.279708439494076,9.41770671813545,6.798497967724098,5.287097364767643,0.5786717458940256,1.7266415350767454,1.7206466798118134,1.8360759351116744,2.9467206276664215
2025-01-13,50.434914289165455,19.34293910321366,9.445205294675596,6.74023712948551,5.282624003872456,0.5810764303983182,1.7281504584293759,1.7202320872898909,1.8309921278837453,2.8936290755859955
2025-01-14,50.413336433176056,19.45096884380366,9.505768533558804,6.4989388380953805,5.293330820207983,0.5803496394665913,1.7376279004266773,1.7178356323156558,1.8393323787909521,2.96251098015824
2025-01-15,49.66896017103306,19.591195182292,9.408914297800317,7.22154752779009,5.2414753607957,0.5657549668290057,1.7116206500119528,1.7037713434211181,1.949607604332291,2.9371528956944606
2025-01-16,49.88728522933688,19.992399844108064,9.586250855584396,6.252615788151207,5.261661919189979,0.571387670426766,1.7209313154355532,1.7168671446994608,2.0780343113013817,2.932565921766309
2025-01-17,49.907484593409265,20.01142576956094,9.681924659143593,5.947547684550747,5.366818628179166,0.5775168405519073,1.725086664604919,1.7188827319921798,2.0850238856620567,2.97828854234523
2025-01-20,49.851114141607475,19.966243722571047,9.719990815978383,6.026667416394889,5.400961614648665,0.5746404447059004,1.7241482738647278,1.7162415169501462,2.0814706017670273,2.9385214515117384
2025-01-21,49.7621113845215,19.96917672598825,9.768460914538329,6.040302461329487,5.361086045450261,0.5656375144625931,1.722597591800474,1.7159500224769852,2.104569029921539,2.9901083095105707
2025-01-22,49.522011107389766,19.95119959660595,9.65563820503004,6.4385412047379615,5.323399784696306,0.5599825226892632,1.7050913777985823,1.6740538734819719,2.209110273631129,2.960972053939032
2025-01-23,49.75921759298571,19.963215823977315,9.541551092045214,6.3561126666875785,5.335138531769112,0.5790487084469064,1.7030538246552602,1.6333672692225885,2.0755749612776273,3.0537195289326915
2025-01-24,49.83759756111385,19.90329186589717,9.612960675343519,6.415093087369341,5.332064458361542,0.5600140954398863,1.7012355922462585,1.6313897100374204,1.9348503979721206,3.071502556218891
2025-01-27,49.41049721598484,20.12282493190732,9.735882291523703,6.234067285394991,5.255973655842265,0.6450660515830944,1.7100219111038883,1.5801894648205508,2.1352129078294606,3.1702642840098916
2025-02-03,49.362818912742156,20.130084363538206,9.748427489116192,6.009373075659977,5.166826478344432,0.6361699482677741,1.7021524502305934,1.5811046583102113,2.4723504971007353,3.1906921266897244
2025-02-04,49.747345621943026,19.93942322996792,9.71235319281201,5.872824029308292,4.977607287756659,0.7718859204216361,1.6935505020676316,1.5826495554611797,2.463227605854131,3.239133054407508
2025-02-05,49.90908900602721,19.945921268474525,9.715518341788924,5.851937801269819,5.004586260325914,0.6603511025320814,1.6904746391959886,1.5831653235270475,2.343757963300462,3.2951982935580353
2025-02-06,50.147037304318175,19.97836089063729,9.731319454200873,5.843455806753364,4.997339843059353,0.5931489977788531,1.6875055783911057,1.5857401499401842,2.163019205312851,3.2730727696079494
2025-02-07,50.47501586357802,19.99556850024203,9.752838874728521,5.8204920983753485,5.001377880865987,0.5501060546372717,1.6945920454349988,1.5847915466176588,1.8984146864612705,3.2268024490588862
2025-02-10,50.79073238589038,20.016138917931627,9.664220078678502,5.836821491920805,5.008993047612339,0.5943888242611687,1.7027573374256015,1.5841229076862056,1.7664379701032695,3.0353870384901
2025-02-11,51.03696656159996,20.06145800785569,9.763225042901432,5.728509666578089,5.011644371219808,0.5975947408624804,1.684024901914085,1.581529713044761,1.7396175364852742,2.795429457538411
2025-02-12,51.389196824632776,20.062341524789097,9.72854327061843,5.618182272241615,5.038803089311793,0.5798545053454728,1.6929455226272934,1.5832956132907825,1.6988277423098737,2.60800963483287
2025-02-13,51.53164219768192,20.226694093588463,9.587142136322992,5.5143869064238284,5.0345409825175675,0.5553307158888233,1.7080463234162382,1.5873835181053972,1.8765086554009338,2.378324470653847
2025-02-14,51.693176374782055,20.111327738215365,9.580984179728976,5.515577551485781,5.008839364150631,0.5510073439981291,1.7093370433331427,1.5870537829855986,1.8179280192741967,2.4247686020461225
2025-02-17,51.63202784970312,20.215411739370406,9.670742089014059,5.526079491530416,4.94071052578979,0.5335086635210113,1.694404239686436,1.5987853115457327,1.790732348859524,2.3975977409794984
2025-02-18,51.896172053942614,20.14021594277934,9.654278825032414,5.615739005950948,4.909322344760423,0.46453289342557463,1.6895422723712046,1.5967129383339849,1.6543472441099285,2.379136479293568
2025-02-19,51.81695897547647,20.107860343323637,9.746714764239982,5.664025285430602,4.936886356421661,0.43846394853492954,1.7067824861550334,1.601245445365862,1.6033151101771812,2.377747284874637
2025-02-20,52.276805418167214,20.35703875323617,9.72548090798431,5.537164121601578,4.9782346415864165,0.4971250398958543,1.733305134541751,1.6027965881825756,1.45577652497639,1.836272869827737
2025-02-21,51.66315804630266,20.23368421420531,9.645965133902868,5.853328917390434,4.9629657500599365,1.1380309836800921,1.7567079742148903,1.5983435351759931,1.6095026379033779,1.5383128071644425
2025-02-24,51.717813255197356,20.355979155177042,9.673023325411833,5.7063767078982055,4.956939138070162,1.1500235533024659,1.7773366158911261,1.6014199131645854,1.6127980192976739,1.448290316589549
2025-02-25,51.57982304951826,20.41420261153553,9.611040403763429,6.327669298258141,5.0327389079334015,0.5656121743269689,1.797564174474273,1.604438563109071,1.6135727297354199,1.4533380873455082
2025-02-26,51.60472935118491,20.143369987191974,9.704026683529838,6.535842520218056,5.029309330596656,0.5914291404471991,1.7957198544188515,1.5786573338543326,1.6074128359059752,1.4095029626522133
2025-02-27,52.417008663138795,20.175966111644566,9.548492370601478,6.05770565021495,4.914730892298361,0.4964563451200236,1.8151838202779456,1.5768219086878084,1.5965394844986407,1.401094753517427
2025-02-28,52.439414750650684,19.81936341783301,9.658999469078813,6.202301510116481,4.919820076578264,0.6448558046392633,1.808598642361307,1.5749855482988073,1.5283957951184775,1.4032649853248982
2025-03-03,52.22867430485477,19.950932736196002,9.55826127684852,6.1744982636028425,4.900995725199352,0.8000814508011737,1.7764702569072417,1.5715553583551145,1.5789360123513074,1.4595946148836718
2025-03-04,53.627307227901476,18.24149703739082,9.715049670698921,6.337665621280809,4.722090805145915,0.9601441001454594,1.823257511973124,1.5759189868880148,1.5837868286069805,1.4132822099684832
2025-03-05,53.77522083246766,17.680689843406963,9.780752848661441,6.6001580336385794,4.723042038716704,1.0299614592522368,1.8593590764351136,1.4641017588056497,1.5893369666739032,1.497377141941749
2025-03-06,54.20779588607597,17.58477298355713,9.452257457593353,6.534800384598608,4.7261826983168165,1.062549956344876,1.847473365425266,1.4632604741248403,1.4945294010739942,1.6263773928891438
2025-03-07,53.93373475659714,17.394641908080022,9.382954290119004,6.350084658767963,4.7399590677684165,1.276224569094843,1.8458848983451757,1.463745683328692,1.5628157717854905,2.0499543961132494
2025-03-10,54.04726223391112,16.80341500474196,8.972237195725304,6.504560219484495,4.821585552490663,1.703387534835794,1.8100229395065917,1.4581916039465246,1.4360051298443774,2.443332585513169
2025-03-11,54.16113268508948,16.144370293777616,9.114619072260243,6.638151394126475,4.8053780471777285,1.9184141763600042,1.8210767208263885,1.479983281673113,1.2742297237152986,2.642644604993655
2025-03-12,53.95124468070964,16.060814786661457,9.02666417396665,6.466136593402727,4.816488557575335,1.9308979976852634,1.8361173948764429,1.4828495308395628,1.426209352535775,3.0025769317471482
2025-03-13,54.28379041886572,16.078243170295035,8.821390844465537,6.556779502750961,4.814268502502829,2.104310983702603,1.859856815288737,1.4823746879189192,1.3132164036361333,2.685768670573521
2025-03-14,53.895251201234885,16.138497200902567,8.884744478950815,6.431707578755169,4.795033984895819,2.094863781376811,1.8890687031598499,1.4853283612911017,1.4273065122914648,2.9581981971415217
2025-03-17,53.8547308073434,16.17868720838741,8.648705204767394,6.4850780794134835,4.776691269050438,2.0901638818749966,1.9409135953826957,1.4982518053175302,1.3165253297215507,3.2102528187410995
2025-03-18,54.32825025848869,15.69731547789229,8.257401071186287,6.630080698439245,4.82169528210181,2.1025486008528946,1.8894609149262516,1.4990598833563662,1.4264015976985744,3.3477862150575897
2025-03-19,54.06718052567846,15.151181267691555,8.13817721263919,6.794238506970822,5.144479345140594,2.182225872063969,1.9035283148426614,1.5445657162628947,1.436951611919138,3.6374716267907163
2025-03-20,54.0046187758182,14.993705435917166,7.809919827769664,6.900730239713493,5.41632309210292,2.1395701663498,1.9133482154008012,1.5460930145543328,1.5228234706155224,3.7528677617580977
2025-03-21,53.524029648072435,14.552545329574723,7.114875514645213,7.293192109596652,5.369952395580892,2.739498436698736,1.8878360831555272,1.537021304716181,1.9064088512355657,4.0746403267240705
2025-03-24,53.7367317846894,14.463233800034955,7.101843313573662,7.073439334676111,5.465830303972375,2.8643954203348803,1.900024692537124,1.5383636536730572,1.8092974464020857,4.046840250106349
2025-03-25,54.397696630666616,14.25109176689195,7.09925349935576,6.893894192074924,5.492750973009482,2.9324608663963203,1.9067007514836027,1.5394705381913014,1.5145646307517149,3.9721161511783296
2025-03-26,55.042168949198725,14.22093042604797,7.1524643100261285,6.603875738911767,5.471820715945242,2.961739870329812,1.9080040063129484,1.5461309066295588,1.5710963667502873,3.521768709847559
2025-03-27,54.92663352428361,14.244203148828971,7.163868368024315,6.454910672993816,5.4687877351655905,2.918753310798814,1.9127157717269017,1.5465188204849722,1.481725595729497,3.8818830519635124
2025-03-28,54.98842817893673,14.272779605718267,7.176026514228143,6.374283974881699,5.4496697387967465,2.8566670899375697,1.9168310399807702,1.5459767031388882,1.4970955826837142,3.9222415716974726
2025-03-31,56.0858647259889,14.35468857964267,7.224079697606952,6.114227080128501,5.448267021938061,2.6973518351192847,1.9070348500442784,1.548381589280995,1.5156011231383177,3.1045034971120438
2025-04-01,56.20389073451862,14.33230354809823,7.224639527036787,6.12658783879808,5.440101804462121,2.707060689162521,1.939551423616725,1.5473335690786107,1.399731313361287,3.0787995518670135
2025-04-02,55.72416702301594,14.387130394978174,7.189472407337267,6.237238337602071,5.457319620507597,2.7404718607026552,1.9176052864064936,1.5488116864065649,1.2375627117720636,3.5602206712711726
2025-04-03,55.78912456760878,14.322737800797238,7.177994623541671,6.215807943506131,5.457719173967024,2.811492450529044,1.92109237954917,1.548284386197614,1.2315386905432526,3.5242079837600673
2025-04-07,55.700055869395115,14.273894613680024,7.2106526291609905,6.264017680168325,5.474688338545716,2.806265514560581,1.8862105377533092,1.547533846092496,1.247252206445989,3.58942876419745
2025-04-08,56.05673344170597,14.218935349524935,7.18724711305945,6.248398132738952,5.426364116114944,2.756642718263158,1.9250746294756784,1.5450247270142032,1.3318058725467712,3.3037738995559307
2025-04-09,56.37262231354752,14.210135767413004,7.243773584697506,6.352594692984871,5.413233424838372,3.072188049522043,1.9004779154576146,1.544610715668963,1.5635640525565948,2.326799483313522
2025-04-10,56.383101758876485,13.93964320005378,7.223217864971443,6.48736076374776,5.406161966191599,3.283764524909216,1.8849331865004129,1.5458990725576955,1.62757659818133,2.2183410640102785
2025-04-11,55.985999154707,14.302862942667819,7.314672842801412,6.342361224230829,5.325299386194315,3.203670721374627,1.8953627032768177,1.5841487936195748,1.634337693489984,2.411284537637626
2025-04-14,56.399814439617444,14.445552854978446,7.523173805275203,6.426781779102798,5.093364208377426,3.023617785323184,1.9113640609774194,1.5803026678273009,1.522110291504678,2.0739181070160955
2025-04-15,56.387296688617695,14.47858081093511,7.845164024509097,6.2449823515296865,5.088370287361254,2.952973654737941,1.9312830893020316,1.5840711399123784,1.5847276470607488,1.902550306034062
2025-04-16,56.77386762523449,14.179319741842972,7.991211514935534,6.188007652304393,4.891288744986306,3.043676162910506,1.953077790041,1.587681928021665,1.5860749554822033,1.8057938842409365
2025-04-17,57.050484695301066,13.760454940674697,8.324196198931347,6.3641114162730785,4.876693729366938,3.058845262756666,1.9546461962813833,1.5850700539908174,1.5184345512103627,1.507062955213652
2025-04-22,56.50292277546766,13.57506060815683,8.63434550404549,6.752518614477886,4.885728995520619,2.9469381686308878,1.9953233022755388,1.5869582123307733,1.607596787152513,1.5126070319418008
2025-04-23,56.96475479640733,13.320990437118732,8.600407987690176,6.665721381866109,4.920678334880494,2.8710474819840606,1.976130721283082,1.5862906518248923,1.5799154822516335,1.5140627246934946
2025-04-24,57.21168897240376,13.112207304637034,8.603623539296406,6.499688168691249,4.912622799564591,3.0199039245165302,1.969390777602412,1.5854008216217852,1.5777052697391436,1.5077684219270895
2025-04-25,57.36329861424145,12.83135387136384,8.619506736713081,6.532726039108276,4.913645377365799,3.147944026912853,1.9676834812732504,1.5848945432142314,1.5367900287668768,1.5021572810403387
2025-04-28,56.93142880722721,12.646047618295553,8.717959416028252,6.441643970231689,4.924351742610558,3.4405541483417754,2.3069908610872267,1.5888587036143424,1.5422682199340534,1.4598965126293415
2025-04-29,57.1043432324281,12.384954314542858,8.718844210618066,6.431760564105658,4.858985057563728,3.6759323145447507,2.345692030976902,1.5850949223401336,1.5324607295718626,1.361932623307937
2025-04-30,57.26386179429238,12.299129398126665,8.63414338365129,6.361472160552675,4.860964771451078,3.756383957738222,2.3445936721017264,1.5758869828631912,1.54241014264001,1.3611537365827626
2025-05-02,57.3351134710971,12.124915595071267,8.61865288795825,6.3169073075663755,4.863281077145385,3.8993731454846423,2.3569812745484167,1.5789733985079304,1.5410773982568826,1.36472444436375
