date,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,CITIBANK N.A.,VALUABLE CAPITAL LTD,BANK OF CHINA (HONG KONG) LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-07-04,4.383541308925968,4.164587720719261,1.9154381986068363,2.1828932447756357,1.5502996922080026,1.3050380690102057,1.8467519844484044,0.6026243317673741,0.46654786975538637,18.417722420217075
2024-07-05,4.384189292078406,4.164263729143043,1.9154381986068363,2.1828932447756357,1.5490037259031264,1.3050380690102057,1.8467519844484044,0.6026243317673741,0.4655758950267293,18.41577847075976
2024-07-08,4.382569334197311,4.164263729143043,1.9154381986068363,2.1828932447756357,1.5486797343269074,1.3050380690102057,1.8499919002105945,0.6026243317673741,0.4655758950267293,18.417074437064638
2024-07-09,4.38289332577353,4.163939737566824,1.9154381986068363,2.1828932447756357,1.5486797343269074,1.3050380690102057,1.8499919002105945,0.6026243317673741,0.46589988660294834,18.417398428640855
2024-07-10,4.381273367892435,4.163939737566824,1.9154381986068363,2.183217236351855,1.5486797343269074,1.3050380690102057,1.8499919002105945,0.6042442896484691,0.46816782763648146,18.41999036125061
2024-07-11,4.378357443706463,4.163939737566824,1.9154381986068363,2.183217236351855,1.5486797343269074,1.3050380690102057,1.8499919002105945,0.6026243317673741,0.4765916086181759,18.423878260165235
2024-07-12,4.374793536368054,4.163939737566824,1.9154381986068363,2.183217236351855,1.5457638101409363,1.3050380690102057,1.8499919002105945,0.602948323343593,0.4892272800907176,18.430358091689616
2024-07-15,4.3751175279442736,4.163939737566824,1.9154381986068363,2.183217236351855,1.5457638101409363,1.3050380690102057,1.8499919002105945,0.602948323343593,0.4924671958529078,18.433921999028023
2024-07-16,4.371877612182083,4.160051838652195,1.9206220638263403,2.183217236351855,1.5421999028025273,1.3050380690102057,1.8499919002105945,0.602948323343593,0.4973270694961931,18.433274015875586
2024-07-17,4.355678033371133,4.160051838652195,1.9206220638263403,2.183217236351855,1.5421999028025273,1.3050380690102057,1.8532318159727847,0.602948323343593,0.5005669852583833,18.42355426858902
2024-07-18,4.352114126032723,4.160051838652195,1.9206220638263403,2.1896970678762355,1.5421999028025273,1.3050380690102057,1.8532318159727847,0.602948323343593,0.5005669852583833,18.42647019277499
2024-07-19,4.352438117608942,4.160051838652195,1.9206220638263403,2.1896970678762355,1.5421999028025273,1.3050380690102057,1.8532318159727847,0.602948323343593,0.5005669852583833,18.426794184351206
2024-07-22,4.348550218694314,4.163291754414385,1.9206220638263403,2.191965008909768,1.5421999028025273,1.3050380690102057,1.8532318159727847,0.602948323343593,0.5025109347156974,18.430358091689616
2024-07-23,4.351790134456504,4.163291754414385,1.9206220638263403,2.191965008909768,1.5421999028025273,1.3050380690102057,1.8532318159727847,0.6032723149198121,0.5025109347156974,18.433921999028023
2024-07-24,4.352762109185162,4.163291754414385,1.9206220638263403,2.191965008909768,1.5421999028025273,1.3050380690102057,1.8532318159727847,0.6032723149198121,0.5025109347156974,18.434893973756683
2024-07-25,4.361185890166856,4.163291754414385,1.9206220638263403,2.191965008909768,1.5421999028025273,1.3050380690102057,1.8519358496679086,0.6032723149198121,0.5025109347156974,18.4420217884335
2024-07-26,4.352438117608942,4.163291754414385,1.9206220638263403,2.191965008909768,1.5421999028025273,1.3050380690102057,1.8519358496679086,0.6032723149198121,0.5025109347156974,18.433274015875586
2024-07-29,4.362805848047951,4.163291754414385,1.9212700469787785,2.191965008909768,1.5260003239915763,1.3050380690102057,1.8551757654300987,0.6032723149198121,0.5021869431394783,18.431006074842056
2024-07-30,4.368313704843674,4.163291754414385,1.9212700469787785,2.192612992062206,1.5179005345861007,1.3050380690102057,1.8551757654300987,0.6032723149198121,0.5021869431394783,18.42906212538474
2024-07-31,4.374145553215617,4.163291754414385,1.9212700469787785,2.192612992062206,1.5117446946379394,1.3050380690102057,1.8551757654300987,0.6032723149198121,0.5021869431394783,18.42873813380852
2024-08-02,4.3751175279442736,4.163291754414385,1.9212700469787785,2.192612992062206,1.5101247367568442,1.3050380690102057,1.8551757654300987,0.6032723149198121,0.5028349262919164,18.42873813380852
2024-08-05,4.377385468977807,4.163291754414385,1.9212700469787785,2.192612992062206,1.5101247367568442,1.3050380690102057,1.8551757654300987,0.6032723149198121,0.5034829094443545,18.431654057994493
2024-08-06,4.38645723311194,4.163291754414385,1.9212700469787785,2.198768832010368,1.5101247367568442,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5034829094443545,18.446557670500567
2024-08-08,4.389049165721691,4.163291754414385,1.9215940385549974,2.198768832010368,1.5101247367568442,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5034829094443545,18.449473594686538
2024-08-13,4.3919650899076625,4.163291754414385,1.9215940385549974,2.198768832010368,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5034829094443545,18.44558569577191
2024-08-14,4.380949376316216,4.163291754414385,1.9215940385549974,2.198768832010368,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5083427830876397,18.43942985582375
2024-08-15,4.381273367892435,4.162967762838166,1.9215940385549974,2.198768832010368,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5083427830876397,18.43942985582375
2024-08-19,4.380949376316216,4.162967762838166,1.9215940385549974,2.198768832010368,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5083427830876397,18.43910586424753
2024-08-20,4.385809249959501,4.162967762838166,1.9215940385549974,2.198768832010368,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5083427830876397,18.443965737890817
2024-08-21,4.384837275230844,4.162967762838166,1.9215940385549974,2.198768832010368,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5083427830876397,18.442993763162157
2024-08-22,4.384837275230844,4.162967762838166,1.9215940385549974,2.1997408067390247,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5083427830876397,18.443965737890817
2024-08-23,4.385485258383282,4.162967762838166,1.9215940385549974,2.1997408067390247,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5076947999352017,18.443965737890817
2024-08-27,4.391317106755224,4.162967762838166,1.9215940385549974,2.1997408067390247,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5076947999352017,18.449797586262758
2024-08-28,4.391641098331443,4.162967762838166,1.9215940385549974,2.198444840434149,1.5033209136562449,1.3050380690102057,1.8548517738538797,0.6032723149198121,0.5076947999352017,18.4488256115341
2024-08-30,4.389049165721691,4.162967762838166,1.9215940385549974,2.198444840434149,1.5033209136562449,1.3050380690102057,1.85809168961607,0.6032723149198121,0.5148226146120201,18.45660140936336
2024-09-04,4.392289081483882,4.162967762838166,1.9215940385549974,2.1981208488579296,1.5033209136562449,1.3050380690102057,1.85809168961607,0.6032723149198121,0.5196824882553053,18.464377207192616
2024-09-05,4.395205005669853,4.162967762838166,1.9215940385549974,2.1981208488579296,1.5033209136562449,1.3050380690102057,1.85809168961607,0.6032723149198121,0.5196824882553053,18.467293131378586
2024-09-09,4.395852988822291,4.162967762838166,1.9215940385549974,2.1981208488579296,1.5033209136562449,1.3050380690102057,1.85809168961607,0.6032723149198121,0.5196824882553053,18.467941114531023
2024-09-10,4.396824963550948,4.162967762838166,1.9215940385549974,2.1981208488579296,1.5065608294184352,1.3050380690102057,1.8629515632593554,0.6032723149198121,0.5248663534748096,18.48219674388466
2024-09-11,4.397472946703386,4.162967762838166,1.9215940385549974,2.1981208488579296,1.5065608294184352,1.3050380690102057,1.8619795885306982,0.6032723149198121,0.5264863113559047,18.483492710189537
2024-09-13,4.392937064636319,4.162643771261947,1.9215940385549974,2.2033047140774342,1.5065608294184352,1.3050380690102057,1.8626275716831362,0.6032723149198121,0.5264863113559047,18.48446468491819
2024-09-17,4.393585047788758,4.162643771261947,1.9215940385549974,2.2033047140774342,1.5065608294184352,1.3050380690102057,1.8635995464117934,0.6032723149198121,0.5264863113559047,18.486084642799288
2024-09-19,4.3877531994168155,4.1623197796857285,1.9215940385549974,2.2033047140774342,1.5120686862141586,1.3050380690102057,1.8642475295642316,0.6032723149198121,0.5264863113559047,18.486084642799288
2024-09-24,4.388401182569253,4.1623197796857285,1.9215940385549974,2.2033047140774342,1.5110967114855014,1.3050380690102057,1.8791511420703062,0.6032723149198121,0.5297262271180949,18.503904179491336
2024-09-25,4.389697148874129,4.1623197796857285,1.9215940385549974,2.2033047140774342,1.519196500890977,1.3050380690102057,1.8697553863599545,0.6032723149198121,0.5297262271180949,18.503904179491336
2024-09-26,4.37965341001134,4.1623197796857285,1.9215940385549974,2.2033047140774342,1.519196500890977,1.3050380690102057,1.8823910578324963,0.6032723149198121,0.5297262271180949,18.506496112101082
2024-09-27,4.3932610562125385,4.1623197796857285,1.9215940385549974,2.2033047140774342,1.519196500890977,1.3050380690102057,1.8830390409849345,0.6032723149198121,0.5200064798315244,18.51103199416815
2024-09-30,4.3987689130082614,4.161995788109509,1.9212700469787785,2.1942329499433018,1.5153086019763486,1.3050380690102057,1.8827150494087155,0.6032723149198121,0.5261623197796857,18.50876405313462
2024-10-02,4.413996517090555,4.161995788109509,1.9212700469787785,2.1942329499433018,1.5149846104001294,1.3050380690102057,1.87785517576543,0.6032723149198121,0.5232463955937146,18.515891867811437
2024-10-03,4.427604163291755,4.1623197796857285,1.9212700469787785,2.1942329499433018,1.5146606188239107,1.3050380690102057,1.8746152600032402,0.5948485339381175,0.5183865219504292,18.512975943625463
2024-10-04,4.4522275230843995,4.14190831038393,1.9212700469787785,2.1974728657054916,1.5324801555159566,1.3050380690102057,1.8746152600032402,0.5964684918192127,0.5261623197796857,18.5476430422809
2024-10-07,4.44574769156002,4.14190831038393,1.9212700469787785,2.200712781467682,1.5162805767050056,1.3050380690102057,1.8687834116312978,0.5964684918192127,0.5229224040174956,18.519131783573627
2024-10-08,4.451255548355743,4.141260327231492,1.9212700469787785,2.2016847561963386,1.521140450348291,1.3050380690102057,1.8321723635185485,0.5964684918192127,0.5281062692369999,18.49839632269561
2024-10-09,4.4606513040660944,4.141260327231492,1.9212700469787785,2.192612992062206,1.5292402397537663,1.3050380690102057,1.824072574113073,0.6055402559533453,0.5281062692369999,18.50779207840596
2024-10-10,4.470695042928884,4.127976672606512,1.9212700469787785,2.192612992062206,1.5166045682812248,1.3050380690102057,1.8188887088935686,0.6136400453588207,0.5219504292888385,18.488676575409038
2024-10-14,4.4901345375020245,4.127976672606512,1.9212700469787785,2.1932609752146446,1.5179005345861007,1.3050380690102057,1.7790377450186294,0.6136400453588207,0.5281062692369999,18.476364895512717
2024-10-15,4.496290377450187,4.127976672606512,1.9212700469787785,2.1932609752146446,1.5175765430098818,1.3050380690102057,1.7822776607808197,0.6136400453588207,0.5193584966790864,18.476688887088937
2024-10-16,4.489486554349587,4.127976672606512,1.9212700469787785,2.1932609752146446,1.5175765430098818,1.3050380690102057,1.7822776607808197,0.620119876883201,0.5251903450510287,18.48219674388466
2024-10-17,4.489810545925805,4.127976672606512,1.9212700469787785,2.1932609752146446,1.5175765430098818,1.3050380690102057,1.7822776607808197,0.620119876883201,0.5251903450510287,18.482520735460877
2024-10-18,4.490458529078244,4.127976672606512,1.9212700469787785,2.1932609752146446,1.5175765430098818,1.3050380690102057,1.7822776607808197,0.620119876883201,0.5248663534748096,18.482844727037097
2024-10-21,4.488190588044711,4.127976672606512,1.9212700469787785,2.190993034181111,1.5175765430098818,1.3050380690102057,1.7822776607808197,0.620119876883201,0.5248663534748096,18.47830884497003
2024-10-23,4.492726470111777,4.127652681030293,1.9212700469787785,2.1948809330957397,1.5175765430098818,1.3050380690102057,1.7790377450186294,0.620119876883201,0.5248663534748096,18.483168718613317
2024-10-24,4.49499441114531,4.127652681030293,1.9212700469787785,2.1948809330957397,1.5175765430098818,1.3050380690102057,1.7790377450186294,0.620119876883201,0.5284302608132189,18.489000566985258
2024-10-29,4.49499441114531,4.127652681030293,2.548193746962579,2.1948809330957397,1.5175765430098818,1.3050380690102057,1.152114045034829,0.620119876883201,0.5284302608132189,18.489000566985258
2024-10-30,4.495642394297748,4.127652681030293,2.548193746962579,2.1948809330957397,1.5175765430098818,1.3050380690102057,1.152114045034829,0.620119876883201,0.5284302608132189,18.489648550137698
2024-10-31,4.4982343269075,4.127652681030293,2.548193746962579,2.1955289162481773,1.5175765430098818,1.3050380690102057,1.151466061882391,0.620119876883201,0.5238943787461526,18.48770460068038
