date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),HAITONG INTERNATIONAL SECURITIES CO LTD,INTERACTIVE BROKERS HONG KONG LTD
2025-01-02,16.74772560718056,24.486016045459728,1.9183177299607401,11.617699392921054,15.088128286258268,8.326137078667488,11.493554725718342,0.49758189714154766,5.295628647065628,4.529210589626645
2025-01-03,16.736666219769987,24.48999469304986,1.9428404409482853,11.630125283940611,15.078164816594864,8.320638900721042,11.485964938458999,0.4972533181393565,5.292131670212525,4.526219718164475
2025-01-06,16.75360737901597,24.496344644287905,1.9448284539349012,11.596101764820576,15.081081815482596,8.322248598898097,11.488186995808654,0.49734951601181504,5.293155477975838,4.5270953537636425
2025-01-07,16.786362253713506,24.48549683592974,1.9423693275307345,11.633818216409319,15.062012634125846,8.311725582726577,11.473660828258893,0.4967206454682719,5.286462580013082,4.521371095824031
2025-01-08,16.786632537893393,24.485891087068335,1.9407904609551643,11.634005537340919,15.062255153837425,8.311859413267026,11.47384557042997,0.49672864337337264,5.2865476995393585,4.521443896295039
2025-01-10,16.786091978237256,24.48832277672707,1.9528036361748755,11.637656125560198,15.04566922602219,8.311591756495714,11.473476092036844,0.49671264782071795,5.286377463227807,4.521298297697327
2025-01-13,16.834096298302555,24.496966273746793,1.9564569501815245,11.640233125608326,14.986193484089775,8.313432245003487,11.476016736658266,0.4968226380544496,5.287548059336696,4.5122341890181294
2025-01-14,16.84358915585392,24.49203588562685,1.9560631833780533,11.637890351140886,14.983177284063556,8.311759039957657,11.47370701324393,0.4967226449204015,5.286483859637676,4.51857158217707
2025-01-15,16.845300378176624,24.487501681058653,1.9548961459108363,12.898240259591196,14.980403452145103,8.310220286054767,11.471582888691911,0.49663068677954947,5.285505174183434,3.2697190474079303
2025-01-17,16.858749591877604,24.49183871138206,1.9351160181796772,12.900524692680898,14.983056661315844,8.303641580448279,11.47361464364567,0.4967186460322388,5.286441300559799,3.27029815387793
2025-01-20,16.85104068801713,24.490078283269263,1.935781922281645,12.91247737345559,14.981979706887353,8.303044730034186,11.472789941424981,0.4966829428137533,5.286061320926918,3.2700630908891872
2025-01-21,42.7048760077463,14.978476090003728,1.872265255347648,10.973925963266963,9.65601806791144,4.332580216686716,4.974838409773825,4.156558476396351,4.3318519746127135,2.018609538254316
2025-01-22,42.963221036228035,14.870753126689268,1.9964178804036603,10.780075507418264,9.588998733065655,4.3025091623197715,4.940309646587653,4.127709132663096,4.301785974741222,2.1282197998833774
2025-01-23,42.57614307582075,14.943591532544348,2.1127046975445043,10.850791317458313,9.623792981695303,4.328418707054127,4.9582358521213,4.142686769205846,4.3173952593937,2.1462398071618005
2025-01-24,36.718196489352636,18.87270449766284,3.547248522976427,9.380641703798133,8.29415867973945,4.5548821394295205,5.57103910704158,4.8918462865873815,4.439092520202832,3.730190053209201
2025-01-27,30.737663460130644,21.10676036079791,4.374105400569487,10.118034576853464,8.66318968137889,4.940906324761868,5.886709226218289,5.204751957598104,4.702004936889697,4.2658740748016495
2025-01-28,30.737453716245692,21.10729870277694,4.374075553087388,10.117965534654374,8.663130566571345,4.940872609613381,5.8866690572163645,5.204716442052259,4.701972851927098,4.265844965855151
2025-02-03,26.283344454381513,21.38084980216529,7.1016147100576426,9.527906037807321,8.814448735085147,4.991459067001455,6.293680264285245,5.216485658577059,4.596221678774122,5.7939895918652065
2025-02-04,25.122964396491227,21.34691457292567,7.438000740489013,9.347022515269215,8.954205538733193,5.718170856800079,6.229327762470527,5.522302576503844,4.620479423870042,5.700611616447193
2025-02-05,24.57735727810588,21.472707797404166,7.651522097059711,9.855969155582478,8.882148534867234,5.6949506065598605,6.479649842928631,5.539686016552997,4.634726554945041,5.211282115994001
2025-02-06,24.49913227831506,21.665205668625283,7.097588879570093,9.820477532158822,8.835903131478737,6.12146792899239,6.50482651916294,5.560853522116082,4.632032164501347,5.2625123750792415
2025-02-07,23.55257347648051,21.505666804946976,8.066455294590817,9.570676163480385,9.077718674538323,6.499881198927611,6.283235970934559,5.605215683582119,4.668684903095527,5.169891829423171
2025-02-10,22.84908157996393,21.323682408934918,8.636143417856195,9.44665531452753,9.14654620821385,7.044629439887967,6.233496862528722,5.5612821885308135,4.631726841106136,5.126755738449941
2025-02-11,23.383430961019688,22.282982475769025,8.162395225172096,9.151637219549876,9.075702566426052,7.062796141111727,6.209545446135158,5.65439972537,4.613930021658059,4.403180217788314
2025-02-12,22.853694062396297,22.16182747430972,8.98195735726265,8.813401058752056,9.034218140893174,7.0601472834855645,6.200753667564091,5.645683862597286,4.60719182345387,4.6411252692852925
2025-02-13,21.87693058073597,22.02017557350885,9.801894927955294,9.691469941610103,9.075825694145573,7.121445726273751,6.187921354858947,5.733721134682126,4.634008173902691,3.856606892326695
2025-02-14,21.69987340806198,21.982447597079435,9.403194507382757,8.736307380623789,9.037827501434672,7.160233333897732,6.510279610407833,5.92713600205663,4.614438802064861,4.928261856990313
2025-02-17,21.68049234318448,22.008222832928006,9.603230766477752,8.729281846647675,9.03866538767914,7.114790851959577,6.502790369380499,5.937366844897889,4.39601483253667,4.989143924308311
2025-02-18,21.90034736522648,22.023856432487776,9.442750201033634,8.760167731770014,9.053862432576217,7.122203684734912,6.514238037514921,5.95466079716819,4.403753682485431,4.824159635002425
2025-02-19,22.06689346642781,22.040315940161737,9.376783943705789,8.743070433026359,9.039129173803003,7.0984379788867775,6.480549769197397,5.966450908041365,4.3891309517733,4.79923743497646
2025-02-20,22.213175114764947,22.005752776657804,9.676648122557951,7.7511868594730515,9.048300432366162,7.082301152628201,6.115035754184174,5.973146216518851,4.394056255965545,5.740397314883312
2025-02-21,21.905523604254494,22.09212983445517,9.90088209904496,7.516490971369776,9.161302887592326,7.174571097246389,6.131353056028263,5.887986050636837,4.405781312879469,5.823979086492319
2025-02-24,21.912132643988098,22.060727539897012,9.968445781790102,7.523433097289519,9.1757375366733,7.149156894365767,6.12230905659108,5.847978101209775,4.405677363220349,5.834401984974997
2025-02-25,22.07017005535838,22.182797009503336,10.012006728391071,7.5395801235896025,9.18352976779546,7.152004250098211,6.135530076296765,5.545288142357711,4.409550823144866,5.769543023464595
2025-02-26,22.1569595268857,22.335325959352375,10.016915993367736,7.600874533642267,9.225947004716788,7.1992335149077515,6.176080754750066,5.5819378194997675,4.438694234607167,5.2680306582703835
2025-02-27,21.35065453605208,22.24840976811481,10.013265856293845,7.580919213686181,9.22760946567265,7.544496609021638,6.165349101897848,5.579398918829991,4.645792299844498,5.644104230586457
2025-02-28,21.343421044731237,22.01863173550165,10.885271226593131,7.575899646182352,9.14853772682935,7.473901157589208,6.1073861937317915,5.517723806507139,4.6021153517943745,5.327112110539767
2025-03-03,21.547084083988626,21.597905459258413,11.20734294720185,7.62092730662765,9.180488346271156,7.598847914182659,6.147977092301296,5.550468350058016,4.586613667813406,4.962344832296925
2025-03-04,20.400865560354873,21.699522932339697,11.622445716568528,7.732423125863843,9.308267431438127,7.606652572703504,6.15484841563392,5.6090921597704355,4.591739923985187,5.274142161341885
2025-03-05,20.16356023445868,21.721178976752416,11.668189897793555,7.690147901524111,9.321225376737933,7.63580039817994,6.179281741243109,5.54637781619319,4.601835870015289,5.472401787101781
2025-03-06,20.1706311958684,21.74702930405661,11.733053702404753,7.624064812680746,9.304368193101057,7.631401628884617,6.391802737455279,5.510252437524183,4.581275096615622,5.306120891408734
2025-03-07,19.982798041985035,21.745605425014055,11.780906374350025,7.4940007371584185,9.352037300217406,7.679556336367865,6.543600876581718,5.527219863652437,4.595381972417843,5.298893072255197
2025-03-10,20.268275590359973,21.836460336719576,11.250996953559415,7.533328189503334,9.398648172690107,7.7604258970638424,6.55973067277978,5.5631818970004625,4.6193127816201836,5.209639508703325
2025-03-11,20.337665507840956,21.71486212180756,11.379219460462595,7.45776138992688,9.310945881719974,7.762793554666016,6.516961881222458,5.526910504344725,4.5891953217197345,5.4036843762891005
2025-03-12,20.325036480086375,21.791452821379057,11.234381230253142,7.441600424671921,9.29386945034554,7.816887880035033,6.517731328747467,5.564296174970549,4.589737160853741,5.425007048657179
2025-03-13,20.417383623351736,21.860991829445755,11.005206455269105,7.495101728310844,9.305562660275008,7.835906616840796,6.526432577799933,5.57172457672233,4.595864514699366,5.385825417285124
2025-03-14,20.503795562598736,21.934143191526765,11.267794576471571,7.50670668671635,9.339189022906108,7.859572595453212,6.537472308277784,5.580433954403455,4.621524228240112,4.849367873405906
2025-03-17,20.428606598902718,21.951078271214637,11.209197642753724,7.500095928361756,9.350013849255443,7.829185030495577,6.527049662305738,5.5022515450787655,4.614156164772954,5.0883653068586865
2025-03-18,20.52417301831927,21.95955801253333,11.207559655216151,7.507388537787286,9.333464381359367,7.853856026190628,6.515719572117404,5.386218974513235,4.606146603302655,5.10591521866067
2025-03-19,21.067221909822138,21.70659617474938,10.687047435790204,8.377312042318177,9.287027237758926,7.7981431816810245,6.508211630157142,5.350366638896959,4.7747542964120875,4.443319452413964
2025-03-20,21.1757574026663,21.529372208258536,10.515748099128805,8.394713692863117,9.331325581239021,7.994594359469867,6.52996759482358,5.368252103316854,4.808498926259098,4.351770031974819
2025-03-21,21.143882856097107,21.696496768143994,10.391705675344864,8.357449107005822,9.329107785652017,8.133859519696108,6.49520043101974,5.342871305561365,4.7783309163945615,4.33109563508442
2025-03-24,21.873927594105943,21.254466647162253,10.205545800732361,8.346255882578157,9.341549496603276,8.104432160540942,6.287261091201331,5.359105949757417,4.797936272554016,4.429519104764301
2025-03-25,21.797406125748402,20.563979732635513,10.452527528415951,9.628855976615613,9.288201867716078,8.107600724152489,6.06372228226955,5.322106798941985,4.779823531612357,3.9957754318920604
2025-03-26,21.87409881153335,20.523251578840146,10.327826802173274,9.70716865784586,9.354484300639145,7.898834475271599,6.093418179931475,5.350045381476192,4.804915379499258,4.065956432789699
2025-03-27,21.47758086661236,20.344143852288457,11.020914092373904,9.78542542847572,9.40064926383751,7.7063111655602725,5.939285494304756,5.374528776159432,4.832268085056098,4.118892975331488
2025-03-28,21.467866329868,20.22551054254666,11.25061991584379,9.825882080889388,9.388212539179525,7.611081749950122,5.929172583237553,5.365377484881457,4.824040109242523,4.11223666436098
2025-03-31,21.482325770650114,20.44074910658324,11.089261203950212,9.819946236195735,9.402963113710168,7.758570510882322,5.935190180626957,5.370753909955934,4.828936092747849,3.8713038746974737
2025-04-01,21.59001335955332,20.892540474260453,10.763408137513052,9.766983466676345,9.350661655433823,7.757706540669779,5.903692866964302,5.342251989148243,4.803309531485049,3.8294319782956334
2025-04-02,21.50912815836758,20.89725172603898,10.896472037834712,9.758012375006624,9.342085030085915,7.750179766872694,5.898277874554685,5.337351962228928,4.798903834027518,3.8123372349823637
2025-04-03,21.43181916897842,20.89897692953783,10.959656904552189,9.749785888750388,9.343797901464225,7.7516007624059915,5.899359323858572,5.338330565761503,4.799783713090714,3.826888841600167
2025-04-07,21.402812370418957,20.943507188257573,10.873104445449401,9.788401824323104,9.378111997318102,7.69340211295704,5.911955943827057,5.349729247840605,4.818219396373221,3.84075547323494
2025-04-08,21.348894555412166,20.97133986724218,10.861818480173353,9.761410671097334,9.402619522403201,7.711165571470992,5.925606183682272,5.362081350611217,4.829344284829844,3.8257195130774453
2025-04-09,21.27151595904766,21.1426681748652,10.422384458684315,9.90704558063269,9.512306355111152,7.700215463422075,5.936721040257753,5.361164291103682,4.760029148428179,3.9859495284472954
2025-04-10,21.104035878449405,21.177481643045997,10.506437178994812,9.904708984039377,9.512050259100713,7.692792803745248,5.9386557157776085,5.362911402554866,4.76158036025114,4.0393457740408305
2025-04-11,21.141526196784593,21.18131280007861,10.551222880006632,9.923608236887649,9.510625564707913,7.69411399656348,5.93981129110408,5.3642547015191155,4.7627730381617,3.9307512941862286
2025-04-14,21.03536823649343,21.159988434514297,10.722910599153652,9.91237168540334,9.521155672006383,7.673627961173199,5.924155308156285,5.355455444894734,4.750219458626041,3.9447471995786403
2025-04-15,21.00749367106084,21.186735939085477,10.726261414227611,9.925668379582524,9.517180015683952,7.670423759018464,5.921681616272937,5.3532192194792,4.748235955711668,3.9431000298773293
2025-04-16,21.2353183429978,21.20748021244946,10.495810723904183,9.901049809073967,9.51488487204309,7.6618011740571115,5.926847542764657,5.3578892336363095,4.752378197645976,3.9465398914274448
2025-04-17,21.221984259519804,21.18717300736511,10.416684635738797,9.901817523609937,9.399643159135099,7.65496083026934,5.921556140149369,5.353105788660085,4.748135344047597,4.194939311504861
2025-04-22,21.13991702158099,21.194951762977883,10.435865035261502,9.916873213658443,9.40345993978187,7.658069172347237,5.923960623010245,5.355279448896796,4.750063352460534,4.221560430024495
2025-04-23,21.129048346387556,21.272582864941043,10.359043986706382,9.924627494465705,9.404309836211189,7.655201319509236,5.924496037954655,5.249319505363389,4.75049266910655,4.33087793935429
2025-04-24,21.207166113892043,21.18917027758739,10.52097130012544,9.904195217333466,9.372533536032915,7.600412024390756,5.904885650277033,5.231819444514965,4.734768293175826,4.334078142670165
2025-04-25,21.113642292372102,21.173722573248316,10.606465024248951,9.918705235882287,9.373803887658054,7.602556928361224,5.90676494400733,5.233484527644841,4.736275184400275,4.334579402176617
2025-04-28,21.03125255702267,21.16222870627006,10.677313131466299,9.945019979151317,9.35219411406293,7.60296576259138,5.904326080645077,5.230968869355183,4.734319608356487,4.359411191078601
2025-04-29,21.081541904225954,20.791492472480652,10.852584244573379,10.000917061587081,9.369669388455785,7.617863849250233,5.915807603649893,5.241140985290286,4.743525942619374,4.385456547867365
2025-04-30,21.187103682494627,20.7615666118684,10.880110969677146,10.007961172002084,9.345599050859532,7.5652770443232935,5.900853685085272,5.227892482172745,4.731535305768484,4.392099995748418
2025-05-02,21.270707063542446,20.759301554426195,10.807064251743986,9.996084853299477,9.347367795750596,7.563111725047788,5.902013696541109,5.228920200447567,4.732465448329426,4.392963410871408
