date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FIRST SHANGHAI SECURITIES LTD,LONG BRIDGE HK LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,ORIENT SECURITIES (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,SINOPAC SECURITIES (ASIA) LTD,GET NICE SECURITIES LTD
2025-01-06,20.154272641887776,15.7196069885312,13.971837769345294,11.501764775600034,9.989052526254264,10.227216412835022,9.341572852402006,5.486220051437643,0.3901693669251747,3.2182866147815847
2025-01-08,20.15434645305514,15.719592456976656,13.971824853467513,11.501754143112699,9.9890432921518,10.227206958568559,9.341564216844162,5.48621497985373,0.39016900624392853,3.2182836397258137
2025-01-09,20.254765101060784,15.722840018011558,13.95706471236978,11.489603438691177,9.978490648530096,10.169953396169284,9.3316955842668,5.490946503160523,0.38975682317947413,3.2148837745605214
2025-01-10,20.261311948654047,15.724741613731757,13.952606684260585,11.485933542753259,9.975303417352537,10.169474461999746,9.328714945996616,5.498424146299244,0.3896323308947931,3.213856908057418
2025-01-13,20.280647593117212,15.734833227373436,13.95009546633587,11.483866281570647,9.973508042386914,10.149738239142415,9.327035945311149,5.497434528976379,0.3895622040922871,3.213278471693689
2025-01-14,20.308098502883983,15.732074339627063,13.947649507939833,11.48185274272296,9.971759324194045,10.12488805303738,9.325400577156454,5.50606798547622,0.38949389968919695,3.2127150672728653
2025-01-15,20.39783358564793,15.733526265199924,13.94893674753486,11.482912411985962,9.869590813048216,10.125822486956846,9.32626122574499,5.512575046207051,0.38952984638899146,3.213011571285228
2025-01-16,20.469046060141103,15.700800969988848,13.950610514264092,11.484290274478116,9.824624156955469,10.127037508939635,9.3273803064341,5.513236513448012,0.3895765870193871,3.2133971083312396
2025-01-17,20.564951251255554,15.687825625140391,13.945230140562925,11.47986109388375,9.820835064758834,10.042491067513057,9.323782987761186,5.533438643419866,0.3894263378513492,3.2121577878530863
2025-01-20,20.614112984307784,15.687883523637819,13.945281607725468,11.479903462196853,9.820871310163856,9.993073229827951,9.32381739871387,5.533459065484129,0.3894277750932181,3.212169642849047
2025-01-21,20.669490103027584,15.69434188760198,13.927946432291613,11.484629491346713,9.73260976069214,10.001433174151828,9.32765581364126,5.558813219172225,0.38958809412577056,3.2134920239488864
2025-01-22,20.75424167253044,15.685075938698843,13.91972336432919,11.477848959177832,9.680461824690482,9.995528321981949,9.322148760030842,5.5640183011576125,0.38935808108034986,3.211594776322462
2025-01-23,20.773848700978018,15.67898664524594,13.90970870576836,11.473393004307503,9.676703655266214,9.991647836773767,9.318529695664608,5.577626868149601,0.3892069236601867,3.2103479641858
2025-01-24,20.79987457340018,15.672540910147184,13.891362169747811,11.468676216567136,9.672725498399174,9.987540204270907,9.31469878648105,5.594506553959681,0.3890469181199514,3.209028168906923
2025-01-27,20.848776017001438,15.674448064277385,13.825018136980185,11.470071812427422,9.650855652448168,9.988755564221814,9.315832269964302,5.627729554475134,0.38909426031168587,3.2094186678924643
2025-02-03,20.856728227260177,15.680287997075215,13.795585790057672,11.47434529295421,9.654451335576578,9.989618260990826,9.319303131215003,5.629826314901256,0.3892392277340106,3.210614422235056
2025-02-04,20.853474617872237,15.662904682857597,13.79367767060293,11.491107859596726,9.649888670775427,9.988236559246564,9.318014143282202,5.643340055120439,0.389185390589703,3.210170350056174
2025-02-05,20.859802818667873,15.639986603779176,13.797863503592843,11.49468719131746,9.650049913666745,9.991267592093582,9.320841790261701,5.645052584551685,0.3893034928888886,3.2111445091800426
2025-02-06,20.874331441498132,15.650741274305732,13.795813884439271,11.502499090183312,9.656685667904616,9.998137981040697,9.327251168033175,5.591615680732227,0.3895711932972665,3.2133526185655734
2025-02-07,20.882144102914488,15.653761013569866,13.798475723909833,11.504718445006802,9.65854888143308,10.000067076238198,9.32905081867495,5.569614958646147,0.3896463592851234,3.213972620321511
2025-02-10,20.885248332025057,15.656088018899819,13.777443902578298,11.506428675610033,9.659984670232156,10.001553633326049,9.330437626034511,5.578660466747075,0.3897042820523144,3.2144503924946854
2025-02-11,20.879282219100407,15.65244605564811,13.76030004809359,11.503752017792038,9.657737537414649,10.0084581078241,9.32826715337778,5.606440594804932,0.3896136279455825,3.213702637998813
2025-02-12,20.888749945683166,15.644767269540768,13.718146957353062,11.527438902757357,9.662116845929797,9.9668202014415,9.332497063293857,5.654512621523603,0.3897902985448684,3.2151598939320194
2025-02-13,20.928028178975662,15.617093130624426,13.686814185845709,11.536057857454004,9.65584757106198,9.965030141623753,9.3394748811833,5.664008474324146,0.39008174098517895,3.217563837921837
2025-02-14,20.932914547179426,15.604620767536284,13.66674394864145,11.540117865758088,9.659168472055542,9.975391378876692,9.342686973253315,5.669469703198582,0.39021590039808135,3.218670443102539
2025-02-17,20.931732184747464,15.606496502002729,13.645270630644996,11.541412567145716,9.660329540657603,9.975943207523375,9.343809999581605,5.6856852224008465,0.39026280582594375,3.219057339469724
2025-02-18,20.927112380125358,15.610913472827887,13.602887223411294,11.544679032657923,9.663063619618695,9.977564233828893,9.346454496772802,5.71698388100573,0.3903732585100074,3.219968401241411
2025-02-19,20.93415587552175,15.64533540619438,13.597505660951128,11.548513616378395,9.659889249314944,9.911487293101748,9.349558936675901,5.7420131213176395,0.3905029216160804,3.221037918928036
2025-02-20,20.934229028232267,15.645320930933861,13.59749308036837,11.548502931548771,9.659880311864269,9.911478122869408,9.349550286346723,5.742007808735091,0.3905025603178802,3.22103493878336
2025-02-21,20.9367429166245,15.64703801415401,13.564366350328081,11.54983868849831,9.6609976213835,9.91262453343546,9.350631701560804,5.7658049466300465,0.39054772777480934,3.2214074996104807
2025-02-24,20.94168274749807,15.628489272190368,13.568346303132875,11.553227553978349,9.663832277539731,9.905999432167937,9.35337529251862,5.772032101264756,0.3906623193070947,3.222352700402197
2025-02-25,20.9606718907508,15.642591470227615,13.49026299385445,11.563652483739508,9.672552331935464,9.914938003472962,9.361815209416187,5.777240431919864,0.3910148292200242,3.2252603554631247
2025-02-26,20.999972763351582,15.645432429995942,13.48129558587982,11.55596575520458,9.666122677972755,9.908347228025455,9.355592112327258,5.773400115986503,0.3907549091947924,3.223116422061306
2025-02-27,21.071746627708755,15.620048230886214,13.456715227243556,11.53489583793722,9.648498499307347,9.890096578431326,9.338534122024274,5.832182693319475,0.39004244830809925,3.2172397348337314
2025-03-03,21.05725175020272,15.617337748359262,13.454539340028282,11.533030699828888,9.646938382727878,9.876947734371564,9.337024125218784,5.870231316590922,0.38997938028872325,3.216719522382975
2025-03-04,21.120815267595194,15.543567752684245,13.470682510998177,11.546868385511258,9.657495486971548,9.824042689488435,9.34822697453188,5.877274601045458,0.3904472895683822,3.220579041605424
2025-03-05,21.316173044938306,15.436189990959132,13.47143024132326,11.52724891747113,9.65803155500181,9.757978430699945,9.348745875692893,5.872975171975836,0.39046896250726393,3.2207578094304217
2025-03-06,21.364871841615955,15.398712695201656,13.469237134377485,11.52537231719828,9.656459257502112,9.756389862159727,9.347223928939878,5.872019069883386,0.39040539537456576,3.2193084977469595
2025-03-07,21.434358179996053,15.382065772545145,13.454676089356624,11.512912705453482,9.646020051733602,9.76136552925964,9.337119024921074,5.865671068642713,0.3899833439635079,3.215828234128161
2025-03-10,21.500059821775064,15.377591887580072,13.460870017421575,11.518212732941477,9.650460645763271,9.675544588126517,9.341417414803534,5.8683713599325635,0.3901628747647697,3.217308656891158
2025-03-11,21.555061571331873,15.367903253361142,13.452389011629462,11.51095569615437,9.6443803840471,9.66390557046467,9.335531865422329,5.86467399925458,0.3899170530908017,3.2152815952436713
2025-03-12,21.586795285151062,15.362808127580669,13.447928961814457,11.507139315600794,9.639612871752904,9.660701567055723,9.332436732124197,5.858573770141695,0.3897877786935923,3.214215590084911
2025-03-13,21.613869549899263,15.357503705499786,13.443285703190464,11.503166166722897,9.636284536532974,9.657365950397393,9.329214457715821,5.8565509402130305,0.38965319399507964,3.2131057958332896
2025-03-14,21.644106034008814,15.353409156536443,13.445035859923365,11.504663742848322,9.637539066759745,9.624275708603191,9.330429011051688,5.857313393848688,0.389703922230425,3.2135241041893163
2025-03-17,21.726498281357447,15.346225343841938,13.453631892189517,11.512019205620982,9.643700790510225,9.514940120067092,9.336394385162375,5.861058244769954,0.38995307794296,3.215578658537513
2025-03-18,21.72746695017719,15.348707446925333,13.452973136889671,11.511455521128616,9.64285904181302,9.51447422228707,9.335937229850563,5.860771258830962,0.38993398394225864,3.215421208155315
2025-03-19,21.702249395476358,15.353280963920854,13.45738678596497,11.515232197443895,9.646022669321978,9.517595729326878,9.3390001625051,5.862694059641151,0.3900619134155537,3.216476122983261
2025-03-20,21.707698920162493,15.350827852841537,13.443228660798123,11.51782943480202,9.648198310247363,9.519742403815405,9.341106555124345,5.864016378442011,0.3901498910920897,3.217201592674613
2025-03-21,21.70854302961998,15.350216469115788,13.443178954538219,11.517786847694572,9.648162636090142,9.51970720462315,9.341072016437103,5.8639946962755065,0.3901484485151331,3.217189697090407
2025-03-24,21.762928333085256,15.321738594089737,13.438632386771662,11.513891459661659,9.644899566737566,9.511867275110173,9.337912807065672,5.862011456346952,0.3900164978533001,3.2161016232780186
2025-03-25,21.785848673003777,15.3039617543958,13.438520624666166,11.513795704623876,9.644819355131814,9.511788169864696,9.337835148508894,5.857342438879671,0.3900132542892437,3.2160748766360574
2025-03-26,21.806317023762066,15.30015960336805,13.435019686768959,11.51310571794334,9.64230673379981,9.509310205168719,9.335402501206236,5.8532298375622345,0.38991164993706157,3.215237040483527
2025-03-27,21.807541033230997,15.300823952715357,13.435603049739761,11.513605629347369,9.64272541310455,9.505103846534581,9.335807854399881,5.8534839910823955,0.38992858031928357,3.215376649525828
2025-03-28,21.809207402025685,15.300419578936067,13.435491338015215,11.515357588142896,9.64264523765718,9.505024815356096,9.3357302308506,5.850848555857964,0.38992533821738495,3.2153499149409153
2025-03-31,40.244302825820796,28.183598069045846,24.78533752919464,21.24314008404976,17.788424023867563,17.53454654876612,17.222237656350632,10.793446450210977,0.7193210040304311,5.931568180970652
2025-04-01,21.8279319489158,15.276618937056968,13.436496810417523,11.517235668900117,9.642720124832655,9.505736143278138,9.336428889267056,5.85128641604521,0.38995451907550727,3.2155905422110242
2025-04-02,21.8320727709785,15.29001875869559,13.43000733604936,11.524509350237434,9.638062944767611,9.501145122871353,9.331919639808515,5.848460398687153,0.38976618130473295,3.2140374965997593
2025-04-09,21.887948913420203,15.287586340450684,13.418631778394394,11.51474779782138,9.62989926041756,9.492912874268052,9.324015266621078,5.84350660403959,0.38943603943984456,3.21131512512721
2025-04-10,21.876230842047597,15.301878427507717,13.419027987818982,11.52708305920062,9.63018360064746,9.476768880270955,9.324290575071645,5.843679144163457,0.38944753824476364,3.211409945026803
2025-04-11,21.87544071789621,15.300099610016055,13.417468048507025,11.528049569354714,9.629064108088562,9.475667221913875,9.323206642059704,5.850565192485655,0.3894022656269999,3.2110366240512
2025-04-14,21.879117260294766,15.279022077497972,13.41921371904122,11.538776675004938,9.630316890910521,9.476900047138525,9.324419631504538,5.8513263762818815,0.38945292854332636,3.211454393782312
2025-04-15,21.90887046834991,15.26147492672937,13.413928579434758,11.538843954283847,9.62652400331751,9.471691802970648,9.32074722114328,5.858429934039821,0.3892995430215967,3.210189566709259
2025-04-16,21.925289470081342,15.25826613483778,13.411108242248037,11.53641786184543,9.624499984517602,9.46970033831845,9.318787493249985,5.857198173508153,0.38921769108899884,3.2095146103042214
2025-04-17,21.92730844981369,15.258772696480285,13.411553479797242,11.536800861245824,9.6248195098475,9.465403729769072,9.319096869181497,5.8573926275765915,0.3892306127900065,3.2096211634982907
2025-04-22,21.926794967195633,15.263398721776305,13.41067540074932,11.536045525696398,9.624189355230111,9.464784012395707,9.318486730787107,5.8570091333192345,0.3892051291466376,3.209411023703547
2025-04-23,21.929532264310307,15.261008938802744,13.410601202154904,11.535981699055492,9.62413610650839,9.46473164563198,9.318435173457084,5.856976727654928,0.3892029757522217,3.2093932666719476
2025-04-25,21.93041316559185,15.257869126864017,13.411083507695427,11.536396584846587,9.624482233732435,9.465072039954606,9.318770306300525,5.857187370882913,0.38921697324187654,3.209508690889766
2025-04-29,20.805251837837506,14.474988339760406,12.722961232879795,10.944464437337048,9.130650351707516,8.979419489980543,8.840624493698856,5.556655270299048,5.500155646034228,3.044828900465053
2025-04-30,38.399933475905144,28.198425285220548,24.78533752919464,21.32068472036575,17.787231029462703,17.49262131682385,17.222237656350632,10.824805160281619,10.714739411275225,5.931568180970652
2025-05-02,19.92970286807931,14.635018662758444,12.863621767299469,11.06546254371456,9.2315955746444,9.078692758296022,8.93836329389843,5.6180876747212425,5.560963410704864,3.078491445883259
