date,UOB KAY HIAN (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,GET NICE SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TSE\,QUAM SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD
2025-04-10,57.49235256554597,19.97320937857524,6.2184506516489995,1.844929215254874,3.8012517261067345,3.6033773735446757,1.0843941587348769,2.0811342499542413,2.0887132647243165,1.8121874159100733
2025-04-11,57.53248392867006,19.9871512696713,6.222791314189919,1.960181044657547,3.803905112279662,3.323475564815449,1.1560224692874994,2.069409854090804,2.1222236273826893,1.822355814955063
2025-04-14,57.45044595114259,19.959144958224744,6.214071840901267,2.2551038484035333,3.798575020469664,3.0670265870733435,1.2938129317918394,2.058330478445123,2.0804853356190933,1.8230030479287986
2025-04-15,57.24254075105672,19.977688579082006,6.219845204060794,2.501749676308548,3.8021041964501423,2.9089781381322504,1.3359514136576525,2.081244997079097,2.1151674127241593,1.814729631448631
2025-04-16,57.06277723311156,20.00467691789186,6.22769290691333,2.876650229021776,3.8069013872111994,2.5198757426816947,1.5215487334523556,2.0717527311158213,2.110707800305657,1.7974163182947362
2025-04-17,55.99544145539552,19.96951648523132,6.216747047703366,2.921405025393026,4.767251971165651,2.54213115411438,1.6117360571222028,2.082343061470937,2.0877852501529994,1.8056424922505916
2025-04-22,55.76732364011043,19.904503352213283,4.782315285332932,4.237943467536414,4.095732979629961,3.1864369921183826,2.277141004606804,1.9709820386025936,2.0434334945560515,1.7341877452931431
2025-04-23,56.05360582546607,19.987282537649524,4.806743085267487,3.7577074975817464,4.077800585499448,3.19950507477649,2.378598191174634,1.968217465398133,2.059574456557326,1.710965280629139
2025-04-24,55.840015134515355,19.909500398726166,4.788122643687086,3.638405096763929,4.062003933539509,2.974068614276829,2.920453002916299,2.0241505307643717,2.090298702512857,1.7529819422976007
2025-04-25,55.92256413883343,19.93710543553076,4.787906413337525,3.745341125264326,4.067853647870871,2.980485076613081,2.5594764473229485,2.1195167404089594,2.095086861298529,1.784664113519572
2025-04-28,55.69486230381524,19.857038530410577,4.768593255073629,4.153085265670141,4.051444993541947,2.9702333182549223,2.4956759501302535,2.1389448018597266,2.0629079621837274,1.8072136190598387
2025-04-29,55.75508611734404,19.877801227589302,4.77374961706303,4.224227752492091,3.7076771997954077,2.975572264092834,2.6405411918221646,2.1618204333430158,2.0697475131388017,1.8137766833193063
2025-04-30,17.632875154830284,6.450540368973348,1.549128309699403,1.3133938940607788,1.203177412761705,0.9737706656736537,0.8731032114599904,0.6876109443069931,0.6797066508506553,0.6208018090707745
2025-05-02,55.24875653544581,20.211356981668796,4.855296553936238,3.9234573979539693,3.7698931888830036,3.051097337034399,2.6689892111770663,2.16673475521054,2.151701323813602,1.9527167148765763
