date,THE HONGKONG AND SHANGHAI BANKING,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG
2024-06-07,13.962691915375636,17.323170572912783,14.147578552831186,19.450767820539504,6.5780174729940315,7.630051983220805,6.082314055468515,6.083192635316107,5.730253622216034,3.011961369125398
2024-06-11,14.127808476311083,17.088226140943842,13.920830439616537,18.907214999149712,6.493353771608222,7.5223040715079845,8.002404714454345,5.300766718444916,5.6641566203699085,2.9729340475934514
2024-06-12,14.490346377065869,17.0399971810405,13.969818919565174,18.91957241336877,6.499605789128444,7.487878291699469,6.8271996756447395,6.153259960029672,5.647812045799037,2.964509346658327
2024-06-13,14.76471652977348,17.031820699543747,14.087103164415224,18.923107908827408,6.466918726666682,7.458110636865978,6.568715715883348,6.087015360122837,5.649404403017017,2.9630868548842746
2024-06-14,14.741306340944996,17.025426550086184,14.170149028972126,18.908766319938234,6.460248117176795,7.750414649106209,6.79258933255228,5.545087441685423,5.644145620105386,2.96186659943237
2024-06-17,14.574787196341191,17.04344389430254,14.265151737894138,19.002119811819167,6.467595461822656,7.800736105834974,6.126845068749739,6.090930644009744,5.657952761234548,2.9704373179913044
2024-06-18,14.442549039072059,17.02732620900492,14.394210253670808,19.010800631622704,6.461533330441929,7.784235419472736,5.683209948497573,6.574854999015805,5.653627066980333,2.967653102221136
2024-06-19,14.225966890246458,17.007134685239386,14.342987622247117,19.06066287246126,6.4842431642021126,8.13441821053611,5.553567850086414,6.58024235341149,5.646436408064197,2.9643399435054496
2024-06-20,14.312188697435074,17.002228292980767,14.331040376941987,19.0387642471204,6.4813963441949065,8.197963605103752,5.461496341959847,6.565653688393078,5.645783645487582,2.963484760382607
2024-06-21,14.093878718426792,17.019999102852694,14.291882396808925,19.096774434128598,6.491297768843274,8.250799292504443,5.544064102160093,6.588444492524396,5.654323084024701,2.968536607726085
2024-06-24,14.05707671006065,17.025791880898115,14.358331177956558,18.86749330754656,6.541992681354171,8.20609940330171,5.711972733736792,6.595281278648716,5.666218367196299,2.9697424593004276
2024-06-25,13.948279681734284,17.017654383276394,14.528278687859864,18.71863596812778,6.587550536687303,8.222675141397005,5.818031441957997,6.524973967466383,5.665585057975455,2.968335133517532
2024-06-26,13.941214497001297,17.019456232740943,14.663456439292558,18.599426978349786,6.655113863141825,8.22359594707768,5.676394315946869,6.585885710969569,5.666794438329992,2.968661577149481
2024-06-27,13.88704294766131,17.031364137947154,14.791295479344601,18.526293535083415,6.728327917287761,8.22947503872265,5.633968738979036,6.530205037536,5.671241054699477,2.970786112738595
2024-06-28,13.809369572736319,17.039410572488134,14.889464662964588,18.37440321075689,6.829340463455217,8.250729998102093,5.4746551609650504,6.686516282329492,5.673920421398654,2.9721896548035636
2024-07-02,13.698405456065426,17.02903756909298,15.022184819222712,18.30385821459308,6.893989297715411,8.245165267230385,5.525504032856372,6.636445279471579,5.674872777549457,2.9705372862025943
2024-07-03,13.72023545839039,17.032383569936112,15.080937715381443,18.211773828042197,6.963113990790308,8.242980997923839,5.972052774062503,6.130052313747567,5.6754336879582565,2.9710356637673856
2024-07-04,13.700107724575691,17.03932175263897,15.24337057080868,17.9835608630997,7.047503065291974,8.233058065285233,7.028273123865883,5.0632425110784345,5.689307407253138,2.9722549161022935
2024-07-05,13.657739505340711,17.031008810195583,15.312795323659023,17.907117837290134,7.128162646061886,8.229628147515786,7.509012786773354,4.5705231182786905,5.683206977300716,2.970804847584114
2024-07-08,13.621386593983337,17.02415836685954,15.366556045016386,17.925134195331776,7.206915744810837,8.219475593520182,6.923858258162239,5.058758599569433,5.684146712577631,2.9696098901686363
2024-07-09,13.547935760635873,17.02247280876359,15.502162655960506,17.812425478161845,7.284882218508773,8.22599222255441,7.041281127928118,4.908775061243411,5.6847567964830255,2.969315869760442
2024-07-10,13.496524344004989,17.01364382059675,15.607026048322265,17.730004094748864,7.380292425686802,8.222057546467846,7.0370692946464155,4.867665071140022,5.677927562417303,2.96778979196874
2024-07-11,13.338649858505477,16.996317499102435,15.653020599056855,17.680105904325742,7.470169847883722,8.212922062848046,6.505867720159412,5.503759725436734,5.6743422230798,2.9648445596017745
2024-07-12,13.243049490984394,16.9982600639438,15.666033995298918,17.68427389068584,7.568529175870545,8.214543966619289,7.079580482804322,4.902626655906584,5.674990762253124,2.968111515633185
2024-07-15,13.200376363558346,16.99182611861548,15.635615190096905,17.63396819462942,7.663328205058859,8.205971004457858,7.1278191533256114,4.900094165039897,5.674013537934332,2.966988067283289
2024-07-16,13.222821010630554,16.994414945938637,15.700351687808798,17.636362113744223,7.762369574054545,8.217249453981749,6.926010777285797,4.900834582138365,5.672145745092038,2.9674401093252945
2024-07-17,13.220490929814524,16.979055032256635,15.75177407525652,17.620811966024867,7.766848188310045,8.196563499292743,6.9255497771425185,4.901084761204921,5.6711138395248115,2.9667079311724147
2024-07-18,13.201779401745602,16.970416833304803,15.8166478264171,17.53048214173089,7.854785756727477,8.192490890333524,6.90020930082824,4.8997606233075475,5.6682286253870835,2.9651986002177324
2024-07-19,13.165512968019607,16.965622594820644,15.804775938078855,17.52591934459081,7.918127527283896,8.190079049705577,6.501678339223373,5.297296004564122,5.666627318826393,2.964360914886725
2024-07-22,13.590576386638507,16.888798685253022,15.763173743834786,17.393610151295388,7.9453060819848345,8.152992648145617,6.152937382310087,5.520699617960244,5.6409676377706655,2.95093766480685
2024-07-23,13.578950223309477,16.896389952967077,15.93460790389586,17.22078042115905,8.008446560413716,8.15908275415929,6.3270174981215215,5.27779322927487,5.644667388621193,2.952264068077948
2024-07-24,13.536673859266953,16.90211289930455,15.92166243473055,17.218169798230488,8.069389728467172,8.16184630263888,6.064087547129394,5.5271846327823635,5.645608773234166,2.953264024215484
2024-07-25,13.473779652134668,16.915545764421186,15.944797762621802,17.186531551421215,8.121940029703456,8.168627255459993,5.770101932239935,5.811202239748213,5.65175618338702,2.9557176288625135
2024-07-26,13.317888643886333,16.912725572208842,15.983623957998327,17.079200542320326,8.175078246944842,8.1705777580269,5.315671572578666,6.440052800997338,5.6499171478257875,2.955263757212638
2024-07-29,13.305248570224585,16.91513570704235,15.988621349405225,16.97615054264568,8.239669527737268,8.16902244239205,5.561486049285795,6.236413149741275,5.652567766744675,2.955684894781095
2024-07-30,13.288549207194134,16.898007872725053,15.929931544624642,16.93315034185304,8.337964716030651,8.160193442606396,5.619746791646355,6.235830886706636,5.643933152853049,2.952692043760049
2024-07-31,13.282019245718116,16.889744831998442,15.909708773775943,16.984695961314806,8.4048245674485,8.156243099405055,5.566012688297649,6.223015931805128,5.632472252362909,2.951262647873449
2024-08-01,13.172841504734127,16.77103887826003,15.805677398850005,16.925800028692073,8.40199304021966,8.099010216888738,7.489019802244655,4.847134825196267,5.556930856894647,2.9305534480197992
2024-08-02,13.181720466022567,16.83442144341474,15.89669282368421,17.009416709996916,8.499010368855663,8.130092931601785,6.8274479359083875,5.1034595834273295,5.5759372904432425,2.9418004466451606
2024-08-05,13.18579399368081,16.870841274818023,15.932587900301836,17.050435363844123,8.580398821404648,8.147707613902462,6.823832381097946,4.872210359231001,5.5880181319202045,2.948174159798945
2024-08-06,13.143882095610099,16.81924132838964,15.880603729781539,17.018036036048322,8.611842633667658,8.140963924595589,8.200812398302697,3.6771185985024206,5.568300850097507,2.9391984050045292
2024-08-07,13.139666938076031,16.811508629798247,15.852855459761592,17.02878460816953,8.665926624316302,8.119276575873515,5.646201732540206,6.231594328424793,5.56629845668943,2.9378866463503552
2024-08-08,13.0594064787717,16.83616893740869,15.87646376569265,17.039060561549064,8.717024406396098,8.131367922181985,8.735480790140526,3.087500650490765,5.575264696936782,2.942261790431739
2024-08-09,13.020106769606457,16.820215607530308,15.934382378592707,17.027238328130366,8.747352515000358,8.150072302331873,6.876998449082674,4.910664034773003,5.573383132716908,2.939586482235343
2024-08-12,15.825895630023886,16.304470739225916,15.400664833308028,16.485200457512104,8.481761323110272,7.880321539537101,6.5965404692130996,4.763744199890948,5.411948523894431,2.8494522842842116
2024-08-13,15.914075677391033,16.29639862973205,15.286437512181916,16.49538314165432,8.478685243383856,7.878666342608268,6.624886099746995,4.764319324258029,5.413012874479689,2.8481351545638476
2024-08-14,15.800296747113352,16.298141890550287,15.266003449804701,16.500173339035523,8.53113808851493,7.893047298540895,6.655377277519016,4.768548644120336,5.438718437279826,2.8485548275211334
2024-08-15,15.769764303515924,16.29732906748992,15.227395176264015,16.480071968208595,8.578038197380149,7.893066424387661,6.403319886257434,5.0504395055117834,5.452081301845628,2.848494169138894
2024-08-16,15.7940701415867,16.293833732940325,15.218956918014998,16.491046401943205,8.621596153441962,7.873960716950195,6.642884424667785,4.774024412378689,5.441678556912655,2.847948541163487
2024-08-19,15.789445111973949,16.29920294643967,15.106110841758834,16.43282250616768,8.666376629773277,7.9704510690863675,6.730921600633797,4.712216948010657,5.443565336857443,2.8488870092983216
2024-08-20,15.678485633106504,16.307786297672397,14.921883578597276,16.42280866853487,8.707939720780546,8.048142611966314,6.878907648751152,4.714851553757412,5.468714405004802,2.8504798818287256
2024-08-21,15.705266000685445,16.315035627385907,14.689897598819885,16.39849057222678,8.74832372099232,8.14827352636737,6.950510069716169,4.7210155602775155,5.47175663335896,2.851430690169647
2024-08-22,15.64568145302504,16.32188597822247,14.508683776486379,16.534640354865868,8.827174658762114,8.171942179548697,6.931500463384251,4.722810249175008,5.483052938747372,2.852627947782803
2024-08-23,15.600434819508788,16.331300414141978,14.401671858341093,16.61663785517431,8.865689769243856,8.256825776222339,7.066007515035433,4.525089432979222,5.481979551957583,2.8543630073953956
2024-08-26,15.611381789169359,16.345649531520902,14.240652733874008,16.548813496733946,8.926426141785402,8.295998691945146,7.3656693577657935,4.325871761062836,5.482571691860226,2.856964804282379
2024-08-27,15.920157639491405,16.34057735699301,14.177072420064235,16.472744206043096,8.962797649159123,8.334590539430577,6.050627701424183,5.407895553372219,5.477277055650225,2.856259878371927
2024-08-28,16.033681030425477,16.349242706226306,14.214170169475063,16.37311465019888,9.017695221086075,8.325206483178523,6.383571186494794,4.975222273995668,5.470321736236083,2.857774542683133
2024-08-29,16.04559272533976,16.34783885281087,14.220296706030341,16.32316679759129,9.066718080248389,8.275858289692804,5.456267487021384,5.941474118918204,5.465158782996441,2.857628159350518
2024-08-30,16.050217896539518,16.34690707180377,14.248123750531452,16.259421574663044,9.113993167765111,8.287216624802683,6.0144019968428974,5.357405350239388,5.464847284259474,2.8574652825526607
2024-09-02,15.937506609493331,16.047305058957285,14.05279586907167,15.852783055699234,8.96376109826393,8.138530028625718,5.112079152699276,5.811182677686127,7.278907517848358,2.8051489316550704
2024-09-03,15.962876875713356,16.047079195385955,14.154449553039964,15.85818250011662,9.072030712609035,8.153913034494972,5.44132666315366,5.251113733436848,7.253918282472879,2.80510944957671
2024-09-04,15.946303185033628,16.043187120011456,14.166991942174006,15.877293754470656,9.106698967516746,8.151443318293065,4.768213600675457,5.882264949664161,7.253058016752625,2.8045451454081967
2024-09-05,16.00668242325191,16.039350819273878,14.196764952577002,15.792769530624273,9.134143520634447,8.123902741336508,5.318775879972737,5.337675851999761,7.246243121099106,2.803691159230381
2024-09-09,15.79884169174582,16.04254715951846,14.179598627372528,15.79960253330846,9.17282179766018,8.123678781280171,5.124213282383517,5.698742465824477,7.255703778883133,2.804249882023255
2024-09-10,16.019721577831003,16.046332195907347,14.163574306801827,15.727849589777081,9.211962987466169,8.128826433631414,5.29000790190257,5.340060590684881,7.26671933127027,2.804945084727434
2024-09-11,16.039128158676434,16.047489498765707,14.173255272219926,15.647703413749275,9.28266380597388,8.132571224907839,4.793244652981548,5.756567729857542,7.322010905379557,2.805365337488294
2024-09-12,16.018808112076773,16.036283227626917,14.223326188078648,15.529183295120443,9.313304821568384,8.126523624447092,4.45997926838992,6.1722873618005005,7.316897804075258,2.803406296816064
2024-09-13,15.565144772323972,16.02051375175048,14.200177128218701,15.524079475177494,9.349450151922255,8.120309748244802,5.361389730322618,5.751315186056323,7.306962575757277,2.800657480226075
2024-09-16,16.007785649923882,16.020136393766755,14.195057356750052,15.484235160441303,9.390641100102677,8.11910583581458,8.595563909242006,2.07024596335519,7.316637118952288,2.80059151165127
2024-09-17,15.88722085176017,16.032196400117623,14.195428898749954,15.483366940880938,9.43869227804502,8.125217922849082,7.824138543228437,2.8906430418821127,7.3203953172112595,2.802699805275402
2024-09-19,15.859787525120192,16.02784410936471,14.193122594145304,15.480851387407638,9.437711266320385,8.124081992271336,7.85818681030762,2.893741102893419,7.322428756254161,2.802244455915234
2024-09-20,15.885400613110559,16.047393156314083,14.210433844370717,15.499733271242025,9.449222375324252,8.133990877034861,7.738034600816668,2.8969252290785312,7.333203699250805,2.805662333457498
2024-09-23,15.901484117924012,16.05836582229559,14.215445480806425,15.427025665660002,9.454299617476833,8.140007993685092,5.261598308385594,5.398003945239077,7.33618829783276,2.807580750694618
2024-09-24,15.937118905546994,16.049149250267764,14.220340107374119,15.36789418146533,9.444175384806698,8.136986642013815,5.726479439361356,4.982202685766914,7.329655379545071,2.805998023851942
2024-09-25,15.915735225104113,16.048040978073693,14.244988642337997,15.363421697144267,9.53727744394616,8.13411984053447,9.482421218687936,1.156097747773926,7.31209295042303,2.805804255974408
2024-09-26,15.724893594086845,16.483056378402086,14.267672991370201,15.385778592695287,9.64378629825919,8.137827081134942,8.706761721755955,1.9675901406335545,6.875104653848547,2.807528547813391
2024-09-27,15.965207981846977,16.47877801278543,14.28610457174927,15.345354652313913,9.726917607058509,8.142078604037495,5.529824328326707,4.819882436212303,6.899051983969111,2.8067998217002845
2024-09-30,15.858770534370258,16.483088349644618,14.257815709611599,15.347521425415241,9.734813900044676,8.150289610853084,8.07582907844335,2.37647174840037,6.9075441931913355,2.8078554500254684
2024-10-02,15.755337302031947,16.492325900636644,14.265147882489892,15.305645754445848,9.750102907643912,8.079621021813553,7.947882533500307,2.68648514422503,6.906117163549286,2.811334389663582
2024-10-03,15.526140507175704,16.416768563119525,14.820467641897245,15.44921268106677,9.906089641911873,7.9553598129719365,7.926461565393771,2.351166783520733,6.843150421921032,2.805182381021409
2024-10-04,15.674282744625353,16.377614571322415,14.786804110672872,15.414121004741332,9.895067927130292,7.94325901611195,7.788176145002433,2.478691325482855,6.843264359446151,2.7987187954643438
2024-10-07,15.736003316917502,16.3734941014199,14.806745826959494,15.434908730444846,9.845605678859059,7.955718610258486,7.690824426800277,2.5694394357684804,6.784766680979312,2.802493191592639
2024-10-08,15.734991508123116,16.383961002152525,14.809774825960023,15.438066232009614,9.820762734407149,7.9611171264461875,7.622718036820672,2.6388815376915673,6.786660501980646,2.8030664944084993
2024-10-09,15.522670200801494,16.417763769861093,14.841642799740049,15.47128617597754,9.968639261361217,7.970893355266728,7.785669203817741,2.502048714778725,6.710288328664252,2.809098189731165
2024-10-10,15.507656967010258,16.43998483124133,15.00560456233209,15.380464068662517,9.993870143361292,8.007742685311973,7.449507166495403,2.65504470032321,6.746986134588741,2.8131387406731876
2024-10-14,15.339499708956481,16.467862225619818,15.361238186145517,15.190842793080254,10.034411395201365,8.02074335991298,7.372785462267709,2.660639883796314,6.734271076942,2.817705908077563
2024-10-15,15.488197942372416,16.472775386502818,15.339809029006494,15.119486300178442,10.042360182950135,8.013132665657666,7.303960158741421,2.6618517831323407,6.739527517225502,2.8188990342327593
2024-10-16,15.505730702516137,16.470100457055423,15.357896276433278,15.062188575944486,10.042393260303585,8.014176515256898,5.3683059343402455,4.620750243310516,6.739549715765458,2.8189083190739717
2024-10-17,15.505551248420815,16.464151605676275,15.46698008807486,15.026406667652658,10.038822475165206,7.996433965250999,7.246429162062985,2.6945208259874227,6.742278779899152,2.8184251818096255
