date,GF SECURITIES (HONG KONG) BROKERAGE LTD,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,SPDB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-06-18,9.787809911616396,20.19785979189317,12.754076440773781,0.2518679865776876,21.98949845486861,13.277260590276304,6.905775972737292,8.387811627682694,4.1751215942841595,2.2729176292899025
2024-06-19,9.793374639598792,20.171584489230828,12.722490259980853,0.2520111827416338,22.033717449979147,13.284809198617028,6.909702158997819,8.393119705043176,4.177495303640534,2.2616956121701866
2024-06-20,9.800658435740205,20.20789869782751,12.751817537445618,0.2521986153833939,22.09015877235086,13.294581778118436,6.914841231460188,8.23501202252176,4.188159626099315,2.264673283052717
2024-06-21,9.790944160216384,20.115066971394377,12.727853368091962,0.2519486396442511,22.24827285351717,13.281404374659944,6.90798733757476,8.22684970167302,4.172683634656159,2.2769889585719696
2024-06-24,9.78576194651578,20.135638536274275,12.760894017354419,0.25181528665286973,22.30494864630931,13.274374707797653,6.904331033745572,8.129940288354051,4.176619555379041,2.2756759816170313
2024-06-25,9.808781807895636,20.07219496369044,13.74792219527623,0.2524076526866809,22.376543497512895,13.305601123006596,6.920572665637511,7.046449312883106,4.1882814355484275,2.2812453458624775
2024-06-26,9.797718868626571,20.07826553262013,13.746663129260488,0.25212297202119066,22.34396667796018,13.290594258745047,6.912767223880668,7.099158089083754,4.18539243664801,2.293350811153964
2024-06-27,9.799256606042505,20.057668601918106,13.772239703998569,0.2521625423469667,22.373704479721216,13.292680197762664,6.9138521724233195,7.057056424452876,4.186589059240051,2.294790212093731
2024-06-28,9.804019116916049,20.083724588798432,13.815760689884046,0.25228509519950526,22.404126039788945,13.301300513357942,6.917212355493628,6.983049261450125,4.183115835771591,2.255406503339737
2024-07-02,9.777675494855648,19.98448311689465,13.794901419863049,0.25160719941817816,22.38840928007788,13.265559616746355,6.898625648773499,7.187681068525971,4.187385741344397,2.26367141350037
2024-07-03,9.78919347813109,19.876573193587415,13.87153949344317,0.25190358965084686,22.384265125232655,13.282911652313729,6.906752146210227,7.172381785611025,4.179378178124089,2.285101357695755
2024-07-04,9.827735256149477,19.83852661767436,13.886610795021573,0.2527005201858598,22.321698988763377,13.324933911322741,6.928602575934989,7.1153296539784225,4.211314747789179,2.292546933180025
2024-07-05,9.831652409899283,19.852650347515723,13.872065798917745,0.25286525917165487,22.357142508045914,13.325177346253902,6.93268643991808,7.060405694705326,4.214601398051534,2.300752797520834
2024-07-08,9.866079360458961,19.95277419897092,13.519481190883283,0.25347162952326213,22.478246049674222,13.357131093079962,6.949311007199197,7.043156924909752,4.210493626721175,2.369854918579265
2024-07-09,9.879404089808832,19.968421675557735,13.449404977125479,0.253813958095522,22.51751382860966,13.380603358044501,6.958696466707065,6.998668470897103,4.219005133925136,2.37446804122897
2024-07-10,9.90218670374716,20.001837446654456,13.352349402971523,0.2543992712750299,22.5873010522555,13.411459988444175,6.9747437195245245,6.902143547350234,4.233635133055132,2.3799437347222674
2024-07-11,9.936484622653134,20.032699143146807,13.117405097384466,0.25542088206476654,22.694079766775893,13.465317423497527,7.002752736232008,6.866636914434657,4.250636468436557,2.3785669453741844
2024-07-12,9.921639520353267,20.050286222648413,13.132047280578737,0.25574283229476347,22.704949371765103,13.482290045338125,7.011579492430704,6.817043386368617,4.252271981661347,2.372149866560922
2024-07-15,9.912807850577641,20.052706011484272,13.188726506570934,0.25579744094458357,22.657893445175684,13.481883842679911,7.0130766717876085,6.807329788944422,4.260845130391563,2.3689333114433797
2024-07-16,9.91925977194683,20.06290874623756,13.18317562142016,0.2559639311056249,22.659163171685186,13.485508799272935,7.017641253279002,6.782723452369973,4.263180080276776,2.370475172405952
2024-07-17,9.922826049621381,20.096429095347375,13.18649040785882,0.2560559579779903,22.65580047025378,13.490357252692498,7.020164310231331,6.738357300010234,4.262191725178157,2.3713274308284342
2024-07-18,9.950086302044852,20.140757042829602,13.204470940910678,0.25675940173626116,22.71848074617852,13.52741832200402,7.039450292893341,6.510834014615901,4.27390093198321,2.377842004803612
2024-07-19,9.95334175615519,20.132613353176186,13.198235951096592,0.2568434078869996,22.72690329497371,13.531844202166443,7.041753449538908,6.504545341076963,4.2761788611049605,2.377740382824044
2024-07-22,9.929126170286779,20.09701379046118,13.413584779560168,0.2562185309611594,22.67314633825643,13.498922441489139,7.024621496321683,6.468758135466206,4.2666527630090325,2.371955554188228
2024-07-23,9.924906797438593,20.049920858116085,13.407884689295923,0.2561096511368729,22.66186686628543,13.493186087065546,7.021636390008999,6.550894133445655,4.262646933305487,2.3709475939014113
2024-07-24,9.908608243131726,20.045015856055347,13.348766124390682,0.2556890711613869,22.630562460604686,13.471027750397893,7.010105549028692,6.706429462266214,4.256741428709905,2.367054054253471
2024-07-25,9.928170640658262,20.08184859067306,13.38159101745411,0.25619387376640634,22.68182191909218,13.4976233724548,7.023945481750641,6.504913363649221,4.26777757009672,2.3761141704046067
2024-07-26,9.92971703808815,20.07784671759523,13.391353552838027,0.256233778151845,22.654751542966377,13.499725742654528,7.02503952129063,6.520515212109647,4.268771380280544,2.3760455140250265
2024-07-29,9.935405824862857,20.107897501930065,13.366538949446284,0.2563805758221907,22.61406186063139,13.507350054110844,7.029064203138785,6.539067363786671,4.265729383767588,2.3785042825033242
2024-07-30,9.934443526144857,20.128885879132962,13.3214575364373,0.2563557439528355,22.619004750687854,13.5049443796542,7.028383399597324,6.559203443531015,4.268608464269453,2.378712876592198
2024-07-31,4.955685816309597,10.040193241835134,6.667157089384493,0.12788018985594435,11.273383243756134,6.736242719657208,3.5060302908064873,3.3971452360350276,2.1297854393602376,1.186594259917792
2024-08-01,9.9091028253576,20.072943895726176,13.331261827393362,0.2557018337277175,22.51697650283715,13.469073075018445,7.010455454234446,6.805323255505244,4.258157976815897,2.3710033533839656
2024-08-02,9.910370059672697,20.08733428497963,13.263887730122189,0.25573453438123217,22.517228696547505,13.470795579254604,7.0113519924854515,6.85383539323961,4.25859305968747,2.3708686696296066
2024-08-05,9.91654807325522,20.08068636595598,13.28190567349151,0.2558939564227315,22.524035803841087,13.479193122187402,7.015722790707979,6.815267887495836,4.25642789844249,2.3743184281997665
2024-08-06,9.922313500408743,20.095718330898205,13.096202762431442,0.25604273177821646,22.579439586690032,13.48702985180946,7.019801693808164,6.905561915642886,4.261971567835689,2.3759180586971604
2024-08-07,9.931576064083252,20.11228366106642,12.85368236391653,0.2562817498364942,22.650764705904294,13.499620108383922,7.026354738132821,7.010100814175084,4.269351153633207,2.3899846408679735
2024-08-08,9.936318042610983,20.11453251328214,12.861586714280268,0.25640411536508023,22.668165372136876,13.50606570254475,7.029709575580721,6.962726854254522,4.273365335406109,2.3911257745385486
2024-08-09,9.939241792396,20.13055226922818,12.869214022554523,0.25647956197155575,22.67417668688178,13.510039846339755,7.031778059275809,6.902851624531225,4.293836776362844,2.3918293604583307
2024-08-12,9.645569650896482,19.537784634765877,15.445881805678937,0.2489014283685812,22.0009257428331,13.111927784353302,6.824011977682271,6.6999604008056295,4.164943464682993,2.3200931099328224
2024-08-13,9.648787544139424,19.510408416125145,15.52010237047451,0.24898446527085805,22.008478722567805,13.116302101821976,6.826288560904153,6.633447747663931,4.166332946477984,2.3208671245542147
2024-08-14,9.644531747169987,19.55017156454952,15.447842083378069,0.24887464553154992,21.999410661430137,13.11051688596145,6.8232776853887485,6.691035969093963,4.164495299307687,2.3198434581888847
2024-08-15,9.637127805726815,19.517491368869702,15.347210663947452,0.24868358873890192,21.999235843024547,13.099387597074639,6.818039572252986,6.847714039558898,4.167046966612516,2.3180625541935407
2024-08-16,9.702461675380881,19.644663519768407,15.46754659203263,0.2503695123355692,22.19328517992365,13.188193483960026,6.8642617369569905,6.166145686403017,4.195189833835125,2.3278827794037023
2024-08-19,9.639545813854461,19.526335872528655,15.670831993430856,0.24874598481280538,22.060659528085676,13.10267430513906,6.819750255708956,6.4437612226127525,4.174162073913515,2.313532949913262
2024-08-20,9.64436229206436,19.56262006259437,15.677703220912736,0.2488702727864077,22.056447536490914,13.10922116393311,6.823157799916729,6.387320218980783,4.176247728265061,2.3140497040555315
2024-08-21,9.643817758004106,19.586976419027923,15.67820293797865,0.24885622122591952,22.035493979322155,13.108480999139319,6.8227725549717535,6.4168947696000265,4.1563037119560144,2.3022006487741344
2024-08-22,9.645040477057515,19.582321333557395,15.68008419941555,0.24888777317462776,22.04489356678762,13.110142995444216,6.823637599729896,6.413020399349041,4.1505445598419515,2.3014270956421887
2024-08-23,9.649287476609796,19.564402771637006,15.688054522450102,0.24899736589886315,22.071335432297985,13.115915783185692,6.826642251281117,6.372663986203627,4.159194014286661,2.303506396149149
2024-08-26,9.649281007157514,19.559766684678742,15.690175829585225,0.2489971989563214,22.101059597773762,13.115906989501028,6.82663767429692,6.3249068261221995,4.161856007384233,2.3214121845440525
2024-08-27,9.646514638229565,19.573835569269164,15.689185680034246,0.24889282063779036,22.0994663036849,13.110408870151446,6.823775983624694,6.3218292720506595,4.165438708405143,2.3206521539123965
2024-08-28,9.651080244202923,19.58896251987456,15.632653019194812,0.2490106193030333,22.116747985014275,13.116613905161035,6.827005613554267,6.328232439627754,4.167303574928418,2.322390079138922
2024-08-29,9.64812855920201,19.579774502078273,15.746584683653778,0.24893446193085664,22.101138955939156,13.115799254143331,6.824917643134294,6.242324258786291,4.170717881442579,2.321679799689429
2024-08-30,9.647219084302732,19.546814952153447,15.75316906426561,0.2489109962770459,22.119940261190408,13.114562901400681,6.82427429647406,6.250658905553608,4.170324731288965,2.3241248070934453
2024-09-02,9.647085452224546,19.545052451661142,15.74186935288602,0.24890754839290177,22.133059522527894,13.114381240107441,6.824179767475769,6.248015052871522,4.173356998246911,2.324092613605848
2024-09-03,9.6741648364596,19.67823794856981,15.790437736543844,0.10685198299564382,22.251925458842827,13.15119332914351,6.843335250956008,5.980258446481498,4.1923375528340845,2.33125745717318
2024-09-04,9.67333794418638,19.652516324123717,15.789088060248698,0.1068428498993393,22.2514124485861,13.15006924036362,6.842750321803185,6.010624871817962,4.192299744350275,2.3310581946207214
2024-09-05,9.668119010967722,19.606353977769867,15.769891053375662,0.11383302995086693,22.286072561675354,13.142974550445603,6.839058539590312,6.02225038067431,4.216307086848058,2.3351398087022477
2024-09-09,9.695096783464457,19.681141293762096,15.655654015776877,0.13014127355381264,22.450761000990084,13.204481228961034,6.854356796672641,5.766225702011515,4.218996007207934,2.3431458975995505
2024-09-10,9.692283656901962,19.63905299267217,15.708566627109885,0.13010351179839258,22.459118724197516,13.216698773328133,6.852367938427674,5.743174835304281,4.217022873373227,2.3416100668867608
2024-09-11,9.685521670613793,19.655154863695028,15.662432309870455,0.13001274287396092,22.476166761084144,13.256660371056197,6.847587267568116,5.721287303724488,4.223917286166694,2.3412594233471253
2024-09-12,9.698862698518646,19.684961234388485,15.582111091959854,0.13016883406249913,22.48163488758543,13.277714345746098,6.855808369681545,5.719854606764689,4.229523686384378,2.3393602449083795
2024-09-13,9.70327263967569,19.695196863871953,15.482468849053316,0.13022802006363562,22.453623919853488,13.283751542145808,6.85892561264436,5.81584254557619,4.236266086872672,2.340423920242886
2024-09-16,9.71121536281869,19.671141912884394,15.584766412360853,0.13011920004834526,22.42769201951713,13.272651488215612,6.853194216362067,5.771497576489772,4.239253575917183,2.338468235385954
2024-09-17,9.70165313451318,19.59229975454147,15.556547848532654,0.34333820983553476,22.37079037368697,13.242073054972629,6.837405363469161,5.781901394942258,4.2307680091954,2.343222856310744
2024-09-19,9.691338680680293,19.56764287606804,15.498373609435735,0.5029752302030227,22.348482111463568,13.228867994572113,6.830587069201142,5.767816725680845,4.223882743206215,2.3400329594890303
2024-09-20,9.679848351264212,19.59589027887621,15.44007195353941,0.5037315151015407,22.38208579313767,13.248759218807441,6.840857693952115,5.739242372890151,4.2260681499135835,2.3434446725176583
2024-09-23,9.646038133346634,19.528059463779197,15.396339832162045,0.8217460886888359,22.304719262653585,13.209771575716742,6.820726833861651,5.7378607015903675,4.196059602687939,2.338678505513009
2024-09-24,9.632779895107094,19.522113444796073,15.429626683068683,1.0330936867878724,22.25085603869672,13.186576243479454,6.809848206085765,5.621954744763253,4.183731709967313,2.329419347247771
2024-09-25,9.6179301707507,19.479522427678095,15.408152464644283,1.1905911837531713,22.213612114561666,13.162275116700625,6.798449747099846,5.630402093203666,4.174605874060358,2.3244588075475834
2024-09-26,9.598317829700811,19.489364029450122,15.367191272101277,1.398951965650513,22.11097778396956,13.130587707469202,6.779349170708769,5.522089042945416,4.2996390657353345,2.3035321322689946
2024-09-27,9.56157190331126,19.370236785930885,15.433459826350216,1.6047039407127872,22.016377764923952,13.070449431666354,6.754289161602947,5.590111044025688,4.30230660235135,2.2964935391245627
2024-09-30,4.9687147055158105,10.069249252318716,7.873224338058539,0.942459481404083,11.425897887993575,6.7824460074305035,3.5060302908064873,2.919908629976602,2.2351661608810818,1.1900430835312015
2024-10-02,9.539953084187403,19.303245799393817,15.197030801331538,1.9146333940941092,21.802183556771677,12.98448618997142,6.7315928702655485,5.781866176877602,4.481036752877369,2.2639713742295164
2024-10-03,9.522934263447288,19.23429113990672,15.034450293272833,2.225976965903857,21.600559003082033,13.11765288254737,6.71958403003924,5.646537333718768,4.671550924154847,2.226463163927047
2024-10-04,9.678835439013115,19.133093298214447,15.053527670363248,2.3187039209911617,21.487567840380688,13.155798348431953,6.6844343095012135,5.653348966925244,4.633859231372236,2.200830974806695
2024-10-07,9.692896588965754,19.140652258401065,14.828343662628216,2.3190216205613274,21.49051198128846,13.271485157542415,6.685350184049795,5.6236890171296805,4.740445123089286,2.2076044063440037
2024-10-08,9.767322009231519,19.243561870799546,14.477838839451312,2.3314798082850263,21.605962751633793,13.419077610168886,6.721265048686285,5.563347082991328,4.673244322242178,2.196900656510124
2024-10-09,9.681245712948286,19.207687240540835,14.54021734690987,2.3272366287829116,21.56664095354427,13.398007702962586,6.7091374291965415,5.685577570199802,4.688309116005547,2.195940298909347
2024-10-10,9.546216631179801,19.13901563845857,15.192759080901682,2.322292836178076,21.399046231530715,13.3659919596548,6.694885082186759,5.301347564252403,4.78173224244373,2.2567127332134698
2024-10-14,9.643546860315032,19.35202533106314,15.219433658990628,6.971172536278453,15.663279373691932,13.482414952753679,6.7631440296063055,5.723497702313,4.8451634373797905,2.3363221176080415
2024-10-15,9.661338509480153,19.352446204370672,15.432611185470154,8.049812968362744,14.386508811692295,13.456716445764833,6.763549463067199,5.654483329054994,4.90480365381376,2.3377294289231974
2024-10-16,9.645544907197255,19.370574203117613,15.635748702180734,8.036653762280764,14.281808289016245,13.424175263500443,6.7524929401914555,5.624627880004635,4.890459748161955,2.337914304348896
2024-10-17,9.634562302954041,19.315197814547727,15.772859305720862,8.111752573588724,14.243115315869371,13.355181180705383,6.7448044209495945,5.621234225680282,4.8901569697841305,2.3111358901998833
2024-10-18,9.649378413581921,19.34120930367192,15.824327187924435,8.12422689465668,14.26185428316143,13.312434594823738,6.755176637696126,5.628085551731172,4.78861715841804,2.3146899743345375
2024-10-21,9.64527733569612,19.349753070024295,15.855079443253883,8.125392436722985,14.261790580682332,13.269511656097821,6.7561457689917725,5.6299807870535545,4.780759551739486,2.3263093697377526
