date,THE HONGKONG AND SHANGHAI BANKING,THE BANK OF EAST ASIA LTD,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD
2025-01-02,19.97492962936535,22.452477169945595,17.47746798744874,13.54058844337952,10.886024696454779,8.659863437771264,3.7429829055004653,3.265665730134284
2025-01-08,19.974284997754353,22.454979786250053,17.47690395400512,13.540151461046962,10.885673382294096,8.65958396636273,3.7428621118283427,3.265560340458342
2025-01-13,19.964620514031203,22.492499656711058,17.46844781883866,13.533600108975088,10.880406389596711,8.65539405877397,3.741051141875636,3.263980311197677
2025-01-14,19.96395272167015,22.49174730985622,17.467863520429145,13.536492305262737,10.880042453188954,8.655104546332185,3.7409260082487226,3.2638711350118887
2025-01-16,19.953655252365778,22.531727921142846,17.458853541747953,13.52951014016018,10.874430493235232,8.650638604380095,3.738996426903939,3.2621876200639823
2025-01-17,19.95167414678065,22.54398715608648,17.457120133416296,13.528166858051529,10.87335082163057,8.649779722724716,3.7386251993463606,3.257295961963397
2025-01-22,19.948458903819848,22.556469311630735,17.454306891669667,13.525986773165272,10.871598564429876,8.648385797424943,3.7380227141480336,3.2567710437116295
2025-01-28,19.946265416820395,22.55398905376083,17.45238765593141,13.524499486539035,10.870403148271198,8.64743484066661,3.7376116897041567,3.267408708306363
2025-02-10,22.100437669268892,20.396110501028108,17.453512596376523,13.525371244419516,10.871103829255212,8.647992234267447,3.7378526074880583,3.2676193178962447
2025-02-11,22.100579267198558,20.396355692913662,17.453722413815136,13.525533839698555,10.870156448569816,8.648096196124394,3.7378975420910896,3.267658599588791
2025-02-12,22.09843888931934,20.39691610668993,17.454201975293426,13.52590546959211,10.870455118857569,8.648333812702557,3.738000245206705,3.267748382338362
2025-02-13,22.094878287119148,20.40974212200587,17.45138967392376,13.52372611343868,10.868703621088555,8.646940353347544,3.737397961399959,3.267221867676484
2025-02-17,22.094059866883462,20.412690238612992,17.45074325395872,13.523225178743806,10.868301031544338,8.64662006052357,3.737259523790995,3.2671008459421156
2025-02-18,22.09263605273698,20.417819107557918,17.44961867046156,13.522353697475467,10.867600642351489,8.646062843785879,3.737018682451237,3.2668903031794696
2025-02-19,22.093303086816142,20.41843557456232,17.450145519783376,13.51974271266444,10.867928763448937,8.646323890885627,3.7371315127540448,3.2669889390851123
2025-02-21,22.0155451948038,20.699773782553024,17.388729328388408,13.470910616534656,10.829678836407002,8.61589295365685,3.7239785918230837,3.255490695833179
2025-02-24,22.01413148184224,20.70486599156561,17.387612723197893,13.470045591354765,10.828983416093534,8.615339690068046,3.723739459121293,3.25528164675662
2025-02-25,22.01193801241041,20.71016466352436,17.38667014090038,13.469315380329064,10.828396377019768,8.614872652596706,3.723537595245522,3.2551051779737863
2025-02-26,22.01241504683591,20.71061348640841,17.38704693826358,13.469607282256133,10.828631045945414,8.615059350870354,3.7236182903490866,3.253008559071114
2025-02-27,21.98250329285619,20.813756400263998,17.36595330762071,13.449522373312158,10.815493959212851,8.60460772670675,3.7191008683193103,3.249062071708033
2025-02-28,21.968414000860484,20.86450940565453,17.354822910701156,13.440902142695297,10.808561961958532,8.599092757407984,3.7167171771901812,3.2469796435318323
2025-03-03,21.947625668103132,20.931061342263508,17.34092996238323,13.430142380998177,10.799909451154978,8.592208979228602,3.713741856731957,3.244380359136419
2025-03-04,21.939000279160968,20.922835461807033,17.373414871660135,13.424864352142734,10.795665100491949,8.588832252040026,3.712282360910883,3.243105321786272
2025-03-05,21.939026261759707,20.926061081414513,17.37343544718598,13.42156097979583,10.795677885916573,8.588842423888295,3.7122867574076133,3.243109162631487
2025-03-06,21.80322698406545,21.407231457943006,17.268415902884577,13.340429863143829,10.73041979833509,8.536924291739053,3.689846597845376,3.223505104043614
2025-03-07,18.543668607405873,18.27452053505344,14.686806779197259,11.346050318298033,24.008476979787844,7.260663529679231,3.1382186028065826,2.741594647771738
2025-03-10,18.53113293353031,18.329767637424947,14.676878375926295,11.338380294120125,23.992247050099206,7.255755260875726,3.1360971409864926,2.739741307036899
2025-03-11,18.523118992944294,18.36508659995936,14.670531239368875,11.333476918468747,23.98187140587529,7.252617449940157,3.13474091002911,2.7385564834141665
2025-03-17,18.521617150680374,18.371705504864227,14.669341762377561,11.33255800763954,23.979926971568137,7.2520294125035605,3.1344867473048454,2.738334443061756
2025-03-18,18.520403140258054,18.373213171476703,14.67219822414823,11.331820995702508,23.978367439076422,7.251557777393367,3.134282896228356,2.738156355716361
2025-03-24,18.520995760852713,18.373801082249113,14.67266770889814,11.332183594207851,23.97913470500811,7.248589989026814,3.134383187813788,2.7382439719434752
2025-03-25,19.155415592290883,15.36570069914974,15.213004161060523,11.74322653943954,24.864993692378206,7.5155269547890295,3.3030496687983675,2.8390826920937107
2025-03-26,19.160247561176213,15.369576709425885,15.216841653512954,11.74618877771511,24.871265906900337,7.517422752467104,3.2786577858316166,2.839798852970773
2025-03-27,19.159588122255027,15.369047734158109,15.216317934933024,11.745302446005823,24.90236057982615,7.517164025061095,3.250518042248032,2.839701115512736
2025-03-31,19.14617292449616,15.428304799285142,15.205663743780459,11.73707859724428,24.884924396453663,7.51190064250096,3.2482420881890373,2.8377128080503
2025-04-07,19.139447945481987,15.429588041275686,15.206928467705993,11.738054823232698,24.88699418832856,7.512525441301519,3.248512259195978,2.8379488334775758
2025-04-09,22.59868531093268,18.33406254392895,17.955407698615165,13.85957462661973,11.195421257484055,8.870328905093887,3.8356438745458363,3.3508757827796978
2025-04-14,22.598976047161845,18.334298415004454,17.955638698226668,13.859752932587943,11.195565288630801,8.869156505169977,3.835693220807407,3.3509188924109026
2025-04-16,22.598877493136797,18.33432175990111,17.955661560979326,13.85977058008623,11.195579543843014,8.869167798186886,3.8356981047609575,3.3509231591056774
2025-04-23,22.583192960924077,18.39100103352519,17.943199607847387,13.85015134044965,11.187809360211158,8.863012238112148,3.8330359756131416,3.348597483317254
2025-04-24,22.54593632067565,18.532234546520463,17.9135978002619,13.820703039316069,11.169352262969747,8.848390476741022,3.8267124215147565,3.3430731320003875
2025-04-25,22.54519244169841,18.534922488027163,17.91300676032367,13.82024704004882,11.168983742176481,8.848098533591513,3.8265861632444484,3.3429628308894954
