date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,DAH SING SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD
2025-02-12,27.946762722517033,14.332577451616121,13.578052858677403,8.987338929479671,9.187556982466488,4.643833004479949,6.3334707019860685,6.251093640038406,4.69817790457637,4.041135804162489
2025-02-13,27.941624991927384,14.329942551741215,13.575556670542394,9.004070689700702,9.185867942736856,4.642979282597482,6.332306357246489,6.249944439491207,4.6973141919318815,4.04039288208439
2025-02-14,27.910414888970962,14.329649844889666,13.575279372958212,9.036568755035681,9.185680309989932,4.6428844439864605,6.332177012034521,6.24981677662357,4.697218243462941,4.040310352048051
2025-02-17,27.85252222018228,14.326138295151015,13.686311600532417,8.99555395409509,9.183429314770855,4.641746682782778,6.330625281547565,6.248285228909137,4.696067167499902,4.039320254528964
2025-02-18,27.823133701130686,14.324675657321839,13.68491428628929,9.031390016153019,9.182491725670387,4.641272780175403,6.3299789516135405,6.247647305544515,4.695587719001917,4.038907857099405
2025-02-19,27.819280140359304,14.325845743690572,13.68603211485635,9.028043566066835,9.183241781633694,4.64165189451932,6.3304960050018915,6.250199715598454,4.69597126996772,4.039237768305858
2025-02-21,27.812464701055955,14.346835035838085,13.682679176868312,9.025831787665595,9.180991981255865,4.640514737245848,6.32894509818243,6.248668480549216,4.6948208050024425,4.038248196336246
2025-02-25,27.800545714325175,14.308035417654436,13.870682611779214,8.903602800528573,9.17705748200252,4.638526052166272,6.326232839004543,6.2459906237858815,4.692808847145429,4.036517611607957
2025-03-03,27.792154969252003,14.306867572903679,13.869550464464453,8.91715985430479,9.176308435882985,4.638147448245947,6.325716481755108,6.245480816034479,4.692425812576498,4.036188144580063
2025-03-05,27.794423594590683,14.246814220309522,13.870682611779214,8.970946117607976,9.17705748200252,4.638526052166272,6.326232839004543,6.2459906237858815,4.692808847145429,4.036517611607957
2025-03-06,27.79555804615366,14.247395715392685,13.871248754750837,8.97131227392742,9.173350471179198,4.6387153773059655,6.326491049242562,6.246245558873898,4.693000387880685,4.036682365293093
2025-03-07,27.796125306663505,14.24768648073527,13.871531843567682,8.96945453177578,9.173537683807083,4.638810045671524,6.326620162266024,6.2463730342221,4.693096164111851,4.03676474717918
2025-03-10,27.803044036135617,14.249140485487278,13.872947460990586,8.970369882456028,9.174473861579033,4.639283445465883,6.312978527902173,6.247010489017786,4.693575103912601,4.03717670705302
2025-03-11,27.811558710833356,14.237170962024642,13.877196047389099,8.952700407209239,9.177283541711638,4.646829219340532,6.314911875864686,6.2489236342862755,4.695012510015592,4.038413091324943
2025-03-13,27.7975245488499,14.25929661768784,14.039856080064986,9.021824209910678,9.1915457442313,4.359594110500808,6.324725733272278,6.2586349409051705,4.702308919562691,4.044689095014352
2025-03-17,27.795819410614452,14.258421932899608,14.038994856059942,9.027404935843961,9.19098192222392,4.359326687025895,6.324337765931605,6.2582510276642385,4.702020473491908,4.0444409882444745
2025-03-18,27.801504018419653,14.240886661256397,14.041866013717033,9.02925115796107,9.192861597969424,4.372489009223276,6.313360392536785,6.259530921669637,4.702982098040153,4.045268129206567
2025-03-19,27.79468276800331,14.23739258215899,14.038420765419355,9.051571326611052,9.190606079312555,4.371416195232534,6.311811375182271,6.257995111668952,4.701828195770222,4.044275600640764
2025-03-25,27.037482857420343,14.026051327308267,13.859889301108561,8.954626993841769,9.07372595521162,6.003395103626109,6.231541881476783,6.1784100180458745,4.642033416374781,3.992843145585892
2025-03-26,27.035299890547606,14.024918884411703,13.858770273891285,8.95390401033815,9.072993355831827,6.01098425220627,6.2310387558875755,6.177911182245712,4.641658625377279,3.9925207692625926
2025-03-27,27.05331991620088,13.777751285067033,13.868007656012784,9.15175396000494,9.079040840923021,6.014990795165463,6.23317216443558,6.18202898816754,4.6447524622439555,3.9951819317788066
2025-03-28,27.023845095203992,13.762740308442915,13.852898344308691,9.250733892900575,9.069149149092276,6.008437411790166,6.226381070612028,6.175293615267348,4.639691965128498,3.990829147253509
2025-03-31,27.041838784352578,13.642600403902264,13.811431536681418,9.342789869467083,9.068417288545572,6.0200572166896515,6.147198242775963,6.174795282547593,4.6393175521111,4.111553822926779
2025-04-01,27.15105859041539,13.786450235498432,13.842429781798016,8.977561821674435,9.088770357753734,6.033568575647863,6.160994955839616,6.188653934143906,4.649729992144714,4.120781755083897
2025-04-02,27.126966936637587,13.785543222173931,13.843549433337376,8.998509345362448,9.089505507281844,6.034056603721696,6.161493290857026,6.189154506370977,4.650106087774267,4.121115066482847
2025-04-03,27.047556657675187,13.78526446525007,13.88573352035403,8.992261098735165,9.089321708750745,6.078420702225749,6.161368699545064,6.1890293557226705,4.650012058163117,4.121031733578202
2025-04-09,26.36388329455375,13.636637422145734,13.736023261282293,8.799296101118511,8.991324386116778,7.519107534463395,6.174951145603943,6.122301790564543,4.57987459720867,4.076600466942379
2025-04-10,26.396924778688756,13.537514087170871,13.751151756581375,8.808987414766488,9.00122719467501,7.527388882043017,6.181752074635685,6.129044732979266,4.58491875081822,4.081090327641306
2025-04-11,26.18062844826172,13.50657142965846,13.721750538407363,8.79015299526052,8.981981748964772,7.886959279902994,6.168534924199028,6.115940275652164,4.575115775846439,4.072364583846542
2025-04-22,26.184814281836445,13.5087308988355,13.723944411034259,8.77557010468202,8.983417813834132,7.888220269455688,6.169521167162735,6.116918109633399,4.5758472584103735,4.073015685115453
2025-04-23,26.18776460953515,13.508190966807184,13.723395877112171,8.775219352905133,8.98305875456811,7.8879049842670375,6.169274576857364,6.116673621825721,4.575664365841856,4.072852890280268
2025-04-24,26.151203858578903,13.514620268505764,13.666125898845541,8.795804482133779,8.997983875100442,7.901010535043702,6.185529996023352,6.1268363173570455,4.583266714222463,4.07761805418901
2025-04-25,26.04804685899097,13.552601252387522,13.489740666801737,9.551218168548015,9.0232714728086,7.497646040253643,6.2490838217797124,6.144054949238106,4.596147355760306,3.8481894134313883
2025-04-28,26.110945051367406,13.549106220097173,13.46395910440038,9.39921580879602,9.045059957297818,7.584167069867738,6.264173478156891,6.118646009378304,4.6072456681266045,3.857481632511662
2025-04-29,25.99328870780276,13.669376987976992,13.514263100938512,9.391369592561338,9.018202588883405,7.559641235798146,6.245573356575726,6.11652819415547,4.593565438822568,3.8981907964850846
2025-04-30,25.982862958214486,13.661888814716821,13.538924655056036,9.407657466577968,9.014585442819861,7.556609109798718,6.235046417153316,6.114074891996643,4.5917229877375645,3.896627255928585
2025-05-02,26.085404544382097,13.67662890765613,13.52969929925657,9.32509122195835,9.008442949216159,7.551460074003667,6.230797887592076,6.109908791829878,4.588594210572929,3.893972113532146
