date,FUTU SECURITIES INTERNATIONAL,CMBC SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,SPRING SECURITIES LTD
2025-03-24,24.674156077875335,22.625020450455363,21.423897038774065,13.855865190598243,5.835196597044227,4.114631619130719,4.171892894148443,1.6687571576593772,1.6305829743142282
2025-03-25,24.665975895729943,22.66728472487321,21.423897038774065,13.855865190598243,5.835196597044227,4.114631619130719,4.137808801875988,1.6687571576593772,1.6305829743142282
2025-03-26,24.65576005453306,22.680299931833677,21.42331288343558,13.85548738922972,5.835037491479209,4.114519427402863,4.137695978186776,1.667348329925017,1.6305385139740967
2025-03-28,24.65370562251186,22.68091836178219,21.423897038774065,13.855865190598243,5.835196597044227,4.114631619130719,4.137808801875988,1.667393793968479,1.6305829743142282
2025-03-31,6.969831325301206,6.41387951807229,6.058024096385542,3.9182650602409637,1.6501204819277109,1.163566265060241,1.1701204819277107,0.47151807228915665,0.4611084337349397
2025-04-01,24.645544770422074,22.679681535609117,21.42136547060748,13.855109608463302,5.8348783945904685,4.114407241792998,4.151216054095321,1.667302868360781,1.630494056058458
2025-04-03,24.646216768916155,22.680299931833677,21.421949556918882,13.85548738922972,5.835037491479209,4.111792774369461,4.151329243353783,1.667348329925017,1.6305385139740967
2025-04-07,24.62146507666099,22.72436115843271,21.41328790459966,13.850766609880749,5.833049403747871,4.110391822827938,4.149914821124361,1.6667802385008517,1.6299829642248722
2025-04-08,24.626143380999768,22.7299371566449,21.4171790013223,13.854165246670394,5.8344806903226685,4.089589268917758,4.150933107951524,1.6671892252954728,1.630382921875213
2025-04-10,24.58129488559709,22.790640629045665,21.41017429579864,13.849634101470407,5.832572464261866,4.088251727286354,4.150938253771412,1.6666439541570706,1.6298496886114935
2025-04-11,24.544897542378653,22.872898087003882,21.39151746204643,13.837565525222956,5.827489958472326,4.084689223228266,4.1473211246511,1.6651916400027234,1.6284294369936687
2025-04-14,24.52498672005884,22.983151500292838,21.397730832618258,13.842465846715427,5.829553657772511,4.0820496056879,4.045274384015038,1.6657813372560237,1.6290061155831597
2025-04-15,24.48098299912816,23.020651700087182,21.39957497820401,13.844540104620751,5.830427201394944,4.08266129032258,4.045880557977332,1.6660309503051438,1.6292502179598953
2025-04-16,24.442658894986995,23.075351700281903,21.39209304225851,13.840580696999824,5.8287597543205,4.081493687780032,4.0447234743766085,1.665554481199526,1.6287842677961024
2025-04-17,24.42072589647943,23.13692923462303,21.38345086720941,13.835870068342091,5.826775941405506,4.080104555231846,4.022925912816184,1.664987611294143,1.6282299125983608
2025-04-22,24.38443425118077,23.183927915175108,21.37908505628224,13.833045229960936,5.825586301705481,4.0792715294886275,4.0221045611074056,1.6646476745293934,1.6278974805700361
2025-04-23,24.35911391716105,23.23518206063245,21.372394274206716,13.82871605072661,5.823763130680891,4.077994883796876,4.011320960104501,1.664126707668862,1.627388015022043
2025-04-24,24.358364049345102,23.259388218652667,21.3620227683854,13.82288535560301,5.821307618024292,4.076275451219347,4.009629639704582,1.6634250506644177,1.6267018484011808
2025-04-25,24.350084298689293,23.285473432316312,21.354761516288683,13.81818676238647,5.819328873660739,4.074889867841409,4.0082667101756675,1.6628596290857671,1.6261489095556643
2025-04-28,24.316092891716973,23.319464839288628,21.354761516288683,13.81818676238647,5.819328873660739,4.074889867841409,4.0082667101756675,1.6628596290857671,1.6261489095556643
2025-04-29,24.285384186704,23.380136194968127,21.34808552282829,13.813866876894428,5.817509616560873,4.060023650623208,4.007013633089125,1.6623397806200813,1.6256405377118703
2025-04-30,6.888096385542168,6.631710843373494,6.055325301204819,3.9182650602409637,1.6501204819277109,1.1516144578313252,1.136578313253012,0.47151807228915665,0.4611084337349397
