date,CITRUS SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG),GF SECURITIES (HONG KONG) BROKERAGE LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,SPDB INTERNATIONAL SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,ZHESHANG INTERNATIONAL FINANCIAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-12-09,69.35645000000001,0.00615,6.02885,0.00385,3.8057,1.42615,1.4749999999999999,1.49915,0.0,1.1228,84.7241
2024-12-10,68.7164,0.00615,6.0127,0.00385,3.8057,1.32575,1.4749999999999999,1.49915,0.0,1.1253000000000002,83.97
2024-12-11,67.96039999999999,0.00615,6.002,0.00435,3.8057,1.30365,1.4749999999999999,1.49915,0.0,1.1253000000000002,83.1817
2024-12-12,66.80245000000001,0.00615,5.99395,0.0038000000000000004,3.8057,1.2543,1.4749999999999999,1.49915,1.25,1.1247500000000001,83.21525
2024-12-13,66.853,0.00615,5.998,0.00365,3.8057,1.16595,1.4749999999999999,1.49915,1.25,1.1247500000000001,83.18135
2024-12-16,66.8728,0.00615,6.00225,0.00265,3.8057,1.1436,1.4749999999999999,1.49915,1.25,1.1247,83.182
2024-12-17,66.92845,0.00615,5.98785,0.0022,3.8057,1.1159000000000001,1.4749999999999999,1.49915,1.25,1.1252,83.1956
2024-12-18,66.78715,0.00615,6.235799999999999,0.0016500000000000002,3.80595,1.162,1.4749999999999999,1.5000499999999999,1.25,1.12395,83.3477
2024-12-19,58.8514,0.00615,6.22255,7.8017,3.80595,1.29315,1.4749999999999999,1.49755,1.25,1.12395,83.3274
2024-12-20,58.7831,0.00615,6.2014,7.8020000000000005,3.80595,1.421,1.4749999999999999,1.5000499999999999,1.25,1.12395,83.3686
2024-12-23,58.81864999999999,0.0029,6.343749999999999,7.80175,3.80595,1.4265999999999999,1.4749999999999999,1.5000499999999999,1.25,1.12395,83.5486
2024-12-27,58.659150000000004,0.0029,6.44465,7.8015,3.80595,1.4031500000000001,1.725,1.49915,1.25,1.12395,83.71539999999999
2024-12-30,58.6755,0.0029,6.442100000000001,7.806699999999999,3.8063,1.3576,1.725,1.49465,1.25,1.12295,83.6837
2025-01-02,58.73275,0.0029,6.4182500000000005,7.8011,3.8063,1.3145499999999999,1.725,1.49465,1.25,1.12295,83.66845
2025-01-03,58.71295,0.0029,6.48235,7.8006,3.8058500000000004,1.39325,1.725,1.49465,1.25,1.12055,83.7881
2025-01-06,58.64705,0.0029,6.550350000000001,7.80055,3.8058500000000004,1.43985,1.725,1.49465,1.25,1.1178000000000001,83.834
2025-01-07,58.6541,0.0029,6.495950000000001,7.8005,3.80575,1.48655,1.725,1.49465,1.25,1.1159000000000001,83.8313
2025-01-08,58.4793,0.0034,6.7837499999999995,7.8005,3.80575,1.5685999999999998,1.725,1.49505,1.25,1.1159000000000001,84.02725
2025-01-09,58.440650000000005,0.0029,6.783599999999999,7.8005,3.80575,1.6075,1.725,1.49505,1.25,1.1174,84.02834999999999
2025-01-10,58.44325,0.0029,6.785299999999999,7.8005,3.8055499999999998,1.59675,1.725,1.49515,1.25,1.1159000000000001,84.0203
2025-01-13,42.9483,15.5029,6.76745,7.8005,3.8055499999999998,1.54595,1.725,1.49465,1.25,1.1159000000000001,83.95620000000001
2025-01-14,42.95145,15.5029,6.7532499999999995,7.8005,3.8055499999999998,1.5672,1.725,1.4959,1.25,1.1159000000000001,83.96765
2025-01-15,42.9607,15.5029,6.732399999999999,7.8,3.8055499999999998,1.59515,1.725,1.5009,1.25,1.1159000000000001,83.9885
2025-01-16,42.963499999999996,15.5029,7.011100000000001,7.8,3.8055499999999998,1.6394499999999999,1.725,1.4948,1.25,1.1159000000000001,84.3082
2025-01-17,42.9666,15.5029,6.98755,7.8,3.8055499999999998,1.6197,1.725,1.49465,1.25,1.1159000000000001,84.26785
2025-01-20,42.97115,15.5029,6.99055,7.8,3.8055499999999998,1.62255,1.725,1.49465,1.25,1.1159000000000001,84.27825
2025-01-21,42.9735,15.5029,6.9882,7.8,3.8055499999999998,1.62215,1.725,1.49465,1.25,1.1159000000000001,84.27785
2025-01-22,42.976,15.5029,6.99105,7.8,3.8055499999999998,1.6157500000000002,1.725,1.49465,1.25,1.1159000000000001,84.2768
2025-01-23,42.977349999999994,15.5029,7.152450000000001,7.8,3.8055499999999998,1.6117,1.725,1.49465,1.25,1.1159000000000001,84.43549999999999
2025-01-24,42.99835,15.5029,7.139950000000001,7.8,3.8055499999999998,1.59695,1.725,1.49465,1.25,1.1159000000000001,84.42925
2025-01-27,42.99835,15.5029,7.138750000000001,7.8,3.8055499999999998,1.60105,1.725,1.49465,1.25,1.1159000000000001,84.43215
2025-02-03,43.00425,15.5029,7.1392999999999995,7.8,3.8055499999999998,1.59825,1.725,1.49465,1.25,1.1159000000000001,84.4358
2025-02-04,43.019600000000004,15.5029,7.1397,7.8,3.8055499999999998,1.60655,1.725,1.49465,1.25,1.1159000000000001,84.45985
2025-02-05,43.02155,15.5029,7.1397,7.8,3.8055499999999998,1.60655,1.725,1.49465,1.25,1.1159000000000001,84.4618
2025-02-06,43.0241,15.5029,7.1397,7.8,3.8055499999999998,1.60655,1.725,1.49465,1.25,1.1159000000000001,84.46435
2025-02-07,43.0376,15.5029,7.1421,7.8,3.8055499999999998,1.5941500000000002,1.725,1.49465,1.25,1.1159000000000001,84.46785
2025-02-10,43.06465,15.5029,7.13835,7.800400000000001,3.8055499999999998,1.5675999999999999,1.725,1.49465,1.25,1.1159000000000001,84.465
2025-02-11,43.0788,15.5029,7.13795,7.8005,3.8055499999999998,1.5507,1.725,1.49465,1.25,1.1159000000000001,84.46195
2025-02-12,43.08715,15.5029,7.27915,7.8001000000000005,3.8055499999999998,1.55565,1.725,1.49465,1.25,1.1159000000000001,84.61605
2025-02-13,43.0634,15.5029,7.315449999999999,7.80025,3.8055499999999998,1.6557499999999998,1.725,1.4952,1.25,1.1159000000000001,84.7294
2025-02-14,42.96485,15.502949999999998,7.331,7.80015,3.8055499999999998,1.7197,1.725,1.4954500000000002,1.25,1.1159000000000001,84.71055
2025-02-17,43.03495,15.502949999999998,7.3146,7.8001000000000005,3.8055499999999998,1.6607500000000002,1.725,1.4954500000000002,1.25,1.1159000000000001,84.70524999999999
2025-02-18,43.04665,15.502949999999998,7.492699999999999,7.8001000000000005,3.8055499999999998,1.6462,1.725,1.4958,1.25,1.1159000000000001,84.88085
2025-02-19,43.048950000000005,15.502949999999998,7.49475,7.8001000000000005,3.8055499999999998,1.6424,1.725,1.4963,1.25,1.1159000000000001,84.8819
2025-02-20,43.0505,15.502949999999998,7.49945,7.8001000000000005,3.8055499999999998,1.6375000000000002,1.725,1.4963,1.25,1.1159000000000001,84.88325
2025-02-21,43.053599999999996,15.502949999999998,7.4952000000000005,7.8001000000000005,3.8055499999999998,1.6330999999999998,1.725,1.4963,1.25,1.1159000000000001,84.8777
2025-02-24,43.06895,15.502949999999998,7.49135,7.8001000000000005,3.8055499999999998,1.6217,1.725,1.4963,1.25,1.1159000000000001,84.87780000000001
2025-02-25,43.0831,15.502949999999998,7.484349999999999,7.8001000000000005,3.8052,1.62215,1.725,1.4963,1.25,1.1159000000000001,84.88504999999999
2025-02-26,43.10675,15.502949999999998,7.4782,7.8001000000000005,3.8052,1.6088000000000002,1.725,1.4963,1.25,1.1159000000000001,84.8892
2025-02-27,43.110150000000004,15.502949999999998,7.4754000000000005,7.8001000000000005,3.8052,1.6128500000000001,1.725,1.4963,1.25,1.1159000000000001,84.89385
2025-02-28,43.1197,15.502949999999998,7.463400000000001,7.8001000000000005,3.8052,1.6122999999999998,1.725,1.4963,1.25,1.1159000000000001,84.89085
2025-03-03,43.122749999999996,15.502949999999998,7.459300000000001,7.8001000000000005,3.8052,1.60475,1.725,1.4963,1.25,1.1159000000000001,84.88225
2025-03-04,43.09615,15.502949999999998,7.4716000000000005,7.8001000000000005,3.8052,1.6516,1.725,1.4968000000000001,1.25,1.1159000000000001,84.9153
2025-03-05,43.1139,15.502949999999998,7.4713,7.8001000000000005,3.8052,1.6475,1.725,1.4968000000000001,1.25,1.1159000000000001,84.92865
2025-03-06,43.13015,15.502949999999998,7.470649999999999,7.8001000000000005,3.8052,1.64425,1.725,1.4968000000000001,1.25,1.1159000000000001,84.941
2025-03-07,43.1391,15.502949999999998,7.4708499999999995,7.8001000000000005,3.8052,1.64445,1.725,1.4968000000000001,1.25,1.1159000000000001,84.95035
2025-03-10,43.1303,15.502949999999998,7.47075,7.8001000000000005,3.8052,1.64395,1.725,1.4968000000000001,1.25,1.1159000000000001,84.94095
2025-03-11,43.13245,15.502949999999998,7.466399999999999,7.8001000000000005,3.8052,1.6385500000000002,1.725,1.4968000000000001,1.25,1.1159000000000001,84.93334999999999
2025-03-12,43.1358,15.502949999999998,7.471849999999999,7.8001000000000005,3.8052,1.6365999999999998,1.725,1.4968000000000001,1.25,1.1159000000000001,84.9402
2025-03-13,43.038850000000004,15.502949999999998,7.566549999999999,7.8001000000000005,3.8052,1.6375000000000002,1.725,1.4968000000000001,1.25,1.1159000000000001,84.93885
2025-03-14,42.9531,15.502949999999998,7.547,7.8001000000000005,3.8052,1.69105,1.725,1.4968000000000001,1.25,1.1159000000000001,84.8871
2025-03-17,42.9211,15.502949999999998,7.54945,7.8001000000000005,3.8052,1.7344499999999998,1.725,1.49655,1.25,1.1159000000000001,84.9007
2025-03-18,42.91775,15.502949999999998,7.5201,7.8001000000000005,3.8052,1.7442,1.725,1.49655,1.25,1.1159000000000001,84.87774999999999
2025-03-19,42.8922,15.502949999999998,7.7383,7.8001000000000005,3.8052,1.73225,1.725,1.49655,1.25,1.1159000000000001,85.05845
2025-03-20,42.87675,15.502949999999998,7.7293,7.8001000000000005,3.8052,1.7522,1.725,1.49655,1.25,1.1159000000000001,85.05395
2025-03-21,42.87675,15.502949999999998,7.728949999999999,7.8001000000000005,3.8052,1.7513500000000002,1.725,1.49655,1.25,1.1159000000000001,85.05275
2025-03-24,42.8348,15.502949999999998,7.73095,7.8001000000000005,3.8052,1.7570999999999999,1.725,1.49655,1.25,1.1159000000000001,85.01855
2025-03-25,42.8152,15.5166,7.964200000000001,7.8001000000000005,3.8052,1.7893,1.725,1.49655,1.25,1.1159000000000001,85.27805000000001
2025-03-26,42.80335,15.5166,7.9637,7.8001000000000005,3.8052,1.7929,1.725,1.49655,1.25,1.1159000000000001,85.2693
2025-03-27,42.80335,15.5166,7.933999999999999,7.8001000000000005,3.8052,1.82305,1.725,1.49655,1.25,1.1159000000000001,85.26975
2025-03-28,42.80335,15.5166,7.9288,7.8001000000000005,3.8052,1.83865,1.725,1.49655,1.25,1.1159000000000001,85.28014999999999
2025-03-31,42.71335,15.5166,8.001949999999999,7.8001000000000005,3.8052,1.8415000000000001,1.725,1.49655,1.25,1.1159000000000001,85.26615
2025-04-01,42.7085,15.5166,7.979700000000001,7.8001000000000005,3.8052,1.8703,1.725,1.49655,1.25,1.1159000000000001,85.26785
2025-04-02,42.7074,15.5166,7.97995,7.8001000000000005,3.8052,1.88705,1.725,1.49655,1.25,1.1159000000000001,85.28375
2025-04-03,42.7074,15.5166,8.22525,7.8001000000000005,3.8052,1.8954499999999999,1.725,1.49655,1.25,1.1159000000000001,85.53745
2025-04-07,42.709599999999995,15.5166,8.22925,7.8001000000000005,3.8052,1.9174,1.725,1.49655,1.25,1.1159000000000001,85.5656
2025-04-08,42.709599999999995,15.5166,8.17685,7.8001000000000005,3.8052,2.02055,1.725,1.49655,1.25,1.1159000000000001,85.61635
2025-04-09,42.709599999999995,15.5166,8.18035,7.80015,3.8052,1.9875500000000001,1.725,1.4998,1.25,1.1159000000000001,85.59015
2025-04-10,42.709599999999995,15.5166,8.1719,7.80015,3.8052,1.97615,1.725,1.4998,1.25,1.1159000000000001,85.5703
2025-04-11,42.709599999999995,15.5166,8.18065,7.80015,3.8052,1.9796500000000001,1.725,1.49705,1.25,1.1159000000000001,85.57979999999999
2025-04-14,46.4596,15.5166,8.312700000000001,7.80015,3.8052,1.9854,1.725,1.49705,1.25,1.1159000000000001,89.4676
2025-04-15,46.4596,15.5166,8.29805,7.80015,3.8052,1.97355,1.725,1.49705,1.25,1.1159000000000001,89.44109999999999
2025-04-16,46.4596,15.5166,8.2533,7.80015,3.8052,1.96075,1.725,1.49705,1.25,1.1159000000000001,89.38355
2025-04-17,46.4596,15.5166,8.261000000000001,7.80015,3.8052,1.9677,1.725,1.49705,1.25,1.1159000000000001,89.3982
2025-04-22,46.4596,15.5166,8.25765,7.80015,3.8052999999999995,1.98175,1.725,1.49705,1.25,1.1159000000000001,89.409
2025-04-23,46.4596,15.5166,8.26175,7.80015,3.8052999999999995,1.98025,1.725,1.49705,1.25,1.1159000000000001,89.4116
2025-04-24,46.4596,15.5166,8.32325,7.80015,3.8052999999999995,1.9757500000000001,1.725,1.49705,1.25,1.1159000000000001,89.4686
2025-04-25,46.4565,15.5166,8.4062,7.80015,3.8052999999999995,1.8901000000000001,1.725,1.49705,1.25,1.1159000000000001,89.4628
2025-04-28,46.4565,15.5166,8.3934,7.80015,3.8052999999999995,1.8913,1.725,1.49705,1.25,1.1159000000000001,89.4512
2025-04-29,46.4565,15.5166,8.401,7.80015,3.8052999999999995,1.88225,1.725,1.4971999999999999,1.25,1.1159000000000001,89.4499
2025-04-30,46.455400000000004,15.5166,8.36635,7.80015,3.8052999999999995,1.9162,1.725,1.4971999999999999,1.25,1.1159000000000001,89.4481
2025-05-02,46.452349999999996,15.5166,8.2927,7.80015,3.8052999999999995,1.9217000000000002,1.725,1.4971999999999999,1.25,1.1159000000000001,89.3769
