date,UBS SECURITIES HONG KONG LTD,CHINA ZHONG HENG FINANCE GROUP LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,ABCI SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,TOTAL_CCASS_PCT
2024-06-06,51.654368358913814,0.0,6.241714753049981,2.5923233963006687,0.0,2.419089433293979,1.6049297151711925,1.093565525383707,1.3889708776072411,1.2022825659189296,68.19724462563951
2024-06-11,51.654368358913814,0.0,6.241714753049981,2.5935532270759545,0.0,2.419089433293979,1.6049297151711925,1.093565525383707,1.3892168437622983,1.2022825659189296,68.19872042256986
2024-06-13,51.654368358913814,0.0,6.247863906926407,2.5935532270759545,0.0,2.419089433293979,1.6049297151711925,1.093565525383707,1.3894628099173554,1.2022825659189296,68.20511554260133
2024-06-19,51.654368358913814,0.0,6.246880042306178,2.59724271940181,0.0,2.419089433293979,1.6049297151711925,1.0837268791814247,1.395611963793782,1.2022825659189296,68.20413167798111
2024-06-20,51.654368358913814,0.0,6.2481098730814635,2.59724271940181,0.0,2.419089433293979,1.6049297151711925,1.0837268791814247,1.3958579299488392,1.2022825659189296,68.20560747491146
2024-06-21,51.654368358913814,0.0,6.270492793191656,2.6287263872491144,0.0,2.419089433293979,1.6024700536206218,1.0837268791814247,1.3963498622589532,1.2025285320739865,68.25775229978355
2024-06-24,51.654368358913814,0.0,6.26434363931523,2.6208554702872884,0.0,2.4441779811097994,1.6024700536206218,1.0837268791814247,1.3924144037780402,1.203512396694215,68.26586918290043
2024-06-25,51.654368358913814,0.0,6.260654146989373,2.6208554702872884,0.0,2.4441779811097994,1.6024700536206218,1.0837268791814247,1.3926603699330973,1.2025285320739865,68.2614417921094
2024-07-04,51.654368358913814,0.0,6.277625811688312,2.6208554702872884,0.0,2.455246458087367,1.6248529737308146,1.077577725304998,1.403236914600551,1.2022825659189296,68.31604627853207
2024-07-05,51.654368358913814,0.0,6.265327503935458,2.6242989964580876,0.0,2.4611496458087365,1.625590872195986,1.077577725304998,1.403236914600551,1.2025285320739865,68.31407854929161
2024-07-08,51.654368358913814,0.0,6.267049267020858,2.6242989964580876,0.0,2.4594278827233373,1.625590872195986,1.077577725304998,1.403236914600551,1.2025285320739865,68.31407854929161
2024-07-09,51.654368358913814,0.0,6.256964654663519,2.6292183195592287,0.0,2.461395611963794,1.6233771768004723,1.077577725304998,1.4157811885084612,1.2025285320739865,68.32121156778828
2024-07-10,51.654368358913814,0.0,6.258194485438803,2.635367473435655,0.0,2.436798996458087,1.6233771768004723,1.077577725304998,1.4248819362455727,1.203512396694215,68.31407854929161
2024-07-11,51.654368358913814,0.0,6.2660654024006295,2.6284804210940576,0.0,2.4365530303030303,1.6233771768004723,1.077577725304998,1.4251279024006298,1.203512396694215,68.31506241391185
2024-07-15,51.654368358913814,0.0,6.2618839777646595,2.648895611963794,0.0,2.4365530303030303,1.6233771768004723,1.077577725304998,1.4251279024006298,1.203512396694215,68.3312961801456
2024-07-16,51.654368358913814,0.0,6.2481098730814635,2.648895611963794,0.0,2.443194116489571,1.6233771768004723,1.0770857929948838,1.4256198347107438,1.2015446674537582,68.3221954324085
2024-07-17,51.654368358913814,0.0,6.248355839236521,2.648895611963794,0.0,2.427206316410862,1.6233771768004723,1.0770857929948838,1.425865800865801,1.2015446674537582,68.3066995646399
2024-07-18,51.654368358913814,0.0,6.2498316361668635,2.6516012396694215,0.0,2.401625836284927,1.6233771768004723,1.0770857929948838,1.4310310901219991,1.2025285320739865,68.29144966302637
2024-07-22,51.654368358913814,0.0,6.2540130608028335,2.65258510428965,0.0,2.401625836284927,1.6233771768004723,1.0770857929948838,1.4312770562770563,1.2025285320739865,68.29686091843762
2024-07-23,51.654368358913814,0.0,6.254750959268004,2.6550447658402203,0.0,2.401625836284927,1.6233771768004723,1.0770857929948838,1.4315230224321134,1.2025285320739865,68.30030444460841
2024-07-24,51.654368358913814,0.0,6.259670282369147,2.657504427390791,0.0,2.401625836284927,1.6307561614521842,1.0770857929948838,1.4315230224321134,1.2025285320739865,68.31506241391185
2024-07-25,51.654368358913814,0.0,6.258194485438803,2.657504427390791,0.0,2.401625836284927,1.62190137987013,1.0770857929948838,1.452922077922078,1.2025285320739865,68.32613089088942
2024-07-30,51.654368358913814,0.0,6.258194485438803,2.657504427390791,0.0,2.401625836284927,1.62190137987013,1.0765938606847698,1.4593171979535615,1.2025285320739865,68.33203407861077
2024-07-31,51.654368358913814,0.0,6.2540130608028335,2.6675890397481306,0.0,2.401625836284927,1.62190137987013,1.0765938606847698,1.4595631641086186,1.2025285320739865,68.33818323248721
2024-08-02,51.652892561983464,0.0,6.253767094647776,2.6747220582447855,0.0,2.401625836284927,1.62190137987013,1.0765938606847698,1.4637445887445888,1.2025285320739865,68.34777591253443
2024-08-12,51.652892561983464,0.0,6.236549463793782,2.680379279811098,0.0,2.401625836284927,1.6312480937622984,1.0765938606847698,1.4637445887445888,1.2025285320739865,68.34556221713892
2024-08-13,51.652892561983464,0.0,6.203589999016136,2.7022702676111767,0.0,2.41392414403778,1.6312480937622984,1.0765938606847698,1.4698937426210152,1.2025285320739865,68.35294120179063
2024-08-14,51.652892561983464,0.0,6.2038359651711925,2.707927489177489,0.0,2.41392414403778,1.6287884322117276,1.0765938606847698,1.4669421487603305,1.2025285320739865,68.35343313410075
2024-08-21,51.652892561983464,0.0,6.205065795946478,2.7098952184179455,0.0,2.41392414403778,1.6287884322117276,1.0765938606847698,1.4669421487603305,1.2025285320739865,68.35663069411649
2024-08-22,51.652892561983464,0.0,6.204819829791421,2.7098952184179455,0.0,2.41392414403778,1.6287884322117276,1.0765938606847698,1.479486422668241,1.2025285320739865,68.36892900186933
2024-08-23,51.652892561983464,0.0,6.207033525186934,2.7121089138134593,0.0,2.41392414403778,1.618703819854388,1.0765938606847698,1.479486422668241,1.2025285320739865,68.36327178030302
2024-08-26,51.652892561983464,0.0,6.207033525186934,2.7121089138134593,0.0,2.420073297914207,1.618703819854388,1.0765938606847698,1.4856355765446674,1.2025285320739865,68.37557008805588
2024-08-28,51.652892561983464,0.0,6.202852100550964,2.71456857536403,0.0,2.4220410271546635,1.618703819854388,1.0765938606847698,1.4858815426997245,1.2025285320739865,68.376062020366
2024-08-29,51.652892561983464,0.0,6.217364103699332,2.71456857536403,0.0,2.4220410271546635,1.618703819854388,1.0765938606847698,1.4861275088547816,1.2025285320739865,68.39081998966942
2024-09-03,51.652892561983464,0.0,6.217118137544274,2.7170282369146004,0.0,2.4205652302243212,1.618703819854388,1.0765938606847698,1.4861275088547816,1.2025285320739865,68.39155788813459
2024-09-09,51.652892561983464,0.0,6.219331832939788,2.7207177292404565,0.0,2.4205652302243212,1.618703819854388,1.0765938606847698,1.4861275088547816,1.2025285320739865,68.39746107585596
2024-09-10,51.652892561983464,0.0,6.212936712908304,2.7207177292404565,0.0,2.4205652302243212,1.618703819854388,1.0765938606847698,1.4863734750098385,1.2025285320739865,68.39131192197954
2024-09-11,51.652892561983464,0.0,6.191045725108226,2.7207177292404565,0.0,2.4205652302243212,1.618703819854388,1.0765938606847698,1.5048209366391185,1.2025285320739865,68.38786839580874
2024-09-12,51.652892561983464,0.0,6.191045725108226,2.7207177292404565,0.0,2.4205652302243212,1.618703819854388,1.0765938606847698,1.5055588351042897,1.2025285320739865,68.38860629427391
2024-09-13,51.652892561983464,0.0,6.179239349665486,2.7248991538764264,0.0,2.4205652302243212,1.618703819854388,1.0765938606847698,1.5181031090122,1.2025285320739865,68.39352561737505
2024-09-16,51.652892561983464,0.0,6.117993777056277,2.729818476977568,0.0,2.4205652302243212,1.6435464015151515,1.0765938606847698,1.5301554506099961,1.203512396694215,68.37507815574577
2024-09-17,51.652892561983464,0.0,6.117255878591106,2.729818476977568,0.0,2.4267143841007477,1.6447762322904367,1.0765938606847698,1.5304014167650533,1.203512396694215,68.38196520808737
2024-09-20,51.652892561983464,0.0,6.115534115505707,2.729818476977568,0.0,2.4267143841007477,1.6447762322904367,1.0765938606847698,1.5348288075560803,1.203512396694215,68.38467083579299
2024-09-23,51.652892561983464,0.0,6.104465638528138,2.729818476977568,0.0,2.4267143841007477,1.6447762322904367,1.0765938606847698,1.564836678473042,1.203512396694215,68.4036102297324
2024-09-26,51.652892561983464,0.0,6.147017783353011,2.717766135379772,0.0,2.4267143841007477,1.6447762322904367,1.0709366391184572,1.5422077922077921,1.2015446674537582,68.40385619588744
2024-09-27,51.652892561983464,0.0,6.143574257182212,2.717766135379772,0.0,2.411710448642267,1.6447762322904367,1.08077528532074,1.5422077922077921,1.2015446674537582,68.39524738046045
2024-09-30,51.652892561983464,0.0,6.130046118654073,2.737443427784337,0.0,2.4171217040535224,1.6447762322904367,1.08077528532074,1.5547520661157026,1.2015446674537582,68.41935206365604
2024-10-02,51.652892561983464,0.0,6.136933170995671,2.737443427784337,0.0,2.4119564147973236,1.652155216942149,1.0871704053522235,1.5633608815426996,1.2015446674537582,68.44345674685164
2024-10-03,51.652892561983464,0.0,5.985909951790633,2.7435925816607636,0.0,2.4119564147973236,1.6005023243801653,1.280745769382133,1.5638528138528138,1.2015446674537582,68.44099708530106
2024-10-04,51.652892561983464,0.0,6.005341278040142,2.7435925816607636,0.0,2.4070370916961825,1.5968128320543094,1.3240358126721763,1.5736914600550964,1.2076938213301849,68.51109743949233
2024-10-07,51.652892561983464,0.0,6.011244465761511,2.7435925816607636,0.0,2.4070370916961825,1.5968128320543094,1.3166568280204645,1.5466351829988194,1.2108913813459268,68.48576292552144
2024-10-08,51.652892561983464,0.0,6.012474296536797,2.7435925816607636,0.0,2.4131862455726094,1.5882040166273121,1.3166568280204645,1.5348288075560803,1.2140889413616687,68.47592427931917
2024-10-09,51.652892561983464,0.0,5.941636043880362,2.7435925816607636,3.4445100354191265,2.411218516332153,1.6128006321330184,1.2925521448248722,1.3675718221172766,1.2207300275482094,71.68750436589926
2024-10-10,51.652892561983464,0.0,5.903019357536403,2.7435925816607636,3.4322117276662736,2.432863537977174,1.6135385305981897,1.2925521448248722,1.3951200314836678,1.2207300275482094,71.68652050127903
2024-10-14,51.652892561983464,0.0,5.933519160763479,2.7435925816607636,3.4322117276662736,2.432125639512003,1.584022591991342,1.2925521448248722,1.3975796930342386,1.2207300275482094,71.68922612898466
2024-10-15,51.652892561983464,0.0,5.911874139118457,2.7435925816607636,3.4322117276662736,2.4567222550177092,1.584268558146399,1.2925521448248722,1.4120916961826053,1.2207300275482094,71.70693569214876
2024-10-16,51.652892561983464,0.0,5.9153176652892565,2.7435925816607636,3.4322117276662736,2.4677907319952777,1.5904177120228256,1.2925521448248722,1.406926406926407,1.219746162927981,71.72144769529713
2024-10-18,51.652892561983464,0.0,5.916055563754427,2.7435925816607636,3.4322117276662736,2.4648391381345927,1.5904177120228256,1.2925521448248722,1.4140594254230618,1.219746162927981,71.72636701839828
2024-10-21,51.652892561983464,0.0,5.927615973042109,2.7435925816607636,3.4322117276662736,2.4648391381345927,1.5904177120228256,1.2925521448248722,1.4145513577331759,1.219746162927981,71.73841935999606
2024-10-22,51.652892561983464,0.0,5.932781262298308,2.7435925816607636,3.4322117276662736,2.4648391381345927,1.5904177120228256,1.2925521448248722,1.414797323888233,1.219746162927981,71.74383061540732
2024-10-23,51.652892561983464,0.0,5.921220853010626,2.7435925816607636,3.4322117276662736,2.4648391381345927,1.5904177120228256,1.2925521448248722,1.4216843762298308,1.219746162927981,71.73915725846123
2024-10-24,51.652892561983464,0.0,5.980006764069264,2.7435925816607636,3.4322117276662736,2.4522948642266824,1.5869741858520268,1.2925521448248722,1.4204545454545454,1.219746162927981,71.78072553866588
2024-10-25,51.652892561983464,0.0,6.008046905745769,2.7435925816607636,3.4322117276662736,2.427698248720976,1.5869741858520268,1.2925521448248722,1.4182408500590318,1.2207300275482094,71.78293923406139
2024-10-28,51.652892561983464,0.0,6.001159853404172,2.7435925816607636,3.4322117276662736,2.435077233372688,1.5869741858520268,1.2925521448248722,1.418486816214089,1.2207300275482094,71.78367713252656
2024-10-29,51.652892561983464,0.0,5.975579373278237,2.7435925816607636,3.4322117276662736,2.436307064147973,1.5869741858520268,1.2925521448248722,1.4123376623376622,1.2207300275482094,71.75317732929949
2024-10-30,51.652892561983464,0.0,5.944833603896104,2.7435925816607636,3.4322117276662736,2.436307064147973,1.5869741858520268,1.2925521448248722,1.4128295946477765,1.2207300275482094,71.72292349222748
2024-10-31,51.652892561983464,0.0,5.944095705430933,2.7435925816607636,3.4322117276662736,2.436307064147973,1.5869741858520268,1.2925521448248722,1.4189787485242031,1.2207300275482094,71.72833474763873
2024-11-04,51.652892561983464,0.0,5.946309400826446,2.7435925816607636,3.4322117276662736,2.436307064147973,1.5869741858520268,1.2925521448248722,1.4315230224321134,1.2207300275482094,71.74309271694214
2024-11-06,51.652892561983464,0.0,5.943849739275875,2.7435925816607636,3.4322117276662736,2.436307064147973,1.5869741858520268,1.2925521448248722,1.4322609208972845,1.2207300275482094,71.74137095385676
2024-11-07,51.652892561983464,0.0,5.9433578069657615,2.7433466155057062,3.4322117276662736,2.439012691853601,1.5869741858520268,1.2925521448248722,1.4325068870523416,1.2207300275482094,71.74358464925227
2024-11-13,51.652892561983464,0.0,5.994764733372688,2.7433466155057062,3.4322117276662736,2.439012691853601,1.5869741858520268,1.2864029909484456,1.4243900039354584,1.2207300275482094,71.78072553866588
2024-11-14,51.652892561983464,0.0,5.956394013183786,2.7433466155057062,3.4322117276662736,2.439012691853601,1.568526724222747,1.3488783943329399,1.422668240850059,1.2207300275482094,71.78466099714679
2024-11-15,51.652892561983464,0.0,5.950490825462416,2.7433466155057062,3.4322117276662736,2.439012691853601,1.568526724222747,1.3488783943329399,1.4204545454545454,1.2207300275482094,71.7765441140299
2024-11-18,51.652892561983464,0.0,5.948769062377017,2.7433466155057062,3.4322117276662736,2.439012691853601,1.6617478969893744,1.3488783943329399,1.4238980716253444,1.2207300275482094,71.87148704988194
2024-11-19,51.652892561983464,0.0,5.948769062377017,2.7433466155057062,3.4322117276662736,2.439012691853601,1.6612559646792602,1.3488783943329399,1.4238980716253444,1.2207300275482094,71.87099511757182
2024-11-20,51.652892561983464,0.0,5.9492609946871315,2.7433466155057062,3.4322117276662736,2.439012691853601,1.6612559646792602,1.3488783943329399,1.4246359700905156,1.2207300275482094,71.87222494834711
2024-11-21,51.652892561983464,0.0,5.966232659386068,2.7433466155057062,3.4322117276662736,2.435323199527745,1.66543738931523,1.387741046831956,1.4494785517512792,1.2226977567886659,71.9553615087564
2024-11-22,51.652892561983464,0.0,5.982958357929949,2.7740923848878394,3.4322117276662736,2.435323199527745,1.664945457005116,1.3909386068476977,1.4130755608028336,1.2226977567886659,71.96913561343959
2024-11-26,51.652892561983464,0.0,5.985909951790633,2.7740923848878394,3.4322117276662736,2.435323199527745,1.6644535246950019,1.3909386068476977,1.4133215269578905,1.2226977567886659,71.97184124114521
2024-11-27,51.652892561983464,0.0,5.9854180194805195,2.7740923848878394,3.4322117276662736,2.435323199527745,1.6644535246950019,1.3909386068476977,1.4135674931129476,1.2226977567886659,71.97159527499016
2024-11-28,51.652892561983464,0.0,5.985909951790633,2.7740923848878394,3.4322117276662736,2.435323199527745,1.6639615923848878,1.3909386068476977,1.4160271546635184,1.2226977567886659,71.97405493654074
2024-12-02,51.652892561983464,0.0,5.992305071822117,2.7740923848878394,3.4322117276662736,2.435323199527745,1.6639615923848878,1.3909386068476977,1.4160271546635184,1.2226977567886659,71.98045005657222
2024-12-03,51.652892561983464,0.0,6.001405819559229,2.7740923848878394,3.4322117276662736,2.4338474025974026,1.6639615923848878,1.3909386068476977,1.4165190869736324,1.2226977567886659,71.98856693968911
2024-12-04,51.652892561983464,0.0,6.005833210350256,2.7863906926406927,3.4322117276662736,2.4338474025974026,1.6622398292994884,1.3909386068476977,1.426357733175915,1.2226977567886659,72.01340952134986
2024-12-05,51.652892561983464,0.0,6.015917822707595,2.7863906926406927,3.4322117276662736,2.4333554702872884,1.656090675423062,1.3909386068476977,1.426603699330972,1.2226977567886659,72.01709901367572
2024-12-10,51.652892561983464,0.0,6.011982364226682,2.7863906926406927,3.4322117276662736,2.4333554702872884,1.656090675423062,1.3909386068476977,1.4337367178276268,1.2226977567886659,72.02029657369145
2024-12-11,51.652892561983464,0.0,6.024280671979536,2.7863906926406927,3.4322117276662736,2.431387741046832,1.6555987431129477,1.3909386068476977,1.433982683982684,1.215810704447068,72.0234941337072
2024-12-12,51.652892561983464,0.0,6.024280671979536,2.7863906926406927,3.4322117276662736,2.431387741046832,1.6555987431129477,1.3909386068476977,1.434228650137741,1.215810704447068,72.02374009986225
2024-12-13,51.652892561983464,0.0,6.027970164305391,2.7863906926406927,3.4322117276662736,2.431387741046832,1.6555987431129477,1.3909386068476977,1.422176308539945,1.215810704447068,72.01537725059032
2024-12-16,51.652892561983464,0.0,6.029445961235734,2.7863906926406927,3.4322117276662736,2.427698248720976,1.6553527769578906,1.3909386068476977,1.422422274695002,1.2148268398268398,72.01217969057457
2024-12-17,51.652892561983464,0.0,6.0355951151121605,2.7863906926406927,3.4322117276662736,2.427698248720976,1.6553527769578906,1.3909386068476977,1.4155352223534041,1.2148268398268398,72.01144179210941
2024-12-18,51.652892561983464,0.0,6.036087047422275,2.7863906926406927,3.4322117276662736,2.427698248720976,1.6553527769578906,1.3909386068476977,1.4155352223534041,1.2148268398268398,72.01193372441952
2024-12-19,51.652892561983464,0.0,6.036087047422275,2.7863906926406927,3.4322117276662736,2.427698248720976,1.6553527769578906,1.3909386068476977,1.4157811885084612,1.2148268398268398,72.01217969057457
2024-12-20,51.652892561983464,0.0,6.049123253640299,2.7863906926406927,3.4322117276662736,2.427698248720976,1.6553527769578906,1.3909386068476977,1.4096320346320346,1.2148268398268398,72.01906674291617
