date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-10-04,13.051058095136872,10.961843859024315,10.958599501848491,9.168990440476527,4.49317044542831,3.623933974179114,3.018257004249852,3.025921821276333,3.022803929604544,4.8795181414723565,66.20409721269671
2024-10-07,13.051058095136872,10.971520988787944,10.917239714365579,9.168990440476527,4.494473985738936,3.6248177303219107,3.0636378821824928,3.0289707799689833,3.022803929604544,4.841693378560632,66.18520692514443
2024-10-08,13.051058095136872,10.978272885718916,10.955342860462283,9.168990440476527,4.478036121482906,3.6561026977769346,3.0529002450475056,3.045828428392842,3.0159548194978654,4.686616269403278,66.08910286339594
2024-10-09,13.051058095136872,11.065963588987977,11.016123189183165,9.168990440476527,4.484266602289627,3.6790361696825244,3.0400415931698053,3.0778645885692435,3.0267454820014197,4.511632553129417,66.12172230262658
2024-10-10,13.051058095136872,11.065526129697291,11.328619361276287,9.168990440476527,4.465840286712304,3.6500047803916336,3.035401873420119,3.0772017714621454,3.0192335547876428,4.298117069029592,66.15999336239041
2024-10-14,13.05110228294401,11.053577746646672,11.32417848665873,9.168990440476527,4.46380764758387,3.603386643859077,3.03858339553419,3.0721643614482006,3.024094213573028,4.3405815516910025,66.1404667704153
2024-10-15,13.05110228294401,11.038315278060564,11.302769494099465,9.168990440476527,4.463365769512471,3.5994097412164896,3.027580631556363,3.0725620517124597,3.024094213573028,4.366829109132082,66.11501901228345
2024-10-16,13.05110228294401,11.029742843475429,11.302769494099465,9.168990440476527,4.463365769512471,3.597465477702335,3.027580631556363,3.0733132444338374,3.023210457430231,4.380969207416839,66.11850984904751
2024-10-17,13.05110228294401,11.02289373336875,11.269628638744567,9.168990440476527,4.463365769512471,3.5921629408455518,3.027580631556363,3.080913547261894,3.019542869437622,4.422373182706891,66.11855403685465
2024-10-18,13.05110228294401,11.021921601611675,11.26498891899488,9.168990440476527,4.461156379155478,3.591234996895614,3.027580631556363,3.079278598397719,3.0195119379726245,4.431696810013403,66.11746259801829
2024-10-21,13.05110228294401,11.019977338097519,11.249523186495928,9.168990440476527,4.458946988798485,3.5919861896169922,3.027580631556363,3.0767598933907467,3.019821252622603,4.450167313397865,66.11485551739705
2024-10-22,13.05110228294401,11.009062949733973,11.249766219435198,9.168990440476527,4.464249525655268,3.5919861896169922,3.027580631556363,3.0741528127694946,3.019600313586904,4.482291849188547,66.13878321496328
2024-10-23,13.05110228294401,11.012200284040903,11.251445356106512,9.168990440476527,4.464249525655268,3.5929583213740695,3.027580631556363,3.0733132444338374,3.0199538160440227,4.482556976031385,66.1443508786629
2024-10-24,13.05110228294401,11.012200284040903,11.251445356106512,9.168990440476527,4.463675084162451,3.635833750641879,3.027580631556363,3.0735341834695364,3.022472521050995,4.482556976031385,66.18939151048056
2024-10-25,13.05110228294401,11.014365486590757,11.240177465285846,9.168990440476527,4.462261074333975,3.637512887313194,3.0289062657705594,3.0696456564412284,3.022472521050995,4.486357127445414,66.18179120765251
2024-10-28,13.05110228294401,11.01993315029038,11.240177465285846,9.168990440476527,4.462437825562534,3.6559392028905173,3.0302318999847553,3.0696898442483684,3.023400465000932,4.383178597773831,66.10508117445771
2024-10-29,13.05110228294401,11.028328833646954,11.240177465285846,9.168990440476527,4.458399059989951,3.650901792876573,3.0302318999847553,3.0705736003911657,3.0230027747366734,4.383222785580971,66.10493093591343
2024-10-30,13.05110228294401,11.02562012106928,11.244507870385554,9.168990440476527,4.458399059989951,3.647985397605342,3.029348143841958,3.0690712149484103,3.022207394208156,4.3897625810376715,66.10699450650685
2024-10-31,13.05110228294401,11.023410730712287,11.241591475114324,9.168990440476527,4.452831396290327,3.648869153748139,3.029348143841958,3.0683642100341726,3.022207394208156,4.3994397108013015,66.1061549381712
2024-11-01,13.05110228294401,11.023189791676588,11.241591475114324,9.168990440476527,4.452831396290327,3.6539949393763633,3.05144204741189,3.0699991588983475,3.021853891751037,4.370717636160389,66.1057130600998
2024-11-04,12.906740717018076,11.03531934473648,11.243624114242758,9.168990440476527,4.454201218311664,3.658104405440371,3.0735359509818223,3.069910783284068,3.02406328210803,4.429929297727807,66.0644195543276
2024-11-05,12.906740717018076,11.032292479947401,11.247733580306765,9.168990440476527,4.454201218311664,3.6581927810546504,3.0735359509818223,3.0701759101269066,3.028482062822017,4.438369168891522,66.07871430993735
2024-11-06,12.906740717018076,11.044046436646603,11.247733580306765,9.168990440476527,4.454201218311664,3.65836953228321,3.0735359509818223,3.088955728161349,3.027995996943478,4.44866492795511,66.11923452908461
2024-11-07,12.906740717018076,11.047007019724974,11.248617336449563,9.168990440476527,4.451991827954671,3.654834507712021,3.0669077799108426,3.0903697379898247,3.0209259478011,4.476724185488924,66.13310950052652
2024-11-08,12.906740717018076,11.044709253753702,11.248617336449563,9.168990440476527,4.451991827954671,3.654834507712021,3.0669077799108426,3.0893976062327475,3.02083757218682,4.4840593614741415,66.1370864031691
2024-11-11,12.906740717018076,11.046794918250704,11.250641138016567,9.168990440476527,4.450666193740474,3.650504102612314,3.095629854551754,3.087939408597132,3.02083757218682,4.469919263189385,66.14866360863975
2024-11-12,12.906740717018076,11.051876516071788,11.251047665842254,9.168990440476527,4.452433706026069,3.65509963455486,3.095629854551754,3.089883672111286,3.026361048079303,4.426394273156618,66.12445752788854
2024-11-13,12.906740717018076,11.05121369896469,11.251047665842254,9.168990440476527,4.454289593925943,3.6596067908831262,3.095629854551754,3.082371744897509,3.0262505785614535,4.430724678256325,66.12686576337767
2024-11-14,12.906740717018076,11.062733460286053,11.237592478568166,9.168990440476527,4.45521753787588,3.660888237290182,3.0978392449087475,3.058687080270542,3.026648268825712,4.447692796198033,66.12303026171791
2024-11-15,12.906740717018076,11.052967954908143,11.237592478568166,9.168990440476527,4.453140710940307,3.659695166497406,3.0978392449087475,3.058377765620563,3.026648268825712,4.4524208915619985,66.11441363932565
2024-11-18,12.906740717018076,11.062910211514613,11.274091607265694,9.168990440476527,4.453140710940307,3.6657047082684273,3.0978392449087475,3.059659212027619,3.027045959089971,4.503943874687081,66.22006668619706
2024-11-19,12.906740717018076,11.058491430800625,11.277449880608323,9.168990440476527,4.406743513443449,3.66804666204684,3.0978392449087475,3.074108624962355,3.027045959089971,4.537305669077678,66.22276214243259
2024-11-20,12.906740717018076,11.058447242993486,11.276654500079806,9.168990440476527,4.406743513443449,3.66804666204684,3.0978392449087475,3.0741528127694946,3.027045959089971,4.541150008298846,66.22581110112525
2024-11-21,12.906740717018076,11.057232078297139,11.2788638904368,9.168990440476527,4.406743513443449,3.66804666204684,3.0978392449087475,3.0740644371552146,3.027045959089971,4.542077952248783,66.22764489512154
2024-11-22,12.906740717018076,11.05007365354048,11.279659270965317,9.168990440476527,4.415581074871422,3.6699909255609944,3.117812133735966,3.073401620048117,3.0268250200542717,4.508627782243906,66.21770263851508
2024-11-25,12.906740717018076,10.96591797484261,11.282089600358008,9.168990440476527,4.417079041533464,3.6683559766968195,3.1226727925213513,3.0786157812906207,3.0268250200542717,4.541061632684566,66.1783489774763
2024-11-26,12.906740717018076,10.961574313400762,11.345852606060832,9.168990440476527,4.416902290304904,3.6780331064604495,3.1226727925213513,3.0791460349762994,3.033320627703832,4.552285335698091,66.26551826462112
2024-11-27,12.906740717018076,10.960292866993706,11.346073545096532,9.168990440476527,4.416902290304904,3.6780331064604495,3.1226727925213513,3.076980832426446,3.033320627703832,4.558604192119092,66.26861141112092
2024-11-28,12.906740717018076,10.960292866993706,11.34638285974651,9.168990440476527,4.416902290304904,3.675956279524876,3.1226727925213513,3.077643649533544,3.035530018060825,4.563464850904477,66.27457676508479
2024-11-29,12.906740717018076,10.962502257350698,11.34664798658935,9.168990440476527,4.416902290304904,3.6750725233820787,3.1226727925213513,3.077599461726404,3.0349555765680067,4.586221571581508,66.2983056175189
2024-12-02,12.906740717018076,10.960571250178685,11.347421273214298,9.168990440476527,4.418006985483401,3.670742118282372,3.1226727925213513,3.0775552739192644,3.0342927594609086,4.592098549931109,66.299092160486
2024-12-03,12.906740717018076,10.959687494035888,11.347730587864277,9.168990440476527,4.417503244482006,3.674144579432142,3.1226727925213513,3.0777762129549635,3.0342927594609086,4.592496240195368,66.30203506844151
2024-12-04,12.906740717018076,10.959687494035888,11.347907339092837,9.168990440476527,4.417503244482006,3.6763539697891345,3.1226727925213513,3.077334334883565,3.03385088138951,4.593159057302466,66.30420027099136
2024-12-05,12.906740717018076,10.962762965412823,11.348128278128536,9.168990440476527,4.417503244482006,3.67785635523189,3.1226727925213513,3.0773785226907044,3.0347346375323077,4.6018640553090195,66.31863200880323
2024-12-06,12.906740717018076,10.964508383794849,11.348349217164236,9.168990440476527,4.417503244482006,3.6816123188387784,3.1226727925213513,3.0764947665479077,3.0347346375323077,4.607166592165803,66.32877311054185
2024-12-09,12.906740717018076,10.966629398537561,11.348614344007075,9.168990440476527,4.408223804982635,3.6832030798958137,3.1226727925213513,3.0768924568121663,3.0347346375323077,4.60809453611574,66.32479620789925
2024-12-10,12.906740717018076,10.964199069144868,11.348614344007075,9.168990440476527,4.408223804982635,3.6817006944530584,3.113835231093378,3.076980832426446,3.0379603474535175,4.616401843858035,66.32364732491361
2024-12-11,12.906740717018076,10.965303764323366,11.351044673399766,9.168990440476527,4.406014414625642,3.680021557781744,3.113835231093378,3.075434259176551,3.0379603474535175,4.616401843858035,66.3217472492066
2024-12-12,12.906740717018076,10.978692669886744,11.365494086334502,9.168990440476527,4.4049097194471445,3.6966803610734726,3.120463402164358,3.0751691323337114,3.0287692835684257,4.629216307928595,66.37512612023156
2024-12-13,12.906740717018076,10.975157645315555,11.357451905435047,9.168990440476527,4.4049097194471445,3.6976083050234094,3.120463402164358,3.0741528127694946,3.0287692835684257,4.632353642235525,66.36659787345356
2024-12-16,12.906740717018076,10.988170954518244,11.325548308680066,9.168990440476527,4.4049097194471445,3.7007014515232,3.120140831172237,3.073092305398138,3.0287692835684257,4.593291620723885,66.31035563252594
2024-12-17,12.906740717018076,11.003592499210058,11.32492084181868,9.168990440476527,4.40667723173274,3.693587214573682,3.120140831172237,3.0718550467982215,3.0287692835684257,4.59850578196639,66.32377988833504
2024-12-18,12.906740717018076,11.004476255352854,11.32469990278298,9.168990440476527,4.40667723173274,3.693587214573682,3.120140831172237,3.071192229691124,3.0287692835684257,4.59850578196639,66.32377988833504
2024-12-19,12.906740717018076,11.004476255352854,11.257666999351807,9.168990440476527,4.40667723173274,3.693277899923703,3.120140831172237,3.0712364174982634,3.0287692835684257,4.5998756039877255,66.25785168008235
2024-12-20,12.906740717018076,11.006376331059869,11.256526953927597,9.168990440476527,4.40667723173274,3.6944179453479107,3.120140831172237,3.06929215398411,3.0272227103185307,4.6015105528519,66.25789586788949
2024-12-23,12.906740717018076,10.99974815998889,11.25617345147048,9.168990440476527,4.405572536554243,3.6939760672765125,3.119919892136538,3.080250730154796,3.0272227103185307,4.610745804544132,66.26934050993873
2024-12-27,12.906740717018076,11.001515672274484,11.256306014891898,9.168990440476527,4.405572536554243,3.692120179376638,3.119919892136538,3.0802949179619357,3.025013319961537,4.641235391470638,66.29770908212251
2024-12-30,12.902915665774723,10.997803896474736,11.25891309551315,9.168990440476527,4.402479390054452,3.6931806867479953,3.1198977982329676,3.0760336004986923,3.0220085490760265,4.663815360919108,66.30603848376838
2025-01-02,12.902915665774723,10.997273642789057,11.25904565893457,9.168990440476527,4.395851218983473,3.6931806867479953,3.1198977982329676,3.072366012506084,3.0220085490760265,4.67327155164704,66.30480122516846
2025-01-03,12.902915665774723,10.997185267174778,11.259306366996695,9.168990440476527,4.391476626076626,3.6976436552691214,3.118130285947373,3.070598500220489,3.021765516136757,4.703716950766406,66.33172927483949
2025-01-06,12.902915665774723,10.992766486460791,11.258908676732435,9.168990440476527,4.39010680405529,3.6918108647266594,3.118130285947373,3.07033337337765,3.021765516136757,4.714101085444274,66.32982919913249
2025-01-07,12.902915665774723,10.998510901388974,11.253517764261373,9.168990440476527,4.39010680405529,3.689689849983946,3.118130285947373,3.0808500714769376,3.021765516136757,4.678397337275264,66.30287463677716
2025-01-08,12.902915665774723,11.003725062631478,11.253597302314224,9.168990440476527,4.39010680405529,3.688540966998309,3.118130285947373,3.080938447091217,3.002676383452336,4.697088779695426,66.30671013843691
2025-01-09,12.902915665774723,11.003482029692208,11.253774053542784,9.168990440476527,4.389930052826731,3.6896456621768063,3.118130285947373,3.080894259284077,3.002676383452336,4.694702638109874,66.30514147128343
2025-01-10,12.902915665774723,10.989253555793171,11.253818241349924,9.168990440476527,4.389930052826731,3.684343125320022,3.118130285947373,3.082087330076854,3.019158435515505,4.733985598657213,66.34261273173804
2025-01-13,12.902915665774723,11.009138069006111,11.253950804771344,9.168990440476527,4.389930052826731,3.6858455107627774,3.118130285947373,3.082043142269714,3.0191142477083655,4.716531414836967,66.34658963438063
2025-01-14,12.902915665774723,11.013733600948656,11.25381382256921,9.168990440476527,4.389687019887462,3.686508327869876,3.118086098140233,3.0759761563494106,3.0213236380653585,4.716177912379848,66.3472126824613
2025-01-15,12.902915665774723,11.016605808412749,11.243120373241362,9.168990440476527,4.389731207694602,3.686508327869876,3.118086098140233,3.0758877807351306,3.0213236380653585,4.724441032315003,66.34761037272557
2025-01-16,12.902915665774723,11.011347459363103,11.229974500617253,9.168990440476527,4.389731207694602,3.686287388834176,3.118086098140233,3.0756226538922915,3.0213236380653585,4.740790520956752,66.34506957381502
2025-01-17,12.902915665774723,11.021466467198133,11.187280241358716,9.168990440476527,4.389731207694602,3.69158992569096,3.1202954884972263,3.073192324499599,3.0213236380653585,4.763679805055202,66.34046520431104
2025-01-20,12.902915665774723,11.012894032613,11.166114281738722,9.168990440476527,4.389510268658903,3.6922969306051976,3.1202954884972263,3.0737225781852775,3.0213236380653585,4.798853299538534,66.34691662415347
2025-01-21,12.902915665774723,11.012894032613,11.16310951085321,9.168990440476527,4.389510268658903,3.692341118412338,3.1202954884972263,3.073899329413837,3.021765516136757,4.808000175616486,66.353721546453
2025-01-22,12.902915665774723,11.017091874291287,11.145566951418683,9.168990440476527,4.388405573480406,3.683724496020064,3.1202954884972263,3.074120268449536,3.0209922295118097,4.8313313377863345,66.3534343257066
2025-01-23,12.902915665774723,11.010640454448867,11.145699514840105,9.168990440476527,4.3906149638373995,3.683503556984365,3.1202954884972263,3.0717341268639835,3.0209480417046697,4.851083287577853,66.36642554100571
2025-01-24,12.902915665774723,11.010176482473897,11.145876266068663,9.168990440476527,4.3906149638373995,3.685624571727078,3.1202954884972263,3.071822502478263,3.0209480417046697,4.850950724156434,66.36821514719489
2025-01-27,12.902915665774723,11.012297497216611,11.145920453875803,9.168990440476527,4.390173085766,3.682708176455847,3.1202954884972263,3.071822502478263,3.005968375084256,4.870879425176512,66.37197111080178
2025-02-03,12.902915665774723,11.046079075775038,11.144859946504447,9.168990440476527,4.400336281408169,3.692208554990918,3.121179244640024,3.073810953799557,3.005968375084256,4.79690903602438,66.35325757447804
2025-02-04,12.902915665774723,11.060351737481215,11.141722612197515,9.168990440476527,4.4001153423724695,3.694108630697932,3.121090869025744,3.073501639149578,3.005968375084256,4.793418199260331,66.36218351152029
2025-02-05,12.902915665774723,11.086687670536573,11.15307887863246,9.168990440476527,4.4001153423724695,3.7036090092330034,3.1196326713901286,3.080792627327656,3.002654289548766,4.694304947845615,66.31278154313792
2025-02-06,12.902915665774723,11.08434571675816,11.142783119568874,9.168990440476527,4.4001153423724695,3.6997646700118345,3.1196326713901286,3.0837090225988866,3.0024333505130665,4.688516345110292,66.29320634457497
2025-02-07,12.902915665774723,11.086555107115153,11.14305708397314,9.168990440476527,4.4001153423724695,3.703078755547325,3.1218420617471216,3.085299783655922,3.0082882349590987,4.663064168197731,66.28320664381921
2025-02-10,12.902915665774723,11.086555107115153,11.143366398623119,9.168990440476527,4.4001153423724695,3.704183450725821,3.1218420617471216,3.086492854448698,3.008111483730539,4.667659700140277,66.29023250515445
2025-02-11,12.902915665774723,11.047298659252098,11.150591105090488,9.168990440476527,4.399638114055359,3.72742623728139,3.118527976211632,3.0841067128631456,2.9940376671564928,4.60464788715883,66.19818046532069
2025-02-12,12.902915665774723,11.077942903503594,11.133799738377338,9.168990440476527,4.399638114055359,3.7226981419174243,3.119367544547289,3.0830903932989284,2.995363301370688,4.605531643301628,66.2093378866235
2025-02-13,12.902915665774723,11.057987689799232,11.115285047185736,9.168990440476527,4.394357671102146,3.7119605047824376,3.1150680709125806,3.0823833883846907,2.9916957133780797,4.59201017431683,66.13265436611297
2025-02-14,12.902915665774723,11.039062052001226,11.124807519624376,9.168990440476527,4.39921832988753,3.7433780356588806,3.1150680709125806,3.081720571277593,3.003626421305843,4.625283593093147,66.20407070001242
2025-02-17,12.902915665774723,11.040197678644722,11.145995573147943,9.168990440476527,4.400720715330285,3.727823927545649,3.110693478005734,3.07937861749918,2.9991015898547206,4.612336565601167,66.18815425188065
2025-02-18,12.902915665774723,11.04528369524652,11.13978718624479,9.168990440476527,4.400720715330285,3.729370500795544,3.110693478005734,3.079069302849201,3.0057076670221305,4.628553490821497,66.21109214256695
2025-02-19,12.905401185738533,11.07473486870524,11.1308944342457,9.168990440476527,4.407348886401265,3.720091061296172,3.119531039433707,3.083841586020306,3.003056398593739,4.624002146686091,66.23789204759728
2025-02-20,12.905401185738533,11.073188295455344,11.142515827523484,9.168990440476527,4.403813861830076,3.7187212392748368,3.11853681377306,3.0811903175919144,3.0074751793077255,4.658336072833766,66.27816923380526
2025-02-21,12.905401185738533,11.079374588454925,11.147257179229591,9.168990440476527,4.402930105687279,3.72742623728139,3.1295837655580256,3.0791576784634804,3.009463630629019,4.623692832036112,66.27327764355488
2025-02-24,12.905401185738533,11.013313816780828,11.149077716883754,9.168990440476527,4.402930105687279,3.711430251096759,3.1295837655580256,3.0767273490707883,2.9721691214029735,4.571666107909636,66.1012898606051
2025-02-25,12.905401185738533,11.023777489511549,11.162510810254272,9.168990440476527,4.386995982432644,3.718588675853417,3.1295837655580256,3.0762854709993896,2.978267038788275,4.60613259747873,66.15653345709136
2025-02-26,12.905401185738533,11.021700662575974,11.168697103253853,9.168990440476527,4.38810067761114,3.7271169226314105,3.1375154769396314,3.0758877807351306,2.982111378009443,4.537597308604801,66.11311893657644
2025-02-27,12.905401185738533,11.021037845468875,11.170508803346587,9.168990440476527,4.38832161664684,3.737501057309279,3.1450715919605488,3.079201866270621,2.988646754685429,4.488769781715251,66.09345094361849
2025-02-28,12.905401185738533,11.022584418718772,11.181069689253016,9.168990440476527,4.388056489804001,3.7442176039945383,3.1537324021599615,3.0814554444347535,2.998765762520458,4.477060012823187,66.12133344992375
2025-03-03,12.905401185738533,11.025456626182862,11.187366451770446,9.168990440476527,4.3882774288397,3.7409918940733284,3.1464237388590286,3.0791576784634804,2.996512184356325,4.483025366787068,66.1216029955473
2025-03-04,12.905401185738533,11.034550476892246,11.190327034848817,9.168990440476527,4.3884983678754,3.757562321750777,3.1508425195730148,3.0818089468918726,3.008266141055529,4.302120484356465,65.98836791945918
2025-03-05,12.905401185738533,11.061063161176165,11.190327034848817,9.168990440476527,4.394021843767883,3.7710837907355756,3.1508425195730148,3.0831345811060684,3.0083103288626685,4.241494812960571,65.97466969924582
2025-03-06,12.905401185738533,11.064244683290235,11.187572322763911,9.168990440476527,4.413464478909423,3.7702442223999184,3.1508425195730148,3.0883196225836675,3.012729109576655,4.180029573229019,65.9418381585409
2025-03-07,12.905401185738533,11.063758617411697,11.178911512564497,9.168990440476527,4.413906356980822,3.773602495742548,3.1508425195730148,3.0901313226764016,3.0091498971983257,4.183652973414489,65.93834732177686
2025-03-10,12.905401185738533,11.068720908153503,11.174271792814812,9.168990440476527,4.411476027588129,3.776474703206639,3.1505022734580375,3.0934012204047514,2.998456447870479,4.169380311708312,65.91707531141972
2025-03-11,12.905401185738533,11.11562626543247,11.200497256352321,9.168990440476527,4.465782842563022,3.8060805339903485,3.1613547988915887,3.0983060669972766,3.018561900119117,3.8025773246402994,65.7431786152015
2025-03-12,12.905401185738533,11.147264735344613,11.207280084748291,9.168990440476527,4.50223778345341,3.8157576637539785,3.159145408534595,3.1038737306968995,3.042379128167504,3.6481851264936136,65.70051528740797
2025-03-13,12.905401185738533,11.151683516058599,11.212273306955096,9.168990440476527,4.501919631242004,3.8201764444679647,3.156980205984742,3.1036306977576302,3.0113592875553192,3.6467711166651386,65.67918583290155
2025-03-14,12.905401185738533,11.168386507157466,11.218888221683933,9.168990440476527,4.507222168098787,3.828881442474518,3.166613147941232,3.104028388021889,3.0376510328035384,3.5108936097100556,65.61695614410648
2025-03-17,12.905401185738533,11.170640085321601,11.286628130029344,9.168990440476527,4.5094315584557805,3.863347932043612,3.168822538298225,3.108270417507316,3.053779582409589,3.224888027997285,65.46019989827782
2025-03-18,12.905401185738533,11.171523841464397,11.280132522379786,9.168990440476527,4.5094315584557805,3.8603873489652414,3.168822538298225,3.1106565590928685,3.0554587190809035,3.229350996518411,65.46015571047067
2025-03-19,12.905401185738533,11.169314451107406,11.276464934387176,9.168990440476527,4.5094315584557805,3.8603873489652414,3.1639618795128404,3.1106565590928685,3.054133084866708,3.2312068844182855,65.44994832702137
2025-03-20,12.905401185738533,11.173070414714294,11.275930261920783,9.168990440476527,4.508835023059392,3.8485892044588974,3.1628571843343436,3.1120263811142044,3.043881513610259,3.242342211817532,65.44192382124476
2025-03-21,12.905401185738533,11.178147593754662,11.275665135077945,9.168990440476527,4.515463194130372,3.8360840550383157,3.163299062405742,3.116047471563932,3.048211918709966,3.1710672789009307,65.37837733579693
2025-03-24,12.905401185738533,11.179384852354579,11.264927497942958,9.168990440476527,4.523196060379848,3.8527428583300445,3.1730645677836526,3.121129069385016,3.0554587190809035,3.1073926488123864,65.35168790028445
2025-03-25,12.905401185738533,11.198341421617581,11.26713688829995,9.168990440476527,4.542417756485689,3.875853081464194,3.170855177426659,3.1213500084207157,3.0588611802306733,2.9677591782504154,65.27696631841093
2025-03-26,12.905401185738533,11.201213629081673,11.263491394210911,9.168990440476527,4.542196817449989,3.8828347549922917,3.170855177426659,3.1202453132422194,3.088290259785823,2.9172967024966905,65.26081567490132
2025-03-27,12.905401185738533,11.200815938817414,11.305558186608062,9.168990440476527,4.537778036736003,3.839221389345246,3.165331701534176,3.1148985885782956,3.0467095332672103,2.8597199897934473,65.1444249908949
2025-03-28,12.905401185738533,11.197722792317624,11.30639775494372,9.168990440476527,4.537778036736003,3.853980116929961,3.1771740338476593,3.117019603321009,3.0447210819459167,2.8883095010129396,65.1974945472699
2025-03-31,12.905401185738533,11.190431804139546,11.295443597553747,9.168990440476527,4.5355686463790095,3.8540684925442408,3.176833787732683,3.1168428520924496,3.0422023769389446,2.893391098834024,65.17917428242971
2025-04-01,12.905401185738533,11.189327108961049,11.292350451053956,9.168990440476527,4.5355686463790095,3.8518591021872473,3.1772756658040815,3.1171963545495682,3.0444117672959377,2.902317035876276,65.18469775832219
2025-04-02,12.905401185738533,11.188111944264703,11.289522431397007,9.168990440476527,4.533138316986316,3.8421819724236173,3.1772756658040815,3.116268410599631,3.0444117672959377,2.94999567978019,65.21529781476654
2025-04-03,12.905401185738533,11.190763212693094,11.247358425824148,9.168990440476527,4.533138316986316,3.840281896716603,3.177231477996941,3.1159590959496524,3.0444117672959377,2.9889693256775502,65.21250514535531
2025-04-07,12.905401185738533,11.219286442201877,11.225087771025656,9.168990440476527,4.526024080036799,3.837056186795393,3.1776733560683406,3.1169312277067296,3.0444117672959377,3.01168185854744,65.23254431589324
2025-04-08,12.905401185738533,11.221495832558869,11.224645892954257,9.168990440476527,4.52575895319396,3.835995679424036,3.1776733560683406,3.1156055934925333,3.0444117672959377,3.0129191171473564,65.23289781835035
2025-04-09,12.905401185738533,11.260160163806251,11.25981938743759,9.168990440476527,4.511839793944902,3.8799625475282014,3.192034393388796,3.119184805870862,3.070968639386996,2.8824767104704776,65.25083806804913
2025-04-10,12.905401185738533,11.262811432234642,11.258012106125568,9.168990440476527,4.5555415352062285,3.868694656707536,3.19075294698174,3.122587267020632,3.0718479767490794,2.8359027617450607,65.24054230898555
2025-04-11,12.905401185738533,11.265153386013056,11.263800708860892,9.168990440476527,4.55465777906343,3.862199049057976,3.19084132259602,3.124222215884807,3.0763551330773455,2.8541081382866844,65.26572935905527
2025-04-14,12.905401185738533,11.292328887404073,11.264065835703729,9.168990440476527,4.55465777906343,3.867634149336179,3.1681287897261297,3.125812976941842,3.074322493948912,2.816857816867779,65.23820035520713
2025-04-15,12.905401185738533,11.29316845573973,11.262254135610995,9.168990440476527,4.55465777906343,3.8667062053862415,3.165919399369136,3.1279339916845554,3.074322493948912,2.816857816867779,65.23621190388585
2025-04-16,12.905401185738533,11.303773529453297,11.260972689203939,9.168990440476527,4.556867169420424,3.826627864310385,3.161191304005171,3.127889803877416,3.074322493948912,2.827816393038465,65.21385287347307
2025-04-17,12.905401185738533,11.303773529453297,11.26084012578252,9.168990440476527,4.542395662582119,3.82813024975314,3.161191304005171,3.1284200575630936,3.074322493948912,2.8423541815874804,65.21581923089079
2025-04-22,12.905401185738533,11.303685153839018,11.269942814053332,9.168990440476527,4.542395662582119,3.831709462131469,3.161191304005171,3.136992492148228,3.074322493948912,2.8563175286436775,65.25094853756698
2025-04-23,12.905401185738533,11.311992461581312,11.27020794089617,9.168990440476527,4.544030611446293,3.8446123018163094,3.161191304005171,3.1370366799553677,3.074322493948912,2.833384056738088,65.25116947660268
2025-04-24,12.905401185738533,11.30275720988908,11.270782382388989,9.168990440476527,4.543787578507024,3.840591211366582,3.1568167110983243,3.1337667822270174,3.0754271891274083,2.8541965139009644,65.25251720472045
2025-04-25,12.905401185738533,11.304701473403235,11.271047509231828,9.168990440476527,4.545996968864017,3.826981366767504,3.1546073207413308,3.133722594419878,3.0754271891274083,2.8673202926215042,65.25419634139176
2025-04-28,12.905401185738533,11.304701473403235,11.271356823881808,9.168990440476527,4.545731842021179,3.827599996067462,3.1546073207413308,3.1354459188983324,3.0754271891274083,2.86855755122142,65.25781974157724
2025-04-29,12.905401185738533,11.302006017167702,11.270336085536876,9.168990440476527,4.5455992785997585,3.826318549660406,3.1546073207413308,3.1355342945126123,3.0754271891274083,2.8730823826725422,65.2573027442337
2025-04-30,12.905401185738533,11.302006017167702,11.270336085536876,9.168990440476527,4.546703973778255,3.824860352024791,3.1546073207413308,3.1355342945126123,3.0754271891274083,2.8713148703869478,65.25518172949099
2025-05-02,12.905401185738533,11.29648254127522,11.269872113561908,9.168990440476527,4.546703973778255,3.8279534985245807,3.1546073207413308,3.135269167669773,3.0754271891274083,2.8808152489220187,65.26152267981556
