date,STANDARD CHARTERED BANK (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,FOUNDER SECURITIES (HONG KONG) LTD,CHINA SKY SECURITIES LTD,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2025-01-10,12.408142059780197,7.101026027814332,5.644466363043564,2.347164538815893,1.689132951843159,1.5359362132596392,1.3679555925200675,0.8961612324393451,0.789796657464259,33.77978163698045
2025-01-13,12.408142059780197,7.101026027814332,5.644466363043564,2.347164538815893,1.689132951843159,1.5359362132596392,1.3679555925200675,0.8961612324393451,0.7890028919793703,33.778987871495566
2025-01-16,12.408142059780197,7.101026027814332,5.644466363043564,2.347164538815893,1.689132951843159,1.5359362132596392,1.3671618270351789,0.8961612324393451,0.7890028919793703,33.77819410601068
2025-02-07,12.408142059780197,7.101026027814332,5.644466363043564,2.347164538815893,1.689132951843159,1.5557803503818568,1.3671618270351789,0.8961612324393451,0.7691587548571527,33.77819410601068
2025-02-10,12.408142059780197,7.101026027814332,5.644466363043564,2.347164538815893,1.689132951843159,1.5557803503818568,1.3671618270351789,0.9160053695615628,0.7493146177349351,33.77819410601068
2025-02-17,12.408142059780197,7.101026027814332,5.644466363043564,2.347164538815893,1.689132951843159,1.5557803503818568,1.3671618270351789,0.9160053695615628,0.746933321280269,33.77581280955601
2025-02-19,12.408142059780197,7.101026027814332,5.644466363043564,2.347164538815893,1.689132951843159,1.5478426955329698,1.3671618270351789,0.9160053695615628,0.7215328257638306,33.742474659190684
2025-02-20,12.408142059780197,7.101026027814332,5.644466363043564,2.3670086759381106,1.689132951843159,1.5478426955329698,1.3338236766698535,0.9342619757140027,0.7215328257638306,33.74723725210002
2025-02-21,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.524029730986309,1.377480778338732,0.9255305553802271,0.6921635028229486,33.68929237170315
2025-02-28,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.524029730986309,1.369543123489845,0.9255305553802271,0.6921635028229486,33.68135471685426
2025-03-21,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.524029730986309,1.369543123489845,0.9263243208651158,0.6921635028229486,33.682148482339144
2025-03-24,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.5359362132596392,1.369543123489845,0.9144178385917853,0.6921635028229486,33.682148482339144
2025-03-31,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.5359362132596392,1.369543123489845,0.909655245682453,0.6921635028229486,33.677385889429814
2025-04-02,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.5359362132596392,1.377480778338732,0.909655245682453,0.6921635028229486,33.6853235442787
2025-04-10,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.5359362132596392,1.3750994818840658,0.8953674669544563,0.6921635028229486,33.66865446909604
2025-04-16,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.5359362132596392,1.3750994818840658,0.8945737014695677,0.6921635028229486,33.66786070361115
2025-04-24,12.408142059780197,7.101026027814332,5.644466363043564,2.3273204016936755,1.689132951843159,1.5359362132596392,1.3750994818840658,0.8953674669544563,0.6921635028229486,33.66865446909604
