date,SUCCESS SECURITIES LTD,GET NICE SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,DBS BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-12-23,0.0,34.9239307201198,31.554619040710257,10.427845816015898,6.286038347994887,3.7374894256538713,3.740865395818068,3.354340991784498,2.834724029911161,3.140146231991555
2024-12-27,0.0,34.9127440136683,31.57683980539168,10.424505606375691,6.283728237832384,3.7362922466362676,3.739667135421981,3.3532665414795186,2.833816021421287,3.1391403917728926
2024-12-30,0.0,34.92154776522316,31.57590244021162,10.427134295699132,6.2666229375999345,3.73723440657256,3.74061014638512,3.354408779977965,2.8345306089711806,3.1420086193593217
2025-01-02,0.0,34.93885748505825,31.732539063763998,10.432302760011048,6.263496110317739,3.73908685827289,3.7424642713535063,3.356071474787031,2.8359356134410607,2.95924636299448
2025-01-03,0.0,34.94902327665698,31.747412997669183,10.43533813733552,6.25878679055626,3.740174781018704,3.7316772798885194,3.3570479555783024,2.8367607557756656,2.9437780255208628
2025-01-07,0.0,34.94736315152996,31.750951969723744,10.4348424448833,6.258192606533002,3.739997117737981,3.731500020250411,3.3568884913317762,2.836626005863695,2.943638192146126
2025-01-08,0.0,34.94559944138404,31.774286515100776,10.434315823249177,6.235314776889226,3.7398083689950874,3.731311700335781,3.3567190771683886,2.836482848108272,2.946161448769256
2025-01-09,0.0,34.94559944138404,31.774286515100776,10.434315823249177,6.235017908552713,3.7398083689950874,3.731311700335781,3.3570159455049007,2.836482848108272,2.946161448769256
2025-01-14,0.0,34.933984152369426,31.767286549443874,10.43084764425399,6.232945500690871,3.7385653239261942,3.759748445688181,3.3559001337558674,2.835540052202852,2.94518219766874
2025-01-20,0.0,34.92579586820541,31.750939514224676,10.428402725741112,6.224957139148306,4.05456473908107,3.7588671866676173,3.3551135339852434,2.8348754212347775,2.6664838717117894
2025-01-21,0.0,34.87912350404528,31.752955345569926,10.414466945681557,6.058708720825124,4.409748002488453,3.7538441023311075,3.350629997482664,2.8150866990594072,2.5654366825164803
2025-01-22,0.0,34.788722133035805,31.75015561281316,10.38747423498132,6.02675101127715,4.516828399234816,3.7736682745913597,3.3898224488670587,2.8077904234785143,2.55878746172082
2025-01-23,0.0,34.782451666042775,31.774276549385007,10.385601952519139,6.025664724084797,4.516014266905313,3.774465504451374,3.389211452875411,2.807284335410478,2.5450295483257075
2025-01-24,0.0,34.770044142876635,31.796910447312882,10.381897222385179,6.022629130709161,4.514403323773034,3.773119085037472,3.3953868846477007,2.8062829268335334,2.5393268364243977
2025-02-03,0.0,34.7421314337826,31.771384511603458,10.373562839034332,5.919346550468812,4.7088180846632435,3.770090099081486,3.3926611346893907,2.8032447308469686,2.518760615829708
2025-02-04,0.0,34.73557024928171,31.765384364029703,10.371603751986141,5.916163070476179,4.739502805649349,3.769378103135808,3.3926105858596,2.802715327349797,2.507071742231711
2025-02-06,0.0,34.72552823686744,31.756201028853738,10.368605333567043,5.91386271711185,4.767632500693623,3.7682883803693725,3.3916297861382914,2.8019050656523805,2.5063469507462606
2025-02-07,0.0,34.72552823686744,31.756496027650922,10.368605333567043,5.913567718314663,4.767632500693623,3.7682883803693725,3.3916297861382914,2.8019050656523805,2.5063469507462606
2025-02-11,0.0,34.7300361771828,31.74763690704319,10.369951347763811,5.914335395918964,4.768251417204037,3.768777565702821,3.3932502234102007,2.8022687986593797,2.505492167114804
2025-02-14,0.0,34.73024111137022,31.747824242758565,10.370012538530855,5.9140752562575285,4.7682795535907845,3.7687998044175766,3.3932702462219737,2.802285334221746,2.505211912630752
2025-02-17,0.0,34.7230698535455,31.741268807906025,10.367871291272568,5.873953878899526,4.826585538065362,3.768021605527436,3.3925695883795313,2.8017067056264056,2.504952730777644
2025-02-18,0.0,34.72302888343915,31.74123135605732,10.367859058114865,5.8702302308447525,4.826579843127568,3.7680171596000864,3.3964002937941147,2.8017033998639205,2.5049497751582184
2025-02-19,0.0,34.73337690604513,31.750690754910938,10.370948847322747,5.864898082777568,4.769005147189974,3.769140089482677,3.4342956599648735,2.8025383526617986,2.5051061596442947
2025-02-20,0.0,34.7445925170498,31.760943239073363,10.374297687498455,5.864135445986552,4.717711312436915,3.770534263362428,3.45901747426323,2.803443308723922,2.50532475160533
2025-02-24,0.0,34.75423511802693,31.769757793515502,10.377176846693354,5.860689163167817,4.6835914899289195,3.771580692597549,3.4735586114988934,2.804221343037456,2.505188941533576
2025-02-25,0.0,34.750233814864835,31.76610009735598,10.375982107969014,5.8600144139178045,4.691613313135432,3.7711464652954616,3.4764059913155574,2.80389848915536,2.5046053069905567
2025-02-26,0.0,34.800694310216876,31.875789388665133,10.389815281648081,5.868523687025771,4.471080843628362,3.7766225124408628,3.500079201244657,2.8079700043984923,2.509424770731761
2025-02-27,0.0,34.79215704564756,31.880678945493298,10.387266464630379,5.867970722294803,4.449294466086686,3.8052525178723617,3.501585084569666,2.807281156566419,2.508513596838828
2025-02-28,0.0,34.91360014180084,31.84753541672555,10.368297185584863,5.814770995944999,4.445889542736533,3.7983033462981113,3.505811374077435,2.8021544853869074,2.5036375114447598
2025-03-03,0.0,34.90665978199333,31.841204549846257,10.366236105869026,5.813615096732479,4.4155091179382575,3.7975482940613237,3.5051144653583526,2.850972766627387,2.50313982157358
2025-03-04,0.0,34.888033437639415,31.909118941944126,10.36070463753124,5.828496276531187,4.295229377230136,3.8241183803476915,3.5433381471812955,2.849451475251286,2.501509326343624
2025-03-05,0.0,34.888527139350735,31.909570488938204,10.360851252204123,5.82857875577414,4.294405719602241,3.8230522054631044,3.5439779154498363,2.849491797933049,2.501544725284567
2025-03-06,0.0,34.88073239804448,31.902441301564906,10.358536446683646,5.8322282986118,4.304057173576045,3.8221980649938647,3.5499653136932507,2.848855168839179,2.5009858339928326
2025-03-07,0.0,34.86696129388691,31.88984604304135,10.35444683977117,5.829925702942237,4.302357908234909,3.850152135491182,3.5585812203238683,2.847730425218196,2.4999984310901793
2025-03-10,0.0,34.84653022978322,31.90148869080018,10.348379423532672,5.826509529540931,4.308965054344798,3.847896054026951,3.5756357811989035,2.8460617348388637,2.4985335019334856
2025-03-12,0.0,34.812190255484815,31.87593430923277,10.338181476101724,5.820767718629644,4.411501758509129,3.8441040939457922,3.5727004598639165,2.8285486391983863,2.4960712890338272
2025-03-14,0.0,34.81235410644594,31.876084340082162,10.338230134946762,5.820618613600087,4.411522522178344,3.8441221870374895,3.5727172755368137,2.8285619523628185,2.4957888678095843
2025-03-18,0.0,34.80160465678058,31.87212313304849,10.335037869231993,5.824996960035175,4.473093158041032,3.842935188943919,3.5716140825609957,2.783576739756305,2.4950182116015083
2025-03-19,0.0,34.77348277211276,31.906605867859334,10.326686508831733,5.819114632072534,4.519431595175498,3.839829855691754,3.569903358001651,2.7519433302391967,2.4930020800155437
2025-03-20,0.0,34.74907918539461,31.91152225807957,10.31943937194352,5.813856312314798,4.582327752714299,3.826857892983394,3.56739804535456,2.7353303099536164,2.494188871261631
2025-03-21,0.0,34.74816089106279,31.945326944685558,10.319166665935047,5.781697322032728,4.582206658121278,3.8267567627665886,3.5673037717369223,2.735258024921087,2.494122958738
2025-03-25,0.0,34.74693657411581,31.95036733404936,10.31880308034364,5.780612759491232,4.582045208619426,3.8266219307917018,3.567178081330559,2.7351616508204604,2.492273380437814
2025-03-26,0.0,34.74805957556107,31.95139995194983,10.319136578254971,5.779918706998404,4.582193297743213,3.8243945399547554,3.5672933705196446,2.7352500497065138,2.4923539293115913
2025-03-27,0.0,34.744998962798036,31.94858566926227,10.318227667613607,5.7758864069161255,4.593827312129347,3.824057686879135,3.5669791629422236,2.735009128592803,2.4924280028664554
2025-03-31,0.0,34.748964906122474,31.948158835355066,10.319405434410559,5.770673014075548,4.5931771358361395,3.8244941812382742,3.5673863132551324,2.735321314274761,2.4924188654320423
2025-04-01,0.0,34.73692897842328,31.94942136783151,10.315831123116888,5.768087173580093,4.6156558436163735,3.82316949903333,3.5661506849750544,2.73319975800152,2.4915555714219475
2025-04-02,0.0,34.73634667144983,31.874245040601924,10.31565819532573,5.767403426691002,4.689840861389264,3.823105409940671,3.566090904376328,2.7331539404429237,2.4941555497823313
2025-04-03,0.0,34.73614275136801,31.874057922517274,10.315597637147771,5.766782518057015,4.697151467537763,3.823082966360884,3.5660699696028497,2.7269738595920225,2.4941409078164214
2025-04-10,56.24236443354431,15.201767324024612,13.949217553566978,4.514471172306623,2.5234915247202627,2.0556399772510057,1.673116618936371,1.560638621481917,1.1877683056814607,1.0915244684864598
2025-04-11,56.24682879275243,15.199502441340474,13.949836484578634,4.513798569748758,2.5228586784072045,2.055333711322179,1.672867344442294,1.560406104872851,1.1875913423185198,1.0909765302166492
2025-04-14,56.26627174978115,15.192614318881123,13.951602615756928,4.511753002966209,2.516214291785276,2.054402273575907,1.672109233104687,1.5596989588081582,1.18705314874086,1.0882804065997065
2025-04-15,56.28787778319905,15.185420657749663,13.94499657025666,4.5096167003173715,2.514894552194048,2.0534295197447614,1.6713174939776827,1.5589604456371358,1.1864910823368926,1.0869951945867433
2025-04-16,56.28807754878553,15.185128376588752,13.944728164140141,4.509529901536217,2.5145895136607646,2.0533899963902624,1.6712853253187832,1.5589304395688726,1.1864682453672248,1.0878724886434543
2025-04-17,56.288446360254376,15.185089406617397,13.9446923774386,4.509518328617851,2.5143264279286144,2.0533847267246164,1.6712810362578256,1.5589264388470434,1.1864652005043572,1.087869696809321
2025-04-22,56.29056998417481,15.184485397637845,13.94413770705191,4.5093389559786115,2.5139697946733772,2.0533030503656424,1.6712145586279463,1.5588644302844126,1.1864180071282866,1.0876981140771578
2025-04-23,56.29017574257384,15.18399832862144,13.945871643697668,4.509194311018153,2.5136325406412325,2.0532371870669577,1.6711609514881616,1.5588144269721576,1.1863799506886614,1.08753491723174
2025-04-24,56.31428257858913,15.184271083420903,13.941631331294502,4.5092753110527575,2.513677693790272,2.0532740699936474,1.6539975215899203,1.5588424284318014,1.1831935288834587,1.0875544529536123
2025-04-25,56.33125980988019,15.182829490460778,13.94030771441033,4.508847200970425,2.5134390455174977,2.053079132388263,1.641010776979236,1.5586944321099214,1.183081196625141,1.0874512006582258
2025-04-28,56.33186411753701,15.182715733156387,13.940203266696619,4.508813418446303,2.5134202135829926,2.0530637496990254,1.6407213619589058,1.5586827535965668,1.183072332392826,1.0874430529333687
2025-04-29,56.34009281457798,15.180300740629047,13.94067970190121,4.508096237745294,2.5130204240367378,2.0527371853543572,1.6404603856027502,1.558434826462279,1.1798055320018073,1.0863721516885405
2025-04-30,56.320159858003684,15.167712384788127,13.944755976194712,4.5043578717817025,2.5109364867107393,2.092049148992026,1.6391000239452485,1.5571424849938464,1.1788271711568092,1.0849585934331063
2025-05-02,56.32033518944812,15.167517983618687,13.944577249383409,4.504300140436617,2.5109043046006745,2.0920223356670653,1.639079015967684,1.5571225274476863,1.1788120623932183,1.0853291910368312
