date,USMART SECURITIES LTD,VALUABLE CAPITAL LTD,BANK OF CHINA (HONG KONG) LTD,RUISEN PORT SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,PINESTONE SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CHINA CITIC BANK INTERNATIONAL LTD
2025-03-14,23.072041986899336,22.22529139191896,15.48861857285485,9.693768692245659,9.419608334678655,11.332462882513546,4.862369504784449,2.033224358230793,1.8726142758737536
2025-03-17,23.06475888743059,22.212482522283157,15.483450785049843,9.68818198396503,9.414179630368254,11.325931762756554,4.907426805153666,2.0320525713108526,1.8715350516820508
2025-03-18,23.052945235732402,22.21050668415196,15.492270327252752,9.687429485264918,9.413448413928863,11.325052057054995,4.915063372365503,2.031894738094982,1.8713896861536228
2025-03-20,23.06512351395094,22.21523788806149,15.497074081842241,9.689493067375214,9.415453633556293,11.327464479757905,4.88603744730644,2.0323275651558563,1.8717883229936239
2025-03-21,23.064950106382536,22.215070870079504,15.496957572172038,9.68942022009864,9.415382846555346,11.327379317930335,4.886752530447324,2.0323122857674303,1.8717742505668513
2025-03-24,23.020421660165006,22.74444062786096,15.496336216850384,12.608471496727097,9.415005333859074,7.810315839299071,5.001078824465005,2.0322307995758253,1.871699201197573
2025-03-25,23.021056247684733,22.745067607608714,15.496763393281377,12.608819065454238,9.415264870585691,7.81053114069667,4.9984600570655395,2.0322868206305937,1.8717507969924416
2025-03-26,23.021979346534703,22.745979639859765,15.497384782861104,12.609324654175,9.415642404095914,7.8108443275563895,4.994650683102708,2.032368311314894,1.8718258504995244
2025-03-27,23.027014895941765,22.70279843294885,15.508141060595085,12.613181101852202,9.418522092998732,7.813233203510507,5.011720987934657,2.032989892745173,1.8723983314730315
2025-03-28,23.02726558523504,22.70279843294885,15.508141060595085,12.613181101852202,9.418522092998732,7.813233203510507,5.011470298641382,2.032989892745173,1.8723983314730315
2025-04-01,23.02611110533106,22.70166022031749,15.512377089090693,12.612548735666415,9.418049892144435,7.8128414843684695,5.011219046849122,2.032887968095567,1.8723044581367505
2025-04-03,23.027958328746916,22.703481415314155,15.515627112998272,12.613560552001859,9.41880543624013,7.813468253850657,5.00159318841377,2.0330510524409564,1.8724546599932799
2025-04-09,23.039970917606812,22.668597868696466,15.516288393344551,12.61409814546353,9.419206868349514,7.813801266042489,5.022364374321859,2.0331377016427044,1.8725344645320803
2025-04-11,23.03973986816535,22.668370543458295,15.516132792897846,12.61397164876171,9.41911241065711,7.813722907678901,5.023316829068489,2.033117312930754,1.872515686381548
2025-04-16,23.03993281090606,22.668313712861146,15.51609389327379,12.61394002498267,9.419088796530021,7.813703318333563,5.023304235393327,2.033112215816661,1.8725109919027623
2025-04-22,23.039201590407203,22.66734763630564,15.515432629505643,12.613402444998334,9.418687374484437,7.813370314490263,5.0271012516566485,2.0330255687871865,1.8724311893646415
2025-04-23,23.038331482627886,22.668711533025323,15.516366194738215,12.614161394765851,9.419254097906157,7.813840445813636,5.023643101222321,2.033147896152028,1.8725438537485817
2025-04-24,23.039102040862826,22.669223036611346,15.51671631066514,12.586366007885141,9.419466636772414,7.814016759646153,5.049329328459744,2.033193772709162,1.8725861063880744
2025-04-25,23.050542086511644,22.68270094345586,15.525941719786143,12.593849187537629,9.42506694753959,7.818662555834137,4.995134512544554,2.0344026009173968,1.8736994458730438
2025-04-28,23.09700760888657,22.69884140334377,15.584350442283112,12.616764407410045,9.442216389159775,7.83288905393707,4.808193876593707,2.042628070548302,1.877108747837648
2025-04-29,23.12414759289416,22.650783790414675,15.652985782304194,12.631589651876467,9.453311402251401,7.842093037728256,4.715210527782468,2.0505637828559116,1.8793144318924613
2025-04-30,23.27732130845345,22.58282931460517,15.84595560481595,12.713739224436157,9.514791034852767,7.893094107963861,4.216833218051833,2.0638996291674614,1.8915365576533536
2025-05-02,23.23600678455003,22.575168268529307,15.840579989816014,12.709426189048163,9.511563217314729,7.890416438270669,4.232111629221875,2.113832614399357,1.890894868849861
