date,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CHINA GALAXY INTERNATIONAL SECURITIES,SOOCHOW SECURITIES INTERNATIONAL,CHINA MERCHANTS BANK CO LTD,DBS BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-11-12,58.38345892099825,18.093977557509255,6.868563084241474,6.965526455536356,0.0,0.0,3.4411168462578696,3.311904377028938,2.9354527584278536
2024-11-13,58.395740265167696,18.100053636859332,6.868246692817125,6.965205597620431,0.0,0.0,3.439806743204478,3.3117518184616945,2.9191952458692416
2024-11-14,58.413902898248814,18.105683236406524,6.870382900766982,6.967371962376312,0.0,0.0,3.4420285655252356,3.312781861626852,2.8878485750492757
2024-11-18,58.40448382655003,18.118888456449156,6.869275071535759,6.966248493941407,0.0,0.0,3.441473548444722,3.3122476852008824,2.8873829178780537
2024-11-21,58.66530111764836,17.70746607552129,6.887997787319179,6.985235517938916,0.0,0.0,3.5328517315744685,3.3258950770464693,2.8952526929513125
2024-11-22,58.8833728092101,17.477236463136407,6.887838691452243,6.985074176118725,0.0,0.0,3.545473783350678,3.3258182570217016,2.8951858197101465
2024-11-25,58.88384765038348,17.47703462480392,6.887759146274785,6.984993508003548,0.0,0.0,3.54543283794619,3.3257798483400687,2.895152384248006
2024-11-29,58.881127662324204,17.476227318090995,6.887440983936885,6.9846708541741185,0.0,0.0,3.549888308867536,3.325626222484486,2.89501865012177
2024-12-03,58.88180763578072,17.476429137776996,6.8875205217656985,6.984751514836914,0.0,0.0,3.5499293038334865,3.3256646276178006,2.893897258388386
2024-12-04,58.90050550380735,17.45831812421066,6.889032089628127,6.9862844214734166,0.0,0.0,3.5449330003764548,3.3263944937222187,2.8945323667817657
2024-12-06,58.90935133680377,17.445921797101562,6.890066702605563,6.987333640062107,0.0,0.0,3.545465387747948,3.3268940604053903,2.8949670752736587
2024-12-10,58.91077538786605,17.445317185486118,6.889827918183164,6.987091484724667,0.0,0.0,3.5453425149309936,3.3267787624683907,2.8948667463406057
2024-12-11,58.92234690408142,17.429101427934928,6.891181248791213,6.988463920274554,0.0,0.0,3.546038906858115,3.327432223132274,2.895435368927493
2024-12-12,58.95208558940581,17.38906234534781,6.893172406949141,6.990483187573419,0.0,0.0,3.55053082501776,3.3283936611756,2.8962719845304576
2024-12-13,58.953703843764615,17.386794647630122,6.893361626824604,6.9906750786621785,0.0,0.0,3.550628288269928,3.32848502668873,2.8963514881598265
2024-12-16,58.95394565041596,17.38277643293406,6.891768520817688,6.989059482808789,0.0,0.0,3.5602075395310075,3.32656025322655,2.895682120265943
2024-12-17,58.9674855308777,17.36704884798336,6.892405674849472,6.989705631531633,0.0,0.0,3.56053668590047,3.3268677985642836,2.895949830293074
2024-12-18,58.97089299643945,17.368052411562942,6.887025406073508,6.990109535157702,0.0,0.0,3.5607424332887003,3.327060043279316,2.896117174198388
2024-12-19,58.96615067354111,17.370059886710862,6.887821438467823,6.990917482464662,0.0,0.0,3.561153999408699,3.3274445993708253,2.8964519200360264
2024-12-20,58.97296702593907,17.359352077108188,6.888617654901194,6.991725616565349,0.0,0.0,3.5615656606809063,3.328985221539918,2.896786743265374
2024-12-23,58.97228531978417,17.359151409280994,6.888538024974281,6.991644794747717,0.0,0.0,3.5615244902708953,3.3301027034829005,2.896753257459048
2025-01-02,56.05885295680232,16.5302470483771,6.547835664708379,6.645842844453591,4.917362772278429,0.0,3.3809787722028335,3.165398110593799,2.753481830583543
2025-01-03,56.07719250516343,16.523347882434376,6.545102819598181,6.643069094461895,4.915310431398875,0.0,3.3795676660330343,3.164076980499623,2.752332620410587
2025-01-06,56.076576598159555,16.523166403204876,6.545030933426858,6.642996132307413,4.915256445562822,0.0,3.38062886753642,3.1640422288102807,2.7523023909917774
2025-01-07,56.07898856435758,16.52225906685078,6.544671526255154,6.642631345574417,4.914986534169693,0.0,3.3804432271212366,3.163868481813486,2.7521512538576545
2025-01-08,56.116875523216194,16.44764258618484,6.548195419497289,6.646207984006883,4.917632944728798,0.0,3.3976472968217286,3.167769727641126,2.7580285179031465
2025-01-10,56.12204466578613,16.445293365663687,6.547260139260295,6.645258704613069,4.91693055809991,0.0,3.398260704140108,3.16731727437243,2.757634588064373
2025-01-13,56.121428062993864,16.45060609409505,6.547188205692879,6.6451856943530725,4.916876536669836,0.0,3.393828640137003,3.167282475628247,2.7576042904300446
2025-01-15,56.14262959614161,16.44265738348284,6.544024692806297,6.641974830403945,4.914500768355744,0.0,3.3921887879896975,3.165752087526927,2.756271853292941
2025-01-16,56.26735992402567,16.261875265764925,6.56315048798079,6.650227168838676,4.920606802270923,0.0,3.4041000301280997,3.1729839307594396,2.7596963902314697
2025-01-17,56.26674126247649,16.261696465889507,6.564177829340824,6.650154049363223,4.920552700030631,0.0,3.4040626019316984,3.1729490436924657,2.7596660472751564
2025-01-20,56.36151948176777,16.153826731633664,6.561003737067214,6.646938383496884,4.9181733787031,0.0,3.428791898006519,3.171414771875648,2.7583316174491936
2025-01-21,56.32607429829719,16.190480056331914,6.56071533543148,6.646646204437208,4.917957190859886,0.0,3.428641178812992,3.1712753661925457,2.758210369636778
2025-01-22,56.38145200258437,16.11336766812804,6.568415198964549,6.6511047279783995,4.921256121965227,0.0,3.430941087208873,3.1734026354108664,2.76006055775968
2025-01-24,56.38455219612305,16.10875507327105,6.568776370194375,6.651470445979096,4.921526722417851,0.0,3.4311297411191988,3.1735771282980925,2.7602123225972925
2025-01-27,56.39346534176358,16.106275335820637,6.565566087261061,6.650446536912867,4.920769116130385,0.0,3.430601562443841,3.1730885965635793,2.759787423104049
2025-02-04,56.43800444943481,16.029549365118754,6.580526994438681,6.655569237027113,4.924559481840938,0.0,3.4343444819452693,3.175532760459328,2.7619132297351014
2025-02-06,56.43489940481194,16.028667468840727,6.580164954175934,6.655203068172044,4.924288547794132,0.0,3.4396572259436806,3.1753580524585963,2.7617612778029503
2025-02-10,56.423552190422164,16.05091814430663,6.577559439797104,6.652567841333673,4.922338702356193,0.0,3.4382952424033206,3.174100722114869,2.7606677172660454
2025-02-11,56.437980653411365,16.03559301631087,6.593574435492696,6.649861587539732,4.920336302966059,0.0,3.4324987292017286,3.170610592955497,2.7595446821220455
2025-02-12,56.49286065968555,15.948257425510459,6.592922059549967,6.649203642480549,4.91984947915515,0.0,3.4673381950182325,3.170296889046511,2.759271649553578
2025-02-14,56.53325791742267,15.95966180224325,6.597636566278255,6.653958395384812,4.923367594986361,0.0,3.398309033218897,3.1725639241910306,2.7612447662747366
2025-02-17,56.52268690260489,15.956677544345984,6.612901791023027,6.652714188074185,4.92244698659199,0.0,3.3998734451831387,3.171970694267824,2.760728447908963
2025-02-18,56.518335280764035,15.955449056630439,6.620091564872965,6.652202002650097,4.922068012608424,0.0,3.3996116925250295,3.171726487601295,2.7605159023477213
2025-02-19,56.513984328925105,15.95422075806027,6.6272802317419695,6.651689896085165,4.921689096973978,0.0,3.399349980167938,3.1714823185342973,2.760303389511276
2025-02-20,56.5740942168687,15.944976745066588,6.574115114556657,6.652421501031706,4.922230422884376,0.0,3.399723867300286,3.171831142996705,2.7606069892949803
2025-02-21,54.00204809622349,15.128983483399546,6.469411798987741,6.354056880277126,4.701465786554163,4.422019968058345,3.255648840295257,3.0295728396208577,2.636792306583474
2025-02-24,54.01068281674696,15.144678539413125,6.4773398514705,6.353589647629897,4.7011200738313,4.387029262798271,3.255409442780447,3.0293500661448722,2.6408002991846287
2025-02-25,54.09951746560257,15.095800961709468,6.513029546756434,6.3494676301301585,4.698070128794334,4.324345093131347,3.253297431234823,3.027384715110573,2.639087027530295
2025-02-26,54.08623364291104,15.085918509690007,6.540275315359873,6.348401312598943,4.697281143822202,4.32361887083171,3.2527510786447693,3.026876301872881,2.638643824268575
2025-02-27,54.119793977650566,15.045328688486306,6.541663263927249,6.349875924627043,4.698372232260532,4.324623164681123,3.253506630417381,3.027579387261238,2.639256730688561
2025-02-28,54.0477344056579,15.048131159166292,6.601307780749713,6.352388507715149,4.700231331674839,4.326334375286651,3.2547940108061737,3.028777370474867,2.6403010584684123
2025-03-04,54.05284372430324,15.040100366160866,6.6019318251300865,6.352989020898575,4.70067566074514,4.326743358588776,3.2551016977038576,3.0290636912404216,2.640550655229047
2025-03-05,54.053979259634986,15.039365932993364,6.602070517682203,6.35312248369162,4.700774411947261,4.326834254268199,3.2551700804702675,3.0280769317275213,2.640606127584574
2025-03-06,54.063629514479125,15.036207145537803,6.60068385433317,6.351788108047425,4.699787086596577,4.325925469295112,3.254486382070899,3.02744093075055,2.640051508889341
2025-03-07,54.094133962342724,14.984215289624608,6.609405229475736,6.355125098704104,4.702256178028716,4.328198147890015,3.25619616685347,3.0290314343894793,2.6414384926911385
2025-03-10,54.09868551840583,14.973917042617208,6.625272690416393,6.352205040219083,4.700095581213056,4.326209423587929,3.2547000069670426,3.028689894370465,2.640224802202998
2025-03-11,54.088632172802306,14.971715693135469,6.646350534026651,6.3512711881593065,4.6994046095092346,4.325573417735526,3.2489710880557667,3.028244639804787,2.6398366567709473
2025-03-12,54.088632172802306,14.971715693135469,6.6358496578532336,6.3512711881593065,4.6994046095092346,4.325573417735526,3.2489710880557667,3.028244639804787,2.650337532944366
2025-03-14,54.17852483423567,15.000383818627505,6.62856624022359,6.363432722828281,4.708403118687779,4.176041356092167,3.2478275911712586,3.03404318014137,2.66277713799239
2025-03-17,54.180104678326416,14.988598877750714,6.643082219806387,6.364236219115519,4.70899763812241,4.1692030370706705,3.2482376870306418,3.0344262819256973,2.6631133608515465
2025-03-18,54.180368601180376,14.986388332892092,6.643501649785642,6.364638043355689,4.70929495414475,4.169466271618353,3.2484427737991943,3.0346178691001997,2.6632815041237112
2025-03-19,54.24426458180791,15.067976768188393,6.651057989980972,6.372886636740311,4.7153982170389455,3.9904791681985916,3.2526527671078096,3.038550744577078,2.666733126359989
2025-03-20,54.2672652826784,15.761675337429734,6.650777683269796,6.372618053471826,4.7151994880896435,3.275958663391481,3.252515685097532,3.037369068826069,2.666620737745522
2025-03-21,54.2896905973452,15.735025138387279,6.647975915088653,6.3699334653915916,4.713213119498989,3.2745786027154304,3.2511455002275578,3.0360895186115378,2.6823481427337654
2025-03-24,54.273685912561945,15.72617497795799,6.661809021530107,6.36805559915065,4.711823656979238,3.273613251877034,3.2501870575040295,3.0351944747241166,2.699456047714894
2025-03-25,54.276577708472594,15.712022472496919,6.683139927204124,6.3653078631914894,4.709790564288082,3.272200728900669,3.248784642636123,3.0338848264537157,2.698291266356284
2025-03-26,54.28114778321967,15.712292924014099,6.676335167085673,6.365843820577734,4.710187127517206,3.272476247412518,3.2490581895191584,3.03414027882408,2.6985184618298614
2025-03-27,54.28914726614607,15.699871335650634,6.677319067230771,6.366781963211678,4.710881273883771,3.2729585164679325,3.249537007425105,3.03458742399967,2.698916145984371
2025-03-28,54.292004795766914,15.698592289267598,6.677670530423385,6.367117081167393,4.711129232885861,3.273130789866569,3.247602633026732,3.033694443147933,2.699058204447613
2025-03-31,54.30667967687724,15.688023692256023,6.6809670568822,6.366245847850979,4.7104845937668856,3.2726829167464806,3.2429479991946315,3.033279332881073,2.698688883544498
2025-04-01,54.32554943588727,15.681892535967961,6.6727591781566575,6.36845790584573,4.7121213299774904,3.2738200648528037,3.2314396652032658,3.034333296230741,2.6996265878780816
2025-04-02,54.312396401227794,15.678095713327536,6.687986390606176,6.366916006160723,4.710980454352367,3.273027423651214,3.238026004712112,3.033598638386906,2.6989729675751724
2025-04-03,54.307251295156775,15.676610500544056,6.696825997022608,6.36631285733343,4.7105341751280605,3.272717364173381,3.237719260978474,3.033311260406821,2.698717289256389
2025-04-09,54.3175424822929,15.661684049654138,6.69704226699404,6.367519269284309,4.711426818146281,3.2733375418851067,3.238332806573479,3.0338860708249227,2.699228694344823
2025-04-11,54.32188379566122,15.65438847431803,6.698875891599826,6.369262671751325,4.7127167888225445,3.2742337692076413,3.2444847609322967,3.0347167372488215,2.6894371104582917
2025-04-15,54.32302804926689,15.651558706847505,6.699016998872942,6.369396835945723,4.712816059002467,3.2743027387192716,3.244553103801263,3.035833745918646,2.6894937616252954
2025-04-17,54.3241978388154,15.646916476422618,6.698382142303217,6.368793217022653,4.712369431946964,3.273992437580269,3.2505635297291278,3.0355460441560576,2.6892388820236923
2025-04-22,54.32957894603459,15.64122224094778,6.697747406051047,6.368189712497001,4.711922889535898,3.273682195249313,3.250255507512947,3.0384170514447484,2.688984050726686
2025-04-24,54.30931059703602,15.652318775863227,6.699793098124498,6.370134747809221,4.713362051499088,3.2746820755541113,3.2512482326077166,3.0393450747488773,2.6898053467572356
2025-04-25,54.31979037367138,15.634877333088049,6.7013458362318366,6.371611084589617,4.7144544161085395,3.275441012968097,3.252001739015041,3.040049470668243,2.690428733659198
2025-04-29,54.302725729782544,15.63603035798409,6.71553590685656,6.372080971628185,4.714802092856954,3.275682566832129,3.25224156430354,3.0402736651182662,2.6906271446377334
2025-04-30,54.29471758750317,15.644258206605253,6.718759043370398,6.3711412668463225,4.714106790632779,3.275199494726545,3.2517619490941034,3.0398253092806673,2.690230351940766
2025-05-02,54.29700538712827,15.644917403846723,6.732736573529889,6.3714097256439635,4.714305427484162,3.275337500788812,3.246631881460519,3.039953397454102,2.6777027026635554
