date,ABN AMRO CLEARING HONG KONG LTD,CITIBANK N.A.,CATHAY SECURITIES (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-03-17,60.0,1.444954128440367,8.715596330275229,6.720183486238532,6.422018348623854,4.81651376146789,4.587155963302752,4.08256880733945,3.211009174311927
2025-03-18,61.95462478184991,1.37434554973822,8.289703315881326,6.391797556719022,6.108202443280978,4.5811518324607325,4.363001745200698,3.883071553228621,3.054101221640489
2025-03-19,61.829722039833655,1.3788575180564675,8.31691836288028,6.412781790326111,6.128255635806522,4.596191726854892,4.377325454147516,3.895819654191289,3.064127817903261
2025-03-28,57.98602746326187,1.5177065767284992,9.15442062153698,7.05854011081667,6.745362563237774,5.059021922428331,4.81811611659841,4.288123343772584,3.372681281618887
2025-03-31,60.237118103055174,1.4363885088919288,8.663930688554492,6.6803465572275424,6.383948928408572,4.7879616963064295,4.559963520291838,4.0583675330597355,3.191974464204286
2025-04-01,75.03578585742915,0.9018036072144289,5.439450329229889,4.194102490695677,4.008016032064128,3.006012024048096,2.86286859433152,2.547953048955053,2.004008016032064
2025-04-08,73.272030651341,0.9655172413793104,5.823754789272031,4.490421455938697,4.291187739463601,3.218390804597701,3.065134099616858,2.7279693486590038,2.1455938697318007
2025-04-09,43.53957894241994,43.28963966434487,2.977333093057329,2.295680516488941,2.193824384358032,1.645368288268524,1.5670174173985942,1.394645501484749,1.096912192179016
2025-04-10,71.69290699561759,1.0225612725206947,6.167829897743872,4.755721473786723,4.5447167667586434,3.4085375750689826,3.246226261970459,2.889141373153709,2.2723583833793217
2025-04-11,65.95599802765972,20.88724005416109,2.974163907738305,2.293236907808746,2.191489195175593,1.6436168963816948,1.5653494251254236,1.393160988361627,1.0957445975877964
2025-04-14,63.81792924461599,22.199023432626,3.160950614305797,2.437259289451575,2.3291215052779557,1.7468411289584669,1.6636582180556827,1.4806558140695576,1.1645607526389778
2025-04-15,67.47328512566646,19.95632893880817,2.8416101460438057,2.191030981028513,2.0938180023480673,1.5703635017610504,1.4955842873914766,1.331070015778414,1.0469090011740336
2025-04-16,70.12359835496213,11.34216126222477,4.1897747444788696,3.2305368424534437,3.0872024433002196,2.3154018324751644,2.2051446023573,1.9625786960979965,1.5436012216501098
2025-04-22,70.35890479888862,11.252830436352102,4.15677609197414,3.2050931446011135,3.0628876467177877,2.297165735038341,2.1877768905127057,1.947121432556308,1.5314438233588938
2025-04-23,40.561286925307606,53.2050759087167,1.4091505788642247,1.0865292621242573,1.0383214791631128,0.7787411093723347,0.7416581994022234,0.6600757974679788,0.5191607395815564
2025-04-24,40.56173816949303,53.204555315338034,1.409166255659842,1.086541349758773,1.0383330304861995,0.7787497728646495,0.7416664503472854,0.6600831408090839,0.5191665152430998
2025-04-25,52.169433805678636,39.812937905114396,1.8124323318849773,1.3974807190586798,1.3354764550731413,1.0016073413048558,0.9539117536236723,0.8489814607250684,0.6677382275365706
2025-04-28,44.722030397291505,45.00498065793575,2.322269957771354,1.7905923621763336,1.7111462846736294,1.283359713505222,1.2222473461954497,1.0878001381139502,0.8555731423368147
2025-04-29,52.17041943126562,37.89770343804836,2.245159613123549,1.7311362280136837,1.6543281359857727,1.2407461019893296,1.181662954275552,1.0516800293052413,0.8271640679928863
