date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,CCB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,TOTAL_CCASS_PCT
2024-10-08,0.0,2.3296281689866545,2.8251371787194057,1.4757362857796668,1.4020225036394354,0.0,1.0802915443378176,0.9812599506302675,10.094075632093247
2024-10-09,0.0,2.3296281689866545,2.8251371787194057,1.479339205118093,1.4023146322344429,0.0,1.0813626825195117,0.9812599506302675,10.099041818208375
2024-10-10,0.0,2.339365788820239,2.8263056930994357,1.479339205118093,1.404067403804488,0.0,1.0820443159078625,0.9812599506302675,10.112382357380385
2024-10-14,0.0,2.339365788820239,2.8265004454961073,1.479339205118093,1.399198593887696,0.0,1.0859393638412964,0.9812599506302675,10.111603347793698
2024-10-18,0.0,2.339365788820239,2.825429307314413,1.479339205118093,1.3943297839709041,0.0,1.0859393638412964,0.9812599506302675,10.105663399695212
2024-10-21,19.04405786093705,2.3198905491530706,2.825429307314413,1.479339205118093,1.3904347360374703,0.0,1.0913924309481033,0.9812599506302675,29.13180404013847
2024-10-22,19.04405786093705,2.3198905491530706,2.8257214359094207,1.4637590133843585,1.3904347360374703,0.0,1.088568521196364,0.9812599506302675,29.113692067248003
2024-10-23,19.04405786093705,2.3199879253514064,2.8257214359094207,1.4637590133843585,1.3904347360374703,0.0,1.088568521196364,0.9812599506302675,29.113789443446336
2024-10-30,19.04405786093705,2.3199879253514064,2.82503980252107,1.4637590133843585,1.3904347360374703,0.0,1.088568521196364,0.9812599506302675,29.113107810057986
2024-10-31,19.04405786093705,2.3199879253514064,2.8263056930994357,1.4637590133843585,1.3904347360374703,0.0,1.088568521196364,0.9812599506302675,29.114373700636353
2024-11-01,19.04405786093705,2.3199879253514064,2.8265004454961073,1.4637590133843585,1.3904347360374703,0.0,1.0883737687996922,0.9812599506302675,29.114373700636353
2024-11-04,19.04405786093705,2.3199879253514064,2.826792574091115,1.4637590133843585,1.3904347360374703,0.0,1.0883737687996922,0.9812599506302675,29.114665829231363
2024-11-05,19.04405786093705,2.3199879253514064,2.8270847026861223,1.4637590133843585,1.3904347360374703,0.0,1.0888606497913715,0.9812599506302675,29.11544483881805
2024-11-06,19.04405786093705,2.3199879253514064,2.8276689598761373,1.4637590133843585,1.3904347360374703,0.0,1.0882763926013566,0.9812599506302675,29.11544483881805
2024-11-11,19.04405786093705,2.3199879253514064,2.8276689598761373,1.4637590133843585,1.3904347360374703,0.0,1.0862314924363037,0.9812599506302675,29.113399938652996
2024-11-13,19.04405786093705,2.3199879253514064,2.823092278554353,1.4637590133843585,1.3904347360374703,0.0,1.0862314924363037,0.9812599506302675,29.108823257331213
2024-11-18,19.04405786093705,2.3199879253514064,2.8242607929343833,1.4637590133843585,1.3904347360374703,0.0,1.104538217723442,0.9812599506302675,29.12829849699838
2024-11-25,19.04405786093705,2.3199879253514064,2.8244555453310545,1.4637590133843585,1.3904347360374703,0.0,1.10434346532677,0.9812599506302675,29.12829849699838
2024-11-26,19.04405786093705,2.3199879253514064,2.8244555453310545,1.4637590133843585,1.388876716864097,0.0,1.1030775747484043,0.9812599506302675,29.125474587246643
2024-11-27,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.388876716864097,0.0,1.1030775747484043,0.9812599506302675,29.12615622063499
2024-11-28,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.3859554309140216,0.0,1.1030775747484043,0.9812599506302675,29.123234934684916
2024-12-23,19.04405786093705,2.320864311136429,2.824163416736047,1.4637590133843585,1.3859554309140216,0.0,1.1030775747484043,0.9812599506302675,29.12313755848658
2025-01-03,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.3859554309140216,0.0,1.1030775747484043,0.9812599506302675,29.123234934684916
2025-01-13,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.3859554309140216,0.0,1.1030775747484043,0.9814547030269392,29.123429687081586
2025-01-14,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.3859554309140216,0.0,1.1029801985500682,0.9814547030269392,29.12333231088325
2025-01-15,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.3859554309140216,0.0,1.0855498590479529,0.9814547030269392,29.105901971381137
2025-01-16,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.3859554309140216,0.0,1.1050250987151211,1.0087200385609745,29.152642546582342
2025-01-21,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.3859554309140216,0.0,1.1040513367317626,1.0087200385609745,29.151668784598982
2025-01-27,19.04405786093705,2.320864311136429,2.8242607929343833,1.4637590133843585,1.3859554309140216,0.0,1.108043760863532,1.0281952782281427,29.17513644839792
2025-02-03,19.04405786093705,2.320864311136429,1.4975100906085526,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.108043760863532,1.0281952782281427,29.18000525831471
2025-02-06,19.04405786093705,2.320864311136429,1.4975100906085526,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.108141137061868,1.0281952782281427,29.180102634513045
2025-02-10,19.04405786093705,2.320864311136429,1.4975100906085526,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.1232344478039233,1.0281952782281427,29.195195945255104
2025-02-11,19.04405786093705,2.320864311136429,1.4975100906085526,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.1254741003656477,1.0281952782281427,29.197435597816824
2025-02-12,19.04405786093705,2.320864311136429,1.4987759811869183,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.1323878104474923,1.0281952782281427,29.205615198477037
2025-02-13,19.04405786093705,2.320864311136429,1.4987759811869183,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.1956823393657887,1.0281952782281427,29.268909727395332
2025-02-14,19.04405786093705,2.320864311136429,1.4987759811869183,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.2054199591993728,1.0281952782281427,29.278647347228915
2025-03-04,19.04405786093705,2.320864311136429,1.4961468238318507,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.2052252068027012,1.0281952782281427,29.27582343747718
2025-03-06,19.04405786093705,2.320864311136429,1.4961468238318507,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.204154068621007,1.0281952782281427,29.274752299295482
2025-03-11,19.04405786093705,2.320864311136429,1.4961468238318507,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.204154068621007,1.0282926544264785,29.27484967549382
2025-04-11,19.04405786093705,2.0917381164521958,1.4963415762285226,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.204154068621007,1.0282926544264785,29.045918233206258
2025-04-14,19.04405786093705,2.0917381164521958,1.4963415762285226,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.2040566924226712,1.0283900306248144,29.045918233206258
2025-04-22,19.04405786093705,2.0917381164521958,1.496731081021866,1.4637590133843585,1.3859554309140216,1.3316195122426224,1.2038619400259993,1.0283900306248144,29.046112985602928
2025-04-29,19.04405786093705,2.0917381164521958,1.4963415762285226,1.4637590133843585,1.3858580547156858,1.3316195122426224,1.1994800111008868,1.0228395873196714,29.035693732380995
2025-04-30,19.04405786093705,2.0917381164521958,1.4963415762285226,1.4637590133843585,1.3778732064521468,1.3316195122426224,1.1994800111008868,1.021281568146298,29.026150864944082
