date,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,OCBC BANK (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CARRIER STOCK INVESTMENT CO LTD,CELETIO INVESTMENTS LTD
2024-11-04,45.49206709000963,16.063511099955942,13.878715546978086,6.647487426411335,5.0801251574376485,3.529724398639586,2.668953309916058,2.5306804068831386,2.520453399254648,1.5882821645139271
2024-11-05,45.42987425843237,16.17871750437951,13.863842831693713,6.638399554780776,5.073180048355601,3.5258102122186905,2.6607478049466846,2.527220678838472,2.5170076526929885,1.5851994536611995
2024-11-07,45.42780423053633,16.177980315534,13.863211120911407,6.638097073814501,5.077505421660929,3.5256495574598,2.6606265670548686,2.5271055251562307,2.516892964370807,1.585127223501125
2024-11-08,45.42573439127477,16.183622051517712,13.862579467694717,6.6377946204122695,5.0754515431582075,3.5254889173408217,2.6605053402110417,2.526990381967545,2.516778286499776,1.585054999923135
2024-11-11,45.42563090426289,16.183585182665507,13.86254788654484,6.6377794984656475,5.077262507081997,3.5257087015448385,2.6586767525532027,2.5269846250835415,2.516772552880541,1.5850513889169988
2024-11-12,45.425014131451604,16.183356335281186,13.862359665875996,6.637689373092803,5.077649195310298,3.5265720816753845,2.6586406540004184,2.526950314598904,2.5167383810517325,1.5850298676616699
2024-11-13,45.43122401822233,16.185568702461115,13.864254738129599,6.638596787217252,5.067406836028974,3.527054186386516,2.6562699804838963,2.5272957646913023,2.5170824351082186,1.5852465512707914
2024-11-14,45.41135835441554,16.176213813295284,13.90374117934006,6.6356939349438715,5.065646504835917,3.5255119150916245,2.6551084760879062,2.526190656715749,2.515981793104609,1.5845533721694363
2024-11-15,45.42149594911539,16.15340074786221,13.906389449034481,6.637175281860203,5.071333257407712,3.5262989475037747,2.6557012003443496,2.526754601463062,2.5165434588335143,1.584907106575308
2024-11-18,45.34755622887695,16.29034590703904,13.883751829469057,6.626370906679252,5.063077849820329,3.5205586355169647,2.650923248839031,2.5226414051792436,2.5124468848342234,1.5823271037459126
2024-11-19,45.347762492512935,16.291329704996084,13.884269830408586,6.626401046767722,5.062646028651113,3.520574648799383,2.649570754750537,2.5226528794290557,2.512458312714197,1.5823343009703912
2024-11-20,45.346112435961864,16.29301108716238,13.883764627304151,6.626159933736863,5.0624618155436485,3.520446546618736,2.6508388477263054,2.522561088353135,2.5123668925851694,1.5822767250077463
2024-11-21,45.3481750254141,16.139101568355542,14.039046751080795,6.626461327767222,5.062692084022734,3.516058128326205,2.650959422389781,2.522675828241826,2.512481168786026,1.5823486956157695
2024-11-22,45.34796875802531,16.139937864576932,14.038528041422014,6.626431187130377,5.062669056232181,3.516042135441628,2.65094736442984,2.522664353783249,2.5124697406981307,1.582341498260343
2024-11-25,45.348381294679335,16.140084691792023,14.03774603819258,6.6264914686782594,5.062715112022773,3.516074121356272,2.6509714804594147,2.5226873028047874,2.512492596977884,1.5823558930366715
2024-11-26,45.34714370723405,16.14055390696696,14.038727471988816,6.626310627324858,5.06303179156788,3.515978165358173,2.650899133686975,2.5226184569927605,2.5124240293861506,1.5823127094933724
2024-11-27,45.34714370723405,16.14100875137006,14.038272627585721,6.626310627324858,5.06303179156788,3.515978165358173,2.650899133686975,2.5226184569927605,2.5124240293861506,1.5823127094933724
2024-11-28,45.34405003412829,16.14036239274841,14.037769721840327,6.625858567122113,5.0672345151100915,3.5157382982750147,2.6520827241487215,2.522446358901492,2.5122526267791825,1.5822047609463616
2024-11-29,45.341369192192424,16.139408138324075,14.038758923342845,6.625466831503118,5.072392366638093,3.5155304399417067,2.6505615676206284,2.5222972262153993,2.512104096769395,1.5821112174523186
2024-12-02,45.346524938842,16.141243343147345,14.020342383637061,6.626220210349566,5.079791719037495,3.5159301893231243,2.6526823145682434,2.5225840354958637,2.512389746993706,1.5822911186055912
2024-12-03,45.34446249948674,16.1400543936272,14.019704713916056,6.6259188382519945,5.080470316235161,3.515770278661776,2.656655023520342,2.522469303956925,2.512275479108858,1.5822191532349503
2024-12-04,45.34301890356049,16.13863094937167,14.019258379623034,6.625707894094421,5.084401800576112,3.515658349853447,2.656570445687504,2.522388998089118,2.512195497773821,1.58216878137038
2024-12-05,45.34281268307444,16.13901235168463,14.019194619901096,6.625677760311198,5.084378676667824,3.5156423606054608,2.656558363579568,2.522377526239696,2.5121840722845366,1.5821615856515463
2024-12-06,45.34240024772965,16.1370463649536,14.019067102197086,6.625617493567034,5.0866064136066775,3.516065179370685,2.6565341996933904,2.522354582853894,2.5121612216177445,1.582147194410234
2024-12-09,45.34941266915305,16.125896022352247,14.014867078445173,6.626642177346484,5.088757683365914,3.518428424496081,2.658309647035637,2.522744677185415,2.512549739496667,1.582391881123342
2024-12-10,45.373766732194824,16.07675698365318,14.022393503513578,6.630200892925004,5.093310952287737,3.5203179313852515,2.662012800245891,2.5240994705397353,2.513899057848323,1.583241675406475
2024-12-11,45.377484058370385,16.05622696162319,14.02354231292855,6.630744083872185,5.093728230805409,3.52060633966464,2.6758853521142503,2.524306261857876,2.5141050134795937,1.583371385283924
2024-12-12,45.38486932381069,16.041896331768925,14.025281522924132,6.631781675019945,5.09452530685819,3.5211572506825557,2.677669739466562,2.5247012699894533,2.514498425300881,1.583619154178667
2024-12-13,45.38693542764801,16.03807421742228,14.025920010781556,6.632083580694043,5.094757230370203,3.5213175480815746,2.6777916378835065,2.5248162046595257,2.514612895495967,1.5836912469633342
2024-12-16,45.38618644327126,16.04492257198686,14.026143785374973,6.631974136711088,5.094217922498504,3.521259438588077,2.676836982107525,2.524774539632494,2.5100190672587597,1.5836651125704653
2024-12-17,45.38308746033267,16.049744646657444,14.025186075911119,6.63152130345257,5.093870087712979,3.5210190058974797,2.677564610995641,2.5246021472409925,2.509847682375505,1.5835569794236009
2024-12-18,45.49346493606602,15.845566883714998,14.059297123051811,6.647650011804263,5.106259031556582,3.5295825746546696,2.684076790739537,2.530742302700601,2.515951953088641,1.5874083926228786
2024-12-19,45.490143724800966,15.844410091738187,14.057814460289475,6.647164705834793,5.106798805254403,3.5293249005156615,2.69072498011025,2.5305575480362448,2.515768278181033,1.5872925052389824
2024-12-20,45.49076641497506,15.854208901850587,14.058006890170258,6.647255695306556,5.088617424755223,3.529373211550906,2.69806232589244,2.5305921874809933,2.5158027151834,1.5873142328345777
2024-12-23,45.48744559769037,15.858982782146294,14.057436907154289,6.646770446906751,5.0882459566523295,3.5291155679786224,2.6987778654758965,2.5304074547332513,2.5156190620643195,1.5871983591978807
2024-12-27,45.485370333083026,15.863733986887842,14.056795567529695,6.646467202631756,5.088013816627571,3.5289545598468792,2.6977422836859066,2.5302920104614537,2.5155042924803945,1.5871259467654744
2024-12-30,45.47997553119784,15.862473318047432,14.051314288505548,6.645678896995635,5.101095568182226,3.5285360074513994,2.6987908390467363,2.5299919046470314,2.515205940566364,1.5869377053597886
2025-01-02,45.481635333934705,15.863052222858162,14.05182709462825,6.6459214326586995,5.099456971776049,3.528664782228737,2.697064569946859,2.5300842373151684,2.515297733617156,1.5869956210362117
2025-01-03,45.485577851022576,15.864427291146606,14.05304515919496,6.637372924298009,5.100355241723605,3.528970659998943,2.697298361521767,2.530303554414611,2.5155157689675347,1.5871331877113846
2025-01-06,45.48350275683151,15.868265633901354,14.052404046258635,6.6370701211975565,5.100122558793444,3.5288096650888425,2.6971753082722314,2.5301881196228497,2.515401008808242,1.587060781225332
2025-01-07,45.48059794302725,15.872726365177648,14.051962766541601,6.63664624326953,5.100253018482311,3.528584296891442,2.6970030525840563,2.5300265286078267,2.51524036217527,1.5869594232430728
2025-01-08,45.474582008864104,15.867890085750247,14.050104046852551,6.635768382628525,5.10094674320758,3.5281175543291345,2.7066809424861504,2.529691870012393,2.5149076594161226,1.5913107064531928
2025-01-09,45.38858844616553,16.01605981869043,14.02353495154918,6.62321997999882,5.0935770126300515,3.521445796509414,2.7102124294525964,2.524908159930361,2.5101519066430904,1.5883014984305301
2025-01-10,45.44693437708618,15.86047909071315,14.086904061008973,6.631733968837304,5.101036367436183,3.5259725297747075,2.715063869296944,2.5281538682047,2.513378646111295,1.5903432215305668
2025-01-13,45.46703841012001,15.866340928944272,14.047773330602723,6.634667601228764,5.104204964396886,3.527532288847274,2.717633044909597,2.529272229422627,2.5144904713206415,1.5910467302072029
2025-01-14,45.461440655976276,15.863222011301945,14.057241055065159,6.633850762495568,5.105856491127211,3.52709799052529,2.7172984587528943,2.5289608336379445,2.5141808954180225,1.5908508456996933
2025-01-15,45.46372105608519,15.868831379952347,14.048572424069167,6.634183524365474,5.1061126069812275,3.5277309248165842,2.7165227399909733,2.529087689330973,2.5143070097317137,1.5909306446763523
2025-01-16,45.40119667280811,15.95197357586815,14.054070413406308,6.6250598049740015,5.105010368882257,3.5228793817550397,2.714608352996916,2.5256095391849693,2.510849186845664,1.5887427032785884
2025-01-17,45.38714204837811,15.995973997062565,14.032192918545249,6.623008917900336,5.103430036012114,3.5217888213678417,2.713312762340175,2.524827698702088,2.510071915652224,1.5882508840392981
2025-01-20,45.40409135253665,15.95913871047576,14.041987206463086,6.625482204111541,5.106246678532506,3.5226485799918534,2.714781430412187,2.5257705664545367,2.5110092730278626,1.588843997994016
2025-01-21,45.39830236214924,15.948066962219482,14.04650170371638,6.62463745969206,5.101042088756742,3.5299404743508975,2.7267298741164234,2.5254485324462683,2.5106891210743436,1.588641421478167
2025-01-22,45.402023686495866,15.941107047683628,14.047267841711331,6.625180484945949,5.102826400071198,3.530229825554486,2.726042601676592,2.525655544881116,2.5108949236719504,1.5887716433078873
2025-01-23,45.402643966534264,15.934540311393752,14.052422684662833,6.625270997810177,5.102896114614699,3.5302780553670345,2.7265352429571648,2.5256900502531496,2.5109292273851596,1.588793349021772
2025-01-24,45.399749471349374,15.938533518740849,14.053035457154179,6.624848625601724,5.102570796374564,3.53005299418249,2.726361421733494,2.5253865026902824,2.510769151408888,1.5886920607641561
2025-01-27,45.40472666343231,15.954561186819241,14.04311018170223,6.623581832037874,5.103416218976752,3.529377982772298,2.717645012785665,2.524903602091546,2.5102890459180203,1.5883882734640604
2025-02-03,45.40141939068942,15.943611206570496,14.056740382202172,6.623099371438215,5.103044486987662,3.5313971482722515,2.71289457036355,2.529414671068809,2.510106196881181,1.5882725755262463
2025-02-04,45.39831926003752,15.947529930677737,14.055780550278202,6.622647128454459,5.102696037427176,3.5288799256286882,2.7168062875275645,2.5292419558528887,2.509934800099651,1.5881641240161166
2025-02-05,45.39873258632948,15.951316900173484,14.063647294634427,6.62270742395053,5.098190274419169,3.52891205410565,2.7090922481885564,2.5292649831855325,2.509957651651446,1.5881785833617288
2025-02-06,45.40100601547298,15.969642618570184,14.051832326469132,6.623039068805105,5.090251169445403,3.529088771186758,2.707406931946349,2.529391641010472,2.5100833426245006,1.5882581144691148
2025-02-07,45.400385966762144,15.97079023443463,14.05164041837538,6.622948616914346,5.09018165108111,3.5290405738639445,2.7073699564622093,2.529357096709281,2.51004906201979,1.5882364233771595
2025-02-10,45.390467490209694,15.95940038676541,14.064663866611205,6.621501722594704,5.0881593371506435,3.5287247348449235,2.7208877995123357,2.5288045161855193,2.5095006996603737,1.5878894464651887
2025-02-11,45.38695573557677,15.974712769004368,14.047938800390364,6.620989432445758,5.087765678126771,3.5284517256401036,2.7275038497355313,2.5286088684765065,2.5093065454426347,1.5877665951611921
2025-02-12,45.38530333317953,15.986418536592954,14.047427357237286,6.620748382156464,5.0857600984488665,3.526958003250316,2.7251291127217674,2.5285168094413004,2.509215189146891,1.5845231778246267
2025-02-13,45.38137935965634,15.993682277166208,14.046212828987601,6.620175958057752,5.0853203880909765,3.526653065554504,2.724893500448625,2.5282981960954705,2.508998244602224,1.584386181340302
2025-02-14,45.40307255342428,15.965817771109068,14.048829805721214,6.623340532644563,5.087751271464456,3.5228756887752155,2.7234644600213143,2.5295067724641256,2.510197595213677,1.5851435491620836
2025-02-17,45.39253306887696,15.984869594266089,14.045113469554273,6.6218030464950655,5.086570243994495,3.5238785576881733,2.7219219383459485,2.5289195941953118,2.5096148992136573,1.584775587370026
2025-02-18,45.3850963782579,15.988621975856443,14.039171766439617,6.620718191844579,5.086647078187944,3.525121579333805,2.732398050849692,2.528505279519504,2.509203747239606,1.5845159524709107
2025-02-19,45.403899386651005,15.950629213698711,14.045443457674336,6.623461149988638,5.086022828950377,3.526582034327456,2.7389933670746176,2.529552837193428,2.510243308304457,1.5851724161369787
2025-02-20,45.407496461638814,15.940054827780376,14.04332941155189,6.623985886558784,5.098263820951277,3.521853015119735,2.7396656707688467,2.5296107262925456,2.510442179624754,1.5852979997129817
2025-02-21,45.41148474983709,15.910700737945266,14.069896156711877,6.62427543198265,5.098942004329267,3.5224622909633823,2.736598117509065,2.5297212997784353,2.510551915221635,1.5853672957213283
2025-02-24,45.441279456709985,15.871184260734783,14.064839431876585,6.628621652896334,5.1022874461975025,3.5256846535344284,2.739760499129406,2.5313810628320375,2.51219910114421,1.58276243494473
2025-02-25,45.432792261151434,15.904954522847373,14.046432932882858,6.627383606588563,5.101334477622023,3.5236595211625232,2.7383376994667015,2.5309082696719343,2.511729890653037,1.5824668179535557
2025-02-26,45.432378332708964,15.910276087743448,14.04448280166287,6.627323225915544,5.112676482812632,3.519527564206658,2.728290886584286,2.5308852111085933,2.5117070068198015,1.5824524004372065
2025-02-27,45.43465503248474,15.876816475947178,14.075799004369893,6.627655333233191,5.11293268840497,3.519703934185742,2.7270609198762306,2.5310120384067476,2.5118328730629766,1.5825317000283237
2025-02-28,14.43400703712537,5.049887171783587,4.466398144974288,2.1055210752922426,1.6230105867463078,1.1161386193445044,0.866641722134024,0.8040700550558163,0.7979770802694939,0.5027500193046716
2025-03-03,45.43838103343731,15.899367204667236,14.059805022283575,6.6281988533736484,5.109251593975155,3.509969389136452,2.729106958361319,2.531219601405945,2.5120388632189714,1.582661480140389
2025-03-04,45.44252175131031,15.91767480237517,14.060630626007312,6.62789158720451,5.109717190876093,3.485228991337813,2.7293556569659527,2.5314502668919436,2.5122677807988247,1.5832613462320684
2025-03-05,45.44293586460497,15.942223301655714,14.044556928854348,6.6279519865379095,5.104296013408835,3.4820712358273456,2.72892488416737,2.5314733357527786,2.512290674851524,1.5832757743392052
2025-03-06,45.44231469749327,15.949295607511829,14.038441645441374,6.627861387950613,5.104226241930572,3.482023638811635,2.728887582035453,2.5314387326191916,2.512256333928946,1.58325413227711
2025-03-07,45.4361039602408,15.957138455816839,14.035611816275177,6.626955538283835,5.1103622817959256,3.4774475503600235,2.7303369233973056,2.531092753305777,2.5119129763314128,1.5830377441929
2025-03-10,45.43051574805156,15.978407429858333,14.032974527182237,6.626140485264566,5.113377920389946,3.4770198571140236,2.716335499153185,2.5307814527728683,2.511604034730149,1.5828430454831277
2025-03-11,45.43092964255504,15.978097476296666,14.032646849763116,6.626200852686792,5.113424505795826,3.477051534487341,2.7163602463151792,2.5308045094455816,2.511626916687084,1.5828574659673689
2025-03-12,45.42430823535562,16.00172984913565,14.032423471571981,6.625235105906438,5.112679241146769,3.463336472823111,2.71596434582552,2.5304356530886674,2.5112608554006597,1.5826267697455816
2025-03-13,45.42079139776418,16.001857233679573,14.031792477385657,6.624722167420906,5.119114754378633,3.459424949711383,2.718486609314839,2.5302397418778373,2.511066428739665,1.5825042397273317
2025-03-14,45.438214799371536,15.976013941366038,14.036719470848286,6.6272634088063604,5.121078445223616,3.454829212461726,2.7195294199418827,2.531210341064442,2.512029673049249,1.5831112878668643
2025-03-17,45.25282655445266,15.94858141028434,14.351061772563694,6.600224126180525,5.100184408139549,3.4375573114860556,2.7102486761360085,2.5208829845711827,2.501780573820175,1.576652182365806
2025-03-18,45.24687277627685,15.95782508532539,14.349173646563909,6.599355754559348,5.099513392228857,3.4371050424178553,2.711706813978263,2.5205513195849245,2.5014514220806006,1.576444746983998
2025-03-19,45.246051688438634,15.965701579969746,14.348459583338261,6.5992359970950725,5.0994208521665225,3.429783933132046,2.713018618192315,2.520505579539102,2.5014060286375943,1.5764161394907075
2025-03-20,45.27562963707773,15.908497398023336,14.35420762220612,6.603550005855956,5.101846476497,3.4315720611097973,2.722055636536568,2.5221532677194873,2.5030412311863164,1.577446663787695
2025-03-21,45.27357436342637,15.915038388641381,14.349782355788946,6.603250239680615,5.106608296768545,3.4309623389176425,2.718300493588836,2.522180860739903,2.502927606379065,1.5773750560686968
2025-03-24,45.2686424678962,15.916481960243376,14.348673053873723,6.602530911887314,5.1114987769435345,3.426503507622717,2.7239050426161917,2.521906105925682,2.5026549489260628,1.5772032240651979
2025-03-25,45.26699874149217,15.913180738607116,14.34815204658312,6.608191624740424,5.1144903434554845,3.4213863978042216,2.726075541669276,2.521814534289583,2.502564076308828,1.5771459550497697
2025-03-26,45.26556057880543,15.923567965948166,14.343157529703838,6.607981678093069,5.115235585999559,3.421277698080558,2.7219041325516473,2.5217344145629177,2.5024845681820294,1.5770958480727852
2025-03-27,45.265355134452825,15.92621888207332,14.340823108221684,6.607951686803874,5.11521236975635,3.4212621701124344,2.721891778792515,2.521722969303263,2.5024732102906118,1.5770886901931223
2025-03-28,45.24830975170429,15.932925036541965,14.335422845303553,6.6054633584708515,5.138239308546145,3.419973839931451,2.720866807552771,2.5207733747829093,2.501530864570344,1.5764948125957217
2025-03-31,14.43400703712537,5.0884506367625395,4.572935328738676,2.107113063953752,1.6408119145068223,1.090956253244265,0.866641722134024,0.8041153543695483,0.7979770802694939,0.502894745546627
2025-04-01,45.23191312650291,15.942072537463797,14.330681648927785,6.603069737414848,5.1586002999796845,3.4187345443741233,2.7185202594998388,2.5198599224026825,2.5006243850965,1.5759235383378347
2025-04-02,45.24463538195554,15.946102863395337,14.307039332878379,6.604926964628207,5.1704853526205,3.409262015048151,2.719284890195378,2.5205686764531245,2.5013277288204168,1.5763667940049666
2025-04-03,45.24960249172786,15.916912048612817,14.30861000825864,6.605652075947916,5.172414106004583,3.407367762184616,2.740453928236149,2.5208453930450236,2.5016023330757218,1.576539852906672
2025-04-07,45.24319863989288,15.954215701652544,14.21404195632738,6.604717225367171,5.222943686583594,3.407339184289477,2.7554899342618127,2.5204886358691145,2.501248299232132,1.5763167365238968
2025-04-08,45.24443012750272,15.9619084405698,14.21079961414483,6.604897001061066,5.222178541819334,3.4042563461461492,2.7532966628142455,2.520557241772745,2.5013163814275168,1.5763596427415956
2025-04-09,45.26065096905836,15.9362282319721,14.212353272487219,6.607264960773315,5.229950401703529,3.3977619294748567,2.7560990327830037,2.5214609012847666,2.50221314278774,1.5760171576751116
2025-04-10,45.2585970550555,15.932782269990772,14.222145647536335,6.606965125182511,5.220637131569102,3.3976077401148745,2.761873320699297,2.52134647818784,2.5020995931479963,1.5759456385157629
2025-04-11,45.24976734859281,15.9401091615815,14.2375193161204,6.605676142172418,5.218257488724294,3.389231844219292,2.7613344942155846,2.5208545771846764,2.5016114471075643,1.5756381800814605
2025-04-14,45.262581201951676,15.917212710221849,14.241097267687463,6.607546741081134,5.222004381576271,3.39064544548877,2.7589395929358203,2.5215684341343096,2.5023198547773133,1.576084370145393
2025-04-15,45.253219148264755,15.943225400342929,14.234067971386555,6.606180044669084,5.22410046931582,3.382230499319706,2.758368937442869,2.5210468761844815,2.5018022781787153,1.5757583748950872
2025-04-16,45.25498241378236,15.950022300517904,14.211391412740577,6.606437450654671,5.239731883395217,3.3764633983186862,2.7621065004053986,2.5211451073182816,2.501899759457882,1.5758197734090231
2025-04-17,45.25580382579031,15.948950498957847,14.211195591370862,6.606557362469068,5.2398269884744355,3.376524683671853,2.762156634718256,2.521190868000409,2.501945170822454,1.5758483757245076
2025-04-22,45.25867900265368,15.953140346018532,14.208014273497275,6.606977088101347,5.240613681095296,3.370839830429975,2.76233211914628,2.521351043470493,2.5021041235812267,1.5759484920058915
2025-04-23,45.25785748627201,15.952850771368492,14.207302586220308,6.6068571610502085,5.240518555694292,3.368509697289242,2.7668198726292976,2.5213052769737283,2.5020587064464035,1.5759198860560188
2025-04-24,45.2771113996079,15.926628478932367,14.213346755960659,6.609667896296348,5.2422940311719435,3.35950115534453,2.769358899846482,2.5223779082468925,2.5031231497093183,1.5765903248835664
2025-04-25,45.2655219551248,15.954502611839242,14.207893143759568,6.607976039709921,5.2418599096472995,3.353194838856121,2.7686500354725987,2.521732262846173,2.5024824328905737,1.576186769853707
2025-04-28,45.27118143790781,15.939001371641865,14.209669536103164,6.608802225402961,5.247508444953948,3.353614083960097,2.768996195784712,2.522047551386071,2.5027953146520563,1.576383838207313
2025-04-29,45.2630869473123,15.969915949215316,14.206221162434938,6.6076205710753735,5.242485613394855,3.353014457513395,2.7576088946322272,2.5215966090970094,2.502347814664349,1.5761019806602377
2025-04-30,14.43400703712537,5.094115366598915,4.530241087361833,2.107113063953752,1.6730858664628767,1.067221149563579,0.8772067377967683,0.8041153543695483,0.7979770802694939,0.5026052930627162
2025-05-02,45.260575176319115,15.98683205561251,14.20543282083817,6.6072538963564424,5.246279043699368,3.3432982396905335,2.750648617470217,2.5214566788879496,2.5022089526229014,1.576014518502786
