date,QUAM SECURITIES LTD,GRANSING SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,LUK FOOK SECURITIES (HK) LTD,CMB WING LUNG BANK LTD,SUNCORP SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL
2024-11-21,37.31106549103564,17.20920916887075,11.397887843069336,10.573796909092737,9.714954174459981,0.0,5.583099675176957,5.008056520986096,3.2019302173084956
2024-11-22,37.78026508330506,17.343442918884325,11.443198066493524,9.919857128076506,9.612562778079669,0.0,5.6266484750517485,5.047119920151928,3.22690562995724
2024-11-25,37.78247436020102,17.344457111549534,11.44370611069073,9.920437211649665,9.613124891998398,0.0,5.626977504624469,5.045519533598751,3.223303275687429
2024-11-26,37.78390676853219,17.345114674223417,11.444139964223352,9.920813315045523,9.613489344576399,0.0,5.627190834471003,5.045710819223563,3.2196342797045507
2024-11-27,37.78378142846728,17.345057135498994,11.44410200072596,9.920780404859912,9.613457453872618,0.0,5.6271721674636765,5.046025809858135,3.2196235992534246
2024-11-29,37.78401420353541,17.345163993433903,11.444172504564442,9.920841523949832,9.613516679633758,0.0,5.627206834861571,5.045440825587731,3.219643434433345
2024-12-02,37.789403959134795,17.34154810459568,11.441786144123652,9.918773359005078,9.613407790792769,0.0,5.626033749706985,5.0443890192645355,3.2246578733765054
2024-12-03,37.78942377368614,17.34155719748838,11.441739709380268,9.918778559829208,9.613412831501071,0.0,5.62603669966975,5.044391664246852,3.2246595641983316
2024-12-04,37.790147138400656,17.341889149376467,11.441939774566128,9.91896842497413,9.613596851338738,0.0,5.626144393199439,5.044488223933974,3.2228260442104757
2024-12-05,37.790147138400656,17.341889149376467,11.441939774566128,9.91896842497413,9.624968329643234,0.0,5.626144393199439,5.029326252861309,3.2266165369786415
2024-12-09,37.803760151949874,17.348136157918002,11.434685890208073,9.922541500545096,9.611372136661224,0.0,5.62817107966811,5.031137949602602,3.2201951334470236
2024-12-11,37.78155449585545,17.337945987843558,11.427969238176502,9.9167130712233,9.605726485979803,0.0,5.624865132563025,5.028182695452661,3.277042892905694
2024-12-12,37.71177687464638,17.30592505477645,11.59552203205005,9.89839819091845,9.58798595748328,0.0,5.614476737648911,5.018707163860432,3.267207988616043
2024-12-13,37.71177687464638,17.30592505477645,11.59552203205005,9.89839819091845,9.58798595748328,0.0,5.614476737648911,5.01303321595301,3.272881936523464
2024-12-16,37.70607174699609,17.303306973112676,11.593767833790327,9.896900737605646,9.586535464074325,0.0,5.61362736620231,5.0103838024720995,3.2894060757465238
2024-12-17,37.70678479355063,17.303634189999713,11.593987079546382,9.89708789449165,9.586716751749385,0.0,5.613733523578736,5.010478552116964,3.287577214966536
2024-12-19,37.70821096756785,17.3042886609025,11.594425595935922,9.897462229500018,9.587079347669897,0.0,5.613945850377076,5.0106680621577695,3.2839192858889685
2024-12-20,37.713203426324135,17.30657969898757,11.5959606645617,9.898772625053262,9.575108936828066,0.0,5.614689120672824,5.0113314602082175,3.284354067364225
2024-12-23,37.7169486380232,17.308298375707405,11.596639338972603,9.899755649449853,9.576059818926428,0.0,5.607680401195564,5.009937548694272,3.2846802290306814
2024-12-27,37.71908909298954,17.309280629960604,11.597297453829778,9.90031746534193,9.576603264924517,0.0,5.607998639754033,5.010221865058518,3.279191588141079
2024-12-30,37.71980263196683,17.309608072820314,11.597516842048412,9.900504751476587,9.576784427297838,0.0,5.608104727300427,5.008424925875376,3.27925362121421
2025-01-03,37.70489527913771,17.302767092304244,11.592933353709595,9.896591944218377,9.572999558489824,0.0,5.605888331931441,5.0062564346192255,3.3176680055895837
2025-01-09,37.704182304043265,17.30243990821023,11.592714138865167,9.896404806088862,9.57281853928227,0.0,5.605782328222021,5.006161769559745,3.3194962057284427
2025-01-10,37.70418586885167,17.30244154409992,11.592705780242436,9.896405741761905,9.57281944436128,0.0,5.605782858230595,5.006162242876138,3.319496519576065
2025-01-13,37.710603616777085,17.305386647031217,11.579548954087526,9.898090240073028,9.570666349776028,0.0,5.606737036141609,5.0070143574784876,3.321952798635017
2025-01-17,37.71142381976684,17.30576303797979,11.579517113727547,9.898305522843101,9.5708745110994,0.0,5.606858982279796,5.007123259690382,3.3201337526131436
2025-01-22,37.711421917805595,17.305762165170247,11.579516529719028,9.898305023625845,9.570874028396,0.0,5.606863742961786,5.007123007158034,3.3201335851634672
2025-02-04,37.711528903423854,17.30581126084393,11.57954938028981,9.898333104674736,9.570901180537795,0.0,5.606879649383595,5.006853516612245,3.3201430042340356
2025-02-06,37.76080673498068,17.328424845523834,11.596574206641824,9.91126730293211,9.58340752196536,0.0,5.574436912228293,4.920601025070058,3.3244814506578404
2025-02-07,37.783703960739516,17.33893237674576,11.611185777403442,9.917277251993424,9.589218664908076,0.0,5.50959987697653,4.923584756676506,3.326497334556746
2025-02-10,37.78406195022624,17.339096658032428,11.610348319374754,9.917371215279735,9.589309519935723,0.0,5.509652078815557,4.923631406194555,3.32652885214101
2025-02-11,37.78264435161518,17.3384461223814,11.60987481995418,9.916999131100997,9.58894974411611,0.0,5.5094453653302615,4.923446679283723,3.3301937862181523
2025-02-12,37.78245573155186,17.340098841297763,11.610924633908414,9.917944429886244,9.589863772888833,0.0,5.509970531455859,4.9239159873983676,3.324826071612653
2025-02-13,37.78009753412465,17.340756073545613,11.611364716411208,9.918320344289693,9.590227252231236,0.0,5.5101793728443145,4.924102615883143,3.3249520906701426
2025-02-14,37.77276944217585,17.34174201533787,11.612024902719725,9.918884269328197,9.590772522910617,0.0,5.510492664612186,4.924382585138104,3.328931597777446
2025-02-17,37.77366431459223,17.34215285750832,11.609930908500548,9.919119257020785,9.590999737327492,0.0,5.510623213363551,4.924499248390712,3.3290104632963593
2025-02-18,37.77365715544466,17.342149570693714,11.613719257789144,9.919117377075064,9.590997919569439,0.0,5.510622168948995,4.9207267181216094,3.3290098323573805
2025-02-19,37.79228011247909,17.35069950021234,11.619444988656497,9.924007644807748,9.595726419683643,0.0,5.513338985048188,4.877643685444979,3.326858663667521
2025-02-21,37.79194330374781,17.350544868973678,11.629713607072464,9.923919201019384,9.595640901571702,0.0,5.513289849597689,4.877600215377111,3.3173480526401704
2025-02-24,37.791961218954675,17.350553093970163,11.629671715287495,9.923923905436514,9.59564545036906,0.0,5.513292463163428,4.877602527595252,3.3173496252234105
2025-02-26,37.80455359916738,17.35633434359079,11.63250096940406,9.927230582808857,9.59884274450252,0.0,5.515129506616075,4.879199305124695,3.2862089487856223
2025-03-03,37.79810116346373,17.35337198533653,11.630514915973327,9.92553621504221,9.597204425576841,0.0,5.514188190950347,4.876470027949309,3.3046130757077066
2025-03-04,38.160344805241905,17.236023195040996,11.55185641100035,9.85841671406834,9.532305204231733,0.0,5.476899569798405,4.901887825702752,3.2822662749155156
2025-03-05,38.16030886440165,17.236006961509577,11.551845531029844,9.85840742904269,9.532296226350102,0.0,5.476894411449508,4.901883208921425,3.2823573672952038
2025-03-06,38.14521969455888,17.22919158070704,11.547277754604488,9.854509263946476,9.528527010611779,0.0,5.486026343521068,4.899944929319139,3.3093034227311247
2025-03-07,38.14526087414265,17.229210180440997,11.547182265672594,9.85451990235918,9.528537297111093,0.0,5.48603226594813,4.899950219043364,3.3093069952819874
2025-03-10,38.14095306179152,17.227264455003166,11.545878221782345,9.853407013848864,9.527461222397852,0.0,5.485412718538769,4.899393721059347,3.3202295855781334
2025-03-12,38.1459841649319,17.229536871850208,11.547391174900618,9.85470675868981,9.528717972327467,0.0,5.471072547513788,4.900039991096073,3.3225505186901336
2025-03-13,38.145994939083465,17.22954173825084,11.547394436406263,9.854709542104802,9.528720663668478,0.0,5.471074092792174,4.900013130565269,3.3225514571287045
2025-03-14,38.14538632877148,17.229266844994303,11.547205179295196,9.854552312548764,9.528568635187765,0.0,5.4725873005784855,4.899934952016646,3.3224984466073604
2025-03-17,38.1518517109098,17.23218708790798,11.549162351611404,9.856222591778694,9.530183662413515,0.0,5.473514866703484,4.88381614130085,3.323061587374271
2025-03-18,38.13748717027653,17.225699003043843,11.544813980446172,9.852511628783164,9.526595456223717,0.0,5.471454035493892,4.881977337356582,3.3594613883761006
2025-03-19,38.13748717027653,17.225699003043843,11.544813980446172,9.852511628783164,9.526595456223717,0.0,5.46957148720474,4.881977337356582,3.361343936665252
2025-03-20,38.12911404512671,17.221917082832327,11.5416487892599,9.850348499562314,9.524503882239031,0.0,5.468370637070755,4.880905494132046,3.38319156977692
2025-03-21,38.129232456323884,17.221970566052974,11.541374078988506,9.850379090138246,9.524533460893963,0.0,5.468387619272675,4.88092065194196,3.3832020763877897
2025-03-24,38.23501908079624,17.269751599543014,11.520548579324865,9.877708209729427,9.550958546834421,0.0,5.4835592403697415,4.624569528748566,3.43788521465372
2025-03-26,38.23516340803673,17.269816788358188,11.520592066395757,9.877745495505726,9.550994599215828,0.0,5.483579939377934,4.624209511334668,3.437898191775167
2025-03-27,38.5000025525502,17.38686289946318,10.690053634083455,10.020698331877409,9.615726425194234,0.0,5.530245686693705,4.752458305359262,3.5039521647785543
2025-03-28,38.46039280516054,17.370689523430425,10.699092980934727,10.011377011339633,9.60678181222972,0.0,5.5156094457271365,4.742342355203533,3.5937140659742886
2025-03-31,38.46042201037269,17.370702714004825,10.69910110537802,10.011384613560208,9.606789107217642,0.0,5.515613634050038,4.742270020526273,3.5937167948902995
2025-04-01,38.460555868162594,17.37076317106049,10.699138342567656,10.011419457218915,9.606822542720703,0.0,5.5156328306113975,4.741938485183204,3.593729302475046
2025-04-02,37.282127745548685,12.854415549898032,10.371317664316477,9.704670426442764,9.312470326592837,7.048100328094897,5.346634315252302,4.596645897998554,3.483617745855452
2025-04-03,37.282144897526344,12.854421463687334,10.3713224357343,9.70467489116354,9.312474610878436,7.048103570636745,5.34663677501943,4.596602006828796,3.4836193485250777
2025-04-08,37.282144897526344,12.854421463687334,10.371285631015915,9.70467489116354,9.312474610878436,7.048103570636745,5.34663677501943,4.596602006828796,3.4836561532434627
2025-04-11,37.31537203801627,12.865877769891409,10.380528880449932,9.713324033987917,9.320774211211384,7.054385084969485,5.35140188313648,4.511575189915527,3.4867609084215934
2025-04-15,37.29201836496971,12.857825712884205,10.374032268885198,9.70724498984884,9.314940842774169,7.049970126902039,5.348052730144189,4.571336230230893,3.4845787333607667
2025-04-16,37.292024314142104,12.857827764085112,10.374017970910531,9.707246538439572,9.314942328780864,7.049971251579372,5.348053583315701,4.5713369594933075,3.484579289253436
2025-04-17,37.29474877054989,12.859401859252854,10.36488662902728,9.708434929678637,9.316082692921412,7.050834330933322,5.348708308628311,4.571896596746977,3.4850058822613272
2025-04-23,37.29475220343656,12.859403042928056,10.3648783783433,9.708435823315353,9.316083550443107,7.05083497994467,5.348708800963293,4.571897017578419,3.485006203047246
2025-04-25,37.294946963575505,12.859470197124704,10.36493250566776,9.708486522574585,9.316132200765725,7.050871800717546,5.348736732916388,4.5713986742593695,3.4850244023984205
2025-04-28,37.29496069527193,12.859474931877141,10.364899502764237,9.708490097160436,9.316135630889905,7.050874396791253,5.348738702277792,4.571400357411217,3.485025685556088
2025-04-30,37.30390217615021,12.86255799583711,10.367347663310333,9.710817711319088,9.31836917791744,7.052564846584433,5.335289858451034,4.570654951626034,3.4784956188043155
2025-05-02,37.30390217615021,12.86255799583711,10.348933655877998,9.710817711319088,9.31836917791744,7.052564846584433,5.335289858451034,4.627738374666274,3.4398262031964117
