date,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,BNP PARIBAS
2024-10-15,63.10597183597271,12.585807926695871,9.533805359050266,4.683289634466732,2.9700154038601574,1.49090098913521,2.794712954707571,0.969952986127078,1.0233875218897674,0.842155388094646
2024-10-16,62.77286847283743,12.535971175612213,9.95036485575634,4.6835059861897355,2.968502902890734,1.4902482625528723,2.799399807202717,0.9714291296320617,1.024535989472282,0.8031734178536115
2024-10-17,62.80380590987522,12.43936642275159,9.962865085267882,4.695800028111825,2.9724764749632544,1.491850518315661,2.8451680705513733,0.9708043488311406,1.0251042325052755,0.7927589088267718
2024-10-18,62.78700279848765,12.413548632156381,10.01177061614344,4.693380412695887,2.971293438560067,1.491063622281874,2.844406847958041,0.9701568583110337,1.0248299666331184,0.7925468067725169
2024-10-21,62.81129715047932,12.34852937793732,10.05365895116807,4.583480493872905,2.9786495707140386,1.4951316869118838,2.855689884924434,0.9713080489900782,1.0252265069811408,0.8770283280208137
2024-10-22,62.82556955824832,12.32844384198108,10.055167430119234,4.490046243643621,2.969626631682837,1.4958594115635782,2.852433647524983,0.9738567004784411,1.0254594658822787,0.9835370688756272
2024-10-23,62.84489327216072,12.495630123355928,9.759415428636022,4.499577590719513,2.979854662487368,1.4963195038401065,2.870290806012407,0.9753205667765179,1.0257748738521038,1.0529231721593135
2024-10-24,62.86001916754619,12.417503123824774,9.74041319406534,4.481250403367665,2.976689837561112,1.4986206645558104,2.8325495020077396,0.9759435163955308,1.0260217636568767,1.1909888270189612
2024-10-25,62.828139470013944,12.265250136438057,9.992553514037962,4.4818865077921295,2.979704323570432,1.5036177308835121,2.8557866472621427,0.9744951791886484,1.025723121702747,1.092843369110424
2024-10-28,62.85448415465872,12.283593729904863,10.00140256470361,4.486095342368956,2.9832832729356937,1.506189484064875,2.8624196619188154,0.9752920513406627,1.026153221215514,1.0210865168882863
2024-10-29,62.87547813574273,12.293133924613912,9.996198702509876,4.4835157195545445,2.984668100123166,1.5066925653320697,2.9224099352225896,0.97794810524982,1.0264959659155182,0.9334588457357743
2024-10-30,62.78350065833984,12.20072006982142,10.009291066831086,4.467506667178251,3.004170537944513,1.5135356710428094,2.943440667091799,0.9783546797981706,1.0269227238707566,1.0725572580813583
2024-10-31,62.78503752896062,12.23365725449977,9.97884032796666,4.476941319526979,3.00684738760181,1.5143498284486123,2.9652717356302825,0.9799328442929646,1.0269478618026586,1.0321739112696455
2024-11-01,62.786745251232645,12.335405320787624,9.905673069852325,4.503096907095118,3.0601624995883645,1.51788809791202,2.9653523895692597,0.9803480624186018,1.0269757942815556,0.9183526072624829
2024-11-04,62.807123104028264,12.380998746181481,9.766627282597362,4.504752762205054,3.0689295064028506,1.5195468101478937,2.981473745459973,0.9810549313995202,1.0273091060574213,0.962184005520183
2024-11-05,62.8276363308343,12.387764185690292,9.718104401968079,4.511667489501685,3.0714871092906675,1.5204319217994706,2.995667309479186,0.9821529854913725,1.0276446320877664,0.9574436338571773
2024-11-06,62.831545131444535,12.328653267247097,9.725708160902299,4.5531653997394566,3.093064493378658,1.5213041983333664,2.9923541087879872,0.9829917731793144,1.027708566658595,0.9435049003286976
2024-11-07,62.86063210384001,12.034035896782042,9.944561491345775,4.478635949902953,3.0933293186294804,1.5200633560726238,2.977789487330682,0.9830578135833342,1.0281843297589048,1.0797102527542006
2024-11-08,62.90962236635932,12.052609208412077,9.796849875169391,4.469612645037537,3.1027095410568655,1.5169466640283744,2.982019934549459,0.986147700437294,1.0289729065360318,1.1545091584136493
2024-11-11,62.8188881836161,12.063993932256686,9.840256199653947,4.466276217025622,3.074909008633647,1.5163138148360562,2.9862716724382734,0.984725385339896,1.0274888248927536,1.220876761307018
2024-11-12,62.81565883693722,12.23963382285299,9.646368185138742,4.462853853634682,3.076637508900733,1.5177626412273104,2.986062718108651,0.986600139185256,1.0274169298134876,1.241005364200934
2024-11-13,62.80925609381989,12.516068460167078,9.349416968391107,4.4572632160746695,3.087927333100576,1.5183571316755227,2.982593444855338,0.9689904590587441,1.0272931340923628,1.282833758764714
2024-11-14,62.814139070270194,12.585455286486146,9.38784914720364,4.457998451554921,3.092831974273305,1.5196413173813883,2.9727187377888917,0.9713980795355015,1.027372998884486,1.170594936621523
2024-11-15,62.823296697785544,12.520032660684317,9.421874591486315,4.467006964742225,3.0804534201822698,1.5198628647805488,2.9607114438648616,0.9711509275647953,1.027522778844577,1.208087650064541
2024-11-18,62.831601921678846,12.610728223275261,9.420398401432891,4.469541615848339,3.091747693284535,1.5196749674822647,2.9521599251438375,0.9588369843954725,1.0276586170953907,1.1176516503631653
2024-11-19,62.83392289145524,12.62713638064357,9.418802200779366,4.477289042967769,3.093417249574053,1.5197311035596777,2.9604345566182366,0.9553728690630765,1.0276965783205987,1.0861971270184172
2024-11-20,62.83783228079911,12.699083638532777,9.314784517835758,4.477956471444989,3.09672060594707,1.5198256579072085,2.978117508647061,0.9550434489356524,1.0277605193554273,1.0928753505949529
2024-11-21,62.83978715790196,12.678479539861618,9.328295996460474,4.475373666054741,3.095650324228089,1.5190951926201932,2.9692660684691403,0.9550731602178975,1.027792492856638,1.1111864013292472
2024-11-22,62.84276431413013,12.72481195609893,9.279622717342408,4.46658590130844,3.0961475585233686,1.519148360700125,2.967425557053959,0.94810662077281,1.027828465423518,1.1275585486463182
2024-11-25,62.83391458179807,12.760967632154438,9.22026580440287,4.467612470046919,3.094117924956104,1.520859767525888,3.00196542565575,0.9479613727126129,1.0276710041343053,1.1246640166130426
2024-11-26,62.8058308546135,12.796461385944866,9.241795933691407,4.455510667134735,3.096621540411384,1.5201800166130017,3.0080081119796764,0.9471490260484444,1.027211684795256,1.1012307787677327
2024-11-27,62.82917317049014,12.768090446326799,9.092765590489824,4.471913251120534,3.105529170905755,1.5211243894570652,2.986168494929958,0.949050361584883,1.027587097775029,1.2485980269200214
2024-11-28,62.81124640821037,12.782247787158305,9.054356162690397,4.498594767421691,3.103069143001011,1.5202922813800053,2.87063668798298,0.9476076550607079,1.027287544021924,1.384661563072608
2024-11-29,62.799041967501005,12.885465219248593,9.039772843744387,4.501218136787479,3.1044092403328456,1.5219399176872375,2.762046205550297,0.9474235316416822,1.0270879385270577,1.4115949989794212
2024-12-02,62.797577753319864,12.911978031789047,9.017023401068197,4.504999165000473,3.103171064929932,1.5219044323368163,2.7693651642860355,0.9474014416395563,1.027063991080126,1.399515554549951
2024-12-03,62.802946872486956,12.769288510832943,9.1689718154092,4.517043267943896,3.1178157304043252,1.5224231844057137,2.7676587866220377,0.9474824433504697,1.0271518038454845,1.3592175846989747
2024-12-04,62.809582475147884,12.777086975672052,9.181098449518776,4.507359269165597,3.120438564383561,1.522565196263858,2.769082956075059,0.9475708246518829,1.0272476167165407,1.3379676724047884
2024-12-05,62.82232413075741,12.780687020578702,9.152136731204527,4.5105502934559585,3.1183117664512165,1.5228552194206608,2.7762190222981045,0.9477513210158705,1.027443290174301,1.341721204643243
2024-12-06,62.79913214452846,12.802004853780849,9.13982030654732,4.508107947417666,3.109388629764318,1.5226816279411146,2.778302913735465,0.9474014416395563,1.027063991080126,1.3660961435651264
2024-12-09,62.79766796238344,12.778391046371363,9.187403623920318,4.508391428159801,3.103875890973268,1.5226461261248307,2.777849547959574,0.9454364089581752,1.0270400447498795,1.351297920399345
2024-12-10,62.81109218819218,12.742255495552184,9.192865656851959,4.508966512911337,3.099486671423362,1.521805605988422,2.7819414137490126,0.9456385144224935,1.027259594582265,1.3686883463267938
2024-12-11,62.794739802911145,12.678709700733592,9.22544372093674,4.507015496876426,3.109948291935829,1.5214094155907552,2.7823828685429643,0.9457808953230571,1.026992155439129,1.4075776517103569
2024-12-12,62.78205426671675,12.712666659479563,9.224745510949212,4.524364137942287,3.1240827336714574,1.5234330194414085,2.7958064994538288,0.9428703876636657,1.0267846866893566,1.3431920979924765
2024-12-13,62.74027556068107,12.771680552887815,9.210396947959259,4.521325394134739,3.1223727060267747,1.524350976920723,2.7950934176467968,0.9402959622305397,1.0260950570500893,1.3481134244621955
2024-12-16,62.71957831819197,12.710804276780014,9.15729324849011,4.526043514704597,3.119402158183266,1.5250124217256638,2.868299047818089,0.9341642233149267,1.0257565609561075,1.413646229835253
2024-12-17,62.71439130987777,12.759268258443182,9.137407362528267,4.527747559815316,3.12259817323645,1.5248674293008821,2.880056393783994,0.9340754065066481,1.0256590358940885,1.3739290706134035
2024-12-18,62.69565715823106,12.926542871078587,9.034974592649759,4.526395023218341,3.1181738325775257,1.5244119182600353,2.8869550643953854,0.9337963778826042,1.0253526492495733,1.3277405124571326
2024-12-19,62.71168874791556,12.930444235662913,9.105236461245486,4.579366099061676,3.089481396178923,1.5240944047206821,2.8580392789622393,0.9336018812446383,1.0251390827293638,1.242908412278513
2024-12-20,62.69091586555076,12.848911559264936,9.222077890984261,4.576128427467059,3.0658552711483793,1.5239207459627722,2.8744342462647627,0.9363598110879541,1.0247614826937734,1.236634699575352
2024-12-23,62.67317682201997,12.830934000757985,9.26016818504289,4.584136370609063,3.0653753725846498,1.524652387570017,2.868581875401123,0.9360948583875505,1.0244715158253812,1.2324086118013653
2024-12-27,62.680610297794004,12.83353945564907,9.265473492889871,4.584651726295796,3.0540901719632885,1.5255991123349983,2.868904365803421,0.9362000956164611,1.024586688494537,1.2263445931585482
2024-12-30,62.66894904540376,12.86022100095279,9.267238017148266,4.584573963344023,3.057397865376411,1.525315286185081,2.9028659931608094,0.9360259226856152,1.0243960719081082,1.1730168338351472
2025-01-02,62.64418328513478,12.829568125008295,9.29534544061892,4.554092008306224,3.0530901492952505,1.525099941332624,2.8959072991533477,0.9356560203023796,1.0239912470638464,1.2430664837843353
2025-01-03,62.63714561288124,12.849433347663597,9.34504947814951,4.545832551689913,3.050810195800345,1.528027739568583,2.891708045747471,0.9336139469527142,1.0238762082141175,1.1945028733325087
2025-01-06,62.572035493365384,13.113997268118787,9.288280028369462,4.538673030156242,3.068073452950607,1.5271755813664378,2.88553487376296,0.9326204011486711,1.022786605907028,1.0508232648544227
2025-01-07,62.49145688115452,13.167694636854998,9.265212056719564,4.539629606043918,3.068404766849172,1.5292818098124856,2.8667497649633704,0.9323192107137083,1.0216084883566878,1.1176427785315721
2025-01-08,62.44260562907695,13.28516155046658,9.181438562486125,4.539142631226412,3.0663733771497395,1.530008022944327,2.8668084063153483,0.9315846295102025,1.0208035554707569,1.1360736353535594
2025-01-09,62.43699889461497,13.319498561280898,9.158987270741708,4.538348866234509,3.06918760234756,1.5298706432078006,2.8689647102281763,0.9345905378307864,1.020711897308582,1.1228410162050082
2025-01-10,62.43675776732975,13.336053418980631,9.153931391085335,4.5410346900709895,3.0680171705245574,1.5302509279009633,2.8689536304888517,0.9287940343230913,1.020707955391239,1.1154990139045873
2025-01-13,62.427645415548774,13.357496174640465,9.116185805466603,4.537226726074333,3.0883825778487575,1.5319393267232073,2.867341039430139,0.9286469931868009,1.0205463629907339,1.1245895780901862
2025-01-14,62.39235111722441,13.39741169744343,9.15502598789756,4.538134766204435,3.095898443774863,1.531073224481928,2.8674565608527223,0.9285078837786759,1.019969383552386,1.074170934789591
2025-01-15,62.3900905770589,13.457951354517213,9.136330971654548,4.507758655536185,3.0948607270032005,1.5286645341743677,2.880016099329622,0.9284512720814684,1.0199071953912389,1.055968613253256
2025-01-16,62.34702480302106,13.494550993853254,9.129638847104966,4.427908004475933,3.094652567110799,1.5341649499185805,2.9088780098042872,0.9278103935009311,1.0192031878732175,1.1161682433369784
2025-01-17,62.307044953581226,13.55017168890804,9.147235871685506,4.359527681843752,3.109220081180948,1.5335570621749792,2.930502530509814,0.9256682071026537,1.0185433269659923,1.1185285960470848
2025-01-20,62.25618210380834,13.573380616054532,9.129757203714398,4.334790622534116,3.112457834797794,1.5346155360473792,2.9127079115930687,0.9272229163451822,1.0177118637459788,1.2011733913592104
2025-01-21,62.26636004119016,13.504959656493213,9.129838060893247,4.335483620055879,3.111330211822062,1.5357843155658637,2.9296764693056367,0.9268460654816553,1.0177208770535997,1.242000682138681
2025-01-22,62.279789752752755,13.487074554696822,9.087900576919541,4.349128516128511,3.1212447681552202,1.5361155560682274,2.9202945556654614,0.9278162607984053,1.0179403807763328,1.2726950780387258
2025-01-23,62.292461196848116,13.56160395510026,9.023323639025836,4.349547471112817,3.1229775504184083,1.5363995902446483,2.9212197473419304,0.9276026008698007,1.018128602200533,1.2467356468376523
2025-01-24,62.31822191872071,13.555097969641006,9.051992693740496,4.325241269094078,3.1774116769318415,1.5466502395614163,2.9432017228421192,0.9291308435696852,1.018537046683815,1.1345146192148383
2025-01-27,62.313564376360794,13.523559181009116,9.114841355847101,4.3349101140578625,3.194109532810433,1.5465250823351973,2.9479729795471923,0.9305970184480743,1.0184546251587,1.0754657344255294
2025-02-03,62.241209280404995,13.492595230129476,9.19800094162312,4.335184730271548,3.199578780976211,1.5466251143952776,2.950268616613615,0.9310387596362175,1.0172531797100137,1.08824536623953
2025-02-04,61.73980737916484,13.69520131383373,9.586805253997314,4.34032184110993,3.230147626673332,1.5682079601057435,2.9015741603018173,0.9332660326992799,1.0100827700344788,0.9945856620795418
2025-02-05,61.72417946533992,13.69173471043743,9.584378590022713,4.365586445239566,3.2423205811300835,1.5697213872533113,2.879156880344946,0.9353222558650829,1.009827092422963,0.9977725919439832
2025-02-06,61.720877975341935,13.691002369795674,9.58386594278583,4.360004160586013,3.2448215461047085,1.5715477045666826,2.8698335450399197,0.9356542831924455,1.0097730790027086,1.0126193935840822
2025-02-07,61.723943632912636,13.624055189151296,9.622549433053791,4.362131093815655,3.264468521301472,1.5720078374967847,2.854311029185821,0.9399035777372375,1.0098232341298858,1.0268064512154225
2025-02-10,61.79719398111042,13.399064864382575,9.62964188454318,4.403975985568925,3.2694497086559,1.5761490593895175,2.8538377464251043,0.9410073502810925,1.0110091165824908,1.118670303060789
2025-02-11,61.929618413651845,12.937098490117274,9.688994768230334,4.404979664132099,3.28335594577958,1.5818266275618456,2.8864038677777097,0.944173852191941,1.0131755953484776,1.3303727752089003
2025-02-12,61.98343689232292,12.943737057524277,9.581160887017061,4.410342412741731,3.2911970590455537,1.5839686291030448,2.922483892555714,0.9472964211935417,1.0140560717758327,1.3223206767203246
2025-02-13,61.915514084738476,13.390578467310114,9.584928705625511,4.459793743908219,3.3415261287513465,1.5883158147778638,2.5658401917215685,0.9492950181461173,1.012913497359785,1.1912943476610005
2025-02-14,62.084061841046946,13.506309666907109,9.25419734276121,4.444950753502961,3.3617973676988204,1.5997726796567024,2.4980104186569445,0.956005771001075,1.01556400834238,1.2793301504258558
2025-02-17,62.177046811008516,13.41317415960835,9.066507054276967,4.498645574589692,3.380434957229709,1.6082064163757386,2.4846350468289016,0.9642927883039674,1.017009512963841,1.3900476788143123
2025-02-18,62.14049885699791,13.541318734997587,9.124408398015984,4.47187555478831,3.3911102955926538,1.6095745540811608,2.162705864610458,0.9665752027899958,1.0161727370620364,1.5757598010639056
2025-02-19,62.170246889509976,13.585747452054356,9.139218120537146,4.489990441987617,3.4200159226463716,1.6122328707711904,2.0080998311645453,0.9837913923639591,1.0168794094712335,1.5737776694936079
2025-02-20,62.19290969776159,13.434266995675248,9.347105687130458,4.447967127607573,3.460133194044187,1.6084607481858224,1.9115460066261396,0.9839868450421708,1.0166838277742212,1.596939870152588
2025-02-21,62.27315774031539,13.554055694916368,9.387283508614686,4.463335545795217,3.465753333642109,1.6113064922837144,1.6856086207246854,0.9864119918579606,1.0179956636003864,1.5550914082494818
2025-02-24,62.19123507891733,13.76894414572922,9.343392064829063,4.460541141649805,3.4823503073866364,1.6091867585016837,1.6545416376689104,0.9866529702052922,1.01665645234019,1.4864994427718679
2025-02-25,62.1154931679696,13.933513538382128,9.362748191346219,4.4581822379984075,3.4807985383048106,1.6076111420545394,1.5791460055652067,0.9846829550439213,1.0154182794307778,1.4624059439043833
2025-02-26,62.15650707672364,14.228356430322235,9.158638729416202,4.466123695445179,3.4631057042733873,1.6117481849139268,1.5037802018971795,0.9845642356560842,1.0160887445681495,1.4110869967840194
2025-02-27,62.139784536065335,14.510863084671556,8.937484211959507,4.481064488422328,3.513675794047756,1.6143892957734027,1.507219043982442,0.9835306656233068,1.0158153768043767,1.2961735026499885
2025-02-28,62.17618151446324,14.345064955354461,9.01803848048936,4.4737781302952735,3.5326329451635,1.6153248969487208,1.4711743399310186,0.982562401605557,1.0164040811911885,1.3688382545576907
2025-03-03,62.19709850385805,14.32257758001946,8.983756972697407,4.466435215573332,3.5481704582579696,1.6166377040236195,1.475227683497314,0.9855858075643711,1.0167460145950946,1.3877640599133843
2025-03-04,62.13113045286075,14.346199513359556,9.106038601326151,4.44940083584104,3.5924429025613325,1.6141544792796405,1.473278728228883,0.9903047550480035,1.0156676242110492,1.2813821072835916
2025-03-05,62.19687789373083,14.348183118099945,8.938547915831013,4.450756388602764,3.6398742633232666,1.603068579611575,1.4755158816747362,0.9912913878339081,1.0166795258226695,1.3392050454692896
2025-03-06,62.07676656066793,14.399947325365783,9.031856923868549,4.460589765859907,3.659336017423325,1.6022763734781298,1.4807288871706072,1.0181715010456702,1.014716167897325,1.2556104772227799
2025-03-07,61.98609592159876,14.460954596437753,9.096871290043806,4.4460238662048015,3.638273143250037,1.610286913342324,1.501184646188004,1.0159176079319014,1.013234051986421,1.2311579630161904
2025-03-10,62.132492400856655,14.225646307850493,9.22551037298318,4.46764053671889,3.6468433281966286,1.6156171198005034,1.4578400650873438,1.0194634713230746,1.0156207895615856,1.1933256076216519
2025-03-11,62.087042768577604,14.23213574481063,9.116237402703673,4.445557111023242,3.6626070591993853,1.6272988706843812,1.5097638796212005,1.0548125245451745,1.0148778676275558,1.2496667712071508
2025-03-12,61.98213087953414,14.014501110674637,9.418620597587902,4.4720856446632755,3.6322678414961542,1.6594329143222737,1.510662792778176,1.10746418015594,1.013162972707563,1.189671066079942
2025-03-13,61.97331085669451,13.913150330427786,9.698167300112514,4.46962019293117,3.6589414846896458,1.681416833136924,1.6497382485611187,1.0969511446437978,1.0130125350431718,0.8456910737593668
2025-03-14,61.94188097550877,13.940485858117006,9.72306950420218,4.467325787933614,3.6723866109413974,1.6855338052692632,1.6239908858051135,1.0825969984979062,1.0124925219497403,0.8502370517750099
2025-03-17,62.00449683122894,13.859774769600527,9.824103904269306,4.499423865907788,3.6166384557777183,1.6768735689519203,1.654382702091805,1.0537740555420605,1.0135097630268073,0.7970220836031281
2025-03-18,61.95733572119509,14.005952628535406,9.808201702025897,4.4814408128365635,3.575186655956337,1.6790467257142352,1.6364561319969293,1.0502903021937329,1.0127388794958176,0.793350440049987
2025-03-19,62.0245947653301,14.010032856147184,9.823068725826042,4.40306588838308,3.5690943349666817,1.6731975740073655,1.657795901389018,1.0310999974625275,1.0138382787550073,0.7942116777329947
2025-03-20,62.01546286151975,14.110670874837163,9.704583585323753,4.395486768400706,3.5881070659919545,1.676392696245172,1.6237905011176879,1.017901625714312,1.0136827418096936,0.8539212790398005
2025-03-21,62.011015367850796,14.096619664192103,9.74300536682166,4.3855838573146935,3.593103793035786,1.6820250831861097,1.5987460688814181,1.018212133395454,1.0136100446569434,0.8580786206650313
2025-03-24,61.99680335613673,14.057557034910278,9.68083922895829,4.402161592718708,3.681954927563079,1.6835358616354292,1.5968262306612067,1.0171993534170203,1.0133652058353502,0.8697572081639047
2025-03-25,62.02694101071858,14.221874803227037,9.53006890369473,4.4383871589724935,3.6637522099228215,1.6774286873678428,1.5824306558886565,1.0387790448883163,1.0138452790398151,0.8064922462797047
2025-03-26,62.00458335999166,14.30686117989338,9.54542323261224,4.436403881340185,3.5750031544224425,1.6745233083394686,1.609469253109649,1.039171532574586,1.0134798378577974,0.7950812598585887
2025-03-27,61.985001149908136,14.326787772690139,9.515899504449873,4.425391987956852,3.593402066898299,1.6747507792858143,1.6227510498434146,1.0499536232149613,1.0131534962238566,0.7929085695286553
2025-03-28,61.99132534041032,14.322410321906803,9.457005597586585,4.415081731043765,3.592979725997946,1.679128377528356,1.6248234359074811,1.0600219100586552,1.0132505997414198,0.8439729598186716
2025-03-31,61.96294890571199,14.292832873228203,9.495829508704059,4.388644758316482,3.600237610332735,1.7059920657707668,1.6133901006130653,1.07105905879047,1.012811839850881,0.8562532786813473
2025-04-01,62.00107711946769,14.297423485581499,9.535036664358572,4.324048942896297,3.6395662701419225,1.706763521000029,1.621499636974321,1.0699583292589199,1.012133093855163,0.7924929364655948
2025-04-02,61.97037184781071,14.306330374452852,9.567765834433327,4.29929817947773,3.650755074399934,1.7001663823646596,1.6038453102359649,1.0721011362262571,1.011625599088182,0.8177402615103847
2025-04-03,61.99409066958339,14.325444110651286,9.55346154260738,4.2325870606521505,3.651927369415173,1.700890649970248,1.5921793875786583,1.072557849246193,1.0120565496457294,0.864804810649791
2025-04-07,61.9872071954553,14.398897405841094,9.60064329478916,4.122997124420681,3.6247204829657687,1.7064449491743092,1.6165067353920852,1.072438758472759,1.011944176595324,0.858199876893526
2025-04-08,61.96016283011636,14.525415707794595,9.596454635281814,4.004471737369511,3.6480152092037637,1.7057004452238294,1.6215421213652805,1.0723535747979918,1.0115026760139514,0.8543810628328967
2025-04-09,61.95514280133254,14.511431180338086,9.675154848685503,4.040222285563326,3.695126200537837,1.7032451337267849,1.410537163196611,1.0730187950683918,1.0114082294457059,0.9247133621052124
2025-04-10,62.16543859545046,14.503091685341685,9.430382800394794,4.0715988759029775,3.675414901805659,1.7182418564123232,1.4253082868356137,1.0893320848827373,1.014841276117404,0.9063496368563474
2025-04-11,62.21798820923521,14.773801350033096,9.121964687578474,4.091130644599943,3.6323611890665624,1.696231197476624,1.4769339707448828,1.1033054142493912,1.015686593473055,0.8705967435427666
2025-04-14,62.298289420174534,14.429271688878645,9.166603274235428,4.084804720721807,3.6896742136943272,1.8395925615494333,1.472995382222115,1.1016238582099662,1.0169723567058822,0.9001725236078608
2025-04-15,62.36204817080184,14.503275214484121,8.897341568765679,4.082426029006396,3.7243215093501996,1.8576820461205314,1.556631960333815,1.0917574163543413,1.0178182897441002,0.9066977950389696
2025-04-16,62.36493017609456,14.56941543066121,8.858855892413906,4.057582062648051,3.7252638603083628,1.855842310131434,1.5674871862770958,1.0817948181450534,1.0178653272899167,0.9009629360304184
2025-04-17,62.32964395601722,14.585420691512777,8.92235564507292,4.04066009189014,3.723925896528156,1.844399983418529,1.5985469581449105,1.0807978366491848,1.017289416760611,0.8569595240055476
2025-04-22,62.262723761153715,14.631759465606823,8.877353846698465,4.036229066824583,3.689951921091794,1.8299356567694287,1.6476691223879927,1.080457294036603,1.0158835390034657,0.928036326427135
2025-04-23,62.285539298451965,14.693738594632952,8.892745766194986,4.036618615812492,3.699020760638942,1.6811423423167402,1.6699909352637237,1.0828960898423818,1.0163687377320365,0.9419388591137864
2025-04-24,62.31507578107119,14.620752929862974,8.951316512048429,4.0270771938619125,3.709348929351971,1.6802761358807767,1.6872014033808473,1.0352412211587725,1.016775379978683,0.9569345134044551
2025-04-25,62.31103928607848,14.591675513383601,8.945408282939113,4.040864393113551,3.7019825670330735,1.6887136601564454,1.6887142372051027,1.0217608222374008,1.016759733875546,0.9930815039776877
2025-04-28,62.332285867059646,14.761651980367196,8.814867926053818,4.0260545037337785,3.7089944103458596,1.6919728372688736,1.6815830611533773,1.0340325730073607,1.017100145313902,0.9314566956961916
2025-04-29,62.344521741930194,14.829598385876613,8.718832816486593,4.03454289016125,3.7120319094192866,1.689225745263761,1.6465020403202328,1.0323110371630337,1.0172998028418712,0.9751336305371693
2025-04-30,62.378855808041614,14.886289811270052,8.569203126979282,4.031758273220267,3.7221636049814566,1.6997839127027305,1.6986291441271049,1.0328795463825642,1.0178600451488133,0.9625767271461224
2025-05-02,62.34562180305511,14.817523936979901,8.703805192426815,4.036638316140877,3.7075700443024338,1.6931464664747846,1.662353464542786,1.0323547464217548,1.0173428765073445,0.9836431531482004
