date,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,BNP PARIBAS,TOTAL_CCASS_PCT
2025-03-31,0.5091603311441772,0.013556551883627801,3.654936456480319,1.709481697111764,2.2808833788962146,0.27196024115625683,0.35578379900047,0.20774658882212008,0.2702732409652793,0.05033807576334677,9.324120361223576
2025-04-01,3.587030704151945,0.013405175994108382,3.667752948459629,1.6947982358283806,2.2731295694441647,0.27841019961324637,0.367742494272504,0.2076624911057204,0.2699368500996806,0.05033807576334677,12.410206744732728
2025-04-02,3.6175413556617477,0.01172322166611486,3.6754731188251197,1.6628411035965036,2.258780817072052,0.2735325320620651,0.3688862232155396,0.2071410852640424,0.2699368500996806,0.050834798925261465,12.396691106388127
2025-04-03,3.6032228784675393,0.006677358682134288,3.6766336673114353,1.654414512413256,2.228993405923286,0.29090930681086463,0.37825470882246354,0.21284291043594047,0.26896131658944433,0.05208264084119985,12.372992706297564
2025-04-07,3.5996361108630928,0.006643719595574419,3.679896658707743,1.6011133797591413,2.2500178350232054,0.2966688230162129,0.38219048194996835,0.21267471500314108,0.26896131658944433,0.056804727617041674,12.354607768124565
2025-04-08,3.6029907687702765,0.006122313753896426,3.5437095736495547,1.5493932841733404,2.327774583606346,0.4635761310934714,0.39971644604766093,0.17393089705781026,0.26896131658944433,0.05984906495070995,12.396024379692511
2025-04-09,3.6007091977243526,3.085035792787028,3.497304579886788,1.5225578290167785,2.3612792399665516,0.4596207631980454,0.38092262477752686,0.221530204540027,0.26775030947328904,0.09862500822370543,15.495335549594092
2025-04-10,3.599266921888098,3.0851367100467075,3.5019298281421958,1.5289997140929936,2.4002669412894413,0.45504197893094867,0.3214655392829558,0.22255619668010304,0.2681707980552874,0.09872992012491405,15.481564548533647
2025-04-11,3.60653086214212,3.085254446849667,3.4969512433313352,1.530732127050827,2.376290682343894,0.4742877413290146,0.3068493561726921,0.22326261749786033,0.2681707980552874,0.11406513871039499,15.48239501348309
2025-04-14,3.6156027771521613,3.0859776872107045,3.500062858838123,1.5312871719790648,2.3594543195206787,0.47026787048511004,0.3007102228755157,0.22385130151265806,0.2685912866372858,0.11186177854072349,15.467667274752026
2025-04-15,3.6214206992215487,3.085843130864465,3.500062858838123,1.532245885946021,2.3344016098052154,0.4930504043952225,0.302711748525828,0.22385130151265806,0.2685912866372858,0.11283777458839991,15.475016700334768
2025-04-16,3.6193518953981165,3.085826311321185,3.5003487910738817,1.5362321177033658,2.33314855383086,0.4937526203271598,0.3023248990303895,0.2237335647096985,0.2685912866372858,0.11721506072700305,15.480525100758946
2025-04-17,3.620747917490351,3.0860449653838242,3.500062858838123,1.5404033644367896,2.327371040714202,0.49922246194836933,0.3023248990303895,0.2337580125045399,0.2685912866372858,0.11800137437534004,15.496528181359215
2025-04-22,3.621992563693066,3.0854731009123064,3.495857973018139,1.5483085497783593,2.3213160051334256,0.48930603767024333,0.3023248990303895,0.23565862089517262,0.2685912866372858,0.11944785509741447,15.488276891865802
2025-04-23,3.61839738631698,3.0846489432915893,3.4916530871981553,1.5470218547174441,2.277669290321994,0.5004131174171559,0.31088604655987656,0.24802098520592497,0.2676830313001693,0.12916955111321704,15.475563293442507
2025-04-24,3.597248786938797,3.0835724925216734,3.4747494462018205,1.5627481276841837,2.224250841353501,0.5335836115012474,0.3101796257421192,0.2644368594471418,0.26536193432753824,0.12937138563257627,15.4455031113506
2025-04-25,3.5909690002109427,3.083707048867913,2.6168854607520036,2.370069385577795,2.2288257571256436,0.5840428720739261,0.3161169245199364,0.29171815864719675,0.26536193432753824,0.12903264003091836,15.476729182133814
2025-04-28,3.591117432680388,3.0840266201902318,2.6309634184773096,2.367411897739565,2.22144155713717,0.5923209046411536,0.3153095864424995,0.2912303918920786,0.26447049853370164,0.1282715556975013,15.486563863431599
2025-04-29,3.5921854736786636,3.0838920638439924,2.5863832190138414,2.3683874312498014,2.244097481935243,0.6165213260497647,0.3230297568079898,0.29154996321439736,0.26447049853370164,0.12743347990472031,15.497950694232115
2025-04-30,3.5815159963990366,3.0841779960797515,2.5953648551253266,2.365729943411572,2.2306829290457557,0.6551965202585134,0.31522452160236125,0.2909276401130398,0.26447049853370164,0.12300766938375457,15.506298569952811
2025-05-02,3.577808086034117,3.0843461915125507,2.5863832190138414,2.303615370078771,2.248595742638887,0.6419933049303388,0.3627229118248983,0.2932319175423909,0.26447049853370164,0.1216452863780798,15.484812528487577
