date,GET NICE SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,USMART SECURITIES LTD,ICBC (ASIA) SECURITIES LTD,KINGSWAY FINANCIAL SERVICES GROUP LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-01-07,54.2987526070279,0.0,5.078104785969137,6.2554125995482215,6.472406110778425,5.620725063501294,4.5191070111296545,0.9043089002853838,14.169943594768277,2.681239326991704
2025-01-08,54.29853202011965,0.0,5.07808415633437,6.257824667533971,6.472379816840086,5.619889736024367,4.519088652405082,0.9043052265600247,14.168667289637908,2.6812284345445474
2025-01-09,54.32523605418365,0.0,5.083020238768962,6.2649667327990395,6.4723113629450175,5.6080215245625435,4.521311141537336,0.9047499641371909,14.178480570063687,2.641902411002579
2025-01-10,54.462701706137786,0.0,5.018054687758301,6.229477877908965,6.59055777892481,5.399730820381733,4.536011756729631,0.9070393613438877,14.207838477690332,2.64858753312456
2025-01-13,54.45959497681409,0.0,5.042215547311249,6.229122528266212,6.565734726428291,5.4034973198189835,4.53575300789243,0.9069876208739265,14.20865782350205,2.6484364490927774
2025-01-14,54.460704482312494,0.0,5.011758767703213,6.22924943419892,6.6298397199615,5.403199945224329,4.537067794989859,0.9070060989355571,14.172683350977305,2.64849040569682
2025-01-15,54.520907382513236,0.0,4.957744022677604,6.243885778766338,6.668169789606217,5.410804486522569,4.542083239469732,0.9080087374099347,14.096978416958642,2.6514181460757302
2025-01-16,54.57388918500665,0.0,4.965419959590195,6.312424354515617,6.7179302486581545,5.417695773533014,4.546497101392716,0.9129741821925561,13.899174479435064,2.6539947156760353
2025-01-17,54.58480998818507,0.0,4.950078048367796,6.3136875363225915,6.764197320851628,5.4187799108394605,4.5474069027782695,0.9229582038867435,13.843556281129574,2.6545258076388643
2025-01-20,54.61157328000061,0.0,4.960676880662638,6.316783178901604,6.792029180629135,5.42143677431612,4.549636526330489,0.9389371115857624,13.753099728449417,2.6558273391242193
2025-01-21,54.60911888569304,0.0,4.96086250465801,6.316499285291783,6.853009496901619,5.425278824619276,4.549432053151618,0.9237778062124659,13.703044600866827,2.6589765426053638
2025-01-22,54.617375452757365,0.0,4.990625445383593,6.304786702433756,6.854045630310436,5.426507726054554,4.55011989964352,0.9096153476970341,13.687545232012512,2.6593785637072322
2025-01-23,54.70298899188039,0.0,5.014409962131382,6.32162718536413,6.873384175761438,5.451384767455265,4.557252279491752,0.9110411831296487,13.49617882070229,2.671732634083714
2025-01-24,54.79763168488858,0.0,4.995206790778642,6.327644583788375,6.7376828404963,5.462046255631281,4.568006735296752,0.9240968570596731,13.511329201978079,2.6763550500823188
2025-01-27,54.755652485993636,0.0,4.9762224073752215,6.322797121546815,6.724327921774423,5.447620238695956,4.558771955978552,0.9127375914737789,13.627565520814747,2.674304756346871
2025-02-03,54.814036760193716,0.0,4.989730472779812,6.329538926348617,6.768817293950604,5.377149600042776,4.563632834806752,0.9366766170649373,13.543261209261159,2.6771562855516247
2025-02-04,55.17221144385238,0.0,5.137088945890235,6.3708984163013165,6.77548390118881,5.448610770576303,4.593453257522421,0.9324776158108511,12.875125858679173,2.694649790178502
2025-02-05,55.200693853876714,0.0,5.196321460354161,6.3659274352169,6.952440227992879,5.4477066236364005,4.595824607440877,0.9341979926340098,12.610846907639035,2.696040891209026
2025-02-06,55.166746184255686,0.0,5.158042683729815,6.461070670649477,6.9481645726081,5.444356358780291,4.592998238340832,0.9311470188440795,12.603091409753533,2.6943828630381876
2025-02-07,55.17585555188145,0.0,5.15930721228959,6.529838492878599,6.947660640569973,5.443191300911017,4.593756653733283,0.9585462751589398,12.497016101587676,2.694827770989474
2025-02-10,55.37266659283036,0.0,5.231152867129555,6.570115888160894,7.099627706137686,5.491192577160209,4.6101424808282,0.9942794710628755,11.893653889476706,2.737168527213508
2025-02-11,55.50719139126606,0.0,5.158312004959754,6.594383409287169,6.945776543485434,5.50328725382474,4.6213425643017585,1.0174594969931081,11.941236888383605,2.7110104474983716
2025-02-12,55.736576377324454,0.0,5.333921011247705,6.871838350742783,7.280979407812252,5.692832053346582,4.64044038880185,1.0229151935416012,10.698283444887801,2.7222137722949746
2025-02-13,55.866571872514626,0.0,5.3363299373509765,6.79591042934045,7.3105003282258805,5.706109555660312,4.6512633776800865,0.9500648505991046,10.48749545375369,2.8957541948748777
2025-02-14,55.91611993810475,0.0,5.373693957047079,6.684799979731823,7.4671713317623425,5.711170304531274,4.655388583419221,0.9563460012307998,10.336987464747082,2.898322439425626
2025-02-17,56.23229228039285,0.0,5.387250410749971,6.6384556213372745,7.64360169289832,5.764920014203661,4.685077748856828,0.9844721562791826,9.74921934934081,2.9147107259411014
2025-02-18,56.42409889182933,0.0,5.493433280806942,6.661099188338795,7.682760420968636,5.852972220113585,4.7010584042931,0.9692555761724998,9.29066930331201,2.9246527141651035
2025-02-19,56.47607304348641,0.0,5.456662157307652,6.747517267310352,7.759133585824875,5.884983516730957,4.705388708671055,1.0428250119432618,9.000069997727502,2.9273467109979414
2025-02-20,56.79187029384204,0.0,5.543261133582201,6.786522062362018,7.905771325156302,5.918315479508702,4.734674138548709,1.0180632895955044,8.357806722180122,2.9437155552243968
2025-02-21,56.722458144127266,0.0,5.663800614934441,6.780349349978089,7.98353140268491,5.912355142654993,4.7288873259564275,0.9701369852944803,8.298363346652785,2.940117687716605
2025-02-24,56.72775447500914,0.0,5.67239346814279,6.800930260644973,8.05303313128521,5.913331616916161,4.729328875085305,1.0266756303357583,8.136160328043193,2.9403922145374675
2025-02-25,56.60475019471104,0.0,5.605885711604831,6.777713600402184,8.011431958179966,5.9081326066696045,4.715686137245583,1.4551502081343355,7.987233098199524,2.9340164848529326
2025-02-26,56.65513658614583,0.0,5.440476721232254,6.76679161493975,6.615526439814004,5.916358844197064,4.719883778022684,3.8098172785691853,7.1393805543992865,2.9366281826799416
2025-02-27,56.52527429870603,0.0,5.757450559278341,6.8206377714148,5.935553448108552,5.728137210661783,4.7225980898678745,4.424871837941038,7.20209953169606,2.8833772523255274
2025-02-28,27.69603397754148,0.0,2.8854568202460373,3.303614943280616,2.945577929174309,2.835453148639513,2.3143746660917768,2.2447507169641163,3.5220186408417877,1.4156869655957578
2025-03-03,56.181710244078864,0.0,5.782564494929582,6.616931764133276,5.977659318268726,5.629430148676345,4.6947345237965035,4.723317382388871,7.500898699717844,2.892753424009986
2025-03-04,56.079171594259705,0.0,5.880678959629685,6.577163482531032,6.015419344981816,5.608666509641574,4.687005183934304,4.9249008010939805,7.325254991165429,2.9017391327624784
2025-03-05,56.13239778861057,0.0,5.865262103679775,6.605664301072546,6.037507456622867,5.681184594463658,4.691453741959528,4.929575152011543,7.156661285178795,2.9002935764007254
2025-03-06,56.077289330929325,0.0,5.829295879543705,6.6495257229658975,6.151992340807002,5.670152829503886,4.670904780981724,4.924735499790126,7.128657426898452,2.8974461885798783
2025-03-07,56.03309248816989,0.0,5.813801738947172,6.633385125134201,6.065814197654317,5.758332503059729,4.667223446762249,4.920854111029846,7.212333798445856,2.895162590796738
2025-03-10,56.078465730703385,0.0,5.874731048124771,6.6505043453667865,6.145827942813768,5.856977629358141,4.67100276808835,4.92483881180464,6.900144751996856,2.8975069717432986
2025-03-11,56.264485235084216,0.0,5.90937268519226,6.771489458185117,6.263455157084453,5.876405979645305,4.686497086781979,4.941175137397545,6.380000884511603,2.90711837611752
2025-03-12,56.23418496378868,0.0,5.882629483713728,6.670233717264873,6.050138431120808,5.938033570839485,4.683973254340219,4.941038525013162,6.610069504979717,2.9896985489393333
2025-03-13,56.29813782680806,0.0,5.8969012904130125,6.701407109319359,6.067127982377835,5.946471485074694,4.689300147583434,4.9466577681864585,6.460897778117514,2.9930986121196335
2025-03-14,56.15550959203864,0.0,5.8613749490758655,6.680648201939311,6.098812941959582,5.889392413763277,4.677420063655767,4.93958750457207,6.711738571535155,2.9855157614603325
2025-03-17,56.36912965168045,0.0,5.887889472965613,6.6811793589801045,6.03133956431541,5.911796134570406,4.695213344497255,4.868126078822582,6.558453491446762,2.9968729027214125
2025-03-18,56.60019584678155,0.0,5.876877112365306,6.714071668579906,6.098409717392168,5.95296823074061,4.714459784692532,4.977856352201626,6.056003716957504,3.0091575702887927
2025-03-19,56.6846902937993,0.0,5.652819764670174,6.751236989555444,6.0154840525807485,6.135311617531496,4.721921769062774,4.939484717466691,6.085401065590242,3.0136497297431357
2025-03-20,56.7938008341995,0.0,5.649253563850413,6.80672379385632,6.027063064697495,6.108878873400402,4.731010844671719,4.871233009099747,5.992585408874191,3.0194506073502096
2025-03-21,56.819634434717734,0.0,5.7181402133892085,6.80981994485776,6.029804574109168,6.098479221266418,4.733162823275254,4.908307702311487,5.861827031627671,3.020824054445299
2025-03-24,56.81335494994373,0.0,5.729835063297208,6.815868341244119,6.076745121795677,6.097805241086934,4.732639732548302,4.907765255254418,5.805496090097423,3.0204902047321927
2025-03-25,56.733051795049136,0.0,5.719189428968435,6.769730755723437,6.157292752199509,6.0900351863855136,4.725950356400071,5.051512052408591,5.737016796937612,3.0162208759276905
2025-03-26,56.759553242324344,0.0,5.7167650943682835,6.789879445391062,6.143182603048937,6.109866373015245,4.7391991125501445,5.104406212621212,5.619518087488894,3.017629829191875
2025-03-27,56.79573150581211,0.0,5.728907534557036,6.803980673737373,6.120752571934015,6.115460492536642,4.757092408349356,5.022673717435408,5.635847843853284,3.0195532517847723
2025-03-28,56.9055126322881,0.0,5.889419764044631,6.846934767972657,6.607296308608082,6.212857177683611,4.842071204834786,4.802902071726125,4.867616291644782,3.0253897811972204
2025-03-31,27.69603397754148,7.130293936386739,2.8127246591037496,3.34070627332184,3.3195994416011745,2.970763978342972,2.3649349148630536,2.2961398222726275,2.4067921699933734,1.4724636383962904
2025-04-01,48.64612684088338,12.91022043580481,5.733203744094424,6.048734425907356,6.047661396478123,5.612276328900782,4.281987718824007,4.1364158941588265,3.9173077869308215,2.6660654280174714
2025-04-02,48.399169229729026,12.844680229310448,6.111347446988822,5.995630509011389,5.988217159371931,5.545710362619996,4.35207670928675,4.178874582765689,3.7854369936424166,2.7988567772735276
2025-04-10,48.39826592341676,12.844440500387103,6.113099754184409,5.995518608518653,5.9881053972395355,5.54560685929016,4.351995483546194,4.178796589613143,3.785366343480741,2.798804540323301
